+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+-------------+-------------------+-----+-------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-old | patched-old-munro | cnt |                 qid                 | pct_diff |
| 15  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | decrease  | asc         | desc       | 128        | 7.54        | 10.5              | 6   | 21818,21958,22098,21819,21959,22099 | 39.26    |
| 3   | 40         | 10000000 | 625000    | 238096   | 1048576 | 32    | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 32         | 5.29        | 7.36              | 6   | 3028,3153,3278,3029,3154,3279       | 39.13    |
| 2   | 40         | 10000000 | 625000    | 238096   | 1048576 | 32    | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 32         | 6.08        | 8.39              | 6   | 1903,2028,2153,1904,2029,2154       | 37.99    |
| 14  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | increase  | desc        | asc        | 4096       | 13.19       | 18.18             | 6   | 19743,19883,20023,19744,19884,20024 | 37.83    |
| 13  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | increase  | asc         | asc        | 2524288    | 792.56      | 1091.1            | 6   | 18958,19098,19238,18959,19099,19239 | 37.67    |
| 16  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | decrease  | desc        | desc       | 2024288    | 632.33      | 870.5             | 6   | 24413,24553,24693,24414,24554,24694 | 37.67    |
| 13  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | increase  | asc         | asc        | 3024288    | 942.57      | 1297.51           | 6   | 18963,19103,19243,18964,19104,19244 | 37.66    |
| 2   | 40         | 10000000 | 625000    | 238096   | 1048576 | 32    | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 2          | 1.41        | 1.94              | 6   | 2633,2758,2883,2634,2759,2884       | 37.59    |
| 11  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 16         | 1.62        | 2.21              | 6   | 15398,15523,15648,15399,15524,15649 | 36.42    |
| 15  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | decrease  | asc         | asc        | 256        | 8.9         | 12.09             | 6   | 22243,22383,22523,22244,22384,22524 | 35.84    |
| 16  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | decrease  | desc        | desc       | 128        | 6.33        | 8.58              | 6   | 23498,23638,23778,23499,23639,23779 | 35.55    |
| 14  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | increase  | desc        | asc        | 256        | 9.05        | 12.2              | 6   | 19723,19863,20003,19724,19864,20004 | 34.81    |
| 13  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | increase  | asc         | asc        | 524288     | 174.49      | 234.51            | 6   | 18938,19078,19218,18939,19079,19219 | 34.4     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 32         | 1.61        | 2.16              | 6   | 10903,11028,11153,10904,11029,11154 | 34.16    |
| 16  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 128        | 8.08        | 10.84             | 6   | 23078,23218,23358,23079,23219,23359 | 34.16    |
| 14  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | increase  | desc        | desc       | 32         | 3.82        | 5.12              | 6   | 20968,21108,21248,20969,21109,21249 | 34.03    |
| 12  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 16         | 1.61        | 2.15              | 6   | 16898,17023,17148,16899,17024,17149 | 33.54    |
| 13  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | increase  | asc         | desc       | 1          | 0.58        | 0.77              | 6   | 19263,19403,19543,19264,19404,19544 | 32.76    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 8          | 1.07        | 1.42              | 6   | 7518,7643,7768,7519,7644,7769       | 32.71    |
| 12  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 16         | 1.64        | 2.16              | 6   | 17648,17773,17898,17649,17774,17899 | 31.71    |
| 13  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | increase  | asc         | desc       | 1024       | 11.43       | 15.02             | 6   | 18473,18613,18753,18474,18614,18754 | 31.41    |
| 13  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | increase  | asc         | asc        | 4524288    | 1349.29     | 1770.06           | 6   | 18138,18278,18418,18139,18279,18419 | 31.18    |
| 1   | 40         | 10000000 | 625000    | 238096   | 1048576 | 32    | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 128        | 8.05        | 10.54             | 6   | 788,913,1038,789,914,1039           | 30.93    |
| 20  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | decrease  | desc        | desc       | 2024288    | 1119.23     | 1465.18           | 6   | 31133,31273,31413,31134,31274,31414 | 30.91    |
| 13  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | increase  | asc         | asc        | 128        | 8.01        | 10.47             | 6   | 18878,19018,19158,18879,19019,19159 | 30.71    |
| 13  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | increase  | asc         | asc        | 262144     | 92.39       | 120.69            | 6   | 18933,19073,19213,18934,19074,19214 | 30.63    |
| 16  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | decrease  | desc        | desc       | 4024288    | 1208.56     | 1578.18           | 6   | 23593,23733,23873,23594,23734,23874 | 30.58    |
| 14  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | increase  | desc        | desc       | 512        | 9.55        | 12.44             | 6   | 20148,20288,20428,20149,20289,20429 | 30.26    |
| 17  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | increase  | asc         | asc        | 524288     | 294.19      | 383.04            | 6   | 25658,25798,25938,25659,25799,25939 | 30.2     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 256        | 2.51        | 3.26              | 6   | 11668,11793,11918,11669,11794,11919 | 29.88    |
| 14  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | increase  | desc        | asc        | 1024       | 12.66       | 16.38             | 6   | 20573,20713,20853,20574,20714,20854 | 29.38    |
| 13  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | increase  | asc         | asc        | 2048       | 9.98        | 12.91             | 6   | 18898,19038,19178,18899,19039,19179 | 29.36    |
| 13  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | increase  | asc         | asc        | 3024288    | 913.99      | 1182.23           | 6   | 18123,18263,18403,18124,18264,18404 | 29.35    |
| 18  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | increase  | desc        | desc       | 64         | 6.41        | 8.28              | 6   | 26853,26993,27133,26854,26994,27134 | 29.17    |
| 17  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | increase  | asc         | asc        | 3024288    | 1653.77     | 2134.89           | 6   | 25683,25823,25963,25684,25824,25964 | 29.09    |
| 17  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | increase  | asc         | asc        | 262144     | 154.34      | 198.66            | 6   | 24813,24953,25093,24814,24954,25094 | 28.72    |
| 4   | 40         | 10000000 | 625000    | 238096   | 1048576 | 32    | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 32         | 5.01        | 6.42              | 6   | 5278,5403,5528,5279,5404,5529       | 28.14    |
| 17  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | increase  | asc         | asc        | 512        | 11.31       | 14.47             | 6   | 25608,25748,25888,25609,25749,25889 | 27.94    |
| 20  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1524288    | 848.54      | 1085.51           | 6   | 31128,31268,31408,31129,31269,31409 | 27.93    |
| 20  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | decrease  | desc        | asc        | 256        | 12.04       | 15.39             | 6   | 30643,30783,30923,30644,30784,30924 | 27.82    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 65536      | 112.54      | 143.84            | 6   | 6083,6208,6333,6084,6209,6334       | 27.81    |
| 16  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | decrease  | desc        | desc       | 1024288    | 329.74      | 421.32            | 6   | 23563,23703,23843,23564,23704,23844 | 27.77    |
| 13  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | increase  | asc         | asc        | 3524288    | 1200.98     | 1533.41           | 6   | 18128,18268,18408,18129,18269,18409 | 27.68    |
| 15  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 32         | 3.87        | 4.94              | 6   | 21388,21528,21668,21389,21529,21669 | 27.65    |
| 17  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | increase  | asc         | asc        | 1524288    | 850.34      | 1083.6            | 6   | 25668,25808,25948,25669,25809,25949 | 27.43    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 8192       | 19.33       | 24.61             | 6   | 6068,6193,6318,6069,6194,6319       | 27.32    |
| 16  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 16         | 2.07        | 2.63              | 6   | 23063,23203,23343,23064,23204,23344 | 27.05    |
| 20  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | decrease  | desc        | desc       | 32768      | 28.74       | 36.49             | 6   | 31098,31238,31378,31099,31239,31379 | 26.97    |
| 9   | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 4          | 1.01        | 1.28              | 6   | 12388,12513,12638,12389,12514,12639 | 26.73    |
| 20  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | decrease  | desc        | desc       | 32768      | 32.26       | 40.87             | 6   | 30258,30398,30538,30259,30399,30539 | 26.69    |
| 20  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | decrease  | desc        | desc       | 262144     | 157.13      | 198.91            | 6   | 31113,31253,31393,31114,31254,31394 | 26.59    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 8          | 1.0         | 1.26              | 6   | 11643,11768,11893,11644,11769,11894 | 26.0     |
| 16  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | decrease  | desc        | desc       | 65536      | 35.08       | 44.18             | 6   | 23543,23683,23823,23544,23684,23824 | 25.94    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 8          | 1.35        | 1.7               | 6   | 9768,9893,10018,9769,9894,10019     | 25.93    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 64         | 3.3         | 4.15              | 6   | 10533,10658,10783,10534,10659,10784 | 25.76    |
| 19  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | decrease  | asc         | asc        | 256        | 10.63       | 13.35             | 6   | 28963,29103,29243,28964,29104,29244 | 25.59    |
| 2   | 40         | 10000000 | 625000    | 238096   | 1048576 | 32    | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 32         | 4.72        | 5.92              | 6   | 1528,1653,1778,1529,1654,1779       | 25.42    |
| 4   | 40         | 10000000 | 625000    | 238096   | 1048576 | 32    | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 32         | 5.94        | 7.45              | 6   | 5653,5778,5903,5654,5779,5904       | 25.42    |
| 13  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | increase  | asc         | asc        | 1024288    | 366.96      | 458.69            | 6   | 18103,18243,18383,18104,18244,18384 | 25.0     |
| 18  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | increase  | desc        | asc        | 128        | 10.92       | 13.51             | 6   | 26438,26578,26718,26439,26579,26719 | 23.72    |
| 10  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 4          | 0.94        | 1.16              | 6   | 13513,13638,13763,13514,13639,13764 | 23.4     |
| 15  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 1024       | 9.42        | 11.6              | 6   | 21413,21553,21693,21414,21554,21694 | 23.14    |
| 14  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | increase  | desc        | desc       | 1024       | 11.14       | 13.71             | 6   | 20993,21133,21273,20994,21134,21274 | 23.07    |
| 3   | 40         | 10000000 | 625000    | 238096   | 1048576 | 32    | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 32         | 5.21        | 6.41              | 6   | 4153,4278,4403,4154,4279,4404       | 23.03    |
| 16  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | decrease  | desc        | asc        | 16         | 2.37        | 2.9               | 6   | 23903,24043,24183,23904,24044,24184 | 22.36    |
| 12  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 1          | 0.9         | 1.1               | 6   | 17628,17753,17878,17629,17754,17879 | 22.22    |
| 1   | 40         | 10000000 | 625000    | 238096   | 1048576 | 32    | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 256        | 8.81        | 10.76             | 6   | 1168,1293,1418,1169,1294,1419       | 22.13    |
| 16  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | decrease  | desc        | desc       | 1024       | 10.91       | 13.32             | 6   | 23513,23653,23793,23514,23654,23794 | 22.09    |
| 13  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | increase  | asc         | asc        | 65536      | 37.14       | 45.19             | 6   | 18083,18223,18363,18084,18224,18364 | 21.67    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 440536     | 714.17      | 867.61            | 6   | 10988,11113,11238,10989,11114,11239 | 21.49    |
| 13  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | increase  | asc         | asc        | 524288     | 184.81      | 224.49            | 6   | 18098,18238,18378,18099,18239,18379 | 21.47    |
| 19  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | decrease  | asc         | desc       | 2          | 0.98        | 1.19              | 6   | 28508,28648,28788,28509,28649,28789 | 21.43    |
| 2   | 40         | 10000000 | 625000    | 238096   | 1048576 | 32    | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 128        | 7.44        | 9.03              | 6   | 1538,1663,1788,1539,1664,1789       | 21.37    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 64         | 1.66        | 2.01              | 6   | 6033,6158,6283,6034,6159,6284       | 21.08    |
| 19  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | decrease  | asc         | desc       | 32         | 5.6         | 6.78              | 6   | 28528,28668,28808,28529,28669,28809 | 21.07    |
| 20  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | decrease  | desc        | desc       | 131072     | 88.11       | 106.57            | 6   | 30268,30408,30548,30269,30409,30549 | 20.95    |
| 1   | 40         | 10000000 | 625000    | 238096   | 1048576 | 32    | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 64         | 5.28        | 6.38              | 6   | 33,158,283,34,159,284               | 20.83    |
| 2   | 40         | 10000000 | 625000    | 238096   | 1048576 | 32    | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 1          | 0.93        | 1.12              | 6   | 2628,2753,2878,2629,2754,2879       | 20.43    |
| 20  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | decrease  | desc        | desc       | 131072     | 89.54       | 107.7             | 6   | 31108,31248,31388,31109,31249,31389 | 20.28    |
| 16  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | decrease  | desc        | asc        | 512        | 11.17       | 13.43             | 6   | 23928,24068,24208,23929,24069,24209 | 20.23    |
| 18  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | increase  | desc        | asc        | 1          | 0.65        | 0.78              | 6   | 26403,26543,26683,26404,26544,26684 | 20.0     |
| 20  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | decrease  | desc        | desc       | 65536      | 51.09       | 61.28             | 6   | 31103,31243,31383,31104,31244,31384 | 19.95    |
| 1   | 40         | 10000000 | 625000    | 238096   | 1048576 | 32    | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 4          | 1.56        | 1.87              | 6   | 763,888,1013,764,889,1014           | 19.87    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 16         | 1.28        | 1.53              | 6   | 11273,11398,11523,11274,11399,11524 | 19.53    |
| 1   | 40         | 10000000 | 625000    | 238096   | 1048576 | 32    | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 256        | 10.15       | 12.13             | 6   | 418,543,668,419,544,669             | 19.51    |
| 1   | 40         | 10000000 | 625000    | 238096   | 1048576 | 32    | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 1          | 0.84        | 1.0               | 6   | 1128,1253,1378,1129,1254,1379       | 19.05    |
| 17  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | increase  | asc         | asc        | 4024288    | 2188.91     | 2603.65           | 6   | 24853,24993,25133,24854,24994,25134 | 18.95    |
| 11  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 32         | 2.07        | 2.46              | 6   | 16153,16278,16403,16154,16279,16404 | 18.84    |
| 14  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | increase  | desc        | desc       | 16         | 2.5         | 2.97              | 6   | 20123,20263,20403,20124,20264,20404 | 18.8     |
| 14  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | increase  | desc        | desc       | 16         | 2.42        | 2.87              | 6   | 20963,21103,21243,20964,21104,21244 | 18.6     |
| 16  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | decrease  | desc        | desc       | 16384      | 16.53       | 19.6              | 6   | 23533,23673,23813,23534,23674,23814 | 18.57    |
| 9   | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 16         | 1.51        | 1.79              | 6   | 12023,12148,12273,12024,12149,12274 | 18.54    |
| 15  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | decrease  | asc         | desc       | 4096       | 14.99       | 17.74             | 6   | 22683,22823,22963,22684,22824,22964 | 18.35    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 8          | 1.21        | 1.43              | 6   | 6768,6893,7018,6769,6894,7019       | 18.18    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 2          | 0.99        | 1.17              | 6   | 10883,11008,11133,10884,11009,11134 | 18.18    |
| 3   | 40         | 10000000 | 625000    | 238096   | 1048576 | 32    | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 256        | 10.36       | 12.24             | 6   | 3418,3543,3668,3419,3544,3669       | 18.15    |
| 17  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | increase  | asc         | asc        | 4524288    | 2712.28     | 3202.89           | 6   | 25698,25838,25978,25699,25839,25979 | 18.09    |
| 17  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | increase  | asc         | asc        | 3024288    | 1617.36     | 1909.77           | 6   | 24843,24983,25123,24844,24984,25124 | 18.08    |
| 17  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | increase  | asc         | asc        | 65536      | 51.47       | 60.69             | 6   | 25643,25783,25923,25644,25784,25924 | 17.91    |
| 20  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | decrease  | desc        | desc       | 524288     | 325.59      | 383.66            | 6   | 31118,31258,31398,31119,31259,31399 | 17.84    |
| 16  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | decrease  | desc        | desc       | 16384      | 16.89       | 19.89             | 6   | 24373,24513,24653,24374,24514,24654 | 17.76    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 64         | 3.51        | 4.13              | 6   | 6408,6533,6658,6409,6534,6659       | 17.66    |
| 20  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | decrease  | desc        | desc       | 2524288    | 1515.06     | 1782.64           | 6   | 31138,31278,31418,31139,31279,31419 | 17.66    |
| 13  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | increase  | asc         | desc       | 1          | 0.57        | 0.67              | 6   | 18423,18563,18703,18424,18564,18704 | 17.54    |
