1.0	0.9	1
1.23	1.26	1
1.56	1.73	1
3.29	3.38	1
4.66	5.43	1
4.83	11.2	1
6.1	21.54	1
8.05	41.71	1
12.74	79.66	1
17.37	160.25	1
25.19	306.64	1
45.08	604.29	1
83.0	1156.04	1
158.31	2100.05	1
320.3	3583.51	1
609.15	5566.42	1
1174.25	6286.96	1
1932.87	6869.56	1
2208.37	7402.37	1
2516.37	7843.99	1
2752.28	8167.67	1
2920.49	8433.43	1
3207.82	8685.86	1
3314.73	9007.03	1
3461.46	9032.89	1
0.84	0.89	1
1.2	1.04	1
1.74	1.58	1
2.57	2.42	1
3.8	4.32	1
4.81	8.1	1
4.74	15.33	1
7.6	30.49	1
8.81	59.32	1
17.47	115.79	1
33.39	230.52	1
59.7	457.31	1
118.34	903.22	1
240.31	1732.82	1
466.76	3274.33	1
895.76	5899.88	1
1738.02	9384.14	1
2738.78	11455.0	1
3309.6	12734.31	1
3879.24	13620.84	1
4551.13	14537.22	1
5031.56	15438.47	1
5588.81	16487.97	1
6073.8	17086.22	1
6498.95	17685.5	1
0.89	0.92	1
1.23	1.11	1
1.88	1.61	1
2.8	2.98	1
4.26	5.43	1
6.1	10.3	1
5.28	19.53	1
9.0	39.38	1
11.27	78.26	1
15.97	153.94	1
25.1	298.77	1
50.0	592.05	1
89.36	1123.67	1
182.13	2108.22	1
347.57	3622.84	1
641.37	5357.34	1
1232.32	6084.27	1
1923.52	6795.09	1
2236.67	7434.59	1
2462.8	7643.93	1
2679.11	7962.55	1
2836.99	8204.0	1
3029.35	8449.92	1
3223.08	8691.04	1
3364.27	8804.89	1
0.81	0.83	1
1.05	0.97	1
1.63	1.6	1
2.49	2.56	1
3.96	4.46	1
5.22	8.21	1
4.2	15.21	1
7.5	29.46	1
10.15	57.94	1
18.06	116.08	1
34.34	227.48	1
61.33	453.29	1
120.75	896.73	1
237.21	1691.94	1
477.9	3259.57	1
908.03	5854.16	1
1676.82	9534.4	1
2617.28	11389.42	1
3313.84	12740.48	1
3788.82	13459.98	1
4348.25	14371.87	1
4896.24	15361.68	1
5367.59	16311.93	1
5899.37	17000.52	1
6330.56	17582.03	1
0.96	1.01	2
1.42	1.37	2
1.76	1.83	2
2.52	3.19	2
4.91	5.26	2
5.25	9.44	2
5.95	17.52	2
9.12	30.78	2
12.04	60.35	2
21.56	118.07	2
35.5	230.59	2
62.95	458.72	2
118.95	893.62	2
241.41	1730.39	2
480.95	3302.94	2
883.99	5903.83	2
1729.98	9345.02	2
2657.31	11381.51	2
3339.33	12586.36	2
3822.64	13651.11	2
4501.86	14457.2	2
4917.07	15311.32	2
5472.48	16067.46	2
6079.31	16524.92	2
6419.43	16987.01	2
0.93	0.98	2
1.41	1.45	2
2.41	2.36	2
3.98	3.89	2
6.61	6.59	2
8.12	12.21	2
7.86	22.2	2
10.21	42.84	2
12.46	83.22	2
20.29	161.38	2
28.1	312.6	2
46.98	609.73	2
88.0	1161.35	2
166.84	2115.76	2
326.98	3679.91	2
621.12	5637.88	2
1204.07	6368.44	2
1937.55	7012.42	2
2208.06	7655.43	2
2573.24	8061.47	2
2738.44	8596.27	2
3007.89	8937.95	2
3219.79	9334.09	2
3358.79	9591.19	2
3556.83	9876.43	2
0.86	0.87	2
1.2	1.22	2
1.63	1.82	2
2.67	3.05	2
3.77	4.91	2
4.72	8.69	2
7.55	16.09	2
7.44	30.49	2
13.07	59.0	2
19.73	115.97	2
32.25	229.88	2
61.16	452.64	2
121.36	895.23	2
234.9	1718.89	2
456.69	3195.38	2
897.01	5626.76	2
1678.15	9233.99	2
2611.05	11409.09	2
3172.45	12433.46	2
3682.31	13635.02	2
4339.67	14266.84	2
4707.93	15095.71	2
5233.21	15756.65	2
5713.59	16285.33	2
6281.85	16824.62	2
1.07	0.98	2
1.4	1.44	2
2.38	2.21	2
