+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------+----------+-----+-------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values |  master  | patched  | cnt |                 qid                 | pct_diff |
| 16  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | decrease  | desc        | desc       | 262144     | 78.13    | 113.4    | 6   | 24391,24531,24671,24392,24532,24672 | 45.14    |
| 13  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | increase  | asc         | asc        | 1024288    | 264.07   | 379.42   | 6   | 18101,18241,18381,18102,18242,18382 | 43.68    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 16384      | 33.55    | 47.99    | 6   | 6071,6196,6321,6072,6197,6322       | 43.04    |
| 16  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | decrease  | desc        | desc       | 4524288    | 1121.41  | 1594.18  | 6   | 23596,23736,23876,23597,23737,23877 | 42.16    |
| 16  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1524288    | 398.35   | 565.83   | 6   | 24406,24546,24686,24407,24547,24687 | 42.04    |
| 4   | 40         | 10000000 | 625000    | 238096   | 1048576 | 32    | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 2          | 1.28     | 1.81     | 6   | 5256,5381,5506,5257,5382,5507       | 41.41    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 378036     | 620.36   | 876.62   | 6   | 6106,6231,6356,6107,6232,6357       | 41.31    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 503036     | 820.12   | 1156.57  | 6   | 10991,11116,11241,10992,11117,11242 | 41.02    |
| 16  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | decrease  | desc        | desc       | 65536      | 30.55    | 43.03    | 6   | 24381,24521,24661,24382,24522,24662 | 40.85    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 2          | 0.96     | 1.35     | 6   | 8631,8756,8881,8632,8757,8882       | 40.63    |
| 13  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | increase  | asc         | asc        | 131072     | 47.86    | 67.29    | 6   | 18926,19066,19206,18927,19067,19207 | 40.6     |
| 16  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | decrease  | desc        | desc       | 3024288    | 758.62   | 1058.8   | 6   | 23581,23721,23861,23582,23722,23862 | 39.57    |
| 15  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | decrease  | asc         | asc        | 2          | 0.86     | 1.19     | 6   | 22206,22346,22486,22207,22347,22487 | 38.37    |
| 13  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | increase  | asc         | asc        | 3524288    | 896.69   | 1234.8   | 6   | 18126,18266,18406,18127,18267,18407 | 37.71    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 128036     | 210.07   | 283.29   | 6   | 10961,11086,11211,10962,11087,11212 | 34.86    |
| 16  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | decrease  | desc        | desc       | 1024288    | 277.54   | 373.37   | 6   | 23561,23701,23841,23562,23702,23842 | 34.53    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 256        | 2.57     | 3.45     | 6   | 10916,11041,11166,10917,11042,11167 | 34.24    |
| 16  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | decrease  | desc        | desc       | 2024288    | 530.24   | 711.75   | 6   | 23571,23711,23851,23572,23712,23852 | 34.23    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 64         | 1.61     | 2.15     | 6   | 10906,11031,11156,10907,11032,11157 | 33.54    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 8          | 1.08     | 1.43     | 6   | 9391,9516,9641,9392,9517,9642       | 32.41    |
| 14  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | increase  | desc        | desc       | 4          | 1.2      | 1.58     | 6   | 20111,20251,20391,20112,20252,20392 | 31.67    |
| 16  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | decrease  | desc        | desc       | 4          | 0.93     | 1.22     | 6   | 24311,24451,24591,24312,24452,24592 | 31.18    |
| 13  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | increase  | asc         | asc        | 65536      | 30.67    | 40.21    | 6   | 18081,18221,18361,18082,18222,18362 | 31.11    |
| 1   | 40         | 10000000 | 625000    | 238096   | 1048576 | 32    | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 2          | 0.97     | 1.27     | 6   | 381,506,631,382,507,632             | 30.93    |
| 13  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | increase  | asc         | asc        | 65536      | 32.65    | 42.57    | 6   | 18921,19061,19201,18922,19062,19202 | 30.38    |
| 13  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | increase  | asc         | asc        | 16384      | 15.66    | 20.38    | 6   | 18911,19051,19191,18912,19052,19192 | 30.14    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 315536     | 506.01   | 654.38   | 6   | 6101,6226,6351,6102,6227,6352       | 29.32    |
| 13  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | increase  | asc         | asc        | 262144     | 81.35    | 104.92   | 6   | 18931,19071,19211,18932,19072,19212 | 28.97    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 256        | 2.67     | 3.44     | 6   | 6041,6166,6291,6042,6167,6292       | 28.84    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 1          | 1.01     | 1.3      | 6   | 8626,8751,8876,8627,8752,8877       | 28.71    |
| 16  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | decrease  | desc        | desc       | 4524288    | 1112.13  | 1426.77  | 6   | 24436,24576,24716,24437,24577,24717 | 28.29    |
| 17  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | increase  | asc         | asc        | 3024288    | 1681.49  | 2145.35  | 6   | 25681,25821,25961,25682,25822,25962 | 27.59    |
| 13  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | increase  | asc         | asc        | 8          | 1.35     | 1.72     | 6   | 18856,18996,19136,18857,18997,19137 | 27.41    |
| 16  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | decrease  | desc        | desc       | 65536      | 30.82    | 39.18    | 6   | 23541,23681,23821,23542,23682,23822 | 27.13    |
| 10  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 8          | 1.57     | 1.99     | 6   | 13891,14016,14141,13892,14017,14142 | 26.75    |
| 17  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | increase  | asc         | asc        | 131072     | 83.04    | 104.63   | 6   | 24806,24946,25086,24807,24947,25087 | 26.0     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 128        | 3.21     | 4.04     | 6   | 9411,9536,9661,9412,9537,9662       | 25.86    |
| 13  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | increase  | asc         | asc        | 1024288    | 268.62   | 336.56   | 6   | 18941,19081,19221,18942,19082,19222 | 25.29    |
| 12  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 2          | 0.8      | 1.0      | 6   | 16506,16631,16756,16507,16632,16757 | 25.0     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 440536     | 711.29   | 889.0    | 6   | 6111,6236,6361,6112,6237,6362       | 24.98    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 64         | 2.31     | 2.88     | 6   | 7531,7656,7781,7532,7657,7782       | 24.68    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 253036     | 415.49   | 517.32   | 6   | 10971,11096,11221,10972,11097,11222 | 24.51    |
| 16  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | decrease  | desc        | desc       | 3024288    | 763.66   | 949.7    | 6   | 24421,24561,24701,24422,24562,24702 | 24.36    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 4096       | 11.96    | 14.87    | 6   | 6061,6186,6311,6062,6187,6312       | 24.33    |
| 13  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | increase  | asc         | asc        | 524288     | 144.17   | 179.07   | 6   | 18936,19076,19216,18937,19077,19217 | 24.21    |
| 14  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | increase  | desc        | desc       | 16         | 2.72     | 3.37     | 6   | 20121,20261,20401,20122,20262,20402 | 23.9     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 190536     | 314.41   | 388.97   | 6   | 6091,6216,6341,6092,6217,6342       | 23.71    |
| 12  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 8          | 1.33     | 1.64     | 6   | 16891,17016,17141,16892,17017,17142 | 23.31    |
| 13  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | increase  | asc         | asc        | 2048       | 11.25    | 13.85    | 6   | 18896,19036,19176,18897,19037,19177 | 23.11    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 128        | 5.41     | 6.66     | 6   | 9036,9161,9286,9037,9162,9287       | 23.11    |
| 14  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | increase  | desc        | desc       | 1          | 0.61     | 0.75     | 6   | 20941,21081,21221,20942,21082,21222 | 22.95    |
| 16  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | decrease  | desc        | desc       | 524288     | 144.23   | 177.14   | 6   | 24396,24536,24676,24397,24537,24677 | 22.82    |
| 13  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | increase  | asc         | asc        | 1          | 0.57     | 0.7      | 6   | 18841,18981,19121,18842,18982,19122 | 22.81    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 128036     | 209.03   | 256.37   | 6   | 6086,6211,6336,6087,6212,6337       | 22.65    |
| 16  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | decrease  | desc        | desc       | 131072     | 50.68    | 61.95    | 6   | 24386,24526,24666,24387,24527,24667 | 22.24    |
| 20  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1524288    | 823.74   | 1006.69  | 6   | 31126,31266,31406,31127,31267,31407 | 22.21    |
| 15  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 4          | 1.05     | 1.28     | 6   | 21371,21511,21651,21372,21512,21652 | 21.9     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 565536     | 929.5    | 1133.04  | 6   | 10996,11121,11246,10997,11122,11247 | 21.9     |
| 9   | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 32         | 2.15     | 2.62     | 6   | 12026,12151,12276,12027,12152,12277 | 21.86    |
| 9   | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 16         | 1.61     | 1.96     | 6   | 12021,12146,12271,12022,12147,12272 | 21.74    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 32768      | 59.15    | 71.92    | 6   | 6076,6201,6326,6077,6202,6327       | 21.59    |
| 17  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | increase  | asc         | asc        | 131072     | 86.2     | 104.8    | 6   | 25646,25786,25926,25647,25787,25927 | 21.58    |
| 17  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | increase  | asc         | asc        | 2524288    | 1382.29  | 1677.55  | 6   | 25676,25816,25956,25677,25817,25957 | 21.36    |
| 13  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | increase  | asc         | asc        | 2024288    | 516.11   | 626.28   | 6   | 18951,19091,19231,18952,19092,19232 | 21.35    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 512        | 7.49     | 9.08     | 6   | 9421,9546,9671,9422,9547,9672       | 21.23    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 64         | 1.47     | 1.78     | 6   | 11656,11781,11906,11657,11782,11907 | 21.09    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 440536     | 719.15   | 869.33   | 6   | 10986,11111,11236,10987,11112,11237 | 20.88    |
| 9   | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 4          | 0.96     | 1.16     | 6   | 12761,12886,13011,12762,12887,13012 | 20.83    |
| 17  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | increase  | asc         | asc        | 512        | 11.62    | 14.04    | 6   | 25606,25746,25886,25607,25747,25887 | 20.83    |
| 20  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | decrease  | desc        | desc       | 262144     | 157.54   | 190.27   | 6   | 30271,30411,30551,30272,30412,30552 | 20.78    |
| 18  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | increase  | desc        | desc       | 64         | 8.15     | 9.84     | 6   | 27691,27831,27971,27692,27832,27972 | 20.74    |
| 16  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | decrease  | desc        | desc       | 3524288    | 876.78   | 1056.52  | 6   | 23586,23726,23866,23587,23727,23867 | 20.5     |
| 13  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | increase  | asc         | asc        | 32768      | 21.26    | 25.6     | 6   | 18076,18216,18356,18077,18217,18357 | 20.41    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 65536      | 113.17   | 136.26   | 6   | 10956,11081,11206,10957,11082,11207 | 20.4     |
| 12  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 4          | 0.94     | 1.13     | 6   | 17636,17761,17886,17637,17762,17887 | 20.21    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 256        | 9.75     | 11.71    | 6   | 9041,9166,9291,9042,9167,9292       | 20.1     |
| 14  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | increase  | desc        | desc       | 16         | 2.84     | 3.41     | 6   | 20961,21101,21241,20962,21102,21242 | 20.07    |
| 4   | 40         | 10000000 | 625000    | 238096   | 1048576 | 32    | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 4          | 2.06     | 2.47     | 6   | 5636,5761,5886,5637,5762,5887       | 19.9     |
| 10  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 64         | 2.78     | 3.33     | 6   | 13531,13656,13781,13532,13657,13782 | 19.78    |
| 15  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | decrease  | asc         | desc       | 2          | 0.76     | 0.91     | 6   | 22626,22766,22906,22627,22767,22907 | 19.74    |
| 16  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | decrease  | desc        | desc       | 16         | 2.51     | 3.0      | 6   | 23481,23621,23761,23482,23622,23762 | 19.52    |
| 13  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | increase  | asc         | asc        | 4024288    | 1015.36  | 1212.68  | 6   | 18131,18271,18411,18132,18272,18412 | 19.43    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 4          | 1.04     | 1.24     | 6   | 11636,11761,11886,11637,11762,11887 | 19.23    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 1          | 0.99     | 1.18     | 6   | 6751,6876,7001,6752,6877,7002       | 19.19    |
| 17  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | increase  | asc         | asc        | 16384      | 21.94    | 26.08    | 6   | 24791,24931,25071,24792,24932,25072 | 18.87    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 64         | 2.28     | 2.71     | 6   | 9406,9531,9656,9407,9532,9657       | 18.86    |
| 11  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 8          | 1.46     | 1.73     | 6   | 15766,15891,16016,15767,15892,16017 | 18.49    |
| 16  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | decrease  | desc        | desc       | 2524288    | 641.47   | 759.4    | 6   | 23576,23716,23856,23577,23717,23857 | 18.38    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 512        | 3.99     | 4.72     | 6   | 10921,11046,11171,10922,11047,11172 | 18.3     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 1          | 0.94     | 1.11     | 6   | 9001,9126,9251,9002,9127,9252       | 18.09    |
| 1   | 40         | 10000000 | 625000    | 238096   | 1048576 | 32    | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 4          | 1.73     | 2.04     | 6   | 761,886,1011,762,887,1012           | 17.92    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 4          | 1.07     | 1.26     | 6   | 11261,11386,11511,11262,11387,11512 | 17.76    |
| 18  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | increase  | desc        | desc       | 64         | 8.8      | 10.36    | 6   | 26851,26991,27131,26852,26992,27132 | 17.73    |
| 20  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | decrease  | desc        | desc       | 524288     | 298.62   | 350.96   | 6   | 30276,30416,30556,30277,30417,30557 | 17.53    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 1          | 1.03     | 1.21     | 6   | 9751,9876,10001,9752,9877,10002     | 17.48    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 2          | 1.09     | 1.28     | 6   | 9756,9881,10006,9757,9882,10007     | 17.43    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 8          | 1.23     | 1.44     | 6   | 8266,8391,8516,8267,8392,8517       | 17.07    |
| 20  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | decrease  | desc        | desc       | 8192       | 18.08    | 21.15    | 6   | 30246,30386,30526,30247,30387,30527 | 16.98    |
| 15  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | decrease  | asc         | desc       | 1024288    | 1103.42  | 1290.4   | 6   | 21881,22021,22161,21882,22022,22162 | 16.95    |
