+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+---------------+----------+-----+-------------------------------------+----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-munro |  master  | cnt |                 qid                 |   diff   | pct_diff |
| 11  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 503036     | 10773.66      | 45103.53 | 6   | 15120,15245,15370,15116,15241,15366 | 34329.87 | 318.65   |
| 9   | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 440536     | 7832.19       | 42025.14 | 6   | 13240,13365,13490,13236,13361,13486 | 34192.95 | 436.57   |
| 9   | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 440536     | 7752.5        | 41729.37 | 6   | 12490,12615,12740,12486,12611,12736 | 33976.87 | 438.27   |
| 11  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 503036     | 11256.47      | 45213.51 | 6   | 15870,15995,16120,15866,15991,16116 | 33957.04 | 301.67   |
| 10  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 503036     | 11277.14      | 45209.9  | 6   | 13995,14120,14245,13991,14116,14241 | 33932.76 | 300.9    |
| 12  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 440536     | 7815.63       | 41709.55 | 6   | 17365,17490,17615,17361,17486,17611 | 33893.92 | 433.67   |
| 19  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 4524288    | 11353.23      | 45102.19 | 6   | 28220,28360,28500,28216,28356,28496 | 33748.96 | 297.26   |
| 12  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 440536     | 7686.17       | 41395.49 | 6   | 16615,16740,16865,16611,16736,16861 | 33709.32 | 438.57   |
| 18  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | increase  | desc        | desc       | 4524288    | 11571.48      | 45076.33 | 6   | 27800,27940,28080,27796,27936,28076 | 33504.85 | 289.55   |
| 18  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | increase  | desc        | desc       | 4524288    | 11415.51      | 44838.89 | 6   | 26960,27100,27240,26956,27096,27236 | 33423.38 | 292.79   |
| 17  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | increase  | asc         | desc       | 4024288    | 11552.55      | 44119.98 | 6   | 26115,26255,26395,26111,26251,26391 | 32567.43 | 281.91   |
| 17  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | increase  | asc         | desc       | 4024288    | 11475.48      | 43826.92 | 6   | 25275,25415,25555,25271,25411,25551 | 32351.44 | 281.92   |
| 20  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 4024288    | 11163.07      | 43426.04 | 6   | 29895,30035,30175,29891,30031,30171 | 32262.97 | 289.02   |
| 20  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | decrease  | desc        | asc        | 4024288    | 11435.52      | 43472.28 | 6   | 30735,30875,31015,30731,30871,31011 | 32036.76 | 280.15   |
| 19  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 4024288    | 10086.75      | 40489.9  | 6   | 28215,28355,28495,28211,28351,28491 | 30403.15 | 301.42   |
| 11  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 440536     | 9555.25       | 39889.86 | 6   | 15865,15990,16115,15861,15986,16111 | 30334.61 | 317.47   |
| 10  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 440536     | 9638.73       | 39887.24 | 6   | 14740,14865,14990,14736,14861,14986 | 30248.51 | 313.82   |
| 11  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 440536     | 9421.41       | 39549.3  | 6   | 15115,15240,15365,15111,15236,15361 | 30127.89 | 319.78   |
| 18  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | increase  | desc        | desc       | 4024288    | 10315.04      | 40385.41 | 6   | 27795,27935,28075,27791,27931,28071 | 30070.37 | 291.52   |
| 10  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 440536     | 9732.04       | 39541.62 | 6   | 13990,14115,14240,13986,14111,14236 | 29809.58 | 306.3    |
| 19  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | decrease  | asc         | asc        | 4024288    | 10335.81      | 40054.04 | 6   | 29055,29195,29335,29051,29191,29331 | 29718.23 | 287.53   |
| 18  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | increase  | desc        | desc       | 4024288    | 10216.86      | 39879.98 | 6   | 26955,27095,27235,26951,27091,27231 | 29663.12 | 290.33   |
| 12  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 378036     | 6566.53       | 35873.25 | 6   | 16610,16735,16860,16606,16731,16856 | 29306.72 | 446.3    |
| 12  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 378036     | 6691.11       | 35828.46 | 6   | 17360,17485,17610,17356,17481,17606 | 29137.35 | 435.46   |
| 9   | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 378036     | 6729.81       | 35848.05 | 6   | 13235,13360,13485,13231,13356,13481 | 29118.24 | 432.68   |
| 9   | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 378036     | 6772.02       | 35546.81 | 6   | 12485,12610,12735,12481,12606,12731 | 28774.79 | 424.91   |
| 17  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | increase  | asc         | desc       | 3524288    | 10044.41      | 38709.94 | 6   | 25270,25410,25550,25266,25406,25546 | 28665.53 | 285.39   |
| 17  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | increase  | asc         | desc       | 3524288    | 10091.03      | 38648.34 | 6   | 26110,26250,26390,26106,26246,26386 | 28557.31 | 283.0    |
| 20  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 3524288    | 9724.47       | 37804.85 | 6   | 29890,30030,30170,29886,30026,30166 | 28080.38 | 288.76   |
| 20  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | decrease  | desc        | asc        | 3524288    | 10058.23      | 38047.25 | 6   | 30730,30870,31010,30726,30866,31006 | 27989.02 | 278.27   |
| 18  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | increase  | desc        | desc       | 3524288    | 8923.6        | 35182.87 | 6   | 26950,27090,27230,26946,27086,27226 | 26259.27 | 294.27   |
| 19  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 3524288    | 8877.79       | 35131.96 | 6   | 28210,28350,28490,28206,28346,28486 | 26254.17 | 295.73   |
| 18  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | increase  | desc        | desc       | 3524288    | 9173.78       | 35207.83 | 6   | 27790,27930,28070,27786,27926,28066 | 26034.05 | 283.79   |
| 10  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 378036     | 8249.83       | 34220.29 | 6   | 14735,14860,14985,14731,14856,14981 | 25970.46 | 314.8    |
| 19  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | decrease  | asc         | asc        | 3524288    | 9227.69       | 35078.96 | 6   | 29050,29190,29330,29046,29186,29326 | 25851.27 | 280.15   |
| 10  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 378036     | 8217.61       | 33967.38 | 6   | 13985,14110,14235,13981,14106,14231 | 25749.77 | 313.35   |
| 11  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 378036     | 8432.09       | 34028.1  | 6   | 15860,15985,16110,15856,15981,16106 | 25596.01 | 303.55   |
| 11  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 378036     | 8237.35       | 33730.22 | 6   | 15110,15235,15360,15106,15231,15356 | 25492.87 | 309.48   |
| 17  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | increase  | asc         | desc       | 3024288    | 8710.53       | 33420.39 | 6   | 26105,26245,26385,26101,26241,26381 | 24709.86 | 283.68   |
| 17  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | increase  | asc         | desc       | 3024288    | 8649.72       | 33164.99 | 6   | 25265,25405,25545,25261,25401,25541 | 24515.27 | 283.42   |
| 9   | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 315536     | 5542.72       | 30024.58 | 6   | 12480,12605,12730,12476,12601,12726 | 24481.86 | 441.69   |
| 12  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 315536     | 5577.18       | 30021.82 | 6   | 17355,17480,17605,17351,17476,17601 | 24444.64 | 438.3    |
| 9   | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 315536     | 5629.85       | 30028.17 | 6   | 13230,13355,13480,13226,13351,13476 | 24398.32 | 433.37   |
| 12  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 315536     | 5481.99       | 29632.68 | 6   | 16605,16730,16855,16601,16726,16851 | 24150.69 | 440.55   |
| 20  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | decrease  | desc        | asc        | 3024288    | 8621.12       | 32704.18 | 6   | 30725,30865,31005,30721,30861,31001 | 24083.06 | 279.35   |
| 20  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 3024288    | 8365.45       | 32422.42 | 6   | 29885,30025,30165,29881,30021,30161 | 24056.97 | 287.58   |
| 18  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | increase  | desc        | desc       | 3024288    | 7791.32       | 30715.35 | 6   | 27785,27925,28065,27781,27921,28061 | 22924.03 | 294.23   |
| 19  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | decrease  | asc         | asc        | 3024288    | 7756.22       | 30165.01 | 6   | 29045,29185,29325,29041,29181,29321 | 22408.79 | 288.91   |
| 18  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | increase  | desc        | desc       | 3024288    | 7656.01       | 30051.1  | 6   | 26945,27085,27225,26941,27081,27221 | 22395.09 | 292.52   |
| 19  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 3024288    | 7767.73       | 29841.63 | 6   | 28205,28345,28485,28201,28341,28481 | 22073.9  | 284.17   |
| 11  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 315536     | 6769.54       | 28652.44 | 6   | 15105,15230,15355,15101,15226,15351 | 21882.9  | 323.26   |
| 11  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 315536     | 6848.5        | 28496.97 | 6   | 15855,15980,16105,15851,15976,16101 | 21648.47 | 316.11   |
| 10  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 315536     | 6929.72       | 28518.94 | 6   | 14730,14855,14980,14726,14851,14976 | 21589.22 | 311.55   |
| 10  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 315536     | 6848.49       | 28308.04 | 6   | 13980,14105,14230,13976,14101,14226 | 21459.55 | 313.35   |
| 17  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | increase  | asc         | desc       | 2524288    | 7227.26       | 27716.13 | 6   | 26100,26240,26380,26096,26236,26376 | 20488.87 | 283.49   |
| 17  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | increase  | asc         | desc       | 2524288    | 7110.15       | 27507.74 | 6   | 25260,25400,25540,25256,25396,25536 | 20397.59 | 286.88   |
| 20  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2524288    | 7189.38       | 27446.76 | 6   | 30720,30860,31000,30716,30856,30996 | 20257.38 | 281.77   |
| 20  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 2524288    | 6963.42       | 27035.56 | 6   | 29880,30020,30160,29876,30016,30156 | 20072.14 | 288.25   |
| 9   | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 253036     | 4528.06       | 24269.05 | 6   | 13225,13350,13475,13221,13346,13471 | 19740.99 | 435.97   |
| 12  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 253036     | 4450.56       | 24062.88 | 6   | 17350,17475,17600,17346,17471,17596 | 19612.32 | 440.67   |
| 9   | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 253036     | 4480.62       | 23906.95 | 6   | 12475,12600,12725,12471,12596,12721 | 19426.33 | 433.56   |
| 12  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 253036     | 4523.37       | 23810.95 | 6   | 16600,16725,16850,16596,16721,16846 | 19287.58 | 426.4    |
| 18  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | increase  | desc        | desc       | 2524288    | 6598.56       | 25751.59 | 6   | 27780,27920,28060,27776,27916,28056 | 19153.03 | 290.26   |
| 19  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | decrease  | asc         | asc        | 2524288    | 6479.16       | 25156.97 | 6   | 29040,29180,29320,29036,29176,29316 | 18677.81 | 288.28   |
| 18  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | increase  | desc        | desc       | 2524288    | 6395.8        | 25046.35 | 6   | 26940,27080,27220,26936,27076,27216 | 18650.55 | 291.61   |
| 19  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 2524288    | 6329.09       | 24899.78 | 6   | 28200,28340,28480,28196,28336,28476 | 18570.69 | 293.42   |
| 11  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 253036     | 5486.33       | 23024.62 | 6   | 15850,15975,16100,15846,15971,16096 | 17538.29 | 319.67   |
| 10  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 253036     | 5521.24       | 22984.56 | 6   | 14725,14850,14975,14721,14846,14971 | 17463.32 | 316.29   |
| 10  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 253036     | 5503.65       | 22755.79 | 6   | 13975,14100,14225,13971,14096,14221 | 17252.14 | 313.47   |
| 11  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 253036     | 5534.53       | 22606.31 | 6   | 15100,15225,15350,15096,15221,15346 | 17071.78 | 308.46   |
| 17  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | increase  | asc         | desc       | 2024288    | 5705.1        | 22102.81 | 6   | 25255,25395,25535,25251,25391,25531 | 16397.71 | 287.42   |
| 17  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | increase  | asc         | desc       | 2024288    | 5837.29       | 22219.45 | 6   | 26095,26235,26375,26091,26231,26371 | 16382.16 | 280.65   |
| 20  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2024288    | 5772.38       | 22091.46 | 6   | 30715,30855,30995,30711,30851,30991 | 16319.08 | 282.71   |
| 20  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 2024288    | 5630.34       | 21684.08 | 6   | 29875,30015,30155,29871,30011,30151 | 16053.74 | 285.13   |
| 18  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | increase  | desc        | desc       | 2024288    | 5130.53       | 20375.2  | 6   | 26935,27075,27215,26931,27071,27211 | 15244.67 | 297.14   |
| 19  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | decrease  | asc         | asc        | 2024288    | 5166.24       | 20191.07 | 6   | 29035,29175,29315,29031,29171,29311 | 15024.83 | 290.83   |
| 18  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | increase  | desc        | desc       | 2024288    | 5280.75       | 20291.84 | 6   | 27775,27915,28055,27771,27911,28051 | 15011.09 | 284.26   |
| 19  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 2024288    | 5085.17       | 19965.75 | 6   | 28195,28335,28475,28191,28331,28471 | 14880.58 | 292.63   |
| 9   | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 190536     | 3389.81       | 18166.74 | 6   | 12470,12595,12720,12466,12591,12716 | 14776.93 | 435.92   |
| 9   | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 190536     | 3395.09       | 18140.68 | 6   | 13220,13345,13470,13216,13341,13466 | 14745.59 | 434.32   |
| 12  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 190536     | 3357.26       | 18068.15 | 6   | 17345,17470,17595,17341,17466,17591 | 14710.89 | 438.18   |
| 12  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 190536     | 3312.36       | 17925.03 | 6   | 16595,16720,16845,16591,16716,16841 | 14612.67 | 441.16   |
| 13  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | increase  | asc         | desc       | 4524288    | 5645.48       | 19205.4  | 6   | 18560,18700,18840,18556,18696,18836 | 13559.92 | 240.19   |
| 10  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 190536     | 4258.55       | 17614.53 | 6   | 14720,14845,14970,14716,14841,14966 | 13355.98 | 313.63   |
| 16  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | decrease  | desc        | asc        | 4524288    | 6031.21       | 19328.43 | 6   | 24020,24160,24300,24016,24156,24296 | 13297.22 | 220.47   |
| 16  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 4524288    | 5767.85       | 19053.64 | 6   | 23180,23320,23460,23176,23316,23456 | 13285.79 | 230.34   |
| 11  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 190536     | 4146.0        | 17209.25 | 6   | 15845,15970,16095,15841,15966,16091 | 13063.25 | 315.08   |
| 11  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 190536     | 4061.4        | 17049.8  | 6   | 15095,15220,15345,15091,15216,15341 | 12988.4  | 319.8    |
| 10  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 190536     | 4293.08       | 17186.45 | 6   | 13970,14095,14220,13966,14091,14216 | 12893.37 | 300.33   |
| 13  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | increase  | asc         | desc       | 4524288    | 6258.47       | 19123.44 | 6   | 19400,19540,19680,19396,19536,19676 | 12864.97 | 205.56   |
| 17  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | increase  | asc         | desc       | 1524288    | 4372.89       | 16914.7  | 6   | 26090,26230,26370,26086,26226,26366 | 12541.81 | 286.81   |
| 17  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | increase  | asc         | desc       | 1524288    | 4309.81       | 16659.44 | 6   | 25250,25390,25530,25246,25386,25526 | 12349.63 | 286.55   |
| 20  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1524288    | 4474.93       | 16712.17 | 6   | 30710,30850,30990,30706,30846,30986 | 12237.24 | 273.46   |
| 20  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 1524288    | 4217.25       | 16321.72 | 6   | 29870,30010,30150,29866,30006,30146 | 12104.47 | 287.02   |
