+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+-------------------+-------------+-----+-------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-old-munro | patched-old | cnt |                 qid                 | pct_diff |
| 19  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | decrease  | asc         | asc        | 3524288    | 9057.25           | 35059.39    | 6   | 29049,29189,29329,29048,29188,29328 | 287.09   |
| 17  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | increase  | asc         | desc       | 524288     | 1501.44           | 5802.44     | 6   | 25239,25379,25519,25238,25378,25518 | 286.46   |
| 17  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | increase  | asc         | desc       | 3024288    | 8666.75           | 33413.01    | 6   | 26104,26244,26384,26103,26243,26383 | 285.53   |
| 18  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | increase  | desc        | desc       | 262144     | 687.47            | 2650.41     | 6   | 27754,27894,28034,27753,27893,28033 | 285.53   |
| 17  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | increase  | asc         | desc       | 4024288    | 11486.8           | 44254.19    | 6   | 25274,25414,25554,25273,25413,25553 | 285.26   |
| 18  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | increase  | desc        | desc       | 131072     | 347.22            | 1336.46     | 6   | 27749,27889,28029,27748,27888,28028 | 284.9    |
| 17  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | increase  | asc         | desc       | 2024288    | 5796.94           | 22248.29    | 6   | 26094,26234,26374,26093,26233,26373 | 283.79   |
| 18  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | increase  | desc        | desc       | 3024288    | 7972.62           | 30571.49    | 6   | 27784,27924,28064,27783,27923,28063 | 283.46   |
| 18  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | increase  | desc        | desc       | 262144     | 699.34            | 2667.21     | 6   | 26914,27054,27194,26913,27053,27193 | 281.39   |
| 18  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | increase  | desc        | desc       | 3524288    | 9271.8            | 35345.47    | 6   | 27789,27929,28069,27788,27928,28068 | 281.21   |
| 20  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | decrease  | desc        | asc        | 3524288    | 10038.78          | 38103.58    | 6   | 30729,30869,31009,30728,30868,31008 | 279.56   |
| 17  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | increase  | asc         | desc       | 131072     | 391.82            | 1482.05     | 6   | 26069,26209,26349,26068,26208,26348 | 278.25   |
| 19  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 65536      | 178.81            | 675.03      | 6   | 28164,28304,28444,28163,28303,28443 | 277.51   |
| 20  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | decrease  | desc        | asc        | 262144     | 765.68            | 2867.09     | 6   | 30694,30834,30974,30693,30833,30973 | 274.45   |
| 18  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | increase  | desc        | desc       | 65536      | 183.22            | 675.81      | 6   | 27744,27884,28024,27743,27883,28023 | 268.85   |
| 20  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | decrease  | desc        | asc        | 65536      | 200.08            | 733.36      | 6   | 30684,30824,30964,30683,30823,30963 | 266.53   |
| 17  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | increase  | asc         | desc       | 32768      | 104.96            | 383.43      | 6   | 25219,25359,25499,25218,25358,25498 | 265.31   |
| 20  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | decrease  | desc        | asc        | 32768      | 108.55            | 375.69      | 6   | 30679,30819,30959,30678,30818,30958 | 246.1    |
| 15  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | decrease  | asc         | asc        | 262144     | 279.91            | 943.27      | 6   | 22294,22434,22574,22293,22433,22573 | 236.99   |
| 13  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | increase  | asc         | desc       | 3024288    | 3916.08           | 12749.36    | 6   | 18544,18684,18824,18543,18683,18823 | 225.56   |
| 13  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | increase  | asc         | desc       | 4524288    | 6327.27           | 19145.31    | 6   | 19399,19539,19679,19398,19538,19678 | 202.58   |
| 20  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | decrease  | desc        | asc        | 8192       | 34.11             | 102.99      | 6   | 30669,30809,30949,30668,30808,30948 | 201.93   |
| 18  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | increase  | desc        | desc       | 2024288    | 5216.67           | 15525.53    | 6   | 27774,27914,28054,27773,27913,28053 | 197.61   |
| 19  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 3524288    | 8882.68           | 26344.65    | 6   | 28209,28349,28489,28208,28348,28488 | 196.58   |
| 19  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 3024288    | 7619.17           | 22565.44    | 6   | 28204,28344,28484,28203,28343,28483 | 196.17   |
| 18  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | increase  | desc        | desc       | 3524288    | 8898.66           | 26281.03    | 6   | 26949,27089,27229,26948,27088,27228 | 195.34   |
| 19  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 2524288    | 6339.65           | 18721.21    | 6   | 28199,28339,28479,28198,28338,28478 | 195.3    |
| 17  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | increase  | asc         | desc       | 2024288    | 5659.9            | 16694.58    | 6   | 25254,25394,25534,25253,25393,25533 | 194.96   |
| 19  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 1524288    | 3836.19           | 11295.32    | 6   | 28189,28329,28469,28188,28328,28468 | 194.44   |
| 18  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | increase  | desc        | desc       | 4524288    | 11466.17          | 33716.65    | 6   | 26959,27099,27239,26958,27098,27238 | 194.05   |
| 17  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | increase  | asc         | desc       | 4524288    | 12636.74          | 37101.17    | 6   | 25279,25419,25559,25278,25418,25558 | 193.6    |
| 18  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | increase  | desc        | desc       | 524288     | 1360.27           | 3990.6      | 6   | 27759,27899,28039,27758,27898,28038 | 193.37   |
| 19  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 262144     | 673.64            | 1976.09     | 6   | 28174,28314,28454,28173,28313,28453 | 193.35   |
| 19  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | decrease  | asc         | asc        | 524288     | 1349.01           | 3947.72     | 6   | 29019,29159,29299,29018,29158,29298 | 192.64   |
| 18  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | increase  | desc        | desc       | 4524288    | 11593.36          | 33919.19    | 6   | 27799,27939,28079,27798,27938,28078 | 192.57   |
| 20  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 4524288    | 12460.56          | 36455.4     | 6   | 29899,30039,30179,29898,30038,30178 | 192.57   |
| 18  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | increase  | desc        | desc       | 4024288    | 10341.57          | 30240.49    | 6   | 27794,27934,28074,27793,27933,28073 | 192.42   |
| 19  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | decrease  | asc         | asc        | 3024288    | 7767.43           | 22706.64    | 6   | 29044,29184,29324,29043,29183,29323 | 192.33   |
| 20  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 2024288    | 5583.7            | 16319.93    | 6   | 29874,30014,30154,29873,30013,30153 | 192.28   |
| 20  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 2524288    | 6976.44           | 20386.25    | 6   | 29879,30019,30159,29878,30018,30158 | 192.22   |
| 19  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1524288    | 3920.56           | 11447.95    | 6   | 29029,29169,29309,29028,29168,29308 | 192.0    |
| 20  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 524288     | 1475.56           | 4297.5      | 6   | 29859,29999,30139,29858,29998,30138 | 191.25   |
| 18  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | increase  | desc        | desc       | 1024288    | 2654.62           | 7729.62     | 6   | 27764,27904,28044,27763,27903,28043 | 191.18   |
| 17  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | increase  | asc         | desc       | 1524288    | 4321.95           | 12536.18    | 6   | 25249,25389,25529,25248,25388,25528 | 190.06   |
| 17  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | increase  | asc         | desc       | 3524288    | 9968.84           | 28893.25    | 6   | 25269,25409,25549,25268,25408,25548 | 189.84   |
| 17  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | increase  | asc         | desc       | 3524288    | 10109.32          | 29121.06    | 6   | 26109,26249,26389,26108,26248,26388 | 188.06   |
| 20  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2524288    | 7214.11           | 20760.56    | 6   | 30719,30859,30999,30718,30858,30998 | 187.78   |
| 17  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | increase  | asc         | desc       | 131072     | 394.26            | 1134.51     | 6   | 25229,25369,25509,25228,25368,25508 | 187.76   |
| 17  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | increase  | asc         | desc       | 4024288    | 11557.4           | 33243.97    | 6   | 26114,26254,26394,26113,26253,26393 | 187.64   |
| 20  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1024288    | 3098.47           | 8877.88     | 6   | 30704,30844,30984,30703,30843,30983 | 186.52   |
| 17  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | increase  | asc         | desc       | 4524288    | 13287.12          | 38035.99    | 6   | 26119,26259,26399,26118,26258,26398 | 186.26   |
| 20  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | decrease  | desc        | asc        | 3024288    | 8623.54           | 24680.26    | 6   | 30724,30864,31004,30723,30863,31003 | 186.2    |
| 20  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | decrease  | desc        | asc        | 4024288    | 11483.93          | 32812.47    | 6   | 30734,30874,31014,30733,30873,31013 | 185.73   |
| 20  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 262144     | 748.84            | 2138.92     | 6   | 29854,29994,30134,29853,29993,30133 | 185.63   |
| 20  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 131072     | 381.09            | 1084.75     | 6   | 29849,29989,30129,29848,29988,30128 | 184.64   |
| 17  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | increase  | asc         | desc       | 262144     | 774.64            | 2193.16     | 6   | 25234,25374,25514,25233,25373,25513 | 183.12   |
| 18  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | increase  | desc        | desc       | 8192       | 33.37             | 94.4        | 6   | 27729,27869,28009,27728,27868,28008 | 182.89   |
| 19  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | decrease  | asc         | asc        | 65536      | 183.35            | 517.36      | 6   | 29004,29144,29284,29003,29143,29283 | 182.17   |
| 17  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | increase  | asc         | desc       | 8192       | 36.68             | 103.25      | 6   | 26049,26189,26329,26048,26188,26328 | 181.49   |
| 20  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 65536      | 194.49            | 546.72      | 6   | 29844,29984,30124,29843,29983,30123 | 181.1    |
| 18  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | increase  | desc        | desc       | 65536      | 185.49            | 515.92      | 6   | 26904,27044,27184,26903,27043,27183 | 178.14   |
| 20  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | decrease  | desc        | asc        | 131072     | 393.27            | 1091.91     | 6   | 30689,30829,30969,30688,30828,30968 | 177.65   |
| 19  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 32768      | 96.78             | 262.54      | 6   | 28159,28299,28439,28158,28298,28438 | 171.28   |
| 19  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | decrease  | asc         | asc        | 32768      | 98.98             | 262.57      | 6   | 28999,29139,29279,28998,29138,29278 | 165.28   |
| 15  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | decrease  | asc         | asc        | 3024288    | 3067.17           | 8072.19     | 6   | 22324,22464,22604,22323,22463,22603 | 163.18   |
| 15  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | decrease  | asc         | asc        | 4524288    | 4611.81           | 12120.56    | 6   | 22339,22479,22619,22338,22478,22618 | 162.82   |
| 14  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | increase  | desc        | desc       | 3024288    | 3066.17           | 8014.12     | 6   | 20224,20364,20504,20223,20363,20503 | 161.37   |
| 18  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | increase  | desc        | desc       | 16384      | 55.01             | 143.59      | 6   | 26894,27034,27174,26893,27033,27173 | 161.03   |
| 15  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 1524288    | 1544.6            | 4019.01     | 6   | 21469,21609,21749,21468,21608,21748 | 160.2    |
| 14  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | increase  | desc        | desc       | 2024288    | 2090.33           | 5415.84     | 6   | 21054,21194,21334,21053,21193,21333 | 159.09   |
| 19  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 16384      | 53.73             | 139.18      | 6   | 28154,28294,28434,28153,28293,28433 | 159.04   |
| 14  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | increase  | desc        | desc       | 3524288    | 3620.47           | 9374.19     | 6   | 21069,21209,21349,21068,21208,21348 | 158.92   |
| 18  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | increase  | desc        | desc       | 32768      | 102.0             | 263.94      | 6   | 26899,27039,27179,26898,27038,27178 | 158.76   |
| 13  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | increase  | asc         | desc       | 2524288    | 3185.52           | 8138.14     | 6   | 18539,18679,18819,18538,18678,18818 | 155.47   |
| 16  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 2524288    | 3208.98           | 8144.9      | 6   | 23159,23299,23439,23158,23298,23438 | 153.82   |
| 16  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 2024288    | 2577.38           | 6538.57     | 6   | 23154,23294,23434,23153,23293,23433 | 153.69   |
| 19  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | decrease  | asc         | asc        | 16384      | 55.03             | 138.54      | 6   | 28994,29134,29274,28993,29133,29273 | 151.75   |
| 16  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 524288     | 696.7             | 1745.15     | 6   | 23139,23279,23419,23138,23278,23418 | 150.49   |
| 19  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 4096       | 23.69             | 58.84       | 6   | 28144,28284,28424,28143,28283,28423 | 148.37   |
| 15  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | decrease  | asc         | asc        | 131072     | 150.22            | 370.94      | 6   | 22289,22429,22569,22288,22428,22568 | 146.93   |
| 15  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 262144     | 288.25            | 711.6       | 6   | 21454,21594,21734,21453,21593,21733 | 146.87   |
| 20  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 8192       | 33.14             | 81.2        | 6   | 29829,29969,30109,29828,29968,30108 | 145.02   |
| 19  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 8192       | 31.9              | 77.85       | 6   | 28149,28289,28429,28148,28288,28428 | 144.04   |
| 15  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | decrease  | asc         | asc        | 65536      | 79.97             | 194.04      | 6   | 22284,22424,22564,22283,22423,22563 | 142.64   |
| 20  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | decrease  | desc        | asc        | 16384      | 60.79             | 145.39      | 6   | 30674,30814,30954,30673,30813,30953 | 139.17   |
| 16  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | decrease  | desc        | asc        | 131072     | 195.46            | 453.71      | 6   | 23969,24109,24249,23968,24108,24248 | 132.12   |
| 17  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | increase  | asc         | desc       | 8192       | 37.21             | 81.81       | 6   | 25209,25349,25489,25208,25348,25488 | 119.86   |
| 17  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | increase  | asc         | desc       | 2048       | 14.72             | 31.55       | 6   | 25199,25339,25479,25198,25338,25478 | 114.33   |
| 16  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | decrease  | desc        | asc        | 32768      | 60.66             | 125.11      | 6   | 23959,24099,24239,23958,24098,24238 | 106.25   |
| 19  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 2048       | 17.12             | 35.21       | 6   | 28139,28279,28419,28138,28278,28418 | 105.67   |
| 19  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | decrease  | asc         | asc        | 4524288    | 11569.9           | 23241.36    | 6   | 29059,29199,29339,29058,29198,29338 | 100.88   |
| 18  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | increase  | desc        | desc       | 3024288    | 7661.97           | 15381.04    | 6   | 26944,27084,27224,26943,27083,27223 | 100.75   |
| 19  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | decrease  | asc         | asc        | 4024288    | 10313.55          | 20619.71    | 6   | 29054,29194,29334,29053,29193,29333 | 99.93    |
| 19  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 4024288    | 10130.52          | 20190.92    | 6   | 28214,28354,28494,28213,28353,28493 | 99.31    |
| 17  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | increase  | asc         | desc       | 3024288    | 8423.2            | 16656.52    | 6   | 25264,25404,25544,25263,25403,25543 | 97.75    |
| 19  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 1024288    | 2580.94           | 5096.83     | 6   | 28184,28324,28464,28183,28323,28463 | 97.48    |
| 18  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | increase  | desc        | desc       | 2524288    | 6396.32           | 12618.49    | 6   | 26939,27079,27219,26938,27078,27218 | 97.28    |
| 20  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 3524288    | 9705.66           | 19125.71    | 6   | 29889,30029,30169,29888,30028,30168 | 97.06    |
| 17  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | increase  | asc         | desc       | 1024288    | 2884.98           | 5671.73     | 6   | 25244,25384,25524,25243,25383,25523 | 96.6     |
| 19  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | decrease  | asc         | asc        | 2024288    | 5198.72           | 10166.35    | 6   | 29034,29174,29314,29033,29173,29313 | 95.55    |
| 20  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 4024288    | 11352.85          | 22181.34    | 6   | 29894,30034,30174,29893,30033,30173 | 95.38    |
| 18  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | increase  | desc        | desc       | 1524288    | 3915.99           | 7639.23     | 6   | 26929,27069,27209,26928,27068,27208 | 95.08    |
| 17  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | increase  | asc         | desc       | 2524288    | 7220.31           | 14055.64    | 6   | 25259,25399,25539,25258,25398,25538 | 94.67    |
| 17  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | increase  | asc         | desc       | 1524288    | 4398.59           | 8558.89     | 6   | 26089,26229,26369,26088,26228,26368 | 94.58    |
| 17  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | increase  | asc         | desc       | 524288     | 1515.92           | 2948.93     | 6   | 26079,26219,26359,26078,26218,26358 | 94.53    |
| 17  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | increase  | asc         | desc       | 2524288    | 7332.64           | 14240.23    | 6   | 26099,26239,26379,26098,26238,26378 | 94.2     |
| 18  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | increase  | desc        | desc       | 131072     | 349.73            | 676.7       | 6   | 26909,27049,27189,26908,27048,27188 | 93.49    |
