+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+-------------------+---------------+-----+-------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-old-munro | patched-munro | cnt |                 qid                 | pct_diff |
| 6   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 16384      | 334.16            | 505.14        | 6   | 7949,8074,8199,7950,8075,8200       | 51.17    |
| 16  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | decrease  | desc        | desc       | 4096       | 10.34             | 15.58         | 6   | 24364,24504,24644,24365,24505,24645 | 50.68    |
| 18  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | increase  | desc        | desc       | 128        | 8.94              | 13.34         | 6   | 26859,26999,27139,26860,27000,27140 | 49.22    |
| 2   | 40         | 10000000 | 625000    | 238096   | 1048576 | 32    | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 64         | 5.91              | 8.79          | 6   | 1909,2034,2159,1910,2035,2160       | 48.73    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 65536      | 1550.72           | 2301.64       | 6   | 10584,10709,10834,10585,10710,10835 | 48.42    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 128036     | 3065.33           | 4512.8        | 6   | 6464,6589,6714,6465,6590,6715       | 47.22    |
| 14  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | increase  | desc        | asc        | 64         | 5.36              | 7.89          | 6   | 20554,20694,20834,20555,20695,20835 | 47.2     |
| 3   | 40         | 10000000 | 625000    | 238096   | 1048576 | 32    | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 1          | 0.95              | 1.37          | 6   | 3004,3129,3254,3005,3130,3255       | 44.21    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 190536     | 327.72            | 458.58        | 6   | 10969,11094,11219,10970,11095,11220 | 39.93    |
| 1   | 40         | 10000000 | 625000    | 238096   | 1048576 | 32    | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 128        | 6.32              | 8.78          | 6   | 1164,1289,1414,1165,1290,1415       | 38.92    |
| 17  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | increase  | asc         | desc       | 2048       | 14.72             | 20.4          | 6   | 25199,25339,25479,25200,25340,25480 | 38.59    |
| 14  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | increase  | desc        | desc       | 8192       | 17.66             | 24.43         | 6   | 21009,21149,21289,21010,21150,21290 | 38.34    |
| 14  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | increase  | desc        | desc       | 128        | 9.13              | 12.59         | 6   | 20979,21119,21259,20980,21120,21260 | 37.9     |
| 3   | 40         | 10000000 | 625000    | 238096   | 1048576 | 32    | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 128        | 6.45              | 8.89          | 6   | 3414,3539,3664,3415,3540,3665       | 37.83    |
| 19  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 1024       | 12.86             | 17.72         | 6   | 28134,28274,28414,28135,28275,28415 | 37.79    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 32         | 1.5               | 2.06          | 6   | 6029,6154,6279,6030,6155,6280       | 37.33    |
| 1   | 40         | 10000000 | 625000    | 238096   | 1048576 | 32    | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 1          | 0.7               | 0.96          | 6   | 754,879,1004,755,880,1005           | 37.14    |
| 20  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1024       | 9.81              | 13.43         | 6   | 31074,31214,31354,31075,31215,31355 | 36.9     |
| 4   | 40         | 10000000 | 625000    | 238096   | 1048576 | 32    | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 8          | 2.14              | 2.92          | 6   | 4519,4644,4769,4520,4645,4770       | 36.45    |
| 14  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | increase  | desc        | desc       | 512        | 10.16             | 13.77         | 6   | 20989,21129,21269,20990,21130,21270 | 35.53    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 128        | 4.13              | 5.58          | 6   | 9039,9164,9289,9040,9165,9290       | 35.11    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 440536     | 867.61            | 1165.95       | 6   | 10989,11114,11239,10990,11115,11240 | 34.39    |
| 17  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | increase  | asc         | asc        | 4096       | 10.85             | 14.56         | 6   | 24784,24924,25064,24785,24925,25065 | 34.19    |
| 13  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | increase  | asc         | desc       | 64         | 6.89              | 9.24          | 6   | 19294,19434,19574,19295,19435,19575 | 34.11    |
| 4   | 40         | 10000000 | 625000    | 238096   | 1048576 | 32    | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 2          | 1.1               | 1.47          | 6   | 4509,4634,4759,4510,4635,4760       | 33.64    |
| 2   | 40         | 10000000 | 625000    | 238096   | 1048576 | 32    | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 32         | 4.38              | 5.85          | 6   | 2279,2404,2529,2280,2405,2530       | 33.56    |
| 15  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | decrease  | asc         | desc       | 64         | 5.22              | 6.97          | 6   | 22654,22794,22934,22655,22795,22935 | 33.52    |
| 20  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | decrease  | desc        | desc       | 512        | 9.33              | 12.45         | 6   | 31069,31209,31349,31070,31210,31350 | 33.44    |
| 20  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | decrease  | desc        | desc       | 2048       | 9.46              | 12.62         | 6   | 30239,30379,30519,30240,30380,30520 | 33.4     |
| 1   | 40         | 10000000 | 625000    | 238096   | 1048576 | 32    | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 16         | 3.09              | 4.11          | 6   | 399,524,649,400,525,650             | 33.01    |
| 1   | 40         | 10000000 | 625000    | 238096   | 1048576 | 32    | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 64         | 4.54              | 6.03          | 6   | 409,534,659,410,535,660             | 32.82    |
| 19  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | decrease  | asc         | desc       | 64         | 6.07              | 8.05          | 6   | 29374,29514,29654,29375,29515,29655 | 32.62    |
| 14  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | increase  | desc        | asc        | 128        | 7.76              | 10.28         | 6   | 20559,20699,20839,20560,20700,20840 | 32.47    |
| 19  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 512        | 12.11             | 15.99         | 6   | 28129,28269,28409,28130,28270,28410 | 32.04    |
| 18  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | increase  | desc        | desc       | 32         | 4.57              | 6.03          | 6   | 27689,27829,27969,27690,27830,27970 | 31.95    |
| 15  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 1024       | 11.6              | 15.3          | 6   | 21414,21554,21694,21415,21555,21695 | 31.9     |
| 3   | 40         | 10000000 | 625000    | 238096   | 1048576 | 32    | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 16         | 3.56              | 4.69          | 6   | 4149,4274,4399,4150,4275,4400       | 31.74    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 4          | 1.23              | 1.62          | 6   | 8639,8764,8889,8640,8765,8890       | 31.71    |
| 1   | 40         | 10000000 | 625000    | 238096   | 1048576 | 32    | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 16         | 4.16              | 5.47          | 6   | 24,149,274,25,150,275               | 31.49    |
| 13  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | increase  | asc         | asc        | 2          | 0.74              | 0.97          | 6   | 18009,18149,18289,18010,18150,18290 | 31.08    |
| 16  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | decrease  | desc        | desc       | 2048       | 9.71              | 12.71         | 6   | 24359,24499,24639,24360,24500,24640 | 30.9     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 256        | 2.87              | 3.75          | 6   | 6044,6169,6294,6045,6170,6295       | 30.66    |
| 4   | 40         | 10000000 | 625000    | 238096   | 1048576 | 32    | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 16         | 2.96              | 3.86          | 6   | 4524,4649,4774,4525,4650,4775       | 30.41    |
| 13  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | increase  | asc         | asc        | 512        | 9.89              | 12.88         | 6   | 18889,19029,19169,18890,19030,19170 | 30.23    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 32768      | 59.71             | 77.57         | 6   | 10954,11079,11204,10955,11080,11205 | 29.91    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 128        | 4.35              | 5.64          | 6   | 7164,7289,7414,7165,7290,7415       | 29.66    |
| 12  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 2          | 0.93              | 1.2           | 6   | 17634,17759,17884,17635,17760,17885 | 29.03    |
| 18  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | increase  | desc        | asc        | 32         | 4.77              | 6.15          | 6   | 26429,26569,26709,26430,26570,26710 | 28.93    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 253036     | 427.47            | 551.02        | 6   | 10974,11099,11224,10975,11100,11225 | 28.9     |
| 3   | 40         | 10000000 | 625000    | 238096   | 1048576 | 32    | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 16         | 3.95              | 5.08          | 6   | 3399,3524,3649,3400,3525,3650       | 28.61    |
| 1   | 40         | 10000000 | 625000    | 238096   | 1048576 | 32    | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 2          | 0.91              | 1.17          | 6   | 9,134,259,10,135,260                | 28.57    |
| 16  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | decrease  | desc        | desc       | 2048       | 11.06             | 14.2          | 6   | 23519,23659,23799,23520,23660,23800 | 28.39    |
| 19  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | decrease  | asc         | asc        | 128        | 10.69             | 13.7          | 6   | 28959,29099,29239,28960,29100,29240 | 28.16    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 128036     | 2514.99           | 3218.24       | 6   | 8714,8839,8964,8715,8840,8965       | 27.96    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 32768      | 650.77            | 832.47        | 6   | 9829,9954,10079,9830,9955,10080     | 27.92    |
| 3   | 40         | 10000000 | 625000    | 238096   | 1048576 | 32    | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 64         | 6.2               | 7.92          | 6   | 4159,4284,4409,4160,4285,4410       | 27.74    |
| 4   | 40         | 10000000 | 625000    | 238096   | 1048576 | 32    | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 64         | 4.85              | 6.19          | 6   | 4534,4659,4784,4535,4660,4785       | 27.63    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 512        | 18.13             | 23.12         | 6   | 10549,10674,10799,10550,10675,10800 | 27.52    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 8192       | 212.47            | 270.52        | 6   | 7944,8069,8194,7945,8070,8195       | 27.32    |
| 2   | 40         | 10000000 | 625000    | 238096   | 1048576 | 32    | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 512        | 16.01             | 20.28         | 6   | 2674,2799,2924,2675,2800,2925       | 26.67    |
| 11  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 1          | 0.75              | 0.95          | 6   | 15379,15504,15629,15380,15505,15630 | 26.67    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 64         | 1.58              | 2.0           | 6   | 10909,11034,11159,10910,11035,11160 | 26.58    |
| 19  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | decrease  | asc         | desc       | 4          | 1.64              | 2.07          | 6   | 28514,28654,28794,28515,28655,28795 | 26.22    |
| 10  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 2          | 0.96              | 1.21          | 6   | 13884,14009,14134,13885,14010,14135 | 26.04    |
| 16  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | decrease  | desc        | desc       | 64         | 5.54              | 6.98          | 6   | 23494,23634,23774,23495,23635,23775 | 25.99    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 1024       | 28.17             | 35.42         | 6   | 9804,9929,10054,9805,9930,10055     | 25.74    |
| 20  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | decrease  | desc        | desc       | 2          | 0.86              | 1.08          | 6   | 31029,31169,31309,31030,31170,31310 | 25.58    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 4096       | 84.56             | 105.98        | 6   | 8689,8814,8939,8690,8815,8940       | 25.33    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 440536     | 10334.96          | 12940.73      | 6   | 11364,11489,11614,11365,11490,11615 | 25.21    |
| 19  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | decrease  | asc         | asc        | 64         | 7.35              | 9.19          | 6   | 28954,29094,29234,28955,29095,29235 | 25.03    |
| 3   | 40         | 10000000 | 625000    | 238096   | 1048576 | 32    | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 16         | 4.31              | 5.38          | 6   | 3774,3899,4024,3775,3900,4025       | 24.83    |
| 18  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | increase  | desc        | asc        | 4096       | 16.74             | 20.88         | 6   | 26464,26604,26744,26465,26605,26745 | 24.73    |
| 17  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | increase  | asc         | asc        | 16         | 3.17              | 3.95          | 6   | 24744,24884,25024,24745,24885,25025 | 24.61    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 4096       | 87.71             | 108.81        | 6   | 7939,8064,8189,7940,8065,8190       | 24.06    |
| 4   | 40         | 10000000 | 625000    | 238096   | 1048576 | 32    | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 64         | 5.53              | 6.86          | 6   | 5284,5409,5534,5285,5410,5535       | 24.05    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 16384      | 393.87            | 486.71        | 6   | 6449,6574,6699,6450,6575,6700       | 23.57    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 253036     | 7453.41           | 9208.5        | 6   | 6474,6599,6724,6475,6600,6725       | 23.55    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 253036     | 6473.72           | 7993.18       | 6   | 9099,9224,9349,9100,9225,9350       | 23.47    |
| 4   | 40         | 10000000 | 625000    | 238096   | 1048576 | 32    | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 8          | 3.4               | 4.18          | 6   | 5644,5769,5894,5645,5770,5895       | 22.94    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 315536     | 517.8             | 636.19        | 6   | 10979,11104,11229,10980,11105,11230 | 22.86    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 256        | 8.3               | 10.18         | 6   | 7169,7294,7419,7170,7295,7420       | 22.65    |
| 20  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | decrease  | desc        | asc        | 64         | 7.67              | 9.39          | 6   | 30634,30774,30914,30635,30775,30915 | 22.43    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 4096       | 100.46            | 122.85        | 6   | 7189,7314,7439,7190,7315,7440       | 22.29    |
| 17  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | increase  | asc         | desc       | 128        | 9.18              | 11.22         | 6   | 25179,25319,25459,25180,25320,25460 | 22.22    |
| 17  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | increase  | asc         | desc       | 256        | 13.37             | 16.34         | 6   | 25184,25324,25464,25185,25325,25465 | 22.21    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 253036     | 6315.53           | 7717.53       | 6   | 9849,9974,10099,9850,9975,10100     | 22.2     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 378036     | 11022.27          | 13465.05      | 6   | 6484,6609,6734,6485,6610,6735       | 22.16    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 32         | 1.85              | 2.26          | 6   | 7154,7279,7404,7155,7280,7405       | 22.16    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 315536     | 7610.74           | 9293.15       | 6   | 6479,6604,6729,6480,6605,6730       | 22.11    |
| 3   | 40         | 10000000 | 625000    | 238096   | 1048576 | 32    | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 1          | 0.82              | 1.0           | 6   | 4129,4254,4379,4130,4255,4380       | 21.95    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 440536     | 11011.58          | 13404.07      | 6   | 9864,9989,10114,9865,9990,10115     | 21.73    |
| 12  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 2          | 0.83              | 1.01          | 6   | 17259,17384,17509,17260,17385,17510 | 21.69    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 378036     | 9421.88           | 11453.63      | 6   | 9109,9234,9359,9110,9235,9360       | 21.56    |
| 15  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | decrease  | asc         | asc        | 8          | 1.67              | 2.03          | 6   | 22219,22359,22499,22220,22360,22500 | 21.56    |
| 2   | 40         | 10000000 | 625000    | 238096   | 1048576 | 32    | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 8          | 2.7               | 3.28          | 6   | 2269,2394,2519,2270,2395,2520       | 21.48    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 65536      | 1652.26           | 2006.32       | 6   | 8709,8834,8959,8710,8835,8960       | 21.43    |
| 2   | 40         | 10000000 | 625000    | 238096   | 1048576 | 32    | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 1          | 0.89              | 1.08          | 6   | 1879,2004,2129,1880,2005,2130       | 21.35    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 8192       | 244.3             | 296.01        | 6   | 7194,7319,7444,7195,7320,7445       | 21.17    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 8192       | 21.5              | 26.05         | 6   | 10944,11069,11194,10945,11070,11195 | 21.16    |
| 16  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | decrease  | desc        | desc       | 16         | 2.52              | 3.05          | 6   | 23484,23624,23764,23485,23625,23765 | 21.03    |
| 15  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | decrease  | asc         | desc       | 8192       | 18.59             | 22.49         | 6   | 22689,22829,22969,22690,22830,22970 | 20.98    |
| 15  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1          | 0.62              | 0.75          | 6   | 22204,22344,22484,22205,22345,22485 | 20.97    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 128036     | 3301.29           | 3992.78       | 6   | 7964,8089,8214,7965,8090,8215       | 20.95    |
| 16  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | decrease  | desc        | desc       | 64         | 5.84              | 7.06          | 6   | 24334,24474,24614,24335,24475,24615 | 20.89    |
| 15  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 512        | 11.46             | 13.78         | 6   | 21409,21549,21689,21410,21550,21690 | 20.24    |
| 3   | 40         | 10000000 | 625000    | 238096   | 1048576 | 32    | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 8          | 2.78              | 3.34          | 6   | 3019,3144,3269,3020,3145,3270       | 20.14    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 190536     | 4804.17           | 5767.97       | 6   | 7969,8094,8219,7970,8095,8220       | 20.06    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 378036     | 11109.42          | 13337.69      | 6   | 7234,7359,7484,7235,7360,7485       | 20.06    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 1024       | 5.74              | 6.89          | 6   | 6054,6179,6304,6055,6180,6305       | 20.03    |
| 13  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | increase  | asc         | desc       | 128        | 7.54              | 9.05          | 6   | 18459,18599,18739,18460,18600,18740 | 20.03    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 32768      | 832.75            | 999.24        | 6   | 7954,8079,8204,7955,8080,8205       | 19.99    |
