+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+-------------------+----------+-----+-------------------------------------+----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-old-munro |  master  | cnt |                 qid                 |   diff   | pct_diff |
| 11  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 503036     | 11064.93          | 45213.51 | 6   | 15869,15994,16119,15866,15991,16116 | 34148.58 | 308.62   |
| 9   | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 440536     | 7933.23           | 42025.14 | 6   | 13239,13364,13489,13236,13361,13486 | 34091.91 | 429.74   |
| 10  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 503036     | 11135.91          | 45209.9  | 6   | 13994,14119,14244,13991,14116,14241 | 34073.99 | 305.98   |
| 9   | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 440536     | 7708.85           | 41729.37 | 6   | 12489,12614,12739,12486,12611,12736 | 34020.52 | 441.32   |
| 12  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 440536     | 7790.77           | 41709.55 | 6   | 17364,17489,17614,17361,17486,17611 | 33918.78 | 435.37   |
| 19  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 4524288    | 11323.51          | 45102.19 | 6   | 28219,28359,28499,28216,28356,28496 | 33778.68 | 298.31   |
| 12  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 440536     | 7672.1            | 41395.49 | 6   | 16614,16739,16864,16611,16736,16861 | 33723.39 | 439.56   |
| 18  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | increase  | desc        | desc       | 4524288    | 11593.36          | 45076.33 | 6   | 27799,27939,28079,27796,27936,28076 | 33482.97 | 288.81   |
| 18  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | increase  | desc        | desc       | 4524288    | 11466.17          | 44838.89 | 6   | 26959,27099,27239,26956,27096,27236 | 33372.72 | 291.05   |
| 17  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | increase  | asc         | desc       | 4024288    | 11557.4           | 44119.98 | 6   | 26114,26254,26394,26111,26251,26391 | 32562.58 | 281.75   |
| 17  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | increase  | asc         | desc       | 4024288    | 11486.8           | 43826.92 | 6   | 25274,25414,25554,25271,25411,25551 | 32340.12 | 281.54   |
| 20  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 4024288    | 11352.85          | 43426.04 | 6   | 29894,30034,30174,29891,30031,30171 | 32073.19 | 282.51   |
| 20  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | decrease  | desc        | asc        | 4024288    | 11483.93          | 43472.28 | 6   | 30734,30874,31014,30731,30871,31011 | 31988.35 | 278.55   |
| 19  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 4024288    | 10130.52          | 40489.9  | 6   | 28214,28354,28494,28211,28351,28491 | 30359.38 | 299.68   |
| 11  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 440536     | 9581.05           | 39889.86 | 6   | 15864,15989,16114,15861,15986,16111 | 30308.81 | 316.34   |
| 10  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 440536     | 9647.91           | 39887.24 | 6   | 14739,14864,14989,14736,14861,14986 | 30239.33 | 313.43   |
| 11  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 440536     | 9434.4            | 39549.3  | 6   | 15114,15239,15364,15111,15236,15361 | 30114.9  | 319.2    |
| 18  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | increase  | desc        | desc       | 4024288    | 10341.57          | 40385.41 | 6   | 27794,27934,28074,27791,27931,28071 | 30043.84 | 290.52   |
| 10  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 440536     | 9538.74           | 39541.62 | 6   | 13989,14114,14239,13986,14111,14236 | 30002.88 | 314.54   |
| 19  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | decrease  | asc         | asc        | 4024288    | 10313.55          | 40054.04 | 6   | 29054,29194,29334,29051,29191,29331 | 29740.49 | 288.36   |
| 18  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | increase  | desc        | desc       | 4024288    | 10193.31          | 39879.98 | 6   | 26954,27094,27234,26951,27091,27231 | 29686.67 | 291.24   |
| 12  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 378036     | 6529.49           | 35873.25 | 6   | 16609,16734,16859,16606,16731,16856 | 29343.76 | 449.4    |
| 9   | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 378036     | 6722.87           | 35848.05 | 6   | 13234,13359,13484,13231,13356,13481 | 29125.18 | 433.23   |
| 12  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 378036     | 6825.01           | 35828.46 | 6   | 17359,17484,17609,17356,17481,17606 | 29003.45 | 424.96   |
| 17  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | increase  | asc         | desc       | 3524288    | 9968.84           | 38709.94 | 6   | 25269,25409,25549,25266,25406,25546 | 28741.1  | 288.31   |
| 9   | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 378036     | 6819.57           | 35546.81 | 6   | 12484,12609,12734,12481,12606,12731 | 28727.24 | 421.25   |
| 17  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | increase  | asc         | desc       | 3524288    | 10109.32          | 38648.34 | 6   | 26109,26249,26389,26106,26246,26386 | 28539.02 | 282.3    |
| 20  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 3524288    | 9705.66           | 37804.85 | 6   | 29889,30029,30169,29886,30026,30166 | 28099.19 | 289.51   |
| 20  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | decrease  | desc        | asc        | 3524288    | 10038.78          | 38047.25 | 6   | 30729,30869,31009,30726,30866,31006 | 28008.47 | 279.0    |
| 18  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | increase  | desc        | desc       | 3524288    | 8898.66           | 35182.87 | 6   | 26949,27089,27229,26946,27086,27226 | 26284.21 | 295.37   |
| 19  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 3524288    | 8882.68           | 35131.96 | 6   | 28209,28349,28489,28206,28346,28486 | 26249.28 | 295.51   |
| 19  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | decrease  | asc         | asc        | 3524288    | 9057.25           | 35078.96 | 6   | 29049,29189,29329,29046,29186,29326 | 26021.71 | 287.3    |
| 10  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 378036     | 8246.49           | 34220.29 | 6   | 14734,14859,14984,14731,14856,14981 | 25973.8  | 314.97   |
| 18  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | increase  | desc        | desc       | 3524288    | 9271.8            | 35207.83 | 6   | 27789,27929,28069,27786,27926,28066 | 25936.03 | 279.73   |
| 10  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 378036     | 8196.84           | 33967.38 | 6   | 13984,14109,14234,13981,14106,14231 | 25770.54 | 314.4    |
| 11  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 378036     | 8112.31           | 33730.22 | 6   | 15109,15234,15359,15106,15231,15356 | 25617.91 | 315.79   |
| 11  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 378036     | 8454.93           | 34028.1  | 6   | 15859,15984,16109,15856,15981,16106 | 25573.17 | 302.46   |
| 17  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | increase  | asc         | desc       | 3024288    | 8666.75           | 33420.39 | 6   | 26104,26244,26384,26101,26241,26381 | 24753.64 | 285.62   |
| 17  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | increase  | asc         | desc       | 3024288    | 8423.2            | 33164.99 | 6   | 25264,25404,25544,25261,25401,25541 | 24741.79 | 293.73   |
| 9   | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 315536     | 5537.55           | 30024.58 | 6   | 12479,12604,12729,12476,12601,12726 | 24487.03 | 442.2    |
| 12  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 315536     | 5571.26           | 30021.82 | 6   | 17354,17479,17604,17351,17476,17601 | 24450.56 | 438.87   |
| 9   | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 315536     | 5760.79           | 30028.17 | 6   | 13229,13354,13479,13226,13351,13476 | 24267.38 | 421.25   |
| 12  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 315536     | 5455.04           | 29632.68 | 6   | 16604,16729,16854,16601,16726,16851 | 24177.64 | 443.22   |
| 20  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 3024288    | 8338.57           | 32422.42 | 6   | 29884,30024,30164,29881,30021,30161 | 24083.85 | 288.82   |
| 20  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | decrease  | desc        | asc        | 3024288    | 8623.54           | 32704.18 | 6   | 30724,30864,31004,30721,30861,31001 | 24080.64 | 279.24   |
| 18  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | increase  | desc        | desc       | 3024288    | 7972.62           | 30715.35 | 6   | 27784,27924,28064,27781,27921,28061 | 22742.73 | 285.26   |
| 19  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | decrease  | asc         | asc        | 3024288    | 7767.43           | 30165.01 | 6   | 29044,29184,29324,29041,29181,29321 | 22397.58 | 288.35   |
| 18  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | increase  | desc        | desc       | 3024288    | 7661.97           | 30051.1  | 6   | 26944,27084,27224,26941,27081,27221 | 22389.13 | 292.21   |
| 19  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 3024288    | 7619.17           | 29841.63 | 6   | 28204,28344,28484,28201,28341,28481 | 22222.46 | 291.67   |
| 11  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 315536     | 6753.85           | 28652.44 | 6   | 15104,15229,15354,15101,15226,15351 | 21898.59 | 324.24   |
| 10  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 315536     | 6884.98           | 28518.94 | 6   | 14729,14854,14979,14726,14851,14976 | 21633.96 | 314.22   |
| 11  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 315536     | 6963.7            | 28496.97 | 6   | 15854,15979,16104,15851,15976,16101 | 21533.27 | 309.22   |
| 10  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 315536     | 6825.67           | 28308.04 | 6   | 13979,14104,14229,13976,14101,14226 | 21482.37 | 314.73   |
| 17  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | increase  | asc         | desc       | 2524288    | 7332.64           | 27716.13 | 6   | 26099,26239,26379,26096,26236,26376 | 20383.49 | 277.98   |
| 17  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | increase  | asc         | desc       | 2524288    | 7220.31           | 27507.74 | 6   | 25259,25399,25539,25256,25396,25536 | 20287.43 | 280.98   |
| 20  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2524288    | 7214.11           | 27446.76 | 6   | 30719,30859,30999,30716,30856,30996 | 20232.65 | 280.46   |
| 20  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 2524288    | 6976.44           | 27035.56 | 6   | 29879,30019,30159,29876,30016,30156 | 20059.12 | 287.53   |
| 9   | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 253036     | 4518.88           | 24269.05 | 6   | 13224,13349,13474,13221,13346,13471 | 19750.17 | 437.06   |
| 12  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 253036     | 4498.77           | 24062.88 | 6   | 17349,17474,17599,17346,17471,17596 | 19564.11 | 434.88   |
| 9   | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 253036     | 4427.92           | 23906.95 | 6   | 12474,12599,12724,12471,12596,12721 | 19479.03 | 439.91   |
| 12  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 253036     | 4485.31           | 23810.95 | 6   | 16599,16724,16849,16596,16721,16846 | 19325.64 | 430.87   |
| 18  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | increase  | desc        | desc       | 2524288    | 6811.35           | 25751.59 | 6   | 27779,27919,28059,27776,27916,28056 | 18940.24 | 278.07   |
| 19  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | decrease  | asc         | asc        | 2524288    | 6471.44           | 25156.97 | 6   | 29039,29179,29319,29036,29176,29316 | 18685.53 | 288.74   |
| 18  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | increase  | desc        | desc       | 2524288    | 6396.32           | 25046.35 | 6   | 26939,27079,27219,26936,27076,27216 | 18650.03 | 291.57   |
| 19  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 2524288    | 6339.65           | 24899.78 | 6   | 28199,28339,28479,28196,28336,28476 | 18560.13 | 292.76   |
| 11  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 253036     | 5527.56           | 23024.62 | 6   | 15849,15974,16099,15846,15971,16096 | 17497.06 | 316.54   |
| 10  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 253036     | 5541.56           | 22984.56 | 6   | 14724,14849,14974,14721,14846,14971 | 17443.0  | 314.77   |
| 10  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 253036     | 5602.34           | 22755.79 | 6   | 13974,14099,14224,13971,14096,14221 | 17153.45 | 306.18   |
| 11  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 253036     | 5570.03           | 22606.31 | 6   | 15099,15224,15349,15096,15221,15346 | 17036.28 | 305.86   |
| 17  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | increase  | asc         | desc       | 2024288    | 5659.9            | 22102.81 | 6   | 25254,25394,25534,25251,25391,25531 | 16442.91 | 290.52   |
| 17  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | increase  | asc         | desc       | 2024288    | 5796.94           | 22219.45 | 6   | 26094,26234,26374,26091,26231,26371 | 16422.51 | 283.3    |
| 20  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2024288    | 5956.6            | 22091.46 | 6   | 30714,30854,30994,30711,30851,30991 | 16134.86 | 270.87   |
| 20  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 2024288    | 5583.7            | 21684.08 | 6   | 29874,30014,30154,29871,30011,30151 | 16100.38 | 288.35   |
| 18  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | increase  | desc        | desc       | 2024288    | 5100.25           | 20375.2  | 6   | 26934,27074,27214,26931,27071,27211 | 15274.95 | 299.49   |
| 18  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | increase  | desc        | desc       | 2024288    | 5216.67           | 20291.84 | 6   | 27774,27914,28054,27771,27911,28051 | 15075.17 | 288.98   |
| 19  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | decrease  | asc         | asc        | 2024288    | 5198.72           | 20191.07 | 6   | 29034,29174,29314,29031,29171,29311 | 14992.35 | 288.39   |
| 19  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 2024288    | 5094.63           | 19965.75 | 6   | 28194,28334,28474,28191,28331,28471 | 14871.12 | 291.9    |
| 9   | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 190536     | 3329.63           | 18166.74 | 6   | 12469,12594,12719,12466,12591,12716 | 14837.11 | 445.61   |
| 9   | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 190536     | 3392.69           | 18140.68 | 6   | 13219,13344,13469,13216,13341,13466 | 14747.99 | 434.7    |
| 12  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 190536     | 3411.64           | 18068.15 | 6   | 17344,17469,17594,17341,17466,17591 | 14656.51 | 429.6    |
| 12  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 190536     | 3321.21           | 17925.03 | 6   | 16594,16719,16844,16591,16716,16841 | 14603.82 | 439.71   |
| 13  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | increase  | asc         | desc       | 4524288    | 5694.29           | 19205.4  | 6   | 18559,18699,18839,18556,18696,18836 | 13511.11 | 237.27   |
| 10  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 190536     | 4292.32           | 17614.53 | 6   | 14719,14844,14969,14716,14841,14966 | 13322.21 | 310.37   |
| 16  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | decrease  | desc        | asc        | 4524288    | 6024.8            | 19328.43 | 6   | 24019,24159,24299,24016,24156,24296 | 13303.63 | 220.81   |
| 16  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 4524288    | 5869.04           | 19053.64 | 6   | 23179,23319,23459,23176,23316,23456 | 13184.6  | 224.65   |
| 11  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 190536     | 4168.82           | 17209.25 | 6   | 15844,15969,16094,15841,15966,16091 | 13040.43 | 312.81   |
| 11  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 190536     | 4100.84           | 17049.8  | 6   | 15094,15219,15344,15091,15216,15341 | 12948.96 | 315.76   |
| 10  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 190536     | 4330.44           | 17186.45 | 6   | 13969,14094,14219,13966,14091,14216 | 12856.01 | 296.88   |
| 13  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | increase  | asc         | desc       | 4524288    | 6327.27           | 19123.44 | 6   | 19399,19539,19679,19396,19536,19676 | 12796.17 | 202.24   |
| 17  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | increase  | asc         | desc       | 1524288    | 4398.59           | 16914.7  | 6   | 26089,26229,26369,26086,26226,26366 | 12516.11 | 284.55   |
| 17  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | increase  | asc         | desc       | 1524288    | 4321.95           | 16659.44 | 6   | 25249,25389,25529,25246,25386,25526 | 12337.49 | 285.46   |
| 20  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1524288    | 4396.07           | 16712.17 | 6   | 30709,30849,30989,30706,30846,30986 | 12316.1  | 280.16   |
| 20  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 1524288    | 4195.29           | 16321.72 | 6   | 29869,30009,30149,29866,30006,30146 | 12126.43 | 289.05   |
