+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+-------------+----------+-----+-------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-old | patched  | cnt |                 qid                 | pct_diff |
| 19  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | decrease  | asc         | asc        | 262144     | 680.02      | 1338.27  | 6   | 29013,29153,29293,29012,29152,29292 | 96.8     |
| 20  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1524288    | 4418.1      | 8690.24  | 6   | 30708,30848,30988,30707,30847,30987 | 96.7     |
| 20  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | decrease  | desc        | asc        | 524288     | 2990.02     | 5877.8   | 6   | 30698,30838,30978,30697,30837,30977 | 96.58    |
| 17  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | increase  | asc         | desc       | 2524288    | 14240.23    | 27780.56 | 6   | 26098,26238,26378,26097,26237,26377 | 95.09    |
| 20  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2024288    | 11311.17    | 21943.75 | 6   | 30713,30853,30993,30712,30852,30992 | 94.0     |
| 13  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | increase  | asc         | desc       | 8192       | 23.44       | 43.01    | 6   | 18488,18628,18768,18487,18627,18767 | 83.49    |
| 18  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | increase  | desc        | desc       | 8192       | 54.44       | 99.05    | 6   | 26888,27028,27168,26887,27027,27167 | 81.94    |
| 15  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 3024288    | 3062.05     | 5530.37  | 6   | 21483,21623,21763,21482,21622,21762 | 80.61    |
| 15  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | decrease  | asc         | asc        | 3524288    | 3618.31     | 6512.9   | 6   | 22328,22468,22608,22327,22467,22607 | 80.0     |
| 15  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 4024288    | 4106.3      | 7353.22  | 6   | 21493,21633,21773,21492,21632,21772 | 79.07    |
| 14  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | increase  | desc        | desc       | 1524288    | 1595.86     | 2842.0   | 6   | 20208,20348,20488,20207,20347,20487 | 78.09    |
| 15  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 3524288    | 3608.93     | 6413.62  | 6   | 21488,21628,21768,21487,21627,21767 | 77.72    |
| 13  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | increase  | asc         | desc       | 4024288    | 5100.36     | 9049.59  | 6   | 18553,18693,18833,18552,18692,18832 | 77.43    |
| 14  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | increase  | desc        | desc       | 524288     | 572.55      | 1006.79  | 6   | 21038,21178,21318,21037,21177,21317 | 75.84    |
| 3   | 40         | 10000000 | 625000    | 238096   | 1048576 | 32    | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 64         | 5.59        | 9.67     | 6   | 3783,3908,4033,3782,3907,4032       | 72.99    |
| 13  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | increase  | asc         | desc       | 4096       | 16.73       | 28.92    | 6   | 18483,18623,18763,18482,18622,18762 | 72.86    |
| 13  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | increase  | asc         | desc       | 3524288    | 4746.61     | 8115.73  | 6   | 19388,19528,19668,19387,19527,19667 | 70.98    |
| 13  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | increase  | asc         | desc       | 2024288    | 2738.75     | 4674.81  | 6   | 19373,19513,19653,19372,19512,19652 | 70.69    |
| 16  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1024288    | 1396.72     | 2376.28  | 6   | 23983,24123,24263,23982,24122,24262 | 70.13    |
| 13  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | increase  | asc         | desc       | 65536      | 100.01      | 164.62   | 6   | 19343,19483,19623,19342,19482,19622 | 64.6     |
| 14  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | increase  | desc        | desc       | 32768      | 46.07       | 75.69    | 6   | 20178,20318,20458,20177,20317,20457 | 64.29    |
| 16  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 65536      | 102.97      | 168.35   | 6   | 23123,23263,23403,23122,23262,23402 | 63.49    |
| 18  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | increase  | desc        | desc       | 64         | 6.41        | 10.36    | 6   | 26853,26993,27133,26852,26992,27132 | 61.62    |
| 3   | 40         | 10000000 | 625000    | 238096   | 1048576 | 32    | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 1          | 1.06        | 1.68     | 6   | 3003,3128,3253,3002,3127,3252       | 58.49    |
| 13  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | increase  | asc         | desc       | 2048       | 11.02       | 17.32    | 6   | 18478,18618,18758,18477,18617,18757 | 57.17    |
| 16  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | decrease  | desc        | desc       | 128        | 6.33        | 9.9      | 6   | 23498,23638,23778,23497,23637,23777 | 56.4     |
| 13  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | increase  | asc         | desc       | 16384      | 32.5        | 50.53    | 6   | 18493,18633,18773,18492,18632,18772 | 55.48    |
| 20  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 4096       | 32.0        | 49.36    | 6   | 29823,29963,30103,29822,29962,30102 | 54.25    |
| 13  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | increase  | asc         | desc       | 32768      | 58.22       | 89.62    | 6   | 19338,19478,19618,19337,19477,19617 | 53.93    |
| 16  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 32768      | 59.8        | 91.17    | 6   | 23118,23258,23398,23117,23257,23397 | 52.46    |
| 2   | 40         | 10000000 | 625000    | 238096   | 1048576 | 32    | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 1          | 0.86        | 1.31     | 6   | 1503,1628,1753,1502,1627,1752       | 52.33    |
| 14  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | increase  | desc        | desc       | 512        | 9.55        | 14.42    | 6   | 20148,20288,20428,20147,20287,20427 | 50.99    |
| 19  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 4024288    | 20190.92    | 30443.92 | 6   | 28213,28353,28493,28212,28352,28492 | 50.78    |
| 15  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 1024       | 9.42        | 14.12    | 6   | 21413,21553,21693,21412,21552,21692 | 49.89    |
| 19  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | decrease  | asc         | asc        | 2024288    | 10166.35    | 15203.56 | 6   | 29033,29173,29313,29032,29172,29312 | 49.55    |
| 19  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | decrease  | asc         | asc        | 4024288    | 20619.71    | 30787.49 | 6   | 29053,29193,29333,29052,29192,29332 | 49.31    |
| 17  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | increase  | asc         | desc       | 3024288    | 16656.52    | 24819.5  | 6   | 25263,25403,25543,25262,25402,25542 | 49.01    |
| 17  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | increase  | asc         | desc       | 1524288    | 8558.89     | 12736.15 | 6   | 26088,26228,26368,26087,26227,26367 | 48.81    |
| 17  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | increase  | asc         | desc       | 524288     | 2948.93     | 4374.61  | 6   | 26078,26218,26358,26077,26217,26357 | 48.35    |
| 20  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | decrease  | desc        | asc        | 4524288    | 24875.94    | 36885.09 | 6   | 30738,30878,31018,30737,30877,31017 | 48.28    |
| 19  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | decrease  | asc         | asc        | 131072     | 677.59      | 1004.59  | 6   | 29008,29148,29288,29007,29147,29287 | 48.26    |
| 1   | 40         | 10000000 | 625000    | 238096   | 1048576 | 32    | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 32         | 4.83        | 7.15     | 6   | 778,903,1028,777,902,1027           | 48.03    |
| 17  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | increase  | asc         | desc       | 65536      | 380.23      | 562.81   | 6   | 26063,26203,26343,26062,26202,26342 | 48.02    |
| 17  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | increase  | asc         | desc       | 2524288    | 14055.64    | 20722.01 | 6   | 25258,25398,25538,25257,25397,25537 | 47.43    |
| 14  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | increase  | desc        | asc        | 4096       | 13.19       | 19.44    | 6   | 19743,19883,20023,19742,19882,20022 | 47.38    |
| 17  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | increase  | asc         | desc       | 32768      | 197.8       | 291.46   | 6   | 26058,26198,26338,26057,26197,26337 | 47.35    |
| 16  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1524288    | 384.35      | 565.83   | 6   | 24408,24548,24688,24407,24547,24687 | 47.22    |
| 17  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | increase  | asc         | desc       | 262144     | 1494.11     | 2196.01  | 6   | 26073,26213,26353,26072,26212,26352 | 46.98    |
| 18  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | increase  | desc        | desc       | 32768      | 179.61      | 263.2    | 6   | 27738,27878,28018,27737,27877,28017 | 46.54    |
| 20  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2048       | 23.53       | 34.36    | 6   | 30658,30798,30938,30657,30797,30937 | 46.03    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 1          | 0.74        | 1.08     | 6   | 7128,7253,7378,7127,7252,7377       | 45.95    |
| 18  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | increase  | desc        | desc       | 2524288    | 13038.32    | 19005.78 | 6   | 27778,27918,28058,27777,27917,28057 | 45.77    |
| 15  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 1024288    | 1908.21     | 2775.31  | 6   | 21463,21603,21743,21462,21602,21742 | 45.44    |
| 15  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 2048       | 13.76       | 19.95    | 6   | 21418,21558,21698,21417,21557,21697 | 44.99    |
| 16  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | decrease  | desc        | desc       | 262144     | 82.99       | 120.12   | 6   | 23553,23693,23833,23552,23692,23832 | 44.74    |
| 16  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1024       | 12.64       | 18.23    | 6   | 23933,24073,24213,23932,24072,24212 | 44.22    |
| 14  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | increase  | desc        | desc       | 131072     | 262.34      | 377.12   | 6   | 21028,21168,21308,21027,21167,21307 | 43.75    |
| 4   | 40         | 10000000 | 625000    | 238096   | 1048576 | 32    | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 2          | 1.26        | 1.81     | 6   | 5258,5383,5508,5257,5382,5507       | 43.65    |
| 14  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | increase  | desc        | desc       | 2524288    | 4704.86     | 6745.92  | 6   | 21058,21198,21338,21057,21197,21337 | 43.38    |
| 15  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 131072     | 258.84      | 370.51   | 6   | 21448,21588,21728,21447,21587,21727 | 43.14    |
| 20  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 1024       | 17.57       | 25.1     | 6   | 29813,29953,30093,29812,29952,30092 | 42.86    |
| 13  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | increase  | asc         | asc        | 4024288    | 1213.47     | 1733.32  | 6   | 18973,19113,19253,18972,19112,19252 | 42.84    |
| 13  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | increase  | asc         | desc       | 131072     | 318.78      | 454.66   | 6   | 18508,18648,18788,18507,18647,18787 | 42.63    |
| 16  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2524288    | 5942.75     | 8468.71  | 6   | 23998,24138,24278,23997,24137,24277 | 42.5     |
| 13  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | increase  | asc         | desc       | 1024288    | 2378.09     | 3387.14  | 6   | 19363,19503,19643,19362,19502,19642 | 42.43    |
| 15  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | decrease  | asc         | asc        | 4024288    | 7621.57     | 10811.43 | 6   | 22333,22473,22613,22332,22472,22612 | 41.85    |
| 16  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | decrease  | desc        | desc       | 2024288    | 632.33      | 893.24   | 6   | 24413,24553,24693,24412,24552,24692 | 41.26    |
| 13  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | increase  | asc         | desc       | 1024       | 11.43       | 16.13    | 6   | 18473,18613,18753,18472,18612,18752 | 41.12    |
| 14  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | increase  | desc        | desc       | 16         | 2.42        | 3.41     | 6   | 20963,21103,21243,20962,21102,21242 | 40.91    |
| 13  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | increase  | asc         | desc       | 262144     | 622.6       | 876.14   | 6   | 19353,19493,19633,19352,19492,19632 | 40.72    |
| 15  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | decrease  | asc         | asc        | 256        | 8.9         | 12.51    | 6   | 22243,22383,22523,22242,22382,22522 | 40.56    |
| 17  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | increase  | asc         | desc       | 1024       | 15.92       | 22.36    | 6   | 25193,25333,25473,25192,25332,25472 | 40.45    |
| 13  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | increase  | asc         | desc       | 524288     | 1233.51     | 1730.01  | 6   | 19358,19498,19638,19357,19497,19637 | 40.25    |
| 14  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | increase  | desc        | desc       | 3524288    | 6656.97     | 9329.79  | 6   | 20228,20368,20508,20227,20367,20507 | 40.15    |
| 17  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | increase  | asc         | asc        | 2048       | 11.35       | 15.82    | 6   | 24778,24918,25058,24777,24917,25057 | 39.38    |
| 13  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | increase  | asc         | desc       | 262144     | 627.84      | 871.76   | 6   | 18513,18653,18793,18512,18652,18792 | 38.85    |
| 13  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | increase  | asc         | asc        | 2048       | 9.98        | 13.85    | 6   | 18898,19038,19178,18897,19037,19177 | 38.78    |
| 13  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | increase  | asc         | asc        | 4524288    | 1349.29     | 1869.53  | 6   | 18138,18278,18418,18137,18277,18417 | 38.56    |
| 17  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | increase  | asc         | desc       | 64         | 7.28        | 10.03    | 6   | 26013,26153,26293,26012,26152,26292 | 37.77    |
| 16  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | decrease  | desc        | desc       | 3024288    | 770.92      | 1058.8   | 6   | 23583,23723,23863,23582,23722,23862 | 37.34    |
| 13  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | increase  | asc         | asc        | 128        | 8.01        | 10.99    | 6   | 18878,19018,19158,18877,19017,19157 | 37.2     |
| 17  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | increase  | asc         | desc       | 128        | 8.57        | 11.74    | 6   | 25178,25318,25458,25177,25317,25457 | 36.99    |
| 16  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | decrease  | desc        | desc       | 4024288    | 1208.56     | 1655.18  | 6   | 23593,23733,23873,23592,23732,23872 | 36.95    |
| 4   | 40         | 10000000 | 625000    | 238096   | 1048576 | 32    | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 128        | 6.65        | 9.09     | 6   | 5288,5413,5538,5287,5412,5537       | 36.69    |
| 15  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 256        | 7.52        | 10.27    | 6   | 21403,21543,21683,21402,21542,21682 | 36.57    |
| 18  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | increase  | desc        | desc       | 4096       | 33.41       | 45.52    | 6   | 26883,27023,27163,26882,27022,27162 | 36.25    |
| 2   | 40         | 10000000 | 625000    | 238096   | 1048576 | 32    | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 16         | 3.77        | 5.11     | 6   | 1523,1648,1773,1522,1647,1772       | 35.54    |
| 20  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 4524288    | 36455.4     | 49338.56 | 6   | 29898,30038,30178,29897,30037,30177 | 35.34    |
| 16  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 16         | 2.07        | 2.8      | 6   | 23063,23203,23343,23062,23202,23342 | 35.27    |
| 19  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | decrease  | asc         | asc        | 256        | 10.63       | 14.35    | 6   | 28963,29103,29243,28962,29102,29242 | 35.0     |
| 20  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | decrease  | desc        | desc       | 64         | 7.64        | 10.31    | 6   | 31053,31193,31333,31052,31192,31332 | 34.95    |
| 14  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | increase  | desc        | desc       | 16         | 2.5         | 3.37     | 6   | 20123,20263,20403,20122,20262,20402 | 34.8     |
| 18  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | increase  | desc        | desc       | 1024288    | 7729.62     | 10363.65 | 6   | 27763,27903,28043,27762,27902,28042 | 34.08    |
| 14  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | increase  | desc        | asc        | 256        | 9.05        | 12.09    | 6   | 19723,19863,20003,19722,19862,20002 | 33.59    |
| 19  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | decrease  | asc         | asc        | 32768      | 262.57      | 350.62   | 6   | 28998,29138,29278,28997,29137,29277 | 33.53    |
| 19  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1524288    | 11447.95    | 15258.74 | 6   | 29028,29168,29308,29027,29167,29307 | 33.29    |
| 13  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | increase  | asc         | asc        | 3024288    | 913.99      | 1216.87  | 6   | 18123,18263,18403,18122,18262,18402 | 33.14    |
| 18  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | increase  | desc        | desc       | 3524288    | 26281.03    | 34978.44 | 6   | 26948,27088,27228,26947,27087,27227 | 33.09    |
| 20  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 65536      | 546.72      | 727.51   | 6   | 29843,29983,30123,29842,29982,30122 | 33.07    |
| 17  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | increase  | asc         | desc       | 4024288    | 33243.97    | 44074.63 | 6   | 26113,26253,26393,26112,26252,26392 | 32.58    |
| 20  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 262144     | 2138.92     | 2833.36  | 6   | 29853,29993,30133,29852,29992,30132 | 32.47    |
| 20  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1024       | 15.59       | 20.57    | 6   | 30653,30793,30933,30652,30792,30932 | 31.94    |
| 19  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | decrease  | asc         | asc        | 65536      | 517.36      | 681.98   | 6   | 29003,29143,29283,29002,29142,29282 | 31.82    |
| 17  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | increase  | asc         | desc       | 8192       | 81.81       | 107.83   | 6   | 25208,25348,25488,25207,25347,25487 | 31.81    |
| 20  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 524288     | 4297.5      | 5662.79  | 6   | 29858,29998,30138,29857,29997,30137 | 31.77    |
