+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+---------------+-------------------+-----+-------------------------------------+----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-munro | patched-old-munro | cnt |                 qid                 |   diff   | pct_diff |
| 8   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 128036     | 2247.86       | 3843.07           | 6   | 10590,10715,10840,10589,10714,10839 | 1595.21  | 70.97    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 253036     | 7448.25       | 9004.22           | 6   | 7225,7350,7475,7224,7349,7474       | 1555.97  | 20.89    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 253036     | 6305.02       | 7669.59           | 6   | 7975,8100,8225,7974,8099,8224       | 1364.57  | 21.64    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 190536     | 3720.85       | 4787.13           | 6   | 8720,8845,8970,8719,8844,8969       | 1066.28  | 28.66    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 190536     | 3755.14       | 4765.2            | 6   | 9845,9970,10095,9844,9969,10094     | 1010.06  | 26.9     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 190536     | 4857.84       | 5866.54           | 6   | 9095,9220,9345,9094,9219,9344       | 1008.7   | 20.76    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 440536     | 13333.35      | 13783.08          | 6   | 7990,8115,8240,7989,8114,8239       | 449.73   | 3.37     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 65536      | 1929.06       | 2338.55           | 6   | 11335,11460,11585,11334,11459,11584 | 409.49   | 21.23    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 32768      | 777.02        | 1160.03           | 6   | 10580,10705,10830,10579,10704,10829 | 383.01   | 49.29    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 65536      | 1658.52       | 2018.66           | 6   | 9835,9960,10085,9834,9959,10084     | 360.14   | 21.71    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 65536      | 1652.2        | 2004.55           | 6   | 9085,9210,9335,9084,9209,9334       | 352.35   | 21.33    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 565536     | 945.41        | 1297.43           | 6   | 11000,11125,11250,10999,11124,11249 | 352.02   | 37.23    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 378036     | 3031.56       | 3333.98           | 6   | 9485,9610,9735,9484,9609,9734       | 302.42   | 9.98     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 440536     | 12813.86      | 13101.83          | 6   | 10615,10740,10865,10614,10739,10864 | 287.97   | 2.25     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 503036     | 15337.79      | 15587.2           | 6   | 7995,8120,8245,7994,8119,8244       | 249.41   | 1.63     |
| 12  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 565536     | 10053.64      | 10282.21          | 6   | 17375,17500,17625,17374,17499,17624 | 228.57   | 2.27     |
| 18  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | increase  | desc        | desc       | 2524288    | 6598.56       | 6811.35           | 6   | 27780,27920,28060,27779,27919,28059 | 212.79   | 3.22     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 190536     | 1530.66       | 1739.41           | 6   | 9470,9595,9720,9469,9594,9719       | 208.75   | 13.64    |
| 14  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | increase  | desc        | asc        | 4024288    | 4706.25       | 4898.76           | 6   | 19815,19955,20095,19814,19954,20094 | 192.51   | 4.09     |
| 20  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 4024288    | 11163.07      | 11352.85          | 6   | 29895,30035,30175,29894,30034,30174 | 189.78   | 1.7      |
| 6   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 565536     | 4490.89       | 4677.46           | 6   | 7625,7750,7875,7624,7749,7874       | 186.57   | 4.15     |
| 20  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2024288    | 5772.38       | 5956.6            | 6   | 30715,30855,30995,30714,30854,30994 | 184.22   | 3.19     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 315536     | 11060.31      | 11242.84          | 6   | 10605,10730,10855,10604,10729,10854 | 182.53   | 1.65     |
| 18  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | increase  | desc        | desc       | 3024288    | 7791.32       | 7972.62           | 6   | 27785,27925,28065,27784,27924,28064 | 181.3    | 2.33     |
| 3   | 40         | 10000000 | 625000    | 238096   | 1048576 | 32    | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 565536     | 6267.19       | 6424.75           | 6   | 3500,3625,3750,3499,3624,3749       | 157.56   | 2.51     |
| 13  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | increase  | asc         | asc        | 3524288    | 1380.89       | 1533.41           | 6   | 18130,18270,18410,18129,18269,18409 | 152.52   | 11.05    |
| 12  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 378036     | 6691.11       | 6825.01           | 6   | 17360,17485,17610,17359,17484,17609 | 133.9    | 2.0      |
| 9   | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 315536     | 5629.85       | 5760.79           | 6   | 13230,13355,13480,13229,13354,13479 | 130.94   | 2.33     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 503036     | 865.02        | 989.98            | 6   | 6120,6245,6370,6119,6244,6369       | 124.96   | 14.45    |
| 3   | 40         | 10000000 | 625000    | 238096   | 1048576 | 32    | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 565536     | 3490.67       | 3611.49           | 6   | 3875,4000,4125,3874,3999,4124       | 120.82   | 3.46     |
| 11  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 315536     | 6848.5        | 6963.7            | 6   | 15855,15980,16105,15854,15979,16104 | 115.2    | 1.68     |
| 1   | 40         | 10000000 | 625000    | 238096   | 1048576 | 32    | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 315536     | 4461.74       | 4574.61           | 6   | 1230,1355,1480,1229,1354,1479       | 112.87   | 2.53     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 378036     | 622.15        | 734.03            | 6   | 10985,11110,11235,10984,11109,11234 | 111.88   | 17.98    |
| 17  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | increase  | asc         | desc       | 2524288    | 7110.15       | 7220.31           | 6   | 25260,25400,25540,25259,25399,25539 | 110.16   | 1.55     |
| 17  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | increase  | asc         | desc       | 2524288    | 7227.26       | 7332.64           | 6   | 26100,26240,26380,26099,26239,26379 | 105.38   | 1.46     |
| 16  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 4524288    | 5767.85       | 5869.04           | 6   | 23180,23320,23460,23179,23319,23459 | 101.19   | 1.75     |
| 9   | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 440536     | 7832.19       | 7933.23           | 6   | 13240,13365,13490,13239,13364,13489 | 101.04   | 1.29     |
| 10  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 253036     | 5503.65       | 5602.34           | 6   | 13975,14100,14225,13974,14099,14224 | 98.69    | 1.79     |
| 18  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | increase  | desc        | desc       | 3524288    | 9173.78       | 9271.8            | 6   | 27790,27930,28070,27789,27929,28069 | 98.02    | 1.07     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 440536     | 3510.33       | 3604.82           | 6   | 8365,8490,8615,8364,8489,8614       | 94.49    | 2.69     |
| 3   | 40         | 10000000 | 625000    | 238096   | 1048576 | 32    | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 503036     | 5788.77       | 5882.24           | 6   | 3495,3620,3745,3494,3619,3744       | 93.47    | 1.61     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 16384      | 491.28        | 583.24            | 6   | 10575,10700,10825,10574,10699,10824 | 91.96    | 18.72    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 8192       | 167.4         | 255.14            | 6   | 8695,8820,8945,8694,8819,8944       | 87.74    | 52.41    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 65536      | 1306.52       | 1393.05           | 6   | 7960,8085,8210,7959,8084,8209       | 86.53    | 6.62     |
| 20  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | decrease  | desc        | desc       | 2024288    | 1268.42       | 1352.12           | 6   | 30295,30435,30575,30294,30434,30574 | 83.7     | 6.6      |
| 14  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | increase  | desc        | desc       | 3524288    | 3651.34       | 3734.75           | 6   | 20230,20370,20510,20229,20369,20509 | 83.41    | 2.28     |
| 13  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | increase  | asc         | asc        | 4524288    | 1888.61       | 1968.57           | 6   | 18980,19120,19260,18979,19119,19259 | 79.96    | 4.23     |
| 16  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | decrease  | desc        | desc       | 4024288    | 1679.01       | 1758.73           | 6   | 24435,24575,24715,24434,24574,24714 | 79.72    | 4.75     |
| 9   | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 503036     | 8965.16       | 9044.44           | 6   | 13245,13370,13495,13244,13369,13494 | 79.28    | 0.88     |
| 16  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 4024288    | 5067.23       | 5146.18           | 6   | 23175,23315,23455,23174,23314,23454 | 78.95    | 1.56     |
| 13  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | increase  | asc         | asc        | 3524288    | 1480.08       | 1558.49           | 6   | 18970,19110,19250,18969,19109,19249 | 78.41    | 5.3      |
| 17  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | increase  | asc         | desc       | 4524288    | 13208.72      | 13287.12          | 6   | 26120,26260,26400,26119,26259,26399 | 78.4     | 0.59     |
| 19  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | decrease  | asc         | desc       | 2524288    | 4239.88       | 4317.98           | 6   | 28620,28760,28900,28619,28759,28899 | 78.1     | 1.84     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 378036     | 3078.86       | 3156.92           | 6   | 10235,10360,10485,10234,10359,10484 | 78.06    | 2.54     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 128036     | 278.18        | 354.33            | 6   | 10965,11090,11215,10964,11089,11214 | 76.15    | 27.37    |
| 15  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | decrease  | asc         | desc       | 4024288    | 4719.34       | 4793.45           | 6   | 21915,22055,22195,21914,22054,22194 | 74.11    | 1.57     |
| 20  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1024288    | 3026.53       | 3098.47           | 6   | 30705,30845,30985,30704,30844,30984 | 71.94    | 2.38     |
| 1   | 40         | 10000000 | 625000    | 238096   | 1048576 | 32    | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 128036     | 2710.56       | 2779.88           | 6   | 1215,1340,1465,1214,1339,1464       | 69.32    | 2.56     |
| 13  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | increase  | asc         | desc       | 4524288    | 6258.47       | 6327.27           | 6   | 19400,19540,19680,19399,19539,19679 | 68.8     | 1.1      |
| 13  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | increase  | asc         | desc       | 2024288    | 2586.7        | 2654.28           | 6   | 18535,18675,18815,18534,18674,18814 | 67.58    | 2.61     |
| 18  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | increase  | desc        | asc        | 2024288    | 3409.53       | 3476.49           | 6   | 26515,26655,26795,26514,26654,26794 | 66.96    | 1.96     |
| 2   | 40         | 10000000 | 625000    | 238096   | 1048576 | 32    | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 440536     | 3112.19       | 3176.81           | 6   | 1990,2115,2240,1989,2114,2239       | 64.62    | 2.08     |
| 2   | 40         | 10000000 | 625000    | 238096   | 1048576 | 32    | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 190536     | 2215.81       | 2279.82           | 6   | 2720,2845,2970,2719,2844,2969       | 64.01    | 2.89     |
| 17  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | increase  | asc         | asc        | 4024288    | 2544.21       | 2603.65           | 6   | 24855,24995,25135,24854,24994,25134 | 59.44    | 2.34     |
| 4   | 40         | 10000000 | 625000    | 238096   | 1048576 | 32    | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 253036     | 3851.72       | 3910.67           | 6   | 5350,5475,5600,5349,5474,5599       | 58.95    | 1.53     |
| 14  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | increase  | desc        | desc       | 4024288    | 4090.96       | 4148.62           | 6   | 21075,21215,21355,21074,21214,21354 | 57.66    | 1.41     |
| 3   | 40         | 10000000 | 625000    | 238096   | 1048576 | 32    | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 128036     | 1912.22       | 1967.96           | 6   | 3090,3215,3340,3089,3214,3339       | 55.74    | 2.91     |
| 14  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | increase  | desc        | desc       | 4524288    | 4542.19       | 4596.99           | 6   | 20240,20380,20520,20239,20379,20519 | 54.8     | 1.21     |
| 12  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 190536     | 3357.26       | 3411.64           | 6   | 17345,17470,17595,17344,17469,17594 | 54.38    | 1.62     |
| 1   | 40         | 10000000 | 625000    | 238096   | 1048576 | 32    | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 440536     | 5635.45       | 5688.88           | 6   | 1240,1365,1490,1239,1364,1489       | 53.43    | 0.95     |
| 16  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 2524288    | 3156.88       | 3208.98           | 6   | 23160,23300,23440,23159,23299,23439 | 52.1     | 1.65     |
| 1   | 40         | 10000000 | 625000    | 238096   | 1048576 | 32    | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 190536     | 2276.55       | 2328.37           | 6   | 845,970,1095,844,969,1094           | 51.82    | 2.28     |
| 16  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | decrease  | desc        | desc       | 4524288    | 1933.85       | 1984.91           | 6   | 24440,24580,24720,24439,24579,24719 | 51.06    | 2.64     |
| 18  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | increase  | desc        | desc       | 4524288    | 11415.51      | 11466.17          | 6   | 26960,27100,27240,26959,27099,27239 | 50.66    | 0.44     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 8192       | 242.5         | 291.37            | 6   | 11320,11445,11570,11319,11444,11569 | 48.87    | 20.15    |
| 13  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | worker   | 12        | 16  | increase  | asc         | desc       | 4524288    | 5645.48       | 5694.29           | 6   | 18560,18700,18840,18559,18699,18839 | 48.81    | 0.86     |
| 20  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | io_uring | 12        | 16  | decrease  | desc        | asc        | 4024288    | 11435.52      | 11483.93          | 6   | 30735,30875,31015,30734,30874,31014 | 48.41    | 0.42     |
| 12  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 253036     | 4450.56       | 4498.77           | 6   | 17350,17475,17600,17349,17474,17599 | 48.21    | 1.08     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 32768      | 875.52        | 923.3             | 6   | 9080,9205,9330,9079,9204,9329       | 47.78    | 5.46     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 503036     | 837.24        | 884.99            | 6   | 11745,11870,11995,11744,11869,11994 | 47.75    | 5.7      |
| 9   | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 378036     | 6772.02       | 6819.57           | 6   | 12485,12610,12735,12484,12609,12734 | 47.55    | 0.7      |
| 12  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 503036     | 8719.75       | 8766.85           | 6   | 16620,16745,16870,16619,16744,16869 | 47.1     | 0.54     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 190536     | 1561.06       | 1607.36           | 6   | 7595,7720,7845,7594,7719,7844       | 46.3     | 2.97     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 8192       | 214.37        | 260.11            | 6   | 9070,9195,9320,9069,9194,9319       | 45.74    | 21.34    |
| 15  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | decrease  | asc         | desc       | 3524288    | 4261.51       | 4307.16           | 6   | 22750,22890,23030,22749,22889,23029 | 45.65    | 1.07     |
| 2   | 40         | 10000000 | 625000    | 238096   | 1048576 | 32    | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 65536      | 1182.28       | 1227.7            | 6   | 1960,2085,2210,1959,2084,2209       | 45.42    | 3.84     |
| 2   | 40         | 10000000 | 625000    | 238096   | 1048576 | 32    | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 315536     | 4429.66       | 4475.0            | 6   | 2355,2480,2605,2354,2479,2604       | 45.34    | 1.02     |
| 16  | 60         | 10000000 | 5000000   | 156250   | 4096    | 32    | 2    | io_uring | 12        | 16  | decrease  | desc        | asc        | 3524288    | 4695.47       | 4740.49           | 6   | 24010,24150,24290,24009,24149,24289 | 45.02    | 0.96     |
| 3   | 40         | 10000000 | 625000    | 238096   | 1048576 | 32    | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 315536     | 2737.14       | 2781.0            | 6   | 3855,3980,4105,3854,3979,4104       | 43.86    | 1.6      |
| 19  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 4024288    | 10086.75      | 10130.52          | 6   | 28215,28355,28495,28214,28354,28494 | 43.77    | 0.43     |
| 11  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 315536     | 3384.23       | 3427.98           | 6   | 15480,15605,15730,15479,15604,15729 | 43.75    | 1.29     |
| 19  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | decrease  | asc         | desc       | 3024288    | 5065.4        | 5108.86           | 6   | 28625,28765,28905,28624,28764,28904 | 43.46    | 0.86     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 503036     | 4012.44       | 4055.7            | 6   | 9495,9620,9745,9494,9619,9744       | 43.26    | 1.08     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1       | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 8192       | 213.31        | 256.23            | 6   | 9820,9945,10070,9819,9944,10069     | 42.92    | 20.12    |
| 2   | 40         | 10000000 | 625000    | 238096   | 1048576 | 32    | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 128036     | 1916.52       | 1958.8            | 6   | 2715,2840,2965,2714,2839,2964       | 42.28    | 2.21     |
| 11  | 20         | 10000000 | 625000    | 476191   | 1       | 2     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 253036     | 5486.33       | 5527.56           | 6   | 15850,15975,16100,15849,15974,16099 | 41.23    | 0.75     |
| 18  | 20         | 10000000 | 5000000   | 476191   | 1024    | 512   | 2    | worker   | 12        | 16  | increase  | desc        | asc        | 2524288    | 4238.55       | 4279.76           | 6   | 26520,26660,26800,26519,26659,26799 | 41.21    | 0.97     |
