0.6	0.56
0.58	0.73
0.92	0.78
1.15	1.17
1.25	1.22
1.47	1.55
1.37	1.42
1.07	1.33
1.72	2.29
2.27	2.25
2.86	3.04
4.07	4.43
6.32	7.31
11.07	12.03
18.64	20.89
35.37	38.94
65.76	73.09
126.91	146.02
243.23	278.1
361.16	412.36
479.37	558.73
593.88	814.45
706.73	810.86
857.22	950.8
939.43	1091.73
1060.92	1227.53
0.7	0.6
0.83	0.72
1.08	1.14
1.56	1.27
1.72	1.6
1.75	1.47
1.77	1.94
1.86	2.69
3.1	3.16
4.38	3.85
7.97	8.88
13.78	14.84
27.55	28.13
53.37	46.89
104.82	91.56
205.4	209.8
411.91	417.57
821.25	833.58
1591.88	1632.71
2366.97	2056.62
3187.19	3254.38
4045.48	4114.24
4886.43	4982.31
5725.29	4963.12
6575.98	6700.49
7389.08	7537.89
0.62	0.58
0.73	0.72
0.82	0.94
1.27	1.01
1.24	1.42
1.09	1.6
1.18	1.43
1.55	1.46
1.78	2.26
2.24	2.39
2.87	3.49
4.13	6.19
6.27	11.14
10.13	19.79
19.64	39.05
35.2	70.22
64.94	116.21
127.51	285.92
245.68	422.49
378.43	590.94
479.32	767.52
615.39	987.23
705.6	1216.03
822.82	1306.92
938.72	1504.46
1072.18	1686.75
0.73	0.6
0.93	0.8
1.24	1.02
1.3	1.16
1.43	1.31
1.3	1.13
1.59	2.05
2.65	2.06
3.32	3.72
4.23	5.03
8.04	9.57
14.56	16.28
26.5	33.57
52.64	60.22
104.33	104.34
208.42	237.61
413.43	472.95
816.25	897.31
1592.33	1761.96
2370.05	2686.27
3191.75	3531.35
4045.7	4430.35
4883.62	5385.18
5751.1	5261.84
6577.58	7188.39
7383.41	8081.69
0.72	0.69
0.8	0.85
1.36	1.29
1.3	1.35
1.62	1.35
1.36	1.43
1.81	1.66
2.19	1.91
2.22	2.18
3.07	2.77
4.25	4.22
6.16	6.58
10.73	11.25
18.98	20.73
35.32	39.19
69.08	73.26
137.76	144.63
266.35	287.11
513.34	552.14
762.1	815.76
1012.43	1182.73
1254.63	1337.86
1498.52	1602.65
1734.29	1860.77
1966.86	2102.05
2210.66	2363.09
0.65	0.51
0.76	0.67
1.17	0.91
0.74	1.52
1.17	1.82
1.58	1.45
1.75	1.55
2.24	1.89
3.09	2.81
3.76	4.63
7.92	5.8
13.7	13.09
25.36	25.13
46.09	40.13
92.78	94.52
181.06	184.43
354.26	363.8
707.2	725.39
1371.71	1400.73
2040.38	2076.72
2693.28	2758.12
3351.89	3426.21
3996.18	4097.73
4659.69	3997.14
5307.52	5427.93
5959.1	6107.91
0.58	0.53
0.76	0.76
1.08	1.05
1.15	1.12
1.35	1.29
1.37	1.41
1.64	1.6
1.67	1.58
2.36	2.17
2.77	3.0
3.8	4.61
6.22	8.18
10.23	13.78
18.25	26.84
34.16	53.22
65.63	83.77
126.76	171.34
250.19	327.28
482.69	637.5
709.41	1011.6
946.94	1296.17
1172.49	1576.63
1405.18	1842.34
1636.5	2147.2
1863.68	2494.04
2102.38	2812.36
0.66	0.55
0.73	0.84
1.05	1.03
1.01	1.83
0.96	1.47
1.53	1.33
1.35	1.81
2.6	2.07
2.47	2.81
3.96	4.83
7.57	9.53
12.66	14.47
24.58	28.16
47.33	47.36
91.5	103.07
179.87	204.87
357.53	394.44
710.19	823.25
1378.22	1523.78
2032.46	2289.08
2700.55	3000.39
3350.97	3752.24
3996.45	4483.82
4609.09	5193.19
5246.21	5834.06
5823.03	6548.46
0.75	0.53
0.67	0.77
0.97	0.86
1.18	1.52
1.37	1.13
1.47	1.57
1.65	1.62
1.79	1.84
2.79	2.82
3.92	5.25
7.23	6.93
12.63	12.13
23.45	23.97
45.2	45.26
86.91	88.98
172.71	176.31
341.81	349.69
676.99	695.13
1309.16	1343.07
1934.98	1987.03
2583.45	2631.69
3190.13	2728.23
3818.25	3918.6
4488.69	4754.65
5273.74	5412.19
5929.71	6071.16
0.59	0.63
0.71	0.71
1.16	1.19
1.4	1.17
1.37	1.46
1.42	1.46
1.58	1.48
1.78	1.69
2.3	1.87
3.17	3.38
3.85	3.84
6.64	6.67
10.83	11.36
19.18	20.34
37.86	38.84
70.27	75.2
135.67	143.82
266.24	285.96
517.8	551.03
767.55	819.86
1017.29	1087.02
1270.82	1355.97
1553.88	1671.47
1812.55	1928.51
2065.87	2204.85
2326.57	2702.36
0.55	0.57
0.66	0.68
0.81	0.79
1.17	1.06
1.37	0.94
1.08	1.34
1.77	1.64
1.71	2.24
2.48	2.51
3.84	4.26
6.81	7.53
11.53	11.17
21.01	21.83
40.67	49.73
80.09	98.62
156.15	200.55
311.72	353.63
615.39	703.07
1199.09	1120.58
1779.44	2030.15
2359.93	2642.71
2935.44	2796.25
3508.34	4047.12
4093.5	4608.25
4678.78	5376.26
5242.12	5970.65
0.61	0.5
0.73	0.73
0.96	0.97
1.18	1.18
1.32	1.38
1.26	1.47
1.41	1.43
1.79	1.97
1.99	2.33
3.0	2.99
3.81	5.06
6.01	8.23
10.14	14.74
17.75	25.03
34.25	47.45
63.54	93.75
127.79	187.56
249.53	333.15
477.41	662.09
713.18	949.71
942.9	1256.28
1172.84	1621.9
1408.51	1842.92
1634.54	2216.49
1892.68	2482.38
2091.8	2734.05
0.74	0.66
0.85	0.9
0.99	0.93
1.41	1.22
1.73	1.33
1.38	1.52
2.23	1.72
2.3	2.34
2.78	3.03
4.9	4.65
7.77	8.39
14.85	14.88
28.71	25.16
54.6	54.32
105.83	110.23
211.96	215.81
419.84	428.34
833.17	849.56
1621.97	1651.01
2401.92	2444.74
3168.76	3239.77
3942.3	4023.38
4726.57	4812.34
5521.84	5607.83
6282.12	6410.91
7038.65	7186.82
0.62	0.62
0.78	0.76
0.78	1.07
1.34	1.14
1.06	1.42
1.35	1.19
1.62	1.4
1.53	1.44
1.89	1.85
2.75	2.32
2.93	3.02
4.18	4.29
6.78	6.76
10.07	11.4
18.75	21.06
35.77	38.93
64.72	73.94
127.75	144.49
244.07	280.19
362.25	410.32
479.6	546.15
596.96	677.11
712.72	809.67
825.56	947.53
944.76	1072.45
1062.74	1204.73
0.6	0.54
0.79	0.73
1.05	1.03
1.16	1.13
1.29	1.3
1.47	1.37
1.57	1.56
1.99	2.12
2.73	2.97
4.15	4.49
7.09	8.7
13.16	14.92
24.65	29.39
47.77	57.83
93.67	113.45
185.71	204.4
366.85	446.92
730.54	868.2
1413.53	1603.46
2099.57	2376.48
2780.18	3083.07
3462.13	3217.38
4147.82	4573.89
4826.02	5349.87
5510.61	6145.56
6196.11	5742.59
0.57	0.5
0.74	0.64
0.88	0.81
0.94	1.28
1.15	1.52
1.3	1.2
1.58	1.59
1.61	1.49
1.53	2.08
2.04	2.62
2.72	3.66
3.87	5.91
6.3	9.83
10.09	19.47
19.72	33.35
35.48	71.95
66.42	119.09
127.74	223.78
242.84	411.29
358.65	561.8
476.65	767.58
598.77	991.78
708.9	1217.28
830.2	1298.28
972.72	1478.86
1052.95	1704.84
0.45	0.42
0.52	0.56
0.9	0.82
1.43	1.37
2.69	1.69
5.35	3.6
9.93	3.99
19.37	3.9
36.86	5.1
70.61	6.12
134.22	10.35
238.48	18.22
399.46	34.62
609.99	64.25
758.36	121.46
867.22	218.48
1022.22	377.35
1308.84	625.34
1553.94	871.46
1777.81	1120.54
2011.96	1368.57
2225.85	1579.18
2435.43	1793.83
2634.57	1968.19
2840.92	2157.57
0.48	0.38
0.52	0.5
0.92	0.82
1.49	1.27
2.7	2.6
5.02	2.81
9.84	3.33
20.14	5.89
38.58	8.86
76.13	15.37
149.19	27.57
291.59	52.99
550.73	101.6
1007.8	185.45
1751.35	324.71
2541.91	537.78
2959.02	801.55
3549.16	1203.42
4051.04	1592.41
4550.54	1976.95
4971.14	2352.67
5438.16	2757.33
5836.08	3134.94
6233.6	3546.42
6575.32	3909.22
0.41	0.39
0.5	0.5
0.77	0.82
1.34	1.34
2.5	1.87
4.63	2.36
8.89	2.86
17.19	3.31
33.4	4.29
62.8	6.17
118.92	9.52
211.93	16.44
360.23	29.05
554.88	53.22
690.15	99.67
809.75	177.14
963.9	308.55
1211.52	540.58
1472.01	760.69
1716.96	994.68
1939.5	1244.81
2171.49	1492.85
2362.06	1699.71
2568.11	1889.32
2766.58	2100.74
0.43	0.43
0.57	0.61
0.91	0.89
1.39	1.18
2.66	1.83
4.82	2.88
9.98	3.74
19.94	5.02
39.41	8.21
75.83	16.69
149.71	27.62
291.73	52.77
549.55	100.31
1010.32	178.81
1741.92	316.83
2493.52	508.17
2941.46	750.19
3543.67	1136.56
4034.86	1511.31
4473.13	1882.61
4976.9	2272.5
5370.95	2665.08
5812.27	3027.33
6190.67	3430.37
6507.68	3779.6
0.46	0.42
0.59	0.59
0.81	0.86
1.5	1.34
2.67	1.78
5.23	2.45
9.98	3.66
19.88	5.31
39.34	9.91
76.91	14.72
151.01	28.85
293.2	52.71
556.82	101.12
1021.85	188.03
1764.03	335.98
2615.61	556.61
3075.6	827.16
3550.02	1213.37
4042.74	1579.91
4526.08	1969.88
4893.58	2349.97
5282.66	2716.81
5811.14	3112.77
6159.14	3460.53
6491.61	3786.47
0.51	0.41
0.58	0.58
1.01	0.89
1.48	1.47
3.01	2.48
5.37	1.96
10.29	2.67
20.68	3.23
39.26	5.47
77.3	7.95
141.01	10.85
258.96	18.95
425.05	35.13
658.8	67.6
823.06	126.93
947.24	223.82
1136.6	385.56
1439.35	643.63
1700.25	881.94
1949.28	1107.32
2206.11	1336.45
2439.03	1570.75
2659.88	1804.6
2894.53	2035.95
3112.66	2282.18
0.45	0.34
0.47	0.46
0.71	0.73
1.21	1.13
2.3	2.08
4.27	2.8
8.51	2.97
16.57	4.03
32.41	6.45
63.13	11.23
123.54	20.77
240.34	37.91
464.97	71.25
833.24	131.14
1471.76	230.02
2197.02	389.69
2595.71	604.52
3027.45	956.16
3473.74	1299.7
3875.81	1632.67
4285.32	1974.36
4632.31	2298.24
4940.07	2643.84
5270.72	2971.62
5588.77	3276.73
0.45	0.42
0.57	0.52
