0.56	0.56
0.73	0.77
0.78	0.97
1.17	1.37
1.22	1.28
1.55	1.11
1.42	1.57
1.33	1.74
2.29	1.8
2.25	2.3
3.04	3.67
4.43	4.73
7.31	8.51
12.03	16.26
20.89	30.16
38.94	58.12
73.09	114.92
146.02	227.26
278.1	438.06
412.36	650.55
558.73	870.35
814.45	1068.93
810.86	1276.84
950.8	1487.87
1091.73	1691.36
1227.53	1903.71
0.6	0.63
0.72	0.92
1.14	1.04
1.27	1.67
1.6	1.37
1.47	1.44
1.94	1.82
2.69	2.39
3.16	2.79
3.85	4.67
8.88	6.17
14.84	11.47
28.13	18.0
46.89	33.46
91.56	60.04
209.8	116.66
417.57	230.3
833.58	459.51
1632.71	893.64
2056.62	1325.93
3254.38	1784.27
4114.24	2260.92
4982.31	2729.73
4963.12	3206.26
6700.49	3681.54
7537.89	4134.82
0.58	0.49
0.72	0.62
0.94	0.98
1.01	1.22
1.42	1.64
1.6	1.45
1.43	1.25
1.46	1.86
2.26	2.4
2.39	2.4
3.49	4.02
6.19	5.32
11.14	10.39
19.79	19.26
39.05	36.08
70.22	70.03
116.21	122.93
285.92	261.05
422.49	445.04
590.94	657.76
767.52	873.26
987.23	1083.99
1216.03	1304.48
1306.92	1518.25
1504.46	1680.84
1686.75	1938.28
0.6	0.65
0.8	0.79
1.02	1.0
1.16	1.44
1.31	1.48
1.13	1.8
2.05	1.73
2.06	2.42
3.72	3.22
5.03	4.96
9.57	7.43
16.28	14.13
33.57	21.26
60.22	35.9
104.34	63.27
237.61	121.79
472.95	239.74
897.31	482.14
1761.96	904.73
2686.27	1342.92
3531.35	1801.38
4430.35	2291.46
5385.18	2765.81
5261.84	3243.5
7188.39	3719.62
8081.69	4163.34
0.69	0.63
0.85	0.92
1.29	1.1
1.35	1.33
1.35	1.51
1.43	1.48
1.66	1.52
1.91	1.75
2.18	2.37
2.77	2.92
4.22	4.5
6.58	7.82
11.25	13.84
20.73	24.49
39.19	48.08
73.26	93.44
144.63	182.11
287.11	356.96
552.14	693.1
815.76	1029.49
1182.73	1369.45
1337.86	1708.3
1602.65	2030.81
1860.77	2363.79
2102.05	2681.33
2363.09	3012.27
0.51	0.5
0.67	0.8
0.91	0.87
1.52	1.11
1.82	1.32
1.45	1.91
1.55	1.41
1.89	2.31
2.81	2.66
4.63	4.15
5.8	8.48
13.09	8.11
25.13	20.83
40.13	34.48
94.52	51.97
184.43	99.35
363.8	191.46
725.39	382.7
1400.73	730.77
2076.72	1086.22
2758.12	1434.27
3426.21	1778.1
4097.73	2121.14
3997.14	2471.0
5427.93	2810.7
6107.91	3157.68
0.53	0.49
0.76	0.77
1.05	1.03
1.12	1.15
1.29	1.23
1.41	1.22
1.6	1.52
1.58	1.68
2.17	2.21
3.0	2.98
4.61	5.17
8.18	7.66
13.78	14.39
26.84	25.92
53.22	50.38
83.77	93.58
171.34	174.26
327.28	371.03
637.5	666.18
1011.6	997.92
