+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------+------------------------------------+-----+-------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values |  master  | patched-geoghegan-2-munro-3ded1b78 | cnt |                 qid                 | pct_diff |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 7048576    | 981.11   | 1793.62                            | 6   | 69588,69791,69994,69591,69794,69997 | 82.82    |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 5048576    | 694.83   | 1268.76                            | 6   | 69574,69777,69980,69577,69780,69983 | 82.6     |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 2048576    | 286.9    | 523.09                             | 6   | 69553,69756,69959,69556,69759,69962 | 82.32    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 32768      | 69.58    | 126.68                             | 6   | 51955,52130,52305,51958,52133,52308 | 82.06    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 315536     | 642.99   | 1167.9                             | 6   | 51990,52165,52340,51993,52168,52343 | 81.64    |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 6048576    | 827.54   | 1502.05                            | 6   | 69581,69784,69987,69584,69787,69990 | 81.51    |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 5048576    | 688.76   | 1250.06                            | 6   | 61657,61860,62063,61660,61863,62066 | 81.49    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | desc       | 8          | 0.74     | 1.34                               | 6   | 3844,4026,4208,3847,4029,4211       | 81.08    |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 1048576    | 152.43   | 275.69                             | 6   | 62847,63050,63253,62850,63053,63256 | 80.86    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 256072     | 243.23   | 439.87                             | 6   | 1219,1401,1583,1222,1404,1586       | 80.85    |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 9048576    | 1237.91  | 2237.62                            | 6   | 61685,61888,62091,61688,61891,62094 | 80.76    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 506072     | 479.32   | 866.11                             | 6   | 141,323,505,144,326,508             | 80.7     |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 8048576    | 1093.95  | 1975.71                            | 6   | 69595,69798,70001,69598,69801,70004 | 80.6     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 631072     | 596.96   | 1076.24                            | 6   | 8338,8520,8702,8341,8523,8705       | 80.29    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 756072     | 706.73   | 1270.32                            | 6   | 1247,1429,1611,1250,1432,1614       | 79.75    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 65536      | 137.86   | 247.72                             | 6   | 45137,45312,45487,45140,45315,45490 | 79.69    |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 7048576    | 965.24   | 1731.85                            | 6   | 61671,61874,62077,61674,61877,62080 | 79.42    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 756072     | 705.6    | 1264.1                             | 6   | 155,337,519,158,340,522             | 79.15    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 1131072    | 1052.95  | 1881.27                            | 6   | 7274,7456,7638,7277,7459,7641       | 78.67    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 128036     | 265.87   | 474.93                             | 6   | 45144,45319,45494,45147,45322,45497 | 78.63    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 565536     | 1141.28  | 2037.16                            | 6   | 46243,46418,46593,46246,46421,46596 | 78.5     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 506072     | 479.6    | 853.08                             | 6   | 8331,8513,8695,8334,8516,8698       | 77.87    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 315536     | 644.96   | 1146.67                            | 6   | 45165,45340,45515,45168,45343,45518 | 77.79    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 440536     | 888.85   | 1577.32                            | 6   | 46229,46404,46579,46232,46407,46582 | 77.46    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 4096       | 11.34    | 20.11                              | 6   | 51934,52109,52284,51937,52112,52287 | 77.34    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 565536     | 1144.2   | 2027.41                            | 6   | 53068,53243,53418,53071,53246,53421 | 77.19    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 503036     | 1020.36  | 1807.85                            | 6   | 53061,53236,53411,53064,53239,53414 | 77.18    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 378036     | 765.41   | 1355.02                            | 6   | 46222,46397,46572,46225,46400,46575 | 77.03    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 131072     | 126.91   | 224.18                             | 6   | 1212,1394,1576,1215,1397,1579       | 76.64    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 503036     | 1023.23  | 1806.38                            | 6   | 46236,46411,46586,46239,46414,46589 | 76.54    |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 524288     | 77.99    | 137.58                             | 6   | 69539,69742,69945,69542,69745,69948 | 76.41    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 253036     | 514.82   | 906.76                             | 6   | 51983,52158,52333,51986,52161,52336 | 76.13    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 16384      | 19.64    | 34.56                              | 6   | 99,281,463,102,284,466              | 75.97    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 190536     | 391.53   | 688.86                             | 6   | 46201,46376,46551,46204,46379,46554 | 75.94    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 32768      | 69.77    | 122.63                             | 6   | 53005,53180,53355,53008,53183,53358 | 75.76    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 253036     | 517.8    | 909.94                             | 6   | 46208,46383,46558,46211,46386,46561 | 75.73    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 440536     | 899.53   | 1578.68                            | 6   | 53054,53229,53404,53057,53232,53407 | 75.5     |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 378036     | 771.69   | 1352.59                            | 6   | 53047,53222,53397,53050,53225,53400 | 75.28    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 128036     | 264.15   | 462.9                              | 6   | 51969,52144,52319,51972,52147,52322 | 75.24    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 315536     | 650.37   | 1136.97                            | 6   | 53040,53215,53390,53043,53218,53393 | 74.82    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 65536      | 137.66   | 240.36                             | 6   | 46187,46362,46537,46190,46365,46540 | 74.6     |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 128036     | 265.97   | 464.35                             | 6   | 46194,46369,46544,46197,46372,46547 | 74.59    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 16384      | 19.72    | 34.21                              | 6   | 7197,7379,7561,7200,7382,7564       | 73.48    |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 131072     | 22.2     | 38.48                              | 6   | 62826,63029,63232,62829,63032,63235 | 73.33    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 32768      | 35.48    | 61.43                              | 6   | 7204,7386,7568,7207,7389,7571       | 73.14    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 190536     | 391.58   | 677.6                              | 6   | 51976,52151,52326,51979,52154,52329 | 73.04    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 190536     | 395.24   | 683.78                             | 6   | 53026,53201,53376,53029,53204,53379 | 73.0     |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 65536      | 138.47   | 239.22                             | 6   | 53012,53187,53362,53015,53190,53365 | 72.76    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 253036     | 525.96   | 907.58                             | 6   | 53033,53208,53383,53036,53211,53386 | 72.56    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 440536     | 898.61   | 1550.34                            | 6   | 45179,45354,45529,45182,45357,45532 | 72.53    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 315536     | 657.55   | 1133.28                            | 6   | 46215,46390,46565,46218,46393,46568 | 72.35    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 128036     | 268.22   | 461.92                             | 6   | 53019,53194,53369,53022,53197,53372 | 72.22    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 32768      | 69.6     | 119.62                             | 6   | 45130,45305,45480,45133,45308,45483 | 71.87    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 378036     | 770.82   | 1321.68                            | 6   | 51997,52172,52347,52000,52175,52350 | 71.46    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 253036     | 513.77   | 879.52                             | 6   | 45158,45333,45508,45161,45336,45511 | 71.19    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 378036     | 764.48   | 1308.61                            | 6   | 45172,45347,45522,45175,45350,45525 | 71.18    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 565536     | 1144.42  | 1954.97                            | 6   | 52018,52193,52368,52021,52196,52371 | 70.83    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 32768      | 70.84    | 120.41                             | 6   | 46180,46355,46530,46183,46358,46533 | 69.97    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 440536     | 891.94   | 1512.85                            | 6   | 52004,52179,52354,52007,52182,52357 | 69.61    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 503036     | 1019.9   | 1726.25                            | 6   | 52011,52186,52361,52014,52189,52364 | 69.26    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 565536     | 1147.64  | 1929.54                            | 6   | 45193,45368,45543,45196,45371,45546 | 68.13    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 16384      | 37.81    | 63.49                              | 6   | 46173,46348,46523,46176,46351,46526 | 67.92    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 8192       | 20.67    | 34.58                              | 6   | 51941,52116,52291,51944,52119,52294 | 67.3     |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 190536     | 393.14   | 656.68                             | 6   | 45151,45326,45501,45154,45329,45504 | 67.03    |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 65536      | 12.45    | 20.76                              | 6   | 70736,70939,71142,70739,70942,71145 | 66.75    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 4096       | 6.27     | 10.42                              | 6   | 85,267,449,88,270,452               | 66.19    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 65536      | 66.42    | 109.33                             | 6   | 7211,7393,7575,7214,7396,7578       | 64.6     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 128        | 1.07     | 1.76                               | 6   | 1142,1324,1506,1145,1327,1509       | 64.49    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 1024       | 4.16     | 6.84                               | 6   | 51920,52095,52270,51923,52098,52273 | 64.42    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 16384      | 38.01    | 62.28                              | 6   | 52998,53173,53348,53001,53176,53351 | 63.85    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 8192       | 20.14    | 32.93                              | 6   | 45116,45291,45466,45119,45294,45469 | 63.51    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 32768      | 35.77    | 58.46                              | 6   | 8296,8478,8660,8299,8481,8663       | 63.43    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 8192       | 10.09    | 16.46                              | 6   | 7190,7372,7554,7193,7375,7557       | 63.13    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 4096       | 11.78    | 19.21                              | 6   | 45109,45284,45459,45112,45287,45462 | 63.07    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 8192       | 20.36    | 33.18                              | 6   | 52991,53166,53341,52994,53169,53344 | 62.97    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 16384      | 37.76    | 61.36                              | 6   | 45123,45298,45473,45126,45301,45476 | 62.5     |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 16         | 1.14     | 1.85                               | 6   | 46103,46278,46453,46106,46281,46456 | 62.28    |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1024       | 2.8      | 4.51                               | 6   | 68258,68461,68664,68261,68464,68667 | 61.07    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 881072     | 822.82   | 1309.93                            | 6   | 162,344,526,165,347,529             | 59.2     |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 3048576    | 419.6    | 667.97                             | 6   | 62861,63064,63267,62864,63067,63270 | 59.19    |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 4048576    | 560.07   | 885.57                             | 6   | 69567,69770,69973,69570,69773,69976 | 58.12    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 256072     | 242.84   | 383.64                             | 6   | 7225,7407,7589,7228,7410,7592       | 57.98    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 2          | 0.21     | 0.33                               | 6   | 20798,21001,21204,20801,21004,21207 | 57.14    |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 5048576    | 701.35   | 1101.73                            | 6   | 62875,63078,63281,62878,63081,63284 | 57.09    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 8192       | 20.95    | 32.89                              | 6   | 46166,46341,46516,46169,46344,46519 | 56.99    |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 4048576    | 559.58   | 877.54                             | 6   | 61650,61853,62056,61653,61856,62059 | 56.82    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 65536      | 64.94    | 101.83                             | 6   | 113,295,477,116,298,480             | 56.81    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 881072     | 830.2    | 1290.61                            | 6   | 7260,7442,7624,7263,7445,7627       | 55.46    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 1006072    | 938.72   | 1456.42                            | 6   | 169,351,533,172,354,536             | 55.15    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 881072     | 825.56   | 1280.55                            | 6   | 8352,8534,8716,8355,8537,8719       | 55.11    |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 8048576    | 1098.2   | 1702.85                            | 6   | 61678,61881,62084,61681,61884,62087 | 55.06    |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 65536      | 13.42    | 20.79                              | 6   | 62819,63022,63225,62822,63025,63228 | 54.92    |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 3048576    | 420.23   | 650.63                             | 6   | 61643,61846,62049,61646,61849,62052 | 54.83    |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 65536      | 13.21    | 20.45                              | 6   | 61601,61804,62007,61604,61807,62010 | 54.81    |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 1048576    | 150.0    | 232.03                             | 6   | 69546,69749,69952,69549,69752,69955 | 54.69    |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 4048576    | 573.41   | 885.1                              | 6   | 70785,70988,71191,70788,70991,71194 | 54.36    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 256072     | 244.07   | 376.18                             | 6   | 8317,8499,8681,8320,8502,8684       | 54.13    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 1006072    | 939.43   | 1447.91                            | 6   | 1261,1443,1625,1264,1446,1628       | 54.13    |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 2048576    | 287.64   | 443.02                             | 6   | 61636,61839,62042,61639,61842,62045 | 54.02    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 4096       | 11.74    | 18.07                              | 6   | 52984,53159,53334,52987,53162,53337 | 53.92    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 1131072    | 1060.92  | 1628.35                            | 6   | 1268,1450,1632,1271,1453,1635       | 53.48    |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 131072     | 23.11    | 35.45                              | 6   | 61608,61811,62014,61611,61814,62017 | 53.4     |
