+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+------------------------------------+----------------------------------+-----+-------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-2-munro-3ded1b78 | patched-geoghegan-munro-43ff7415 | cnt |                 qid                 | pct_diff |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 32768      | 866.54                             | 4908.61                          | 6   | 42298,42487,42676,42300,42489,42678 | 466.46   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 65536      | 1469.37                            | 8266.86                          | 6   | 42305,42494,42683,42307,42496,42685 | 462.61   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 16384      | 438.59                             | 2440.99                          | 6   | 41157,41346,41535,41159,41348,41537 | 456.55   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 65536      | 1312.29                            | 7283.04                          | 6   | 41171,41360,41549,41173,41362,41551 | 454.99   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 65536      | 1335.43                            | 7409.96                          | 6   | 36635,36824,37013,36637,36826,37015 | 454.87   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 32768      | 793.53                             | 4402.06                          | 6   | 41164,41353,41542,41166,41355,41544 | 454.74   |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 8192       | 213.45                             | 1183.29                          | 6   | 42851,43040,43229,42853,43042,43231 | 454.36   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 65536      | 1427.7                             | 7895.5                           | 6   | 37769,37958,38147,37771,37960,38149 | 453.02   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 16384      | 482.45                             | 2634.17                          | 6   | 42291,42480,42669,42293,42482,42671 | 446.0    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 131072     | 1443.88                            | 7876.35                          | 6   | 38343,38532,38721,38345,38534,38723 | 445.5    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 16384      | 394.83                             | 2128.01                          | 6   | 42858,43047,43236,42860,43049,43238 | 438.97   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 4096       | 94.88                              | 511.06                           | 6   | 38308,38497,38686,38310,38499,38688 | 438.64   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 8192       | 240.66                             | 1291.42                          | 6   | 41150,41339,41528,41152,41341,41530 | 436.62   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 4096       | 143.24                             | 760.49                           | 6   | 39442,39631,39820,39444,39633,39822 | 430.92   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 8192       | 255.73                             | 1345.3                           | 6   | 42284,42473,42662,42286,42475,42664 | 426.06   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 8192       | 249.35                             | 1300.3                           | 6   | 37748,37937,38126,37750,37939,38128 | 421.48   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 4096       | 131.47                             | 683.21                           | 6   | 36607,36796,36985,36609,36798,36987 | 419.67   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 8192       | 248.4                              | 1287.38                          | 6   | 36614,36803,36992,36616,36805,36994 | 418.27   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 2048       | 51.71                              | 267.76                           | 6   | 38301,38490,38679,38303,38492,38681 | 417.81   |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 131072     | 1693.56                            | 8732.9                           | 6   | 42879,43068,43257,42881,43070,43259 | 415.65   |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 131072     | 2285.71                            | 11775.18                         | 6   | 44013,44202,44391,44015,44204,44393 | 415.17   |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 4096       | 116.91                             | 600.33                           | 6   | 42844,43033,43222,42846,43035,43224 | 413.5    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 131072     | 2279.3                             | 11494.57                         | 6   | 39477,39666,39855,39479,39668,39857 | 404.3    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 131072     | 1975.47                            | 9950.11                          | 6   | 36642,36831,37020,36644,36833,37022 | 403.68   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 131072     | 1932.85                            | 9677.8                           | 6   | 41178,41367,41556,41180,41369,41558 | 400.7    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 4096       | 147.99                             | 737.69                           | 6   | 43978,44167,44356,43980,44169,44358 | 398.47   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 131072     | 2199.68                            | 10906.35                         | 6   | 42312,42501,42690,42314,42503,42692 | 395.82   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 131072     | 2144.68                            | 10595.92                         | 6   | 37776,37965,38154,37778,37967,38156 | 394.06   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 2048       | 74.35                              | 363.66                           | 6   | 42270,42459,42648,42272,42461,42650 | 389.12   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 4096       | 133.72                             | 645.43                           | 6   | 37741,37930,38119,37743,37932,38121 | 382.67   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 4096       | 129.96                             | 618.91                           | 6   | 41143,41332,41521,41145,41334,41523 | 376.23   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 2048       | 77.64                              | 358.9                            | 6   | 39435,39624,39813,39437,39626,39815 | 362.26   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 262144     | 1924.01                            | 8711.65                          | 6   | 38350,38539,38728,38352,38541,38730 | 352.79   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 262144     | 2471.73                            | 11180.9                          | 6   | 36649,36838,37027,36651,36840,37029 | 352.35   |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 262144     | 2911.19                            | 12923.84                         | 6   | 44020,44209,44398,44022,44211,44400 | 343.94   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 262144     | 2912.37                            | 12747.95                         | 6   | 39484,39673,39862,39486,39675,39864 | 337.72   |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 262144     | 2188.83                            | 9540.18                          | 6   | 42886,43075,43264,42888,43077,43266 | 335.86   |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 2048       | 64.49                              | 277.53                           | 6   | 42837,43026,43215,42839,43028,43217 | 330.35   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 262144     | 2480.71                            | 10666.18                         | 6   | 41185,41374,41563,41187,41376,41565 | 329.96   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 262144     | 2827.73                            | 12064.04                         | 6   | 42319,42508,42697,42321,42510,42699 | 326.63   |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 1024       | 33.36                              | 140.6                            | 6   | 42830,43019,43208,42832,43021,43210 | 321.46   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 262144     | 2728.89                            | 11495.46                         | 6   | 37783,37972,38161,37785,37974,38163 | 321.25   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1024       | 38.91                              | 163.78                           | 6   | 39428,39617,39806,39430,39619,39808 | 320.92   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1024       | 27.73                              | 113.42                           | 6   | 38294,38483,38672,38296,38485,38674 | 309.02   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 4096       | 137.18                             | 559.17                           | 6   | 42277,42466,42655,42279,42468,42657 | 307.62   |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2048       | 77.34                              | 308.06                           | 6   | 43971,44160,44349,43973,44162,44351 | 298.32   |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 512144     | 3852.7                             | 14525.89                         | 6   | 44027,44216,44405,44029,44218,44407 | 277.03   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 512144     | 3781.27                            | 14232.72                         | 6   | 39491,39680,39869,39493,39682,39871 | 276.4    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 512144     | 2645.66                            | 9920.39                          | 6   | 38357,38546,38735,38359,38548,38737 | 274.97   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 512144     | 3250.61                            | 12141.88                         | 6   | 41192,41381,41570,41194,41383,41572 | 273.53   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 512144     | 3411.73                            | 12671.88                         | 6   | 36656,36845,37034,36658,36847,37036 | 271.42   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 2048       | 67.22                              | 248.5                            | 6   | 36600,36789,36978,36602,36791,36980 | 269.68   |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 512144     | 2991.17                            | 10855.06                         | 6   | 42893,43082,43271,42895,43084,43273 | 262.9    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 2048       | 68.57                              | 248.04                           | 6   | 37734,37923,38112,37736,37925,38114 | 261.73   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 512144     | 3739.77                            | 13496.38                         | 6   | 42326,42515,42704,42328,42517,42706 | 260.89   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 512144     | 3647.26                            | 13069.52                         | 6   | 37790,37979,38168,37792,37981,38170 | 258.34   |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 762144     | 4697.58                            | 16008.4                          | 6   | 44034,44223,44412,44036,44225,44414 | 240.78   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 762144     | 4604.14                            | 15569.87                         | 6   | 39498,39687,39876,39500,39689,39878 | 238.17   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 762144     | 4163.25                            | 13866.5                          | 6   | 36663,36852,37041,36665,36854,37043 | 233.07   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 762144     | 3969.06                            | 13209.29                         | 6   | 41199,41388,41577,41201,41390,41579 | 232.81   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 762144     | 4565.91                            | 15011.24                         | 6   | 42333,42522,42711,42335,42524,42713 | 228.77   |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1024       | 46.94                              | 153.53                           | 6   | 43964,44153,44342,43966,44155,44344 | 227.08   |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 762144     | 3678.19                            | 12016.89                         | 6   | 42900,43089,43278,42902,43091,43280 | 226.71   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 762144     | 3373.36                            | 10997.51                         | 6   | 38364,38553,38742,38366,38555,38744 | 226.01   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 762144     | 4431.29                            | 14339.11                         | 6   | 37797,37986,38175,37799,37988,38177 | 223.59   |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1012144    | 5523.7                             | 17182.38                         | 6   | 44041,44230,44419,44043,44232,44421 | 211.07   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1012144    | 5401.94                            | 16729.71                         | 6   | 39505,39694,39883,39507,39696,39885 | 209.7    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 1012144    | 4875.75                            | 14946.35                         | 6   | 36670,36859,37048,36672,36861,37050 | 206.54   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 1012144    | 4713.52                            | 14437.23                         | 6   | 41206,41395,41584,41208,41397,41586 | 206.29   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1012144    | 5388.0                             | 16348.67                         | 6   | 42340,42529,42718,42342,42531,42720 | 203.43   |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 1012144    | 4469.89                            | 13354.15                         | 6   | 42907,43096,43285,42909,43098,43287 | 198.76   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 1012144    | 5235.57                            | 15372.98                         | 6   | 37804,37993,38182,37806,37995,38184 | 193.63   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1012144    | 4119.27                            | 12069.98                         | 6   | 38371,38560,38749,38373,38562,38751 | 193.01   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 1024       | 40.98                              | 119.94                           | 6   | 41129,41318,41507,41131,41320,41509 | 192.68   |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1262144    | 6429.71                            | 18650.16                         | 6   | 44048,44237,44426,44050,44239,44428 | 190.06   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1262144    | 6248.71                            | 18078.13                         | 6   | 39512,39701,39890,39514,39703,39892 | 189.31   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 2048       | 70.38                              | 200.09                           | 6   | 41136,41325,41514,41138,41327,41516 | 184.3    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 1262144    | 5635.17                            | 15983.87                         | 6   | 36677,36866,37055,36679,36868,37057 | 183.64   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 1262144    | 5503.19                            | 15596.07                         | 6   | 41213,41402,41591,41215,41404,41593 | 183.4    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1024       | 39.96                              | 112.57                           | 6   | 42263,42452,42641,42265,42454,42643 | 181.71   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1262144    | 6204.35                            | 17450.04                         | 6   | 42347,42536,42725,42349,42538,42727 | 181.25   |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 1262144    | 5220.62                            | 14406.62                         | 6   | 42914,43103,43292,42916,43105,43294 | 175.96   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 1262144    | 6031.82                            | 16559.59                         | 6   | 37811,38000,38189,37813,38002,38191 | 174.54   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1262144    | 4812.09                            | 13039.57                         | 6   | 38378,38567,38756,38380,38569,38758 | 170.98   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1512144    | 7040.89                            | 18970.61                         | 6   | 39519,39708,39897,39521,39710,39899 | 169.43   |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1512144    | 7266.37                            | 19552.82                         | 6   | 44055,44244,44433,44057,44246,44435 | 169.09   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 1512144    | 6231.36                            | 16522.63                         | 6   | 41220,41409,41598,41222,41411,41600 | 165.15   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 1512144    | 6416.69                            | 17012.69                         | 6   | 36684,36873,37062,36686,36875,37064 | 165.13   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 1024       | 40.22                              | 106.25                           | 6   | 36593,36782,36971,36595,36784,36973 | 164.17   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1512144    | 7039.93                            | 18413.24                         | 6   | 42354,42543,42732,42356,42545,42734 | 161.55   |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 1512144    | 5923.62                            | 15385.75                         | 6   | 42921,43110,43299,42923,43112,43301 | 159.74   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 1512144    | 6848.02                            | 17648.12                         | 6   | 37818,38007,38196,37820,38009,38198 | 157.71   |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1762144    | 8064.63                            | 20685.31                         | 6   | 44062,44251,44440,44064,44253,44442 | 156.49   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 1762144    | 7188.97                            | 18304.66                         | 6   | 36691,36880,37069,36693,36882,37071 | 154.62   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1762144    | 7814.47                            | 19691.69                         | 6   | 39526,39715,39904,39528,39717,39906 | 151.99   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1512144    | 5528.84                            | 13783.91                         | 6   | 38385,38574,38763,38387,38576,38765 | 149.31   |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 1762144    | 6623.53                            | 16390.13                         | 6   | 42928,43117,43306,42930,43119,43308 | 147.45   |
