+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------------------------+------------------------------------+-----+-------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-43ff7415 | patched-geoghegan-2-munro-3ded1b78 | cnt |                 qid                 | pct_diff |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 6048576    | 833.4                      | 1544.53                            | 6   | 70803,71006,71209,70802,71005,71208 | 85.33    |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 7048576    | 976.47                     | 1804.91                            | 6   | 62893,63096,63299,62892,63095,63298 | 84.84    |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 5048576    | 701.9                      | 1293.8                             | 6   | 70796,70999,71202,70795,70998,71201 | 84.33    |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 8048576    | 1130.45                    | 2083.54                            | 6   | 70817,71020,71223,70816,71019,71222 | 84.31    |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 7048576    | 975.19                     | 1793.62                            | 6   | 69592,69795,69998,69591,69794,69997 | 83.93    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 256        | 3.38                       | 6.2                                | 6   | 30910,31099,31288,30909,31098,31287 | 83.43    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 128        | 8.92                       | 16.33                              | 6   | 41676,41865,42054,41675,41864,42053 | 83.07    |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 2048576    | 287.4                      | 523.09                             | 6   | 69557,69760,69963,69556,69759,69962 | 82.01    |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1048576    | 150.2                      | 272.98                             | 6   | 70768,70971,71174,70767,70970,71173 | 81.74    |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 524288     | 76.03                      | 137.58                             | 6   | 69543,69746,69949,69542,69745,69948 | 80.95    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 16384      | 18.93                      | 34.21                              | 6   | 7201,7383,7565,7200,7382,7564       | 80.72    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 315536     | 646.85                     | 1167.9                             | 6   | 51994,52169,52344,51993,52168,52343 | 80.55    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 16384      | 19.17                      | 34.56                              | 6   | 103,285,467,102,284,466             | 80.28    |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 8048576    | 1099.68                    | 1975.71                            | 6   | 69599,69802,70005,69598,69801,70004 | 79.66    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 256072     | 245.61                     | 439.87                             | 6   | 1223,1405,1587,1222,1404,1586       | 79.09    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 506072     | 484.22                     | 866.11                             | 6   | 145,327,509,144,326,508             | 78.87    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 32         | 0.98                       | 1.75                               | 6   | 8230,8412,8594,8229,8411,8593       | 78.57    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 128036     | 267.16                     | 474.93                             | 6   | 45148,45323,45498,45147,45322,45497 | 77.77    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 506072     | 480.4                      | 853.08                             | 6   | 8335,8517,8699,8334,8516,8698       | 77.58    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 315536     | 646.93                     | 1146.67                            | 6   | 45169,45344,45519,45168,45343,45518 | 77.25    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 756072     | 716.76                     | 1270.32                            | 6   | 1251,1433,1615,1250,1432,1614       | 77.23    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 1131072    | 1066.42                    | 1881.27                            | 6   | 7278,7460,7642,7277,7459,7641       | 76.41    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 65536      | 140.44                     | 247.72                             | 6   | 45141,45316,45491,45140,45315,45490 | 76.39    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 440536     | 896.62                     | 1578.68                            | 6   | 53058,53233,53408,53057,53232,53407 | 76.07    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 503036     | 1027.82                    | 1806.38                            | 6   | 46240,46415,46590,46239,46414,46589 | 75.75    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 565536     | 1161.5                     | 2037.16                            | 6   | 46247,46422,46597,46246,46421,46596 | 75.39    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 756072     | 721.77                     | 1264.1                             | 6   | 159,341,523,158,340,522             | 75.14    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 315536     | 650.47                     | 1136.97                            | 6   | 53044,53219,53394,53043,53218,53393 | 74.79    |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 5048576    | 726.25                     | 1268.76                            | 6   | 69578,69781,69984,69577,69780,69983 | 74.7     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 128        | 8.33                       | 14.55                              | 6   | 42243,42432,42621,42242,42431,42620 | 74.67    |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 6048576    | 861.12                     | 1502.05                            | 6   | 69585,69788,69991,69584,69787,69990 | 74.43    |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 9048576    | 1282.85                    | 2237.62                            | 6   | 61689,61892,62095,61688,61891,62094 | 74.43    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 128036     | 265.59                     | 462.9                              | 6   | 51973,52148,52323,51972,52147,52322 | 74.29    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 253036     | 522.17                     | 909.94                             | 6   | 46212,46387,46562,46211,46386,46561 | 74.26    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 440536     | 905.37                     | 1577.32                            | 6   | 46233,46408,46583,46232,46407,46582 | 74.22    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 190536     | 396.21                     | 688.86                             | 6   | 46205,46380,46555,46204,46379,46554 | 73.86    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 378036     | 779.68                     | 1352.59                            | 6   | 53051,53226,53401,53050,53225,53400 | 73.48    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 253036     | 523.49                     | 906.76                             | 6   | 51987,52162,52337,51986,52161,52336 | 73.21    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 32768      | 33.79                      | 58.46                              | 6   | 8300,8482,8664,8299,8481,8663       | 73.01    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 190536     | 395.64                     | 683.78                             | 6   | 53030,53205,53380,53029,53204,53379 | 72.83    |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 131072     | 23.88                      | 41.27                              | 6   | 69529,69732,69935,69528,69731,69934 | 72.82    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 32         | 2.16                       | 3.73                               | 6   | 10351,10526,10701,10350,10525,10700 | 72.69    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 190536     | 392.97                     | 677.6                              | 6   | 51980,52155,52330,51979,52154,52329 | 72.43    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 256        | 3.84                       | 6.62                               | 6   | 30343,30532,30721,30342,30531,30720 | 72.4     |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 440536     | 900.46                     | 1550.34                            | 6   | 45183,45358,45533,45182,45357,45532 | 72.17    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 65536      | 139.72                     | 240.36                             | 6   | 46191,46366,46541,46190,46365,46540 | 72.03    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 64         | 5.25                       | 8.99                               | 6   | 42803,42992,43181,42802,42991,43180 | 71.24    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 131072     | 131.14                     | 224.18                             | 6   | 1216,1398,1580,1215,1397,1579       | 70.95    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 32768      | 70.73                      | 120.41                             | 6   | 46184,46359,46534,46183,46358,46533 | 70.24    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 565536     | 1193.53                    | 2027.41                            | 6   | 53072,53247,53422,53071,53246,53421 | 69.87    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 253036     | 518.62                     | 879.52                             | 6   | 45162,45337,45512,45161,45336,45511 | 69.59    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 378036     | 772.08                     | 1308.61                            | 6   | 45176,45351,45526,45175,45350,45525 | 69.49    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 32768      | 72.52                      | 122.63                             | 6   | 53009,53184,53359,53008,53183,53358 | 69.1     |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 503036     | 1024.84                    | 1726.25                            | 6   | 52015,52190,52365,52014,52189,52364 | 68.44    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 378036     | 806.05                     | 1355.02                            | 6   | 46226,46401,46576,46225,46400,46575 | 68.11    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 16384      | 37.14                      | 62.28                              | 6   | 53002,53177,53352,53001,53176,53351 | 67.69    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 440536     | 902.7                      | 1512.85                            | 6   | 52008,52183,52358,52007,52182,52357 | 67.59    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 565536     | 1153.5                     | 1929.54                            | 6   | 45197,45372,45547,45196,45371,45546 | 67.28    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 64         | 5.69                       | 9.46                               | 6   | 36566,36755,36944,36565,36754,36943 | 66.26    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 378036     | 797.59                     | 1321.68                            | 6   | 52001,52176,52351,52000,52175,52350 | 65.71    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 32768      | 72.5                       | 119.62                             | 6   | 45134,45309,45484,45133,45308,45483 | 64.99    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 8192       | 20.97                      | 34.58                              | 6   | 51945,52120,52295,51944,52119,52294 | 64.9     |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 190536     | 399.64                     | 656.68                             | 6   | 45155,45330,45505,45154,45329,45504 | 64.32    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 565536     | 1191.95                    | 1954.97                            | 6   | 52022,52197,52372,52021,52196,52371 | 64.01    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 128        | 9.03                       | 14.76                              | 6   | 39975,40164,40353,39974,40163,40352 | 63.46    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 4096       | 11.77                      | 19.21                              | 6   | 45113,45288,45463,45112,45287,45462 | 63.21    |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 65536      | 12.65                      | 20.45                              | 6   | 61605,61808,62011,61604,61807,62010 | 61.66    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 256        | 13.11                      | 21.18                              | 6   | 44518,44707,44896,44517,44706,44895 | 61.56    |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 131072     | 23.92                      | 38.48                              | 6   | 62830,63033,63236,62829,63032,63235 | 60.87    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 65536      | 68.63                      | 109.33                             | 6   | 7215,7397,7579,7214,7396,7578       | 59.3     |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 8192       | 20.74                      | 32.93                              | 6   | 45120,45295,45470,45119,45294,45469 | 58.78    |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 4048576    | 561.37                     | 885.1                              | 6   | 70789,70992,71195,70788,70991,71194 | 57.67    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 16384      | 38.93                      | 61.36                              | 6   | 45127,45302,45477,45126,45301,45476 | 57.62    |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 65536      | 13.21                      | 20.76                              | 6   | 70740,70943,71146,70739,70942,71145 | 57.15    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 4096       | 6.64                       | 10.42                              | 6   | 89,271,453,88,270,452               | 56.93    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 8192       | 20.96                      | 32.89                              | 6   | 46170,46345,46520,46169,46344,46519 | 56.92    |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 131072     | 22.64                      | 35.45                              | 6   | 61612,61815,62018,61611,61814,62017 | 56.58    |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 512        | 2.6                        | 4.05                               | 6   | 70691,70894,71097,70690,70893,71096 | 55.77    |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 128        | 2.69                       | 4.19                               | 6   | 32037,32226,32415,32036,32225,32414 | 55.76    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 64         | 5.95                       | 9.26                               | 6   | 43370,43559,43748,43369,43558,43747 | 55.63    |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 1048576    | 148.38                     | 230.82                             | 6   | 61633,61836,62039,61632,61835,62038 | 55.56    |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 3048576    | 430.21                     | 667.97                             | 6   | 62865,63068,63271,62864,63067,63270 | 55.27    |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 3048576    | 421.69                     | 654.43                             | 6   | 69564,69767,69970,69563,69766,69969 | 55.19    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 881072     | 832.75                     | 1290.61                            | 6   | 7264,7446,7628,7263,7445,7627       | 54.98    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 512        | 0.51                       | 0.79                               | 6   | 21467,21670,21873,21466,21669,21872 | 54.9     |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 524288     | 76.34                      | 118.21                             | 6   | 62844,63047,63250,62843,63046,63249 | 54.85    |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 65536      | 13.44                      | 20.79                              | 6   | 62823,63026,63229,62822,63025,63228 | 54.69    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 16         | 2.15                       | 3.31                               | 6   | 43356,43545,43734,43355,43544,43733 | 53.95    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 256072     | 249.28                     | 383.64                             | 6   | 7229,7411,7593,7228,7410,7592       | 53.9     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 881072     | 834.13                     | 1280.55                            | 6   | 8356,8538,8720,8355,8537,8719       | 53.52    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 1006072    | 949.5                      | 1456.42                            | 6   | 173,355,537,172,354,536             | 53.39    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 256        | 3.11                       | 4.77                               | 6   | 29209,29398,29587,29208,29397,29586 | 53.38    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 1006072    | 945.45                     | 1447.91                            | 6   | 1265,1447,1629,1264,1446,1628       | 53.15    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1131072    | 1066.42                    | 1629.23                            | 6   | 8370,8552,8734,8369,8551,8733       | 52.78    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 1131072    | 1066.92                    | 1628.35                            | 6   | 1272,1454,1636,1271,1453,1635       | 52.62    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 881072     | 858.81                     | 1309.93                            | 6   | 166,348,530,165,347,529             | 52.53    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 64         | 8.15                       | 12.43                              | 6   | 37700,37889,38078,37699,37888,38077 | 52.52    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 65536      | 66.82                      | 101.83                             | 6   | 117,299,481,116,298,480             | 52.39    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 8          | 0.23                       | 0.35                               | 6   | 25688,25891,26094,25687,25890,26093 | 52.17    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 128        | 8.64                       | 13.13                              | 6   | 44511,44700,44889,44510,44699,44888 | 51.97    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 16         | 1.22                       | 1.85                               | 6   | 46107,46282,46457,46106,46281,46456 | 51.64    |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 262144     | 56.11                      | 85.08                              | 6   | 69536,69739,69942,69535,69738,69941 | 51.63    |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 524288     | 76.91                      | 116.55                             | 6   | 70761,70964,71167,70760,70963,71166 | 51.54    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 4096       | 6.18                       | 9.34                               | 6   | 1181,1363,1545,1180,1362,1544       | 51.13    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 756072     | 716.78                     | 1081.99                            | 6   | 8349,8531,8713,8348,8530,8712       | 50.95    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 131072     | 127.38                     | 191.82                             | 6   | 8314,8496,8678,8313,8495,8677       | 50.59    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 506072     | 484.83                     | 728.86                             | 6   | 7243,7425,7607,7242,7424,7606       | 50.33    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 65536      | 173.9                      | 261.06                             | 6   | 51966,52141,52316,51965,52140,52315 | 50.12    |
| 40  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | decrease  | desc        | asc        | 8          | 0.22                       | 0.33                               | 4   | 87890,88086,87889,88085             | 50.0     |
