+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+------------------------+----------------------------+-----+-------------------------------------+----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-munro-728899ba | patched-geoghegan-43ff7415 | cnt |                 qid                 |   diff   | pct_diff |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 128036     | 945.98                 | 947.17                     | 6   | 10962,11137,11312,10960,11135,11310 | 1.19     | 0.13     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 128036     | 1206.75                | 1207.93                    | 6   | 10437,10612,10787,10435,10610,10785 | 1.18     | 0.1      |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1024       | 9.12                   | 10.3                       | 6   | 32627,32816,33005,32625,32814,33003 | 1.18     | 12.94    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 2048       | 16.53                  | 17.71                      | 6   | 8820,8995,9170,8818,8993,9168       | 1.18     | 7.14     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 190536     | 1313.27                | 1314.41                    | 6   | 15169,15344,15519,15167,15342,15517 | 1.14     | 0.09     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 2048       | 17.97                  | 19.11                      | 6   | 9870,10045,10220,9868,10043,10218   | 1.14     | 6.34     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 2048       | 17.09                  | 18.23                      | 6   | 11445,11620,11795,11443,11618,11793 | 1.14     | 6.67     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 65536      | 325.59                 | 326.72                     | 6   | 11480,11655,11830,11478,11653,11828 | 1.13     | 0.35     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 253036     | 993.77                 | 994.9                      | 6   | 15701,15876,16051,15699,15874,16049 | 1.13     | 0.11     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 8192       | 40.43                  | 41.55                      | 6   | 29813,30002,30191,29811,30000,30189 | 1.12     | 2.77     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 16384      | 325.85                 | 326.96                     | 6   | 10416,10591,10766,10414,10589,10764 | 1.11     | 0.34     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 128        | 4.8                    | 5.9                        | 6   | 14567,14742,14917,14565,14740,14915 | 1.1      | 22.92    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 256        | 3.37                   | 4.47                       | 6   | 14049,14224,14399,14047,14222,14397 | 1.1      | 32.64    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 256        | 8.15                   | 9.24                       | 6   | 9324,9499,9674,9322,9497,9672       | 1.09     | 13.37    |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 1024       | 6.47                   | 7.56                       | 6   | 31493,31682,31871,31491,31680,31869 | 1.09     | 16.85    |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 256        | 3.4                    | 4.48                       | 6   | 28077,28266,28455,28075,28264,28453 | 1.08     | 31.76    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 16         | 1.72                   | 2.8                        | 6   | 16646,16821,16996,16644,16819,16994 | 1.08     | 62.79    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 8192       | 115.33                 | 116.41                     | 6   | 36050,36239,36428,36048,36237,36426 | 1.08     | 0.94     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 256        | 4.57                   | 5.62                       | 6   | 15624,15799,15974,15622,15797,15972 | 1.05     | 22.98    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 8192       | 66.14                  | 67.18                      | 6   | 16709,16884,17059,16707,16882,17057 | 1.04     | 1.57     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 512        | 6.52                   | 7.56                       | 6   | 14056,14231,14406,14054,14229,14404 | 1.04     | 15.95    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 64         | 3.0                    | 4.03                       | 6   | 10885,11060,11235,10883,11058,11233 | 1.03     | 34.33    |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 512        | 5.54                   | 6.57                       | 6   | 28651,28840,29029,28649,28838,29027 | 1.03     | 18.59    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 32         | 2.77                   | 3.79                       | 6   | 9303,9478,9653,9301,9476,9651       | 1.02     | 36.82    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 1024       | 10.37                  | 11.38                      | 6   | 14063,14238,14413,14061,14236,14411 | 1.01     | 9.74     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 128036     | 632.06                 | 633.06                     | 6   | 9912,10087,10262,9910,10085,10260   | 1.0      | 0.16     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 64         | 2.76                   | 3.75                       | 6   | 14560,14735,14910,14558,14733,14908 | 0.99     | 35.87    |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 16384      | 52.61                  | 53.59                      | 6   | 26985,27174,27363,26983,27172,27361 | 0.98     | 1.86     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 1024       | 10.59                  | 11.57                      | 6   | 16688,16863,17038,16686,16861,17036 | 0.98     | 9.25     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 8192       | 3.66                   | 4.64                       | 6   | 23324,23527,23730,23322,23525,23728 | 0.98     | 26.78    |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 64         | 2.64                   | 3.61                       | 6   | 28063,28252,28441,28061,28250,28439 | 0.97     | 36.74    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 512        | 5.58                   | 6.55                       | 6   | 29785,29974,30163,29783,29972,30161 | 0.97     | 17.38    |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 65536      | 115.99                 | 116.95                     | 6   | 31535,31724,31913,31533,31722,31911 | 0.96     | 0.83     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 4096       | 2.52                   | 3.46                       | 6   | 19054,19257,19460,19052,19255,19458 | 0.94     | 37.3     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 256        | 3.78                   | 4.7                        | 6   | 16674,16849,17024,16672,16847,17022 | 0.92     | 24.34    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 1024       | 6.34                   | 7.26                       | 6   | 6629,6811,6993,6627,6809,6991       | 0.92     | 14.51    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 8192       | 47.71                  | 48.61                      | 6   | 34916,35105,35294,34914,35103,35292 | 0.9      | 1.89     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 512        | 6.82                   | 7.71                       | 6   | 16681,16856,17031,16679,16854,17029 | 0.89     | 13.05    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 128036     | 1179.78                | 1180.65                    | 6   | 14637,14812,14987,14635,14810,14985 | 0.87     | 0.07     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 64         | 2.53                   | 3.4                        | 6   | 29764,29953,30142,29762,29951,30140 | 0.87     | 34.39    |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 4096       | 18.4                   | 19.26                      | 6   | 31507,31696,31885,31505,31694,31883 | 0.86     | 4.67     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 32         | 2.4                    | 3.26                       | 6   | 12978,13153,13328,12976,13151,13326 | 0.86     | 35.83    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 32         | 2.66                   | 3.51                       | 6   | 16128,16303,16478,16126,16301,16476 | 0.85     | 31.95    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 262144     | 442.54                 | 443.39                     | 6   | 30415,30604,30793,30413,30602,30791 | 0.85     | 0.19     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 4096       | 2.7                    | 3.54                       | 6   | 17836,18039,18242,17834,18037,18240 | 0.84     | 31.11    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 8192       | 4.86                   | 5.69                       | 6   | 25760,25963,26166,25758,25961,26164 | 0.83     | 17.08    |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 2048       | 15.61                  | 16.43                      | 6   | 33201,33390,33579,33199,33388,33577 | 0.82     | 5.25     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 512        | 5.94                   | 6.76                       | 6   | 13006,13181,13356,13004,13179,13354 | 0.82     | 13.8     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 8192       | 131.07                 | 131.88                     | 6   | 10934,11109,11284,10932,11107,11282 | 0.81     | 0.62     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 2048       | 11.79                  | 12.59                      | 6   | 29232,29421,29610,29230,29419,29608 | 0.8      | 6.79     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 32768      | 126.95                 | 127.74                     | 6   | 28693,28882,29071,28691,28880,29069 | 0.79     | 0.62     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 128        | 3.43                   | 4.21                       | 6   | 9842,10017,10192,9840,10015,10190   | 0.78     | 22.74    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 16         | 1.48                   | 2.25                       | 6   | 15071,15246,15421,15069,15244,15419 | 0.77     | 52.03    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 32768      | 549.25                 | 550.02                     | 6   | 16198,16373,16548,16196,16371,16546 | 0.77     | 0.14     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 512        | 15.04                  | 15.8                       | 6   | 9331,9506,9681,9329,9504,9679       | 0.76     | 5.05     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 32         | 2.21                   | 2.97                       | 6   | 8778,8953,9128,8776,8951,9126       | 0.76     | 34.39    |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 512        | 5.67                   | 6.42                       | 6   | 32620,32809,32998,32618,32807,32996 | 0.75     | 13.23    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 4096       | 27.25                  | 28.0                       | 6   | 34909,35098,35287,34907,35096,35285 | 0.75     | 2.75     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 128        | 3.46                   | 4.19                       | 6   | 15092,15267,15442,15090,15265,15440 | 0.73     | 21.1     |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 16384      | 52.56                  | 53.29                      | 6   | 31521,31710,31899,31519,31708,31897 | 0.73     | 1.39     |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 16384      | 67.09                  | 67.82                      | 6   | 32655,32844,33033,32653,32842,33031 | 0.73     | 1.09     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 1024       | 22.03                  | 22.75                      | 6   | 13538,13713,13888,13536,13711,13886 | 0.72     | 3.27     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 16384      | 232.2                  | 232.92                     | 6   | 15141,15316,15491,15139,15314,15489 | 0.72     | 0.31     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2048       | 1.12                   | 1.82                       | 6   | 25746,25949,26152,25744,25947,26150 | 0.7      | 62.5     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 4096       | 35.26                  | 35.94                      | 6   | 16702,16877,17052,16700,16875,17050 | 0.68     | 1.93     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 64         | 2.62                   | 3.29                       | 6   | 15610,15785,15960,15608,15783,15958 | 0.67     | 25.57    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 4096       | 21.04                  | 21.69                      | 6   | 33775,33964,34153,33773,33962,34151 | 0.65     | 3.09     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 128        | 9.68                   | 10.32                      | 6   | 38276,38465,38654,38274,38463,38652 | 0.64     | 6.61     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 256        | 3.85                   | 4.49                       | 6   | 8799,8974,9149,8797,8972,9147       | 0.64     | 16.62    |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 512        | 4.0                    | 4.64                       | 6   | 26950,27139,27328,26948,27137,27326 | 0.64     | 16.0     |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1024       | 9.56                   | 10.2                       | 6   | 33194,33383,33572,33192,33381,33570 | 0.64     | 6.69     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1024       | 6.38                   | 7.01                       | 6   | 5537,5719,5901,5535,5717,5899       | 0.63     | 9.87     |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 2048       | 12.57                  | 13.2                       | 6   | 32067,32256,32445,32065,32254,32443 | 0.63     | 5.01     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 128        | 3.02                   | 3.64                       | 6   | 34874,35063,35252,34872,35061,35250 | 0.62     | 20.53    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 512        | 11.1                   | 11.71                      | 6   | 15106,15281,15456,15104,15279,15454 | 0.61     | 5.5      |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 64         | 3.57                   | 4.17                       | 6   | 9310,9485,9660,9308,9483,9658       | 0.6      | 16.81    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 32         | 1.11                   | 1.71                       | 6   | 1134,1316,1498,1132,1314,1496       | 0.6      | 54.05    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 128        | 5.11                   | 5.71                       | 6   | 30338,30527,30716,30336,30525,30714 | 0.6      | 11.74    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 64         | 1.47                   | 2.06                       | 6   | 2779,2961,3143,2777,2959,3141       | 0.59     | 40.14    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 1024       | 28.03                  | 28.62                      | 6   | 10388,10563,10738,10386,10561,10736 | 0.59     | 2.1      |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 4096       | 28.38                  | 28.97                      | 6   | 8827,9002,9177,8825,9000,9175       | 0.59     | 2.08     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 512        | 6.24                   | 6.83                       | 6   | 34888,35077,35266,34886,35075,35264 | 0.59     | 9.46     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 256        | 1.92                   | 2.5                        | 6   | 6069,6251,6433,6067,6249,6431       | 0.58     | 30.21    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 32         | 2.25                   | 2.82                       | 6   | 11403,11578,11753,11401,11576,11751 | 0.57     | 25.33    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 32         | 4.52                   | 5.07                       | 6   | 37695,37884,38073,37693,37882,38071 | 0.55     | 12.17    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 128        | 3.17                   | 3.71                       | 6   | 8792,8967,9142,8790,8965,9140       | 0.54     | 17.03    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 512        | 4.34                   | 4.87                       | 6   | 33754,33943,34132,33752,33941,34130 | 0.53     | 12.21    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 16         | 2.09                   | 2.62                       | 6   | 38255,38444,38633,38253,38442,38631 | 0.53     | 25.36    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 4096       | 2.23                   | 2.76                       | 6   | 24535,24738,24941,24533,24736,24939 | 0.53     | 23.77    |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 1262144    | 1571.23                | 1571.75                    | 6   | 32144,32333,32522,32142,32331,32520 | 0.52     | 0.03     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 512        | 5.97                   | 6.48                       | 6   | 8806,8981,9156,8804,8979,9154       | 0.51     | 8.54     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 128        | 4.81                   | 5.32                       | 6   | 35441,35630,35819,35439,35628,35817 | 0.51     | 10.6     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 2048       | 13.71                  | 14.22                      | 6   | 28098,28287,28476,28096,28285,28474 | 0.51     | 3.72     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 4096       | 2.53                   | 3.03                       | 6   | 21490,21693,21896,21488,21691,21894 | 0.5      | 19.76    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 32768      | 21.24                  | 21.73                      | 6   | 24556,24759,24962,24554,24757,24960 | 0.49     | 2.31     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 512        | 5.69                   | 6.18                       | 6   | 9856,10031,10206,9854,10029,10204   | 0.49     | 8.61     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 1024       | 5.74                   | 6.22                       | 6   | 4445,4627,4809,4443,4625,4807       | 0.48     | 8.36     |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 512        | 4.91                   | 5.39                       | 6   | 31486,31675,31864,31484,31673,31862 | 0.48     | 9.78     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 1024       | 7.39                   | 7.86                       | 6   | 33761,33950,34139,33759,33948,34137 | 0.47     | 6.36     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 128        | 1.95                   | 2.42                       | 6   | 2786,2968,3150,2784,2966,3148       | 0.47     | 24.1     |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 64         | 3.08                   | 3.54                       | 6   | 32599,32788,32977,32597,32786,32975 | 0.46     | 14.94    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 32         | 1.57                   | 2.03                       | 6   | 35427,35616,35805,35425,35614,35803 | 0.46     | 29.3     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 2048       | 14.28                  | 14.73                      | 6   | 29799,29988,30177,29797,29986,30175 | 0.45     | 3.15     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 1024       | 0.88                   | 1.33                       | 6   | 20258,20461,20664,20256,20459,20662 | 0.45     | 51.14    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 2048       | 17.83                  | 18.27                      | 6   | 14070,14245,14420,14068,14243,14418 | 0.44     | 2.47     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 2048       | 1.05                   | 1.49                       | 6   | 22092,22295,22498,22090,22293,22496 | 0.44     | 41.9     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 32         | 1.13                   | 1.56                       | 6   | 4410,4592,4774,4408,4590,4772       | 0.43     | 38.05    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 2048       | 15.34                  | 15.77                      | 6   | 15645,15820,15995,15643,15818,15993 | 0.43     | 2.8      |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 16         | 1.28                   | 1.7                        | 6   | 1127,1309,1491,1125,1307,1489       | 0.42     | 32.81    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 64         | 3.58                   | 3.99                       | 6   | 10360,10535,10710,10358,10533,10708 | 0.41     | 11.45    |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 256        | 3.41                   | 3.82                       | 6   | 32046,32235,32424,32044,32233,32422 | 0.41     | 12.02    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 440536     | 1662.84                | 1663.24                    | 6   | 13097,13272,13447,13095,13270,13445 | 0.4      | 0.02     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 4096       | 100.16                 | 100.56                     | 6   | 10402,10577,10752,10400,10575,10750 | 0.4      | 0.4      |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 128        | 2.55                   | 2.95                       | 6   | 27503,27692,27881,27501,27690,27879 | 0.4      | 15.69    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | desc       | 64         | 1.41                   | 1.81                       | 6   | 3871,4053,4235,3869,4051,4233       | 0.4      | 28.37    |
