+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+------------------------+----------+-----+-------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-munro-728899ba |  master  | cnt |                 qid                 | pct_diff |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 4096       | 28.3                   | 360.17   | 6   | 15652,15827,16002,15646,15821,15996 | 1172.69  |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 4096       | 28.38                  | 360.23   | 6   | 8827,9002,9177,8821,8996,9171       | 1169.31  |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 1024       | 10.37                  | 130.93   | 6   | 14063,14238,14413,14057,14232,14407 | 1162.58  |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 512        | 5.69                   | 70.61    | 6   | 9856,10031,10206,9850,10025,10200   | 1140.95  |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 4096       | 32.55                  | 399.46   | 6   | 9877,10052,10227,9871,10046,10221   | 1127.22  |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 4096       | 29.11                  | 353.98   | 6   | 13027,13202,13377,13021,13196,13371 | 1116.01  |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 4096       | 35.26                  | 423.63   | 6   | 16702,16877,17052,16696,16871,17046 | 1101.45  |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 4096       | 35.42                  | 425.05   | 6   | 12502,12677,12852,12496,12671,12846 | 1100.03  |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 1024       | 11.76                  | 141.01   | 6   | 12488,12663,12838,12482,12657,12832 | 1099.06  |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 1024       | 11.25                  | 134.22   | 6   | 9863,10038,10213,9857,10032,10207   | 1093.07  |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 4096       | 32.16                  | 381.24   | 6   | 11452,11627,11802,11446,11621,11796 | 1085.45  |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 1024       | 10.92                  | 128.52   | 6   | 11438,11613,11788,11432,11607,11782 | 1076.92  |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 4096       | 33.88                  | 380.84   | 6   | 14077,14252,14427,14071,14246,14421 | 1024.09  |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 512        | 6.82                   | 75.79    | 6   | 16681,16856,17031,16675,16850,17025 | 1011.29  |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 512        | 7.09                   | 77.3     | 6   | 12481,12656,12831,12475,12650,12825 | 990.27   |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 512        | 5.94                   | 63.89    | 6   | 13006,13181,13356,13000,13175,13350 | 975.59   |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 256        | 3.37                   | 36.14    | 6   | 14049,14224,14399,14043,14218,14393 | 972.4    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 8192       | 51.24                  | 545.91   | 6   | 15659,15834,16009,15653,15828,16003 | 965.4    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 512        | 6.52                   | 69.1     | 6   | 14056,14231,14406,14050,14225,14400 | 959.82   |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 512        | 6.45                   | 68.1     | 6   | 11431,11606,11781,11425,11600,11775 | 955.81   |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 512        | 5.97                   | 62.8     | 6   | 8806,8981,9156,8800,8975,9150       | 951.93   |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 256        | 3.78                   | 39.41    | 6   | 16674,16849,17024,16668,16843,17018 | 942.59   |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 8192       | 53.52                  | 554.88   | 6   | 8834,9009,9184,8828,9003,9178       | 936.77   |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 8192       | 52.53                  | 539.79   | 6   | 13034,13209,13384,13028,13203,13378 | 927.58   |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 512        | 6.27                   | 63.93    | 6   | 15631,15806,15981,15625,15800,15975 | 919.62   |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 8192       | 60.32                  | 589.93   | 6   | 11459,11634,11809,11453,11628,11803 | 878.0    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 8192       | 68.55                  | 658.8    | 6   | 12509,12684,12859,12503,12678,12853 | 861.05   |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 8192       | 62.32                  | 597.96   | 6   | 14084,14259,14434,14078,14253,14428 | 859.5    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 8192       | 66.14                  | 633.94   | 6   | 16709,16884,17059,16703,16878,17053 | 858.48   |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 8192       | 64.78                  | 609.99   | 6   | 9884,10059,10234,9878,10053,10228   | 841.63   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 4096       | 56.95                  | 528.69   | 6   | 36043,36232,36421,36037,36226,36415 | 828.34   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 4096       | 74.24                  | 668.3    | 6   | 38878,39067,39256,38872,39061,39250 | 800.19   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 2048       | 31.8                   | 284.84   | 6   | 36036,36225,36414,36030,36219,36408 | 795.72   |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 4096       | 82.15                  | 733.15   | 6   | 44548,44737,44926,44542,44731,44920 | 792.45   |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 256        | 3.85                   | 33.4     | 6   | 8799,8974,9149,8793,8968,9143       | 767.53   |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 4096       | 18.4                   | 159.22   | 6   | 31507,31696,31885,31501,31690,31879 | 765.33   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 8192       | 143.77                 | 1243.86  | 6   | 41720,41909,42098,41714,41903,42092 | 765.17   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 8192       | 152.18                 | 1301.45  | 6   | 40019,40208,40397,40013,40202,40391 | 755.2    |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 4096       | 18.53                  | 157.51   | 6   | 26971,27160,27349,26965,27154,27343 | 750.03   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 4096       | 65.59                  | 552.94   | 6   | 40579,40768,40957,40573,40762,40951 | 743.02   |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 8192       | 31.58                  | 265.46   | 6   | 31514,31703,31892,31508,31697,31886 | 740.6    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 8192       | 115.33                 | 967.35   | 6   | 36050,36239,36428,36044,36233,36422 | 738.77   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 8192       | 143.03                 | 1194.42  | 6   | 37184,37373,37562,37178,37367,37556 | 735.08   |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 8192       | 158.8                  | 1324.59  | 6   | 44555,44744,44933,44549,44738,44927 | 734.12   |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 2048       | 46.99                  | 390.47   | 6   | 44541,44730,44919,44535,44724,44913 | 730.96   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 4096       | 82.57                  | 683.1    | 6   | 41713,41902,42091,41707,41896,42085 | 727.3    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 4096       | 86.6                   | 714.82   | 6   | 40012,40201,40390,40006,40195,40384 | 725.43   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 4096       | 79.14                  | 649.08   | 6   | 37177,37366,37555,37171,37360,37549 | 720.17   |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 8192       | 145.26                 | 1190.94  | 6   | 43421,43610,43799,43415,43604,43793 | 719.87   |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 16384      | 52.61                  | 430.25   | 6   | 26985,27174,27363,26979,27168,27357 | 717.81   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 8192       | 122.11                 | 997.84   | 6   | 40586,40775,40964,40580,40769,40958 | 717.16   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 8192       | 150.86                 | 1229.01  | 6   | 38885,39074,39263,38879,39068,39257 | 714.67   |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 8192       | 33.78                  | 274.01   | 6   | 26978,27167,27356,26972,27161,27350 | 711.16   |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 4096       | 23.03                  | 186.47   | 6   | 28105,28294,28483,28099,28288,28477 | 709.68   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1024       | 22.26                  | 180.22   | 6   | 38864,39053,39242,38858,39047,39236 | 709.61   |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 8192       | 37.42                  | 300.84   | 6   | 34349,34538,34727,34343,34532,34721 | 703.96   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 2048       | 36.62                  | 292.89   | 6   | 40572,40761,40950,40566,40755,40944 | 699.81   |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 2048       | 10.85                  | 86.43    | 6   | 31500,31689,31878,31494,31683,31872 | 696.59   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 2048       | 47.43                  | 377.28   | 6   | 40005,40194,40383,39999,40188,40377 | 695.45   |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 8192       | 40.43                  | 321.22   | 6   | 29813,30002,30191,29807,29996,30185 | 694.51   |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 256        | 4.69                   | 36.86    | 6   | 9849,10024,10199,9843,10018,10193   | 685.93   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 16384      | 283.81                 | 2221.75  | 6   | 40026,40215,40404,40020,40209,40398 | 682.83   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 16384      | 214.93                 | 1681.09  | 6   | 36057,36246,36435,36051,36240,36429 | 682.16   |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 16384      | 52.56                  | 410.48   | 6   | 31521,31710,31899,31515,31704,31893 | 680.97   |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 8192       | 36.81                  | 286.85   | 6   | 27545,27734,27923,27539,27728,27917 | 679.27   |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 4096       | 21.04                  | 163.67   | 6   | 33775,33964,34153,33769,33958,34147 | 677.9    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 4096       | 83.49                  | 649.32   | 6   | 43414,43603,43792,43408,43597,43786 | 677.72   |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 4096       | 24.14                  | 187.62   | 6   | 29806,29995,30184,29800,29989,30178 | 677.22   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 16384      | 267.6                  | 2079.4   | 6   | 38892,39081,39270,38886,39075,39264 | 677.06   |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 4096       | 23.14                  | 179.56   | 6   | 34342,34531,34720,34336,34525,34714 | 675.97   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 16384      | 216.29                 | 1677.83  | 6   | 40593,40782,40971,40587,40776,40965 | 675.73   |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 8192       | 43.06                  | 333.95   | 6   | 30947,31136,31325,30941,31130,31319 | 675.55   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 2048       | 44.5                   | 344.54   | 6   | 37170,37359,37548,37164,37353,37542 | 674.25   |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 16384      | 291.9                  | 2252.49  | 6   | 44562,44751,44940,44556,44745,44934 | 671.66   |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 4096       | 26.44                  | 202.39   | 6   | 30940,31129,31318,30934,31123,31312 | 665.47   |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 8192       | 36.19                  | 275.19   | 6   | 32081,32270,32459,32075,32264,32453 | 660.4    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 2048       | 46.55                  | 353.26   | 6   | 41706,41895,42084,41700,41889,42078 | 658.88   |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 4096       | 24.73                  | 187.4    | 6   | 28672,28861,29050,28666,28855,29044 | 657.78   |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 8192       | 36.5                   | 275.26   | 6   | 33782,33971,34160,33776,33965,34154 | 654.14   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 16384      | 281.89                 | 2121.43  | 6   | 41727,41916,42105,41721,41910,42099 | 652.57   |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 16384      | 60.71                  | 455.38   | 6   | 33789,33978,34167,33783,33972,34161 | 650.09   |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 16384      | 264.54                 | 1982.15  | 6   | 43428,43617,43806,43422,43611,43800 | 649.28   |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 4096       | 22.02                  | 164.81   | 6   | 27538,27727,27916,27532,27721,27910 | 648.46   |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 4096       | 27.31                  | 204.04   | 6   | 30373,30562,30751,30367,30556,30745 | 647.13   |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 8192       | 41.44                  | 308.13   | 6   | 28112,28301,28490,28106,28295,28484 | 643.56   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 16384      | 273.27                 | 2030.53  | 6   | 37191,37380,37569,37185,37374,37563 | 643.05   |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 4096       | 24.8                   | 184.03   | 6   | 33208,33397,33586,33202,33391,33580 | 642.06   |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 4096       | 24.83                  | 183.72   | 6   | 32641,32830,33019,32635,32824,33013 | 639.91   |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 16384      | 63.5                   | 468.83   | 6   | 27552,27741,27930,27546,27735,27924 | 638.31   |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 2048       | 11.79                  | 87.0     | 6   | 29232,29421,29610,29226,29415,29604 | 637.91   |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 2048       | 14.28                  | 105.22   | 6   | 29799,29988,30177,29793,29982,30171 | 636.83   |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 16384      | 95.25                  | 700.92   | 6   | 15666,15841,16016,15660,15835,16010 | 635.87   |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 16384      | 68.59                  | 504.47   | 6   | 29820,30009,30198,29814,30003,30192 | 635.49   |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 8192       | 49.05                  | 358.81   | 6   | 30380,30569,30758,30374,30563,30752 | 631.52   |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 4096       | 21.32                  | 155.64   | 6   | 32074,32263,32452,32068,32257,32446 | 630.02   |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 256        | 4.88                   | 35.53    | 6   | 11424,11599,11774,11418,11593,11768 | 628.07   |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 2048       | 13.71                  | 99.78    | 6   | 28098,28287,28476,28092,28281,28470 | 627.79   |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 2048       | 47.98                  | 349.15   | 6   | 43407,43596,43785,43401,43590,43779 | 627.7    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 4096       | 25.03                  | 182.1    | 6   | 35476,35665,35854,35470,35659,35848 | 627.53   |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1024       | 28.02                  | 203.81   | 6   | 44534,44723,44912,44528,44717,44906 | 627.37   |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 2048       | 12.04                  | 87.48    | 6   | 33768,33957,34146,33762,33951,34140 | 626.58   |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 16384      | 71.73                  | 518.99   | 6   | 30954,31143,31332,30948,31137,31326 | 623.53   |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 4096       | 21.69                  | 156.93   | 6   | 29239,29428,29617,29233,29422,29611 | 623.51   |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 256        | 4.57                   | 33.05    | 6   | 15624,15799,15974,15618,15793,15968 | 623.19   |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 16384      | 61.63                  | 445.51   | 6   | 32088,32277,32466,32082,32271,32460 | 622.88   |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 8192       | 36.15                  | 260.89   | 6   | 29246,29435,29624,29240,29429,29618 | 621.69   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 2048       | 47.77                  | 343.77   | 6   | 38871,39060,39249,38865,39054,39243 | 619.64   |
