+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------------------------------+------------------------+-----+-------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-munro-43ff7415 | patched-munro-728899ba | cnt |                 qid                 | pct_diff |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 256072     | 245.87                           | 439.21                 | 6   | 8322,8504,8686,8323,8505,8687       | 78.64    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 756072     | 717.78                           | 1280.45                | 6   | 8350,8532,8714,8351,8533,8715       | 78.39    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 32         | 3.96                             | 7.06                   | 6   | 44498,44687,44876,44499,44688,44877 | 78.28    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 131072     | 127.59                           | 227.26                 | 6   | 1217,1399,1581,1218,1400,1582       | 78.12    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 506072     | 481.82                           | 855.13                 | 6   | 8336,8518,8700,8337,8519,8701       | 77.48    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 381072     | 368.64                           | 650.55                 | 6   | 1231,1413,1595,1232,1414,1596       | 76.47    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 381072     | 373.55                           | 657.76                 | 6   | 139,321,503,140,322,504             | 76.08    |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 5048576    | 700.36                           | 1232.87                | 6   | 61662,61865,62068,61663,61866,62069 | 76.03    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 756072     | 718.62                           | 1261.12                | 6   | 7258,7440,7622,7259,7441,7623       | 75.49    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 378036     | 774.54                           | 1353.66                | 6   | 53052,53227,53402,53053,53228,53403 | 74.77    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 440536     | 899.06                           | 1569.05                | 6   | 46234,46409,46584,46235,46410,46585 | 74.52    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 440536     | 905.1                            | 1575.62                | 6   | 53059,53234,53409,53060,53235,53410 | 74.08    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 315536     | 646.78                           | 1124.88                | 6   | 53045,53220,53395,53046,53221,53396 | 73.92    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 128036     | 269.92                           | 469.27                 | 6   | 51974,52149,52324,51975,52150,52325 | 73.86    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 378036     | 780.35                           | 1353.95                | 6   | 46227,46402,46577,46228,46403,46578 | 73.51    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 503036     | 1062.15                          | 1838.0                 | 6   | 53066,53241,53416,53067,53242,53417 | 73.05    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 253036     | 525.46                           | 906.43                 | 6   | 53038,53213,53388,53039,53214,53389 | 72.5     |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 440536     | 908.39                           | 1564.57                | 6   | 52009,52184,52359,52010,52185,52360 | 72.24    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 4096       | 6.26                             | 10.77                  | 6   | 7188,7370,7552,7189,7371,7553       | 72.04    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 65536      | 67.01                            | 114.92                 | 6   | 1210,1392,1574,1211,1393,1575       | 71.5     |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 65536      | 139.45                           | 239.01                 | 6   | 53017,53192,53367,53018,53193,53368 | 71.39    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 131072     | 131.07                           | 223.69                 | 6   | 8315,8497,8679,8316,8498,8680       | 70.66    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 256        | 3.46                             | 5.9                    | 6   | 34880,35069,35258,34881,35070,35259 | 70.52    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 32768      | 34.75                            | 59.05                  | 6   | 8301,8483,8665,8302,8484,8666       | 69.93    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 262144     | 139.7                            | 237.22                 | 6   | 17877,18080,18283,17878,18081,18284 | 69.81    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 32         | 3.3                              | 5.6                    | 6   | 39395,39584,39773,39396,39585,39774 | 69.7     |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 503036     | 1029.38                          | 1731.77                | 6   | 52016,52191,52366,52017,52192,52367 | 68.23    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 32         | 3.84                             | 6.43                   | 6   | 36560,36749,36938,36561,36750,36939 | 67.45    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 503036     | 1031.28                          | 1724.08                | 6   | 45191,45366,45541,45192,45367,45542 | 67.18    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 65536      | 67.44                            | 112.71                 | 6   | 8308,8490,8672,8309,8491,8673       | 67.13    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 253036     | 525.43                           | 875.64                 | 6   | 45163,45338,45513,45164,45339,45514 | 66.65    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 190536     | 398.84                           | 664.08                 | 6   | 45156,45331,45506,45157,45332,45507 | 66.5     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 8192       | 10.85                            | 17.99                  | 6   | 7195,7377,7559,7196,7378,7560       | 65.81    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 32768      | 35.17                            | 58.12                  | 6   | 1203,1385,1567,1204,1386,1568       | 65.25    |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 128        | 2.46                             | 4.02                   | 6   | 33172,33361,33550,33173,33362,33551 | 63.41    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 4096       | 6.36                             | 10.39                  | 6   | 90,272,454,91,273,455               | 63.36    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 16384      | 19.08                            | 30.88                  | 6   | 8294,8476,8658,8295,8477,8659       | 61.84    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 16         | 1.02                             | 1.64                   | 6   | 34,216,398,35,217,399               | 60.78    |
| 34  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 32         | 0.89                             | 1.42                   | 6   | 74948,75123,75298,74949,75124,75299 | 59.55    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 256        | 8.52                             | 13.59                  | 6   | 44519,44708,44897,44520,44709,44898 | 59.51    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 131072     | 163.73                           | 261.05                 | 6   | 125,307,489,126,308,490             | 59.44    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 128        | 9.95                             | 15.61                  | 6   | 39976,40165,40354,39977,40166,40355 | 56.88    |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 32768      | 8.54                             | 13.37                  | 6   | 61599,61802,62005,61600,61803,62006 | 56.56    |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 128        | 2.96                             | 4.61                   | 6   | 26935,27124,27313,26936,27125,27314 | 55.74    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 262144     | 91.03                            | 140.63                 | 6   | 22140,22343,22546,22141,22344,22547 | 54.49    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 512        | 1.76                             | 2.71                   | 6   | 7167,7349,7531,7168,7350,7532       | 53.98    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 16         | 1.39                             | 2.14                   | 6   | 10870,11045,11220,10871,11046,11221 | 53.96    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 8192       | 21.05                            | 32.37                  | 6   | 51946,52121,52296,51947,52122,52297 | 53.78    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 2048       | 3.9                              | 5.99                   | 6   | 7181,7363,7545,7182,7364,7546       | 53.59    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 8192       | 10.31                            | 15.77                  | 6   | 8287,8469,8651,8288,8470,8652       | 52.96    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 128        | 2.55                             | 3.9                    | 6   | 14041,14216,14391,14042,14217,14392 | 52.94    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | desc       | 32         | 1.25                             | 1.91                   | 6   | 3863,4045,4227,3864,4046,4228       | 52.8     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 64         | 8.4                              | 12.82                  | 6   | 42237,42426,42615,42238,42427,42616 | 52.62    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 16         | 1.68                             | 2.56                   | 6   | 14545,14720,14895,14546,14721,14896 | 52.38    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | asc        | 8          | 1.06                             | 1.61                   | 6   | 7671,7853,8035,7672,7854,8036       | 51.89    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 8192       | 21.47                            | 32.59                  | 6   | 52996,53171,53346,52997,53172,53347 | 51.79    |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 65536      | 15.19                            | 23.02                  | 6   | 69523,69726,69929,69524,69727,69930 | 51.55    |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 1048576    | 190.27                           | 287.39                 | 6   | 69551,69754,69957,69552,69755,69958 | 51.04    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 16384      | 33.57                            | 50.43                  | 6   | 5018,5200,5382,5019,5201,5383       | 50.22    |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 1          | 0.36                             | 0.54                   | 6   | 60990,61158,61326,60991,61159,61327 | 50.0     |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 16         | 0.8                              | 1.2                    | 6   | 71791,71966,72141,71792,71967,72142 | 50.0     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 32768      | 14.2                             | 21.24                  | 6   | 24555,24758,24961,24556,24759,24962 | 49.58    |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 256        | 3.12                             | 4.65                   | 6   | 28643,28832,29021,28644,28833,29022 | 49.04    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 131072     | 249.18                           | 371.03                 | 6   | 2309,2491,2673,2310,2492,2674       | 48.9     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 64         | 2.38                             | 3.53                   | 6   | 11409,11584,11759,11410,11585,11760 | 48.32    |
| 38  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | increase  | desc        | desc       | 1024288    | 712.55                           | 1055.71                | 6   | 82718,82914,83110,82719,82915,83111 | 48.16    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 256        | 8.91                             | 13.13                  | 6   | 38849,39038,39227,38850,39039,39228 | 47.36    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 256072     | 481.26                           | 708.34                 | 6   | 5046,5228,5410,5047,5229,5411       | 47.18    |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 32         | 1.32                             | 1.94                   | 6   | 28055,28244,28433,28056,28245,28434 | 46.97    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 4          | 0.98                             | 1.44                   | 6   | 2750,2932,3114,2751,2933,3115       | 46.94    |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 262144     | 71.11                            | 104.36                 | 6   | 64056,64259,64462,64057,64260,64463 | 46.76    |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 64         | 1.81                             | 2.65                   | 6   | 67626,67829,68032,67627,67830,68033 | 46.41    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 32         | 4.43                             | 6.46                   | 6   | 43364,43553,43742,43365,43554,43743 | 45.82    |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 32         | 1.1                              | 1.6                    | 6   | 62747,62950,63153,62748,62951,63154 | 45.45    |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 16384      | 68.44                            | 99.53                  | 6   | 47228,47403,47578,47229,47404,47579 | 45.43    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 256        | 2.43                             | 3.53                   | 6   | 46136,46311,46486,46137,46312,46487 | 45.27    |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 4048576    | 724.85                           | 1052.65                | 6   | 62873,63076,63279,62874,63077,63280 | 45.22    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 2048       | 6.98                             | 10.13                  | 6   | 51932,52107,52282,51933,52108,52283 | 45.13    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 1024       | 3.57                             | 5.17                   | 6   | 2260,2442,2624,2261,2443,2625       | 44.82    |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1048576    | 190.22                           | 275.46                 | 6   | 70769,70972,71175,70770,70973,71176 | 44.81    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 8192       | 23.58                            | 34.13                  | 6   | 45121,45296,45471,45122,45297,45472 | 44.74    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 65536      | 125.44                           | 181.2                  | 6   | 5032,5214,5396,5033,5215,5397       | 44.45    |
| 34  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 2          | 0.36                             | 0.52                   | 6   | 74920,75095,75270,74921,75096,75271 | 44.44    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 128        | 3.33                             | 4.81                   | 6   | 35440,35629,35818,35441,35630,35819 | 44.44    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 65536      | 25.38                            | 36.61                  | 6   | 21517,21720,21923,21518,21721,21924 | 44.25    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 631072     | 758.37                           | 1092.8                 | 6   | 7251,7433,7615,7252,7434,7616       | 44.1     |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 4096       | 19.46                            | 28.03                  | 6   | 49839,50014,50189,49840,50015,50190 | 44.04    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 32         | 0.25                             | 0.36                   | 6   | 20222,20425,20628,20223,20426,20629 | 44.0     |
| 26  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 16         | 1.0                              | 1.44                   | 6   | 55474,55642,55810,55475,55643,55811 | 44.0     |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 7048576    | 1264.24                          | 1819.73                | 6   | 62894,63097,63300,62895,63098,63301 | 43.94    |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 64         | 1.37                             | 1.97                   | 6   | 66408,66611,66814,66409,66612,66815 | 43.8     |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 5048576    | 902.23                           | 1296.54                | 6   | 70797,71000,71203,70798,71001,71204 | 43.7     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 32768      | 65.19                            | 93.58                  | 6   | 2295,2477,2659,2296,2478,2660       | 43.55    |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 65536      | 261.27                           | 374.6                  | 6   | 47242,47417,47592,47243,47418,47593 | 43.38    |
