+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+------------------------------+------------------------------------+-----+-------------------------------------+----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-2-3ded1b78 | patched-geoghegan-2-munro-3ded1b78 | cnt |                 qid                 |   diff   | pct_diff |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 565536     | 2366.45                      | 3187.64                            | 6   | 48345,48520,48695,48346,48521,48696 | 821.19   | 34.7     |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 565536     | 2356.34                      | 3171.35                            | 6   | 50970,51145,51320,50971,51146,51321 | 815.01   | 34.59    |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 7048576    | 979.54                       | 1793.62                            | 6   | 69590,69793,69996,69591,69794,69997 | 814.08   | 83.11    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 1131072    | 1074.0                       | 1881.27                            | 6   | 7276,7458,7640,7277,7459,7641       | 807.27   | 75.16    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 565536     | 1151.87                      | 1954.97                            | 6   | 52020,52195,52370,52021,52196,52371 | 803.1    | 69.72    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 503036     | 1026.01                      | 1807.85                            | 6   | 53063,53238,53413,53064,53239,53414 | 781.84   | 76.2     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 1006072    | 1882.38                      | 2620.7                             | 6   | 5085,5267,5449,5086,5268,5450       | 738.32   | 39.22    |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 565536     | 2208.5                       | 2934.57                            | 6   | 49920,50095,50270,49921,50096,50271 | 726.07   | 32.88    |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 503036     | 2106.23                      | 2828.11                            | 6   | 50963,51138,51313,50964,51139,51314 | 721.88   | 34.27    |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 503036     | 2102.47                      | 2822.42                            | 6   | 48338,48513,48688,48339,48514,48689 | 719.95   | 34.24    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 503036     | 1019.89                      | 1726.25                            | 6   | 52013,52188,52363,52014,52189,52364 | 706.36   | 69.26    |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 565536     | 2217.05                      | 2922.24                            | 6   | 47295,47470,47645,47296,47471,47646 | 705.19   | 31.81    |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 9048576    | 1611.59                      | 2305.7                             | 6   | 70822,71025,71228,70823,71026,71229 | 694.11   | 43.07    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 440536     | 902.67                       | 1577.32                            | 6   | 46231,46406,46581,46232,46407,46582 | 674.65   | 74.74    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 440536     | 905.2                        | 1578.68                            | 6   | 53056,53231,53406,53057,53232,53407 | 673.48   | 74.4     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 1131072    | 2105.89                      | 2760.79                            | 6   | 2362,2544,2726,2363,2545,2727       | 654.9    | 31.1     |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 440536     | 900.4                        | 1550.34                            | 6   | 45181,45356,45531,45182,45357,45532 | 649.94   | 72.18    |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 6048576    | 859.52                       | 1502.05                            | 6   | 69583,69786,69989,69584,69787,69990 | 642.53   | 74.75    |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 503036     | 1968.97                      | 2608.59                            | 6   | 49913,50088,50263,49914,50089,50264 | 639.62   | 32.49    |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 440536     | 1844.21                      | 2470.12                            | 6   | 50956,51131,51306,50957,51132,51307 | 625.91   | 33.94    |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 440536     | 1848.21                      | 2471.93                            | 6   | 48331,48506,48681,48332,48507,48682 | 623.72   | 33.75    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 440536     | 901.91                       | 1512.85                            | 6   | 52006,52181,52356,52007,52182,52357 | 610.94   | 67.74    |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 9048576    | 1627.12                      | 2237.62                            | 6   | 61687,61890,62093,61688,61891,62094 | 610.5    | 37.52    |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 5048576    | 1379.24                      | 1973.04                            | 6   | 68358,68561,68764,68359,68562,68765 | 593.8    | 43.05    |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 8048576    | 2037.48                      | 2630.0                             | 6   | 64116,64319,64522,64117,64320,64523 | 592.52   | 29.08    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 565536     | 1445.17                      | 2037.16                            | 6   | 46245,46420,46595,46246,46421,46596 | 591.99   | 40.96    |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 5048576    | 703.18                       | 1293.8                             | 6   | 70794,70997,71200,70795,70998,71201 | 590.62   | 83.99    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 631072     | 1180.15                      | 1759.52                            | 6   | 2334,2516,2698,2335,2517,2699       | 579.37   | 49.09    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 378036     | 773.31                       | 1352.59                            | 6   | 53049,53224,53399,53050,53225,53400 | 579.28   | 74.91    |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 440536     | 1725.18                      | 2298.35                            | 6   | 49906,50081,50256,49907,50082,50257 | 573.17   | 33.22    |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 5048576    | 697.09                       | 1268.76                            | 6   | 69576,69779,69982,69577,69780,69983 | 571.67   | 82.01    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1131072    | 1065.43                      | 1629.23                            | 6   | 8368,8550,8732,8369,8551,8733       | 563.8    | 52.92    |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 7048576    | 2205.64                      | 2767.78                            | 6   | 68372,68575,68778,68373,68576,68779 | 562.14   | 25.49    |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 5048576    | 1286.58                      | 1848.03                            | 6   | 64095,64298,64501,64096,64299,64502 | 561.45   | 43.64    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 1131072    | 1068.11                      | 1628.35                            | 6   | 1270,1452,1634,1271,1453,1635       | 560.24   | 52.45    |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 7048576    | 1905.28                      | 2456.54                            | 6   | 65327,65530,65733,65328,65531,65734 | 551.26   | 28.93    |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 5048576    | 699.48                       | 1250.06                            | 6   | 61659,61862,62065,61660,61863,62066 | 550.58   | 78.71    |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 378036     | 1586.35                      | 2135.23                            | 6   | 50949,51124,51299,50950,51125,51300 | 548.88   | 34.6     |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 378036     | 1586.85                      | 2131.82                            | 6   | 48324,48499,48674,48325,48500,48675 | 544.97   | 34.34    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 756072     | 720.87                       | 1264.1                             | 6   | 157,339,521,158,340,522             | 543.23   | 75.36    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 1131072    | 2222.23                      | 2746.7                             | 6   | 3454,3636,3818,3455,3637,3819       | 524.47   | 23.6     |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 315536     | 644.57                       | 1167.9                             | 6   | 51992,52167,52342,51993,52168,52343 | 523.33   | 81.19    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 503036     | 1289.89                      | 1806.38                            | 6   | 46238,46413,46588,46239,46414,46589 | 516.49   | 40.04    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1131072    | 2356.76                      | 2867.14                            | 6   | 6184,6366,6548,6185,6367,6549       | 510.38   | 21.66    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 565536     | 1419.68                      | 1929.54                            | 6   | 45195,45370,45545,45196,45371,45546 | 509.86   | 35.91    |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 7048576    | 1785.38                      | 2293.16                            | 6   | 64109,64312,64515,64110,64313,64516 | 507.78   | 28.44    |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 378036     | 1482.1                       | 1989.51                            | 6   | 49899,50074,50249,49900,50075,50250 | 507.41   | 34.24    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 1006072    | 949.32                       | 1456.42                            | 6   | 171,353,535,172,354,536             | 507.1    | 53.42    |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 7048576    | 1915.59                      | 2418.84                            | 6   | 67154,67357,67560,67155,67358,67561 | 503.25   | 26.27    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1006072    | 948.34                       | 1447.15                            | 6   | 8361,8543,8725,8362,8544,8726       | 498.81   | 52.6     |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 315536     | 648.47                       | 1146.67                            | 6   | 45167,45342,45517,45168,45343,45518 | 498.2    | 76.83    |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 378036     | 1479.47                      | 1977.5                             | 6   | 47274,47449,47624,47275,47450,47625 | 498.03   | 33.66    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 315536     | 645.71                       | 1136.97                            | 6   | 53042,53217,53392,53043,53218,53393 | 491.26   | 76.08    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 881072     | 829.64                       | 1309.93                            | 6   | 164,346,528,165,347,529             | 480.29   | 57.89    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 2262144    | 6285.47                      | 6753.8                             | 6   | 44642,44831,45020,44643,44832,45021 | 468.33   | 7.45     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 2262144    | 6179.65                      | 6641.19                            | 6   | 37271,37460,37649,37272,37461,37650 | 461.54   | 7.47     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 1006072    | 1879.97                      | 2339.93                            | 6   | 2355,2537,2719,2356,2538,2720       | 459.96   | 24.47    |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 315536     | 1241.07                      | 1699.69                            | 6   | 47267,47442,47617,47268,47443,47618 | 458.62   | 36.95    |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 6048576    | 1086.79                      | 1544.53                            | 6   | 70801,71004,71207,70802,71005,71208 | 457.74   | 42.12    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 881072     | 833.41                       | 1290.61                            | 6   | 7262,7444,7626,7263,7445,7627       | 457.2    | 54.86    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 503036     | 1035.32                      | 1487.28                            | 6   | 45188,45363,45538,45189,45364,45539 | 451.96   | 43.65    |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 503036     | 1969.0                       | 2406.36                            | 6   | 47288,47463,47638,47289,47464,47639 | 437.36   | 22.21    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 881072     | 846.71                       | 1280.55                            | 6   | 8354,8536,8718,8355,8537,8719       | 433.84   | 51.24    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 2012144    | 5783.05                      | 6212.89                            | 6   | 37264,37453,37642,37265,37454,37643 | 429.84   | 7.43     |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 6048576    | 1806.1                       | 2234.61                            | 6   | 64102,64305,64508,64103,64306,64509 | 428.51   | 23.73    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 881072     | 1645.63                      | 2060.71                            | 6   | 5078,5260,5442,5079,5261,5443       | 415.08   | 25.22    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 2012144    | 5870.11                      | 6281.47                            | 6   | 44635,44824,45013,44636,44825,45014 | 411.36   | 7.01     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 881072     | 1653.89                      | 2053.18                            | 6   | 2348,2530,2712,2349,2531,2713       | 399.29   | 24.14    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 253036     | 521.03                       | 909.94                             | 6   | 46210,46385,46560,46211,46386,46561 | 388.91   | 74.64    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 253036     | 518.2                        | 906.76                             | 6   | 51985,52160,52335,51986,52161,52336 | 388.56   | 74.98    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 253036     | 520.62                       | 907.58                             | 6   | 53035,53210,53385,53036,53211,53386 | 386.96   | 74.33    |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 440536     | 1926.3                       | 2311.03                            | 6   | 47281,47456,47631,47282,47457,47632 | 384.73   | 19.97    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 378036     | 972.82                       | 1355.02                            | 6   | 46224,46399,46574,46225,46400,46575 | 382.2    | 39.29    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 506072     | 483.71                       | 853.08                             | 6   | 8333,8515,8697,8334,8516,8698       | 369.37   | 76.36    |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 3048576    | 425.54                       | 790.56                             | 6   | 70780,70983,71186,70781,70984,71187 | 365.02   | 85.78    |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 9048576    | 2461.37                      | 2824.78                            | 6   | 65341,65544,65747,65342,65545,65748 | 363.41   | 14.76    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 253036     | 524.55                       | 879.52                             | 6   | 45160,45335,45510,45161,45336,45511 | 354.97   | 67.67    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 756072     | 1421.46                      | 1776.41                            | 6   | 5071,5253,5435,5072,5254,5436       | 354.95   | 24.97    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 756072     | 916.02                       | 1270.32                            | 6   | 1249,1431,1613,1250,1432,1614       | 354.3    | 38.68    |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 9048576    | 2833.39                      | 3186.31                            | 6   | 68386,68589,68792,68387,68590,68793 | 352.92   | 12.46    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 378036     | 972.91                       | 1308.61                            | 6   | 45174,45349,45524,45175,45350,45525 | 335.7    | 34.5     |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 253036     | 995.68                       | 1319.07                            | 6   | 49885,50060,50235,49886,50061,50236 | 323.39   | 32.48    |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 253036     | 1003.29                      | 1324.18                            | 6   | 47260,47435,47610,47261,47436,47611 | 320.89   | 31.98    |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 4048576    | 1098.52                      | 1418.71                            | 6   | 65306,65509,65712,65307,65510,65713 | 320.19   | 29.15    |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 4048576    | 566.31                       | 885.57                             | 6   | 69569,69772,69975,69570,69773,69976 | 319.26   | 56.38    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 315536     | 816.61                       | 1133.28                            | 6   | 46217,46392,46567,46218,46393,46568 | 316.67   | 38.78    |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 4048576    | 726.53                       | 1041.57                            | 6   | 62870,63073,63276,62871,63074,63277 | 315.04   | 43.36    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 631072     | 761.3                        | 1076.24                            | 6   | 8340,8522,8704,8341,8523,8705       | 314.94   | 41.37    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 1131072    | 1068.17                      | 1383.03                            | 6   | 178,360,542,179,361,543             | 314.86   | 29.48    |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 4048576    | 563.53                       | 877.54                             | 6   | 61652,61855,62058,61653,61856,62059 | 314.01   | 55.72    |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 8048576    | 1115.62                      | 1421.04                            | 6   | 62898,63101,63304,62899,63102,63305 | 305.42   | 27.38    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1762144    | 5440.32                      | 5745.04                            | 6   | 44628,44817,45006,44629,44818,45007 | 304.72   | 5.6      |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 315536     | 1481.32                      | 1785.86                            | 6   | 50942,51117,51292,50943,51118,51293 | 304.54   | 20.56    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 190536     | 391.92                       | 688.86                             | 6   | 46203,46378,46553,46204,46379,46554 | 296.94   | 75.77    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 631072     | 1179.67                      | 1472.65                            | 6   | 5064,5246,5428,5065,5247,5429       | 292.98   | 24.84    |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 4048576    | 1099.28                      | 1391.26                            | 6   | 67133,67336,67539,67134,67337,67540 | 291.98   | 26.56    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 631072     | 1283.53                      | 1564.83                            | 6   | 6156,6338,6520,6157,6339,6521       | 281.3    | 21.92    |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 190536     | 803.01                       | 1079.32                            | 6   | 48303,48478,48653,48304,48479,48654 | 276.31   | 34.41    |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 315536     | 1441.8                       | 1716.21                            | 6   | 49892,50067,50242,49893,50068,50243 | 274.41   | 19.03    |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 190536     | 800.74                       | 1075.11                            | 6   | 50928,51103,51278,50929,51104,51279 | 274.37   | 34.26    |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 8048576    | 2535.26                      | 2803.17                            | 6   | 65334,65537,65740,65335,65538,65741 | 267.91   | 10.57    |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 189018     | 5930.94                      | 6198.33                            | 6   | 54071,54239,54407,54072,54240,54408 | 267.39   | 4.51     |
