+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------------------------+----------+-----+-------------------------------------+---------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-43ff7415 |  master  | cnt |                 qid                 |  diff   | pct_diff |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 65536      | 308.7                      | 960.91   | 6   | 15678,15853,16028,15674,15849,16024 | 652.21  | 211.28   |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 16384      | 119.68                     | 771.6    | 6   | 14089,14264,14439,14085,14260,14435 | 651.92  | 544.72   |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 378036     | 1574.87                    | 2225.85  | 6   | 9938,10113,10288,9934,10109,10284   | 650.98  | 41.34    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 32768      | 219.81                     | 867.22   | 6   | 9896,10071,10246,9892,10067,10242   | 647.41  | 294.53   |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 65536      | 374.83                     | 1022.22  | 6   | 9903,10078,10253,9899,10074,10249   | 647.39  | 172.72   |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 503036     | 1996.97                    | 2634.57  | 6   | 9952,10127,10302,9948,10123,10298   | 637.6   | 31.93    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 16384      | 121.23                     | 758.36   | 6   | 9889,10064,10239,9885,10060,10235   | 637.13  | 525.55   |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 512144     | 465.95                     | 1101.98  | 6   | 27018,27207,27396,27014,27203,27392 | 636.03  | 136.5    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 32768      | 176.23                     | 809.75   | 6   | 8846,9021,9196,8842,9017,9192       | 633.52  | 359.48   |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 131072     | 264.45                     | 897.93   | 6   | 33241,33430,33619,33237,33426,33615 | 633.48  | 239.55   |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 32768      | 176.32                     | 805.47   | 6   | 15671,15846,16021,15667,15842,16017 | 629.15  | 356.82   |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 32768      | 175.97                     | 804.06   | 6   | 13046,13221,13396,13042,13217,13392 | 628.09  | 356.93   |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 65536      | 151.89                     | 773.29   | 6   | 27564,27753,27942,27560,27749,27938 | 621.4   | 409.11   |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 65536      | 150.35                     | 770.53   | 6   | 30966,31155,31344,30962,31151,31340 | 620.18  | 412.49   |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 262144     | 311.13                     | 922.89   | 6   | 35516,35705,35894,35512,35701,35890 | 611.76  | 196.63   |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 131072     | 205.36                     | 814.86   | 6   | 32674,32863,33052,32670,32859,33048 | 609.5   | 296.8    |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 65536      | 172.79                     | 780.42   | 6   | 33234,33423,33612,33230,33419,33608 | 607.63  | 351.66   |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 131072     | 224.82                     | 830.07   | 6   | 29272,29461,29650,29268,29457,29646 | 605.25  | 269.22   |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 16384      | 97.98                      | 700.92   | 6   | 15664,15839,16014,15660,15835,16010 | 602.94  | 615.37   |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 16384      | 100.56                     | 703.34   | 6   | 13039,13214,13389,13035,13210,13385 | 602.78  | 599.42   |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 32768      | 126.29                     | 726.2    | 6   | 34928,35117,35306,34924,35113,35302 | 599.91  | 475.03   |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 32768      | 127.74                     | 723.16   | 6   | 28691,28880,29069,28687,28876,29065 | 595.42  | 466.12   |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 131072     | 220.42                     | 814.61   | 6   | 32107,32296,32485,32103,32292,32481 | 594.19  | 269.57   |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 65536      | 139.8                      | 732.97   | 6   | 29832,30021,30210,29828,30017,30206 | 593.17  | 424.3    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 16384      | 97.84                      | 690.15   | 6   | 8839,9014,9189,8835,9010,9185       | 592.31  | 605.39   |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 8192       | 66.87                      | 658.8    | 6   | 12507,12682,12857,12503,12678,12853 | 591.93  | 885.2    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 756072     | 3557.14                    | 4147.82  | 6   | 6711,6893,7075,6707,6889,7071       | 590.68  | 16.61    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 65536      | 143.24                     | 728.82   | 6   | 33801,33990,34179,33797,33986,34175 | 585.58  | 408.81   |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 262144     | 283.65                     | 868.96   | 6   | 34382,34571,34760,34378,34567,34756 | 585.31  | 206.35   |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 32768      | 122.52                     | 703.81   | 6   | 33227,33416,33605,33223,33412,33601 | 581.29  | 474.44   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 4096       | 77.1                       | 656.44   | 4   | 38876,39065,38872,39061             | 579.34  | 751.41   |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 262144     | 308.67                     | 885.85   | 6   | 28145,28334,28523,28141,28330,28519 | 577.18  | 186.99   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 4096       | 76.44                      | 649.08   | 6   | 37175,37364,37553,37171,37360,37549 | 572.64  | 749.14   |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | desc       | 631072     | 3474.82                    | 4045.7   | 6   | 698,880,1062,694,876,1058           | 570.88  | 16.43    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 8192       | 67.18                      | 633.94   | 6   | 16707,16882,17057,16703,16878,17053 | 566.76  | 843.64   |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 32768      | 110.49                     | 676.8    | 6   | 30959,31148,31337,30955,31144,31333 | 566.31  | 512.54   |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 262144     | 268.99                     | 827.92   | 6   | 27011,27200,27389,27007,27196,27385 | 558.93  | 207.79   |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 65536      | 141.65                     | 695.93   | 6   | 32100,32289,32478,32096,32285,32474 | 554.28  | 391.3    |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 65536      | 145.78                     | 696.61   | 6   | 32667,32856,33045,32663,32852,33041 | 550.83  | 377.85   |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 32768      | 107.99                     | 656.9    | 6   | 29825,30014,30203,29821,30010,30199 | 548.91  | 508.3    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 8192       | 64.54                      | 609.99   | 6   | 9882,10057,10232,9878,10053,10228   | 545.45  | 845.13   |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 65536      | 141.66                     | 682.56   | 6   | 29265,29454,29643,29261,29450,29639 | 540.9   | 381.83   |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 131072     | 206.38                     | 746.36   | 6   | 35509,35698,35887,35505,35694,35883 | 539.98  | 261.64   |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 131072     | 202.64                     | 742.4    | 6   | 28138,28327,28516,28134,28323,28512 | 539.76  | 266.36   |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 32768      | 96.3                       | 634.45   | 6   | 33794,33983,34172,33790,33979,34168 | 538.15  | 558.83   |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 131072     | 185.42                     | 723.15   | 6   | 34375,34564,34753,34371,34560,34749 | 537.73  | 290.01   |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 32768      | 104.26                     | 640.72   | 6   | 27557,27746,27935,27553,27742,27931 | 536.46  | 514.54   |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 131072     | 173.55                     | 707.55   | 6   | 31540,31729,31918,31536,31725,31914 | 534.0   | 307.69   |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 8192       | 64.38                      | 597.96   | 6   | 14082,14257,14432,14078,14253,14428 | 533.58  | 828.8    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 65536      | 145.87                     | 677.26   | 6   | 35502,35691,35880,35498,35687,35876 | 531.39  | 364.29   |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 8192       | 58.63                      | 589.93   | 6   | 11457,11632,11807,11453,11628,11803 | 531.3   | 906.19   |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 32768      | 91.87                      | 617.09   | 6   | 29258,29447,29636,29254,29443,29632 | 525.22  | 571.7    |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 65536      | 143.17                     | 663.85   | 6   | 28131,28320,28509,28127,28316,28505 | 520.68  | 363.68   |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 65536      | 116.95                     | 629.38   | 6   | 31533,31722,31911,31529,31718,31907 | 512.43  | 438.16   |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 32768      | 96.33                      | 607.9    | 6   | 32093,32282,32471,32089,32278,32467 | 511.57  | 531.06   |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 131072     | 167.91                     | 673.32   | 6   | 27004,27193,27382,27000,27189,27378 | 505.41  | 301.0    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 65536      | 132.45                     | 637.6    | 6   | 34368,34557,34746,34364,34553,34742 | 505.15  | 381.39   |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 32768      | 105.73                     | 606.95   | 6   | 32660,32849,33038,32656,32845,33034 | 501.22  | 474.06   |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 32768      | 104.32                     | 605.3    | 6   | 28124,28313,28502,28120,28309,28498 | 500.98  | 480.23   |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 8192       | 54.86                      | 554.88   | 6   | 8832,9007,9182,8828,9003,9178       | 500.02  | 911.45   |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 32768      | 109.42                     | 605.38   | 6   | 35495,35684,35873,35491,35680,35869 | 495.96  | 453.26   |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 8192       | 53.21                      | 545.91   | 6   | 15657,15832,16007,15653,15828,16003 | 492.7   | 925.95   |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 8192       | 52.41                      | 539.79   | 6   | 13032,13207,13382,13028,13203,13378 | 487.38  | 929.94   |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 65536      | 113.4                      | 595.82   | 6   | 26997,27186,27375,26993,27182,27371 | 482.42  | 425.41   |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 32768      | 94.86                      | 570.97   | 6   | 34361,34550,34739,34357,34546,34735 | 476.11  | 501.91   |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 16384      | 84.52                      | 554.18   | 6   | 30385,30574,30763,30381,30570,30759 | 469.66  | 555.68   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 4096       | 61.32                      | 528.69   | 6   | 36041,36230,36419,36037,36226,36415 | 467.37  | 762.18   |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 16384      | 78.65                      | 536.25   | 6   | 28684,28873,29062,28680,28869,29058 | 457.6   | 581.82   |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 4096       | 99.82                      | 556.82   | 6   | 11975,12150,12325,11971,12146,12321 | 457.0   | 457.82   |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 4096       | 98.48                      | 549.55   | 6   | 9350,9525,9700,9346,9521,9696       | 451.07  | 458.03   |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 4096       | 100.56                     | 550.73   | 6   | 10400,10575,10750,10396,10571,10746 | 450.17  | 447.66   |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 4096       | 100.16                     | 545.36   | 6   | 16175,16350,16525,16171,16346,16521 | 445.2   | 444.49   |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 16384      | 74.33                      | 518.99   | 6   | 30952,31141,31330,30948,31137,31326 | 444.66  | 598.22   |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 16384      | 80.97                      | 523.63   | 6   | 34921,35110,35299,34917,35106,35295 | 442.66  | 546.7    |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 32768      | 84.74                      | 524.01   | 6   | 26990,27179,27368,26986,27175,27364 | 439.27  | 518.37   |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 16384      | 68.47                      | 504.47   | 6   | 29818,30007,30196,29814,30003,30192 | 436.0   | 636.78   |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 32768      | 82.28                      | 515.55   | 6   | 31526,31715,31904,31522,31711,31900 | 433.27  | 526.58   |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 4096       | 96.93                      | 529.2    | 6   | 14600,14775,14950,14596,14771,14946 | 432.27  | 445.96   |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 16384      | 76.85                      | 504.88   | 6   | 33220,33409,33598,33216,33405,33594 | 428.03  | 556.97   |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 4096       | 78.48                      | 496.37   | 6   | 13550,13725,13900,13546,13721,13896 | 417.89  | 532.48   |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 16384      | 62.39                      | 468.83   | 6   | 27550,27739,27928,27546,27735,27924 | 406.44  | 651.45   |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 16384      | 74.64                      | 480.4    | 6   | 35488,35677,35866,35484,35673,35862 | 405.76  | 543.62   |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 506072     | 2378.29                    | 2780.18  | 6   | 6697,6879,7061,6693,6875,7057       | 401.89  | 16.9     |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 16384      | 67.82                      | 469.19   | 6   | 32653,32842,33031,32649,32838,33027 | 401.37  | 591.82   |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 16384      | 69.0                       | 469.09   | 6   | 28117,28306,28495,28113,28302,28491 | 400.09  | 579.84   |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 16384      | 59.92                      | 455.38   | 6   | 33787,33976,34165,33783,33972,34161 | 395.46  | 659.98   |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 4096       | 72.39                      | 464.97   | 6   | 10925,11100,11275,10921,11096,11271 | 392.58  | 542.31   |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 16384      | 62.23                      | 454.32   | 6   | 34354,34543,34732,34350,34539,34728 | 392.09  | 630.07   |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 4096       | 36.82                      | 425.05   | 6   | 12500,12675,12850,12496,12671,12846 | 388.23  | 1054.4   |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 4096       | 35.94                      | 423.63   | 6   | 16700,16875,17050,16696,16871,17046 | 387.69  | 1078.71  |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 4096       | 70.43                      | 457.81   | 6   | 15125,15300,15475,15121,15296,15471 | 387.38  | 550.02   |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 16384      | 61.64                      | 445.51   | 6   | 32086,32275,32464,32082,32271,32460 | 383.87  | 622.76   |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 16384      | 53.59                      | 430.25   | 6   | 26983,27172,27361,26979,27168,27357 | 376.66  | 702.86   |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 16384      | 60.61                      | 436.45   | 6   | 29251,29440,29629,29247,29436,29625 | 375.84  | 620.1    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 4096       | 34.28                      | 399.46   | 6   | 9875,10050,10225,9871,10046,10221   | 365.18  | 1065.29  |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 16384      | 53.29                      | 410.48   | 6   | 31519,31708,31897,31515,31704,31893 | 357.19  | 670.28   |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 4096       | 32.41                      | 381.24   | 6   | 11450,11625,11800,11446,11621,11796 | 348.83  | 1076.3   |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 4096       | 33.39                      | 380.84   | 6   | 14075,14250,14425,14071,14246,14421 | 347.45  | 1040.58  |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 4096       | 28.97                      | 360.23   | 6   | 8825,9000,9175,8821,8996,9171       | 331.26  | 1143.46  |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 4096       | 29.71                      | 360.17   | 6   | 15650,15825,16000,15646,15821,15996 | 330.46  | 1112.29  |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 4096       | 28.06                      | 353.98   | 6   | 13025,13200,13375,13021,13196,13371 | 325.92  | 1161.51  |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 8192       | 49.38                      | 358.81   | 6   | 30378,30567,30756,30374,30563,30752 | 309.43  | 626.63   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 2048       | 43.09                      | 344.54   | 6   | 37168,37357,37546,37164,37353,37542 | 301.45  | 699.58   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 2048       | 43.43                      | 334.91   | 4   | 38869,39058,38865,39054             | 291.48  | 671.15   |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 8192       | 44.89                      | 333.95   | 6   | 30945,31134,31323,30941,31130,31319 | 289.06  | 643.93   |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 8192       | 47.8                       | 328.56   | 6   | 28677,28866,29055,28673,28862,29051 | 280.76  | 587.36   |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 8192       | 41.55                      | 321.22   | 6   | 29811,30000,30189,29807,29996,30185 | 279.67  | 673.09   |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 8192       | 48.61                      | 320.86   | 6   | 34914,35103,35292,34910,35099,35288 | 272.25  | 560.07   |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 8192       | 45.07                      | 314.06   | 6   | 33213,33402,33591,33209,33398,33587 | 268.99  | 596.83   |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 8192       | 39.35                      | 308.13   | 6   | 28110,28299,28488,28106,28295,28484 | 268.78  | 683.05   |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 8192       | 42.56                      | 311.03   | 6   | 35481,35670,35859,35477,35666,35855 | 268.47  | 630.8    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 8192       | 40.01                      | 300.84   | 6   | 34347,34536,34725,34343,34532,34721 | 260.83  | 651.91   |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 8192       | 41.82                      | 298.55   | 6   | 32646,32835,33024,32642,32831,33020 | 256.73  | 613.89   |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 8192       | 38.18                      | 286.85   | 6   | 27543,27732,27921,27539,27728,27917 | 248.67  | 651.31   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 2048       | 37.57                      | 284.84   | 6   | 36034,36223,36412,36030,36219,36408 | 247.27  | 658.16   |
