0.6	0.64
0.58	0.69
0.92	0.9
1.15	1.2
1.25	1.34
1.47	1.35
1.37	1.36
1.07	1.55
1.72	1.92
2.27	2.5
2.86	3.16
4.07	4.04
6.32	6.59
11.07	10.91
18.64	18.72
35.37	35.59
65.76	67.34
126.91	127.31
243.23	246.58
361.16	362.94
479.37	483.17
593.88	600.17
706.73	916.02
857.22	831.56
939.43	1204.79
1060.92	1068.11
0.7	0.62
0.83	0.8
1.08	1.25
1.56	1.2
1.72	1.28
1.75	1.6
1.77	1.48
1.86	2.39
3.1	3.14
4.38	4.64
7.97	8.17
13.78	14.72
27.55	26.57
53.37	53.49
104.82	104.85
205.4	207.67
411.91	409.89
821.25	819.68
1591.88	1590.21
2366.97	2024.42
3187.19	3185.11
4045.48	4039.76
4886.43	4904.78
5725.29	5742.28
6575.98	6583.16
7389.08	7386.66
0.62	0.58
0.73	0.76
0.82	0.75
1.27	0.91
1.24	1.1
1.09	1.45
1.18	1.49
1.55	1.77
1.78	1.99
2.24	2.36
2.87	3.79
4.13	4.8
6.27	7.08
10.13	14.34
19.64	20.23
35.2	35.96
64.94	67.84
127.51	129.61
245.68	310.02
378.43	369.2
479.32	616.76
615.39	601.42
705.6	720.87
822.82	829.64
938.72	949.32
1072.18	1068.17
0.73	0.67
0.93	0.87
1.24	1.23
1.3	1.16
1.43	1.45
1.3	1.42
1.59	1.78
2.65	2.2
3.32	3.34
4.23	4.9
8.04	9.05
14.56	14.67
26.5	29.94
52.64	54.33
104.33	104.37
208.42	206.73
413.43	412.08
816.25	702.7
1592.33	1593.82
2370.05	2366.64
3191.75	3189.84
4045.7	4049.53
4883.62	4887.45
5751.1	5740.2
6577.58	6586.35
7383.41	7395.59
0.72	0.58
0.8	0.81
1.36	0.98
1.3	1.13
1.62	1.43
1.36	1.55
1.81	2.01
2.19	1.94
2.22	2.42
3.07	2.87
4.25	4.15
6.16	6.76
10.73	10.62
18.98	21.75
35.32	36.46
69.08	69.24
137.76	136.52
266.35	268.77
513.34	587.06
762.1	764.31
1012.43	1015.67
1254.63	1259.5
1498.52	1681.9
1734.29	1737.65
1966.86	2221.64
2210.66	2222.23
0.65	0.56
0.76	0.94
1.17	0.93
0.74	1.23
1.17	1.31
1.58	1.38
1.75	1.67
2.24	2.1
3.09	2.45
3.76	4.5
7.92	6.03
13.7	13.61
25.36	17.09
46.09	46.87
92.78	78.11
181.06	181.22
354.26	356.11
707.2	708.43
1371.71	1369.99
2040.38	2036.68
2693.28	2694.69
3351.89	3353.76
3996.18	4005.48
4659.69	4654.42
5307.52	5323.93
5959.1	5960.76
0.58	0.54
0.76	0.76
1.08	0.97
1.15	1.18
1.35	1.21
1.37	1.41
1.64	1.42
1.67	1.86
2.36	2.27
2.77	3.18
3.8	4.63
6.22	6.62
10.23	11.24
18.25	18.97
34.16	34.89
65.63	66.47
126.76	126.52
250.19	251.16
482.69	484.95
709.41	721.65
946.94	1098.66
1172.49	1180.15
1405.18	1409.48
1636.5	1653.89
1863.68	1879.97
2102.38	2105.89
0.66	0.55
0.73	0.95
1.05	0.9
1.01	1.22
0.96	1.43
1.53	1.11
1.35	1.79
2.6	1.97
2.47	2.99
3.96	4.32
7.57	8.03
12.66	13.52
24.58	24.32
47.33	49.13
91.5	93.42
179.87	179.76
357.53	357.94
710.19	708.27
1378.22	1378.59
2032.46	2034.65
2700.55	2701.08
3350.97	3345.36
3996.45	4004.09
4609.09	4620.5
5246.21	4416.21
5823.03	5835.44
0.75	0.56
0.67	0.82
0.97	0.86
1.18	1.02
1.37	1.09
1.47	1.57
1.65	1.98
1.79	1.84
2.79	3.41
3.92	4.57
7.23	6.54
12.63	11.88
23.45	23.66
45.2	44.19
86.91	87.9
172.71	171.43
341.81	341.22
676.99	677.75
1309.16	1311.94
1934.98	1941.59
2583.45	2570.22
3190.13	3193.17
3818.25	3823.88
4488.69	4631.75
5273.74	4461.42
5929.71	5948.28
0.59	0.55
0.71	0.82
1.16	1.09
1.4	1.09
1.37	2.0
1.42	1.36
1.58	1.69
1.78	1.83
2.3	2.59
3.17	2.55
3.85	4.03
6.64	6.41
10.83	10.31
19.18	20.03
37.86	37.2
70.27	69.45
135.67	135.34
266.24	268.27
517.8	520.75
767.55	774.93
1017.29	1021.93
1270.82	1283.53
1553.88	1739.9
1812.55	2297.14
2065.87	2075.39
2326.57	2356.76
0.55	0.52
0.66	0.69
0.81	0.94
1.17	1.05
1.37	0.92
1.08	1.38
1.77	1.55
1.71	1.74
2.48	2.66
3.84	4.25
6.81	6.58
11.53	12.75
21.01	22.52
40.67	42.04
80.09	81.49
156.15	158.06
311.72	310.89
615.39	520.54
1199.09	1203.03
1779.44	1491.85
2359.93	1978.34
2935.44	2935.01
3508.34	3519.43
4093.5	4100.75
4678.78	4675.08
5242.12	5258.44
0.61	0.52
0.73	0.8
0.96	0.93
1.18	1.11
1.32	1.4
1.26	1.32
1.41	1.49
1.79	1.63
1.99	2.13
3.0	3.39
3.81	4.25
6.01	7.05
10.14	10.9
17.75	19.58
34.25	34.41
63.54	65.95
127.79	127.07
249.53	249.92
477.41	481.49
713.18	711.84
942.9	1072.93
1172.84	1179.67
1408.51	1421.46
1634.54	1645.63
1892.68	1882.38
2091.8	2379.79
0.74	0.69
0.85	0.89
0.99	1.18
1.41	1.44
1.73	1.47
1.38	1.49
2.23	1.99
2.3	2.28
2.78	3.42
4.9	4.92
7.77	8.67
14.85	15.66
28.71	28.26
54.6	54.94
