+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------------------------------+----------------------------+-----+-------------------------------------+----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-munro-43ff7415 | patched-geoghegan-43ff7415 | cnt |                 qid                 |   diff   | pct_diff |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1512144    | 2114.63                          | 2132.44                    | 6   | 30449,30638,30827,30448,30637,30826 | 17.81    | 0.84     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 378036     | 2837.94                          | 2855.66                    | 6   | 16239,16414,16589,16238,16413,16588 | 17.72    | 0.62     |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 7048576    | 1256.44                          | 1274.14                    | 6   | 61676,61879,62082,61675,61878,62081 | 17.7     | 1.41     |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 440536     | 1722.69                          | 1740.3                     | 6   | 49909,50084,50259,49908,50083,50258 | 17.61    | 1.02     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 315536     | 2261.33                          | 2278.8                     | 6   | 9407,9582,9757,9406,9581,9756       | 17.47    | 0.77     |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 1024       | 20.5                             | 37.97                      | 6   | 58540,58708,58876,58539,58707,58875 | 17.47    | 85.22    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 253036     | 1663.87                          | 1681.21                    | 6   | 15175,15350,15525,15174,15349,15524 | 17.34    | 1.04     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 512144     | 694.86                           | 712.13                     | 6   | 33823,34012,34201,33822,34011,34200 | 17.27    | 2.49     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 8192       | 1565.16                          | 1582.36                    | 6   | 43987,44176,44365,43986,44175,44364 | 17.2     | 1.1      |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 1012144    | 1084.98                          | 1101.96                    | 6   | 31002,31191,31380,31001,31190,31379 | 16.98    | 1.57     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 65536      | 5894.56                          | 5911.51                    | 6   | 38338,38527,38716,38337,38526,38715 | 16.95    | 0.29     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 4096       | 559.17                           | 576.11                     | 6   | 42279,42468,42657,42278,42467,42656 | 16.94    | 3.03     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1006072    | 2070.07                          | 2087.0                     | 6   | 6180,6362,6544,6179,6361,6543       | 16.93    | 0.82     |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 1048576    | 311.16                           | 328.03                     | 6   | 64070,64273,64476,64069,64272,64475 | 16.87    | 5.42     |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 8192       | 88.69                            | 105.53                     | 6   | 49321,49496,49671,49320,49495,49670 | 16.84    | 18.99    |
| 26  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 220268     | 4024.78                          | 4041.6                     | 6   | 56097,56265,56433,56096,56264,56432 | 16.82    | 0.42     |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 32768      | 20.17                            | 36.87                      | 6   | 70125,70328,70531,70124,70327,70530 | 16.7     | 82.8     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1762144    | 2450.91                          | 2467.56                    | 6   | 30456,30645,30834,30455,30644,30833 | 16.65    | 0.68     |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 253036     | 4092.22                          | 4108.76                    | 6   | 52513,52688,52863,52512,52687,52862 | 16.54    | 0.4      |
| 39  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 131072     | 104.46                           | 120.87                     | 6   | 84461,84657,84853,84460,84656,84852 | 16.41    | 15.71    |
| 40  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | decrease  | desc        | asc        | 32768      | 24.17                            | 40.57                      | 4   | 87975,88171,87974,88170             | 16.4     | 67.85    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 128036     | 534.51                           | 550.76                     | 6   | 15686,15861,16036,15685,15860,16035 | 16.25    | 3.04     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 253036     | 1632.28                          | 1648.48                    | 6   | 10975,11150,11325,10974,11149,11324 | 16.2     | 0.99     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | asc        | 381072     | 1941.63                          | 1957.58                    | 6   | 5599,5781,5963,5598,5780,5962       | 15.95    | 0.82     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 65536      | 27.37                            | 43.09                      | 6   | 20299,20502,20705,20298,20501,20704 | 15.72    | 57.44    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | desc       | 8192       | 38.73                            | 54.4                       | 6   | 643,825,1007,642,824,1006           | 15.67    | 40.46    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 512        | 47.29                            | 62.84                      | 6   | 36588,36777,36966,36587,36776,36965 | 15.55    | 32.88    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 506072     | 483.46                           | 498.73                     | 6   | 1238,1420,1602,1237,1419,1601       | 15.27    | 3.16     |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 762144     | 1091.27                          | 1106.46                    | 6   | 33263,33452,33641,33262,33451,33640 | 15.19    | 1.39     |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 251518     | 1462.19                          | 1477.28                    | 6   | 61144,61312,61480,61143,61311,61479 | 15.09    | 1.03     |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 282768     | 1165.92                          | 1180.79                    | 6   | 60143,60311,60479,60142,60310,60478 | 14.87    | 1.28     |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 32768      | 71.12                            | 85.85                      | 6   | 51960,52135,52310,51959,52134,52309 | 14.73    | 20.71    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 512        | 27.11                            | 41.71                      | 6   | 41124,41313,41502,41123,41312,41501 | 14.6     | 53.85    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 378036     | 2649.93                          | 2664.51                    | 6   | 14664,14839,15014,14663,14838,15013 | 14.58    | 0.55     |
| 39  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | decrease  | asc         | asc        | 32768      | 20.35                            | 34.92                      | 6   | 85623,85819,86015,85622,85818,86014 | 14.57    | 71.6     |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 189018     | 1093.84                          | 1108.38                    | 6   | 61130,61298,61466,61129,61297,61465 | 14.54    | 1.33     |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 7048576    | 2188.28                          | 2202.76                    | 6   | 65330,65533,65736,65329,65532,65735 | 14.48    | 0.66     |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 8048576    | 1417.71                          | 1432.16                    | 6   | 61683,61886,62089,61682,61885,62088 | 14.45    | 1.02     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1262144    | 4191.51                          | 4205.9                     | 6   | 38947,39136,39325,38946,39135,39324 | 14.39    | 0.34     |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 5048576    | 4788.8                           | 4803.19                    | 6   | 67752,67955,68158,67751,67954,68157 | 14.39    | 0.3      |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 65536      | 40.05                            | 54.3                       | 6   | 19081,19284,19487,19080,19283,19486 | 14.25    | 35.58    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 1762144    | 1742.36                          | 1756.41                    | 6   | 31023,31212,31401,31022,31211,31400 | 14.05    | 0.81     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 65536      | 23.92                            | 37.93                      | 6   | 22126,22329,22532,22125,22328,22531 | 14.01    | 58.57    |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 1262144    | 1786.62                          | 1800.6                     | 6   | 27607,27796,27985,27606,27795,27984 | 13.98    | 0.78     |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 65536      | 45.47                            | 59.42                      | 6   | 63433,63636,63839,63432,63635,63838 | 13.95    | 30.68    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 131072     | 94.66                            | 108.56                     | 6   | 17870,18073,18276,17869,18072,18275 | 13.9     | 14.68    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 512144     | 768.44                           | 782.21                     | 6   | 30421,30610,30799,30420,30609,30798 | 13.77    | 1.79     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 1012144    | 3525.25                          | 3538.97                    | 6   | 43476,43665,43854,43475,43664,43853 | 13.72    | 0.39     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 565536     | 2133.13                          | 2146.84                    | 6   | 11535,11710,11885,11534,11709,11884 | 13.71    | 0.64     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | desc       | 16384      | 78.16                            | 91.87                      | 6   | 3926,4108,4290,3925,4107,4289       | 13.71    | 17.54    |
| 34  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 315536     | 993.77                           | 1007.46                    | 6   | 73478,73653,73828,73477,73652,73827 | 13.69    | 1.38     |
| 40  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 32768      | 23.65                            | 37.32                      | 6   | 86799,86995,87191,86798,86994,87190 | 13.67    | 57.8     |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1512144    | 2095.17                          | 2108.82                    | 6   | 33284,33473,33662,33283,33472,33661 | 13.65    | 0.65     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | desc       | 256072     | 1591.19                          | 1604.78                    | 6   | 1770,1952,2134,1769,1951,2133       | 13.59    | 0.85     |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 16384      | 564.87                           | 578.44                     | 6   | 60584,60752,60920,60583,60751,60919 | 13.57    | 2.4      |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 95268      | 400.41                           | 413.95                     | 6   | 60101,60269,60437,60100,60268,60436 | 13.54    | 3.38     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 2012144    | 15420.64                         | 15433.94                   | 6   | 38401,38590,38779,38400,38589,38778 | 13.3     | 0.09     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 253036     | 1956.93                          | 1970.1                     | 6   | 12025,12200,12375,12024,12199,12374 | 13.17    | 0.67     |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 2048576    | 637.22                           | 650.31                     | 6   | 68340,68543,68746,68339,68542,68745 | 13.09    | 2.05     |
| 36  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 253036     | 772.54                           | 785.62                     | 6   | 77671,77846,78021,77670,77845,78020 | 13.08    | 1.69     |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 189018     | 2178.6                           | 2191.62                    | 6   | 59114,59282,59450,59113,59281,59449 | 13.02    | 0.6      |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 65536      | 41.34                            | 54.31                      | 6   | 17863,18066,18269,17862,18065,18268 | 12.97    | 31.37    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 1012144    | 1343.38                          | 1356.15                    | 6   | 33837,34026,34215,33836,34025,34214 | 12.77    | 0.95     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 1012144    | 883.6                            | 896.37                     | 6   | 34404,34593,34782,34403,34592,34781 | 12.77    | 1.45     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 4096       | 511.06                           | 523.73                     | 6   | 38310,38499,38688,38309,38498,38687 | 12.67    | 2.48     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1762144    | 1596.73                          | 1609.39                    | 6   | 35559,35748,35937,35558,35747,35936 | 12.66    | 0.79     |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 282768     | 1638.8                           | 1651.44                    | 6   | 61151,61319,61487,61150,61318,61486 | 12.64    | 0.77     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 256072     | 1373.88                          | 1386.47                    | 6   | 2862,3044,3226,2861,3043,3225       | 12.59    | 0.92     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 762144     | 2642.66                          | 2655.04                    | 6   | 40634,40823,41012,40633,40822,41011 | 12.38    | 0.47     |
| 34  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 565536     | 1843.06                          | 1855.31                    | 6   | 73506,73681,73856,73505,73680,73855 | 12.25    | 0.66     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1762144    | 1460.1                           | 1472.34                    | 6   | 27054,27243,27432,27053,27242,27431 | 12.24    | 0.84     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 381072     | 771.41                           | 783.64                     | 6   | 6145,6327,6509,6144,6326,6508       | 12.23    | 1.59     |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 6048576    | 4730.52                          | 4742.51                    | 6   | 67759,67962,68165,67758,67961,68164 | 11.99    | 0.25     |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 157768     | 658.65                           | 670.59                     | 6   | 53563,53731,53899,53562,53730,53898 | 11.94    | 1.81     |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 126518     | 533.78                           | 545.63                     | 6   | 60108,60276,60444,60107,60275,60443 | 11.85    | 2.22     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 1262144    | 4412.32                          | 4424.12                    | 6   | 40081,40270,40459,40080,40269,40458 | 11.8     | 0.27     |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1762144    | 2428.2                           | 2439.94                    | 6   | 33291,33480,33669,33290,33479,33668 | 11.74    | 0.48     |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 4096       | 61.46                            | 73.14                      | 6   | 50364,50539,50714,50363,50538,50713 | 11.68    | 19.0     |
| 38  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | increase  | desc        | desc       | 32768      | 28.61                            | 40.18                      | 6   | 83859,84055,84251,83858,84054,84250 | 11.57    | 40.44    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 32768      | 35.7                             | 47.06                      | 6   | 7209,7391,7573,7208,7390,7572       | 11.36    | 31.82    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 262144     | 10666.18                         | 10677.4                    | 6   | 41187,41376,41565,41186,41375,41564 | 11.22    | 0.11     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1012144    | 1440.33                          | 1451.53                    | 6   | 30435,30624,30813,30434,30623,30812 | 11.2     | 0.78     |
| 37  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | increase  | asc         | desc       | 32768      | 31.5                             | 42.68                      | 6   | 81507,81703,81899,81506,81702,81898 | 11.18    | 35.49    |
| 34  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 503036     | 869.9                            | 881.07                     | 6   | 75074,75249,75424,75073,75248,75423 | 11.17    | 1.28     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 253036     | 1929.52                          | 1940.58                    | 6   | 14650,14825,15000,14649,14824,14999 | 11.06    | 0.57     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 131072     | 80.34                            | 91.36                      | 6   | 24569,24772,24975,24568,24771,24974 | 11.02    | 13.72    |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 315536     | 4671.23                          | 4682.01                    | 6   | 48845,49020,49195,48844,49019,49194 | 10.78    | 0.23     |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 378036     | 6613.07                          | 6623.83                    | 6   | 46752,46927,47102,46751,46926,47101 | 10.76    | 0.16     |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 2048       | 22.96                            | 33.66                      | 6   | 48782,48957,49132,48781,48956,49131 | 10.7     | 46.6     |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 503036     | 2102.84                          | 2113.47                    | 6   | 48341,48516,48691,48340,48515,48690 | 10.63    | 0.51     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 131072     | 76.03                            | 86.61                      | 6   | 20306,20509,20712,20305,20508,20711 | 10.58    | 13.92    |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 65536      | 55.17                            | 65.65                      | 6   | 64651,64854,65057,64650,64853,65056 | 10.48    | 19.0     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 253036     | 1878.44                          | 1888.89                    | 6   | 9400,9575,9750,9399,9574,9749       | 10.45    | 0.56     |
| 37  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | increase  | asc         | desc       | 32768      | 32.03                            | 42.45                      | 6   | 80331,80527,80723,80330,80526,80722 | 10.42    | 32.53    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 2012144    | 1922.78                          | 1933.1                     | 6   | 31030,31219,31408,31029,31218,31407 | 10.32    | 0.54     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 128036     | 622.76                           | 633.06                     | 6   | 9911,10086,10261,9910,10085,10260   | 10.3     | 1.65     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 565536     | 3396.43                          | 3406.7                     | 6   | 13635,13810,13985,13634,13809,13984 | 10.27    | 0.3      |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 378036     | 1564.35                          | 1574.58                    | 6   | 12564,12739,12914,12563,12738,12913 | 10.23    | 0.65     |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 282768     | 4085.84                          | 4096.03                    | 6   | 57623,57791,57959,57622,57790,57958 | 10.19    | 0.25     |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 262144     | 71.11                            | 81.28                      | 6   | 64056,64259,64462,64055,64258,64461 | 10.17    | 14.3     |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 1262144    | 1561.59                          | 1571.75                    | 6   | 32143,32332,32521,32142,32331,32520 | 10.16    | 0.65     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 65536      | 671.83                           | 681.97                     | 6   | 40606,40795,40984,40605,40794,40983 | 10.14    | 1.51     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 315536     | 2297.13                          | 2307.15                    | 6   | 14657,14832,15007,14656,14831,15006 | 10.02    | 0.44     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | desc       | 256072     | 1591.5                           | 1601.51                    | 6   | 678,860,1042,677,859,1041           | 10.01    | 0.63     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 762144     | 739.4                            | 749.33                     | 6   | 35531,35720,35909,35530,35719,35908 | 9.93     | 1.34     |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 157768     | 1817.7                           | 1827.63                    | 6   | 59107,59275,59443,59106,59274,59442 | 9.93     | 0.55     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 1012144    | 942.86                           | 952.71                     | 6   | 28167,28356,28545,28166,28355,28544 | 9.85     | 1.04     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1262144    | 1771.96                          | 1781.75                    | 6   | 30442,30631,30820,30441,30630,30819 | 9.79     | 0.55     |
| 34  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 190536     | 604.87                           | 614.66                     | 6   | 73464,73639,73814,73463,73638,73813 | 9.79     | 1.62     |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 440536     | 532.89                           | 542.61                     | 6   | 71392,71567,71742,71391,71566,71741 | 9.72     | 1.82     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 1262144    | 1097.81                          | 1107.48                    | 6   | 34411,34600,34789,34410,34599,34788 | 9.67     | 0.88     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | asc        | 8192       | 45.43                            | 55.09                      | 6   | 7741,7923,8105,7740,7922,8104       | 9.66     | 21.26    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 762144     | 862.04                           | 871.59                     | 6   | 30995,31184,31373,30994,31183,31372 | 9.55     | 1.11     |
