+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------+----------------------------+-----+-------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values |  master  | patched-geoghegan-43ff7415 | cnt |                 qid                 | pct_diff |
| 36  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 65536      | 84.49    | 89.52                      | 6   | 79220,79395,79570,79224,79399,79574 | 5.95     |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 8192       | 5.74     | 6.08                       | 6   | 65234,65437,65640,65238,65441,65644 | 5.92     |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 16384      | 183.04   | 193.87                     | 6   | 59067,59235,59403,59071,59239,59407 | 5.92     |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 2048       | 4.23     | 4.48                       | 6   | 65220,65423,65626,65224,65427,65630 | 5.91     |
| 37  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | increase  | asc         | asc        | 3524288    | 513.6    | 543.94                     | 6   | 79808,80004,80200,79812,80008,80204 | 5.91     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 4096       | 6.27     | 6.64                       | 6   | 85,267,449,89,271,453               | 5.9      |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 32         | 1.36     | 1.44                       | 6   | 3312,3494,3676,3316,3498,3680       | 5.88     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 4096       | 3.27     | 3.46                       | 6   | 19048,19251,19454,19052,19255,19458 | 5.81     |
| 36  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 378036     | 457.63   | 484.22                     | 6   | 78205,78380,78555,78209,78384,78559 | 5.81     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 16         | 1.21     | 1.28                       | 6   | 30878,31067,31256,30882,31071,31260 | 5.79     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 2          | 0.52     | 0.55                       | 6   | 10319,10494,10669,10323,10498,10673 | 5.77     |
| 38  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | increase  | desc        | asc        | 256        | 0.52     | 0.55                       | 6   | 83217,83413,83609,83221,83417,83613 | 5.77     |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 8192       | 5.05     | 5.34                       | 6   | 69497,69700,69903,69501,69704,69907 | 5.74     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 4096       | 6.3      | 6.66                       | 6   | 7183,7365,7547,7187,7369,7551       | 5.71     |
| 39  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | decrease  | asc         | desc       | 64         | 0.35     | 0.37                       | 6   | 86143,86339,86535,86147,86343,86539 | 5.71     |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 256        | 4.56     | 4.82                       | 6   | 59025,59193,59361,59029,59197,59365 | 5.7      |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 64         | 1.42     | 1.5                        | 6   | 60019,60187,60355,60023,60191,60359 | 5.63     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 64         | 0.36     | 0.38                       | 6   | 22660,22863,23066,22664,22867,23070 | 5.56     |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 126518     | 713.18   | 752.64                     | 6   | 54559,54727,54895,54563,54731,54899 | 5.53     |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 4          | 1.1      | 1.16                       | 6   | 49239,49414,49589,49243,49418,49593 | 5.45     |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 1          | 0.37     | 0.39                       | 6   | 72283,72458,72633,72287,72462,72637 | 5.41     |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 8          | 0.74     | 0.78                       | 6   | 71779,71954,72129,71783,71958,72133 | 5.41     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 256        | 2.22     | 2.34                       | 6   | 3333,3515,3697,3337,3519,3701       | 5.41     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | desc       | 1024       | 7.97     | 8.4                        | 6   | 1709,1891,2073,1713,1895,2077       | 5.4      |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 8          | 1.3      | 1.37                       | 6   | 49246,49421,49596,49250,49425,49600 | 5.38     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 8192       | 2.42     | 2.55                       | 6   | 19664,19867,20070,19668,19871,20074 | 5.37     |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 4          | 0.56     | 0.59                       | 6   | 72297,72472,72647,72301,72476,72651 | 5.36     |
| 39  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | decrease  | asc         | asc        | 256        | 0.56     | 0.59                       | 6   | 85569,85765,85961,85573,85769,85965 | 5.36     |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 16384      | 18.55    | 19.54                      | 6   | 67677,67880,68083,67681,67884,68087 | 5.34     |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 378036     | 765.41   | 806.05                     | 6   | 46222,46397,46572,46226,46401,46576 | 5.31     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 128        | 0.38     | 0.4                        | 6   | 23276,23479,23682,23280,23483,23686 | 5.26     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 128        | 0.38     | 0.4                        | 6   | 25712,25915,26118,25716,25919,26122 | 5.26     |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 4          | 0.38     | 0.4                        | 6   | 69420,69623,69826,69424,69627,69830 | 5.26     |
| 40  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 2048       | 2.48     | 2.61                       | 6   | 86766,86962,87158,86770,86966,87162 | 5.24     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 2048       | 12.66    | 13.32                      | 6   | 2808,2990,3172,2812,2994,3176       | 5.21     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 32768      | 7.88     | 8.29                       | 6   | 20896,21099,21302,20900,21103,21306 | 5.2      |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 8192       | 5.59     | 5.88                       | 6   | 67061,67264,67467,67065,67268,67471 | 5.19     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 4          | 0.97     | 1.02                       | 6   | 41637,41826,42015,41641,41830,42019 | 5.15     |
| 40  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | decrease  | desc        | desc       | 128        | 0.39     | 0.41                       | 6   | 87326,87522,87718,87330,87526,87722 | 5.13     |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 251518     | 1405.34  | 1477.28                    | 6   | 61139,61307,61475,61143,61311,61479 | 5.12     |
| 26  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 32768      | 349.98   | 367.74                     | 6   | 56554,56722,56890,56558,56726,56894 | 5.07     |
| 37  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | increase  | asc         | asc        | 131072     | 21.94    | 23.05                      | 6   | 79752,79948,80144,79756,79952,80148 | 5.06     |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 1          | 0.8      | 0.84                       | 6   | 47125,47300,47475,47129,47304,47479 | 5.0      |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 1048576    | 150.0    | 157.49                     | 6   | 69546,69749,69952,69550,69753,69956 | 4.99     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 131072     | 87.02    | 91.36                      | 6   | 24564,24767,24970,24568,24771,24974 | 4.99     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 8          | 2.01     | 2.11                       | 6   | 43912,44101,44290,43916,44105,44294 | 4.98     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 1024       | 4.25     | 4.46                       | 6   | 3347,3529,3711,3351,3533,3715       | 4.94     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 4          | 0.81     | 0.85                       | 6   | 11901,12076,12251,11905,12080,12255 | 4.94     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1006072    | 944.76   | 991.31                     | 6   | 8359,8541,8723,8363,8545,8727       | 4.93     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 2          | 0.61     | 0.64                       | 6   | 42197,42386,42575,42201,42390,42579 | 4.92     |
| 26  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 8192       | 91.94    | 96.46                      | 6   | 56540,56708,56876,56544,56712,56880 | 4.92     |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 128        | 3.06     | 3.21                       | 6   | 59018,59186,59354,59022,59190,59358 | 4.9      |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 8          | 1.43     | 1.5                        | 6   | 9808,9983,10158,9812,9987,10162     | 4.9      |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 4096       | 1.03     | 1.08                       | 6   | 26356,26559,26762,26360,26563,26766 | 4.85     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 524288     | 46.16    | 48.4                       | 6   | 18488,18691,18894,18492,18695,18898 | 4.85     |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 16384      | 97.31    | 102.01                     | 6   | 61083,61251,61419,61087,61255,61423 | 4.83     |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 512        | 4.77     | 5.0                        | 6   | 49813,49988,50163,49817,49992,50167 | 4.82     |
| 26  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 16384      | 177.61   | 186.16                     | 6   | 56547,56715,56883,56551,56719,56887 | 4.81     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 4096       | 1.04     | 1.09                       | 6   | 25138,25341,25544,25142,25345,25548 | 4.81     |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 32768      | 33.59    | 35.2                       | 6   | 64639,64842,65045,64643,64846,65049 | 4.79     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | desc       | 2048       | 13.78    | 14.44                      | 6   | 1716,1898,2080,1720,1902,2084       | 4.79     |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 2048       | 25.7     | 26.92                      | 6   | 59046,59214,59382,59050,59218,59386 | 4.75     |
| 26  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 126518     | 1332.96  | 1396.05                    | 6   | 56575,56743,56911,56579,56747,56915 | 4.73     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 8          | 1.48     | 1.55                       | 6   | 12433,12608,12783,12437,12612,12787 | 4.73     |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 2048       | 36.32    | 38.03                      | 6   | 50352,50527,50702,50356,50531,50706 | 4.71     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 8          | 0.64     | 0.67                       | 6   | 35407,35596,35785,35411,35600,35789 | 4.69     |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 64018      | 363.6    | 380.28                     | 6   | 61097,61265,61433,61101,61269,61437 | 4.59     |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 189018     | 1071.48  | 1120.36                    | 6   | 54573,54741,54909,54577,54745,54913 | 4.56     |
| 35  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 4          | 0.44     | 0.46                       | 6   | 75972,76147,76322,75976,76151,76326 | 4.55     |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 5048576    | 694.83   | 726.25                     | 6   | 69574,69777,69980,69578,69781,69984 | 4.52     |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 282768     | 1580.1   | 1651.44                    | 6   | 61146,61314,61482,61150,61318,61486 | 4.51     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 32768      | 20.64    | 21.57                      | 6   | 21505,21708,21911,21509,21712,21915 | 4.51     |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 64018      | 705.41   | 736.98                     | 6   | 59081,59249,59417,59085,59253,59421 | 4.48     |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 126518     | 716.36   | 748.32                     | 6   | 61111,61279,61447,61115,61283,61451 | 4.46     |
| 37  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | increase  | asc         | asc        | 32768      | 6.95     | 7.26                       | 6   | 79738,79934,80130,79742,79938,80134 | 4.46     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 65536      | 7.41     | 7.74                       | 6   | 17249,17452,17655,17253,17456,17659 | 4.45     |
| 37  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | increase  | asc         | desc       | 128        | 0.45     | 0.47                       | 6   | 80270,80466,80662,80274,80470,80666 | 4.44     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 16         | 1.13     | 1.18                       | 6   | 29744,29933,30122,29748,29937,30126 | 4.42     |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 95268      | 538.74   | 562.49                     | 6   | 61104,61272,61440,61108,61276,61444 | 4.41     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 881072     | 822.82   | 858.81                     | 6   | 162,344,526,166,348,530             | 4.37     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 2          | 0.69     | 0.72                       | 6   | 39362,39551,39740,39366,39555,39744 | 4.35     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 2          | 0.23     | 0.24                       | 6   | 20189,20392,20595,20193,20396,20599 | 4.35     |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 16         | 0.92     | 0.96                       | 6   | 62735,62938,63141,62739,62942,63145 | 4.35     |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 64018      | 369.01   | 385.03                     | 6   | 54545,54713,54881,54549,54717,54885 | 4.34     |
| 38  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | increase  | desc        | desc       | 4524288    | 4755.09  | 4960.55                    | 6   | 82762,82958,83154,82766,82962,83158 | 4.32     |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 565536     | 1144.2   | 1193.53                    | 6   | 53068,53243,53418,53072,53247,53422 | 4.31     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 2          | 0.47     | 0.49                       | 6   | 10844,11019,11194,10848,11023,11198 | 4.26     |
| 36  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 4          | 0.47     | 0.49                       | 6   | 78072,78247,78422,78076,78251,78426 | 4.26     |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 32768      | 190.45   | 198.55                     | 6   | 61090,61258,61426,61094,61262,61430 | 4.25     |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 512        | 3.08     | 3.21                       | 6   | 68860,69063,69266,68864,69067,69270 | 4.22     |
| 26  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 220268     | 2314.83  | 2412.48                    | 6   | 56596,56764,56932,56600,56768,56936 | 4.22     |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 256        | 3.33     | 3.47                       | 6   | 63372,63575,63778,63376,63579,63782 | 4.2      |
| 26  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 95268      | 1005.26  | 1047.48                    | 6   | 56568,56736,56904,56572,56740,56908 | 4.2      |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 4096       | 10.73    | 11.18                      | 6   | 3361,3543,3725,3365,3547,3729       | 4.19     |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 32768      | 69.6     | 72.5                       | 6   | 45130,45305,45480,45134,45309,45484 | 4.17     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 16         | 0.24     | 0.25                       | 6   | 19601,19804,20007,19605,19808,20011 | 4.17     |
| 36  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 8          | 0.72     | 0.75                       | 6   | 78604,78779,78954,78608,78783,78958 | 4.17     |
| 40  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | decrease  | desc        | desc       | 2          | 0.24     | 0.25                       | 6   | 87284,87480,87676,87288,87484,87680 | 4.17     |
| 40  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | decrease  | desc        | desc       | 2048       | 0.96     | 1.0                        | 6   | 87354,87550,87746,87358,87554,87750 | 4.17     |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 4096       | 71.14    | 74.1                       | 6   | 45634,45809,45984,45638,45813,45988 | 4.16     |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 251518     | 2834.38  | 2952.12                    | 6   | 59123,59291,59459,59127,59295,59463 | 4.15     |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 565536     | 1144.42  | 1191.95                    | 6   | 52018,52193,52368,52022,52197,52372 | 4.15     |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 95268      | 1059.49  | 1103.46                    | 6   | 59088,59256,59424,59092,59260,59428 | 4.15     |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 220268     | 1236.06  | 1287.18                    | 6   | 61132,61300,61468,61136,61304,61472 | 4.14     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 8192       | 1.7      | 1.77                       | 6   | 18446,18649,18852,18450,18653,18856 | 4.12     |
| 39  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | decrease  | asc         | desc       | 16384      | 7.54     | 7.85                       | 6   | 85023,85219,85415,85027,85223,85419 | 4.11     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 2          | 0.73     | 0.76                       | 6   | 2738,2920,3102,2742,2924,3106       | 4.11     |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 157768     | 1755.64  | 1827.63                    | 6   | 59102,59270,59438,59106,59274,59442 | 4.1      |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 32768      | 21.5     | 22.38                      | 6   | 20287,20490,20693,20291,20494,20697 | 4.09     |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 189018     | 1064.87  | 1108.38                    | 6   | 61125,61293,61461,61129,61297,61465 | 4.09     |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 8          | 1.23     | 1.28                       | 6   | 47671,47846,48021,47675,47850,48025 | 4.07     |
| 40  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | decrease  | desc        | asc        | 16384      | 20.18    | 21.0                       | 4   | 87963,88159,87967,88163             | 4.06     |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 6048576    | 827.54   | 861.12                     | 6   | 69581,69784,69987,69585,69788,69991 | 4.06     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 506072     | 479.37   | 498.73                     | 6   | 1233,1415,1597,1237,1419,1601       | 4.04     |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 32768      | 192.09   | 199.79                     | 6   | 54538,54706,54874,54542,54710,54878 | 4.01     |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 32768      | 8.49     | 8.83                       | 6   | 69511,69714,69917,69515,69718,69921 | 4.0      |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 8          | 1.5      | 1.56                       | 6   | 11908,12083,12258,11912,12087,12262 | 4.0      |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 2          | 0.25     | 0.26                       | 6   | 17144,17347,17550,17148,17351,17554 | 4.0      |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 16         | 2.52     | 2.62                       | 6   | 38249,38438,38627,38253,38442,38631 | 3.97     |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 32768      | 69.77    | 72.52                      | 6   | 53005,53180,53355,53009,53184,53359 | 3.94     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 16384      | 10.22    | 10.62                      | 6   | 24543,24746,24949,24547,24750,24953 | 3.91     |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 95268      | 543.55   | 564.75                     | 6   | 54552,54720,54888,54556,54724,54892 | 3.9      |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 4          | 0.26     | 0.27                       | 6   | 17151,17354,17557,17155,17358,17561 | 3.85     |
