+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+------------------------------------+------------------------------+-----+-------------------------------------+----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-2-munro-3ded1b78 | patched-geoghegan-2-3ded1b78 | cnt |                 qid                 |   diff   | pct_diff |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 503036     | 4412.61                            | 8479.62                      | 6   | 45714,45889,46064,45713,45888,46063 | 4067.01  | 92.17    |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 8048576    | 3815.94                            | 7781.83                      | 6   | 70207,70410,70613,70206,70409,70612 | 3965.89  | 103.93   |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 565536     | 3882.28                            | 7795.91                      | 6   | 47821,47996,48171,47820,47995,48170 | 3913.63  | 100.81   |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 8048576    | 3605.62                            | 7392.13                      | 6   | 64726,64929,65132,64725,64928,65131 | 3786.51  | 105.02   |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 503036     | 3716.53                            | 7472.23                      | 6   | 48864,49039,49214,48863,49038,49213 | 3755.7   | 101.05   |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 8048576    | 3141.58                            | 6854.83                      | 6   | 68989,69192,69395,68988,69191,69394 | 3713.25  | 118.2    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 440536     | 3997.67                            | 7696.96                      | 6   | 46757,46932,47107,46756,46931,47106 | 3699.29  | 92.54    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 503036     | 3604.97                            | 7267.46                      | 6   | 51489,51664,51839,51488,51663,51838 | 3662.49  | 101.6    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 440536     | 3844.98                            | 7431.69                      | 6   | 45707,45882,46057,45706,45881,46056 | 3586.71  | 93.28    |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 565536     | 3133.35                            | 6717.8                       | 6   | 49396,49571,49746,49395,49570,49745 | 3584.45  | 114.4    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 440536     | 3798.13                            | 7374.67                      | 6   | 52532,52707,52882,52531,52706,52881 | 3576.54  | 94.17    |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 503036     | 3446.18                            | 6974.55                      | 6   | 47814,47989,48164,47813,47988,48163 | 3528.37  | 102.38   |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 7048576    | 3340.4                             | 6818.73                      | 6   | 70200,70403,70606,70199,70402,70605 | 3478.33  | 104.13   |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 6048576    | 3309.88                            | 6758.74                      | 6   | 63494,63697,63900,63493,63696,63899 | 3448.86  | 104.2    |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 9048576    | 5053.75                            | 8473.61                      | 6   | 63515,63718,63921,63514,63717,63920 | 3419.86  | 67.67    |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 7048576    | 3196.44                            | 6587.98                      | 6   | 67764,67967,68170,67763,67966,68169 | 3391.54  | 106.1    |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 7048576    | 3193.4                             | 6579.67                      | 6   | 65937,66140,66343,65936,66139,66342 | 3386.27  | 106.04   |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 440536     | 3333.07                            | 6697.46                      | 6   | 50432,50607,50782,50431,50606,50781 | 3364.39  | 100.94   |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 440536     | 3249.08                            | 6546.07                      | 6   | 48857,49032,49207,48856,49031,49206 | 3296.99  | 101.47   |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | desc       | 1131072    | 4131.33                            | 7386.66                      | 6   | 1817,1999,2181,1816,1998,2180       | 3255.33  | 78.8     |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 7048576    | 2769.97                            | 5995.44                      | 6   | 68982,69185,69388,68981,69184,69387 | 3225.47  | 116.44   |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 440536     | 3110.88                            | 6290.26                      | 6   | 51482,51657,51832,51481,51656,51831 | 3179.38  | 102.2    |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 503036     | 2796.55                            | 5967.55                      | 6   | 49389,49564,49739,49388,49563,49738 | 3171.0   | 113.39   |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 378036     | 3431.67                            | 6600.31                      | 6   | 46750,46925,47100,46749,46924,47099 | 3168.64  | 92.34    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 378036     | 3219.76                            | 6290.21                      | 6   | 52525,52700,52875,52524,52699,52874 | 3070.45  | 95.36    |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 7048576    | 2697.43                            | 5759.36                      | 6   | 66546,66749,66952,66545,66748,66951 | 3061.93  | 113.51   |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 440536     | 3023.93                            | 6082.37                      | 6   | 47807,47982,48157,47806,47981,48156 | 3058.44  | 101.14   |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 378036     | 3323.89                            | 6381.42                      | 6   | 45700,45875,46050,45699,45874,46049 | 3057.53  | 91.99    |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 8048576    | 4307.05                            | 7350.46                      | 6   | 62290,62493,62696,62289,62492,62695 | 3043.41  | 70.66    |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 6048576    | 2871.99                            | 5864.38                      | 6   | 70193,70396,70599,70192,70395,70598 | 2992.39  | 104.19   |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 9048576    | 4565.18                            | 7525.4                       | 6   | 17945,18148,18351,17944,18147,18350 | 2960.22  | 64.84    |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 6048576    | 2781.25                            | 5709.42                      | 6   | 67757,67960,68163,67756,67959,68162 | 2928.17  | 105.28   |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 6048576    | 2717.99                            | 5615.47                      | 6   | 65930,66133,66336,65929,66132,66335 | 2897.48  | 106.6    |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 378036     | 2896.77                            | 5771.0                       | 6   | 50425,50600,50775,50424,50599,50774 | 2874.23  | 99.22    |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 5048576    | 2727.4                             | 5568.98                      | 6   | 63487,63690,63893,63486,63689,63892 | 2841.58  | 104.19   |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 378036     | 2786.34                            | 5625.09                      | 6   | 48850,49025,49200,48849,49024,49199 | 2838.75  | 101.88   |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 9048576    | 4115.61                            | 6929.65                      | 6   | 64733,64936,65139,64732,64935,65138 | 2814.04  | 68.37    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1006072    | 3489.22                            | 6281.04                      | 6   | 7816,7998,8180,7815,7997,8179       | 2791.82  | 80.01    |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 9048576    | 4928.05                            | 7703.28                      | 6   | 68996,69199,69402,68995,69198,69401 | 2775.23  | 56.31    |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 5048576    | 2608.27                            | 5373.2                       | 6   | 62269,62472,62675,62268,62471,62674 | 2764.93  | 106.01   |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 6048576    | 2534.89                            | 5297.38                      | 6   | 64712,64915,65118,64711,64914,65117 | 2762.49  | 108.98   |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 315536     | 2870.55                            | 5520.66                      | 6   | 46743,46918,47093,46742,46917,47092 | 2650.11  | 92.32    |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 7048576    | 3743.56                            | 6374.26                      | 6   | 62283,62486,62689,62282,62485,62688 | 2630.7   | 70.27    |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 8048576    | 3692.21                            | 6314.11                      | 6   | 65944,66147,66350,65943,66146,66349 | 2621.9   | 71.01    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 9048576    | 4411.5                             | 6996.57                      | 6   | 19163,19366,19569,19162,19365,19568 | 2585.07  | 58.6     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 8048576    | 4047.25                            | 6630.73                      | 6   | 17938,18141,18344,17937,18140,18343 | 2583.48  | 63.83    |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 8048576    | 4918.27                            | 7484.61                      | 6   | 67771,67974,68177,67770,67973,68176 | 2566.34  | 52.18    |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 6048576    | 2222.44                            | 4786.75                      | 6   | 66539,66742,66945,66538,66741,66944 | 2564.31  | 115.38   |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 503036     | 3727.76                            | 6284.55                      | 6   | 50439,50614,50789,50438,50613,50788 | 2556.79  | 68.59    |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 9048576    | 3471.14                            | 6014.08                      | 6   | 66560,66763,66966,66559,66762,66965 | 2542.94  | 73.26    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 315536     | 2787.65                            | 5327.82                      | 6   | 45693,45868,46043,45692,45867,46042 | 2540.17  | 91.12    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 9048576    | 3903.66                            | 6439.36                      | 6   | 24644,24847,25050,24643,24846,25049 | 2535.7   | 64.96    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 9048576    | 4132.47                            | 6605.02                      | 6   | 25862,26065,26268,25861,26064,26267 | 2472.55  | 59.83    |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 5048576    | 2330.0                             | 4796.11                      | 6   | 67750,67953,68156,67749,67952,68155 | 2466.11  | 105.84   |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 9048576    | 3286.25                            | 5704.84                      | 6   | 20381,20584,20787,20380,20583,20786 | 2418.59  | 73.6     |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 315536     | 2430.24                            | 4840.25                      | 6   | 50418,50593,50768,50417,50592,50767 | 2410.01  | 99.17    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 8048576    | 3908.8                             | 6311.48                      | 6   | 19156,19359,19562,19155,19358,19561 | 2402.68  | 61.47    |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 378036     | 2104.23                            | 4491.19                      | 6   | 49375,49550,49725,49374,49549,49724 | 2386.96  | 113.44   |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 9048576    | 2947.91                            | 5268.31                      | 6   | 22208,22411,22614,22207,22410,22613 | 2320.4   | 78.71    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 8048576    | 3442.98                            | 5762.14                      | 6   | 24637,24840,25043,24636,24839,25042 | 2319.16  | 67.36    |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 5048576    | 2130.14                            | 4417.06                      | 6   | 64705,64908,65111,64704,64907,65110 | 2286.92  | 107.36   |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 5048576    | 2028.42                            | 4289.86                      | 6   | 68968,69171,69374,68967,69170,69373 | 2261.44  | 111.49   |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 7048576    | 2973.04                            | 5225.79                      | 6   | 64719,64922,65125,64718,64921,65124 | 2252.75  | 75.77    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 9048576    | 3378.41                            | 5623.49                      | 6   | 23426,23629,23832,23425,23628,23831 | 2245.08  | 66.45    |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 6048576    | 3171.47                            | 5415.77                      | 6   | 62276,62479,62682,62275,62478,62681 | 2244.3   | 70.77    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 315536     | 2166.74                            | 4385.66                      | 6   | 51468,51643,51818,51467,51642,51817 | 2218.92  | 102.41   |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 315536     | 2165.49                            | 4348.44                      | 6   | 47793,47968,48143,47792,47967,48142 | 2182.95  | 100.81   |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 5048576    | 1851.13                            | 4004.29                      | 6   | 66532,66735,66938,66531,66734,66937 | 2153.16  | 116.32   |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 7048576    | 3491.74                            | 5620.54                      | 6   | 17931,18134,18337,17930,18133,18336 | 2128.8   | 60.97    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 253036     | 2300.64                            | 4419.37                      | 6   | 46736,46911,47086,46735,46910,47085 | 2118.73  | 92.09    |
| 37  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | increase  | asc         | desc       | 4024288    | 3155.21                            | 5270.89                      | 6   | 80406,80602,80798,80405,80601,80797 | 2115.68  | 67.05    |
| 37  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | increase  | asc         | desc       | 4524288    | 3560.62                            | 5669.51                      | 6   | 80413,80609,80805,80412,80608,80804 | 2108.89  | 59.23    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 8048576    | 2695.45                            | 4770.68                      | 6   | 22201,22404,22607,22200,22403,22606 | 2075.23  | 76.99    |
| 40  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 4524288    | 3028.95                            | 5102.68                      | 6   | 86881,87077,87273,86880,87076,87272 | 2073.73  | 68.46    |
| 37  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | increase  | asc         | desc       | 4524288    | 3441.82                            | 5494.76                      | 6   | 81589,81785,81981,81588,81784,81980 | 2052.94  | 59.65    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 253036     | 2241.0                             | 4281.06                      | 6   | 45686,45861,46036,45685,45860,46035 | 2040.06  | 91.03    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 9048576    | 3492.46                            | 5531.93                      | 6   | 21599,21802,22005,21598,21801,22004 | 2039.47  | 58.4     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 7048576    | 2281.28                            | 4307.61                      | 6   | 22194,22397,22600,22193,22396,22599 | 2026.33  | 88.82    |
| 40  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | decrease  | desc        | asc        | 4524288    | 3456.54                            | 5475.36                      | 4   | 88057,88253,88056,88252             | 2018.82  | 58.41    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 8048576    | 3021.15                            | 5025.01                      | 6   | 23419,23622,23825,23418,23621,23824 | 2003.86  | 66.33    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 253036     | 2093.06                            | 4088.0                       | 6   | 52511,52686,52861,52510,52685,52860 | 1994.94  | 95.31    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 8048576    | 3123.08                            | 5113.82                      | 6   | 20374,20577,20780,20373,20576,20779 | 1990.74  | 63.74    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 6048576    | 2967.55                            | 4954.68                      | 6   | 17924,18127,18330,17923,18126,18329 | 1987.13  | 66.96    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 881072     | 2119.55                            | 4100.75                      | 6   | 4533,4715,4897,4532,4714,4896       | 1981.2   | 93.47    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 7048576    | 2704.08                            | 4673.88                      | 6   | 20367,20570,20773,20366,20569,20772 | 1969.8   | 72.85    |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 4048576    | 1872.39                            | 3830.4                       | 6   | 67743,67946,68149,67742,67945,68148 | 1958.01  | 104.57   |
| 38  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | increase  | desc        | desc       | 4524288    | 3125.1                             | 5072.92                      | 6   | 83941,84137,84333,83940,84136,84332 | 1947.82  | 62.33    |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 4048576    | 1831.26                            | 3778.66                      | 6   | 65916,66119,66322,65915,66118,66321 | 1947.4   | 106.34   |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | desc       | 1006072    | 4639.73                            | 6583.16                      | 6   | 1810,1992,2174,1809,1991,2173       | 1943.43  | 41.89    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 7048576    | 3208.23                            | 5136.63                      | 6   | 25848,26051,26254,25847,26050,26253 | 1928.4   | 60.11    |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 253036     | 1950.81                            | 3871.29                      | 6   | 50411,50586,50761,50410,50585,50760 | 1920.48  | 98.45    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 756072     | 2243.26                            | 4156.82                      | 6   | 6710,6892,7074,6709,6891,7073       | 1913.56  | 85.3     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 1131072    | 4302.58                            | 6208.7                       | 6   | 6731,6913,7095,6730,6912,7094       | 1906.12  | 44.3     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 7048576    | 3496.85                            | 5402.66                      | 6   | 19149,19352,19555,19148,19351,19554 | 1905.81  | 54.5     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | desc       | 756072     | 2120.59                            | 4005.48                      | 6   | 3980,4162,4344,3979,4161,4343       | 1884.89  | 88.89    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1131072    | 4075.41                            | 5948.28                      | 6   | 5639,5821,6003,5638,5820,6002       | 1872.87  | 45.96    |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 440536     | 2433.06                            | 4303.19                      | 6   | 49382,49557,49732,49381,49556,49731 | 1870.13  | 76.86    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 8048576    | 3057.61                            | 4926.28                      | 6   | 21592,21795,21998,21591,21794,21997 | 1868.67  | 61.12    |
