+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------------------------------+----------+-----+-------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-munro-43ff7415 |  master  | cnt |                 qid                 | pct_diff |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 4096       | 31.7                             | 381.24   | 6   | 11451,11626,11801,11446,11621,11796 | 1102.65  |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 4096       | 35.58                            | 425.05   | 6   | 12501,12676,12851,12496,12671,12846 | 1094.63  |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 1024       | 11.88                            | 141.01   | 6   | 12487,12662,12837,12482,12657,12832 | 1086.95  |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 1024       | 10.02                            | 118.92   | 6   | 8812,8987,9162,8807,8982,9157       | 1086.83  |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 4096       | 34.72                            | 399.46   | 6   | 9876,10051,10226,9871,10046,10221   | 1050.52  |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 4096       | 33.92                            | 380.84   | 6   | 14076,14251,14426,14071,14246,14421 | 1022.76  |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 512        | 6.62                             | 70.61    | 6   | 9855,10030,10205,9850,10025,10200   | 966.62   |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 512        | 6.55                             | 69.1     | 6   | 14055,14230,14405,14050,14225,14400 | 954.96   |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 512        | 7.27                             | 75.79    | 6   | 16680,16855,17030,16675,16850,17025 | 942.5    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 512        | 6.16                             | 63.93    | 6   | 15630,15805,15980,15625,15800,15975 | 937.82   |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 8192       | 52.59                            | 539.79   | 6   | 13033,13208,13383,13028,13203,13378 | 926.41   |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 8192       | 53.66                            | 545.91   | 6   | 15658,15833,16008,15653,15828,16003 | 917.35   |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 8192       | 54.94                            | 554.88   | 6   | 8833,9008,9183,8828,9003,9178       | 909.97   |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 8192       | 58.76                            | 589.93   | 6   | 11458,11633,11808,11453,11628,11803 | 903.97   |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 512        | 6.4                              | 63.89    | 6   | 13005,13180,13355,13000,13175,13350 | 898.28   |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 8192       | 67.39                            | 658.8    | 6   | 12508,12683,12858,12503,12678,12853 | 877.59   |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 512        | 6.44                             | 62.8     | 6   | 8805,8980,9155,8800,8975,9150       | 875.16   |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 256        | 3.86                             | 36.86    | 6   | 9848,10023,10198,9843,10018,10193   | 854.92   |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 512        | 8.1                              | 77.3     | 6   | 12480,12655,12830,12475,12650,12825 | 854.32   |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 8192       | 64.27                            | 609.99   | 6   | 9883,10058,10233,9878,10053,10228   | 849.11   |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 8192       | 63.02                            | 597.96   | 6   | 14083,14258,14433,14078,14253,14428 | 848.84   |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 8192       | 68.5                             | 633.94   | 6   | 16708,16883,17058,16703,16878,17053 | 825.46   |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 256        | 3.93                             | 36.14    | 6   | 14048,14223,14398,14043,14218,14393 | 819.59   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 2048       | 31.46                            | 284.84   | 6   | 36035,36224,36413,36030,36219,36408 | 805.4    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 4096       | 59.47                            | 528.69   | 6   | 36042,36231,36420,36037,36226,36415 | 789.0    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 4096       | 74.23                            | 656.44   | 4   | 38877,39066,38872,39061             | 784.33   |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 256        | 3.79                             | 33.4     | 6   | 8798,8973,9148,8793,8968,9143       | 781.27   |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 256        | 4.5                              | 39.41    | 6   | 16673,16848,17023,16668,16843,17018 | 775.78   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 4096       | 74.46                            | 649.08   | 6   | 37176,37365,37554,37171,37360,37549 | 771.72   |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 4096       | 18.77                            | 157.51   | 6   | 26970,27159,27348,26965,27154,27343 | 739.16   |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 8192       | 32.66                            | 274.01   | 6   | 26977,27166,27355,26972,27161,27350 | 738.98   |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 2048       | 10.32                            | 86.43    | 6   | 31499,31688,31877,31494,31683,31872 | 737.5    |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 4096       | 19.02                            | 159.22   | 6   | 31506,31695,31884,31501,31690,31879 | 737.12   |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 256        | 3.98                             | 33.05    | 6   | 15623,15798,15973,15618,15793,15968 | 730.4    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 256        | 4.32                             | 35.53    | 6   | 11423,11598,11773,11418,11593,11768 | 722.45   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 8192       | 117.83                           | 967.35   | 6   | 36049,36238,36427,36044,36233,36422 | 720.97   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 8192       | 147.75                           | 1203.29  | 4   | 38884,39073,38879,39068             | 714.41   |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 4096       | 20.12                            | 163.67   | 6   | 33774,33963,34152,33769,33958,34147 | 713.47   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 8192       | 147.53                           | 1194.42  | 6   | 37183,37372,37561,37178,37367,37556 | 709.61   |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 8192       | 32.79                            | 265.46   | 6   | 31513,31702,31891,31508,31697,31886 | 709.58   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 16384      | 209.13                           | 1681.09  | 6   | 36056,36245,36434,36051,36240,36429 | 703.85   |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 16384      | 54.27                            | 430.25   | 6   | 26984,27173,27362,26979,27168,27357 | 692.8    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 4096       | 23.69                            | 187.62   | 6   | 29805,29994,30183,29800,29989,30178 | 691.98   |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 4096       | 23.3                             | 183.72   | 6   | 32640,32829,33018,32635,32824,33013 | 688.5    |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 4096       | 23.76                            | 186.47   | 6   | 28104,28293,28482,28099,28288,28477 | 684.81   |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 256        | 4.18                             | 32.77    | 6   | 12998,13173,13348,12993,13168,13343 | 683.97   |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 2048       | 11.46                            | 89.51    | 6   | 26963,27152,27341,26958,27147,27336 | 681.06   |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 4096       | 23.01                            | 179.56   | 6   | 34341,34530,34719,34336,34525,34714 | 680.36   |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 16384      | 52.66                            | 410.48   | 6   | 31520,31709,31898,31515,31704,31893 | 679.49   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 2048       | 44.29                            | 344.54   | 6   | 37169,37358,37547,37164,37353,37542 | 677.92   |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 4096       | 20.37                            | 156.93   | 6   | 29238,29427,29616,29233,29422,29611 | 670.4    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 2048       | 11.31                            | 87.0     | 6   | 29231,29420,29609,29226,29415,29604 | 669.23   |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 4096       | 26.54                            | 204.04   | 6   | 30372,30561,30750,30367,30556,30745 | 668.8    |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 4096       | 20.36                            | 155.64   | 6   | 32073,32262,32451,32068,32257,32446 | 664.44   |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 8192       | 42.18                            | 321.22   | 6   | 29812,30001,30190,29807,29996,30185 | 661.55   |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 8192       | 37.67                            | 286.85   | 6   | 27544,27733,27922,27539,27728,27917 | 661.48   |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 256        | 5.16                             | 39.26    | 6   | 12473,12648,12823,12468,12643,12818 | 660.85   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 16384      | 267.39                           | 2030.53  | 6   | 37190,37379,37568,37185,37374,37563 | 659.39   |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 8192       | 39.75                            | 300.84   | 6   | 34348,34537,34726,34343,34532,34721 | 656.83   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 16384      | 269.88                           | 2038.89  | 4   | 38891,39080,38886,39075             | 655.48   |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 8192       | 40.84                            | 308.13   | 6   | 28111,28300,28489,28106,28295,28484 | 654.48   |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 16384      | 62.39                            | 468.83   | 6   | 27551,27740,27929,27546,27735,27924 | 651.45   |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 8192       | 36.98                            | 275.26   | 6   | 33781,33970,34159,33776,33965,34154 | 644.35   |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 2048       | 13.47                            | 99.94    | 6   | 32633,32822,33011,32628,32817,33006 | 641.95   |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 8192       | 37.1                             | 275.19   | 6   | 32080,32269,32458,32075,32264,32453 | 641.75   |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 16384      | 61.75                            | 455.38   | 6   | 33788,33977,34166,33783,33972,34161 | 637.46   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1024       | 23.98                            | 176.52   | 4   | 38863,39052,38858,39047             | 636.11   |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 4096       | 27.53                            | 202.39   | 6   | 30939,31128,31317,30934,31123,31312 | 635.16   |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 8192       | 45.44                            | 333.95   | 6   | 30946,31135,31324,30941,31130,31319 | 634.93   |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 8192       | 42.35                            | 311.03   | 6   | 35482,35671,35860,35477,35666,35855 | 634.43   |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 2048       | 13.18                            | 96.69    | 6   | 34334,34523,34712,34329,34518,34707 | 633.61   |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 128        | 2.55                             | 18.7     | 6   | 14041,14216,14391,14036,14211,14386 | 633.33   |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 8192       | 35.62                            | 260.89   | 6   | 29245,29434,29623,29240,29429,29618 | 632.43   |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 4096       | 24.89                            | 182.1    | 6   | 35475,35664,35853,35470,35659,35848 | 631.62   |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 16384      | 95.95                            | 700.92   | 6   | 15665,15840,16015,15660,15835,16010 | 630.51   |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 2048       | 14.42                            | 105.22   | 6   | 29798,29987,30176,29793,29982,30171 | 629.68   |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 16384      | 104.77                           | 763.51   | 6   | 11465,11640,11815,11460,11635,11810 | 628.75   |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 4096       | 22.62                            | 164.81   | 6   | 27537,27726,27915,27532,27721,27910 | 628.6    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 16384      | 96.58                            | 703.34   | 6   | 13040,13215,13390,13035,13210,13385 | 628.25   |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 16384      | 69.34                            | 504.47   | 6   | 29819,30008,30197,29814,30003,30192 | 627.53   |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 16384      | 61.49                            | 445.51   | 6   | 32087,32276,32465,32082,32271,32460 | 624.52   |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 8192       | 49.61                            | 358.81   | 6   | 30379,30568,30757,30374,30563,30752 | 623.26   |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 16384      | 60.37                            | 436.45   | 6   | 29252,29441,29630,29247,29436,29625 | 622.96   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 512        | 10.74                            | 77.36    | 6   | 36021,36210,36399,36016,36205,36394 | 620.3    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 16384      | 63.65                            | 454.32   | 6   | 34355,34544,34733,34350,34539,34728 | 613.78   |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 16384      | 72.81                            | 518.99   | 6   | 30953,31142,31331,30948,31137,31326 | 612.8    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 2048       | 14.35                            | 101.92   | 6   | 35468,35657,35846,35463,35652,35841 | 610.24   |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 4096       | 26.49                            | 187.4    | 6   | 28671,28860,29049,28666,28855,29044 | 607.44   |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 2048       | 12.09                            | 85.04    | 6   | 32066,32255,32444,32061,32250,32439 | 603.39   |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1024       | 8.15                             | 57.16    | 6   | 29791,29980,30169,29786,29975,30164 | 601.35   |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 8192       | 44.78                            | 314.06   | 6   | 33214,33403,33592,33209,33398,33587 | 601.34   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 2048       | 47.96                            | 334.91   | 4   | 38870,39059,38865,39054             | 598.31   |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 8192       | 42.83                            | 298.55   | 6   | 32647,32836,33025,32642,32831,33020 | 597.06   |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 2048       | 16.11                            | 112.05   | 6   | 30932,31121,31310,30927,31116,31305 | 595.53   |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 16384      | 68.01                            | 469.09   | 6   | 28118,28307,28496,28113,28302,28491 | 589.74   |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 16384      | 100.15                           | 690.15   | 6   | 8840,9015,9190,8835,9010,9185       | 589.12   |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 1024       | 6.62                             | 45.58    | 6   | 32059,32248,32437,32054,32243,32432 | 588.52   |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 2048       | 14.58                            | 99.78    | 6   | 28097,28286,28475,28092,28281,28470 | 584.36   |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 4096       | 26.98                            | 184.03   | 6   | 33207,33396,33585,33202,33391,33580 | 582.1    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2048       | 15.21                            | 103.32   | 6   | 34901,35090,35279,34896,35085,35274 | 579.29   |
