+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+------------------+------------------------------+-----+-------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-728899ba | patched-geoghegan-2-3ded1b78 | cnt |                 qid                 | pct_diff |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 256        | 2.58             | 3.05                         | 6   | 70681,70884,71087,70682,70885,71088 | 18.22    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 2          | 0.22             | 0.26                         | 6   | 17145,17348,17551,17146,17349,17552 | 18.18    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 4          | 0.22             | 0.26                         | 6   | 25069,25272,25475,25070,25273,25476 | 18.18    |
| 38  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | increase  | desc        | desc       | 64         | 0.33             | 0.39                         | 6   | 82616,82812,83008,82617,82813,83009 | 18.18    |
| 35  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 256        | 2.59             | 3.06                         | 6   | 76540,76715,76890,76541,76716,76891 | 18.15    |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 8          | 2.15             | 2.54                         | 6   | 49772,49947,50122,49773,49948,50123 | 18.14    |
| 39  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 2048       | 2.15             | 2.54                         | 6   | 84415,84611,84807,84416,84612,84808 | 18.14    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 256        | 12.41            | 14.66                        | 6   | 38845,39034,39223,38846,39035,39224 | 18.13    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 128036     | 1912.89          | 2258.04                      | 6   | 46720,46895,47070,46721,46896,47071 | 18.04    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | asc        | 8          | 1.22             | 1.44                         | 6   | 7667,7849,8031,7668,7850,8032       | 18.03    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 32768      | 493.86           | 582.65                       | 6   | 46706,46881,47056,46707,46882,47057 | 17.98    |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 4          | 0.39             | 0.46                         | 6   | 33133,33322,33511,33134,33323,33512 | 17.95    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 16384      | 8.14             | 9.6                          | 6   | 22108,22311,22514,22109,22312,22515 | 17.94    |
| 34  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 32         | 1.23             | 1.45                         | 6   | 73894,74069,74244,73895,74070,74245 | 17.89    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 503036     | 7459.42          | 8792.35                      | 6   | 46762,46937,47112,46763,46938,47113 | 17.87    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 4          | 0.28             | 0.33                         | 6   | 21415,21618,21821,21416,21619,21822 | 17.86    |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 8          | 0.56             | 0.66                         | 6   | 53447,53615,53783,53448,53616,53784 | 17.86    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1024       | 0.9              | 1.06                         | 6   | 25734,25937,26140,25735,25938,26141 | 17.78    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 315536     | 4689.16          | 5520.66                      | 6   | 46741,46916,47091,46742,46917,47092 | 17.73    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 128        | 1.58             | 1.86                         | 6   | 2235,2417,2599,2236,2418,2600       | 17.72    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 1          | 0.34             | 0.4                          | 6   | 10838,11013,11188,10839,11014,11189 | 17.65    |
| 35  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 8          | 0.68             | 0.8                          | 6   | 76505,76680,76855,76506,76681,76856 | 17.65    |
| 26  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 16         | 1.26             | 1.48                         | 6   | 56478,56646,56814,56479,56647,56815 | 17.46    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 4096       | 2.53             | 2.97                         | 6   | 21485,21688,21891,21486,21689,21892 | 17.39    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1          | 0.23             | 0.27                         | 6   | 25664,25867,26070,25665,25868,26071 | 17.39    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 253036     | 3483.55          | 4088.0                       | 6   | 52509,52684,52859,52510,52685,52860 | 17.35    |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 2          | 0.29             | 0.34                         | 6   | 68196,68399,68602,68197,68400,68603 | 17.24    |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 16384      | 217.34           | 254.79                       | 6   | 48799,48974,49149,48800,48975,49150 | 17.23    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 2048       | 0.93             | 1.09                         | 6   | 20869,21072,21275,20870,21073,21276 | 17.2     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | asc        | 631072     | 2728.23          | 3193.17                      | 6   | 5609,5791,5973,5610,5792,5974       | 17.04    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 2048       | 0.94             | 1.1                          | 6   | 25132,25335,25538,25133,25336,25539 | 17.02    |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 64         | 2.77             | 3.24                         | 6   | 28625,28814,29003,28626,28815,29004 | 16.97    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 1024       | 40.42            | 47.26                        | 6   | 37725,37914,38103,37726,37915,38104 | 16.92    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 32         | 4.14             | 4.84                         | 6   | 38257,38446,38635,38258,38447,38636 | 16.91    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 64         | 2.97             | 3.47                         | 6   | 10880,11055,11230,10881,11056,11231 | 16.84    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | desc       | 8192       | 40.13            | 46.87                        | 6   | 3915,4097,4279,3916,4098,4280       | 16.8     |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 65536      | 55.22            | 64.48                        | 6   | 67692,67895,68098,67693,67896,68099 | 16.77    |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 128036     | 1696.25          | 1979.96                      | 6   | 50395,50570,50745,50396,50571,50746 | 16.73    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 2          | 0.24             | 0.28                         | 6   | 21408,21611,21814,21409,21612,21815 | 16.67    |
| 37  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | increase  | asc         | asc        | 32768      | 7.68             | 8.96                         | 6   | 79739,79935,80131,79740,79936,80132 | 16.67    |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 1024       | 9.28             | 10.82                        | 6   | 28653,28842,29031,28654,28843,29032 | 16.59    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 128        | 1.33             | 1.55                         | 6   | 1143,1325,1507,1144,1326,1508       | 16.54    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 128        | 3.87             | 4.51                         | 6   | 30900,31089,31278,30901,31090,31279 | 16.54    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 32         | 1.94             | 2.26                         | 6   | 52936,53111,53286,52937,53112,53287 | 16.49    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | desc       | 881072     | 3997.14          | 4654.42                      | 6   | 3985,4167,4349,3986,4168,4350       | 16.44    |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 4          | 0.67             | 0.78                         | 6   | 59488,59656,59824,59489,59657,59825 | 16.42    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 4096       | 3.36             | 3.91                         | 6   | 19049,19252,19455,19050,19253,19456 | 16.37    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 8          | 1.59             | 1.85                         | 6   | 36542,36731,36920,36543,36732,36921 | 16.35    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 16         | 1.91             | 2.22                         | 6   | 12966,13141,13316,12967,13142,13317 | 16.23    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 512        | 4.71             | 5.47                         | 6   | 34883,35072,35261,34884,35073,35262 | 16.14    |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 512        | 2.79             | 3.24                         | 6   | 67643,67846,68049,67644,67847,68050 | 16.13    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1024       | 0.93             | 1.08                         | 6   | 23298,23501,23704,23299,23502,23705 | 16.13    |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1024       | 7.69             | 8.93                         | 6   | 32622,32811,33000,32623,32812,33001 | 16.12    |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 2048576    | 326.08           | 378.49                       | 6   | 62855,63058,63261,62856,63059,63262 | 16.07    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 256        | 4.29             | 4.97                         | 6   | 8794,8969,9144,8795,8970,9145       | 15.85    |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 6048576    | 938.38           | 1086.79                      | 6   | 70800,71003,71206,70801,71004,71207 | 15.82    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 8          | 1.14             | 1.32                         | 6   | 8213,8395,8577,8214,8396,8578       | 15.79    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 512        | 0.57             | 0.66                         | 6   | 22682,22885,23088,22683,22886,23089 | 15.79    |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1024       | 2.8              | 3.24                         | 6   | 70695,70898,71101,70696,70899,71102 | 15.71    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | desc       | 881072     | 4963.12          | 5742.28                      | 6   | 1801,1983,2165,1802,1984,2166       | 15.7     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | asc        | 64         | 1.72             | 1.99                         | 6   | 7688,7870,8052,7689,7871,8053       | 15.7     |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 128        | 2.04             | 2.36                         | 6   | 67020,67223,67426,67021,67224,67427 | 15.69    |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 2          | 0.83             | 0.96                         | 6   | 50283,50458,50633,50284,50459,50634 | 15.66    |
| 38  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | increase  | desc        | desc       | 2048       | 2.44             | 2.82                         | 6   | 82651,82847,83043,82652,82848,83044 | 15.57    |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 4048576    | 628.71           | 726.53                       | 6   | 62869,63072,63275,62870,63073,63276 | 15.56    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 2          | 0.45             | 0.52                         | 6   | 15045,15220,15395,15046,15221,15396 | 15.56    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 1024       | 29.27            | 33.81                        | 6   | 39993,40182,40371,39994,40183,40372 | 15.51    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 2          | 0.71             | 0.82                         | 6   | 6015,6197,6379,6016,6198,6380       | 15.49    |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 64         | 1.81             | 2.09                         | 6   | 72851,73026,73201,72852,73027,73202 | 15.47    |
| 38  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | increase  | desc        | desc       | 512        | 0.97             | 1.12                         | 6   | 82637,82833,83029,82638,82834,83030 | 15.46    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 4          | 0.78             | 0.9                          | 6   | 1108,1290,1472,1109,1291,1473       | 15.38    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 128        | 0.39             | 0.45                         | 6   | 17796,17999,18202,17797,18000,18203 | 15.38    |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 1          | 0.39             | 0.45                         | 6   | 58466,58634,58802,58467,58635,58803 | 15.38    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 8          | 1.3              | 1.5                          | 6   | 51872,52047,52222,51873,52048,52223 | 15.38    |
| 38  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | increase  | desc        | desc       | 4          | 0.26             | 0.3                          | 6   | 82588,82784,82980,82589,82785,82981 | 15.38    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 16         | 1.63             | 1.88                         | 6   | 51879,52054,52229,51880,52055,52230 | 15.34    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 512        | 6.28             | 7.24                         | 6   | 11426,11601,11776,11427,11602,11777 | 15.29    |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 315536     | 1419.74          | 1636.7                       | 6   | 48316,48491,48666,48317,48492,48667 | 15.28    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 16         | 2.96             | 3.41                         | 6   | 42219,42408,42597,42220,42409,42598 | 15.2     |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 8          | 0.79             | 0.91                         | 6   | 72830,73005,73180,72831,73006,73181 | 15.19    |
| 35  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 16         | 1.06             | 1.22                         | 6   | 77037,77212,77387,77038,77213,77388 | 15.09    |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 4096       | 3.91             | 4.5                          | 6   | 61574,61777,61980,61575,61778,61981 | 15.09    |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 16         | 0.8              | 0.92                         | 6   | 65781,65984,66187,65782,65985,66188 | 15.0     |
| 40  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | decrease  | desc        | desc       | 4096       | 1.6              | 1.84                         | 6   | 87362,87558,87754,87363,87559,87755 | 15.0     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 65536      | 10.35            | 11.9                         | 6   | 25167,25370,25573,25168,25371,25574 | 14.98    |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 64         | 1.87             | 2.15                         | 6   | 64577,64780,64983,64578,64781,64984 | 14.97    |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 2048       | 4.02             | 4.62                         | 6   | 66439,66642,66845,66440,66643,66846 | 14.93    |
| 38  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | increase  | desc        | desc       | 1024       | 1.34             | 1.54                         | 6   | 83820,84016,84212,83821,84017,84213 | 14.93    |
| 36  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 16         | 1.01             | 1.16                         | 6   | 78087,78262,78437,78088,78263,78438 | 14.85    |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 4          | 0.41             | 0.47                         | 6   | 28597,28786,28975,28598,28787,28976 | 14.63    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 256        | 3.84             | 4.4                          | 6   | 35443,35632,35821,35444,35633,35822 | 14.58    |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 9048576    | 1406.6           | 1611.59                      | 6   | 70821,71024,71227,70822,71025,71228 | 14.57    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 2          | 0.55             | 0.63                         | 6   | 39930,40119,40308,39931,40120,40309 | 14.55    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | desc       | 16384      | 91.56            | 104.85                       | 6   | 1738,1920,2102,1739,1921,2103       | 14.52    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 1024       | 24.92            | 28.53                        | 6   | 37158,37347,37536,37159,37348,37537 | 14.49    |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 8192       | 5.53             | 6.33                         | 6   | 65235,65438,65641,65236,65439,65642 | 14.47    |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 8          | 0.9              | 1.03                         | 6   | 58991,59159,59327,58992,59160,59328 | 14.44    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 128        | 12.97            | 14.83                        | 6   | 44508,44697,44886,44509,44698,44887 | 14.34    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 16         | 1.47             | 1.68                         | 6   | 46104,46279,46454,46105,46280,46455 | 14.29    |
| 34  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 4          | 0.42             | 0.48                         | 6   | 73348,73523,73698,73349,73524,73699 | 14.29    |
| 36  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 2048       | 9.31             | 10.64                        | 6   | 78661,78836,79011,78662,78837,79012 | 14.29    |
| 39  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | decrease  | asc         | desc       | 512        | 0.63             | 0.72                         | 6   | 86165,86361,86557,86166,86362,86558 | 14.29    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 1          | 0.56             | 0.64                         | 6   | 1094,1276,1458,1095,1277,1459       | 14.29    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 8          | 0.28             | 0.32                         | 6   | 17768,17971,18174,17769,17972,18175 | 14.29    |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 1024       | 15.5             | 17.7                         | 6   | 48771,48946,49121,48772,48947,49122 | 14.19    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 64         | 1.48             | 1.69                         | 6   | 6050,6232,6414,6051,6233,6415       | 14.19    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 8          | 1.13             | 1.29                         | 6   | 10859,11034,11209,10860,11035,11210 | 14.16    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 2048       | 11.17            | 12.75                        | 6   | 4447,4629,4811,4448,4630,4812       | 14.15    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 1024       | 8.06             | 9.2                          | 6   | 34323,34512,34701,34324,34513,34702 | 14.14    |
| 34  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 16         | 0.99             | 1.13                         | 6   | 74412,74587,74762,74413,74588,74763 | 14.14    |
| 34  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 512        | 2.9              | 3.31                         | 6   | 73922,74097,74272,73923,74098,74273 | 14.14    |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 16         | 0.85             | 0.97                         | 6   | 62127,62330,62533,62128,62331,62534 | 14.12    |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 1024       | 3.83             | 4.37                         | 6   | 65823,66026,66229,65824,66027,66230 | 14.1     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | desc       | 8192       | 46.89            | 53.49                        | 6   | 1731,1913,2095,1732,1914,2096       | 14.08    |
| 37  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | increase  | asc         | asc        | 512        | 0.57             | 0.65                         | 6   | 80873,81069,81265,80874,81070,81266 | 14.04    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 1024       | 1.07             | 1.22                         | 6   | 17817,18020,18223,17818,18021,18224 | 14.02    |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 4          | 0.5              | 0.57                         | 6   | 53440,53608,53776,53441,53609,53777 | 14.0     |
| 34  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 2048       | 10.1             | 11.51                        | 6   | 74461,74636,74811,74462,74637,74812 | 13.96    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 32         | 4.31             | 4.91                         | 6   | 42793,42982,43171,42794,42983,43172 | 13.92    |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 32         | 2.59             | 2.95                         | 6   | 53965,54133,54301,53966,54134,54302 | 13.9     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 2          | 0.29             | 0.33                         | 6   | 35394,35583,35772,35395,35584,35773 | 13.79    |
| 35  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 2          | 0.29             | 0.33                         | 6   | 75441,75616,75791,75442,75617,75792 | 13.79    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 512        | 3.78             | 4.3                          | 6   | 51914,52089,52264,51915,52090,52265 | 13.76    |
