+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------------------------+------------------------+-----+-------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-43ff7415 | patched-munro-728899ba | cnt |                 qid                 | pct_diff |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 4          | 0.44                       | 0.48                   | 6   | 28033,28222,28411,28035,28224,28413 | 9.09     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 2          | 0.44                       | 0.48                   | 6   | 38232,38421,38610,38234,38423,38612 | 9.09     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 32         | 0.33                       | 0.36                   | 6   | 19003,19206,19409,19005,19208,19411 | 9.09     |
| 26  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 2          | 0.55                       | 0.6                    | 6   | 55956,56124,56292,55958,56126,56294 | 9.09     |
| 37  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | increase  | asc         | asc        | 16384      | 4.09                       | 4.46                   | 6   | 79735,79931,80127,79737,79933,80129 | 9.05     |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 256        | 3.87                       | 4.22                   | 6   | 48235,48410,48585,48237,48412,48587 | 9.04     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 512        | 14.31                      | 15.6                   | 6   | 14579,14754,14929,14581,14756,14931 | 9.01     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 4          | 1.0                        | 1.09                   | 6   | 42208,42397,42586,42210,42399,42588 | 9.0      |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 16         | 0.89                       | 0.97                   | 6   | 60009,60177,60345,60011,60179,60347 | 8.99     |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 2          | 1.34                       | 1.46                   | 6   | 50811,50986,51161,50813,50988,51163 | 8.96     |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 2048       | 5.36                       | 5.84                   | 6   | 71314,71489,71664,71316,71491,71666 | 8.96     |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 8192       | 4.47                       | 4.87                   | 6   | 70719,70922,71125,70721,70924,71127 | 8.95     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 65536      | 15.16                      | 16.51                  | 6   | 23952,24155,24358,23954,24157,24360 | 8.91     |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 16         | 0.9                        | 0.98                   | 6   | 64566,64769,64972,64568,64771,64974 | 8.89     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 1024       | 7.13                       | 7.76                   | 6   | 2805,2987,3169,2807,2989,3171       | 8.84     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | desc       | 8          | 1.02                       | 1.11                   | 6   | 3848,4030,4212,3850,4032,4214       | 8.82     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 4          | 0.68                       | 0.74                   | 6   | 15055,15230,15405,15057,15232,15407 | 8.82     |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 4          | 0.57                       | 0.62                   | 6   | 59995,60163,60331,59997,60165,60333 | 8.77     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 5048576    | 419.74                     | 456.4                  | 6   | 17309,17512,17715,17311,17514,17717 | 8.73     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 4096       | 1.49                       | 1.62                   | 6   | 19661,19864,20067,19663,19866,20069 | 8.72     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 8          | 0.23                       | 0.25                   | 6   | 19598,19801,20004,19600,19803,20006 | 8.7      |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 1          | 0.23                       | 0.25                   | 6   | 22622,22825,23028,22624,22827,23030 | 8.7      |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1          | 0.23                       | 0.25                   | 6   | 26885,27074,27263,26887,27076,27265 | 8.7      |
| 38  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | increase  | desc        | asc        | 8          | 0.23                       | 0.25                   | 6   | 82010,82206,82402,82012,82208,82404 | 8.7      |
| 39  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 4          | 0.23                       | 0.25                   | 6   | 84355,84551,84747,84357,84553,84749 | 8.7      |
| 39  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | decrease  | asc         | desc       | 8          | 0.23                       | 0.25                   | 6   | 84950,85146,85342,84952,85148,85344 | 8.7      |
| 40  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1          | 0.23                       | 0.25                   | 4   | 87869,88065,87871,88067             | 8.7      |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 524288     | 45.98                      | 49.97                  | 6   | 17274,17477,17680,17276,17479,17682 | 8.68     |
| 34  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 2048       | 6.26                       | 6.8                    | 6   | 74989,75164,75339,74991,75166,75341 | 8.63     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 6048576    | 512.46                     | 556.5                  | 6   | 26451,26654,26857,26453,26656,26859 | 8.59     |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 1          | 0.35                       | 0.38                   | 6   | 53429,53597,53765,53431,53599,53767 | 8.57     |
| 38  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | increase  | desc        | asc        | 2048       | 1.52                       | 1.65                   | 6   | 83242,83438,83634,83244,83440,83636 | 8.55     |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 32         | 1.41                       | 1.53                   | 6   | 58504,58672,58840,58506,58674,58842 | 8.51     |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 2048       | 3.41                       | 3.7                    | 6   | 70705,70908,71111,70707,70910,71113 | 8.5      |
| 38  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | increase  | desc        | asc        | 32768      | 16.6                       | 18.0                   | 6   | 83270,83466,83662,83272,83468,83664 | 8.43     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 8048576    | 1644.05                    | 1782.26                | 6   | 22811,23014,23217,22813,23016,23219 | 8.41     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 262144     | 58.31                      | 63.2                   | 6   | 23966,24169,24372,23968,24171,24374 | 8.39     |
| 39  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | decrease  | asc         | desc       | 4096       | 2.28                       | 2.47                   | 6   | 85013,85209,85405,85015,85211,85407 | 8.33     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 1          | 0.36                       | 0.39                   | 6   | 12941,13116,13291,12943,13118,13293 | 8.33     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 256        | 0.36                       | 0.39                   | 6   | 22678,22881,23084,22680,22883,23086 | 8.33     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 512        | 0.48                       | 0.52                   | 6   | 26339,26542,26745,26341,26544,26747 | 8.33     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 32         | 0.24                       | 0.26                   | 6   | 24484,24687,24890,24486,24689,24892 | 8.33     |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 1          | 0.36                       | 0.39                   | 6   | 57461,57629,57797,57463,57631,57799 | 8.33     |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 8          | 0.48                       | 0.52                   | 6   | 66386,66589,66792,66388,66591,66794 | 8.33     |
| 36  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 2          | 0.36                       | 0.39                   | 6   | 79119,79294,79469,79121,79296,79471 | 8.33     |
| 40  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 4          | 0.24                       | 0.26                   | 6   | 86707,86903,87099,86709,86905,87101 | 8.33     |
| 39  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | decrease  | asc         | desc       | 65536      | 28.84                      | 31.24                  | 6   | 86217,86413,86609,86219,86415,86611 | 8.32     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 4          | 0.85                       | 0.92                   | 6   | 38806,38995,39184,38808,38997,39186 | 8.24     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 1024       | 24.93                      | 26.96                  | 6   | 37161,37350,37539,37163,37352,37541 | 8.14     |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 4096       | 5.67                       | 6.13                   | 6   | 70103,70306,70509,70105,70308,70511 | 8.11     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 64         | 0.37                       | 0.4                    | 6   | 19010,19213,19416,19012,19215,19418 | 8.11     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 1024       | 0.74                       | 0.8                    | 6   | 22692,22895,23098,22694,22897,23100 | 8.11     |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 16         | 1.11                       | 1.2                    | 6   | 71790,71965,72140,71792,71967,72142 | 8.11     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 131072     | 29.1                       | 31.45                  | 6   | 19696,19899,20102,19698,19901,20104 | 8.08     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 512        | 15.12                      | 16.34                  | 6   | 38855,39044,39233,38857,39046,39235 | 8.07     |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 8          | 0.62                       | 0.67                   | 6   | 63341,63544,63747,63343,63546,63749 | 8.06     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 4          | 0.87                       | 0.94                   | 6   | 12430,12605,12780,12432,12607,12782 | 8.05     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 2          | 0.25                       | 0.27                   | 6   | 22629,22832,23035,22631,22834,23037 | 8.0      |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 1          | 0.25                       | 0.27                   | 6   | 30854,31043,31232,30856,31045,31234 | 8.0      |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 1          | 0.25                       | 0.27                   | 6   | 34256,34445,34634,34258,34447,34636 | 8.0      |
| 38  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | increase  | desc        | asc        | 4          | 0.25                       | 0.27                   | 6   | 83179,83375,83571,83181,83377,83573 | 8.0      |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 32768      | 4.63                       | 5.0                    | 6   | 18464,18667,18870,18466,18669,18872 | 7.99     |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 16         | 0.88                       | 0.95                   | 6   | 31449,31638,31827,31451,31640,31829 | 7.95     |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 16         | 1.26                       | 1.36                   | 6   | 57993,58161,58329,57995,58163,58331 | 7.94     |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 256        | 3.53                       | 3.81                   | 6   | 32611,32800,32989,32613,32802,32991 | 7.93     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 16         | 1.14                       | 1.23                   | 6   | 2217,2399,2581,2219,2401,2583       | 7.89     |
| 35  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 512        | 3.56                       | 3.84                   | 6   | 76550,76725,76900,76552,76727,76902 | 7.87     |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 64         | 2.8                        | 3.02                   | 6   | 45596,45771,45946,45598,45773,45948 | 7.86     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 4048576    | 840.89                     | 906.73                 | 6   | 22783,22986,23189,22785,22988,23191 | 7.83     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 16384      | 2.56                       | 2.76                   | 6   | 25156,25359,25562,25158,25361,25564 | 7.81     |
| 34  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 64         | 1.54                       | 1.66                   | 6   | 74429,74604,74779,74431,74606,74781 | 7.79     |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 64         | 1.8                        | 1.94                   | 6   | 68843,69046,69249,68845,69048,69251 | 7.78     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 256        | 2.97                       | 3.2                    | 6   | 2791,2973,3155,2793,2975,3157       | 7.74     |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 256        | 11.65                      | 12.55                  | 6   | 54997,55165,55333,54999,55167,55335 | 7.73     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 9048576    | 1940.62                    | 2089.96                | 6   | 20991,21194,21397,20993,21196,21399 | 7.7      |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 512        | 0.52                       | 0.56                   | 6   | 18422,18625,18828,18424,18627,18830 | 7.69     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 32         | 0.26                       | 0.28                   | 6   | 19612,19815,20018,19614,19817,20020 | 7.69     |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 64         | 2.08                       | 2.24                   | 6   | 62144,62347,62550,62146,62349,62552 | 7.69     |
| 35  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 1          | 0.26                       | 0.28                   | 6   | 75962,76137,76312,75964,76139,76314 | 7.69     |
| 39  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 16         | 0.26                       | 0.28                   | 6   | 84369,84565,84761,84371,84567,84763 | 7.69     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | desc       | 256        | 2.47                       | 2.66                   | 6   | 3883,4065,4247,3885,4067,4249       | 7.69     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 4          | 0.91                       | 0.98                   | 6   | 7117,7299,7481,7119,7301,7483       | 7.69     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 2          | 0.78                       | 0.84                   | 6   | 8202,8384,8566,8204,8386,8568       | 7.69     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 4          | 0.39                       | 0.42                   | 6   | 27466,27655,27844,27468,27657,27846 | 7.69     |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 2          | 0.39                       | 0.42                   | 6   | 72819,72994,73169,72821,72996,73171 | 7.69     |
| 35  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 8          | 0.65                       | 0.7                    | 6   | 75983,76158,76333,75985,76160,76335 | 7.69     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 524288     | 113.54                     | 122.2                  | 6   | 23973,24176,24379,23975,24178,24381 | 7.63     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 8          | 1.84                       | 1.98                   | 6   | 37112,37301,37490,37114,37303,37492 | 7.61     |
| 26  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 2          | 0.66                       | 0.71                   | 6   | 56460,56628,56796,56462,56630,56798 | 7.58     |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 256        | 3.04                       | 3.27                   | 6   | 69466,69669,69872,69468,69671,69874 | 7.57     |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 16         | 1.59                       | 1.71                   | 6   | 49257,49432,49607,49259,49434,49609 | 7.55     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 512        | 15.19                      | 16.33                  | 6   | 11954,12129,12304,11956,12131,12306 | 7.5      |
| 40  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | decrease  | desc        | desc       | 4096       | 1.48                       | 1.59                   | 6   | 87365,87561,87757,87367,87563,87759 | 7.43     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 2048       | 0.81                       | 0.87                   | 6   | 17218,17421,17624,17220,17423,17626 | 7.41     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1          | 0.54                       | 0.58                   | 6   | 5465,5647,5829,5467,5649,5831       | 7.41     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 32         | 0.27                       | 0.29                   | 6   | 23875,24078,24281,23877,24080,24283 | 7.41     |
| 37  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | increase  | asc         | desc       | 16         | 0.27                       | 0.29                   | 6   | 80253,80449,80645,80255,80451,80647 | 7.41     |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 2048       | 4.19                       | 4.5                    | 6   | 68269,68472,68675,68271,68474,68677 | 7.4      |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 4          | 0.68                       | 0.73                   | 6   | 59491,59659,59827,59493,59661,59829 | 7.35     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 64         | 7.22                       | 7.75                   | 6   | 41102,41291,41480,41104,41293,41482 | 7.34     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 9048576    | 1882.56                    | 2020.59                | 6   | 24036,24239,24442,24038,24241,24444 | 7.33     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 1          | 0.41                       | 0.44                   | 6   | 10316,10491,10666,10318,10493,10668 | 7.32     |
| 40  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | decrease  | desc        | desc       | 128        | 0.41                       | 0.44                   | 6   | 87330,87526,87722,87332,87528,87724 | 7.32     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | desc       | 256        | 2.6                        | 2.79                   | 6   | 1699,1881,2063,1701,1883,2065       | 7.31     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 9048576    | 1784.3                     | 1914.65                | 6   | 19773,19976,20179,19775,19978,20181 | 7.31     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | asc        | 32         | 1.37                       | 1.47                   | 6   | 7684,7866,8048,7686,7868,8050       | 7.3      |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 16         | 0.96                       | 1.03                   | 6   | 62739,62942,63145,62741,62944,63147 | 7.29     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 128        | 8.92                       | 9.57                   | 6   | 41676,41865,42054,41678,41867,42056 | 7.29     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 512        | 3.72                       | 3.99                   | 6   | 4436,4618,4800,4438,4620,4802       | 7.26     |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 8          | 0.69                       | 0.74                   | 6   | 60002,60170,60338,60004,60172,60340 | 7.25     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 262144     | 58.38                      | 62.6                   | 6   | 20921,21124,21327,20923,21126,21329 | 7.23     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 4048576    | 801.12                     | 858.87                 | 6   | 19738,19941,20144,19740,19943,20146 | 7.21     |
| 39  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | decrease  | asc         | desc       | 4524288    | 1772.35                    | 1899.84                | 6   | 85118,85314,85510,85120,85316,85512 | 7.19     |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 4          | 1.54                       | 1.65                   | 6   | 45568,45743,45918,45570,45745,45920 | 7.14     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 2          | 0.28                       | 0.3                    | 6   | 18975,19178,19381,18977,19180,19383 | 7.14     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 32         | 0.28                       | 0.3                    | 6   | 17176,17379,17582,17178,17381,17584 | 7.14     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 8          | 0.28                       | 0.3                    | 6   | 17771,17974,18177,17773,17976,18179 | 7.14     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 512        | 0.56                       | 0.6                    | 6   | 19640,19843,20046,19642,19845,20048 | 7.14     |
| 35  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 1          | 0.28                       | 0.3                    | 6   | 77012,77187,77362,77014,77189,77364 | 7.14     |
| 38  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | increase  | desc        | asc        | 1524288    | 580.92                     | 622.34                 | 6   | 82136,82332,82528,82138,82334,82530 | 7.13     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 8048576    | 1678.37                    | 1797.38                | 6   | 24029,24232,24435,24031,24234,24437 | 7.09     |
| 40  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | decrease  | desc        | desc       | 1024       | 0.71                       | 0.76                   | 6   | 87351,87547,87743,87353,87549,87745 | 7.04     |
