+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+------------------------------------+----------+-----+-------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-2-munro-3ded1b78 |  master  | cnt |                 qid                 | pct_diff |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 126518     | 3015.65                            | 9047.42  | 6   | 59602,59770,59938,59599,59767,59935 | 200.02   |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 128        | 3.48                               | 10.44    | 6   | 58517,58685,58853,58514,58682,58850 | 200.0    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 262144     | 387.62                             | 1162.52  | 6   | 33814,34003,34192,33811,34000,34189 | 199.91   |
| 35  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 4096       | 10.97                              | 32.87    | 6   | 76570,76745,76920,76567,76742,76917 | 199.64   |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 251518     | 5983.96                            | 17874.84 | 6   | 59630,59798,59966,59627,59795,59963 | 198.71   |
| 26  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 256        | 6.86                               | 20.49    | 6   | 56004,56172,56340,56001,56169,56337 | 198.69   |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 64         | 1.29                               | 3.85     | 6   | 72328,72503,72678,72325,72500,72675 | 198.45   |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 262144     | 445.43                             | 1328.2   | 6   | 30412,30601,30790,30409,30598,30787 | 198.18   |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 262144     | 310.09                             | 922.89   | 6   | 35515,35704,35893,35512,35701,35890 | 197.62   |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 262144     | 452.06                             | 1345.08  | 6   | 34948,35137,35326,34945,35134,35323 | 197.54   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 1012144    | 5235.57                            | 15552.03 | 6   | 37804,37993,38182,37801,37990,38179 | 197.05   |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 64018      | 1572.86                            | 4661.85  | 6   | 59588,59756,59924,59585,59753,59921 | 196.39   |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 262144     | 468.69                             | 1386.38  | 6   | 28711,28900,29089,28708,28897,29086 | 195.8    |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 157768     | 3885.82                            | 11490.92 | 6   | 59609,59777,59945,59606,59774,59942 | 195.71   |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 32768      | 811.02                             | 2390.87  | 6   | 59581,59749,59917,59578,59746,59914 | 194.8    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 128036     | 1227.88                            | 3618.02  | 6   | 16209,16384,16559,16206,16381,16556 | 194.66   |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 512144     | 531.67                             | 1564.67  | 6   | 29852,30041,30230,29849,30038,30227 | 194.29   |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 65536      | 386.78                             | 1136.6   | 6   | 12527,12702,12877,12524,12699,12874 | 193.86   |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 16384      | 408.08                             | 1199.03  | 6   | 59574,59742,59910,59571,59739,59907 | 193.82   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 131072     | 1337.6                             | 3929.57  | 6   | 37209,37398,37587,37206,37395,37584 | 193.78   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1012144    | 4119.27                            | 12072.88 | 6   | 38371,38560,38749,38368,38557,38746 | 193.08   |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 128036     | 1211.06                            | 3549.16  | 6   | 10434,10609,10784,10431,10606,10781 | 193.06   |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 8192       | 206.74                             | 602.84   | 6   | 59567,59735,59903,59564,59732,59900 | 191.59   |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 128036     | 1217.57                            | 3550.02  | 6   | 12009,12184,12359,12006,12181,12356 | 191.57   |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 512144     | 555.64                             | 1619.74  | 6   | 30986,31175,31364,30983,31172,31361 | 191.51   |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 256        | 4.13                               | 12.03    | 6   | 32043,32232,32421,32040,32229,32418 | 191.28   |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 4096       | 103.47                             | 301.27   | 6   | 59560,59728,59896,59557,59725,59893 | 191.17   |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1262144    | 6429.71                            | 18658.95 | 6   | 44048,44237,44426,44045,44234,44423 | 190.2    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 256        | 4.14                               | 12.01    | 6   | 33744,33933,34122,33741,33930,34119 | 190.1    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 128036     | 1176.58                            | 3409.93  | 6   | 14634,14809,14984,14631,14806,14981 | 189.82   |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 1012144    | 4469.89                            | 12932.73 | 6   | 42907,43096,43285,42904,43093,43282 | 189.33   |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 2048       | 52.34                              | 151.04   | 6   | 59553,59721,59889,59550,59718,59886 | 188.57   |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 262144     | 307.73                             | 885.85   | 6   | 28144,28333,28522,28141,28330,28519 | 187.87   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1262144    | 6248.71                            | 17951.96 | 6   | 39512,39701,39890,39509,39698,39887 | 187.29   |
| 34  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 2048       | 5.79                               | 16.6     | 6   | 73938,74113,74288,73935,74110,74285 | 186.7    |
| 36  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 128        | 1.61                               | 4.61     | 6   | 77585,77760,77935,77582,77757,77932 | 186.34   |
| 35  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 1024       | 4.23                               | 12.11    | 6   | 76556,76731,76906,76553,76728,76903 | 186.29   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 1262144    | 5635.17                            | 16114.58 | 6   | 36677,36866,37055,36674,36863,37052 | 185.96   |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 1024       | 26.82                              | 76.65    | 6   | 59546,59714,59882,59543,59711,59879 | 185.79   |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 65536      | 381.52                             | 1089.92  | 6   | 16727,16902,17077,16724,16899,17074 | 185.68   |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 512144     | 474.4                              | 1351.17  | 6   | 31553,31742,31931,31550,31739,31928 | 184.82   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 1262144    | 5503.19                            | 15668.12 | 6   | 41213,41402,41591,41210,41399,41588 | 184.71   |
| 34  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 2048       | 6.32                               | 17.99    | 6   | 74988,75163,75338,74985,75160,75335 | 184.65   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1262144    | 6204.35                            | 17568.71 | 6   | 42347,42536,42725,42344,42533,42722 | 183.17   |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 565536     | 1820.79                            | 5153.0   | 6   | 71929,72104,72279,71926,72101,72276 | 183.01   |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 262144     | 367.93                             | 1038.5   | 6   | 29278,29467,29656,29275,29464,29653 | 182.25   |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 65536      | 372.82                             | 1051.78  | 6   | 14102,14277,14452,14099,14274,14449 | 182.11   |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 2048       | 69.22                              | 194.48   | 6   | 60561,60729,60897,60558,60726,60894 | 180.96   |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 762144     | 741.22                             | 2082.18  | 6   | 29859,30048,30237,29856,30045,30234 | 180.91   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 256        | 16.85                              | 47.32    | 6   | 41115,41304,41493,41112,41301,41490 | 180.83   |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 251518     | 7679.3                             | 21545.6  | 6   | 54086,54254,54422,54083,54251,54419 | 180.57   |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 512        | 13.89                              | 38.87    | 6   | 59539,59707,59875,59536,59704,59872 | 179.84   |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 503036     | 1638.48                            | 4581.15  | 6   | 71922,72097,72272,71919,72094,72269 | 179.6    |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 128        | 1.94                               | 5.42     | 6   | 71810,71985,72160,71807,71982,72157 | 179.38   |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 256        | 4.79                               | 13.38    | 6   | 34311,34500,34689,34308,34497,34686 | 179.33   |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 440536     | 1440.11                            | 4022.05  | 6   | 71915,72090,72265,71912,72087,72262 | 179.29   |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 1262144    | 5220.62                            | 14580.38 | 6   | 42914,43103,43292,42911,43100,43289 | 179.28   |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 282768     | 8703.99                            | 24297.41 | 6   | 54093,54261,54429,54090,54258,54426 | 179.15   |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 262144     | 374.57                             | 1044.75  | 6   | 32113,32302,32491,32110,32299,32488 | 178.92   |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 256        | 5.16                               | 14.35    | 6   | 35445,35634,35823,35442,35631,35820 | 178.1    |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 128        | 2.23                               | 6.18     | 6   | 72860,73035,73210,72857,73032,73207 | 177.13   |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 64         | 3.17                               | 8.78     | 6   | 13507,13682,13857,13504,13679,13854 | 176.97   |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 157768     | 5041.18                            | 13928.07 | 6   | 54065,54233,54401,54062,54230,54398 | 176.29   |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 32768      | 1114.67                            | 3073.47  | 6   | 54037,54205,54373,54034,54202,54370 | 175.73   |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 65536      | 370.86                             | 1022.22  | 6   | 9902,10077,10252,9899,10074,10249   | 175.64   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 1262144    | 6031.82                            | 16593.61 | 6   | 37811,38000,38189,37808,37997,38186 | 175.1    |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 126518     | 4140.21                            | 11384.38 | 6   | 54058,54226,54394,54055,54223,54391 | 174.97   |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 64         | 3.58                               | 9.84     | 6   | 10357,10532,10707,10354,10529,10704 | 174.86   |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 32768      | 1154.49                            | 3168.33  | 6   | 60589,60757,60925,60586,60754,60922 | 174.44   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 262144     | 1723.35                            | 4727.89  | 6   | 38917,39106,39295,38914,39103,39292 | 174.34   |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 253036     | 818.52                             | 2244.29  | 6   | 71894,72069,72244,71891,72066,72241 | 174.19   |
| 34  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 128        | 1.85                               | 5.07     | 6   | 74435,74610,74785,74432,74607,74782 | 174.05   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 262144     | 1432.92                            | 3921.89  | 6   | 40618,40807,40996,40615,40804,40993 | 173.7    |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 8192       | 288.27                             | 788.8    | 6   | 54023,54191,54359,54020,54188,54356 | 173.63   |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 126518     | 4656.24                            | 12733.16 | 6   | 60610,60778,60946,60607,60775,60943 | 173.46   |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 157768     | 5881.62                            | 16069.17 | 6   | 60617,60785,60953,60614,60782,60950 | 173.21   |
| 35  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 128        | 1.53                               | 4.18     | 6   | 75485,75660,75835,75482,75657,75832 | 173.2    |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 8192       | 277.05                             | 756.54   | 6   | 60575,60743,60911,60572,60740,60908 | 173.07   |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 220268     | 7088.38                            | 19343.02 | 6   | 54079,54247,54415,54076,54244,54412 | 172.88   |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1512144    | 7266.37                            | 19801.87 | 6   | 44055,44244,44433,44052,44241,44430 | 172.51   |
| 26  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 128        | 4.15                               | 11.3     | 6   | 57005,57173,57341,57002,57170,57338 | 172.29   |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 16384      | 562.12                             | 1529.96  | 6   | 60582,60750,60918,60579,60747,60915 | 172.18   |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 4096       | 141.2                              | 383.87   | 6   | 60568,60736,60904,60565,60733,60901 | 171.86   |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 315536     | 1023.67                            | 2782.56  | 6   | 71901,72076,72251,71898,72073,72248 | 171.82   |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 256        | 5.14                               | 13.97    | 6   | 28641,28830,29019,28638,28827,29016 | 171.79   |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 512144     | 548.62                             | 1491.01  | 6   | 32687,32876,33065,32684,32873,33062 | 171.77   |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 762144     | 787.22                             | 2137.59  | 6   | 30993,31182,31371,30990,31179,31368 | 171.54   |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 378036     | 1227.87                            | 3332.69  | 6   | 71908,72083,72258,71905,72080,72255 | 171.42   |
| 35  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 2048       | 5.93                               | 16.09    | 6   | 75513,75688,75863,75510,75685,75860 | 171.33   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1262144    | 4812.09                            | 13044.45 | 6   | 38378,38567,38756,38375,38564,38753 | 171.08   |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1262144    | 1144.44                            | 3098.4   | 6   | 29873,30062,30251,29870,30059,30248 | 170.74   |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 64018      | 2129.63                            | 5762.86  | 6   | 54044,54212,54380,54041,54209,54377 | 170.6    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 190536     | 1347.06                            | 3644.78  | 6   | 13591,13766,13941,13588,13763,13938 | 170.57   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 262144     | 1410.59                            | 3810.08  | 6   | 36082,36271,36460,36079,36268,36457 | 170.11   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1512144    | 7040.89                            | 19007.42 | 6   | 39519,39708,39897,39516,39705,39894 | 169.96   |
| 34  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 128        | 1.76                               | 4.75     | 6   | 73385,73560,73735,73382,73557,73732 | 169.89   |
| 35  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 512        | 3.31                               | 8.93     | 6   | 76549,76724,76899,76546,76721,76896 | 169.79   |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 190536     | 1319.48                            | 3557.09  | 6   | 15166,15341,15516,15163,15338,15513 | 169.58   |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 64018      | 2322.54                            | 6259.97  | 6   | 60596,60764,60932,60593,60761,60929 | 169.53   |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 189018     | 6198.33                            | 16702.56 | 6   | 54072,54240,54408,54069,54237,54405 | 169.47   |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1012144    | 943.33                             | 2539.73  | 6   | 29866,30055,30244,29863,30052,30241 | 169.23   |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 189018     | 7137.2                             | 19209.21 | 6   | 60624,60792,60960,60621,60789,60957 | 169.14   |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 95268      | 3527.26                            | 9481.28  | 6   | 60603,60771,60939,60600,60768,60936 | 168.8    |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 251518     | 9590.04                            | 25716.02 | 6   | 60638,60806,60974,60635,60803,60971 | 168.15   |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 95268      | 3200.52                            | 8579.56  | 6   | 54051,54219,54387,54048,54216,54384 | 168.07   |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 512        | 18.39                              | 49.27    | 6   | 60547,60715,60883,60544,60712,60880 | 167.92   |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 1024       | 37.44                              | 100.28   | 6   | 60554,60722,60890,60551,60719,60887 | 167.84   |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 262144     | 1638.95                            | 4388.35  | 6   | 43453,43642,43831,43450,43639,43828 | 167.75   |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 4096       | 170.72                             | 456.65   | 6   | 55024,55192,55360,55021,55189,55357 | 167.48   |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 256        | 7.56                               | 20.22    | 6   | 59532,59700,59868,59529,59697,59865 | 167.46   |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 262144     | 430.92                             | 1151.38  | 6   | 33247,33436,33625,33244,33433,33622 | 167.19   |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 190536     | 1300.3                             | 3473.74  | 6   | 10966,11141,11316,10963,11138,11313 | 167.15   |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 282768     | 10788.39                           | 28813.05 | 6   | 60645,60813,60981,60642,60810,60978 | 167.07   |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 220268     | 8444.05                            | 22539.87 | 6   | 60631,60799,60967,60628,60796,60964 | 166.93   |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 190536     | 633.87                             | 1691.09  | 6   | 71887,72062,72237,71884,72059,72234 | 166.79   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 1512144    | 6231.36                            | 16613.58 | 6   | 41220,41409,41598,41217,41406,41595 | 166.61   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 1512144    | 6416.69                            | 17089.24 | 6   | 36684,36873,37062,36681,36870,37059 | 166.32   |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 64         | 3.75                               | 9.98     | 6   | 11932,12107,12282,11929,12104,12279 | 166.13   |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 95268      | 3889.03                            | 10342.92 | 6   | 55059,55227,55395,55056,55224,55392 | 165.95   |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 126518     | 5158.94                            | 13718.01 | 6   | 55066,55234,55402,55063,55231,55399 | 165.91   |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 32768      | 1350.13                            | 3588.44  | 6   | 55045,55213,55381,55042,55210,55378 | 165.78   |
