+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+------------------------------------+----------+-----+-------------------------------------+----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-2-munro-3ded1b78 |  master  | cnt |                 qid                 |   diff   | pct_diff |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 1012144    | 1286.91                            | 2822.58  | 6   | 33835,34024,34213,33832,34021,34210 | 1535.67  | 119.33   |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | asc        | 631072     | 1666.29                            | 3190.13  | 6   | 5611,5793,5975,5608,5790,5972       | 1523.84  | 91.45    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1262144    | 1775.95                            | 3298.08  | 6   | 30440,30629,30818,30437,30626,30815 | 1522.13  | 85.71    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 1006072    | 3163.89                            | 4678.78  | 6   | 4540,4722,4904,4537,4719,4901       | 1514.89  | 47.88    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 6048576    | 2326.39                            | 3839.7   | 6   | 23405,23608,23811,23402,23605,23808 | 1513.31  | 65.05    |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 762144     | 1198.36                            | 2702.61  | 6   | 28725,28914,29103,28722,28911,29100 | 1504.25  | 125.53   |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 2262144    | 3040.7                             | 4524.13  | 6   | 33303,33492,33681,33300,33489,33678 | 1483.43  | 48.79    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 16384      | 214.37                             | 1681.09  | 6   | 36054,36243,36432,36051,36240,36429 | 1466.72  | 684.2    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 881072     | 3364.76                            | 4826.02  | 6   | 6717,6899,7081,6714,6896,7078       | 1461.26  | 43.43    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | desc       | 881072     | 3201.49                            | 4659.69  | 6   | 3987,4169,4351,3984,4166,4348       | 1458.2   | 45.55    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 762144     | 1132.48                            | 2584.29  | 6   | 34962,35151,35340,34959,35148,35337 | 1451.81  | 128.2    |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 2012144    | 2455.88                            | 3904.3   | 6   | 32162,32351,32540,32159,32348,32537 | 1448.42  | 58.98    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 5048576    | 2301.2                             | 3748.16  | 6   | 25834,26037,26240,25831,26034,26237 | 1446.96  | 62.88    |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1762144    | 2457.32                            | 3901.36  | 6   | 33289,33478,33667,33286,33475,33664 | 1444.04  | 58.76    |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 2012144    | 2767.83                            | 4208.95  | 6   | 33296,33485,33674,33293,33482,33671 | 1441.12  | 52.07    |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1012144    | 993.2                              | 2433.81  | 6   | 32701,32890,33079,32698,32887,33076 | 1440.61  | 145.05   |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 2012144    | 2423.5                             | 3862.79  | 6   | 29327,29516,29705,29324,29513,29702 | 1439.29  | 59.39    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | desc       | 756072     | 3451.44                            | 4886.43  | 6   | 1796,1978,2160,1793,1975,2157       | 1434.99  | 41.58    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1762144    | 2144.3                             | 3573.85  | 6   | 29320,29509,29698,29317,29506,29695 | 1429.55  | 66.67    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 16384      | 335.68                             | 1764.03  | 6   | 11988,12163,12338,11985,12160,12335 | 1428.35  | 425.51   |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 1762144    | 2175.6                             | 3601.76  | 6   | 32155,32344,32533,32152,32341,32530 | 1426.16  | 65.55    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 16384      | 326.4                              | 1751.35  | 6   | 10413,10588,10763,10410,10585,10760 | 1424.95  | 436.57   |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 16384      | 319.26                             | 1741.92  | 6   | 9363,9538,9713,9360,9535,9710       | 1422.66  | 445.61   |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1512144    | 2090.01                            | 3511.15  | 6   | 33282,33471,33660,33279,33468,33657 | 1421.14  | 68.0     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 762144     | 1068.39                            | 2483.07  | 6   | 27591,27780,27969,27588,27777,27966 | 1414.68  | 132.41   |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 16384      | 328.31                             | 1737.08  | 6   | 16188,16363,16538,16185,16360,16535 | 1408.77  | 429.1    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | desc       | 506072     | 1782.45                            | 3187.19  | 6   | 1782,1964,2146,1779,1961,2143       | 1404.74  | 78.81    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | desc       | 756072     | 3479.02                            | 4883.62  | 6   | 704,886,1068,701,883,1065           | 1404.6   | 40.37    |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 2262144    | 2708.96                            | 4111.49  | 6   | 32169,32358,32547,32166,32355,32544 | 1402.53  | 51.77    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | desc       | 506072     | 1798.08                            | 3191.75  | 6   | 690,872,1054,687,869,1051           | 1393.67  | 77.51    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 2262144    | 2726.68                            | 4117.11  | 6   | 29334,29523,29712,29331,29520,29709 | 1390.43  | 50.99    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 881072     | 3221.49                            | 4609.09  | 6   | 2895,3077,3259,2892,3074,3256       | 1387.6   | 43.07    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 16384      | 316.22                             | 1682.5   | 6   | 14613,14788,14963,14610,14785,14960 | 1366.28  | 432.07   |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 762144     | 787.22                             | 2137.59  | 6   | 30993,31182,31371,30990,31179,31368 | 1350.37  | 171.54   |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1512144    | 1864.3                             | 3214.42  | 6   | 29313,29502,29691,29310,29499,29688 | 1350.12  | 72.42    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 6048576    | 2447.08                            | 3791.89  | 6   | 20360,20563,20766,20357,20560,20763 | 1344.81  | 54.96    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 5048576    | 1878.4                             | 3222.71  | 6   | 21571,21774,21977,21568,21771,21974 | 1344.31  | 71.57    |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 1012144    | 876.66                             | 2220.49  | 6   | 31567,31756,31945,31564,31753,31942 | 1343.83  | 153.29   |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 762144     | 741.22                             | 2082.18  | 6   | 29859,30048,30237,29856,30045,30234 | 1340.96  | 180.91   |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 5048576    | 2626.38                            | 3959.83  | 6   | 19135,19338,19541,19132,19335,19538 | 1333.45  | 50.77    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1012144    | 1441.13                            | 2763.55  | 6   | 30433,30622,30811,30430,30619,30808 | 1322.42  | 91.76    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 6048576    | 2069.64                            | 3390.4   | 6   | 22187,22390,22593,22184,22387,22590 | 1320.76  | 63.82    |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 1512144    | 1863.22                            | 3179.3   | 6   | 32148,32337,32526,32145,32334,32523 | 1316.08  | 70.63    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | asc        | 881072     | 3177.41                            | 4488.69  | 6   | 5625,5807,5989,5622,5804,5986       | 1311.28  | 41.27    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 16384      | 255.47                             | 1554.79  | 6   | 13563,13738,13913,13560,13735,13910 | 1299.32  | 508.6    |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1262144    | 1760.88                            | 3053.38  | 6   | 33275,33464,33653,33272,33461,33650 | 1292.5   | 73.4     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 5048576    | 2142.27                            | 3423.94  | 6   | 24616,24819,25022,24613,24816,25019 | 1281.67  | 59.83    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 762144     | 991.74                             | 2261.6   | 6   | 33828,34017,34206,33825,34014,34203 | 1269.86  | 128.04   |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 16384      | 233.79                             | 1496.56  | 6   | 15138,15313,15488,15135,15310,15485 | 1262.77  | 540.13   |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 5048576    | 2715.36                            | 3967.61  | 6   | 17917,18120,18323,17914,18117,18320 | 1252.25  | 46.12    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 4048576    | 1988.11                            | 3225.59  | 6   | 19128,19331,19534,19125,19328,19531 | 1237.48  | 62.24    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 16384      | 236.75                             | 1471.76  | 6   | 10938,11113,11288,10935,11110,11285 | 1235.01  | 521.65   |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 762144     | 766.97                             | 1994.24  | 6   | 32694,32883,33072,32691,32880,33069 | 1227.27  | 160.02   |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 512144     | 836.39                             | 2045.06  | 6   | 28718,28907,29096,28715,28904,29093 | 1208.67  | 144.51   |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 7048576    | 3232.81                            | 4439.99  | 6   | 21585,21788,21991,21582,21785,21988 | 1207.18  | 37.34    |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 1262144    | 1580.72                            | 2787.28  | 6   | 32141,32330,32519,32138,32327,32516 | 1206.56  | 76.33    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1262144    | 1555.55                            | 2756.74  | 6   | 29306,29495,29684,29303,29492,29681 | 1201.19  | 77.22    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 756072     | 2802.71                            | 3996.45  | 6   | 2888,3070,3252,2885,3067,3249       | 1193.74  | 42.59    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 8192       | 249.35                             | 1434.95  | 6   | 37748,37937,38126,37745,37934,38123 | 1185.6   | 475.48   |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 1762144    | 1559.35                            | 2739.1   | 6   | 28186,28375,28564,28183,28372,28561 | 1179.75  | 75.66    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | desc       | 631072     | 2870.17                            | 4045.7   | 6   | 697,879,1061,694,876,1058           | 1175.53  | 40.96    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 5048576    | 2019.06                            | 3193.4   | 6   | 20353,20556,20759,20350,20553,20756 | 1174.34  | 58.16    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 512144     | 798.25                             | 1967.99  | 6   | 34955,35144,35333,34952,35141,35330 | 1169.74  | 146.54   |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | asc        | 631072     | 2779.51                            | 3942.3   | 6   | 7795,7977,8159,7792,7974,8156       | 1162.79  | 41.83    |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 2012144    | 1758.38                            | 2921.14  | 6   | 28193,28382,28571,28190,28379,28568 | 1162.76  | 66.13    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 2012144    | 1696.76                            | 2855.88  | 6   | 34430,34619,34808,34427,34616,34805 | 1159.12  | 68.31    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 4048576    | 1850.7                             | 3008.48  | 6   | 25827,26030,26233,25824,26027,26230 | 1157.78  | 62.56    |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1012144    | 1423.43                            | 2579.03  | 6   | 33268,33457,33646,33265,33454,33643 | 1155.6   | 81.18    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 1512144    | 1288.44                            | 2440.71  | 6   | 34416,34605,34794,34413,34602,34791 | 1152.27  | 89.43    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 5048576    | 1677.31                            | 2828.0   | 6   | 22180,22383,22586,22177,22380,22583 | 1150.69  | 68.6     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 1762144    | 1496.37                            | 2635.77  | 6   | 34423,34612,34801,34420,34609,34798 | 1139.4   | 76.14    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 5048576    | 2079.23                            | 3213.85  | 6   | 23398,23601,23804,23395,23598,23801 | 1134.62  | 54.57    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 506072     | 1226.95                            | 2359.93  | 6   | 4512,4694,4876,4509,4691,4873       | 1132.98  | 92.34    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 762144     | 1104.58                            | 2237.17  | 6   | 30426,30615,30804,30423,30612,30801 | 1132.59  | 102.54   |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 762144     | 687.34                             | 1812.69  | 6   | 31560,31749,31938,31557,31746,31935 | 1125.35  | 163.73   |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 2262144    | 1864.24                            | 2987.14  | 6   | 34437,34626,34815,34434,34623,34812 | 1122.9   | 60.23    |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 2262144    | 1969.59                            | 3086.0   | 6   | 28200,28389,28578,28197,28386,28575 | 1116.41  | 56.68    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 8192       | 248.4                              | 1364.46  | 6   | 36614,36803,36992,36611,36800,36989 | 1116.06  | 449.3    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 756072     | 2402.86                            | 3508.34  | 6   | 4526,4708,4890,4523,4705,4887       | 1105.48  | 46.01    |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 1512144    | 1389.14                            | 2492.49  | 6   | 28179,28368,28557,28176,28365,28554 | 1103.35  | 79.43    |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 512144     | 748.53                             | 1842.24  | 6   | 27584,27773,27962,27581,27770,27959 | 1093.71  | 146.11   |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 4048576    | 1516.91                            | 2590.49  | 6   | 21564,21767,21970,21561,21764,21967 | 1073.58  | 70.77    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | asc        | 381072     | 1336.98                            | 2401.92  | 6   | 7781,7963,8145,7778,7960,8142       | 1064.94  | 79.65    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 512144     | 555.64                             | 1619.74  | 6   | 30986,31175,31364,30983,31172,31361 | 1064.1   | 191.51   |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 2012144    | 1802.58                            | 2866.05  | 6   | 35564,35753,35942,35561,35750,35939 | 1063.47  | 59.0     |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 1012144    | 1266.0                             | 2328.84  | 6   | 32134,32323,32512,32131,32320,32509 | 1062.84  | 83.95    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1762144    | 1595.46                            | 2656.13  | 6   | 35557,35746,35935,35554,35743,35932 | 1060.67  | 66.48    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 8192       | 144.39                             | 1203.29  | 4   | 38882,39071,38879,39068             | 1058.9   | 733.36   |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 2012144    | 1666.09                            | 2723.32  | 6   | 27059,27248,27437,27056,27245,27434 | 1057.23  | 63.46    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1512144    | 1370.47                            | 2425.88  | 6   | 35550,35739,35928,35547,35736,35925 | 1055.41  | 77.01    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | desc       | 631072     | 2301.25                            | 3351.89  | 6   | 3973,4155,4337,3970,4152,4334       | 1050.64  | 45.66    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 8192       | 146.87                             | 1194.42  | 6   | 37181,37370,37559,37178,37367,37556 | 1047.55  | 713.25   |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1012144    | 1256.83                            | 2300.21  | 6   | 29299,29488,29677,29296,29485,29674 | 1043.38  | 83.02    |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 2262144    | 1852.48                            | 2895.52  | 6   | 27066,27255,27444,27063,27252,27441 | 1043.04  | 56.31    |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1762144    | 1458.01                            | 2499.81  | 6   | 27052,27241,27430,27049,27238,27427 | 1041.8   | 71.45    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 631072     | 2423.33                            | 3462.13  | 6   | 6703,6885,7067,6700,6882,7064       | 1038.8   | 42.87    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1131072    | 6003.7                             | 7038.65  | 6   | 7823,8005,8187,7820,8002,8184       | 1034.95  | 17.24    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 4048576    | 2192.2                             | 3225.68  | 6   | 17910,18113,18316,17907,18110,18313 | 1033.48  | 47.14    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 512144     | 531.67                             | 1564.67  | 6   | 29852,30041,30230,29849,30038,30227 | 1033.0   | 194.29   |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 1262144    | 1086.51                            | 2119.2   | 6   | 34409,34598,34787,34406,34595,34784 | 1032.69  | 95.05    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | desc       | 381072     | 1341.99                            | 2370.05  | 6   | 683,865,1047,680,862,1044           | 1028.06  | 76.61    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 512144     | 688.79                             | 1715.5   | 6   | 33821,34010,34199,33818,34007,34196 | 1026.71  | 149.06   |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 762144     | 1095.17                            | 2118.75  | 6   | 33261,33450,33639,33258,33447,33636 | 1023.58  | 93.46    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 2262144    | 1972.55                            | 2994.3   | 6   | 35571,35760,35949,35568,35757,35946 | 1021.75  | 51.8     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 512144     | 768.2                              | 1785.01  | 6   | 30419,30608,30797,30416,30605,30794 | 1016.81  | 132.36   |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 631072     | 2340.57                            | 3350.97  | 6   | 2881,3063,3245,2878,3060,3242       | 1010.4   | 43.17    |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1512144    | 1281.99                            | 2256.78  | 6   | 27045,27234,27423,27042,27231,27420 | 974.79   | 76.04    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 762144     | 949.91                             | 1923.98  | 6   | 29292,29481,29670,29289,29478,29667 | 974.07   | 102.54   |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 1262144    | 1156.51                            | 2128.97  | 6   | 28172,28361,28550,28169,28358,28547 | 972.46   | 84.09    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1262144    | 1168.41                            | 2134.31  | 6   | 35543,35732,35921,35540,35729,35918 | 965.9    | 82.67    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 4048576    | 1616.74                            | 2578.1   | 6   | 20346,20549,20752,20343,20546,20749 | 961.36   | 59.46    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | desc       | 1006072    | 5617.36                            | 6577.58  | 6   | 718,900,1082,715,897,1079           | 960.22   | 17.09    |
