+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+------------------------------+----------------------------+-----+-------------------------------------+----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-2-3ded1b78 | patched-geoghegan-43ff7415 | cnt |                 qid                 |   diff   | pct_diff |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | desc       | 881072     | 5740.2                       | 5745.53                    | 6   | 710,892,1074,712,894,1076           | 5.33     | 0.09     |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 253036     | 518.2                        | 523.49                     | 6   | 51985,52160,52335,51987,52162,52337 | 5.29     | 1.02     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 128036     | 627.78                       | 633.06                     | 6   | 9908,10083,10258,9910,10085,10260   | 5.28     | 0.84     |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 440536     | 6546.07                      | 6551.34                    | 6   | 48856,49031,49206,48858,49033,49208 | 5.27     | 0.08     |
| 35  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 65536      | 203.95                       | 209.21                     | 6   | 76072,76247,76422,76074,76249,76424 | 5.26     | 2.58     |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 7048576    | 1915.59                      | 1920.81                    | 6   | 67154,67357,67560,67156,67359,67562 | 5.22     | 0.27     |
| 36  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 565536     | 2013.8                       | 2019.01                    | 6   | 78753,78928,79103,78755,78930,79105 | 5.21     | 0.26     |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 220268     | 1280.43                      | 1285.62                    | 6   | 54582,54750,54918,54584,54752,54920 | 5.19     | 0.41     |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 7048576    | 971.29                       | 976.47                     | 6   | 62891,63094,63297,62893,63096,63299 | 5.18     | 0.53     |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 131072     | 39.78                        | 44.94                      | 6   | 65264,65467,65670,65266,65469,65672 | 5.16     | 12.97    |
| 34  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 440536     | 1638.93                      | 1644.09                    | 6   | 74539,74714,74889,74541,74716,74891 | 5.16     | 0.31     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 131072     | 1251.77                      | 1256.92                    | 6   | 43445,43634,43823,43447,43636,43825 | 5.15     | 0.41     |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 6048576    | 1643.97                      | 1649.1                     | 6   | 67147,67350,67553,67149,67352,67555 | 5.13     | 0.31     |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 131072     | 38.65                        | 43.77                      | 6   | 64046,64249,64452,64048,64251,64454 | 5.12     | 13.25    |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 3048576    | 2559.77                      | 2564.81                    | 6   | 62254,62457,62660,62256,62459,62662 | 5.04     | 0.2      |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 7048576    | 5995.44                      | 6000.45                    | 6   | 68981,69184,69387,68983,69186,69389 | 5.01     | 0.08     |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 253036     | 311.13                       | 316.14                     | 6   | 71368,71543,71718,71370,71545,71720 | 5.01     | 1.61     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | asc        | 506072     | 3172.78                      | 3177.78                    | 6   | 7787,7969,8151,7789,7971,8153       | 5.0      | 0.16     |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 16384      | 76.4                         | 81.39                      | 6   | 60077,60245,60413,60079,60247,60415 | 4.99     | 6.53     |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 503036     | 1019.89                      | 1024.84                    | 6   | 52013,52188,52363,52015,52190,52365 | 4.95     | 0.49     |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 565536     | 9873.57                      | 9878.5                     | 6   | 46770,46945,47120,46772,46947,47122 | 4.93     | 0.05     |
| 26  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 189018     | 1687.66                      | 1692.57                    | 6   | 55583,55751,55919,55585,55753,55921 | 4.91     | 0.29     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 512144     | 831.45                       | 836.32                     | 6   | 34954,35143,35332,34956,35145,35334 | 4.87     | 0.59     |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 190536     | 250.46                       | 255.32                     | 6   | 72411,72586,72761,72413,72588,72763 | 4.86     | 1.94     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 631072     | 597.2                        | 602.05                     | 6   | 7248,7430,7612,7250,7432,7614       | 4.85     | 0.81     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | desc       | 506072     | 2694.69                      | 2699.51                    | 6   | 3965,4147,4329,3967,4149,4331       | 4.82     | 0.18     |
| 26  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 157768     | 3310.59                      | 3315.4                     | 6   | 57088,57256,57424,57090,57258,57426 | 4.81     | 0.15     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 262144     | 166.86                       | 171.66                     | 6   | 23355,23558,23761,23357,23560,23763 | 4.8      | 2.88     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 512144     | 477.09                       | 481.88                     | 6   | 34387,34576,34765,34389,34578,34767 | 4.79     | 1.0      |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 315536     | 645.71                       | 650.47                     | 6   | 53042,53217,53392,53044,53219,53394 | 4.76     | 0.74     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 32768      | 103.24                       | 107.99                     | 6   | 29823,30012,30201,29825,30014,30203 | 4.75     | 4.6      |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 65536      | 673.13                       | 677.86                     | 6   | 36067,36256,36445,36069,36258,36447 | 4.73     | 0.7      |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 8192       | 142.4                        | 147.08                     | 6   | 37180,37369,37558,37182,37371,37560 | 4.68     | 3.29     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 4096       | 80.2                         | 84.87                      | 6   | 40008,40197,40386,40010,40199,40388 | 4.67     | 5.82     |
| 36  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 315536     | 1123.65                      | 1128.32                    | 6   | 78725,78900,79075,78727,78902,79077 | 4.67     | 0.42     |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 2048       | 32.4                         | 37.05                      | 6   | 45629,45804,45979,45631,45806,45981 | 4.65     | 14.35    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | asc        | 631072     | 3944.38                      | 3949.02                    | 6   | 7794,7976,8158,7796,7978,8160       | 4.64     | 0.12     |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 220268     | 4358.41                      | 4363.04                    | 6   | 58614,58782,58950,58616,58784,58952 | 4.63     | 0.11     |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 8192       | 40.65                        | 45.27                      | 6   | 53518,53686,53854,53520,53688,53856 | 4.62     | 11.37    |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 315536     | 4348.44                      | 4353.04                    | 6   | 47792,47967,48142,47794,47969,48144 | 4.6      | 0.11     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 190536     | 879.59                       | 884.18                     | 6   | 12540,12715,12890,12542,12717,12892 | 4.59     | 0.52     |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 16384      | 12.56                        | 17.1                       | 6   | 68897,69100,69303,68899,69102,69305 | 4.54     | 36.15    |
| 35  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 378036     | 1293.44                      | 1297.97                    | 6   | 77157,77332,77507,77159,77334,77509 | 4.53     | 0.35     |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 32768      | 1347.54                      | 1352.06                    | 6   | 55044,55212,55380,55046,55214,55382 | 4.52     | 0.34     |
| 26  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 220268     | 1957.65                      | 1962.17                    | 6   | 55590,55758,55926,55592,55760,55928 | 4.52     | 0.23     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 440536     | 3025.04                      | 3029.54                    | 6   | 14668,14843,15018,14670,14845,15020 | 4.5      | 0.15     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 262144     | 1808.68                      | 1813.18                    | 6   | 41751,41940,42129,41753,41942,42131 | 4.5      | 0.25     |
| 39  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | decrease  | asc         | asc        | 131072     | 132.58                       | 137.06                     | 6   | 85634,85830,86026,85636,85832,86028 | 4.48     | 3.38     |
| 36  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 565536     | 737.84                       | 742.22                     | 6   | 79278,79453,79628,79280,79455,79630 | 4.38     | 0.59     |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 378036     | 1360.68                      | 1365.05                    | 6   | 72957,73132,73307,72959,73134,73309 | 4.37     | 0.32     |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 95268      | 895.53                       | 899.88                     | 6   | 58082,58250,58418,58084,58252,58420 | 4.35     | 0.49     |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 190536     | 391.92                       | 396.21                     | 6   | 46203,46378,46553,46205,46380,46555 | 4.29     | 1.09     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 128036     | 942.93                       | 947.17                     | 6   | 10958,11133,11308,10960,11135,11310 | 4.24     | 0.45     |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 16384      | 189.64                       | 193.87                     | 6   | 59069,59237,59405,59071,59239,59407 | 4.23     | 2.23     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 131072     | 181.23                       | 185.42                     | 6   | 34373,34562,34751,34375,34564,34753 | 4.19     | 2.31     |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 440536     | 6697.46                      | 6701.65                    | 6   | 50431,50606,50781,50433,50608,50783 | 4.19     | 0.06     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 65536      | 135.34                       | 139.5                      | 6   | 6121,6303,6485,6123,6305,6487       | 4.16     | 3.07     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | desc       | 381072     | 2366.64                      | 2370.78                    | 6   | 682,864,1046,684,866,1048           | 4.14     | 0.17     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 8192       | 128.53                       | 132.65                     | 6   | 15130,15305,15480,15132,15307,15482 | 4.12     | 3.21     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 32768      | 390.72                       | 394.8                      | 6   | 15144,15319,15494,15146,15321,15496 | 4.08     | 1.04     |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 64018      | 2622.11                      | 2626.16                    | 6   | 55051,55219,55387,55053,55221,55389 | 4.05     | 0.15     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 2048       | 44.3                         | 48.25                      | 6   | 43403,43592,43781,43405,43594,43783 | 3.95     | 8.92     |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 8192       | 20.84                        | 24.79                      | 6   | 52993,53168,53343,52995,53170,53345 | 3.95     | 18.95    |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 524288     | 501.01                       | 504.96                     | 6   | 65887,66090,66293,65889,66092,66295 | 3.95     | 0.79     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 16384      | 70.39                        | 74.33                      | 6   | 30950,31139,31328,30952,31141,31330 | 3.94     | 5.6      |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 512144     | 2264.6                       | 2268.5                     | 6   | 43459,43648,43837,43461,43650,43839 | 3.9      | 0.17     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1262144    | 1176.7                       | 1180.59                    | 6   | 35542,35731,35920,35544,35733,35922 | 3.89     | 0.33     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 8192       | 128.0                        | 131.88                     | 6   | 10930,11105,11280,10932,11107,11282 | 3.88     | 3.03     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 378036     | 2851.78                      | 2855.66                    | 6   | 16236,16411,16586,16238,16413,16588 | 3.88     | 0.14     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 631072     | 3345.36                      | 3349.21                    | 6   | 2880,3062,3244,2882,3064,3246       | 3.85     | 0.12     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 131072     | 127.31                       | 131.14                     | 6   | 1214,1396,1578,1216,1398,1580       | 3.83     | 3.01     |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 16384      | 76.91                        | 80.73                      | 6   | 53525,53693,53861,53527,53695,53863 | 3.82     | 4.97     |
| 38  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | increase  | desc        | desc       | 4524288    | 4956.78                      | 4960.55                    | 6   | 82764,82960,83156,82766,82962,83158 | 3.77     | 0.08     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 262144     | 169.51                       | 173.27                     | 6   | 21528,21731,21934,21530,21733,21936 | 3.76     | 2.22     |
| 35  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 565536     | 1714.31                      | 1718.05                    | 6   | 76128,76303,76478,76130,76305,76480 | 3.74     | 0.22     |
| 34  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 253036     | 803.5                        | 807.21                     | 6   | 73468,73643,73818,73470,73645,73820 | 3.71     | 0.46     |
| 36  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 315536     | 390.59                       | 394.26                     | 6   | 78200,78375,78550,78202,78377,78552 | 3.67     | 0.94     |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 8192       | 52.47                        | 56.14                      | 6   | 54526,54694,54862,54528,54696,54864 | 3.67     | 6.99     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 128        | 6.87                         | 10.54                      | 6   | 37705,37894,38083,37707,37896,38085 | 3.67     | 53.42    |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 190536     | 749.36                       | 752.98                     | 6   | 49878,50053,50228,49880,50055,50230 | 3.62     | 0.48     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 262144     | 212.98                       | 216.58                     | 6   | 19092,19295,19498,19094,19297,19500 | 3.6      | 1.69     |
| 35  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 315536     | 1080.4                       | 1083.99                    | 6   | 77150,77325,77500,77152,77327,77502 | 3.59     | 0.33     |
| 26  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 32768      | 364.16                       | 367.74                     | 6   | 56556,56724,56892,56558,56726,56894 | 3.58     | 0.98     |
| 37  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | increase  | asc         | desc       | 65536      | 80.3                         | 83.87                      | 6   | 81511,81707,81903,81513,81709,81905 | 3.57     | 4.45     |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 2048       | 79.0                         | 82.56                      | 6   | 54008,54176,54344,54010,54178,54346 | 3.56     | 4.51     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 16384      | 94.43                        | 97.98                      | 6   | 15662,15837,16012,15664,15839,16014 | 3.55     | 3.76     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 512144     | 462.41                       | 465.95                     | 6   | 27016,27205,27394,27018,27207,27396 | 3.54     | 0.77     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1262144    | 1556.39                      | 1559.93                    | 6   | 29305,29494,29683,29307,29496,29685 | 3.54     | 0.23     |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 8048576    | 7781.83                      | 7785.35                    | 6   | 70206,70409,70612,70208,70411,70614 | 3.52     | 0.05     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 2012144    | 1665.38                      | 1668.9                     | 6   | 27058,27247,27436,27060,27249,27438 | 3.52     | 0.21     |
| 35  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 378036     | 1147.18                      | 1150.69                    | 6   | 76107,76282,76457,76109,76284,76459 | 3.51     | 0.31     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 8192       | 154.64                       | 158.14                     | 6   | 44551,44740,44929,44553,44742,44931 | 3.5      | 2.26     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 440536     | 1789.17                      | 1792.64                    | 6   | 12568,12743,12918,12570,12745,12920 | 3.47     | 0.19     |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 9048576    | 2290.94                      | 2294.39                    | 6   | 64123,64326,64529,64125,64328,64531 | 3.45     | 0.15     |
| 36  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 128036     | 402.37                       | 405.8                      | 6   | 77654,77829,78004,77656,77831,78006 | 3.43     | 0.85     |
| 34  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 503036     | 1874.6                       | 1877.99                    | 6   | 74546,74721,74896,74548,74723,74898 | 3.39     | 0.18     |
| 40  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | decrease  | desc        | asc        | 131072     | 159.01                       | 162.4                      | 4   | 87986,88182,87988,88184             | 3.39     | 2.13     |
| 35  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 378036     | 654.83                       | 658.19                     | 6   | 76632,76807,76982,76634,76809,76984 | 3.36     | 0.51     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 16384      | 37.2                         | 40.56                      | 6   | 6107,6289,6471,6109,6291,6473       | 3.36     | 9.03     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 131072     | 1330.01                      | 1333.36                    | 6   | 38909,39098,39287,38911,39100,39289 | 3.35     | 0.25     |
| 35  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 190536     | 655.2                        | 658.54                     | 6   | 77136,77311,77486,77138,77313,77488 | 3.34     | 0.51     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 16384      | 290.36                       | 293.68                     | 6   | 44558,44747,44936,44560,44749,44938 | 3.32     | 1.14     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 256        | 12.61                        | 15.91                      | 6   | 38279,38468,38657,38281,38470,38659 | 3.3      | 26.17    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | asc        | 256072     | 1311.94                      | 1315.23                    | 6   | 5589,5771,5953,5591,5773,5955       | 3.29     | 0.25     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 65536      | 746.12                       | 749.34                     | 6   | 9376,9551,9726,9378,9553,9728       | 3.22     | 0.43     |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 32768      | 158.25                       | 161.47                     | 6   | 50907,51082,51257,50909,51084,51259 | 3.22     | 2.03     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 65536      | 878.56                       | 881.76                     | 6   | 38902,39091,39280,38904,39093,39282 | 3.2      | 0.36     |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 4096       | 65.62                        | 68.8                       | 6   | 57543,57711,57879,57545,57713,57881 | 3.18     | 4.85     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 524288     | 333.52                       | 336.69                     | 6   | 23362,23565,23768,23364,23567,23770 | 3.17     | 0.95     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 16384      | 229.78                       | 232.92                     | 6   | 15137,15312,15487,15139,15314,15489 | 3.14     | 1.37     |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 378036     | 1479.47                      | 1482.59                    | 6   | 47274,47449,47624,47276,47451,47626 | 3.12     | 0.21     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 381072     | 2034.65                      | 2037.75                    | 6   | 2866,3048,3230,2868,3050,3232       | 3.1      | 0.15     |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 1024       | 17.8                         | 20.89                      | 6   | 46672,46847,47022,46674,46849,47024 | 3.09     | 17.36    |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 32768      | 119.44                       | 122.52                     | 6   | 33225,33414,33603,33227,33416,33605 | 3.08     | 2.58     |
