+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+------------------------------------+------------------------------+-----+-------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-2-munro-3ded1b78 | patched-geoghegan-2-3ded1b78 | cnt |                 qid                 | pct_diff |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 1024       | 0.6                                | 0.69                         | 6   | 19646,19849,20052,19645,19848,20051 | 15.0     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 512        | 5.34                               | 6.14                         | 6   | 28648,28837,29026,28647,28836,29025 | 14.98    |
| 26  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 1          | 0.47                               | 0.54                         | 6   | 56452,56620,56788,56451,56619,56787 | 14.89    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 8192       | 1.95                               | 2.24                         | 6   | 25148,25351,25554,25147,25350,25553 | 14.87    |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 256        | 2.71                               | 3.11                         | 6   | 65202,65405,65608,65201,65404,65607 | 14.76    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 32         | 0.34                               | 0.39                         | 6   | 17784,17987,18190,17783,17986,18189 | 14.71    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 5048576    | 486.93                             | 558.53                       | 6   | 17308,17511,17714,17307,17510,17713 | 14.7     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | asc        | 32         | 1.3                                | 1.49                         | 6   | 7683,7865,8047,7682,7864,8046       | 14.62    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 256        | 15.45                              | 17.7                         | 6   | 36579,36768,36957,36578,36767,36956 | 14.56    |
| 26  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 128        | 4.16                               | 4.76                         | 6   | 55997,56165,56333,55996,56164,56332 | 14.42    |
| 36  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 2          | 0.35                               | 0.4                          | 6   | 78593,78768,78943,78592,78767,78942 | 14.29    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 64         | 2.17                               | 2.48                         | 6   | 52420,52595,52770,52419,52594,52769 | 14.29    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 1          | 0.56                               | 0.64                         | 6   | 1096,1278,1460,1095,1277,1459       | 14.29    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 32         | 0.28                               | 0.32                         | 6   | 25092,25295,25498,25091,25294,25497 | 14.29    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 2          | 0.56                               | 0.64                         | 6   | 36530,36719,36908,36529,36718,36907 | 14.29    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 2262144    | 7853.9                             | 8972.65                      | 6   | 42942,43131,43320,42941,43130,43319 | 14.24    |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 256        | 3.02                               | 3.45                         | 6   | 72867,73042,73217,72866,73041,73216 | 14.24    |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 64         | 1.83                               | 2.09                         | 6   | 62143,62346,62549,62142,62345,62548 | 14.21    |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 64         | 2.89                               | 3.3                          | 6   | 28060,28249,28438,28059,28248,28437 | 14.19    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 256        | 3.98                               | 4.54                         | 6   | 12996,13171,13346,12995,13170,13345 | 14.07    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 16384      | 2.63                               | 3.0                          | 6   | 17238,17441,17644,17237,17440,17643 | 14.07    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 32768      | 23.13                              | 26.38                        | 6   | 19072,19275,19478,19071,19274,19477 | 14.05    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 3048576    | 1888.28                            | 2151.52                      | 6   | 24602,24805,25008,24601,24804,25007 | 13.94    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 128        | 0.36                               | 0.41                         | 6   | 25715,25918,26121,25714,25917,26120 | 13.89    |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 2048       | 4.26                               | 4.85                         | 6   | 63396,63599,63802,63395,63598,63801 | 13.85    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 256        | 2.6                                | 2.96                         | 6   | 6612,6794,6976,6611,6793,6975       | 13.85    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 4          | 0.29                               | 0.33                         | 6   | 21417,21620,21823,21416,21619,21822 | 13.79    |
| 26  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 2          | 0.58                               | 0.66                         | 6   | 56963,57131,57299,56962,57130,57298 | 13.79    |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 8192       | 8.13                               | 9.25                         | 6   | 68891,69094,69297,68890,69093,69296 | 13.78    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 128        | 1.96                               | 2.23                         | 6   | 6605,6787,6969,6604,6786,6968       | 13.78    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 65536      | 41.24                              | 46.92                        | 6   | 20297,20500,20703,20296,20499,20702 | 13.77    |
| 26  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 32         | 1.67                               | 1.9                          | 6   | 56991,57159,57327,56990,57158,57326 | 13.77    |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 4096       | 4.23                               | 4.81                         | 6   | 64012,64215,64418,64011,64214,64417 | 13.71    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 128        | 1.61                               | 1.83                         | 6   | 6059,6241,6423,6058,6240,6422       | 13.66    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1012144    | 943.33                             | 1071.52                      | 6   | 29866,30055,30244,29865,30054,30243 | 13.59    |
| 34  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 512        | 3.32                               | 3.77                         | 6   | 74974,75149,75324,74973,75148,75323 | 13.55    |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 128        | 2.96                               | 3.36                         | 6   | 48227,48402,48577,48226,48401,48576 | 13.51    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 128        | 1.56                               | 1.77                         | 6   | 53,235,417,52,234,416               | 13.46    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 1024       | 41.66                              | 47.26                        | 6   | 37727,37916,38105,37726,37915,38104 | 13.44    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 2          | 0.67                               | 0.76                         | 6   | 11,193,375,10,192,374               | 13.43    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 4          | 0.3                                | 0.34                         | 6   | 20808,21011,21214,20807,21010,21213 | 13.33    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 512        | 0.6                                | 0.68                         | 6   | 22075,22278,22481,22074,22277,22480 | 13.33    |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 2          | 0.3                                | 0.34                         | 6   | 65762,65965,66168,65761,65964,66167 | 13.33    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 256072     | 518.27                             | 587.06                       | 6   | 3406,3588,3770,3405,3587,3769       | 13.27    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 8          | 1.06                               | 1.2                          | 6   | 1117,1299,1481,1116,1298,1480       | 13.21    |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 1024       | 7.35                               | 8.32                         | 6   | 31490,31679,31868,31489,31678,31867 | 13.2     |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 256        | 2.88                               | 3.26                         | 6   | 62157,62360,62563,62156,62359,62562 | 13.19    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 2048       | 0.91                               | 1.03                         | 6   | 23916,24119,24322,23915,24118,24321 | 13.19    |
| 40  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 512        | 0.76                               | 0.86                         | 6   | 86755,86951,87147,86754,86950,87146 | 13.16    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 256        | 12.96                              | 14.66                        | 6   | 38847,39036,39225,38846,39035,39224 | 13.12    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 32         | 1.22                               | 1.38                         | 6   | 4407,4589,4771,4406,4588,4770       | 13.11    |
| 40  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | decrease  | desc        | desc       | 131072     | 28.24                              | 31.94                        | 6   | 87399,87595,87791,87398,87594,87790 | 13.1     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 9048576    | 817.84                             | 924.82                       | 6   | 17336,17539,17742,17335,17538,17741 | 13.08    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 2          | 0.69                               | 0.78                         | 6   | 44468,44657,44846,44467,44656,44845 | 13.04    |
| 26  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 256        | 4.22                               | 4.77                         | 6   | 55500,55668,55836,55499,55667,55835 | 13.03    |
| 37  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | increase  | asc         | desc       | 2048       | 2.08                               | 2.35                         | 6   | 80301,80497,80693,80300,80496,80692 | 12.98    |
| 34  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 256        | 2.78                               | 3.14                         | 6   | 74967,75142,75317,74966,75141,75316 | 12.95    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 128        | 13.13                              | 14.83                        | 6   | 44510,44699,44888,44509,44698,44887 | 12.95    |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 16         | 1.16                               | 1.31                         | 6   | 57488,57656,57824,57487,57655,57823 | 12.93    |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 32         | 0.93                               | 1.05                         | 6   | 53463,53631,53799,53462,53630,53798 | 12.9     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 64         | 0.31                               | 0.35                         | 6   | 17791,17994,18197,17790,17993,18196 | 12.9     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 64         | 0.31                               | 0.35                         | 6   | 23272,23475,23678,23271,23474,23677 | 12.9     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | desc       | 4          | 1.09                               | 1.23                         | 6   | 564,746,928,563,745,927             | 12.84    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 1          | 0.39                               | 0.44                         | 6   | 9790,9965,10140,9789,9964,10139     | 12.82    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 4          | 0.78                               | 0.88                         | 6   | 16104,16279,16454,16103,16278,16453 | 12.82    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 256        | 0.39                               | 0.44                         | 6   | 22677,22880,23083,22676,22879,23082 | 12.82    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 16         | 3.12                               | 3.52                         | 6   | 37685,37874,38063,37684,37873,38062 | 12.82    |
| 26  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 1          | 0.39                               | 0.44                         | 6   | 55444,55612,55780,55443,55611,55779 | 12.82    |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 4          | 0.39                               | 0.44                         | 6   | 68205,68408,68611,68204,68407,68610 | 12.82    |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 256        | 4.76                               | 5.37                         | 6   | 48759,48934,49109,48758,48933,49108 | 12.82    |
| 37  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | increase  | asc         | desc       | 512        | 0.86                               | 0.97                         | 6   | 81463,81659,81855,81462,81658,81854 | 12.79    |
| 38  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | increase  | desc        | desc       | 128        | 0.47                               | 0.53                         | 6   | 83801,83997,84193,83800,83996,84192 | 12.77    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 65536      | 41.79                              | 47.11                        | 6   | 24560,24763,24966,24559,24762,24965 | 12.73    |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 64         | 1.89                               | 2.13                         | 6   | 63361,63564,63767,63360,63563,63766 | 12.7     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2          | 0.79                               | 0.89                         | 6   | 7655,7837,8019,7654,7836,8018       | 12.66    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 512        | 11.22                              | 12.63                        | 6   | 15103,15278,15453,15102,15277,15452 | 12.57    |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 1          | 0.24                               | 0.27                         | 6   | 65755,65958,66161,65754,65957,66160 | 12.5     |
| 39  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | decrease  | asc         | desc       | 2          | 0.24                               | 0.27                         | 6   | 84935,85131,85327,84934,85130,85326 | 12.5     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 1024       | 0.8                                | 0.9                          | 6   | 22082,22285,22488,22081,22284,22487 | 12.5     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | asc        | 8          | 1.28                               | 1.44                         | 6   | 7669,7851,8033,7668,7850,8032       | 12.5     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 1          | 0.32                               | 0.36                         | 6   | 15040,15215,15390,15039,15214,15389 | 12.5     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 32         | 4.84                               | 5.44                         | 6   | 43362,43551,43740,43361,43550,43739 | 12.4     |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 256        | 2.26                               | 2.54                         | 6   | 68856,69059,69262,68855,69058,69261 | 12.39    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 512        | 14.53                              | 16.33                        | 6   | 9328,9503,9678,9327,9502,9677       | 12.39    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 4          | 0.73                               | 0.82                         | 6   | 14004,14179,14354,14003,14178,14353 | 12.33    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 2048576    | 434.05                             | 487.24                       | 6   | 19723,19926,20129,19722,19925,20128 | 12.25    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 4096       | 1.56                               | 1.75                         | 6   | 19660,19863,20066,19659,19862,20065 | 12.18    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 256        | 2.63                               | 2.95                         | 6   | 51909,52084,52259,51908,52083,52258 | 12.17    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | asc        | 32         | 1.4                                | 1.57                         | 6   | 5499,5681,5863,5498,5680,5862       | 12.14    |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 2048       | 10.3                               | 11.55                        | 6   | 31497,31686,31875,31496,31685,31874 | 12.14    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 128        | 0.33                               | 0.37                         | 6   | 20234,20437,20640,20233,20436,20639 | 12.12    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 32         | 1.91                               | 2.14                         | 6   | 45588,45763,45938,45587,45762,45937 | 12.04    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 16         | 0.25                               | 0.28                         | 6   | 17168,17371,17574,17167,17370,17573 | 12.0     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 32         | 0.25                               | 0.28                         | 6   | 22656,22859,23062,22655,22858,23061 | 12.0     |
| 36  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 1          | 0.25                               | 0.28                         | 6   | 78586,78761,78936,78585,78760,78935 | 12.0     |
| 38  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | increase  | desc        | asc        | 1          | 0.25                               | 0.28                         | 6   | 81988,82184,82380,81987,82183,82379 | 12.0     |
| 38  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | increase  | desc        | desc       | 2          | 0.25                               | 0.28                         | 6   | 82583,82779,82975,82582,82778,82974 | 12.0     |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 8          | 1.42                               | 1.59                         | 6   | 51349,51524,51699,51348,51523,51698 | 11.97    |
| 38  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | increase  | desc        | desc       | 512        | 0.84                               | 0.94                         | 6   | 83815,84011,84207,83814,84010,84206 | 11.9     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | desc       | 2048       | 12.17                              | 13.61                        | 6   | 3903,4085,4267,3902,4084,4266       | 11.83    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 756072     | 1504.81                            | 1681.9                       | 6   | 3434,3616,3798,3433,3615,3797       | 11.77    |
| 40  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | decrease  | desc        | desc       | 64         | 0.34                               | 0.38                         | 6   | 87322,87518,87714,87321,87517,87713 | 11.76    |
| 36  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 32768      | 43.59                              | 48.71                        | 6   | 78166,78341,78516,78165,78340,78515 | 11.75    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 64         | 9.46                               | 10.57                        | 6   | 36565,36754,36943,36564,36753,36942 | 11.73    |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 128        | 1.71                               | 1.91                         | 6   | 53477,53645,53813,53476,53644,53812 | 11.7     |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 32         | 1.03                               | 1.15                         | 6   | 60015,60183,60351,60014,60182,60350 | 11.65    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 32         | 0.26                               | 0.29                         | 6   | 21438,21641,21844,21437,21640,21843 | 11.54    |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 128        | 3.48                               | 3.88                         | 6   | 58517,58685,58853,58516,58684,58852 | 11.49    |
| 36  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 16         | 0.87                               | 0.97                         | 6   | 77564,77739,77914,77563,77738,77913 | 11.49    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 2262144    | 8498.81                            | 9472.49                      | 6   | 36705,36894,37083,36704,36893,37082 | 11.46    |
| 39  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 32768      | 29.33                              | 32.69                        | 6   | 84445,84641,84837,84444,84640,84836 | 11.46    |
| 38  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | increase  | desc        | desc       | 64         | 0.35                               | 0.39                         | 6   | 82618,82814,83010,82617,82813,83009 | 11.43    |
| 34  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 2048       | 10.33                              | 11.51                        | 6   | 74463,74638,74813,74462,74637,74812 | 11.42    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | asc        | 256        | 3.07                               | 3.42                         | 6   | 7704,7886,8068,7703,7885,8067       | 11.4     |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 131072     | 44.69                              | 49.77                        | 6   | 68310,68513,68716,68309,68512,68715 | 11.37    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 4          | 1.06                               | 1.18                         | 6   | 39372,39561,39750,39371,39560,39749 | 11.32    |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 256        | 2.3                                | 2.56                         | 6   | 61548,61751,61954,61547,61750,61953 | 11.3     |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 8192       | 5.94                               | 6.61                         | 6   | 64019,64222,64425,64018,64221,64424 | 11.28    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 1512144    | 6231.36                            | 6933.71                      | 6   | 41220,41409,41598,41219,41408,41597 | 11.27    |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 128        | 3.55                               | 3.95                         | 6   | 50327,50502,50677,50326,50501,50676 | 11.27    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 762144     | 787.22                             | 875.81                       | 6   | 30993,31182,31371,30992,31181,31370 | 11.25    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 8          | 1.6                                | 1.78                         | 6   | 39946,40135,40324,39945,40134,40323 | 11.25    |
