+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+------------------------------+------------------------------------+-----+-------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-2-3ded1b78 | patched-geoghegan-2-munro-3ded1b78 | cnt |                 qid                 | pct_diff |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 7048576    | 971.29                       | 1804.91                            | 6   | 62891,63094,63297,62892,63095,63298 | 85.83    |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 3048576    | 425.54                       | 790.56                             | 6   | 70780,70983,71186,70781,70984,71187 | 85.78    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 65536      | 141.39                       | 261.06                             | 6   | 51964,52139,52314,51965,52140,52315 | 84.64    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 128        | 8.86                         | 16.33                              | 6   | 41674,41863,42052,41675,41864,42053 | 84.31    |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 5048576    | 703.18                       | 1293.8                             | 6   | 70794,70997,71200,70795,70998,71201 | 83.99    |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 7048576    | 979.54                       | 1793.62                            | 6   | 69590,69793,69996,69591,69794,69997 | 83.11    |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1048576    | 149.36                       | 272.98                             | 6   | 70766,70969,71172,70767,70970,71173 | 82.77    |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 5048576    | 697.09                       | 1268.76                            | 6   | 69576,69779,69982,69577,69780,69983 | 82.01    |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 9048576    | 1237.13                      | 2249.5                             | 6   | 69604,69807,70010,69605,69808,70011 | 81.83    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 315536     | 644.57                       | 1167.9                             | 6   | 51992,52167,52342,51993,52168,52343 | 81.19    |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 5048576    | 699.48                       | 1250.06                            | 6   | 61659,61862,62065,61660,61863,62066 | 78.71    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 65536      | 138.83                       | 247.72                             | 6   | 45139,45314,45489,45140,45315,45490 | 78.43    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 256072     | 246.58                       | 439.87                             | 6   | 1221,1403,1585,1222,1404,1586       | 78.39    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 315536     | 648.47                       | 1146.67                            | 6   | 45167,45342,45517,45168,45343,45518 | 76.83    |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 8048576    | 1118.03                      | 1975.71                            | 6   | 69597,69800,70003,69598,69801,70004 | 76.71    |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 1048576    | 156.18                       | 275.69                             | 6   | 62849,63052,63255,62850,63053,63256 | 76.52    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 128036     | 269.08                       | 474.93                             | 6   | 45146,45321,45496,45147,45322,45497 | 76.5     |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 565536     | 1149.57                      | 2027.41                            | 6   | 53070,53245,53420,53071,53246,53421 | 76.36    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 506072     | 483.71                       | 853.08                             | 6   | 8333,8515,8697,8334,8516,8698       | 76.36    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 503036     | 1026.01                      | 1807.85                            | 6   | 53063,53238,53413,53064,53239,53414 | 76.2     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 128        | 8.38                         | 14.76                              | 6   | 39973,40162,40351,39974,40163,40352 | 76.13    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 131072     | 127.31                       | 224.18                             | 6   | 1214,1396,1578,1215,1397,1579       | 76.09    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 315536     | 645.71                       | 1136.97                            | 6   | 53042,53217,53392,53043,53218,53393 | 76.08    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 190536     | 391.92                       | 688.86                             | 6   | 46203,46378,46553,46204,46379,46554 | 75.77    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 756072     | 720.87                       | 1264.1                             | 6   | 157,339,521,158,340,522             | 75.36    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 1131072    | 1074.0                       | 1881.27                            | 6   | 7276,7458,7640,7277,7459,7641       | 75.16    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 253036     | 518.2                        | 906.76                             | 6   | 51985,52160,52335,51986,52161,52336 | 74.98    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 378036     | 773.31                       | 1352.59                            | 6   | 53049,53224,53399,53050,53225,53400 | 74.91    |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 6048576    | 859.52                       | 1502.05                            | 6   | 69583,69786,69989,69584,69787,69990 | 74.75    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 440536     | 902.67                       | 1577.32                            | 6   | 46231,46406,46581,46232,46407,46582 | 74.74    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 253036     | 521.03                       | 909.94                             | 6   | 46210,46385,46560,46211,46386,46561 | 74.64    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 128036     | 264.74                       | 461.92                             | 6   | 53021,53196,53371,53022,53197,53372 | 74.48    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 440536     | 905.2                        | 1578.68                            | 6   | 53056,53231,53406,53057,53232,53407 | 74.4     |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 253036     | 520.62                       | 907.58                             | 6   | 53035,53210,53385,53036,53211,53386 | 74.33    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 65536      | 138.47                       | 240.36                             | 6   | 46189,46364,46539,46190,46365,46540 | 73.58    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 128036     | 267.08                       | 462.9                              | 6   | 51971,52146,52321,51972,52147,52322 | 73.32    |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 524288     | 79.65                        | 137.58                             | 6   | 69541,69744,69947,69542,69745,69948 | 72.73    |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 131072     | 23.96                        | 41.27                              | 6   | 69527,69730,69933,69528,69731,69934 | 72.25    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 440536     | 900.4                        | 1550.34                            | 6   | 45181,45356,45531,45182,45357,45532 | 72.18    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 32768      | 73.71                        | 126.68                             | 6   | 51957,52132,52307,51958,52133,52308 | 71.86    |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 131072     | 22.47                        | 38.48                              | 6   | 62828,63031,63234,62829,63032,63235 | 71.25    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 65536      | 139.84                       | 239.22                             | 6   | 53014,53189,53364,53015,53190,53365 | 71.07    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 16384      | 20.23                        | 34.56                              | 6   | 101,283,465,102,284,466             | 70.84    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 32         | 3.32                         | 5.67                               | 6   | 41660,41849,42038,41661,41850,42039 | 70.78    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 128        | 6.87                         | 11.71                              | 6   | 37705,37894,38083,37706,37895,38084 | 70.45    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 32768      | 36.07                        | 61.43                              | 6   | 7206,7388,7570,7207,7389,7571       | 70.31    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 565536     | 1151.87                      | 1954.97                            | 6   | 52020,52195,52370,52021,52196,52371 | 69.72    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 16384      | 20.17                        | 34.21                              | 6   | 7199,7381,7563,7200,7382,7564       | 69.61    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 503036     | 1019.89                      | 1726.25                            | 6   | 52013,52188,52363,52014,52189,52364 | 69.26    |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 128        | 2.48                         | 4.19                               | 6   | 32035,32224,32413,32036,32225,32414 | 68.95    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 440536     | 901.91                       | 1512.85                            | 6   | 52006,52181,52356,52007,52182,52357 | 67.74    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 32768      | 71.81                        | 120.41                             | 6   | 46182,46357,46532,46183,46358,46533 | 67.68    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 253036     | 524.55                       | 879.52                             | 6   | 45160,45335,45510,45161,45336,45511 | 67.67    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 32768      | 35.04                        | 58.46                              | 6   | 8298,8480,8662,8299,8481,8663       | 66.84    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 190536     | 393.78                       | 656.68                             | 6   | 45153,45328,45503,45154,45329,45504 | 66.76    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 16384      | 38.18                        | 63.49                              | 6   | 46175,46350,46525,46176,46351,46526 | 66.29    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 128        | 9.4                          | 15.56                              | 6   | 38839,39028,39217,38840,39029,39218 | 65.53    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 65536      | 66.61                        | 109.33                             | 6   | 7213,7395,7577,7214,7396,7578       | 64.13    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 8192       | 21.16                        | 34.58                              | 6   | 51943,52118,52293,51944,52119,52294 | 63.42    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 16384      | 38.37                        | 62.28                              | 6   | 53000,53175,53350,53001,53176,53351 | 62.31    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 64         | 6.59                         | 10.68                              | 6   | 39966,40155,40344,39967,40156,40345 | 62.06    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 32768      | 73.89                        | 119.62                             | 6   | 45132,45307,45482,45133,45308,45483 | 61.89    |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 65536      | 12.99                        | 20.76                              | 6   | 70738,70941,71144,70739,70942,71145 | 59.82    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 8192       | 20.84                        | 33.18                              | 6   | 52993,53168,53343,52994,53169,53344 | 59.21    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 4096       | 12.65                        | 20.11                              | 6   | 51936,52111,52286,51937,52112,52287 | 58.97    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 881072     | 829.64                       | 1309.93                            | 6   | 164,346,528,165,347,529             | 57.89    |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 128        | 1.6                          | 2.52                               | 6   | 64585,64788,64991,64586,64789,64992 | 57.5     |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 8192       | 20.89                        | 32.89                              | 6   | 46168,46343,46518,46169,46344,46519 | 57.44    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 16         | 1.7                          | 2.66                               | 6   | 11917,12092,12267,11918,12093,12268 | 56.47    |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 4048576    | 566.31                       | 885.57                             | 6   | 69569,69772,69975,69570,69773,69976 | 56.38    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 16         | 1.48                         | 2.31                               | 6   | 46630,46805,46980,46631,46806,46981 | 56.08    |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 4048576    | 563.53                       | 877.54                             | 6   | 61652,61855,62058,61653,61856,62059 | 55.72    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 881072     | 833.41                       | 1290.61                            | 6   | 7262,7444,7626,7263,7445,7627       | 54.86    |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 1048576    | 149.53                       | 230.82                             | 6   | 61631,61834,62037,61632,61835,62038 | 54.36    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 16         | 0.92                         | 1.42                               | 6   | 4399,4581,4763,4400,4582,4764       | 54.35    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 4096       | 11.71                        | 18.07                              | 6   | 52986,53161,53336,52987,53162,53337 | 54.31    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 64         | 7.0                          | 10.79                              | 6   | 41100,41289,41478,41101,41290,41479 | 54.14    |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 65536      | 13.53                        | 20.79                              | 6   | 62821,63024,63227,62822,63025,63228 | 53.66    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 1006072    | 949.32                       | 1456.42                            | 6   | 171,353,535,172,354,536             | 53.42    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 256072     | 250.15                       | 383.64                             | 6   | 7227,7409,7591,7228,7410,7592       | 53.36    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1131072    | 1065.43                      | 1629.23                            | 6   | 8368,8550,8732,8369,8551,8733       | 52.92    |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 2048576    | 289.9                        | 443.02                             | 6   | 61638,61841,62044,61639,61842,62045 | 52.82    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1006072    | 948.34                       | 1447.15                            | 6   | 8361,8543,8725,8362,8544,8726       | 52.6     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 1131072    | 1068.11                      | 1628.35                            | 6   | 1270,1452,1634,1271,1453,1635       | 52.45    |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 524288     | 76.59                        | 116.55                             | 6   | 70759,70962,71165,70760,70963,71166 | 52.17    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 8192       | 21.66                        | 32.93                              | 6   | 45118,45293,45468,45119,45294,45469 | 52.03    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 881072     | 846.71                       | 1280.55                            | 6   | 8354,8536,8718,8355,8537,8719       | 51.24    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 506072     | 483.17                       | 730.73                             | 6   | 1235,1417,1599,1236,1418,1600       | 51.24    |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1024       | 3.19                         | 4.82                               | 6   | 70087,70290,70493,70088,70291,70494 | 51.1     |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 3048576    | 430.75                       | 650.63                             | 6   | 61645,61848,62051,61646,61849,62052 | 51.05    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 64         | 1.61                         | 2.43                               | 6   | 29193,29382,29571,29194,29383,29572 | 50.93    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 506072     | 483.09                       | 728.86                             | 6   | 7241,7423,7605,7242,7424,7606       | 50.87    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 131072     | 127.44                       | 191.82                             | 6   | 8312,8494,8676,8313,8495,8677       | 50.52    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 65536      | 67.84                        | 101.83                             | 6   | 115,297,479,116,298,480             | 50.1     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 381072     | 365.87                       | 548.89                             | 6   | 8326,8508,8690,8327,8509,8691       | 50.02    |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 16         | 1.45                         | 2.17                               | 6   | 48730,48905,49080,48731,48906,49081 | 49.66    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 631072     | 1180.15                      | 1759.52                            | 6   | 2334,2516,2698,2335,2517,2699       | 49.09    |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 262144     | 40.99                        | 61.1                               | 6   | 70752,70955,71158,70753,70956,71159 | 49.06    |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 262144     | 42.16                        | 62.74                              | 6   | 62835,63038,63241,62836,63039,63242 | 48.81    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 65536      | 65.86                        | 97.45                              | 6   | 8305,8487,8669,8306,8488,8670       | 47.97    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 4096       | 7.08                         | 10.42                              | 6   | 87,269,451,88,270,452               | 47.18    |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 1048576    | 270.85                       | 398.57                             | 6   | 64067,64270,64473,64068,64271,64474 | 47.16    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 2          | 0.81                         | 1.19                               | 6   | 3286,3468,3650,3287,3469,3651       | 46.91    |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 32768      | 8.71                         | 12.72                              | 6   | 70731,70934,71137,70732,70935,71138 | 46.04    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 65536      | 127.07                       | 184.68                             | 6   | 5029,5211,5393,5030,5212,5394       | 45.34    |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 131072     | 24.41                        | 35.45                              | 6   | 61610,61813,62016,61611,61814,62017 | 45.23    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 32         | 1.77                         | 2.57                               | 6   | 8774,8949,9124,8775,8950,9125       | 45.2     |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 1024       | 4.18                         | 6.06                               | 6   | 52972,53147,53322,52973,53148,53323 | 44.98    |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 128036     | 507.67                       | 735.75                             | 6   | 49871,50046,50221,49872,50047,50222 | 44.93    |
