+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------------------------+----------------------------------+-----+-------------------------------------+----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-43ff7415 | patched-geoghegan-munro-43ff7415 | cnt |                 qid                 |   diff   | pct_diff |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | desc       | 1          | 0.51                       | 0.73                             | 6   | 3827,4009,4191,3828,4010,4192       | 0.22     | 43.14    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 512        | 0.51                       | 0.73                             | 6   | 21467,21670,21873,21468,21671,21874 | 0.22     | 43.14    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 256        | 7.23                       | 7.45                             | 6   | 13522,13697,13872,13523,13698,13873 | 0.22     | 3.04     |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 128        | 5.61                       | 5.83                             | 6   | 53982,54150,54318,53983,54151,54319 | 0.22     | 3.92     |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 256        | 2.58                       | 2.8                              | 6   | 72343,72518,72693,72344,72519,72694 | 0.22     | 8.53     |
| 34  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 8192       | 16.95                      | 17.16                            | 6   | 75003,75178,75353,75004,75179,75354 | 0.21     | 1.24     |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 4          | 1.66                       | 1.87                             | 6   | 49768,49943,50118,49769,49944,50119 | 0.21     | 12.65    |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 2          | 0.89                       | 1.1                              | 6   | 47661,47836,48011,47662,47837,48012 | 0.21     | 23.6     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | desc       | 8          | 1.02                       | 1.23                             | 6   | 3848,4030,4212,3849,4031,4213       | 0.21     | 20.59    |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 128        | 2.69                       | 2.9                              | 6   | 32037,32226,32415,32038,32227,32416 | 0.21     | 7.81     |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 256        | 2.9                        | 3.11                             | 6   | 60037,60205,60373,60038,60206,60374 | 0.21     | 7.24     |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 8192       | 5.37                       | 5.58                             | 6   | 64020,64223,64426,64021,64224,64427 | 0.21     | 3.91     |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 32         | 1.42                       | 1.63                             | 6   | 68227,68430,68633,68228,68431,68634 | 0.21     | 14.79    |
| 35  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 256        | 2.7                        | 2.91                             | 6   | 76018,76193,76368,76019,76194,76369 | 0.21     | 7.78     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 4096       | 72.39                      | 72.6                             | 6   | 10925,11100,11275,10926,11101,11276 | 0.21     | 0.29     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 262144     | 55.2                       | 55.41                            | 6   | 19703,19906,20109,19704,19907,20110 | 0.21     | 0.38     |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 131072     | 115.14                     | 115.35                           | 6   | 63439,63642,63845,63440,63643,63846 | 0.21     | 0.18     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | asc        | 512        | 4.47                       | 4.67                             | 6   | 7712,7894,8076,7713,7895,8077       | 0.2      | 4.47     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 2048       | 1.42                       | 1.62                             | 6   | 17827,18030,18233,17828,18031,18234 | 0.2      | 14.08    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 512        | 6.55                       | 6.75                             | 6   | 29783,29972,30161,29784,29973,30162 | 0.2      | 3.05     |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 1024       | 4.72                       | 4.92                             | 6   | 45099,45274,45449,45100,45275,45450 | 0.2      | 4.24     |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 8          | 2.07                       | 2.27                             | 6   | 49775,49950,50125,49776,49951,50126 | 0.2      | 9.66     |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 256        | 2.63                       | 2.83                             | 6   | 71293,71468,71643,71294,71469,71644 | 0.2      | 7.6      |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | desc       | 8          | 1.21                       | 1.41                             | 6   | 572,754,936,573,755,937             | 0.2      | 16.53    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2          | 0.81                       | 1.01                             | 6   | 7656,7838,8020,7657,7839,8021       | 0.2      | 24.69    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 8192       | 1.72                       | 1.92                             | 6   | 25149,25352,25555,25150,25353,25556 | 0.2      | 11.63    |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 4          | 0.78                       | 0.98                             | 6   | 60499,60667,60835,60500,60668,60836 | 0.2      | 25.64    |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 2048       | 12.56                      | 12.76                            | 6   | 50881,51056,51231,50882,51057,51232 | 0.2      | 1.59     |
| 35  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 4096       | 17.63                      | 17.82                            | 6   | 77096,77271,77446,77097,77272,77447 | 0.19     | 1.08     |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 512        | 5.14                       | 5.33                             | 6   | 61052,61220,61388,61053,61221,61389 | 0.19     | 3.7      |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 32         | 1.89                       | 2.08                             | 6   | 29755,29944,30133,29756,29945,30134 | 0.19     | 10.05    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 8          | 1.65                       | 1.84                             | 6   | 39380,39569,39758,39381,39570,39759 | 0.19     | 11.52    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 16384      | 2.5                        | 2.69                             | 6   | 18457,18660,18863,18458,18661,18864 | 0.19     | 7.6      |
| 36  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 512        | 3.7                        | 3.89                             | 6   | 79175,79350,79525,79176,79351,79526 | 0.19     | 5.14     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 2048       | 50.74                      | 50.93                            | 6   | 14593,14768,14943,14594,14769,14944 | 0.19     | 0.37     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 262144     | 380.76                     | 380.95                           | 6   | 33815,34004,34193,33816,34005,34194 | 0.19     | 0.05     |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 2048       | 52.78                      | 52.97                            | 6   | 59554,59722,59890,59555,59723,59891 | 0.19     | 0.36     |
| 36  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 65536      | 89.52                      | 89.71                            | 6   | 79224,79399,79574,79225,79400,79575 | 0.19     | 0.21     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 8192       | 52.41                      | 52.59                            | 6   | 13032,13207,13382,13033,13208,13383 | 0.18     | 0.34     |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 2048       | 5.81                       | 5.99                             | 6   | 72364,72539,72714,72365,72540,72715 | 0.18     | 3.1      |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 4          | 1.16                       | 1.34                             | 6   | 49243,49418,49593,49244,49419,49594 | 0.18     | 15.52    |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 256        | 3.04                       | 3.22                             | 6   | 65812,66015,66218,65813,66016,66219 | 0.18     | 5.92     |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 32         | 1.16                       | 1.34                             | 6   | 66400,66603,66806,66401,66604,66807 | 0.18     | 15.52    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 1          | 0.87                       | 1.05                             | 6   | 45554,45729,45904,45555,45730,45905 | 0.18     | 20.69    |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 2          | 1.23                       | 1.41                             | 6   | 49761,49936,50111,49762,49937,50112 | 0.18     | 14.63    |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 64         | 1.93                       | 2.11                             | 6   | 65798,66001,66204,65799,66002,66205 | 0.18     | 9.33     |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 32         | 1.26                       | 1.44                             | 6   | 70054,70257,70460,70055,70258,70461 | 0.18     | 14.29    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 65536      | 7.74                       | 7.92                             | 6   | 17253,17456,17659,17254,17457,17660 | 0.18     | 2.33     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 512        | 18.61                      | 18.79                            | 6   | 39989,40178,40367,39990,40179,40368 | 0.18     | 0.97     |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 64         | 1.85                       | 2.03                             | 6   | 46121,46296,46471,46122,46297,46472 | 0.18     | 9.73     |
| 36  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 16384      | 25.25                      | 25.43                            | 6   | 78160,78335,78510,78161,78336,78511 | 0.18     | 0.71     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 440536     | 3173.29                    | 3173.46                          | 6   | 10470,10645,10820,10471,10646,10821 | 0.17     | 0.01     |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 2048       | 39.36                      | 39.53                            | 6   | 58546,58714,58882,58547,58715,58883 | 0.17     | 0.43     |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 131072     | 108.48                     | 108.65                           | 6   | 65875,66078,66281,65876,66079,66282 | 0.17     | 0.16     |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 512        | 5.27                       | 5.44                             | 6   | 54500,54668,54836,54501,54669,54837 | 0.17     | 3.23     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 256        | 2.57                       | 2.74                             | 6   | 6613,6795,6977,6614,6796,6978       | 0.17     | 6.61     |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 128        | 2.01                       | 2.18                             | 6   | 45078,45253,45428,45079,45254,45429 | 0.17     | 8.46     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 16         | 1.14                       | 1.31                             | 6   | 2217,2399,2581,2218,2400,2582       | 0.17     | 14.91    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 4          | 0.9                        | 1.07                             | 6   | 4933,5115,5297,4934,5116,5298       | 0.17     | 18.89    |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 4096       | 7.6                        | 7.77                             | 6   | 63404,63607,63810,63405,63608,63811 | 0.17     | 2.24     |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 256        | 2.56                       | 2.73                             | 6   | 68857,69060,69263,68858,69061,69264 | 0.17     | 6.64     |
| 40  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | decrease  | desc        | desc       | 8192       | 2.4                        | 2.57                             | 6   | 87372,87568,87764,87373,87569,87765 | 0.17     | 7.08     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | desc       | 16         | 1.15                       | 1.31                             | 6   | 3855,4037,4219,3856,4038,4220       | 0.16     | 13.91    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | asc        | 2048       | 12.34                      | 12.5                             | 6   | 5542,5724,5906,5543,5725,5907       | 0.16     | 1.3      |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 8192       | 2.69                       | 2.85                             | 6   | 20886,21089,21292,20887,21090,21293 | 0.16     | 5.95     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 65536      | 15.24                      | 15.4                             | 6   | 22734,22937,23140,22735,22938,23141 | 0.16     | 1.05     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | desc       | 4          | 0.92                       | 1.08                             | 6   | 3841,4023,4205,3842,4024,4206       | 0.16     | 17.39    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 256        | 0.3                        | 0.46                             | 6   | 17197,17400,17603,17198,17401,17604 | 0.16     | 53.33    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 512        | 0.54                       | 0.7                              | 6   | 20858,21061,21264,20859,21062,21265 | 0.16     | 29.63    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 4          | 1.05                       | 1.21                             | 6   | 43909,44098,44287,43910,44099,44288 | 0.16     | 15.24    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 16         | 1.74                       | 1.9                              | 6   | 51357,51532,51707,51358,51533,51708 | 0.16     | 9.2      |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 512        | 2.85                       | 3.01                             | 6   | 4982,5164,5346,4983,5165,5347       | 0.16     | 5.61     |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 512        | 2.85                       | 3.01                             | 6   | 45092,45267,45442,45093,45268,45443 | 0.16     | 5.61     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 4096       | 11.18                      | 11.33                            | 6   | 3365,3547,3729,3366,3548,3730       | 0.15     | 1.34     |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 1024       | 8.82                       | 8.97                             | 6   | 61059,61227,61395,61060,61228,61396 | 0.15     | 1.7      |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 8          | 1.39                       | 1.54                             | 6   | 9287,9462,9637,9288,9463,9638       | 0.15     | 10.79    |
| 37  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | increase  | asc         | asc        | 4096       | 1.42                       | 1.57                             | 6   | 79721,79917,80113,79722,79918,80114 | 0.15     | 10.56    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | asc        | 8          | 0.92                       | 1.07                             | 6   | 5486,5668,5850,5487,5669,5851       | 0.15     | 16.3     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 8          | 1.32                       | 1.47                             | 6   | 14537,14712,14887,14538,14713,14888 | 0.15     | 11.36    |
| 35  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 512        | 3.56                       | 3.71                             | 6   | 76550,76725,76900,76551,76726,76901 | 0.15     | 4.21     |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 4096       | 18.93                      | 19.08                            | 6   | 72896,73071,73246,72897,73072,73247 | 0.15     | 0.79     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 16384      | 119.68                     | 119.83                           | 6   | 14089,14264,14439,14090,14265,14440 | 0.15     | 0.13     |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 16384      | 408.68                     | 408.83                           | 6   | 59575,59743,59911,59576,59744,59912 | 0.15     | 0.04     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 262144     | 1846.93                    | 1847.08                          | 6   | 40052,40241,40430,40053,40242,40431 | 0.15     | 0.01     |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 6048576    | 6528.67                    | 6528.82                          | 6   | 62277,62480,62683,62278,62481,62684 | 0.15     | 0.0      |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 256        | 6.22                       | 6.36                             | 6   | 52435,52610,52785,52436,52611,52786 | 0.14     | 2.25     |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 1024       | 18.03                      | 18.17                            | 6   | 52449,52624,52799,52450,52625,52800 | 0.14     | 0.78     |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 2048       | 6.84                       | 6.98                             | 6   | 51931,52106,52281,51932,52107,52282 | 0.14     | 2.05     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 512        | 2.17                       | 2.31                             | 6   | 1160,1342,1524,1161,1343,1525       | 0.14     | 6.45     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 128        | 1.71                       | 1.85                             | 6   | 2238,2420,2602,2239,2421,2603       | 0.14     | 8.19     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 16384      | 2.4                        | 2.54                             | 6   | 26374,26577,26780,26375,26578,26781 | 0.14     | 5.83     |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 32         | 2.32                       | 2.46                             | 6   | 52414,52589,52764,52415,52590,52765 | 0.14     | 6.03     |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 32         | 1.68                       | 1.82                             | 6   | 59008,59176,59344,59009,59177,59345 | 0.14     | 8.33     |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 256        | 3.15                       | 3.29                             | 6   | 64594,64797,65000,64595,64798,65001 | 0.14     | 4.44     |
| 37  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | increase  | asc         | asc        | 8192       | 2.34                       | 2.48                             | 6   | 80904,81100,81296,80905,81101,81297 | 0.14     | 5.98     |
| 37  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | increase  | asc         | asc        | 2048       | 0.97                       | 1.11                             | 6   | 79714,79910,80106,79715,79911,80107 | 0.14     | 14.43    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 32         | 1.34                       | 1.48                             | 6   | 6592,6774,6956,6593,6775,6957       | 0.14     | 10.45    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 32         | 1.54                       | 1.68                             | 6   | 45064,45239,45414,45065,45240,45415 | 0.14     | 9.09     |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 4          | 0.55                       | 0.69                             | 6   | 54451,54619,54787,54452,54620,54788 | 0.14     | 25.45    |
| 26  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 32         | 1.57                       | 1.71                             | 6   | 56488,56656,56824,56489,56657,56825 | 0.14     | 8.92     |
| 34  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 1024       | 4.2                        | 4.34                             | 6   | 74982,75157,75332,74983,75158,75333 | 0.14     | 3.33     |
| 35  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 1024       | 4.58                       | 4.72                             | 6   | 76557,76732,76907,76558,76733,76908 | 0.14     | 3.06     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 512        | 2.01                       | 2.14                             | 6   | 68,250,432,69,251,433               | 0.13     | 6.47     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 32         | 1.38                       | 1.51                             | 6   | 6046,6228,6410,6047,6229,6411       | 0.13     | 9.42     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 64         | 1.63                       | 1.76                             | 6   | 6599,6781,6963,6600,6782,6964       | 0.13     | 7.98     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 4          | 0.99                       | 1.12                             | 6   | 41074,41263,41452,41075,41264,41453 | 0.13     | 13.13    |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 32         | 1.18                       | 1.31                             | 6   | 68836,69039,69242,68837,69040,69243 | 0.13     | 11.02    |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 2          | 0.63                       | 0.76                             | 6   | 53940,54108,54276,53941,54109,54277 | 0.13     | 20.63    |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 16         | 0.89                       | 1.02                             | 6   | 60009,60177,60345,60010,60178,60346 | 0.13     | 14.61    |
| 39  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | decrease  | asc         | desc       | 512        | 0.6                        | 0.73                             | 6   | 84992,85188,85384,84993,85189,85385 | 0.13     | 21.67    |
| 38  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | increase  | desc        | desc       | 128        | 0.44                       | 0.57                             | 6   | 82626,82822,83018,82627,82823,83019 | 0.13     | 29.55    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 256        | 1.92                       | 2.05                             | 6   | 61,243,425,62,244,426               | 0.13     | 6.77     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 64         | 2.48                       | 2.61                             | 6   | 27494,27683,27872,27495,27684,27873 | 0.13     | 5.24     |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 32         | 2.47                       | 2.6                              | 6   | 47164,47339,47514,47165,47340,47515 | 0.13     | 5.26     |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 8          | 1.83                       | 1.96                             | 6   | 50300,50475,50650,50301,50476,50651 | 0.13     | 7.1      |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 512        | 3.41                       | 3.54                             | 6   | 70082,70285,70488,70083,70286,70489 | 0.13     | 3.81     |
