+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+------------------+----------------------------------+-----+-------------------------------------+----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-728899ba | patched-geoghegan-munro-43ff7415 | cnt |                 qid                 |   diff   | pct_diff |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 16384      | 4.37             | 5.28                             | 6   | 20890,21093,21296,20894,21097,21300 | 0.91     | 20.82    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 64         | 2.84             | 3.74                             | 6   | 30893,31082,31271,30897,31086,31275 | 0.9      | 31.69    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 262144     | 60.22            | 61.1                             | 6   | 23963,24166,24369,23967,24170,24373 | 0.88     | 1.46     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 128        | 3.17             | 4.03                             | 6   | 28065,28254,28443,28069,28258,28447 | 0.86     | 27.13    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 64         | 2.9              | 3.75                             | 6   | 15080,15255,15430,15084,15259,15434 | 0.85     | 29.31    |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 2048       | 12.57            | 13.42                            | 6   | 27526,27715,27904,27530,27719,27908 | 0.85     | 6.76     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 16         | 1.83             | 2.65                             | 6   | 9291,9466,9641,9295,9470,9645       | 0.82     | 44.81    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 65536      | 148.52           | 149.34                           | 6   | 35499,35688,35877,35503,35692,35881 | 0.82     | 0.55     |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 512        | 3.94             | 4.75                             | 6   | 31481,31670,31859,31485,31674,31863 | 0.81     | 20.56    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 262144     | 27.54            | 28.34                            | 6   | 18482,18685,18888,18486,18689,18892 | 0.8      | 2.9      |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 64         | 3.42             | 4.21                             | 6   | 16130,16305,16480,16134,16309,16484 | 0.79     | 23.1     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 1024       | 9.88             | 10.67                            | 6   | 11433,11608,11783,11437,11612,11787 | 0.79     | 8.0      |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 16384      | 62.86            | 63.65                            | 6   | 34351,34540,34729,34355,34544,34733 | 0.79     | 1.26     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 131072     | 30.83            | 31.61                            | 6   | 20911,21114,21317,20915,21118,21321 | 0.78     | 2.53     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 128        | 1.44             | 2.22                             | 6   | 8241,8423,8605,8245,8427,8609       | 0.78     | 54.17    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 128        | 3.87             | 4.65                             | 6   | 30900,31089,31278,30904,31093,31282 | 0.78     | 20.16    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 16384      | 8.14             | 8.91                             | 6   | 22108,22311,22514,22112,22315,22518 | 0.77     | 9.46     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 32         | 1.92             | 2.68                             | 6   | 15598,15773,15948,15602,15777,15952 | 0.76     | 39.58    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 8192       | 12.03            | 12.79                            | 6   | 1185,1367,1549,1189,1371,1553       | 0.76     | 6.32     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 762144     | 738.64           | 739.4                            | 6   | 35527,35716,35905,35531,35720,35909 | 0.76     | 0.1      |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 128        | 3.71             | 4.46                             | 6   | 30333,30522,30711,30337,30526,30715 | 0.75     | 20.22    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 256        | 6.72             | 7.45                             | 6   | 13519,13694,13869,13523,13698,13873 | 0.73     | 10.86    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 512        | 4.71             | 5.44                             | 6   | 34883,35072,35261,34887,35076,35265 | 0.73     | 15.5     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 1024       | 7.02             | 7.75                             | 6   | 33756,33945,34134,33760,33949,34138 | 0.73     | 10.4     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 8192       | 20.73            | 21.45                            | 6   | 3369,3551,3733,3373,3555,3737       | 0.72     | 3.47     |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 4096       | 18.31            | 19.02                            | 6   | 31502,31691,31880,31506,31695,31884 | 0.71     | 3.88     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 128        | 2.63             | 3.34                             | 6   | 34302,34491,34680,34306,34495,34684 | 0.71     | 27.0     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 64         | 3.74             | 4.44                             | 6   | 9305,9480,9655,9309,9484,9659       | 0.7      | 18.72    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 262144     | 324.58           | 325.27                           | 6   | 30977,31166,31355,30981,31170,31359 | 0.69     | 0.21     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 1024       | 9.54             | 10.22                            | 6   | 30921,31110,31299,30925,31114,31303 | 0.68     | 7.13     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 256        | 4.35             | 5.03                             | 6   | 30907,31096,31285,30911,31100,31289 | 0.68     | 15.63    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 2048       | 52.99            | 53.67                            | 6   | 10390,10565,10740,10394,10569,10744 | 0.68     | 1.28     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 8192       | 48.93            | 49.61                            | 6   | 30375,30564,30753,30379,30568,30757 | 0.68     | 1.39     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 32         | 1.96             | 2.62                             | 6   | 12448,12623,12798,12452,12627,12802 | 0.66     | 33.67    |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 256        | 3.66             | 4.32                             | 6   | 27505,27694,27883,27509,27698,27887 | 0.66     | 18.03    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 32         | 2.45             | 3.11                             | 6   | 16648,16823,16998,16652,16827,17002 | 0.66     | 26.94    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 8192       | 178.81           | 179.47                           | 6   | 9354,9529,9704,9358,9533,9708       | 0.66     | 0.37     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 1024       | 10.65            | 11.3                             | 6   | 16683,16858,17033,16687,16862,17037 | 0.65     | 6.1      |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 256        | 3.29             | 3.94                             | 6   | 31474,31663,31852,31478,31667,31856 | 0.65     | 19.76    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 64         | 2.67             | 3.31                             | 6   | 12455,12630,12805,12459,12634,12809 | 0.64     | 23.97    |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 1024       | 9.28             | 9.89                             | 6   | 28653,28842,29031,28657,28846,29035 | 0.61     | 6.57     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 4096       | 3.12             | 3.73                             | 6   | 20267,20470,20673,20271,20474,20677 | 0.61     | 19.55    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 64         | 2.48             | 3.08                             | 6   | 16655,16830,17005,16659,16834,17009 | 0.6      | 24.19    |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 128        | 2.34             | 2.94                             | 6   | 31467,31656,31845,31471,31660,31849 | 0.6      | 25.64    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 64         | 2.97             | 3.57                             | 6   | 10880,11055,11230,10884,11059,11234 | 0.6      | 20.2     |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 64         | 2.04             | 2.63                             | 6   | 32027,32216,32405,32031,32220,32409 | 0.59     | 28.92    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 16         | 1.91             | 2.49                             | 6   | 12966,13141,13316,12970,13145,13320 | 0.58     | 30.37    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 32         | 1.19             | 1.77                             | 6   | 8227,8409,8591,8231,8413,8595       | 0.58     | 48.74    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 64         | 3.15             | 3.71                             | 6   | 13505,13680,13855,13509,13684,13859 | 0.56     | 17.78    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 32         | 5.37             | 5.93                             | 6   | 37123,37312,37501,37127,37316,37505 | 0.56     | 10.43    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 32         | 2.39             | 2.94                             | 6   | 13498,13673,13848,13502,13677,13852 | 0.55     | 23.01    |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 8192       | 32.24            | 32.79                            | 6   | 31509,31698,31887,31513,31702,31891 | 0.55     | 1.71     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 32768      | 127.07           | 127.6                            | 6   | 34925,35114,35303,34929,35118,35307 | 0.53     | 0.42     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 32768      | 4.64             | 5.17                             | 6   | 26378,26581,26784,26382,26585,26788 | 0.53     | 11.42    |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 512        | 4.42             | 4.95                             | 6   | 32615,32804,32993,32619,32808,32997 | 0.53     | 11.99    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | asc        | 4          | 0.93             | 1.46                             | 6   | 7660,7842,8024,7664,7846,8028       | 0.53     | 56.99    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 64         | 3.33             | 3.86                             | 6   | 10355,10530,10705,10359,10534,10709 | 0.53     | 15.92    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 32768      | 4.78             | 5.3                              | 6   | 18461,18664,18867,18465,18668,18871 | 0.52     | 10.88    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 2048       | 13.83            | 14.35                            | 6   | 35464,35653,35842,35468,35657,35846 | 0.52     | 3.76     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 64         | 2.49             | 3.0                              | 6   | 29192,29381,29570,29196,29385,29574 | 0.51     | 20.48    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 8192       | 41.67            | 42.18                            | 6   | 29808,29997,30186,29812,30001,30190 | 0.51     | 1.22     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 512        | 6.12             | 6.62                             | 6   | 9851,10026,10201,9855,10030,10205   | 0.5      | 8.17     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 1024       | 9.52             | 10.02                            | 6   | 8808,8983,9158,8812,8987,9162       | 0.5      | 5.25     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 128        | 3.1              | 3.6                              | 6   | 29199,29388,29577,29203,29392,29581 | 0.5      | 16.13    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 16384      | 99.67            | 100.15                           | 6   | 8836,9011,9186,8840,9015,9190       | 0.48     | 0.48     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 4096       | 7.31             | 7.78                             | 6   | 1178,1360,1542,1182,1364,1546       | 0.47     | 6.43     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 1024       | 10.35            | 10.82                            | 6   | 9858,10033,10208,9862,10037,10212   | 0.47     | 4.54     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1024       | 3.02             | 3.48                             | 6   | 8262,8444,8626,8266,8448,8630       | 0.46     | 15.23    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 16384      | 4.19             | 4.65                             | 6   | 23935,24138,24341,23939,24142,24345 | 0.46     | 10.98    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 32         | 1.8              | 2.26                             | 6   | 12973,13148,13323,12977,13152,13327 | 0.46     | 25.56    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 4096       | 35.13            | 35.58                            | 6   | 12497,12672,12847,12501,12676,12851 | 0.45     | 1.28     |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 65536      | 143.55           | 144.0                            | 6   | 32097,32286,32475,32101,32290,32479 | 0.45     | 0.31     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 2048       | 16.2             | 16.64                            | 6   | 15640,15815,15990,15644,15819,15994 | 0.44     | 2.72     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 512        | 6.31             | 6.75                             | 6   | 29780,29969,30158,29784,29973,30162 | 0.44     | 6.97     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 512        | 15.47            | 15.91                            | 6   | 16151,16326,16501,16155,16330,16505 | 0.44     | 2.84     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 16         | 2.05             | 2.48                             | 6   | 16641,16816,16991,16645,16820,16995 | 0.43     | 20.98    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 128        | 3.65             | 4.07                             | 6   | 34869,35058,35247,34873,35062,35251 | 0.42     | 11.51    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 16         | 1.78             | 2.2                              | 6   | 11916,12091,12266,11920,12095,12270 | 0.42     | 23.6     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 64         | 1.48             | 1.9                              | 6   | 6050,6232,6414,6054,6236,6418       | 0.42     | 28.38    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | asc        | 256        | 2.82             | 3.23                             | 6   | 5518,5700,5882,5522,5704,5886       | 0.41     | 14.54    |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 2048       | 11.05            | 11.46                            | 6   | 26959,27148,27337,26963,27152,27341 | 0.41     | 3.71     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 65536      | 16.06            | 16.46                            | 6   | 23949,24152,24355,23953,24156,24359 | 0.4      | 2.49     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | desc       | 512        | 3.85             | 4.25                             | 6   | 1703,1885,2067,1707,1889,2071       | 0.4      | 10.39    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 128        | 1.69             | 2.08                             | 6   | 6057,6239,6421,6061,6243,6425       | 0.39     | 23.08    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 16         | 2.01             | 2.4                              | 6   | 11391,11566,11741,11395,11570,11745 | 0.39     | 19.4     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 128        | 4.96             | 5.34                             | 6   | 13512,13687,13862,13516,13691,13866 | 0.38     | 7.66     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 64         | 2.23             | 2.61                             | 6   | 27491,27680,27869,27495,27684,27873 | 0.38     | 17.04    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2048       | 14.88            | 15.26                            | 6   | 7723,7905,8087,7727,7909,8091       | 0.38     | 2.55     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 65536      | 7.93             | 8.3                              | 6   | 18468,18671,18874,18472,18675,18878 | 0.37     | 4.67     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 2048       | 12.53            | 12.9                             | 6   | 33763,33952,34141,33767,33956,34145 | 0.37     | 2.95     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | asc        | 2048       | 12.13            | 12.5                             | 6   | 5539,5721,5903,5543,5725,5907       | 0.37     | 3.05     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 8          | 1.18             | 1.54                             | 6   | 9284,9459,9634,9288,9463,9638       | 0.36     | 30.51    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | desc       | 32         | 1.47             | 1.82                             | 6   | 1675,1857,2039,1679,1861,2043       | 0.35     | 23.81    |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 256        | 3.31             | 3.66                             | 6   | 26938,27127,27316,26942,27131,27320 | 0.35     | 10.57    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1024       | 9.16             | 9.51                             | 6   | 35457,35646,35835,35461,35650,35839 | 0.35     | 3.82     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 256        | 1.87             | 2.21                             | 6   | 6064,6246,6428,6068,6250,6432       | 0.34     | 18.18    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 8192       | 188.03           | 188.36                           | 6   | 11979,12154,12329,11983,12158,12333 | 0.33     | 0.18     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | desc       | 128        | 1.89             | 2.22                             | 6   | 3873,4055,4237,3877,4059,4241       | 0.33     | 17.46    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 32768      | 8.67             | 9.0                              | 6   | 20897,21100,21303,20901,21104,21307 | 0.33     | 3.81     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | desc       | 32         | 1.13             | 1.45                             | 6   | 583,765,947,587,769,951             | 0.32     | 28.32    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 256        | 3.16             | 3.48                             | 6   | 29206,29395,29584,29210,29399,29588 | 0.32     | 10.13    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 131072     | 206.48           | 206.79                           | 6   | 35506,35695,35884,35510,35699,35888 | 0.31     | 0.15     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 4          | 0.78             | 1.09                             | 6   | 1108,1290,1472,1112,1294,1476       | 0.31     | 39.74    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 2048       | 4.43             | 4.73                             | 6   | 1171,1353,1535,1175,1357,1539       | 0.3      | 6.77     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 16         | 1.22             | 1.52                             | 6   | 1122,1304,1486,1126,1308,1490       | 0.3      | 24.59    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 8          | 1.01             | 1.31                             | 6   | 23,205,387,27,209,391               | 0.3      | 29.7     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 64         | 1.66             | 1.96                             | 6   | 3320,3502,3684,3324,3506,3688       | 0.3      | 18.07    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1024       | 8.22             | 8.52                             | 6   | 29220,29409,29598,29224,29413,29602 | 0.3      | 3.65     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 503036     | 2035.95          | 2036.25                          | 6   | 12574,12749,12924,12578,12753,12928 | 0.3      | 0.01     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 253036     | 1663.57          | 1663.87                          | 6   | 15171,15346,15521,15175,15350,15525 | 0.3      | 0.02     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 16         | 1.87             | 2.16                             | 6   | 8766,8941,9116,8770,8945,9120       | 0.29     | 15.51    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1024       | 10.16            | 10.45                            | 6   | 30354,30543,30732,30358,30547,30736 | 0.29     | 2.85     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 32768      | 429.11           | 429.4                            | 6   | 13568,13743,13918,13572,13747,13922 | 0.29     | 0.07     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 16         | 2.46             | 2.74                             | 6   | 35982,36171,36360,35986,36175,36364 | 0.28     | 11.38    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 128        | 1.33             | 1.61                             | 6   | 1143,1325,1507,1147,1329,1511       | 0.28     | 21.05    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 32768      | 223.82           | 224.09                           | 6   | 12518,12693,12868,12522,12697,12872 | 0.27     | 0.12     |
