+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+------------------------------+----------------------------------+-----+-------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-2-3ded1b78 | patched-geoghegan-munro-43ff7415 | cnt |                 qid                 | pct_diff |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 32         | 0.28                         | 0.29                             | 6   | 22655,22858,23061,22658,22861,23064 | 3.57     |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1          | 0.28                         | 0.29                             | 6   | 70017,70220,70423,70020,70223,70426 | 3.57     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 8192       | 128.0                        | 132.57                           | 6   | 10930,11105,11280,10933,11108,11283 | 3.57     |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 256        | 3.37                         | 3.49                             | 6   | 67637,67840,68043,67640,67843,68046 | 3.56     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 7048576    | 1492.1                       | 1545.07                          | 6   | 24020,24223,24426,24023,24226,24429 | 3.55     |
| 34  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 8192       | 32.72                        | 33.88                            | 6   | 74476,74651,74826,74479,74654,74829 | 3.55     |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 512        | 3.39                         | 3.51                             | 6   | 72348,72523,72698,72351,72526,72701 | 3.54     |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 503036     | 1026.01                      | 1062.15                          | 6   | 53063,53238,53413,53066,53241,53416 | 3.52     |
| 36  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 1024       | 6.27                         | 6.49                             | 6   | 78655,78830,79005,78658,78833,79008 | 3.51     |
| 37  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | increase  | asc         | asc        | 1024288    | 163.11                       | 168.8                            | 6   | 80951,81147,81343,80954,81150,81346 | 3.49     |
| 37  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | increase  | asc         | asc        | 2524288    | 401.07                       | 415.02                           | 6   | 80972,81168,81364,80975,81171,81367 | 3.48     |
| 38  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | increase  | desc        | asc        | 262144     | 123.41                       | 127.7                            | 6   | 83289,83485,83681,83292,83488,83684 | 3.48     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 16384      | 2.6                          | 2.69                             | 6   | 18455,18658,18861,18458,18661,18864 | 3.46     |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 4096       | 26.08                        | 26.98                            | 6   | 33204,33393,33582,33207,33396,33585 | 3.45     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 128        | 1.74                         | 1.8                              | 6   | 4420,4602,4784,4423,4605,4787       | 3.45     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 64         | 0.29                         | 0.3                              | 6   | 19617,19820,20023,19620,19823,20026 | 3.45     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1024       | 0.58                         | 0.6                              | 6   | 26344,26547,26750,26347,26550,26753 | 3.45     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 2          | 0.29                         | 0.3                              | 6   | 26890,27079,27268,26893,27082,27271 | 3.45     |
| 34  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 1          | 0.29                         | 0.3                              | 6   | 73335,73510,73685,73338,73513,73688 | 3.45     |
| 39  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | decrease  | asc         | asc        | 4          | 0.29                         | 0.3                              | 6   | 85529,85725,85921,85532,85728,85924 | 3.45     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 16384      | 70.39                        | 72.81                            | 6   | 30950,31139,31328,30953,31142,31331 | 3.44     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 7048576    | 1534.81                      | 1586.73                          | 6   | 20975,21178,21381,20978,21181,21384 | 3.38     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 1048576    | 99.46                        | 102.8                            | 6   | 17279,17482,17685,17282,17485,17688 | 3.36     |
| 38  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | increase  | desc        | asc        | 16384      | 8.35                         | 8.63                             | 6   | 82085,82281,82477,82088,82284,82480 | 3.35     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 256        | 4.18                         | 4.32                             | 6   | 11420,11595,11770,11423,11598,11773 | 3.35     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 8          | 0.3                          | 0.31                             | 6   | 20814,21017,21220,20817,21020,21223 | 3.33     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 2          | 0.6                          | 0.62                             | 6   | 43333,43522,43711,43336,43525,43714 | 3.33     |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 8          | 0.6                          | 0.62                             | 6   | 61008,61176,61344,61011,61179,61347 | 3.33     |
| 37  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | increase  | asc         | desc       | 16         | 0.3                          | 0.31                             | 6   | 80251,80447,80643,80254,80450,80646 | 3.33     |
| 39  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | decrease  | asc         | desc       | 16         | 0.3                          | 0.31                             | 6   | 84955,85151,85347,84958,85154,85350 | 3.33     |
| 40  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | decrease  | desc        | asc        | 32         | 0.3                          | 0.31                             | 6   | 86726,86922,87118,86729,86925,87121 | 3.33     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 8192       | 38.47                        | 39.75                            | 6   | 34345,34534,34723,34348,34537,34726 | 3.33     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 1762144    | 5331.38                      | 5508.14                          | 6   | 37257,37446,37635,37260,37449,37638 | 3.32     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 8          | 1.21                         | 1.25                             | 6   | 12435,12610,12785,12438,12613,12788 | 3.31     |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 256        | 2.73                         | 2.82                             | 6   | 71816,71991,72166,71819,71994,72169 | 3.3      |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 8          | 0.61                         | 0.63                             | 6   | 33708,33897,34086,33711,33900,34089 | 3.28     |
| 35  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 16         | 1.22                         | 1.26                             | 6   | 77038,77213,77388,77041,77216,77391 | 3.28     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 32768      | 103.24                       | 106.6                            | 6   | 29823,30012,30201,29826,30015,30204 | 3.25     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 8          | 1.23                         | 1.27                             | 6   | 6576,6758,6940,6579,6761,6943       | 3.25     |
| 37  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | increase  | asc         | asc        | 8192       | 2.46                         | 2.54                             | 6   | 79726,79922,80118,79729,79925,80121 | 3.25     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 3048576    | 672.56                       | 694.37                           | 6   | 20947,21150,21353,20950,21153,21356 | 3.24     |
| 36  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 315536     | 390.59                       | 403.23                           | 6   | 78200,78375,78550,78203,78378,78553 | 3.24     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 32         | 0.31                         | 0.32                             | 6   | 26309,26512,26715,26312,26515,26718 | 3.23     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1          | 0.31                         | 0.32                             | 6   | 30285,30474,30663,30288,30477,30666 | 3.23     |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 2          | 0.31                         | 0.32                             | 6   | 64543,64746,64949,64546,64749,64952 | 3.23     |
| 36  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 4096       | 15.52                        | 16.02                            | 6   | 77619,77794,77969,77622,77797,77972 | 3.22     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 1024       | 10.26                        | 10.59                            | 6   | 14059,14234,14409,14062,14237,14412 | 3.22     |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 64         | 1.57                         | 1.62                             | 6   | 61029,61197,61365,61032,61200,61368 | 3.18     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 4048576    | 879.55                       | 907.49                           | 6   | 23999,24202,24405,24002,24205,24408 | 3.18     |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 8192       | 95.74                        | 98.78                            | 6   | 59062,59230,59398,59065,59233,59401 | 3.18     |
| 39  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | decrease  | asc         | desc       | 262144     | 112.66                       | 116.22                           | 6   | 86229,86425,86621,86232,86428,86624 | 3.16     |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 512        | 9.83                         | 10.14                            | 6   | 52440,52615,52790,52443,52618,52793 | 3.15     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 64         | 2.54                         | 2.62                             | 6   | 29760,29949,30138,29763,29952,30141 | 3.15     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 512        | 2.87                         | 2.96                             | 6   | 3342,3524,3706,3345,3527,3709       | 3.14     |
| 36  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 253036     | 311.27                       | 321.02                           | 6   | 78193,78368,78543,78196,78371,78546 | 3.13     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 16         | 0.32                         | 0.33                             | 6   | 17776,17979,18182,17779,17982,18185 | 3.13     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 8          | 0.64                         | 0.66                             | 6   | 28605,28794,28983,28608,28797,28986 | 3.13     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 2          | 0.32                         | 0.33                             | 6   | 27457,27646,27835,27460,27649,27838 | 3.13     |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 2          | 0.32                         | 0.33                             | 6   | 33127,33316,33505,33130,33319,33508 | 3.13     |
| 37  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | increase  | asc         | desc       | 32         | 0.32                         | 0.33                             | 6   | 80258,80454,80650,80261,80457,80653 | 3.13     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 128        | 4.51                         | 4.65                             | 6   | 30901,31090,31279,30904,31093,31282 | 3.1      |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 1024       | 8.7                          | 8.97                             | 6   | 61057,61225,61393,61060,61228,61396 | 3.1      |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 8192       | 143.86                       | 148.25                           | 6   | 38881,39070,39259,38884,39073,39262 | 3.05     |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 8192       | 20.84                        | 21.47                            | 6   | 52993,53168,53343,52996,53171,53346 | 3.02     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 256        | 1.99                         | 2.05                             | 6   | 59,241,423,62,244,426               | 3.02     |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 4          | 0.67                         | 0.69                             | 6   | 54449,54617,54785,54452,54620,54788 | 2.99     |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 64         | 3.72                         | 3.83                             | 6   | 54981,55149,55317,54984,55152,55320 | 2.96     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 512        | 6.43                         | 6.62                             | 6   | 9852,10027,10202,9855,10030,10205   | 2.95     |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 128        | 2.71                         | 2.79                             | 6   | 68239,68442,68645,68242,68445,68648 | 2.95     |
| 39  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | decrease  | asc         | desc       | 32768      | 17.28                        | 17.79                            | 6   | 85032,85228,85424,85035,85231,85427 | 2.95     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 762144     | 3079.61                      | 3170.24                          | 6   | 40064,40253,40442,40067,40256,40445 | 2.94     |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 16384      | 260.32                       | 267.98                           | 6   | 57557,57725,57893,57560,57728,57896 | 2.94     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 32         | 0.34                         | 0.35                             | 6   | 19001,19204,19407,19004,19207,19410 | 2.94     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 128        | 0.34                         | 0.35                             | 6   | 20842,21045,21248,20845,21048,21251 | 2.94     |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 1          | 0.34                         | 0.35                             | 6   | 62709,62912,63115,62712,62915,63118 | 2.94     |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 2          | 0.34                         | 0.35                             | 6   | 62107,62310,62513,62110,62313,62516 | 2.94     |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 2          | 0.34                         | 0.35                             | 6   | 65761,65964,66167,65764,65967,66170 | 2.94     |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 4          | 0.34                         | 0.35                             | 6   | 68813,69016,69219,68816,69019,69222 | 2.94     |
| 37  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | increase  | asc         | desc       | 256        | 0.68                         | 0.7                              | 6   | 80279,80475,80671,80282,80478,80674 | 2.94     |
| 39  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | decrease  | asc         | desc       | 2048       | 1.36                         | 1.4                              | 6   | 86180,86376,86572,86183,86379,86575 | 2.94     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 65536      | 182.89                       | 188.25                           | 6   | 28696,28885,29074,28699,28888,29077 | 2.93     |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 4096       | 28.05                        | 28.87                            | 6   | 61071,61239,61407,61074,61242,61410 | 2.92     |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 128        | 2.06                         | 2.12                             | 6   | 54484,54652,54820,54487,54655,54823 | 2.91     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1262144    | 4073.04                      | 4191.51                          | 6   | 38944,39133,39322,38947,39136,39325 | 2.91     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 8192       | 53.39                        | 54.94                            | 6   | 8830,9005,9180,8833,9008,9183       | 2.9      |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 64         | 3.47                         | 3.57                             | 6   | 10881,11056,11231,10884,11059,11234 | 2.88     |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 1024       | 40.43                        | 41.59                            | 6   | 54001,54169,54337,54004,54172,54340 | 2.87     |
| 38  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | increase  | desc        | asc        | 128        | 0.35                         | 0.36                             | 6   | 82036,82232,82428,82039,82235,82431 | 2.86     |
| 39  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 64         | 0.35                         | 0.36                             | 6   | 84381,84577,84773,84384,84580,84776 | 2.86     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | desc       | 256        | 2.45                         | 2.52                             | 6   | 3881,4063,4245,3884,4066,4248       | 2.86     |
| 36  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 4096       | 17.89                        | 18.4                             | 6   | 78669,78844,79019,78672,78847,79022 | 2.85     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 131072     | 127.44                       | 131.07                           | 6   | 8312,8494,8676,8315,8497,8679       | 2.85     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 1024       | 3.16                         | 3.25                             | 6   | 1165,1347,1529,1168,1350,1532       | 2.85     |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 64018      | 588.74                       | 605.46                           | 6   | 58075,58243,58411,58078,58246,58414 | 2.84     |
| 35  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 4096       | 17.33                        | 17.82                            | 6   | 77094,77269,77444,77097,77272,77447 | 2.83     |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 2          | 1.07                         | 1.1                              | 6   | 46084,46259,46434,46087,46262,46437 | 2.8      |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 2262144    | 6064.45                      | 6234.46                          | 6   | 43508,43697,43886,43511,43700,43889 | 2.8      |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 253036     | 1996.9                       | 2052.79                          | 6   | 16222,16397,16572,16225,16400,16575 | 2.8      |
| 39  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1024288    | 433.79                       | 445.93                           | 6   | 86243,86439,86635,86246,86442,86638 | 2.8      |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 16384      | 6.14                         | 6.31                             | 6   | 70724,70927,71130,70727,70930,71133 | 2.77     |
| 34  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 378036     | 1187.03                      | 1219.66                          | 6   | 73482,73657,73832,73485,73660,73835 | 2.75     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 9048576    | 1990.34                      | 2044.88                          | 6   | 20989,21192,21395,20992,21195,21398 | 2.74     |
| 38  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | increase  | desc        | asc        | 524288     | 242.36                       | 248.98                           | 6   | 83296,83492,83688,83299,83495,83691 | 2.73     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 503036     | 1969.3                       | 2022.84                          | 6   | 16775,16950,17125,16778,16953,17128 | 2.72     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | asc        | 128        | 1.84                         | 1.89                             | 6   | 5512,5694,5876,5515,5697,5879       | 2.72     |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 2048       | 26.29                        | 27.0                             | 6   | 59048,59216,59384,59051,59219,59387 | 2.7      |
| 38  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | increase  | desc        | asc        | 16384      | 9.28                         | 9.53                             | 6   | 83261,83457,83653,83264,83460,83656 | 2.69     |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 2048       | 4.85                         | 4.98                             | 6   | 63395,63598,63801,63398,63601,63804 | 2.68     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 6048576    | 1301.4                       | 1336.09                          | 6   | 24013,24216,24419,24016,24219,24422 | 2.67     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 2048       | 49.62                        | 50.93                            | 6   | 14591,14766,14941,14594,14769,14944 | 2.64     |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 512        | 3.41                         | 3.5                              | 6   | 52965,53140,53315,52968,53143,53318 | 2.64     |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 64         | 2.28                         | 2.34                             | 6   | 58509,58677,58845,58512,58680,58848 | 2.63     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 4          | 0.76                         | 0.78                             | 6   | 8753,8928,9103,8756,8931,9106       | 2.63     |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 1          | 0.38                         | 0.39                             | 6   | 53427,53595,53763,53430,53598,53766 | 2.63     |
| 38  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | io_uring | 12        | 16  | increase  | desc        | asc        | 64         | 0.38                         | 0.39                             | 6   | 83205,83401,83597,83208,83404,83600 | 2.63     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 256        | 2.66                         | 2.73                             | 6   | 4427,4609,4791,4430,4612,4794       | 2.63     |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 16384      | 25.96                        | 26.64                            | 6   | 72383,72558,72733,72386,72561,72736 | 2.62     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 1512144    | 4264.62                      | 4376.3                           | 6   | 40652,40841,41030,40655,40844,41033 | 2.62     |
| 34  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 378036     | 631.95                       | 648.33                           | 6   | 75057,75232,75407,75060,75235,75410 | 2.59     |
| 38  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | increase  | desc        | asc        | 131072     | 57.6                         | 59.08                            | 6   | 82106,82302,82498,82109,82305,82501 | 2.57     |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 4          | 0.39                         | 0.4                              | 6   | 32000,32189,32378,32003,32192,32381 | 2.56     |
