+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------------------------------+------------------------------------+-----+-------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-munro-43ff7415 | patched-geoghegan-2-munro-3ded1b78 | cnt |                 qid                 | pct_diff |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 1          | 0.37                             | 0.43                               | 6   | 12417,12592,12767,12415,12590,12765 | 16.22    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 512        | 5.44                             | 6.32                               | 6   | 34887,35076,35265,34885,35074,35263 | 16.18    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 8192       | 18.71                            | 21.73                              | 6   | 6103,6285,6467,6101,6283,6465       | 16.14    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 256        | 8.08                             | 9.38                               | 6   | 9323,9498,9673,9321,9496,9671       | 16.09    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 512        | 5.54                             | 6.43                               | 6   | 30918,31107,31296,30916,31105,31294 | 16.06    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 64         | 1.31                             | 1.52                               | 6   | 1140,1322,1504,1138,1320,1502       | 16.03    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 4          | 0.75                             | 0.87                               | 6   | 9806,9981,10156,9804,9979,10154     | 16.0     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 262144     | 27.35                            | 31.72                              | 6   | 17268,17471,17674,17266,17469,17672 | 15.98    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 64         | 3.2                              | 3.71                               | 6   | 14559,14734,14909,14557,14732,14907 | 15.94    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1024       | 21.47                            | 24.87                              | 6   | 36028,36217,36406,36026,36215,36404 | 15.84    |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 512        | 5.59                             | 6.47                               | 6   | 28083,28272,28461,28081,28270,28459 | 15.74    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 64         | 0.32                             | 0.37                               | 6   | 21447,21650,21853,21445,21648,21851 | 15.62    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 8          | 1.28                             | 1.48                               | 6   | 35979,36168,36357,35977,36166,36355 | 15.62    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 128        | 3.33                             | 3.85                               | 6   | 35440,35629,35818,35438,35627,35816 | 15.62    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 32768      | 20.02                            | 23.13                              | 6   | 19074,19277,19480,19072,19275,19478 | 15.53    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 512        | 6.62                             | 7.64                               | 6   | 30351,30540,30729,30349,30538,30727 | 15.41    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 16384      | 4.48                             | 5.17                               | 6   | 19676,19879,20082,19674,19877,20080 | 15.4     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 32         | 4.29                             | 4.95                               | 6   | 35993,36182,36371,35991,36180,36369 | 15.38    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 1          | 0.52                             | 0.6                                | 6   | 3282,3464,3646,3280,3462,3644       | 15.38    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 16         | 0.26                             | 0.3                                | 6   | 21433,21636,21839,21431,21634,21837 | 15.38    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 8192       | 2.67                             | 3.08                               | 6   | 19669,19872,20075,19667,19870,20073 | 15.36    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 512        | 19.05                            | 21.97                              | 6   | 37155,37344,37533,37153,37342,37531 | 15.33    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 128        | 0.33                             | 0.38                               | 6   | 21454,21657,21860,21452,21655,21858 | 15.15    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 8          | 1.26                             | 1.45                               | 6   | 38247,38436,38625,38245,38434,38623 | 15.08    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 8          | 1.6                              | 1.84                               | 6   | 37680,37869,38058,37678,37867,38056 | 15.0     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | asc        | 256        | 2.67                             | 3.07                               | 6   | 7706,7888,8070,7704,7886,8068       | 14.98    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 3048576    | 269.78                           | 310.03                             | 6   | 25213,25416,25619,25211,25414,25617 | 14.92    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 32         | 1.55                             | 1.78                               | 6   | 3317,3499,3681,3315,3497,3679       | 14.84    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 2048       | 6.54                             | 7.51                               | 6   | 3359,3541,3723,3357,3539,3721       | 14.83    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 1024       | 8.94                             | 10.26                              | 6   | 13012,13187,13362,13010,13185,13360 | 14.77    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 128        | 1.36                             | 1.56                               | 6   | 55,237,419,53,235,417               | 14.71    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 1024       | 0.75                             | 0.86                               | 6   | 20866,21069,21272,20864,21067,21270 | 14.67    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1024       | 0.62                             | 0.71                               | 6   | 23911,24114,24317,23909,24112,24315 | 14.52    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 16         | 1.25                             | 1.43                               | 6   | 3310,3492,3674,3308,3490,3672       | 14.4     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 128        | 2.8                              | 3.2                                | 6   | 27502,27691,27880,27500,27689,27878 | 14.29    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 512        | 2.31                             | 2.64                               | 6   | 1161,1343,1525,1159,1341,1523       | 14.29    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 32         | 1.33                             | 1.52                               | 6   | 33725,33914,34103,33723,33912,34101 | 14.29    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 16         | 0.28                             | 0.32                               | 6   | 25087,25290,25493,25085,25288,25491 | 14.29    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 1048576    | 102.8                            | 117.47                             | 6   | 17282,17485,17688,17280,17483,17686 | 14.27    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 262144     | 28.93                            | 33.05                              | 6   | 25185,25388,25591,25183,25386,25589 | 14.24    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 16         | 1.14                             | 1.3                                | 6   | 2764,2946,3128,2762,2944,3126       | 14.04    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 2048       | 1.0                              | 1.14                               | 6   | 19655,19858,20061,19653,19856,20059 | 14.0     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 8          | 1.29                             | 1.47                               | 6   | 6033,6215,6397,6031,6213,6395       | 13.95    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | desc       | 256        | 2.52                             | 2.87                               | 6   | 3884,4066,4248,3882,4064,4246       | 13.89    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 256        | 0.36                             | 0.41                               | 6   | 23897,24100,24303,23895,24098,24301 | 13.89    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 16384      | 41.24                            | 46.96                              | 6   | 2288,2470,2652,2286,2468,2650       | 13.87    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1024       | 8.15                             | 9.28                               | 6   | 29791,29980,30169,29789,29978,30167 | 13.87    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 8          | 1.01                             | 1.15                               | 6   | 13488,13663,13838,13486,13661,13836 | 13.86    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 512        | 2.89                             | 3.29                               | 6   | 2253,2435,2617,2251,2433,2615       | 13.84    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 5048576    | 427.76                           | 486.93                             | 6   | 17310,17513,17716,17308,17511,17714 | 13.83    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 4          | 0.94                             | 1.07                               | 6   | 6572,6754,6936,6570,6752,6934       | 13.83    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 32768      | 68.56                            | 77.97                              | 6   | 3387,3569,3751,3385,3567,3749       | 13.73    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 32         | 1.39                             | 1.58                               | 6   | 41,223,405,39,221,403               | 13.67    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 32         | 1.83                             | 2.08                               | 6   | 30890,31079,31268,30888,31077,31266 | 13.66    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 65536      | 15.4                             | 17.5                               | 6   | 22735,22938,23141,22733,22936,23139 | 13.64    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 381072     | 718.71                           | 816.06                             | 6   | 2323,2505,2687,2321,2503,2685       | 13.55    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 1          | 0.37                             | 0.42                               | 6   | 11367,11542,11717,11365,11540,11715 | 13.51    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 16         | 0.98                             | 1.11                               | 6   | 35419,35608,35797,35417,35606,35795 | 13.27    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 8192       | 2.05                             | 2.32                               | 6   | 17233,17436,17639,17231,17434,17637 | 13.17    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 2          | 0.23                             | 0.26                               | 6   | 20194,20397,20600,20192,20395,20598 | 13.04    |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1024       | 7.25                             | 8.19                               | 6   | 26956,27145,27334,26954,27143,27332 | 12.97    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 256072     | 326.73                           | 369.08                             | 6   | 132,314,496,130,312,494             | 12.96    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 65536      | 8.96                             | 10.12                              | 6   | 25171,25374,25577,25169,25372,25575 | 12.95    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 8          | 0.31                             | 0.35                               | 6   | 20817,21020,21223,20815,21018,21221 | 12.9     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 262144     | 55.41                            | 62.38                              | 6   | 19704,19907,20110,19702,19905,20108 | 12.58    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 1024       | 4.15                             | 4.67                               | 6   | 4990,5172,5354,4988,5170,5352       | 12.53    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 128        | 0.32                             | 0.36                               | 6   | 19627,19830,20033,19625,19828,20031 | 12.5     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 2048       | 14.35                            | 16.13                              | 6   | 35468,35657,35846,35466,35655,35844 | 12.4     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 3048576    | 278.58                           | 313.0                              | 6   | 17296,17499,17702,17294,17497,17700 | 12.36    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 8          | 1.14                             | 1.28                               | 6   | 15588,15763,15938,15586,15761,15936 | 12.28    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 32768      | 65.19                            | 73.16                              | 6   | 2295,2477,2659,2293,2475,2657       | 12.23    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 512        | 3.93                             | 4.41                               | 6   | 33753,33942,34131,33751,33940,34129 | 12.21    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | desc       | 2048       | 10.85                            | 12.17                              | 6   | 3905,4087,4269,3903,4085,4267       | 12.17    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 256        | 3.79                             | 4.25                               | 6   | 8798,8973,9148,8796,8971,9146       | 12.14    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 256        | 0.33                             | 0.37                               | 6   | 26333,26536,26739,26331,26534,26737 | 12.12    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 2          | 0.33                             | 0.37                               | 6   | 30295,30484,30673,30293,30482,30671 | 12.12    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 881072     | 1738.23                          | 1947.97                            | 6   | 3443,3625,3807,3441,3623,3805       | 12.07    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | desc       | 128        | 1.91                             | 2.14                               | 6   | 601,783,965,599,781,963             | 12.04    |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 1          | 0.25                             | 0.28                               | 6   | 31422,31611,31800,31420,31609,31798 | 12.0     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 4048576    | 1309.15                          | 1465.74                            | 6   | 22175,22378,22581,22173,22376,22579 | 11.96    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 2048       | 31.46                            | 35.21                              | 6   | 36035,36224,36413,36033,36222,36411 | 11.92    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 16384      | 33.57                            | 37.57                              | 6   | 5018,5200,5382,5016,5198,5380       | 11.92    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 7048576    | 610.26                           | 682.95                             | 6   | 18542,18745,18948,18540,18743,18946 | 11.91    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 32         | 1.68                             | 1.88                               | 6   | 34292,34481,34670,34290,34479,34668 | 11.9     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 4096       | 11.68                            | 13.07                              | 6   | 2274,2456,2638,2272,2454,2636       | 11.9     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 8          | 0.34                             | 0.38                               | 6   | 18990,19193,19396,18988,19191,19394 | 11.76    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 1          | 0.34                             | 0.38                               | 6   | 36525,36714,36903,36523,36712,36901 | 11.76    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 631072     | 1259.48                          | 1406.84                            | 6   | 3429,3611,3793,3427,3609,3791       | 11.7     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1006072    | 2070.07                          | 2309.47                            | 6   | 6180,6362,6544,6178,6360,6542       | 11.56    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 4          | 0.26                             | 0.29                               | 6   | 21419,21622,21825,21417,21620,21823 | 11.54    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 32         | 3.73                             | 4.16                               | 6   | 38261,38450,38639,38259,38448,38637 | 11.53    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 8          | 1.22                             | 1.36                               | 6   | 11913,12088,12263,11911,12086,12261 | 11.48    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 128        | 0.35                             | 0.39                               | 6   | 20845,21048,21251,20843,21046,21249 | 11.43    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 1006072    | 2212.26                          | 2464.58                            | 6   | 3450,3632,3814,3448,3630,3812       | 11.41    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 4          | 0.79                             | 0.88                               | 6   | 16631,16806,16981,16629,16804,16979 | 11.39    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 5048576    | 437.8                            | 487.53                             | 6   | 25227,25430,25633,25225,25428,25631 | 11.36    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | asc        | 512        | 4.67                             | 5.2                                | 6   | 7713,7895,8077,7711,7893,8075       | 11.35    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 4096       | 11.33                            | 12.61                              | 6   | 3366,3548,3730,3364,3546,3728       | 11.3     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 128        | 4.34                             | 4.83                               | 6   | 12466,12641,12816,12464,12639,12814 | 11.29    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 8048576    | 667.84                           | 742.58                             | 6   | 17331,17534,17737,17329,17532,17735 | 11.19    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 64         | 2.6                              | 2.89                               | 6   | 15609,15784,15959,15607,15782,15957 | 11.15    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 2048       | 13.18                            | 14.65                              | 6   | 34334,34523,34712,34332,34521,34710 | 11.15    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 1          | 0.36                             | 0.4                                | 6   | 15567,15742,15917,15565,15740,15915 | 11.11    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 2          | 0.63                             | 0.7                                | 6   | 4381,4563,4745,4379,4561,4743       | 11.11    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 8          | 1.08                             | 1.2                                | 6   | 15063,15238,15413,15061,15236,15411 | 11.11    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 128        | 4.07                             | 4.52                               | 6   | 10891,11066,11241,10889,11064,11239 | 11.06    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 381072     | 856.49                           | 951.0                              | 6   | 3415,3597,3779,3413,3595,3777       | 11.03    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 5048576    | 1872.88                          | 2079.23                            | 6   | 23400,23603,23806,23398,23601,23804 | 11.02    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 524288     | 110.12                           | 122.2                              | 6   | 19711,19914,20117,19709,19912,20115 | 10.97    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 512        | 3.01                             | 3.34                               | 6   | 4983,5165,5347,4981,5163,5345       | 10.96    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2048       | 1.37                             | 1.52                               | 6   | 25745,25948,26151,25743,25946,26149 | 10.95    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 8          | 0.28                             | 0.31                               | 6   | 17163,17366,17569,17161,17364,17567 | 10.71    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 512        | 3.83                             | 4.24                               | 6   | 6621,6803,6985,6619,6801,6983       | 10.7     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 8048576    | 694.56                           | 768.63                             | 6   | 18549,18752,18955,18547,18750,18953 | 10.66    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 512        | 6.4                              | 7.08                               | 6   | 13005,13180,13355,13003,13178,13353 | 10.62    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | desc       | 64         | 1.51                             | 1.67                               | 6   | 3870,4052,4234,3868,4050,4232       | 10.6     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 1          | 0.38                             | 0.42                               | 6   | 10317,10492,10667,10315,10490,10665 | 10.53    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2048       | 15.21                            | 16.81                              | 6   | 34901,35090,35279,34899,35088,35277 | 10.52    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1131072    | 2595.35                          | 2867.14                            | 6   | 6187,6369,6551,6185,6367,6549       | 10.47    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 64         | 1.44                             | 1.59                               | 6   | 2232,2414,2596,2230,2412,2594       | 10.42    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 65536      | 7.86                             | 8.67                               | 6   | 26389,26592,26795,26387,26590,26793 | 10.31    |
