+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------+----------------------------------+-----+-------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values |  master  | patched-geoghegan-munro-43ff7415 | cnt |                 qid                 | pct_diff |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 4          | 0.28     | 0.36                             | 6   | 18978,19181,19384,18983,19186,19389 | 28.57    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 131072     | 127.51   | 163.73                           | 6   | 120,302,484,125,307,489             | 28.41    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 2          | 0.71     | 0.91                             | 6   | 6014,6196,6378,6019,6201,6383       | 28.17    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 2          | 0.25     | 0.32                             | 6   | 21407,21610,21813,21412,21615,21818 | 28.0     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 256072     | 243.23   | 311.27                           | 6   | 1219,1401,1583,1224,1406,1588       | 27.97    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 1006072    | 938.72   | 1199.9                           | 6   | 169,351,533,174,356,538             | 27.82    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 512        | 0.47     | 0.6                              | 6   | 22681,22884,23087,22686,22889,23092 | 27.66    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 1131072    | 1060.92  | 1353.88                          | 6   | 1268,1450,1632,1273,1455,1637       | 27.61    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 2          | 0.58     | 0.74                             | 6   | 1100,1282,1464,1105,1287,1469       | 27.59    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 1006072    | 939.43   | 1198.19                          | 6   | 1261,1443,1625,1266,1448,1630       | 27.54    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 32         | 1.09     | 1.39                             | 6   | 36,218,400,41,223,405               | 27.52    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 631072     | 593.88   | 757.05                           | 6   | 1240,1422,1604,1245,1427,1609       | 27.48    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1131072    | 1062.74  | 1354.38                          | 6   | 8366,8548,8730,8371,8553,8735       | 27.44    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 881072     | 830.2    | 1056.78                          | 6   | 7260,7442,7624,7265,7447,7629       | 27.29    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 32768      | 4.3      | 5.47                             | 6   | 25159,25362,25565,25164,25367,25570 | 27.21    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 131072     | 127.74   | 162.08                           | 6   | 7218,7400,7582,7223,7405,7587       | 26.88    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 881072     | 825.56   | 1046.66                          | 6   | 8352,8534,8716,8357,8539,8721       | 26.78    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2          | 0.3      | 0.38                             | 6   | 34826,35015,35204,34831,35020,35209 | 26.67    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 631072     | 598.77   | 758.37                           | 6   | 7246,7428,7610,7251,7433,7615       | 26.65    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 506072     | 942.9    | 1190.3                           | 6   | 5055,5237,5419,5060,5242,5424       | 26.24    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 16384      | 18.64    | 23.52                            | 6   | 1191,1373,1555,1196,1378,1560       | 26.18    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 32         | 0.31     | 0.39                             | 6   | 17781,17984,18187,17786,17989,18192 | 25.81    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 631072     | 1172.49  | 1472.42                          | 6   | 2332,2514,2696,2337,2519,2701       | 25.58    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 512        | 0.56     | 0.7                              | 6   | 20854,21057,21260,20859,21062,21265 | 25.0     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 32         | 0.28     | 0.35                             | 6   | 21435,21638,21841,21440,21643,21846 | 25.0     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 4096       | 1.01     | 1.26                             | 6   | 17221,17424,17627,17226,17429,17632 | 24.75    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 256        | 0.37     | 0.46                             | 6   | 17193,17396,17599,17198,17401,17604 | 24.32    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 8192       | 1.65     | 2.05                             | 6   | 17228,17431,17634,17233,17436,17639 | 24.24    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 512        | 0.46     | 0.57                             | 6   | 23899,24102,24305,23904,24107,24310 | 23.91    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 881072     | 1812.55  | 2239.04                          | 6   | 6168,6350,6532,6173,6355,6537       | 23.53    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 4096       | 6.32     | 7.78                             | 6   | 1177,1359,1541,1182,1364,1546       | 23.1     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 881072     | 857.22   | 1049.33                          | 6   | 1254,1436,1618,1259,1441,1623       | 22.41    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 4          | 0.27     | 0.33                             | 6   | 23241,23444,23647,23246,23449,23652 | 22.22    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 64         | 0.27     | 0.33                             | 6   | 23269,23472,23675,23274,23477,23680 | 22.22    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 16         | 1.25     | 1.52                             | 6   | 1121,1303,1485,1126,1308,1490       | 21.6     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 131072     | 13.46    | 16.33                            | 6   | 25173,25376,25579,25178,25381,25584 | 21.32    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 2          | 0.52     | 0.63                             | 6   | 9794,9969,10144,9799,9974,10149     | 21.15    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 16384      | 34.16    | 41.24                            | 6   | 2283,2465,2647,2288,2470,2652       | 20.73    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 2048576    | 169.59   | 204.4                            | 6   | 26419,26622,26825,26424,26627,26830 | 20.53    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 64         | 1.58     | 1.9                              | 6   | 6049,6231,6413,6054,6236,6418       | 20.25    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 256        | 0.4      | 0.48                             | 6   | 22065,22268,22471,22070,22273,22476 | 20.0     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 2048576    | 170.77   | 204.87                           | 6   | 18502,18705,18908,18507,18710,18913 | 19.97    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 1048576    | 89.4     | 107.0                            | 6   | 18495,18698,18901,18500,18703,18906 | 19.69    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | asc        | 32         | 1.38     | 1.65                             | 6   | 7680,7862,8044,7685,7867,8049       | 19.57    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 65536      | 7.5      | 8.96                             | 6   | 25166,25369,25572,25171,25374,25577 | 19.47    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 4          | 0.36     | 0.43                             | 6   | 34266,34455,34644,34271,34460,34649 | 19.44    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 6048576    | 496.12   | 592.46                           | 6   | 26447,26650,26853,26452,26655,26858 | 19.42    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2          | 0.85     | 1.01                             | 6   | 7652,7834,8016,7657,7839,8021       | 18.82    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1024       | 2.93     | 3.48                             | 6   | 8261,8443,8625,8266,8448,8630       | 18.77    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 16         | 0.96     | 1.14                             | 6   | 2759,2941,3123,2764,2946,3128       | 18.75    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 4          | 0.91     | 1.08                             | 4   | 38802,38991,38807,38996             | 18.68    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1          | 0.27     | 0.32                             | 6   | 34819,35008,35197,34824,35013,35202 | 18.52    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 4          | 0.92     | 1.09                             | 6   | 1107,1289,1471,1112,1294,1476       | 18.48    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 16384      | 4.46     | 5.28                             | 6   | 20889,21092,21295,20894,21097,21300 | 18.39    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 16384      | 2.41     | 2.85                             | 6   | 25152,25355,25558,25157,25360,25563 | 18.26    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 8192       | 1.7      | 2.01                             | 6   | 18446,18649,18852,18451,18654,18857 | 18.24    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 4          | 0.78     | 0.92                             | 6   | 8205,8387,8569,8210,8392,8574       | 17.95    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 16         | 1.06     | 1.25                             | 6   | 8219,8401,8583,8224,8406,8588       | 17.92    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 4          | 0.73     | 0.86                             | 6   | 12951,13126,13301,12956,13131,13306 | 17.81    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 32         | 0.29     | 0.34                             | 6   | 23871,24074,24277,23876,24079,24282 | 17.24    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 32768      | 4.68     | 5.48                             | 6   | 17242,17445,17648,17247,17450,17653 | 17.09    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 128        | 1.78     | 2.08                             | 6   | 6056,6238,6420,6061,6243,6425       | 16.85    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | desc       | 512        | 3.76     | 4.39                             | 6   | 3886,4068,4250,3891,4073,4255       | 16.76    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 262144     | 24.78    | 28.93                            | 6   | 25180,25383,25586,25185,25388,25591 | 16.75    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 4          | 0.24     | 0.28                             | 6   | 19587,19790,19993,19592,19795,19998 | 16.67    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 1024       | 0.6      | 0.7                              | 6   | 22688,22891,23094,22693,22896,23099 | 16.67    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | asc        | 4          | 0.97     | 1.13                             | 6   | 5475,5657,5839,5480,5662,5844       | 16.49    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 32768      | 4.44     | 5.17                             | 6   | 26377,26580,26783,26382,26585,26788 | 16.44    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 2048       | 4.07     | 4.73                             | 6   | 1170,1352,1534,1175,1357,1539       | 16.22    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 256        | 0.31     | 0.36                             | 6   | 23892,24095,24298,23897,24100,24303 | 16.13    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 16         | 0.25     | 0.29                             | 6   | 22037,22240,22443,22042,22245,22448 | 16.0     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 4          | 0.25     | 0.29                             | 6   | 22632,22835,23038,22637,22840,23043 | 16.0     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 8192       | 2.63     | 3.05                             | 6   | 23927,24130,24333,23932,24135,24338 | 15.97    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 1048576    | 220.18   | 255.01                           | 6   | 22758,22961,23164,22763,22966,23169 | 15.82    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 8192       | 18.25    | 21.13                            | 6   | 2276,2458,2640,2281,2463,2645       | 15.78    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | asc        | 256        | 2.79     | 3.23                             | 6   | 5517,5699,5881,5522,5704,5886       | 15.77    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 131072     | 28.76    | 33.24                            | 6   | 19692,19895,20098,19697,19900,20103 | 15.58    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 8192       | 11.07    | 12.79                            | 6   | 1184,1366,1548,1189,1371,1553       | 15.54    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 631072     | 1270.82  | 1465.22                          | 6   | 6154,6336,6518,6159,6341,6523       | 15.3     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 256        | 1.78     | 2.05                             | 6   | 57,239,421,62,244,426               | 15.17    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 128        | 0.33     | 0.38                             | 6   | 17186,17389,17592,17191,17394,17597 | 15.15    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 4096       | 10.83    | 12.47                            | 6   | 6091,6273,6455,6096,6278,6460       | 15.14    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 2          | 0.73     | 0.84                             | 6   | 4922,5104,5286,4927,5109,5291       | 15.07    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 512        | 0.6      | 0.69                             | 6   | 24508,24711,24914,24513,24716,24919 | 15.0     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 2          | 0.6      | 0.69                             | 4   | 38795,38984,38800,38989             | 15.0     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 524288     | 46.76    | 53.65                            | 6   | 26405,26608,26811,26410,26613,26816 | 14.73    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 128        | 0.41     | 0.47                             | 6   | 18404,18607,18810,18409,18612,18815 | 14.63    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 3048576    | 251.39   | 288.06                           | 6   | 26426,26629,26832,26431,26634,26837 | 14.59    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 256        | 0.48     | 0.55                             | 6   | 19020,19223,19426,19025,19228,19431 | 14.58    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 2048576    | 177.62   | 203.41                           | 6   | 25201,25404,25607,25206,25409,25612 | 14.52    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 524288     | 46.82    | 53.61                            | 6   | 17270,17473,17676,17275,17478,17681 | 14.5     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 881072     | 1634.54  | 1871.12                          | 6   | 5076,5258,5440,5081,5263,5445       | 14.47    |
