+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------------------------------+------------------------------------+-----+-------------------------------------+-----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-munro-43ff7415 | patched-geoghegan-2-munro-3ded1b78 | cnt |                 qid                 |   diff    | pct_diff |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 315536     | 1960.18                          | 1969.34                            | 6   | 10982,11157,11332,10980,11155,11330 | 9.16      | 0.47     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 440536     | 1813.84                          | 1822.68                            | 6   | 12571,12746,12921,12569,12744,12919 | 8.84      | 0.49     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 524288     | 46.87                            | 55.65                              | 6   | 18493,18696,18899,18491,18694,18897 | 8.78      | 18.73    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 2012144    | 1688.24                          | 1696.76                            | 6   | 34432,34621,34810,34430,34619,34808 | 8.52      | 0.5      |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 6048576    | 542.5                            | 550.92                             | 6   | 17317,17520,17723,17315,17518,17721 | 8.42      | 1.55     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 131072     | 80.34                            | 88.59                              | 6   | 24569,24772,24975,24567,24770,24973 | 8.25      | 10.27    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 16384      | 19.08                            | 27.29                              | 6   | 8294,8476,8658,8292,8474,8656       | 8.21      | 43.03    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 378036     | 1576.05                          | 1584.09                            | 6   | 9939,10114,10289,9937,10112,10287   | 8.04      | 0.51     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 2048576    | 190.09                           | 198.09                             | 6   | 17289,17492,17695,17287,17490,17693 | 8.0       | 4.21     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 32768      | 65.19                            | 73.16                              | 6   | 2295,2477,2659,2293,2475,2657       | 7.97      | 12.23    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 4048576    | 907.49                           | 915.14                             | 6   | 24002,24205,24408,24000,24203,24406 | 7.65      | 0.84     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 512144     | 459.03                           | 466.51                             | 6   | 27019,27208,27397,27017,27206,27395 | 7.48      | 1.63     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 9048576    | 822.16                           | 829.58                             | 6   | 26473,26676,26879,26471,26674,26877 | 7.42      | 0.9      |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 2012144    | 2764.44                          | 2771.8                             | 6   | 30463,30652,30841,30461,30650,30839 | 7.36      | 0.27     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | desc       | 881072     | 3194.17                          | 3201.49                            | 6   | 3989,4171,4353,3987,4169,4351       | 7.32      | 0.23     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 262144     | 55.41                            | 62.38                              | 6   | 19704,19907,20110,19702,19905,20108 | 6.97      | 12.58    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 378036     | 1444.38                          | 1451.34                            | 6   | 15714,15889,16064,15712,15887,16062 | 6.96      | 0.48     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 756072     | 2795.76                          | 2802.71                            | 6   | 2890,3072,3254,2888,3070,3252       | 6.95      | 0.25     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 9048576    | 4125.55                          | 4132.47                            | 6   | 25864,26067,26270,25862,26065,26268 | 6.92      | 0.17     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 128        | 9.29                             | 16.21                              | 4   | 38842,39031,38840,39029             | 6.92      | 74.49    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 5048576    | 1092.0                           | 1098.91                            | 6   | 22791,22994,23197,22789,22992,23195 | 6.91      | 0.63     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 262144     | 1778.21                          | 1785.1                             | 6   | 37218,37407,37596,37216,37405,37594 | 6.89      | 0.39     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 1131072    | 5253.71                          | 5260.54                            | 6   | 4549,4731,4913,4547,4729,4911       | 6.83      | 0.13     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 262144     | 380.95                           | 387.62                             | 6   | 33816,34005,34194,33814,34003,34192 | 6.67      | 1.75     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 3048576    | 288.94                           | 295.53                             | 6   | 18514,18717,18920,18512,18715,18918 | 6.59      | 2.28     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 262144     | 301.24                           | 307.73                             | 6   | 28146,28335,28524,28144,28333,28522 | 6.49      | 2.15     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 762144     | 1098.2                           | 1104.58                            | 6   | 30428,30617,30806,30426,30615,30804 | 6.38      | 0.58     |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 2012144    | 2761.56                          | 2767.83                            | 6   | 33298,33487,33676,33296,33485,33674 | 6.27      | 0.23     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 16384      | 37.07                            | 43.31                              | 6   | 6110,6292,6474,6108,6290,6472       | 6.24      | 16.83    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 65536      | 25.38                            | 31.6                               | 6   | 21517,21720,21923,21515,21718,21921 | 6.22      | 24.51    |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 131072     | 240.49                           | 246.65                             | 6   | 27572,27761,27950,27570,27759,27948 | 6.16      | 2.56     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 2012144    | 1796.42                          | 1802.58                            | 6   | 35566,35755,35944,35564,35753,35942 | 6.16      | 0.34     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 32768      | 491.29                           | 497.17                             | 6   | 37197,37386,37575,37195,37384,37573 | 5.88      | 1.2      |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 2262144    | 2720.85                          | 2726.68                            | 6   | 29336,29525,29714,29334,29523,29712 | 5.83      | 0.21     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 16384      | 41.24                            | 46.96                              | 6   | 2288,2470,2652,2286,2468,2650       | 5.72      | 13.87    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 253036     | 1014.86                          | 1020.55                            | 6   | 11500,11675,11850,11498,11673,11848 | 5.69      | 0.56     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 190536     | 880.41                           | 886.08                             | 6   | 12543,12718,12893,12541,12716,12891 | 5.67      | 0.64     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 8192       | 10.85                            | 16.46                              | 6   | 7195,7377,7559,7193,7375,7557       | 5.61      | 51.71    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 16384      | 313.77                           | 319.26                             | 6   | 9365,9540,9715,9363,9538,9713       | 5.49      | 1.75     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 315536     | 2332.0                           | 2337.37                            | 6   | 12032,12207,12382,12030,12205,12380 | 5.37      | 0.23     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 190536     | 769.93                           | 775.28                             | 6   | 8868,9043,9218,8866,9041,9216       | 5.35      | 0.69     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 190536     | 765.95                           | 771.25                             | 6   | 15693,15868,16043,15691,15866,16041 | 5.3       | 0.69     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 16384      | 209.13                           | 214.37                             | 6   | 36056,36245,36434,36054,36243,36432 | 5.24      | 2.51     |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 762144     | 666.75                           | 671.94                             | 6   | 27026,27215,27404,27024,27213,27402 | 5.19      | 0.78     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 32768      | 13.41                            | 18.59                              | 6   | 23337,23540,23743,23335,23538,23741 | 5.18      | 38.63    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 190536     | 1548.21                          | 1553.38                            | 6   | 14643,14818,14993,14641,14816,14991 | 5.17      | 0.33     |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 131072     | 168.02                           | 173.12                             | 6   | 31541,31730,31919,31539,31728,31917 | 5.1       | 3.04     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1048576    | 99.74                            | 104.59                             | 6   | 26417,26620,26823,26415,26618,26821 | 4.85      | 4.86     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 65536      | 820.88                           | 825.72                             | 6   | 12004,12179,12354,12002,12177,12352 | 4.84      | 0.59     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 131072     | 216.1                            | 220.88                             | 6   | 29273,29462,29651,29271,29460,29649 | 4.78      | 2.21     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 190536     | 879.63                           | 884.3                              | 6   | 16743,16918,17093,16741,16916,17091 | 4.67      | 0.53     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | asc        | 506072     | 2706.64                          | 2711.24                            | 6   | 7790,7972,8154,7788,7970,8152       | 4.6       | 0.17     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 503036     | 2036.25                          | 2040.79                            | 6   | 12578,12753,12928,12576,12751,12926 | 4.54      | 0.22     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 190536     | 796.03                           | 800.51                             | 6   | 11493,11668,11843,11491,11666,11841 | 4.48      | 0.56     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 2048576    | 763.96                           | 768.35                             | 6   | 23379,23582,23785,23377,23580,23783 | 4.39      | 0.57     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 262144     | 27.35                            | 31.72                              | 6   | 17268,17471,17674,17266,17469,17672 | 4.37      | 15.98    |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 262144     | 281.24                           | 285.56                             | 6   | 34383,34572,34761,34381,34570,34759 | 4.32      | 1.54     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 512144     | 514.9                            | 519.14                             | 6   | 35524,35713,35902,35522,35711,35900 | 4.24      | 0.82     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | asc        | 506072     | 1754.84                          | 1759.01                            | 6   | 5606,5788,5970,5604,5786,5968       | 4.17      | 0.24     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1024       | 23.98                            | 28.11                              | 4   | 38863,39052,38861,39050             | 4.13      | 17.22    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 262144     | 28.93                            | 33.05                              | 6   | 25185,25388,25591,25183,25386,25589 | 4.12      | 14.24    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 32768      | 504.66                           | 508.72                             | 6   | 9372,9547,9722,9370,9545,9720       | 4.06      | 0.8      |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 4096       | 6.36                             | 10.42                              | 6   | 90,272,454,88,270,452               | 4.06      | 63.84    |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 65536      | 113.37                           | 117.39                             | 6   | 26998,27187,27376,26996,27185,27374 | 4.02      | 3.55     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 16384      | 33.57                            | 37.57                              | 6   | 5018,5200,5382,5016,5198,5380       | 4.0       | 11.92    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1262144    | 1771.96                          | 1775.95                            | 6   | 30442,30631,30820,30440,30629,30818 | 3.99      | 0.23     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 16384      | 232.78                           | 236.75                             | 6   | 10940,11115,11290,10938,11113,11288 | 3.97      | 1.71     |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 762144     | 1091.27                          | 1095.17                            | 6   | 33263,33452,33641,33261,33450,33639 | 3.9       | 0.36     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 8192       | 21.13                            | 24.98                              | 6   | 2281,2463,2645,2279,2461,2643       | 3.85      | 18.22    |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 128036     | 536.94                           | 540.79                             | 6   | 8861,9036,9211,8859,9034,9209       | 3.85      | 0.72     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 16384      | 104.77                           | 108.54                             | 6   | 11465,11640,11815,11463,11638,11813 | 3.77      | 3.6      |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 2048       | 31.46                            | 35.21                              | 6   | 36035,36224,36413,36033,36222,36411 | 3.75      | 11.92    |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 512144     | 519.05                           | 522.74                             | 6   | 28153,28342,28531,28151,28340,28529 | 3.69      | 0.71     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 1131072    | 5832.24                          | 5835.92                            | 6   | 2911,3093,3275,2909,3091,3273       | 3.68      | 0.06     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1012144    | 1253.16                          | 1256.83                            | 6   | 29301,29490,29679,29299,29488,29677 | 3.67      | 0.29     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 16384      | 8.84                             | 12.48                              | 6   | 17849,18052,18255,17847,18050,18253 | 3.64      | 41.18    |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 503036     | 1907.03                          | 1910.63                            | 6   | 13103,13278,13453,13101,13276,13451 | 3.6       | 0.19     |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 262144     | 370.97                           | 374.57                             | 6   | 32115,32304,32493,32113,32302,32491 | 3.6       | 0.97     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 378036     | 1483.83                          | 1487.42                            | 6   | 11514,11689,11864,11512,11687,11862 | 3.59      | 0.24     |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 2012144    | 1836.54                          | 1840.03                            | 6   | 32731,32920,33109,32729,32918,33107 | 3.49      | 0.19     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 4096       | 10.32                            | 13.78                              | 6   | 5004,5186,5368,5002,5184,5366       | 3.46      | 33.53    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 8192       | 10.38                            | 13.8                               | 6   | 97,279,461,95,277,459               | 3.42      | 32.95    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 128        | 10.82                            | 14.24                              | 6   | 37141,37330,37519,37139,37328,37517 | 3.42      | 31.61    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1024       | 21.47                            | 24.87                              | 6   | 36028,36217,36406,36026,36215,36404 | 3.4       | 15.84    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 253036     | 1956.93                          | 1960.33                            | 6   | 12025,12200,12375,12023,12198,12373 | 3.4       | 0.17     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 128        | 13.2                             | 16.57                              | 6   | 36574,36763,36952,36572,36761,36950 | 3.37      | 25.53    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 2048576    | 1025.99                          | 1029.36                            | 6   | 19116,19319,19522,19114,19317,19520 | 3.37      | 0.33     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 131072     | 1334.24                          | 1337.6                             | 6   | 37211,37400,37589,37209,37398,37587 | 3.36      | 0.25     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 131072     | 16.33                            | 19.65                              | 6   | 25178,25381,25584,25176,25379,25582 | 3.32      | 20.33    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 8192       | 18.42                            | 21.74                              | 6   | 5011,5193,5375,5009,5191,5373       | 3.32      | 18.02    |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 65536      | 383.49                           | 386.78                             | 6   | 12529,12704,12879,12527,12702,12877 | 3.29      | 0.86     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 8192       | 128.69                           | 131.91                             | 6   | 15133,15308,15483,15131,15306,15481 | 3.22      | 2.5      |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 16384      | 267.39                           | 270.59                             | 6   | 37190,37379,37568,37188,37377,37566 | 3.2       | 1.2      |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 32768      | 14.2                             | 17.35                              | 6   | 24555,24758,24961,24553,24756,24959 | 3.15      | 22.18    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 64         | 9.31                             | 12.43                              | 6   | 37701,37890,38079,37699,37888,38077 | 3.12      | 33.51    |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 1262144    | 1153.39                          | 1156.51                            | 6   | 28174,28363,28552,28172,28361,28550 | 3.12      | 0.27     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 32768      | 20.02                            | 23.13                              | 6   | 19074,19277,19480,19072,19275,19478 | 3.11      | 15.53    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 65536      | 38.68                            | 41.79                              | 6   | 24562,24765,24968,24560,24763,24966 | 3.11      | 8.04     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 65536      | 178.82                           | 181.92                             | 6   | 34936,35125,35314,34934,35123,35312 | 3.1       | 1.73     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 378036     | 2649.93                          | 2652.97                            | 6   | 14664,14839,15014,14662,14837,15012 | 3.04      | 0.11     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 253036     | 996.58                           | 999.62                             | 6   | 13075,13250,13425,13073,13248,13423 | 3.04      | 0.31     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 262144     | 449.03                           | 452.06                             | 6   | 34950,35139,35328,34948,35137,35326 | 3.03      | 0.67     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 8192       | 18.71                            | 21.73                              | 6   | 6103,6285,6467,6101,6283,6465       | 3.02      | 16.14    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 128036     | 534.51                           | 537.52                             | 6   | 15686,15861,16036,15684,15859,16034 | 3.01      | 0.56     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 512        | 19.05                            | 21.97                              | 6   | 37155,37344,37533,37153,37342,37531 | 2.92      | 15.33    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 262144     | 325.27                           | 328.14                             | 6   | 30981,31170,31359,30979,31168,31357 | 2.87      | 0.88     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 65536      | 602.62                           | 605.46                             | 6   | 10954,11129,11304,10952,11127,11302 | 2.84      | 0.47     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 256        | 8.76                             | 11.6                               | 4   | 38849,39038,38847,39036             | 2.84      | 32.42    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 16384      | 95.95                            | 98.75                              | 6   | 15665,15840,16015,15663,15838,16013 | 2.8       | 2.92     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 128036     | 622.76                           | 625.51                             | 6   | 9911,10086,10261,9909,10084,10259   | 2.75      | 0.44     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 262144     | 128.43                           | 131.17                             | 6   | 20313,20516,20719,20311,20514,20717 | 2.74      | 2.13     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 4096       | 6.26                             | 8.92                               | 6   | 7188,7370,7552,7186,7368,7550       | 2.66      | 42.49    |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 65536      | 140.11                           | 142.76                             | 6   | 29833,30022,30211,29831,30020,30209 | 2.65      | 1.89     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 4096       | 74.46                            | 77.08                              | 6   | 37176,37365,37554,37174,37363,37552 | 2.62      | 3.52     |
