+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+------------------------------------+----------------------------+-----+-------------------------------------+----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-2-munro-3ded1b78 | patched-geoghegan-43ff7415 | cnt |                 qid                 |   diff   | pct_diff |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 1262144    | 5635.17                            | 15951.49                   | 6   | 36677,36866,37055,36678,36867,37056 | 10316.32 | 183.07   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 1012144    | 5235.57                            | 15427.35                   | 6   | 37804,37993,38182,37805,37994,38183 | 10191.78 | 194.66   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 1012144    | 4875.75                            | 14900.13                   | 6   | 36670,36859,37048,36671,36860,37049 | 10024.38 | 205.6    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 762144     | 4431.29                            | 14361.59                   | 6   | 37797,37986,38175,37798,37987,38176 | 9930.3   | 224.1    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 762144     | 4163.25                            | 13974.82                   | 6   | 36663,36852,37041,36664,36853,37042 | 9811.57  | 235.67   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 512144     | 3647.26                            | 13069.25                   | 6   | 37790,37979,38168,37791,37980,38169 | 9421.99  | 258.33   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 512144     | 3411.73                            | 12621.2                    | 6   | 36656,36845,37034,36657,36846,37035 | 9209.47  | 269.94   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 262144     | 2728.89                            | 11572.86                   | 6   | 37783,37972,38161,37784,37973,38162 | 8843.97  | 324.09   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1762144    | 6217.61                            | 14783.24                   | 6   | 38392,38581,38770,38393,38582,38771 | 8565.63  | 137.76   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 2012144    | 6933.86                            | 15433.94                   | 6   | 38399,38588,38777,38400,38589,38778 | 8500.08  | 122.59   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 2262144    | 7528.55                            | 16015.65                   | 6   | 38406,38595,38784,38407,38596,38785 | 8487.1   | 112.73   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 262144     | 2471.73                            | 10950.43                   | 6   | 36649,36838,37027,36650,36839,37028 | 8478.7   | 343.03   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 131072     | 2144.68                            | 10619.02                   | 6   | 37776,37965,38154,37777,37966,38155 | 8474.34  | 395.13   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1512144    | 5528.84                            | 13903.2                    | 6   | 38385,38574,38763,38386,38575,38764 | 8374.36  | 151.47   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1262144    | 4812.09                            | 12988.72                   | 6   | 38378,38567,38756,38379,38568,38757 | 8176.63  | 169.92   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 131072     | 1975.47                            | 10090.28                   | 6   | 36642,36831,37020,36643,36832,37021 | 8114.81  | 410.78   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1012144    | 4119.27                            | 12079.2                    | 6   | 38371,38560,38749,38372,38561,38750 | 7959.93  | 193.24   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 762144     | 3373.36                            | 11030.61                   | 6   | 38364,38553,38742,38365,38554,38743 | 7657.25  | 226.99   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 512144     | 2645.66                            | 9945.54                    | 6   | 38357,38546,38735,38358,38547,38736 | 7299.88  | 275.92   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 262144     | 1924.01                            | 8740.5                     | 6   | 38350,38539,38728,38351,38540,38729 | 6816.49  | 354.29   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 65536      | 1427.7                             | 7954.5                     | 6   | 37769,37958,38147,37770,37959,38148 | 6526.8   | 457.15   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 131072     | 1443.88                            | 7903.06                    | 6   | 38343,38532,38721,38344,38533,38722 | 6459.18  | 447.35   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 65536      | 1335.43                            | 7376.09                    | 6   | 36635,36824,37013,36636,36825,37014 | 6040.66  | 452.34   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 65536      | 947.88                             | 5911.51                    | 6   | 38336,38525,38714,38337,38526,38715 | 4963.63  | 523.66   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 32768      | 839.37                             | 4769.3                     | 6   | 37762,37951,38140,37763,37952,38141 | 3929.93  | 468.2    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 32768      | 781.45                             | 4508.27                    | 6   | 36628,36817,37006,36629,36818,37007 | 3726.82  | 476.91   |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | desc       | 1131072    | 4131.33                            | 7426.82                    | 6   | 1817,1999,2181,1818,2000,2182       | 3295.49  | 79.77    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 32768      | 560.96                             | 3545.0                     | 6   | 38329,38518,38707,38330,38519,38708 | 2984.04  | 531.95   |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1006072    | 3489.22                            | 6268.01                    | 6   | 7816,7998,8180,7817,7999,8181       | 2778.79  | 79.64    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 9048576    | 4411.5                             | 7137.44                    | 6   | 19163,19366,19569,19164,19367,19570 | 2725.94  | 61.79    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 9048576    | 4565.18                            | 7147.24                    | 6   | 17945,18148,18351,17946,18149,18352 | 2582.06  | 56.56    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 9048576    | 4132.47                            | 6696.68                    | 6   | 25862,26065,26268,25863,26066,26269 | 2564.21  | 62.05    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 8048576    | 3908.8                             | 6331.38                    | 6   | 19156,19359,19562,19157,19360,19563 | 2422.58  | 61.98    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 9048576    | 3378.41                            | 5727.46                    | 6   | 23426,23629,23832,23427,23630,23833 | 2349.05  | 69.53    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 8048576    | 4047.25                            | 6328.77                    | 6   | 17938,18141,18344,17939,18142,18345 | 2281.52  | 56.37    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 9048576    | 3903.66                            | 6119.71                    | 6   | 24644,24847,25050,24645,24848,25051 | 2216.05  | 56.77    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 9048576    | 3286.25                            | 5501.64                    | 6   | 20381,20584,20787,20382,20585,20788 | 2215.39  | 67.41    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 9048576    | 3492.46                            | 5672.9                     | 6   | 21599,21802,22005,21600,21803,22006 | 2180.44  | 62.43    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 16384      | 462.64                             | 2599.58                    | 6   | 37755,37944,38133,37756,37945,38134 | 2136.94  | 461.9    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 9048576    | 2947.91                            | 5057.24                    | 6   | 22208,22411,22614,22209,22412,22615 | 2109.33  | 71.55    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 8048576    | 3021.15                            | 5127.39                    | 6   | 23419,23622,23825,23420,23623,23826 | 2106.24  | 69.72    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 7048576    | 3491.74                            | 5517.54                    | 6   | 17931,18134,18337,17932,18135,18338 | 2025.8   | 58.02    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 7048576    | 3496.85                            | 5514.88                    | 6   | 19149,19352,19555,19150,19353,19556 | 2018.03  | 57.71    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 7048576    | 3208.23                            | 5215.42                    | 6   | 25848,26051,26254,25849,26052,26255 | 2007.19  | 62.56    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 8048576    | 3057.61                            | 5059.32                    | 6   | 21592,21795,21998,21593,21796,21999 | 2001.71  | 65.47    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 8048576    | 3442.98                            | 5443.55                    | 6   | 24637,24840,25043,24638,24841,25044 | 2000.57  | 58.11    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 881072     | 2119.55                            | 4096.28                    | 6   | 4533,4715,4897,4534,4716,4898       | 1976.73  | 93.26    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | desc       | 1006072    | 4639.73                            | 6585.67                    | 6   | 1810,1992,2174,1811,1993,2175       | 1945.94  | 41.94    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 8048576    | 4038.45                            | 5956.89                    | 6   | 25855,26058,26261,25856,26059,26262 | 1918.44  | 47.5     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 16384      | 442.9                              | 2354.04                    | 6   | 36621,36810,36999,36622,36811,37000 | 1911.14  | 431.51   |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 1131072    | 4302.58                            | 6209.74                    | 6   | 6731,6913,7095,6732,6914,7096       | 1907.16  | 44.33    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | desc       | 756072     | 2120.59                            | 4002.52                    | 6   | 3980,4162,4344,3981,4163,4345       | 1881.93  | 88.75    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1131072    | 4075.41                            | 5956.57                    | 6   | 5639,5821,6003,5640,5822,6004       | 1881.16  | 46.16    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | desc       | 1131072    | 4094.83                            | 5957.61                    | 6   | 4001,4183,4365,4002,4184,4366       | 1862.78  | 45.49    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | asc        | 756072     | 1991.67                            | 3826.6                     | 6   | 5618,5800,5982,5619,5801,5983       | 1834.93  | 92.13    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 7048576    | 2631.72                            | 4464.74                    | 6   | 23412,23615,23818,23413,23616,23819 | 1833.02  | 69.65    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 8048576    | 2695.45                            | 4514.49                    | 6   | 22201,22404,22607,22202,22405,22608 | 1819.04  | 67.49    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 8048576    | 3123.08                            | 4920.88                    | 6   | 20374,20577,20780,20375,20578,20781 | 1797.8   | 57.56    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 6048576    | 2900.5                             | 4697.78                    | 6   | 19142,19345,19548,19143,19346,19549 | 1797.28  | 61.96    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 6048576    | 2967.55                            | 4700.69                    | 6   | 17924,18127,18330,17925,18128,18331 | 1733.14  | 58.4     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 6048576    | 2757.16                            | 4489.68                    | 6   | 25841,26044,26247,25842,26045,26248 | 1732.52  | 62.84    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 7048576    | 2704.08                            | 4397.43                    | 6   | 20367,20570,20773,20368,20571,20774 | 1693.35  | 62.62    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | desc       | 881072     | 4058.87                            | 5745.53                    | 6   | 711,893,1075,712,894,1076           | 1686.66  | 41.55    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 7048576    | 3081.25                            | 4760.31                    | 6   | 24630,24833,25036,24631,24834,25037 | 1679.06  | 54.49    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 16384      | 313.65                             | 1986.78                    | 6   | 38322,38511,38700,38323,38512,38701 | 1673.13  | 533.44   |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 7048576    | 2281.28                            | 3947.33                    | 6   | 22194,22397,22600,22195,22398,22601 | 1666.05  | 73.03    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 1006072    | 3620.92                            | 5221.98                    | 6   | 2902,3084,3266,2903,3085,3267       | 1601.06  | 44.22    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 6048576    | 2235.69                            | 3830.28                    | 6   | 21578,21781,21984,21579,21782,21985 | 1594.59  | 71.32    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 6048576    | 2548.61                            | 4094.32                    | 6   | 24623,24826,25029,24624,24827,25030 | 1545.71  | 60.65    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | asc        | 631072     | 1666.29                            | 3199.83                    | 6   | 5611,5793,5975,5612,5794,5976       | 1533.54  | 92.03    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 6048576    | 2326.39                            | 3838.09                    | 6   | 23405,23608,23811,23406,23609,23812 | 1511.7   | 64.98    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 1006072    | 3163.89                            | 4674.74                    | 6   | 4540,4722,4904,4541,4723,4905       | 1510.85  | 47.75    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | desc       | 756072     | 3451.44                            | 4913.31                    | 6   | 1796,1978,2160,1797,1979,2161       | 1461.87  | 42.36    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | asc        | 881072     | 3177.41                            | 4633.12                    | 6   | 5625,5807,5989,5626,5808,5990       | 1455.71  | 45.81    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | desc       | 881072     | 3201.49                            | 4656.41                    | 6   | 3987,4169,4351,3988,4170,4352       | 1454.92  | 45.45    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 5048576    | 2301.2                             | 3747.34                    | 6   | 25834,26037,26240,25835,26038,26241 | 1446.14  | 62.84    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | desc       | 506072     | 1782.45                            | 3218.21                    | 6   | 1782,1964,2146,1783,1965,2147       | 1435.76  | 80.55    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | desc       | 756072     | 3479.02                            | 4890.24                    | 6   | 704,886,1068,705,887,1069           | 1411.22  | 40.56    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 881072     | 3221.49                            | 4628.46                    | 6   | 2895,3077,3259,2896,3078,3260       | 1406.97  | 43.67    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | desc       | 506072     | 1798.08                            | 3195.78                    | 6   | 690,872,1054,691,873,1055           | 1397.7   | 77.73    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 6048576    | 2447.08                            | 3794.15                    | 6   | 20360,20563,20766,20361,20564,20767 | 1347.07  | 55.05    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 5048576    | 2626.38                            | 3966.08                    | 6   | 19135,19338,19541,19136,19339,19542 | 1339.7   | 51.01    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 5048576    | 1878.4                             | 3213.19                    | 6   | 21571,21774,21977,21572,21775,21978 | 1334.79  | 71.06    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 6048576    | 2069.64                            | 3396.39                    | 6   | 22187,22390,22593,22188,22391,22594 | 1326.75  | 64.11    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 756072     | 2243.26                            | 3557.14                    | 6   | 6710,6892,7074,6711,6893,7075       | 1313.88  | 58.57    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 5048576    | 2142.27                            | 3422.38                    | 6   | 24616,24819,25022,24617,24820,25023 | 1280.11  | 59.75    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 5048576    | 2715.36                            | 3965.28                    | 6   | 17917,18120,18323,17918,18121,18324 | 1249.92  | 46.03    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 4048576    | 1988.11                            | 3234.6                     | 6   | 19128,19331,19534,19129,19332,19535 | 1246.49  | 62.7     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 7048576    | 3232.81                            | 4435.75                    | 6   | 21585,21788,21991,21586,21789,21992 | 1202.94  | 37.21    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 756072     | 2802.71                            | 3997.27                    | 6   | 2888,3070,3252,2889,3071,3253       | 1194.56  | 42.62    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 5048576    | 2019.06                            | 3199.47                    | 6   | 20353,20556,20759,20354,20557,20760 | 1180.41  | 58.46    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | asc        | 631072     | 2779.51                            | 3949.02                    | 6   | 7795,7977,8159,7796,7978,8160       | 1169.51  | 42.08    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 5048576    | 1677.31                            | 2834.31                    | 6   | 22180,22383,22586,22181,22384,22587 | 1157.0   | 68.98    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 8192       | 249.35                             | 1404.12                    | 6   | 37748,37937,38126,37749,37938,38127 | 1154.77  | 463.11   |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 4048576    | 1850.7                             | 3003.63                    | 6   | 25827,26030,26233,25828,26031,26234 | 1152.93  | 62.3     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 506072     | 1226.95                            | 2368.14                    | 6   | 4512,4694,4876,4513,4695,4877       | 1141.19  | 93.01    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 756072     | 2402.86                            | 3526.22                    | 6   | 4526,4708,4890,4527,4709,4891       | 1123.36  | 46.75    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 5048576    | 2079.23                            | 3202.18                    | 6   | 23398,23601,23804,23399,23602,23805 | 1122.95  | 54.01    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 4048576    | 1516.91                            | 2588.86                    | 6   | 21564,21767,21970,21565,21768,21971 | 1071.95  | 70.67    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | asc        | 381072     | 1336.98                            | 2401.5                     | 6   | 7781,7963,8145,7782,7964,8146       | 1064.52  | 79.62    |
