+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------+----------------------------------+-----+-------------------------------------+-----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values |  master  | patched-geoghegan-munro-43ff7415 | cnt |                 qid                 |   diff    | pct_diff |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 5048576    | 1273.68  | 1644.5                           | 6   | 64093,64296,64499,64098,64301,64504 | 370.82    | 29.11    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 565536     | 1141.28  | 1511.58                          | 6   | 46243,46418,46593,46248,46423,46598 | 370.3     | 32.45    |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 378036     | 1585.27  | 1954.85                          | 6   | 48322,48497,48672,48327,48502,48677 | 369.58    | 23.31    |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 9048576    | 2465.65  | 2833.24                          | 6   | 68384,68587,68790,68389,68592,68795 | 367.59    | 14.91    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 1762144    | 17939.9  | 18304.66                         | 6   | 36688,36877,37066,36693,36882,37071 | 364.76    | 2.03     |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 8048576    | 1093.95  | 1436.91                          | 6   | 69595,69798,70001,69600,69803,70006 | 342.96    | 31.35    |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 8048576    | 2188.06  | 2524.82                          | 6   | 68377,68580,68783,68382,68585,68788 | 336.76    | 15.39    |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 9048576    | 1237.91  | 1567.46                          | 6   | 61685,61888,62091,61690,61893,62096 | 329.55    | 26.62    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 565536     | 1144.2   | 1466.07                          | 6   | 53068,53243,53418,53073,53248,53423 | 321.87    | 28.13    |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 8048576    | 1098.2   | 1417.71                          | 6   | 61678,61881,62084,61683,61886,62089 | 319.51    | 29.09    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 631072     | 596.96   | 913.05                           | 6   | 8338,8520,8702,8343,8525,8707       | 316.09    | 52.95    |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 4048576    | 573.41   | 888.41                           | 6   | 70785,70988,71191,70790,70993,71196 | 315.0     | 54.93    |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 315536     | 1322.46  | 1636.72                          | 6   | 48315,48490,48665,48320,48495,48670 | 314.26    | 23.76    |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 503036     | 1957.29  | 2261.76                          | 6   | 47286,47461,47636,47291,47466,47641 | 304.47    | 15.56    |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 4048576    | 560.07   | 863.23                           | 6   | 69567,69770,69973,69572,69775,69978 | 303.16    | 54.13    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 631072     | 1172.49  | 1472.42                          | 6   | 2332,2514,2696,2337,2519,2701       | 299.93    | 25.58    |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 7048576    | 969.28   | 1264.24                          | 6   | 62889,63092,63295,62894,63097,63300 | 294.96    | 30.43    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 1131072    | 1060.92  | 1353.88                          | 6   | 1268,1450,1632,1273,1455,1637       | 292.96    | 27.61    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 381072     | 362.25   | 654.19                           | 6   | 8324,8506,8688,8329,8511,8693       | 291.94    | 80.59    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1131072    | 1062.74  | 1354.38                          | 6   | 8366,8548,8730,8371,8553,8735       | 291.64    | 27.44    |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 7048576    | 965.24   | 1256.44                          | 6   | 61671,61874,62077,61676,61879,62082 | 291.2     | 30.17    |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 565536     | 2350.58  | 2638.62                          | 6   | 50968,51143,51318,50973,51148,51323 | 288.04    | 12.25    |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 565536     | 2359.87  | 2636.7                           | 6   | 48343,48518,48693,48348,48523,48698 | 276.83    | 11.73    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 565536     | 1147.64  | 1419.07                          | 6   | 45193,45368,45543,45198,45373,45548 | 271.43    | 23.65    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1131072    | 2326.57  | 2595.35                          | 6   | 6182,6364,6546,6187,6369,6551       | 268.78    | 11.55    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 253036     | 517.8    | 786.13                           | 6   | 46208,46383,46558,46213,46388,46563 | 268.33    | 51.82    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 565536     | 1144.42  | 1410.39                          | 6   | 52018,52193,52368,52023,52198,52373 | 265.97    | 23.24    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 503036     | 1023.23  | 1289.1                           | 6   | 46236,46411,46586,46241,46416,46591 | 265.87    | 25.98    |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 565536     | 2201.44  | 2464.02                          | 6   | 49918,50093,50268,49923,50098,50273 | 262.58    | 11.93    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 1006072    | 938.72   | 1199.9                           | 6   | 169,351,533,174,356,538             | 261.18    | 27.82    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 1006072    | 939.43   | 1198.19                          | 6   | 1261,1443,1625,1266,1448,1630       | 258.76    | 27.54    |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 7048576    | 1931.69  | 2188.28                          | 6   | 65325,65528,65731,65330,65533,65736 | 256.59    | 13.28    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 262144     | 10924.32 | 11180.9                          | 6   | 36646,36835,37024,36651,36840,37029 | 256.58    | 2.35     |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 3048576    | 419.6    | 672.17                           | 6   | 62861,63064,63267,62866,63069,63272 | 252.57    | 60.19    |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 6048576    | 1643.01  | 1892.72                          | 6   | 68363,68566,68769,68368,68571,68774 | 249.71    | 15.2     |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 253036     | 1060.86  | 1310.07                          | 6   | 50933,51108,51283,50938,51113,51288 | 249.21    | 23.49    |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 3048576    | 826.44   | 1075.09                          | 6   | 65297,65500,65703,65302,65505,65708 | 248.65    | 30.09    |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 3048576    | 826.81   | 1075.15                          | 6   | 68342,68545,68748,68347,68550,68753 | 248.34    | 30.04    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 506072     | 942.9    | 1190.3                           | 6   | 5055,5237,5419,5060,5242,5424       | 247.4     | 26.24    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 1006072    | 1966.86  | 2212.26                          | 6   | 3445,3627,3809,3450,3632,3814       | 245.4     | 12.48    |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 4048576    | 1095.92  | 1340.87                          | 6   | 67131,67334,67537,67136,67339,67542 | 244.95    | 22.35    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 881072     | 1634.54  | 1871.12                          | 6   | 5076,5258,5440,5081,5263,5445       | 236.58    | 14.47    |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 253036     | 990.18   | 1226.17                          | 6   | 47258,47433,47608,47263,47438,47613 | 235.99    | 23.83    |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 253036     | 1074.99  | 1309.97                          | 6   | 48308,48483,48658,48313,48488,48663 | 234.98    | 21.86    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 756072     | 705.6    | 933.63                           | 6   | 155,337,519,160,342,524             | 228.03    | 32.32    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 881072     | 830.2    | 1056.78                          | 6   | 7260,7442,7624,7265,7447,7629       | 226.58    | 27.29    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 440536     | 898.61   | 1123.57                          | 6   | 45179,45354,45529,45184,45359,45534 | 224.96    | 25.03    |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 6048576    | 1526.06  | 1749.42                          | 6   | 64100,64303,64506,64105,64308,64511 | 223.36    | 14.64    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 881072     | 825.56   | 1046.66                          | 6   | 8352,8534,8716,8357,8539,8721       | 221.1     | 26.78    |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 3048576    | 828.17   | 1042.66                          | 6   | 67124,67327,67530,67129,67332,67535 | 214.49    | 25.9     |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 378036     | 764.48   | 977.87                           | 6   | 45172,45347,45522,45177,45352,45527 | 213.39    | 27.91    |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 6048576    | 839.12   | 1048.63                          | 6   | 61664,61867,62070,61669,61872,62075 | 209.51    | 24.97    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 1006072    | 1892.68  | 2101.81                          | 6   | 5083,5265,5447,5088,5270,5452       | 209.13    | 11.05    |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 5048576    | 693.37   | 902.23                           | 6   | 70792,70995,71198,70797,71000,71203 | 208.86    | 30.12    |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 5048576    | 694.83   | 900.86                           | 6   | 69574,69777,69980,69579,69782,69985 | 206.03    | 29.65    |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 6048576    | 1647.9   | 1853.42                          | 6   | 67145,67348,67551,67150,67353,67556 | 205.52    | 12.47    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 190536     | 391.58   | 595.97                           | 6   | 51976,52151,52326,51981,52156,52331 | 204.39    | 52.2     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 381072     | 358.65   | 560.14                           | 6   | 7232,7414,7596,7237,7419,7601       | 201.49    | 56.18    |
| 24  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 128036     | 268.22   | 465.66                           | 6   | 53019,53194,53369,53024,53199,53374 | 197.44    | 73.61    |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 378036     | 1584.01  | 1780.87                          | 6   | 50947,51122,51297,50952,51127,51302 | 196.86    | 12.43    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 631072     | 1270.82  | 1465.22                          | 6   | 6154,6336,6518,6159,6341,6523       | 194.4     | 15.3     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 881072     | 857.22   | 1049.33                          | 6   | 1254,1436,1618,1259,1441,1623       | 192.11    | 22.41    |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 5048576    | 1375.5   | 1567.48                          | 6   | 65311,65514,65717,65316,65519,65722 | 191.98    | 13.96    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 756072     | 1553.88  | 1744.2                           | 6   | 6161,6343,6525,6166,6348,6530       | 190.32    | 12.25    |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 190536     | 803.78   | 987.76                           | 6   | 48301,48476,48651,48306,48481,48656 | 183.98    | 22.89    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 756072     | 1498.52  | 1679.93                          | 6   | 3431,3613,3795,3436,3618,3800       | 181.41    | 12.11    |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 4048576    | 1021.47  | 1199.88                          | 6   | 64086,64289,64492,64091,64294,64497 | 178.41    | 17.47    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 9048576    | 1849.14  | 2023.28                          | 6   | 22814,23017,23220,22819,23022,23225 | 174.14    | 9.42     |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 2048576    | 283.46   | 455.6                            | 6   | 70771,70974,71177,70776,70979,71182 | 172.14    | 60.73    |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 378036     | 1473.29  | 1644.7                           | 6   | 47272,47447,47622,47277,47452,47627 | 171.41    | 11.63    |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 4048576    | 560.41   | 724.85                           | 6   | 62868,63071,63274,62873,63076,63279 | 164.44    | 29.34    |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 2048576    | 287.12   | 450.92                           | 6   | 62854,63057,63260,62859,63062,63265 | 163.8     | 57.05    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 8048576    | 1589.6   | 1753.31                          | 6   | 19762,19965,20168,19767,19970,20173 | 163.71    | 10.3     |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 4048576    | 1101.4   | 1265.09                          | 6   | 68349,68552,68755,68354,68557,68760 | 163.69    | 14.86    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 631072     | 593.88   | 757.05                           | 6   | 1240,1422,1604,1245,1427,1609       | 163.17    | 27.48    |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 315536     | 1316.36  | 1479.0                           | 6   | 50940,51115,51290,50945,51120,51295 | 162.64    | 12.36    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 631072     | 598.77   | 758.37                           | 6   | 7246,7428,7610,7251,7433,7615       | 159.6     | 26.65    |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 4048576    | 1106.36  | 1263.56                          | 6   | 65304,65507,65710,65309,65512,65715 | 157.2     | 14.21    |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 5048576    | 3842.74  | 3999.54                          | 6   | 66529,66732,66935,66534,66737,66940 | 156.8     | 4.08     |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 315536     | 1236.49  | 1392.47                          | 6   | 47265,47440,47615,47270,47445,47620 | 155.98    | 12.61    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 315536     | 657.55   | 812.92                           | 6   | 46215,46390,46565,46220,46395,46570 | 155.37    | 23.63    |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 4048576    | 559.58   | 714.66                           | 6   | 61650,61853,62056,61655,61858,62061 | 155.08    | 27.71    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 9048576    | 1789.12  | 1943.38                          | 6   | 19769,19972,20175,19774,19977,20180 | 154.26    | 8.62     |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 315536     | 644.96   | 797.99                           | 6   | 45165,45340,45515,45170,45345,45520 | 153.03    | 23.73    |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 3048576    | 421.98   | 568.73                           | 6   | 70778,70981,71184,70783,70986,71189 | 146.75    | 34.78    |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 2048576    | 286.9    | 432.53                           | 6   | 69553,69756,69959,69558,69761,69964 | 145.63    | 50.76    |
| 21  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 128036     | 265.87   | 411.49                           | 6   | 45144,45319,45494,45149,45324,45499 | 145.62    | 54.77    |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 2048576    | 287.64   | 432.58                           | 6   | 61636,61839,62042,61641,61844,62047 | 144.94    | 50.39    |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 315536     | 1234.16  | 1375.39                          | 6   | 49890,50065,50240,49895,50070,50245 | 141.23    | 11.44    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1762144    | 14617.08 | 14757.09                         | 6   | 38389,38578,38767,38394,38583,38772 | 140.01    | 0.96     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | asc        | 881072     | 4488.69  | 4626.26                          | 6   | 5622,5804,5986,5627,5809,5991       | 137.57    | 3.06     |
