+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+------------------+----------------------------------+-----+-------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-728899ba | patched-geoghegan-munro-43ff7415 | cnt |                 qid                 | pct_diff |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 65536      | 1464.01          | 8266.86                          | 6   | 42303,42492,42681,42307,42496,42685 | 464.67   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 16384      | 446.98           | 2522.62                          | 6   | 36619,36808,36997,36623,36812,37001 | 464.37   |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 8192       | 210.25           | 1183.29                          | 6   | 42849,43038,43227,42853,43042,43231 | 462.8    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 32768      | 783.18           | 4402.06                          | 6   | 41162,41351,41540,41166,41355,41544 | 462.08   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 16384      | 467.37           | 2620.82                          | 6   | 37753,37942,38131,37757,37946,38135 | 460.76   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 16384      | 436.89           | 2440.99                          | 6   | 41155,41344,41533,41159,41348,41537 | 458.72   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 65536      | 1306.97          | 7283.04                          | 6   | 41169,41358,41547,41173,41362,41551 | 457.25   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 65536      | 1338.98          | 7409.96                          | 6   | 36633,36822,37011,36637,36826,37015 | 453.4    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 65536      | 1433.0           | 7895.5                           | 6   | 37767,37956,38145,37771,37960,38149 | 450.98   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 8192       | 235.0            | 1287.38                          | 6   | 36612,36801,36990,36616,36805,36994 | 447.82   |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 16384      | 388.59           | 2128.01                          | 6   | 42856,43045,43234,42860,43049,43238 | 447.62   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 16384      | 481.34           | 2634.17                          | 6   | 42289,42478,42667,42293,42482,42671 | 447.26   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 131072     | 1448.71          | 7876.35                          | 6   | 38341,38530,38719,38345,38534,38723 | 443.68   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 4096       | 94.61            | 511.06                           | 6   | 38306,38495,38684,38310,38499,38688 | 440.18   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 2048       | 49.69            | 267.76                           | 6   | 38299,38488,38677,38303,38492,38681 | 438.86   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 8192       | 241.11           | 1291.42                          | 6   | 41148,41337,41526,41152,41341,41530 | 435.61   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 4096       | 128.87           | 683.21                           | 6   | 36605,36794,36983,36609,36798,36987 | 430.15   |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 4096       | 114.02           | 600.33                           | 6   | 42842,43031,43220,42846,43035,43224 | 426.51   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 4096       | 146.21           | 760.49                           | 6   | 39440,39629,39818,39444,39633,39822 | 420.14   |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 131072     | 2292.27          | 11775.18                         | 6   | 44011,44200,44389,44015,44204,44393 | 413.69   |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 131072     | 1708.78          | 8732.9                           | 6   | 42877,43066,43255,42881,43070,43259 | 411.06   |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 4096       | 144.55           | 737.69                           | 6   | 43976,44165,44354,43980,44169,44358 | 410.34   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 8192       | 255.79           | 1300.3                           | 6   | 37746,37935,38124,37750,37939,38128 | 408.35   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 131072     | 2268.65          | 11494.57                         | 6   | 39475,39664,39853,39479,39668,39857 | 406.67   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 131072     | 1967.31          | 9950.11                          | 6   | 36640,36829,37018,36644,36833,37022 | 405.77   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 8192       | 268.04           | 1345.3                           | 6   | 42282,42471,42660,42286,42475,42664 | 401.9    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 131072     | 1934.47          | 9677.8                           | 6   | 41176,41365,41554,41180,41369,41558 | 400.28   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 131072     | 2198.75          | 10906.35                         | 6   | 42310,42499,42688,42314,42503,42692 | 396.03   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 131072     | 2143.11          | 10595.92                         | 6   | 37774,37963,38152,37778,37967,38156 | 394.42   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 4096       | 125.65           | 618.91                           | 6   | 41141,41330,41519,41145,41334,41523 | 392.57   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 4096       | 131.93           | 645.43                           | 6   | 37739,37928,38117,37743,37932,38121 | 389.22   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 2048       | 76.15            | 358.9                            | 6   | 39433,39622,39811,39437,39626,39815 | 371.31   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 2048       | 79.16            | 363.66                           | 6   | 42268,42457,42646,42272,42461,42650 | 359.4    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 262144     | 1926.1           | 8711.65                          | 6   | 38348,38537,38726,38352,38541,38730 | 352.29   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 262144     | 2479.05          | 11180.9                          | 6   | 36647,36836,37025,36651,36840,37029 | 351.02   |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 2048       | 62.49            | 277.53                           | 6   | 42835,43024,43213,42839,43028,43217 | 344.12   |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 262144     | 2911.93          | 12923.84                         | 6   | 44018,44207,44396,44022,44211,44400 | 343.82   |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 262144     | 2175.64          | 9540.18                          | 6   | 42884,43073,43262,42888,43077,43266 | 338.5    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 262144     | 2924.22          | 12747.95                         | 6   | 39482,39671,39860,39486,39675,39864 | 335.94   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 262144     | 2471.21          | 10666.18                         | 6   | 41183,41372,41561,41187,41376,41565 | 331.62   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 262144     | 2834.9           | 12064.04                         | 6   | 42317,42506,42695,42321,42510,42699 | 325.55   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 262144     | 2715.83          | 11495.46                         | 6   | 37781,37970,38159,37785,37974,38163 | 323.28   |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2048       | 75.58            | 308.06                           | 6   | 43969,44158,44347,43973,44162,44351 | 307.59   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 4096       | 139.49           | 559.17                           | 6   | 42275,42464,42653,42279,42468,42657 | 300.87   |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 1024       | 36.33            | 140.6                            | 6   | 42828,43017,43206,42832,43021,43210 | 287.01   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1024       | 42.71            | 163.78                           | 6   | 39426,39615,39804,39430,39619,39808 | 283.47   |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 512144     | 3846.57          | 14525.89                         | 6   | 44025,44214,44403,44029,44218,44407 | 277.63   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 512144     | 3793.15          | 14232.72                         | 6   | 39489,39678,39867,39493,39682,39871 | 275.22   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 512144     | 3385.72          | 12671.88                         | 6   | 36654,36843,37032,36658,36847,37036 | 274.27   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 512144     | 3245.89          | 12141.88                         | 6   | 41190,41379,41568,41194,41383,41572 | 274.07   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 512144     | 2654.45          | 9920.39                          | 6   | 38355,38544,38733,38359,38548,38737 | 273.73   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1024       | 30.49            | 113.42                           | 6   | 38292,38481,38670,38296,38485,38674 | 271.99   |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 512144     | 2947.15          | 10855.06                         | 6   | 42891,43080,43269,42895,43084,43273 | 268.32   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 2048       | 68.56            | 248.5                            | 6   | 36598,36787,36976,36602,36791,36980 | 262.46   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 512144     | 3725.5           | 13496.38                         | 6   | 42324,42513,42702,42328,42517,42706 | 262.27   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 512144     | 3641.26          | 13069.52                         | 6   | 37788,37977,38166,37792,37981,38170 | 258.93   |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1024       | 43.01            | 153.53                           | 6   | 43962,44151,44340,43966,44155,44344 | 256.96   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 2048       | 70.16            | 248.04                           | 6   | 37732,37921,38110,37736,37925,38114 | 253.53   |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 762144     | 4672.44          | 16008.4                          | 6   | 44032,44221,44410,44036,44225,44414 | 242.61   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 762144     | 4606.71          | 15569.87                         | 6   | 39496,39685,39874,39500,39689,39878 | 237.98   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 762144     | 4145.37          | 13866.5                          | 6   | 36661,36850,37039,36665,36854,37043 | 234.51   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 762144     | 3993.57          | 13209.29                         | 6   | 41197,41386,41575,41201,41390,41579 | 230.76   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 762144     | 4545.45          | 15011.24                         | 6   | 42331,42520,42709,42335,42524,42713 | 230.25   |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 762144     | 3647.06          | 12016.89                         | 6   | 42898,43087,43276,42902,43091,43280 | 229.5    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 762144     | 4386.85          | 14339.11                         | 6   | 37795,37984,38173,37799,37988,38177 | 226.87   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 762144     | 3369.39          | 10997.51                         | 6   | 38362,38551,38740,38366,38555,38744 | 226.39   |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1012144    | 5517.21          | 17182.38                         | 6   | 44039,44228,44417,44043,44232,44421 | 211.43   |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 1012144    | 4355.09          | 13354.15                         | 6   | 42905,43094,43283,42909,43098,43287 | 206.63   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 1012144    | 4899.73          | 14946.35                         | 6   | 36668,36857,37046,36672,36861,37050 | 205.04   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 1012144    | 5156.64          | 15372.98                         | 6   | 37802,37991,38180,37806,37995,38184 | 198.12   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1012144    | 5654.82          | 16729.71                         | 6   | 39503,39692,39881,39507,39696,39885 | 195.85   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1012144    | 5608.07          | 16348.67                         | 6   | 42338,42527,42716,42342,42531,42720 | 191.52   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 1012144    | 4971.7           | 14437.23                         | 6   | 41204,41393,41582,41208,41397,41586 | 190.39   |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1262144    | 6453.09          | 18650.16                         | 6   | 44046,44235,44424,44050,44239,44428 | 189.01   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1024       | 39.76            | 112.57                           | 6   | 42261,42450,42639,42265,42454,42643 | 183.12   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1012144    | 4271.23          | 12069.98                         | 6   | 38369,38558,38747,38373,38562,38751 | 182.59   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 1024       | 37.77            | 106.25                           | 6   | 36591,36780,36969,36595,36784,36973 | 181.31   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 2048       | 71.36            | 200.09                           | 6   | 41134,41323,41512,41138,41327,41516 | 180.4    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 1262144    | 5725.52          | 15983.87                         | 6   | 36675,36864,37053,36679,36868,37057 | 179.17   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 1024       | 43.67            | 119.94                           | 6   | 41127,41316,41505,41131,41320,41509 | 174.65   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 1262144    | 6038.63          | 16559.59                         | 6   | 37809,37998,38187,37813,38002,38191 | 174.23   |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 1262144    | 5305.7           | 14406.62                         | 6   | 42912,43101,43290,42916,43105,43294 | 171.53   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1262144    | 6704.43          | 18078.13                         | 6   | 39510,39699,39888,39514,39703,39892 | 169.64   |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1512144    | 7476.23          | 19552.82                         | 6   | 44053,44242,44431,44057,44246,44435 | 161.53   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1262144    | 6706.21          | 17450.04                         | 6   | 42345,42534,42723,42349,42538,42727 | 160.21   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 1262144    | 6056.72          | 15596.07                         | 6   | 41211,41400,41589,41215,41404,41593 | 157.5    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 1512144    | 6607.76          | 17012.69                         | 6   | 36682,36871,37060,36686,36875,37064 | 157.47   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 1512144    | 6935.01          | 17648.12                         | 6   | 37816,38005,38194,37820,38009,38198 | 154.48   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1262144    | 5144.3           | 13039.57                         | 6   | 38376,38565,38754,38380,38569,38758 | 153.48   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1512144    | 7616.77          | 18970.61                         | 6   | 39517,39706,39895,39521,39710,39899 | 149.06   |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 1512144    | 6185.25          | 15385.75                         | 6   | 42919,43108,43297,42923,43112,43301 | 148.75   |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1762144    | 8517.72          | 20685.31                         | 6   | 44060,44249,44438,44064,44253,44442 | 142.85   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1512144    | 7628.31          | 18413.24                         | 6   | 42352,42541,42730,42356,42545,42734 | 141.38   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 1762144    | 7597.95          | 18304.66                         | 6   | 36689,36878,37067,36693,36882,37071 | 140.92   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 1512144    | 6926.45          | 16522.63                         | 6   | 41218,41407,41596,41222,41411,41600 | 138.54   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 1762144    | 7844.75          | 18557.64                         | 6   | 37823,38012,38201,37827,38016,38205 | 136.56   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1762144    | 8344.29          | 19691.69                         | 6   | 39524,39713,39902,39528,39717,39906 | 135.99   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 512        | 19.15            | 44.87                            | 6   | 39419,39608,39797,39423,39612,39801 | 134.31   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1512144    | 5945.29          | 13783.91                         | 6   | 38383,38572,38761,38387,38576,38765 | 131.85   |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 1762144    | 7085.21          | 16390.13                         | 6   | 42926,43115,43304,42930,43119,43308 | 131.33   |
