+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+------------------------------+----------------------------------+-----+-------------------------------------+----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-2-3ded1b78 | patched-geoghegan-munro-43ff7415 | cnt |                 qid                 |   diff   | pct_diff |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 131072     | 2151.9                       | 10595.92                         | 6   | 37775,37964,38153,37778,37967,38156 | 8444.02  | 392.4    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 2262144    | 7825.34                      | 15972.45                         | 6   | 38405,38594,38783,38408,38597,38786 | 8147.11  | 104.11   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 2012144    | 7306.11                      | 15420.64                         | 6   | 38398,38587,38776,38401,38590,38779 | 8114.53  | 111.06   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1762144    | 6664.66                      | 14757.09                         | 6   | 38391,38580,38769,38394,38583,38772 | 8092.43  | 121.42   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 131072     | 1981.73                      | 9950.11                          | 6   | 36641,36830,37019,36644,36833,37022 | 7968.38  | 402.09   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1262144    | 5179.07                      | 13039.57                         | 6   | 38377,38566,38755,38380,38569,38758 | 7860.5   | 151.77   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1512144    | 5977.55                      | 13783.91                         | 6   | 38384,38573,38762,38387,38576,38765 | 7806.36  | 130.59   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1012144    | 4272.13                      | 12069.98                         | 6   | 38370,38559,38748,38373,38562,38751 | 7797.85  | 182.53   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 762144     | 3365.13                      | 10997.51                         | 6   | 38363,38552,38741,38366,38555,38744 | 7632.38  | 226.81   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 512144     | 2663.8                       | 9920.39                          | 6   | 38356,38545,38734,38359,38548,38737 | 7256.59  | 272.41   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 262144     | 1919.81                      | 8711.65                          | 6   | 38349,38538,38727,38352,38541,38730 | 6791.84  | 353.78   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 65536      | 1425.78                      | 7895.5                           | 6   | 37768,37957,38146,37771,37960,38149 | 6469.72  | 453.77   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 131072     | 1445.47                      | 7876.35                          | 6   | 38342,38531,38720,38345,38534,38723 | 6430.88  | 444.9    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 65536      | 1331.85                      | 7409.96                          | 6   | 36634,36823,37012,36637,36826,37015 | 6078.11  | 456.37   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 65536      | 947.56                       | 5894.56                          | 6   | 38335,38524,38713,38338,38527,38716 | 4947.0   | 522.08   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 32768      | 841.88                       | 4770.59                          | 6   | 37761,37950,38139,37764,37953,38142 | 3928.71  | 466.66   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 32768      | 783.36                       | 4528.01                          | 6   | 36627,36816,37005,36630,36819,37008 | 3744.65  | 478.02   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 32768      | 566.21                       | 3580.18                          | 6   | 38328,38517,38706,38331,38520,38709 | 3013.97  | 532.31   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 16384      | 466.89                       | 2620.82                          | 6   | 37754,37943,38132,37757,37946,38135 | 2153.93  | 461.34   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 16384      | 438.96                       | 2522.62                          | 6   | 36620,36809,36998,36623,36812,37001 | 2083.66  | 474.68   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 16384      | 312.66                       | 1962.92                          | 6   | 38321,38510,38699,38324,38513,38702 | 1650.26  | 527.81   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 8192       | 253.34                       | 1300.3                           | 6   | 37747,37936,38125,37750,37939,38128 | 1046.96  | 413.26   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 8192       | 241.57                       | 1287.38                          | 6   | 36613,36802,36991,36616,36805,36994 | 1045.81  | 432.92   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 8192       | 173.29                       | 1039.75                          | 6   | 38314,38503,38692,38317,38506,38695 | 866.46   | 500.01   |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 1006072    | 4416.21                      | 5225.33                          | 6   | 2901,3083,3265,2904,3086,3268       | 809.12   | 18.32    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 4096       | 130.11                       | 683.21                           | 6   | 36606,36795,36984,36609,36798,36987 | 553.1    | 425.1    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 1006072    | 942.67                       | 1460.13                          | 6   | 7269,7451,7633,7272,7454,7636       | 517.46   | 54.89    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 4096       | 138.6                        | 645.43                           | 6   | 37740,37929,38118,37743,37932,38121 | 506.83   | 365.68   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 4096       | 95.25                        | 511.06                           | 6   | 38307,38496,38685,38310,38499,38688 | 415.81   | 436.55   |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 506072     | 1978.34                      | 2365.03                          | 6   | 4511,4693,4875,4514,4696,4878       | 386.69   | 19.55    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | desc       | 381072     | 2024.42                      | 2370.01                          | 6   | 1774,1956,2138,1777,1959,2141       | 345.59   | 17.07    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 2262144    | 6179.65                      | 6521.84                          | 6   | 37271,37460,37649,37274,37463,37652 | 342.19   | 5.54     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 631072     | 1180.15                      | 1472.42                          | 6   | 2334,2516,2698,2337,2519,2701       | 292.27   | 24.77    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1131072    | 1065.43                      | 1354.38                          | 6   | 8368,8550,8732,8371,8553,8735       | 288.95   | 27.12    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 381072     | 365.87                       | 654.19                           | 6   | 8326,8508,8690,8329,8511,8693       | 288.32   | 78.8     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 1131072    | 1068.11                      | 1353.88                          | 6   | 1270,1452,1634,1273,1455,1637       | 285.77   | 26.75    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 2012144    | 5783.05                      | 6034.4                           | 6   | 37264,37453,37642,37267,37456,37645 | 251.35   | 4.35     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 1006072    | 949.32                       | 1199.9                           | 6   | 171,353,535,174,356,538             | 250.58   | 26.4     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1131072    | 2356.76                      | 2595.35                          | 6   | 6184,6366,6548,6187,6369,6551       | 238.59   | 10.12    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 881072     | 1645.63                      | 1871.12                          | 6   | 5078,5260,5442,5081,5263,5445       | 225.49   | 13.7     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 881072     | 833.41                       | 1056.78                          | 6   | 7262,7444,7626,7265,7447,7629       | 223.37   | 26.8     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 1006072    | 1882.38                      | 2101.81                          | 6   | 5085,5267,5449,5088,5270,5452       | 219.43   | 11.66    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 881072     | 831.56                       | 1049.33                          | 6   | 1256,1438,1620,1259,1441,1623       | 217.77   | 26.19    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 2048       | 51.31                        | 267.76                           | 6   | 38300,38489,38678,38303,38492,38681 | 216.45   | 421.85   |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 756072     | 720.87                       | 933.63                           | 6   | 157,339,521,160,342,524             | 212.76   | 29.51    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 881072     | 846.71                       | 1046.66                          | 6   | 8354,8536,8718,8357,8539,8721       | 199.95   | 23.61    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 381072     | 368.18                       | 560.14                           | 6   | 7234,7416,7598,7237,7419,7601       | 191.96   | 52.14    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 631072     | 1283.53                      | 1465.22                          | 6   | 6156,6338,6520,6159,6341,6523       | 181.69   | 14.16    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 2048       | 70.15                        | 248.5                            | 6   | 36599,36788,36977,36602,36791,36980 | 178.35   | 254.24   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 1762144    | 5331.38                      | 5508.14                          | 6   | 37257,37446,37635,37260,37449,37638 | 176.76   | 3.32     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 2048       | 72.91                        | 248.04                           | 6   | 37733,37922,38111,37736,37925,38114 | 175.13   | 240.2    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 631072     | 597.2                        | 758.37                           | 6   | 7248,7430,7612,7251,7433,7615       | 161.17   | 26.99    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 631072     | 600.17                       | 757.05                           | 6   | 1242,1424,1606,1245,1427,1609       | 156.88   | 26.14    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 631072     | 761.3                        | 913.05                           | 6   | 8340,8522,8704,8343,8525,8707       | 151.75   | 19.93    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 506072     | 1072.93                      | 1190.3                           | 6   | 5057,5239,5421,5060,5242,5424       | 117.37   | 10.94    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 506072     | 1015.67                      | 1132.86                          | 6   | 3419,3601,3783,3422,3604,3786       | 117.19   | 11.54    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1762144    | 5271.92                      | 5368.24                          | 2   | 38958,38961                         | 96.32    | 1.83     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | asc        | 131072     | 520.54                       | 613.42                           | 6   | 4490,4672,4854,4493,4675,4857       | 92.88    | 17.84    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 381072     | 764.31                       | 856.49                           | 6   | 3412,3594,3776,3415,3597,3779       | 92.18    | 12.06    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 9048576    | 1932.4                       | 2023.28                          | 6   | 22816,23019,23222,22819,23022,23225 | 90.88    | 4.7      |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1512144    | 4671.44                      | 4759.6                           | 2   | 38951,38954                         | 88.16    | 1.89     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 6048576    | 504.96                       | 592.46                           | 6   | 26449,26652,26855,26452,26655,26858 | 87.5     | 17.33    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 1512144    | 4862.32                      | 4949.04                          | 6   | 37250,37439,37628,37253,37442,37631 | 86.72    | 1.78     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1024       | 30.52                        | 113.42                           | 6   | 38293,38482,38671,38296,38485,38674 | 82.9     | 271.63   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1262144    | 4072.81                      | 4152.02                          | 2   | 38944,38947                         | 79.21    | 1.94     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 9048576    | 1873.21                      | 1943.38                          | 6   | 19771,19974,20177,19774,19977,20180 | 70.17    | 3.75     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 8048576    | 1788.28                      | 1856.5                           | 6   | 20982,21185,21388,20985,21188,21391 | 68.22    | 3.81     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 1024       | 38.91                        | 106.25                           | 6   | 36592,36781,36970,36595,36784,36973 | 67.34    | 173.07   |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 256072     | 246.58                       | 311.27                           | 6   | 1221,1403,1585,1224,1406,1588       | 64.69    | 26.23    |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 253036     | 1996.9                       | 2052.79                          | 6   | 16222,16397,16572,16225,16400,16575 | 55.89    | 2.8      |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 9048576    | 1990.34                      | 2044.88                          | 6   | 20989,21192,21395,20992,21195,21398 | 54.54    | 2.74     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 503036     | 1969.3                       | 2022.84                          | 6   | 16775,16950,17125,16778,16953,17128 | 53.54    | 2.72     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 7048576    | 1492.1                       | 1545.07                          | 6   | 24020,24223,24426,24023,24226,24429 | 52.97    | 3.55     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 7048576    | 1534.81                      | 1586.73                          | 6   | 20975,21178,21381,20978,21181,21384 | 51.92    | 3.38     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1012144    | 3475.75                      | 3525.19                          | 2   | 38937,38940                         | 49.44    | 1.42     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 3048576    | 662.18                       | 711.19                           | 6   | 22774,22977,23180,22777,22980,23183 | 49.01    | 7.4      |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 2262144    | 6655.2                       | 6702.98                          | 2   | 38972,38975                         | 47.78    | 0.72     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 1262144    | 4346.62                      | 4394.05                          | 6   | 37243,37432,37621,37246,37435,37624 | 47.43    | 1.09     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 440536     | 3126.35                      | 3173.46                          | 6   | 10468,10643,10818,10471,10646,10821 | 47.11    | 1.51     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 9048576    | 775.39                       | 822.16                           | 6   | 26470,26673,26876,26473,26676,26879 | 46.77    | 6.03     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 9048576    | 778.59                       | 823.49                           | 6   | 18553,18756,18959,18556,18759,18962 | 44.9     | 5.77     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 9048576    | 1935.93                      | 1980.43                          | 6   | 24034,24237,24440,24037,24240,24443 | 44.5     | 2.3      |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 7048576    | 574.15                       | 618.41                           | 6   | 17321,17524,17727,17324,17527,17730 | 44.26    | 7.71     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 565536     | 2162.65                      | 2206.08                          | 6   | 16782,16957,17132,16785,16960,17135 | 43.43    | 2.01     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 7048576    | 603.54                       | 644.98                           | 6   | 26456,26659,26862,26459,26662,26865 | 41.44    | 6.87     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 762144     | 2902.48                      | 2941.71                          | 2   | 38930,38933                         | 39.23    | 1.35     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 3048576    | 665.47                       | 702.98                           | 6   | 23992,24195,24398,23995,24198,24401 | 37.51    | 5.64     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 5048576    | 433.73                       | 468.91                           | 6   | 18525,18728,18931,18528,18731,18934 | 35.18    | 8.11     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 2012144    | 5479.56                      | 5514.64                          | 6   | 36130,36319,36508,36133,36322,36511 | 35.08    | 0.64     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 2262144    | 1841.42                      | 1876.21                          | 6   | 34436,34625,34814,34439,34628,34817 | 34.79    | 1.89     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 6048576    | 1301.4                       | 1336.09                          | 6   | 24013,24216,24419,24016,24219,24422 | 34.69    | 2.67     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 1024       | 47.26                        | 81.75                            | 6   | 37726,37915,38104,37729,37918,38107 | 34.49    | 72.98    |
