+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------+------------------------+-----+-------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values |  master  | patched-munro-728899ba | cnt |                 qid                 | pct_diff |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 506072     | 479.37   | 870.35                 | 6   | 1233,1415,1597,1239,1421,1603       | 81.56    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 256072     | 245.68   | 445.04                 | 6   | 127,309,491,133,315,497             | 81.15    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 1131072    | 1072.18  | 1938.28                | 6   | 176,358,540,182,364,546             | 80.78    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 756072     | 706.73   | 1276.84                | 6   | 1247,1429,1611,1253,1435,1617       | 80.67    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 381072     | 361.16   | 650.55                 | 6   | 1226,1408,1590,1232,1414,1596       | 80.13    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 256072     | 243.23   | 438.06                 | 6   | 1219,1401,1583,1225,1407,1589       | 80.1     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 1006072    | 939.43   | 1691.36                | 6   | 1261,1443,1625,1267,1449,1631       | 80.04    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 631072     | 593.88   | 1068.93                | 6   | 1240,1422,1604,1246,1428,1610       | 79.99    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 256072     | 244.07   | 439.21                 | 6   | 8317,8499,8681,8323,8505,8687       | 79.95    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1006072    | 944.76   | 1699.57                | 6   | 8359,8541,8723,8365,8547,8729       | 79.89    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 881072     | 830.2    | 1491.55                | 6   | 7260,7442,7624,7266,7448,7630       | 79.66    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 756072     | 712.72   | 1280.45                | 6   | 8345,8527,8709,8351,8533,8715       | 79.66    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 1131072    | 1060.92  | 1903.71                | 6   | 1268,1450,1632,1274,1456,1638       | 79.44    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 381072     | 362.25   | 649.38                 | 6   | 8324,8506,8688,8330,8512,8694       | 79.26    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 131072     | 126.91   | 227.26                 | 6   | 1212,1394,1576,1218,1400,1582       | 79.07    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 1006072    | 938.72   | 1680.84                | 6   | 169,351,533,175,357,539             | 79.06    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1131072    | 1062.74  | 1895.48                | 6   | 8366,8548,8730,8372,8554,8736       | 78.36    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 506072     | 479.6    | 855.13                 | 6   | 8331,8513,8695,8337,8519,8701       | 78.3     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 8192       | 10.09    | 17.99                  | 6   | 7190,7372,7554,7196,7378,7560       | 78.3     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 631072     | 596.96   | 1063.87                | 6   | 8338,8520,8702,8344,8526,8708       | 78.21    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 756072     | 708.9    | 1261.12                | 6   | 7253,7435,7617,7259,7441,7623       | 77.9     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 631072     | 615.39   | 1083.99                | 6   | 148,330,512,154,336,518             | 76.15    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 131072     | 127.74   | 224.68                 | 6   | 7218,7400,7582,7224,7406,7588       | 75.89    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 131072     | 127.75   | 223.69                 | 6   | 8310,8492,8674,8316,8498,8680       | 75.1     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 65536      | 65.76    | 114.92                 | 6   | 1205,1387,1569,1211,1393,1575       | 74.76    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 1006072    | 972.72   | 1698.86                | 6   | 7267,7449,7631,7273,7455,7637       | 74.65    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 65536      | 64.72    | 112.71                 | 6   | 8303,8485,8667,8309,8491,8673       | 74.15    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 381072     | 378.43   | 657.76                 | 6   | 134,316,498,140,322,504             | 73.81    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 881072     | 857.22   | 1487.87                | 6   | 1254,1436,1618,1260,1442,1624       | 73.57    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 4096       | 6.3      | 10.77                  | 6   | 7183,7365,7547,7189,7371,7553       | 70.95    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 8          | 1.01     | 1.69                   | 6   | 2752,2934,3116,2758,2940,3122       | 67.33    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 4096       | 6.27     | 10.39                  | 6   | 85,267,449,91,273,455               | 65.71    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 32768      | 35.77    | 59.05                  | 6   | 8296,8478,8660,8302,8484,8666       | 65.08    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 16384      | 18.75    | 30.88                  | 6   | 8289,8471,8653,8295,8477,8659       | 64.69    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 32768      | 35.37    | 58.12                  | 6   | 1198,1380,1562,1204,1386,1568       | 64.32    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 128        | 1.07     | 1.74                   | 6   | 1142,1324,1506,1148,1330,1512       | 62.62    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 16384      | 18.64    | 30.16                  | 6   | 1191,1373,1555,1197,1379,1561       | 61.8     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 8192       | 10.07    | 15.77                  | 6   | 8282,8464,8646,8288,8470,8652       | 56.6     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 2048       | 3.87     | 5.99                   | 6   | 7176,7358,7540,7182,7364,7546       | 54.78    |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 256        | 0.31     | 0.47                   | 6   | 23892,24095,24298,23898,24101,24304 | 51.61    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 32768      | 63.54    | 96.3                   | 6   | 5020,5202,5384,5026,5208,5390       | 51.56    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 16         | 1.06     | 1.6                    | 6   | 8219,8401,8583,8225,8407,8589       | 50.94    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 32768      | 4.3      | 6.48                   | 6   | 25159,25362,25565,25165,25368,25571 | 50.7     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | desc       | 8          | 0.74     | 1.11                   | 6   | 3844,4026,4208,3850,4032,4214       | 50.0     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 8192       | 17.75    | 26.36                  | 6   | 5006,5188,5370,5012,5194,5376       | 48.51    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 256072     | 477.41   | 708.34                 | 6   | 5041,5223,5405,5047,5229,5411       | 48.37    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 131072     | 250.19   | 371.03                 | 6   | 2304,2486,2668,2310,2492,2674       | 48.3     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 64         | 0.29     | 0.43                   | 6   | 25705,25908,26111,25711,25914,26117 | 48.28    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 16384      | 34.16    | 50.38                  | 6   | 2283,2465,2647,2289,2471,2653       | 47.48    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 16384      | 34.25    | 50.43                  | 6   | 5013,5195,5377,5019,5201,5383       | 47.24    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | asc        | 8192       | 11.07    | 16.26                  | 6   | 1184,1366,1548,1190,1372,1554       | 46.88    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 2          | 0.21     | 0.3                    | 6   | 20798,21001,21204,20804,21007,21210 | 42.86    |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 32         | 0.28     | 0.4                    | 6   | 21435,21638,21841,21441,21644,21847 | 42.86    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 32768      | 65.63    | 93.58                  | 6   | 2290,2472,2654,2296,2478,2660       | 42.59    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 8192       | 18.25    | 25.92                  | 6   | 2276,2458,2640,2282,2464,2646       | 42.03    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 65536      | 127.79   | 181.2                  | 6   | 5027,5209,5391,5033,5215,5397       | 41.8     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 262144     | 24.22    | 34.29                  | 6   | 17263,17466,17669,17269,17472,17675 | 41.58    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 881072     | 1634.54  | 2299.53                | 6   | 5076,5258,5440,5082,5264,5446       | 40.68    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 381072     | 709.41   | 997.92                 | 6   | 2318,2500,2682,2324,2506,2688       | 40.67    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 4096       | 10.23    | 14.39                  | 6   | 2269,2451,2633,2275,2457,2639       | 40.66    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 4048576    | 334.9    | 470.74                 | 6   | 25215,25418,25621,25221,25424,25627 | 40.56    |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 1024       | 2.72     | 3.82                   | 6   | 7169,7351,7533,7175,7357,7539       | 40.44    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 881072     | 1636.5   | 2294.08                | 6   | 2346,2528,2710,2352,2534,2716       | 40.18    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 1024       | 2.87     | 4.02                   | 6   | 71,253,435,77,259,441               | 40.07    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 2048576    | 171.8    | 240.46                 | 6   | 17284,17487,17690,17290,17493,17696 | 39.97    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 1006072    | 1863.68  | 2607.4                 | 6   | 2353,2535,2717,2359,2541,2723       | 39.91    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 506072     | 946.94   | 1321.13                | 6   | 2325,2507,2689,2331,2513,2695       | 39.52    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 631072     | 1172.49  | 1634.29                | 6   | 2332,2514,2696,2338,2520,2702       | 39.39    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 506072     | 942.9    | 1311.97                | 6   | 5055,5237,5419,5061,5243,5425       | 39.14    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 631072     | 1172.84  | 1631.65                | 6   | 5062,5244,5426,5068,5250,5432       | 39.12    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 1131072    | 2091.8   | 2907.97                | 6   | 5090,5272,5454,5096,5278,5460       | 39.02    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | desc       | 32         | 1.3      | 1.8                    | 6   | 582,764,946,588,770,952             | 38.46    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 631072     | 1270.82  | 1759.45                | 6   | 6154,6336,6518,6160,6342,6524       | 38.45    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 131072     | 249.53   | 345.19                 | 6   | 5034,5216,5398,5040,5222,5404       | 38.34    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 381072     | 713.18   | 986.36                 | 6   | 5048,5230,5412,5054,5236,5418       | 38.3     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | desc       | 8          | 0.94     | 1.3                    | 6   | 7120,7302,7484,7126,7308,7490       | 38.3     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 756072     | 1405.18  | 1941.82                | 6   | 2339,2521,2703,2345,2527,2709       | 38.19    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 756072     | 1408.51  | 1944.11                | 6   | 5069,5251,5433,5075,5257,5439       | 38.03    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 256072     | 482.69   | 666.18                 | 6   | 2311,2493,2675,2317,2499,2681       | 38.01    |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 1048576    | 88.24    | 121.77                 | 6   | 25194,25397,25600,25200,25403,25606 | 38.0     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 512        | 3.96     | 5.46                   | 6   | 2794,2976,3158,2800,2982,3164       | 37.88    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 1131072    | 2102.38  | 2897.83                | 6   | 2360,2542,2724,2366,2548,2730       | 37.84    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 1006072    | 1892.68  | 2602.79                | 6   | 5083,5265,5447,5089,5271,5453       | 37.52    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 65536      | 126.76   | 174.26                 | 6   | 2297,2479,2661,2303,2485,2667       | 37.47    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | desc       | 4          | 1.05     | 1.44                   | 6   | 2745,2927,3109,2751,2933,3115       | 37.14    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 1006072    | 1966.86  | 2681.33                | 6   | 3445,3627,3809,3451,3633,3815       | 36.33    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 881072     | 1734.29  | 2363.79                | 6   | 3438,3620,3802,3444,3626,3808       | 36.3     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 1131072    | 2210.66  | 3012.27                | 6   | 3452,3634,3816,3458,3640,3822       | 36.26    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 631072     | 1254.63  | 1708.3                 | 6   | 3424,3606,3788,3430,3612,3794       | 36.16    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 16384      | 35.32    | 48.08                  | 6   | 3375,3557,3739,3381,3563,3745       | 36.13    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 1024       | 3.8      | 5.17                   | 6   | 2255,2437,2619,2261,2443,2625       | 36.05    |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 16384      | 2.48     | 3.37                   | 6   | 17235,17438,17641,17241,17444,17647 | 35.89    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 756072     | 1498.52  | 2030.81                | 6   | 3431,3613,3795,3437,3619,3801       | 35.52    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 506072     | 1017.29  | 1378.21                | 6   | 6147,6329,6511,6153,6335,6517       | 35.48    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 381072     | 767.55   | 1039.56                | 6   | 6140,6322,6504,6146,6328,6510       | 35.44    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 506072     | 1012.43  | 1369.45                | 6   | 3417,3599,3781,3423,3605,3787       | 35.26    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 32768      | 69.08    | 93.44                  | 6   | 3382,3564,3746,3388,3570,3752       | 35.26    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1131072    | 2326.57  | 3145.96                | 6   | 6182,6364,6546,6188,6370,6552       | 35.22    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 381072     | 762.1    | 1029.49                | 6   | 3410,3592,3774,3416,3598,3780       | 35.09    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 131072     | 266.24   | 359.61                 | 6   | 6126,6308,6490,6132,6314,6496       | 35.07    |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 256072     | 513.34   | 693.1                  | 6   | 3403,3585,3767,3409,3591,3773       | 35.02    |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | asc         | desc       | 256072     | 517.8    | 698.88                 | 6   | 6133,6315,6497,6139,6321,6503       | 34.97    |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 256        | 1.78     | 2.4                    | 6   | 57,239,421,63,245,427               | 34.83    |
