+-----+------------+----------+-----------+----------+---------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+------------------------------------+------------------------+-----+-------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz   | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-2-munro-3ded1b78 | patched-munro-728899ba | cnt |                 qid                 | pct_diff |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 2048       | 1.07                               | 1.13                   | 6   | 22698,22901,23104,22701,22904,23107 | 5.61     |
| 36  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 16         | 1.07                               | 1.13                   | 6   | 78089,78264,78439,78092,78267,78442 | 5.61     |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 16         | 1.43                               | 1.51                   | 6   | 3308,3490,3672,3311,3493,3675       | 5.59     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 128        | 2.86                               | 3.02                   | 6   | 34871,35060,35249,34874,35063,35252 | 5.59     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 8192       | 4.47                               | 4.72                   | 6   | 17840,18043,18246,17843,18046,18249 | 5.59     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 128        | 0.36                               | 0.38                   | 6   | 26324,26527,26730,26327,26530,26733 | 5.56     |
| 26  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 8          | 1.08                               | 1.14                   | 6   | 56977,57145,57313,56980,57148,57316 | 5.56     |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 128        | 5.06                               | 5.34                   | 6   | 60533,60701,60869,60536,60704,60872 | 5.53     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 16384      | 8.39                               | 8.85                   | 6   | 21501,21704,21907,21504,21707,21910 | 5.48     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 4096       | 2.19                               | 2.31                   | 6   | 25750,25953,26156,25753,25956,26159 | 5.48     |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 32768      | 15.28                              | 16.11                  | 6   | 68296,68499,68702,68299,68502,68705 | 5.43     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 512        | 17.49                              | 18.44                  | 6   | 38287,38476,38665,38290,38479,38668 | 5.43     |
| 26  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 2048       | 43.14                              | 45.48                  | 6   | 56025,56193,56361,56028,56196,56364 | 5.42     |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 4096       | 147.94                             | 155.95                 | 6   | 54016,54184,54352,54019,54187,54355 | 5.41     |
| 38  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | increase  | desc        | asc        | 2524288    | 1011.72                            | 1066.48                | 6   | 82149,82345,82541,82152,82348,82544 | 5.41     |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 8192       | 52.54                              | 55.38                  | 6   | 61079,61247,61415,61082,61250,61418 | 5.41     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 1          | 0.37                               | 0.39                   | 6   | 10840,11015,11190,10843,11018,11193 | 5.41     |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 4          | 0.37                               | 0.39                   | 6   | 63942,64145,64348,63945,64148,64351 | 5.41     |
| 16  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 16         | 1.11                               | 1.17                   | 6   | 34850,35039,35228,34853,35042,35231 | 5.41     |
| 36  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 32768      | 46.01                              | 48.48                  | 6   | 79216,79391,79566,79219,79394,79569 | 5.37     |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 2048       | 10.3                               | 10.85                  | 6   | 31497,31686,31875,31500,31689,31878 | 5.34     |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 1024       | 14.62                              | 15.4                   | 6   | 59042,59210,59378,59045,59213,59381 | 5.34     |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 16384      | 58.51                              | 61.63                  | 6   | 32085,32274,32463,32088,32277,32466 | 5.33     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 256        | 15.45                              | 16.27                  | 6   | 36579,36768,36957,36582,36771,36960 | 5.31     |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 2048       | 14.55                              | 15.32                  | 6   | 49830,50005,50180,49833,50008,50183 | 5.29     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | asc         | desc       | 128        | 2.27                               | 2.39                   | 6   | 1691,1873,2055,1694,1876,2058       | 5.29     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 1          | 0.38                               | 0.4                    | 6   | 16090,16265,16440,16093,16268,16443 | 5.26     |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 4          | 0.38                               | 0.4                    | 6   | 69423,69626,69829,69426,69629,69832 | 5.26     |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 16384      | 94.56                              | 99.53                  | 6   | 47226,47401,47576,47229,47404,47579 | 5.26     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 512        | 15.36                              | 16.16                  | 6   | 41689,41878,42067,41692,41881,42070 | 5.21     |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 1          | 0.96                               | 1.01                   | 6   | 48178,48353,48528,48181,48356,48531 | 5.21     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 1          | 0.39                               | 0.41                   | 6   | 9265,9440,9615,9268,9443,9618       | 5.13     |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 64         | 1.56                               | 1.64                   | 6   | 54478,54646,54814,54481,54649,54817 | 5.13     |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 4          | 0.39                               | 0.41                   | 6   | 68205,68408,68611,68208,68411,68614 | 5.13     |
| 34  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 4          | 0.39                               | 0.41                   | 6   | 73350,73525,73700,73353,73528,73703 | 5.13     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 128        | 1.96                               | 2.06                   | 6   | 6605,6787,6969,6608,6790,6972       | 5.1      |
| 13  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 512        | 6.47                               | 6.8                    | 6   | 28081,28270,28459,28084,28273,28462 | 5.1      |
| 39  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | decrease  | asc         | desc       | 2048       | 1.57                               | 1.65                   | 6   | 85005,85201,85397,85008,85204,85400 | 5.1      |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 131072     | 67.15                              | 70.57                  | 6   | 62220,62423,62626,62223,62426,62629 | 5.09     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 5048576    | 1098.91                            | 1154.82                | 6   | 22789,22992,23195,22792,22995,23198 | 5.09     |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 8          | 0.59                               | 0.62                   | 6   | 65167,65370,65573,65170,65373,65576 | 5.08     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 512        | 24.59                              | 25.84                  | 6   | 41122,41311,41500,41125,41314,41503 | 5.08     |
| 8   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 4          | 0.79                               | 0.83                   | 6   | 15579,15754,15929,15582,15757,15932 | 5.06     |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 8192       | 14.04                              | 14.75                  | 6   | 72377,72552,72727,72380,72555,72730 | 5.06     |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | desc        | asc        | 4096       | 16.04                              | 16.85                  | 6   | 6640,6822,7004,6643,6825,7007       | 5.05     |
| 9   | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 8048576    | 3908.8                             | 4104.43                | 6   | 19156,19359,19562,19159,19362,19565 | 5.0      |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | increase  | desc        | asc        | 1          | 0.6                                | 0.63                   | 6   | 3280,3462,3644,3283,3465,3647       | 5.0      |
| 4   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1          | 0.6                                | 0.63                   | 6   | 8194,8376,8558,8197,8379,8561       | 5.0      |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 1024       | 0.6                                | 0.63                   | 6   | 19646,19849,20052,19649,19852,20055 | 5.0      |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1          | 0.4                                | 0.42                   | 6   | 44461,44650,44839,44464,44653,44842 | 5.0      |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 2          | 0.4                                | 0.42                   | 6   | 72818,72993,73168,72821,72996,73171 | 5.0      |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 1048576    | 235.34                             | 247.1                  | 6   | 22761,22964,23167,22764,22967,23170 | 5.0      |
| 2   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | desc        | asc        | 1131072    | 2760.79                            | 2897.83                | 6   | 2363,2545,2727,2366,2548,2730       | 4.96     |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 2048       | 12.31                              | 12.92                  | 6   | 60057,60225,60393,60060,60228,60396 | 4.96     |
| 35  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 8192       | 30.89                              | 32.42                  | 6   | 77102,77277,77452,77105,77280,77455 | 4.95     |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 4096       | 4.85                               | 5.09                   | 6   | 65230,65433,65636,65233,65436,65639 | 4.95     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 3048576    | 1039.21                            | 1090.55                | 6   | 22166,22369,22572,22169,22372,22575 | 4.94     |
| 3   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | decrease  | asc         | desc       | 2048       | 6.73                               | 7.06                   | 6   | 4995,5177,5359,4998,5180,5362       | 4.9      |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 1024       | 4.08                               | 4.28                   | 6   | 67043,67246,67449,67046,67249,67452 | 4.9      |
| 25  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 1024       | 39.69                              | 41.63                  | 6   | 54002,54170,54338,54005,54173,54341 | 4.89     |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 256        | 4.33                               | 4.54                   | 6   | 58020,58188,58356,58023,58191,58359 | 4.85     |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 6048576    | 2222.44                            | 2328.96                | 6   | 66539,66742,66945,66542,66745,66948 | 4.79     |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 4096       | 5.85                               | 6.13                   | 6   | 70102,70305,70508,70105,70308,70511 | 4.79     |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 128        | 4.39                               | 4.6                    | 6   | 59525,59693,59861,59528,59696,59864 | 4.78     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 9048576    | 2947.91                            | 3088.74                | 6   | 22208,22411,22614,22211,22414,22617 | 4.78     |
| 5   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 1          | 0.42                               | 0.44                   | 6   | 10315,10490,10665,10318,10493,10668 | 4.76     |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 4096       | 28.22                              | 29.56                  | 6   | 61072,61240,61408,61075,61243,61411 | 4.75     |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 4          | 2.11                               | 2.21                   | 6   | 50817,50992,51167,50820,50995,51170 | 4.74     |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 8192       | 5.94                               | 6.22                   | 6   | 64019,64222,64425,64022,64225,64428 | 4.71     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2          | 0.64                               | 0.67                   | 6   | 43901,44090,44279,43904,44093,44282 | 4.69     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | desc       | 32         | 1.72                               | 1.8                    | 6   | 585,767,949,588,770,952             | 4.65     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 256        | 0.43                               | 0.45                   | 6   | 24504,24707,24910,24507,24710,24913 | 4.65     |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 32         | 1.29                               | 1.35                   | 6   | 62136,62339,62542,62139,62342,62545 | 4.65     |
| 39  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | decrease  | asc         | asc        | 128        | 0.43                               | 0.45                   | 6   | 84389,84585,84781,84392,84588,84784 | 4.65     |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 524288     | 137.58                             | 143.97                 | 6   | 69542,69745,69948,69545,69748,69951 | 4.64     |
| 7   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 2048       | 15.14                              | 15.84                  | 6   | 13017,13192,13367,13020,13195,13370 | 4.62     |
| 40  | 100        | 10000000 | 5000000   | 93458    | 4       | 32    | 2    | worker   | 12        | 16  | decrease  | desc        | desc       | 524288     | 88.44                              | 92.51                  | 6   | 87413,87609,87805,87416,87612,87808 | 4.6      |
| 30  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 32768      | 18.71                              | 19.57                  | 6   | 65860,66063,66266,65863,66066,66269 | 4.6      |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 32         | 2.4                                | 2.51                   | 6   | 48213,48388,48563,48216,48391,48566 | 4.58     |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 32         | 2.19                               | 2.29                   | 6   | 50313,50488,50663,50316,50491,50666 | 4.57     |
| 26  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 4096       | 84.58                              | 88.43                  | 6   | 56032,56200,56368,56035,56203,56371 | 4.55     |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 64         | 2.42                               | 2.53                   | 6   | 59014,59182,59350,59017,59185,59353 | 4.55     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 6048576    | 2235.69                            | 2337.18                | 6   | 21578,21781,21984,21581,21784,21987 | 4.54     |
| 28  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 128        | 1.79                               | 1.87                   | 6   | 60029,60197,60365,60032,60200,60368 | 4.47     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1024       | 25.53                              | 26.67                  | 6   | 41696,41885,42074,41699,41888,42077 | 4.47     |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 4          | 0.45                               | 0.47                   | 6   | 63333,63536,63739,63336,63539,63742 | 4.44     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 256        | 12.16                              | 12.7                   | 6   | 43383,43572,43761,43386,43575,43764 | 4.44     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 8048576    | 4038.45                            | 4217.69                | 6   | 25855,26058,26261,25858,26061,26264 | 4.44     |
| 14  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 262144     | 367.93                             | 384.25                 | 6   | 29278,29467,29656,29281,29470,29659 | 4.44     |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 16384      | 96.38                              | 100.65                 | 6   | 49851,50026,50201,49854,50029,50204 | 4.43     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 32768      | 4.74                               | 4.95                   | 6   | 26380,26583,26786,26383,26586,26789 | 4.43     |
| 26  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 16         | 1.58                               | 1.65                   | 6   | 55976,56144,56312,55979,56147,56315 | 4.43     |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 32768      | 185.14                             | 193.33                 | 6   | 47233,47408,47583,47236,47411,47586 | 4.42     |
| 6   | 60         | 10000000 | 625000    | 156250   | 1048576 | 128   | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 8          | 1.36                               | 1.42                   | 6   | 11911,12086,12261,11914,12089,12264 | 4.41     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 3048576    | 675.81                             | 705.62                 | 6   | 22775,22978,23181,22778,22981,23184 | 4.41     |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 512        | 4.31                               | 4.5                    | 6   | 71824,71999,72174,71827,72002,72177 | 4.41     |
| 1   | 80         | 10000000 | 1250000   | 117648   | 4       | 2048  | 8    | worker   | 12        | 16  | increase  | asc         | asc        | 16384      | 34.56                              | 36.08                  | 6   | 102,284,466,105,287,469             | 4.4      |
| 27  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 16384      | 159.66                             | 166.66                 | 6   | 58062,58230,58398,58065,58233,58401 | 4.38     |
| 11  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 1          | 0.23                               | 0.24                   | 6   | 22012,22215,22418,22015,22218,22421 | 4.35     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 16         | 0.23                               | 0.24                   | 6   | 24476,24679,24882,24479,24682,24885 | 4.35     |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 1          | 0.23                               | 0.24                   | 6   | 68800,69003,69206,68803,69006,69209 | 4.35     |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 1          | 0.23                               | 0.24                   | 6   | 69409,69612,69815,69412,69615,69818 | 4.35     |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 8192       | 7.14                               | 7.45                   | 6   | 67064,67267,67470,67067,67270,67473 | 4.34     |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 3048576    | 310.03                             | 323.49                 | 6   | 25211,25414,25617,25214,25417,25620 | 4.34     |
| 22  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 65536      | 359.02                             | 374.6                  | 6   | 47240,47415,47590,47243,47418,47593 | 4.34     |
| 29  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 4096       | 5.77                               | 6.02                   | 6   | 63403,63606,63809,63406,63609,63812 | 4.33     |
| 26  | 20         | 10000000 | 312500    | 476191   | 4       | 32    | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 64         | 2.54                               | 2.65                   | 6   | 55990,56158,56326,55993,56161,56329 | 4.33     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 16         | 2.33                               | 2.43                   | 6   | 40520,40709,40898,40523,40712,40901 | 4.29     |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 64         | 2.8                                | 2.92                   | 6   | 32029,32218,32407,32032,32221,32410 | 4.29     |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 2          | 1.4                                | 1.46                   | 6   | 50810,50985,51160,50813,50988,51163 | 4.29     |
| 10  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 65536      | 16.38                              | 17.08                  | 6   | 20906,21109,21312,20909,21112,21315 | 4.27     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 8          | 1.64                               | 1.71                   | 6   | 42781,42970,43159,42784,42973,43162 | 4.27     |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 16         | 1.64                               | 1.71                   | 6   | 49256,49431,49606,49259,49434,49609 | 4.27     |
| 35  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 256        | 2.35                               | 2.45                   | 6   | 75492,75667,75842,75495,75670,75845 | 4.26     |
| 15  | 80         | 10000000 | 2500000   | 117648   | 1048576 | 2     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1024       | 9.17                               | 9.56                   | 6   | 33191,33380,33569,33194,33383,33572 | 4.25     |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 16384      | 61.92                              | 64.54                  | 6   | 71859,72034,72209,71862,72037,72212 | 4.23     |
| 23  | 60         | 10000000 | 625000    | 156250   | 0       | 2048  | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 16         | 1.9                                | 1.98                   | 6   | 50306,50481,50656,50309,50484,50659 | 4.21     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 4194304 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 8192       | 213.45                             | 222.42                 | 6   | 42851,43040,43229,42854,43043,43232 | 4.2      |
| 33  | 100        | 10000000 | 625000    | 93458    | 1024    | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 128036     | 160.75                             | 167.5                  | 6   | 71355,71530,71705,71358,71533,71708 | 4.2      |
| 12  | 80         | 10000000 | 10000000  | 117648   | 16      | 32    | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 8048576    | 3442.98                            | 3587.36                | 6   | 24637,24840,25043,24640,24843,25046 | 4.19     |
| 32  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 262144     | 130.25                             | 135.71                 | 6   | 70144,70347,70550,70147,70350,70553 | 4.19     |
| 31  | 60         | 10000000 | 10000000  | 156250   | 4096    | 0     | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 32768      | 18.4                               | 19.17                  | 6   | 67687,67890,68093,67690,67893,68096 | 4.18     |
