+-----+------------+----------+-----------+----------+------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+-------------------------+---------------+-----+-------------------------------------+----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages | fuzz | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-munro | patched-munro | cnt |                 qid                 |   diff   | pct_diff |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 220268     | 13140.3                 | 16826.37      | 6   | 10189,10309,10429,10190,10310,10430 | 3686.07  | 28.05    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 282768     | 3629.16                 | 6934.07       | 6   | 6599,6719,6839,6600,6720,6840       | 3304.91  | 91.07    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 95268      | 4943.97                 | 8217.27       | 6   | 6929,7049,7169,6930,7050,7170       | 3273.3   | 66.21    |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 95268      | 4384.84                 | 7533.75       | 6   | 8369,8489,8609,8370,8490,8610       | 3148.91  | 71.81    |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 282768     | 5927.91                 | 9019.81       | 6   | 9839,9959,10079,9840,9960,10080     | 3091.9   | 52.16    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 95268      | 4868.63                 | 7948.73       | 6   | 7649,7769,7889,7650,7770,7890       | 3080.1   | 63.26    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 251518     | 3201.0                  | 6258.07       | 6   | 6594,6714,6834,6595,6715,6835       | 3057.07  | 95.5     |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 64018      | 2334.15                 | 5333.95       | 6   | 7644,7764,7884,7645,7765,7885       | 2999.8   | 128.52   |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 282768     | 5929.5                  | 8909.53       | 6   | 8039,8159,8279,8040,8160,8280       | 2980.03  | 50.26    |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 157768     | 9505.93                 | 12458.66      | 6   | 8379,8499,8619,8380,8500,8620       | 2952.73  | 31.06    |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 64018      | 2087.46                 | 5036.58       | 6   | 9444,9564,9684,9445,9565,9685       | 2949.12  | 141.28   |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 64018      | 1976.35                 | 4913.98       | 6   | 9084,9204,9324,9085,9205,9325       | 2937.63  | 148.64   |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 64018      | 1986.1                  | 4890.65       | 6   | 10164,10284,10404,10165,10285,10405 | 2904.55  | 146.24   |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 251518     | 5340.98                 | 8162.47       | 6   | 9834,9954,10074,9835,9955,10075     | 2821.49  | 52.83    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 157768     | 10481.7                 | 13172.95      | 6   | 7659,7779,7899,7660,7780,7900       | 2691.25  | 25.68    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 220268     | 2794.74                 | 5418.37       | 6   | 6589,6709,6829,6590,6710,6830       | 2623.63  | 93.88    |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 220268     | 4584.95                 | 7102.14       | 6   | 8029,8149,8269,8030,8150,8270       | 2517.19  | 54.9     |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 251518     | 5427.67                 | 7892.47       | 6   | 8034,8154,8274,8035,8155,8275       | 2464.8   | 45.41    |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 220268     | 4593.51                 | 6990.78       | 6   | 9829,9949,10069,9830,9950,10070     | 2397.27  | 52.19    |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 126518     | 7656.08                 | 9966.65       | 6   | 9454,9574,9694,9455,9575,9695       | 2310.57  | 30.18    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 64018      | 3315.11                 | 5528.97       | 6   | 6924,7044,7164,6925,7045,7165       | 2213.86  | 66.78    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 189018     | 2439.07                 | 4589.19       | 6   | 6584,6704,6824,6585,6705,6825       | 2150.12  | 88.15    |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 189018     | 3983.99                 | 6008.9        | 6   | 9824,9944,10064,9825,9945,10065     | 2024.91  | 50.83    |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 189018     | 4053.94                 | 6036.83       | 6   | 8024,8144,8264,8025,8145,8265       | 1982.89  | 48.91    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 157768     | 2031.52                 | 3875.6        | 6   | 6579,6699,6819,6580,6700,6820       | 1844.08  | 90.77    |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 157768     | 3322.06                 | 5028.88       | 6   | 8019,8139,8259,8020,8140,8260       | 1706.82  | 51.38    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 32768      | 1227.93                 | 2840.56       | 6   | 6919,7039,7159,6920,7040,7160       | 1612.63  | 131.33   |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 95268      | 5755.68                 | 7362.19       | 6   | 9089,9209,9329,9090,9210,9330       | 1606.51  | 27.91    |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 157768     | 3434.72                 | 4996.72       | 6   | 9819,9939,10059,9820,9940,10060     | 1562.0   | 45.48    |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 32768      | 1062.96                 | 2602.65       | 6   | 9439,9559,9679,9440,9560,9680       | 1539.69  | 144.85   |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 32768      | 1024.01                 | 2513.03       | 6   | 10159,10279,10399,10160,10280,10400 | 1489.02  | 145.41   |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 126518     | 1671.36                 | 3154.56       | 6   | 6574,6694,6814,6575,6695,6815       | 1483.2   | 88.74    |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 126518     | 2650.71                 | 4055.38       | 6   | 8014,8134,8254,8015,8135,8255       | 1404.67  | 52.99    |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 126518     | 2629.48                 | 4026.19       | 6   | 9814,9934,10054,9815,9935,10055     | 1396.71  | 53.12    |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 64018      | 3852.45                 | 5071.7        | 6   | 8364,8484,8604,8365,8485,8605       | 1219.25  | 31.65    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 2262144    | 10936.04                | 12062.76      | 6   | 1754,1889,2024,1755,1890,2025       | 1126.72  | 10.3     |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 95268      | 1257.76                 | 2363.55       | 6   | 6569,6689,6809,6570,6690,6810       | 1105.79  | 87.92    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 32768      | 1671.88                 | 2759.37       | 6   | 7639,7759,7879,7640,7760,7880       | 1087.49  | 65.05    |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 95268      | 2016.9                  | 3003.22       | 6   | 8009,8129,8249,8010,8130,8250       | 986.32   | 48.9     |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 95268      | 2057.4                  | 3007.43       | 6   | 9809,9929,10049,9810,9930,10050     | 950.03   | 46.18    |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 220268     | 16280.67                | 17100.03      | 6   | 9109,9229,9349,9110,9230,9350       | 819.36   | 5.03     |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 64018      | 850.91                  | 1597.54       | 6   | 6564,6684,6804,6565,6685,6805       | 746.63   | 87.74    |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 64018      | 1362.67                 | 2024.4        | 6   | 8004,8124,8244,8005,8125,8245       | 661.73   | 48.56    |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 64018      | 1407.84                 | 2056.3        | 6   | 9804,9924,10044,9805,9925,10045     | 648.46   | 46.06    |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 32768      | 1978.29                 | 2591.98       | 6   | 8359,8479,8599,8360,8480,8600       | 613.69   | 31.02    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 220268     | 14431.76                | 15040.84      | 6   | 7669,7789,7909,7670,7790,7910       | 609.08   | 4.22     |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 16384      | 851.88                  | 1420.02       | 6   | 6914,7034,7154,6915,7035,7155       | 568.14   | 66.69    |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 32768      | 1978.68                 | 2520.42       | 6   | 9079,9199,9319,9080,9200,9320       | 541.74   | 27.38    |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 8192       | 256.21                  | 647.93        | 6   | 10149,10269,10389,10150,10270,10390 | 391.72   | 152.89   |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 32768      | 435.57                  | 826.5         | 6   | 6559,6679,6799,6560,6680,6800       | 390.93   | 89.75    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 8192       | 302.44                  | 691.48        | 6   | 7629,7749,7869,7630,7750,7870       | 389.04   | 128.63   |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 2012144    | 6397.36                 | 6783.52       | 6   | 5394,5529,5664,5395,5530,5665       | 386.16   | 6.04     |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 2262144    | 7101.22                 | 7456.26       | 6   | 5399,5534,5669,5400,5535,5670       | 355.04   | 5.0      |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 32768      | 695.91                  | 1042.45       | 6   | 7999,8119,8239,8000,8120,8240       | 346.54   | 49.8     |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 32768      | 710.95                  | 1045.3        | 6   | 9799,9919,10039,9800,9920,10040     | 334.35   | 47.03    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 16384      | 1074.62                 | 1381.74       | 6   | 7634,7754,7874,7635,7755,7875       | 307.12   | 28.58    |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 16384      | 986.11                  | 1292.57       | 6   | 8354,8474,8594,8355,8475,8595       | 306.46   | 31.08    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 157768     | 8189.57                 | 8495.89       | 6   | 6939,7059,7179,6940,7060,7180       | 306.32   | 3.74     |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 16384      | 990.27                  | 1295.57       | 6   | 9434,9554,9674,9435,9555,9675       | 305.3    | 30.83    |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 126518     | 9432.79                 | 9717.79       | 6   | 9094,9214,9334,9095,9215,9335       | 285.0    | 3.02     |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 16384      | 992.48                  | 1259.33       | 6   | 10154,10274,10394,10155,10275,10395 | 266.85   | 26.89    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1762144    | 5503.92                 | 5766.67       | 6   | 124,259,394,125,260,395             | 262.75   | 4.77     |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 157768     | 2019.72                 | 2271.74       | 6   | 7299,7419,7539,7300,7420,7540       | 252.02   | 12.48    |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 4096       | 135.56                  | 328.24        | 6   | 9424,9544,9664,9425,9545,9665       | 192.68   | 142.14   |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 2262144    | 12241.41                | 12431.09      | 6   | 4994,5129,5264,4995,5130,5265       | 189.68   | 1.55     |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 8192       | 539.74                  | 728.21        | 6   | 8349,8469,8589,8350,8470,8590       | 188.47   | 34.92    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 16384      | 221.76                  | 406.13        | 6   | 6554,6674,6794,6555,6675,6795       | 184.37   | 83.14    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 2262144    | 13151.33                | 13331.66      | 6   | 1349,1484,1619,1350,1485,1620       | 180.33   | 1.37     |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 16384      | 351.19                  | 525.63        | 6   | 7994,8114,8234,7995,8115,8235       | 174.44   | 49.67    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 2012144    | 6384.16                 | 6546.93       | 6   | 129,264,399,130,265,400             | 162.77   | 2.55     |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 16384      | 357.0                   | 519.26        | 6   | 9794,9914,10034,9795,9915,10035     | 162.26   | 45.45    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 8192       | 551.88                  | 713.05        | 6   | 6909,7029,7149,6910,7030,7150       | 161.17   | 29.2     |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 8192       | 495.39                  | 650.28        | 6   | 9429,9549,9669,9430,9550,9670       | 154.89   | 31.27    |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 1762144    | 5549.41                 | 5700.25       | 6   | 5389,5524,5659,5390,5525,5660       | 150.84   | 2.72     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 1512144    | 7479.28                 | 7627.71       | 6   | 2954,3089,3224,2955,3090,3225       | 148.43   | 1.98     |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 1512144    | 4790.68                 | 4937.88       | 6   | 5384,5519,5654,5385,5520,5655       | 147.2    | 3.07     |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 2012144    | 10931.9                 | 11076.94      | 6   | 4989,5124,5259,4990,5125,5260       | 145.04   | 1.33     |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 8192       | 496.3                   | 639.18        | 6   | 9069,9189,9309,9070,9190,9310       | 142.88   | 28.79    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 4096       | 215.88                  | 357.19        | 6   | 6904,7024,7144,6905,7025,7145       | 141.31   | 65.46    |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 4096       | 189.49                  | 324.1         | 6   | 9064,9184,9304,9065,9185,9305       | 134.61   | 71.04    |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 4096       | 189.04                  | 322.74        | 6   | 10144,10264,10384,10145,10265,10385 | 133.7    | 70.73    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 2012144    | 9165.52                 | 9295.56       | 6   | 3369,3504,3639,3370,3505,3640       | 130.04   | 1.42     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 2262144    | 11184.93                | 11313.25      | 6   | 2969,3104,3239,2970,3105,3240       | 128.32   | 1.15     |
