+-----+------------+----------+-----------+----------+--------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+------------------------+----------------------------------+-----+-------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz  | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-munro-728899ba | patched-geoghegan-munro-43ff7415 | cnt |                 qid                 | pct_diff |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 3048576    | 2788.48                | 4743.8                           | 6   | 32333,32536,32739,32332,32535,32738 | 70.12    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 4048576    | 3687.27                | 6266.71                          | 6   | 26859,27062,27265,26858,27061,27264 | 69.96    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 6048576    | 4778.21                | 8115.52                          | 6   | 28091,28294,28497,28090,28293,28496 | 69.84    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 9048576    | 7197.92                | 12210.87                         | 6   | 29939,30142,30345,29938,30141,30344 | 69.64    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 8048576    | 6375.77                | 10813.46                         | 6   | 29932,30135,30338,29931,30134,30337 | 69.6     |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 262144     | 243.56                 | 412.78                           | 6   | 32305,32508,32711,32304,32507,32710 | 69.48    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 3048576    | 2794.18                | 4734.65                          | 6   | 26852,27055,27258,26851,27054,27257 | 69.45    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 524288     | 418.01                 | 708.01                           | 6   | 29267,29470,29673,29266,29469,29672 | 69.38    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 5048576    | 4628.18                | 7826.22                          | 6   | 25648,25851,26054,25647,25850,26053 | 69.1     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 7048576    | 6469.54                | 10935.15                         | 6   | 25662,25865,26068,25661,25864,26067 | 69.03    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 8048576    | 7351.25                | 12402.64                         | 6   | 32368,32571,32774,32367,32570,32773 | 68.71    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 3048576    | 2802.09                | 4726.21                          | 6   | 25634,25837,26040,25633,25836,26039 | 68.67    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 7048576    | 6515.01                | 10981.03                         | 6   | 33579,33782,33985,33578,33781,33984 | 68.55    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 5048576    | 4651.55                | 7837.42                          | 6   | 26866,27069,27272,26865,27068,27271 | 68.49    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 3048576    | 2823.33                | 4754.43                          | 6   | 33551,33754,33957,33550,33753,33956 | 68.4     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 7048576    | 6509.01                | 10959.7                          | 6   | 26880,27083,27286,26879,27082,27285 | 68.38    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 6048576    | 5551.12                | 9333.76                          | 6   | 26873,27076,27279,26872,27075,27278 | 68.14    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 9048576    | 8328.87                | 13992.16                         | 6   | 32375,32578,32781,32374,32577,32780 | 68.0     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 9048576    | 8323.6                 | 13974.54                         | 6   | 26894,27097,27300,26893,27096,27299 | 67.89    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 9048576    | 7241.71                | 12157.25                         | 6   | 28112,28315,28518,28111,28314,28517 | 67.88    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 6048576    | 5579.32                | 9357.09                          | 6   | 32354,32557,32760,32353,32556,32759 | 67.71    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 2048576    | 1905.74                | 3189.55                          | 6   | 32326,32529,32732,32325,32528,32731 | 67.37    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 524288     | 485.33                 | 811.78                           | 6   | 26831,27034,27237,26830,27033,27236 | 67.26    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 6048576    | 5635.58                | 9418.96                          | 6   | 33572,33775,33978,33571,33774,33977 | 67.13    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 9048576    | 8430.53                | 14080.31                         | 6   | 33593,33796,33999,33592,33795,33998 | 67.02    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 8048576    | 7431.0                 | 12381.74                         | 6   | 26887,27090,27293,26886,27089,27292 | 66.62    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 4          | 1.17                   | 1.94                             | 6   | 21,196,371,20,195,370               | 65.81    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 4048576    | 3315.26                | 5463.3                           | 6   | 29904,30107,30310,29903,30106,30309 | 64.79    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 524288     | 430.86                 | 708.71                           | 6   | 29876,30079,30282,29875,30078,30281 | 64.49    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 2          | 1.04                   | 1.71                             | 6   | 29141,29344,29547,29140,29343,29546 | 64.42    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 2048576    | 1679.85                | 2751.11                          | 6   | 31108,31311,31514,31107,31310,31513 | 63.77    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 2048576    | 1689.94                | 2750.8                           | 6   | 28063,28266,28469,28062,28265,28468 | 62.78    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 3048576    | 2520.19                | 4095.04                          | 6   | 29897,30100,30303,29896,30099,30302 | 62.49    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 3048576    | 2536.3                 | 4096.72                          | 6   | 29288,29491,29694,29287,29490,29693 | 61.52    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 253036     | 1445.51                | 2330.38                          | 6   | 4340,4515,4690,4339,4514,4689       | 61.22    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 65536      | 57.76                  | 93.02                            | 6   | 29246,29449,29652,29245,29448,29651 | 61.05    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 128036     | 745.91                 | 1190.7                           | 6   | 3801,3976,4151,3800,3975,4150       | 59.63    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 503036     | 2941.11                | 4655.01                          | 6   | 3843,4018,4193,3842,4017,4192       | 58.27    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 512        | 10.89                  | 17.22                            | 6   | 36379,36568,36757,36378,36567,36756 | 58.13    |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 64         | 4.46                   | 7.04                             | 6   | 45997,46186,46375,45996,46185,46374 | 57.85    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 128036     | 924.83                 | 1455.67                          | 6   | 13776,13951,14126,13775,13950,14125 | 57.4     |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 2048576    | 1754.08                | 2757.87                          | 6   | 29890,30093,30296,29889,30092,30295 | 57.23    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 4048576    | 3482.21                | 5438.31                          | 6   | 28077,28280,28483,28076,28279,28482 | 56.17    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 131072     | 116.08                 | 181.2                            | 6   | 28035,28238,28441,28034,28237,28440 | 56.1     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 32768      | 238.37                 | 370.36                           | 6   | 13762,13937,14112,13761,13936,14111 | 55.37    |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 128        | 6.17                   | 9.56                             | 6   | 50540,50729,50918,50539,50728,50917 | 54.94    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 32768      | 197.2                  | 305.46                           | 6   | 4312,4487,4662,4311,4486,4661       | 54.9     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 190536     | 1398.7                 | 2166.12                          | 6   | 13783,13958,14133,13782,13957,14132 | 54.87    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 256        | 11.44                  | 17.69                            | 6   | 35238,35427,35616,35237,35426,35615 | 54.63    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 65536      | 68.09                  | 104.75                           | 6   | 25592,25795,25998,25591,25794,25997 | 53.84    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 2048       | 13.87                  | 21.12                            | 6   | 4284,4459,4634,4283,4458,4633       | 52.27    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 7048576    | 5307.86                | 8070.61                          | 6   | 31143,31346,31549,31142,31345,31548 | 52.05    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 5048576    | 3822.33                | 5804.78                          | 6   | 31129,31332,31535,31128,31331,31534 | 51.86    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 262144     | 272.04                 | 411.89                           | 6   | 25606,25809,26012,25605,25808,26011 | 51.41    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 4096       | 26.88                  | 40.53                            | 6   | 3766,3941,4116,3765,3940,4115       | 50.78    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 4096       | 27.34                  | 41.05                            | 6   | 5341,5516,5691,5340,5515,5690       | 50.15    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 503036     | 3940.62                | 5898.05                          | 6   | 13818,13993,14168,13817,13992,14167 | 49.67    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 16         | 2.12                   | 3.17                             | 6   | 19859,20027,20195,19858,20026,20194 | 49.53    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 565536     | 4445.59                | 6632.38                          | 6   | 13825,14000,14175,13824,13999,14174 | 49.19    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 524288     | 404.14                 | 602.12                           | 6   | 31094,31297,31500,31093,31296,31499 | 48.99    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 1          | 1.11                   | 1.65                             | 6   | 2107,2282,2457,2106,2281,2456       | 48.65    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 378036     | 3068.86                | 4529.46                          | 6   | 12229,12404,12579,12228,12403,12578 | 47.59    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 7048576    | 6388.03                | 9417.2                           | 6   | 32361,32564,32767,32360,32563,32766 | 47.42    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 1048576    | 963.55                 | 1415.57                          | 6   | 26838,27041,27244,26837,27040,27243 | 46.91    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 7048576    | 5542.36                | 8138.83                          | 6   | 29925,30128,30331,29924,30127,30330 | 46.85    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1          | 0.94                   | 1.38                             | 6   | 34006,34209,34412,34005,34208,34411 | 46.81    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1048576    | 1117.5                 | 1639.62                          | 6   | 33537,33740,33943,33536,33739,33942 | 46.72    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 315536     | 2557.98                | 3748.84                          | 6   | 12222,12397,12572,12221,12396,12571 | 46.55    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 2048       | 14.32                  | 20.96                            | 6   | 3759,3934,4109,3758,3933,4108       | 46.37    |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 64         | 6.42                   | 9.39                             | 6   | 46564,46753,46942,46563,46752,46941 | 46.26    |
