+-----+------------+----------+-----------+----------+--------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------------------------+------------------------------------+-----+-------------------------------------+-----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz  | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-43ff7415 | patched-geoghegan-2-munro-3ded1b78 | cnt |                 qid                 |   diff    | pct_diff |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 2048       | 9.87                       | 9.99                               | 6   | 7957,8132,8307,7956,8131,8306       | 0.12      | 1.22     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 4096       | 15.45                      | 15.57                              | 6   | 6914,7089,7264,6913,7088,7263       | 0.12      | 0.78     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 8          | 1.38                       | 1.5                                | 6   | 14726,14901,15076,14725,14900,15075 | 0.12      | 8.7      |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 4          | 2.04                       | 2.16                               | 6   | 43132,43321,43510,43131,43320,43509 | 0.12      | 5.88     |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 4096       | 7.46                       | 7.58                               | 4   | 53975,54164,53974,54163             | 0.12      | 1.61     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 1          | 1.08                       | 1.2                                | 6   | 10505,10680,10855,10504,10679,10854 | 0.12      | 11.11    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 8          | 1.51                       | 1.63                               | 6   | 26108,26311,26514,26107,26310,26513 | 0.12      | 7.95     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 16384      | 87.04                      | 87.16                              | 6   | 37546,37735,37924,37545,37734,37923 | 0.12      | 0.14     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 4          | 1.19                       | 1.3                                | 6   | 10519,10694,10869,10518,10693,10868 | 0.11      | 9.24     |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1          | 0.95                       | 1.06                               | 6   | 43685,43874,44063,43684,43873,44062 | 0.11      | 11.58    |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 4          | 1.41                       | 1.52                               | 6   | 44266,44455,44644,44265,44454,44643 | 0.11      | 7.8      |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 64         | 2.23                       | 2.34                               | 6   | 8447,8622,8797,8446,8621,8796       | 0.11      | 4.93     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 4          | 1.55                       | 1.66                               | 6   | 16819,16987,17155,16818,16986,17154 | 0.11      | 7.1      |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 512        | 2.93                       | 3.04                               | 6   | 25541,25744,25947,25540,25743,25946 | 0.11      | 3.75     |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 4          | 1.31                       | 1.42                               | 6   | 44833,45022,45211,44832,45021,45210 | 0.11      | 8.4      |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 2          | 1.09                       | 1.2                                | 4   | 53898,54087,53897,54086             | 0.11      | 10.09    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 1024       | 18.25                      | 18.36                              | 6   | 21411,21579,21747,21410,21578,21746 | 0.11      | 0.6      |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 1024       | 11.98                      | 12.09                              | 6   | 24435,24603,24771,24434,24602,24770 | 0.11      | 0.92     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 2048       | 20.73                      | 20.84                              | 6   | 24442,24610,24778,24441,24609,24777 | 0.11      | 0.53     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 32         | 1.68                       | 1.78                               | 6   | 5815,5990,6165,5814,5989,6164       | 0.1       | 5.95     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 16         | 1.46                       | 1.56                               | 6   | 6333,6508,6683,6332,6507,6682       | 0.1       | 6.85     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 2          | 1.25                       | 1.35                               | 6   | 13137,13312,13487,13136,13311,13486 | 0.1       | 8.0      |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 8          | 1.96                       | 2.06                               | 6   | 23378,23546,23714,23377,23545,23713 | 0.1       | 5.1      |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 64         | 2.39                       | 2.49                               | 6   | 27347,27550,27753,27346,27549,27752 | 0.1       | 4.18     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 4          | 2.29                       | 2.39                               | 6   | 40864,41053,41242,40863,41052,41241 | 0.1       | 4.37     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 8          | 3.63                       | 3.73                               | 6   | 39170,39359,39548,39169,39358,39547 | 0.1       | 2.75     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 8          | 3.78                       | 3.88                               | 6   | 42572,42761,42950,42571,42760,42949 | 0.1       | 2.65     |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1          | 0.92                       | 1.02                               | 6   | 47087,47276,47465,47086,47275,47464 | 0.1       | 10.87    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 8          | 1.28                       | 1.38                               | 6   | 4226,4401,4576,4225,4400,4575       | 0.1       | 7.81     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 4          | 1.1                        | 1.2                                | 6   | 6844,7019,7194,6843,7018,7193       | 0.1       | 9.09     |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 1024       | 9.72                       | 9.82                               | 6   | 3225,3400,3575,3224,3399,3574       | 0.1       | 1.03     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 128        | 4.53                       | 4.63                               | 6   | 17358,17526,17694,17357,17525,17693 | 0.1       | 2.21     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 512        | 11.14                      | 11.24                              | 6   | 23924,24092,24260,23923,24091,24259 | 0.1       | 0.9      |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 16384      | 13.91                      | 14.01                              | 6   | 28621,28824,29027,28620,28823,29026 | 0.1       | 0.72     |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2048       | 5.28                       | 5.38                               | 6   | 33472,33675,33878,33471,33674,33877 | 0.1       | 1.89     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 512        | 11.99                      | 12.09                              | 6   | 40346,40535,40724,40345,40534,40723 | 0.1       | 0.83     |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 2048       | 4.36                       | 4.46                               | 4   | 53968,54157,53967,54156             | 0.1       | 2.29     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 16         | 2.55                       | 2.64                               | 6   | 17337,17505,17673,17336,17504,17672 | 0.09      | 3.53     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 8          | 3.78                       | 3.87                               | 6   | 40871,41060,41249,40870,41059,41248 | 0.09      | 2.38     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 1          | 1.03                       | 1.12                               | 6   | 11555,11730,11905,11554,11729,11904 | 0.09      | 8.74     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 4          | 1.17                       | 1.26                               | 6   | 26710,26913,27116,26709,26912,27115 | 0.09      | 7.69     |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 1          | 0.95                       | 1.04                               | 6   | 30350,30553,30756,30349,30552,30755 | 0.09      | 9.47     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 2          | 1.5                        | 1.59                               | 6   | 34620,34809,34998,34619,34808,34997 | 0.09      | 6.0      |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 2          | 1.1                        | 1.19                               | 6   | 13662,13837,14012,13661,13836,14011 | 0.09      | 8.18     |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 2048       | 5.38                       | 5.47                               | 6   | 27991,28194,28397,27990,28193,28396 | 0.09      | 1.67     |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 64         | 2.2                        | 2.29                               | 6   | 31001,31204,31407,31000,31203,31406 | 0.09      | 4.09     |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 8          | 1.83                       | 1.92                               | 6   | 51077,51266,51455,51076,51265,51454 | 0.09      | 4.92     |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 131072     | 464.36                     | 464.45                             | 6   | 46072,46261,46450,46071,46260,46449 | 0.09      | 0.02     |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 2048       | 33.94                      | 34.02                              | 6   | 44329,44518,44707,44328,44517,44706 | 0.08      | 0.24     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 256        | 3.96                       | 4.04                               | 6   | 10561,10736,10911,10560,10735,10910 | 0.08      | 2.02     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 32         | 1.96                       | 2.04                               | 6   | 13165,13340,13515,13164,13339,13514 | 0.08      | 4.08     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 2          | 1.2                        | 1.28                               | 6   | 17316,17484,17652,17315,17483,17651 | 0.08      | 6.67     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 1          | 1.16                       | 1.24                               | 6   | 19325,19493,19661,19324,19492,19660 | 0.08      | 6.9      |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 512        | 8.03                       | 8.11                               | 6   | 19388,19556,19724,19387,19555,19723 | 0.08      | 1.0      |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 16         | 2.81                       | 2.89                               | 6   | 45414,45603,45792,45413,45602,45791 | 0.08      | 2.85     |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 128        | 1.96                       | 2.04                               | 6   | 53373,53562,53751,53372,53561,53750 | 0.08      | 4.08     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 2          | 1.09                       | 1.17                               | 6   | 9462,9637,9812,9461,9636,9811       | 0.08      | 7.34     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 4          | 1.3                        | 1.38                               | 6   | 13669,13844,14019,13668,13843,14018 | 0.08      | 6.15     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 1          | 1.06                       | 1.14                               | 6   | 23357,23525,23693,23356,23524,23692 | 0.08      | 7.55     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 32         | 1.99                       | 2.07                               | 6   | 26731,26934,27137,26730,26933,27136 | 0.08      | 4.02     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 1024       | 6.73                       | 6.81                               | 6   | 16350,16525,16700,16349,16524,16699 | 0.08      | 1.19     |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 512        | 10.61                      | 10.68                              | 6   | 21404,21572,21740,21403,21571,21739 | 0.07      | 0.66     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 4          | 2.28                       | 2.35                               | 6   | 42565,42754,42943,42564,42753,42942 | 0.07      | 3.07     |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 1          | 1.02                       | 1.09                               | 6   | 3680,3855,4030,3679,3854,4029       | 0.07      | 6.86     |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 1          | 0.94                       | 1.01                               | 6   | 2630,2805,2980,2629,2804,2979       | 0.07      | 7.45     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 16         | 1.3                        | 1.37                               | 6   | 7383,7558,7733,7382,7557,7732       | 0.07      | 5.38     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 16         | 1.77                       | 1.84                               | 6   | 25506,25709,25912,25505,25708,25911 | 0.07      | 3.95     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1          | 1.17                       | 1.24                               | 6   | 40850,41039,41228,40849,41038,41227 | 0.07      | 5.98     |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 8          | 1.97                       | 2.04                               | 6   | 43706,43895,44084,43705,43894,44083 | 0.07      | 3.55     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 16         | 1.61                       | 1.68                               | 6   | 10008,10183,10358,10007,10182,10357 | 0.07      | 4.35     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 1          | 1.11                       | 1.18                               | 6   | 17813,17981,18149,17812,17980,18148 | 0.07      | 6.31     |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 2048       | 3.98                       | 4.05                               | 6   | 28600,28803,29006,28599,28802,29005 | 0.07      | 1.76     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 4          | 2.19                       | 2.26                               | 6   | 35761,35950,36139,35760,35949,36138 | 0.07      | 3.2      |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 1          | 1.09                       | 1.16                               | 6   | 41984,42173,42362,41983,42172,42361 | 0.07      | 6.42     |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 8          | 1.1                        | 1.17                               | 4   | 53912,54101,53911,54100             | 0.07      | 6.36     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 512        | 15.38                      | 15.45                              | 6   | 41480,41669,41858,41479,41668,41857 | 0.07      | 0.46     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 8192       | 63.82                      | 63.88                              | 6   | 23448,23616,23784,23447,23615,23783 | 0.06      | 0.09     |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 8192       | 84.34                      | 84.4                               | 6   | 45477,45666,45855,45476,45665,45854 | 0.06      | 0.07     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 512        | 5.63                       | 5.69                               | 6   | 5843,6018,6193,5842,6017,6192       | 0.06      | 1.07     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 16         | 6.13                       | 6.19                               | 6   | 42579,42768,42957,42578,42767,42956 | 0.06      | 0.98     |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 256        | 8.58                       | 8.64                               | 6   | 46576,46765,46954,46575,46764,46953 | 0.06      | 0.7      |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 64         | 8.2                        | 8.26                               | 6   | 49397,49586,49775,49396,49585,49774 | 0.06      | 0.73     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 2          | 1.03                       | 1.09                               | 6   | 5262,5437,5612,5261,5436,5611       | 0.06      | 5.83     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 16         | 1.64                       | 1.7                                | 6   | 12633,12808,12983,12632,12807,12982 | 0.06      | 3.66     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 64         | 2.62                       | 2.68                               | 6   | 12647,12822,12997,12646,12821,12996 | 0.06      | 2.29     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 32         | 2.19                       | 2.25                               | 6   | 14740,14915,15090,14739,14914,15089 | 0.06      | 2.74     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 16         | 2.23                       | 2.29                               | 6   | 20361,20529,20697,20360,20528,20696 | 0.06      | 2.69     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 32         | 2.85                       | 2.91                               | 6   | 19360,19528,19696,19359,19527,19695 | 0.06      | 2.11     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 2          | 1.0                        | 1.06                               | 6   | 26703,26906,27109,26702,26905,27108 | 0.06      | 6.0      |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 16         | 1.74                       | 1.8                                | 6   | 30987,31190,31393,30986,31189,31392 | 0.06      | 3.45     |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 2          | 1.06                       | 1.12                               | 6   | 32793,32996,33199,32792,32995,33198 | 0.06      | 5.66     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 4          | 2.11                       | 2.17                               | 6   | 35194,35383,35572,35193,35382,35571 | 0.06      | 2.84     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 2          | 1.47                       | 1.53                               | 6   | 41424,41613,41802,41423,41612,41801 | 0.06      | 4.08     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 1          | 1.12                       | 1.18                               | 6   | 14180,14355,14530,14179,14354,14529 | 0.06      | 5.36     |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 8          | 1.61                       | 1.67                               | 6   | 27935,28138,28341,27934,28137,28340 | 0.06      | 3.73     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 128        | 2.45                       | 2.51                               | 6   | 9504,9679,9854,9503,9678,9853       | 0.06      | 2.45     |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 512        | 12.45                      | 12.5                               | 6   | 49985,50174,50363,49984,50173,50362 | 0.05      | 0.4      |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 2          | 1.04                       | 1.09                               | 6   | 6837,7012,7187,6836,7011,7186       | 0.05      | 4.81     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 1          | 1.22                       | 1.27                               | 6   | 14705,14880,15055,14704,14879,15054 | 0.05      | 4.1      |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 2          | 1.32                       | 1.37                               | 6   | 20844,21012,21180,20843,21011,21179 | 0.05      | 3.79     |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 4          | 1.24                       | 1.29                               | 6   | 31582,31785,31988,31581,31784,31987 | 0.05      | 4.03     |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 8          | 1.52                       | 1.57                               | 6   | 29762,29965,30168,29761,29964,30167 | 0.05      | 3.29     |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 2          | 0.9                        | 0.95                               | 6   | 32184,32387,32590,32183,32386,32589 | 0.05      | 5.56     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 1          | 1.1                        | 1.15                               | 6   | 9980,10155,10330,9979,10154,10329   | 0.05      | 4.55     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 1          | 1.11                       | 1.16                               | 6   | 11030,11205,11380,11029,11204,11379 | 0.05      | 4.5      |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 4          | 1.33                       | 1.38                               | 6   | 27319,27522,27725,27318,27521,27724 | 0.05      | 3.76     |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 32         | 2.12                       | 2.17                               | 6   | 29776,29979,30182,29775,29978,30181 | 0.05      | 2.36     |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 32         | 4.92                       | 4.97                               | 6   | 44287,44476,44665,44286,44475,44664 | 0.05      | 1.02     |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 8          | 1.84                       | 1.89                               | 6   | 49943,50132,50321,49942,50131,50320 | 0.05      | 2.72     |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 131072     | 181.24                     | 181.29                             | 6   | 29860,30063,30266,29859,30062,30265 | 0.05      | 0.03     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 4096       | 26.33                      | 26.37                              | 6   | 43202,43391,43580,43201,43390,43579 | 0.04      | 0.15     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 8          | 1.25                       | 1.29                               | 6   | 5276,5451,5626,5275,5450,5625       | 0.04      | 3.2      |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 8          | 1.47                       | 1.51                               | 6   | 10001,10176,10351,10000,10175,10350 | 0.04      | 2.72     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 2          | 1.22                       | 1.26                               | 6   | 11037,11212,11387,11036,11211,11386 | 0.04      | 3.28     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 32         | 1.72                       | 1.76                               | 6   | 16315,16490,16665,16314,16489,16664 | 0.04      | 2.33     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 128        | 2.45                       | 2.49                               | 6   | 16329,16504,16679,16328,16503,16678 | 0.04      | 1.63     |
