+-----+------------+----------+-----------+----------+--------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------+------------------------+-----+-------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz  | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values |  master  | patched-munro-728899ba | cnt |                 qid                 | pct_diff |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 1048576    | 394.07   | 569.58                 | 6   | 25005,25208,25411,25011,25214,25417 | 44.54    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 9048576    | 3315.39  | 4788.75                | 6   | 32978,33181,33384,32984,33187,33390 | 44.44    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 9048576    | 3355.31  | 4825.82                | 6   | 26279,26482,26685,26285,26488,26691 | 43.83    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 32768      | 16.05    | 23.03                  | 6   | 32887,33090,33293,32893,33096,33299 | 43.49    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 7048576    | 2622.69  | 3762.85                | 6   | 26265,26468,26671,26271,26474,26677 | 43.47    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 32768      | 16.3     | 23.37                  | 6   | 24970,25173,25376,24976,25179,25382 | 43.37    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 2          | 1.27     | 1.82                   | 6   | 2633,2808,2983,2639,2814,2989       | 43.31    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 4048576    | 1500.4   | 2149.25                | 6   | 32943,33146,33349,32949,33152,33355 | 43.25    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 2048576    | 768.94   | 1101.01                | 6   | 34147,34350,34553,34153,34356,34559 | 43.19    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1048576    | 392.55   | 561.94                 | 6   | 34140,34343,34546,34146,34349,34552 | 43.15    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 262144     | 103.96   | 148.78                 | 6   | 24991,25194,25397,24997,25200,25403 | 43.11    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 524288     | 197.09   | 280.75                 | 6   | 34133,34336,34539,34139,34342,34545 | 42.45    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 1048576    | 392.73   | 557.97                 | 6   | 26223,26426,26629,26229,26432,26635 | 42.07    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 8048576    | 2972.22  | 4222.63                | 6   | 32971,33174,33377,32977,33180,33383 | 42.07    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 2048576    | 770.31   | 1093.11                | 6   | 26230,26433,26636,26236,26439,26642 | 41.91    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 9048576    | 3346.11  | 4742.87                | 6   | 25061,25264,25467,25067,25270,25473 | 41.74    |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 64         | 1.19     | 1.68                   | 4   | 53929,54118,53935,54124             | 41.18    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 524288     | 200.05   | 282.24                 | 6   | 26216,26419,26622,26222,26425,26628 | 41.08    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 128        | 2.28     | 3.2                    | 6   | 6875,7050,7225,6881,7056,7231       | 40.35    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 7048576    | 2630.11  | 3662.84                | 6   | 25047,25250,25453,25053,25256,25459 | 39.27    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 16384      | 9.16     | 12.74                  | 6   | 32880,33083,33286,32886,33089,33292 | 39.08    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 512        | 2.54     | 3.52                   | 6   | 25537,25740,25943,25543,25746,25949 | 38.58    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 1          | 1.3      | 1.79                   | 6   | 12601,12776,12951,12607,12782,12957 | 37.69    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 8          | 1.41     | 1.93                   | 6   | 5797,5972,6147,5803,5978,6153       | 36.88    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 8192       | 5.89     | 7.93                   | 6   | 24956,25159,25362,24962,25165,25368 | 34.63    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 16384      | 9.32     | 12.51                  | 6   | 24963,25166,25369,24969,25172,25375 | 34.23    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 256        | 1.84     | 2.46                   | 6   | 24921,25124,25327,24927,25130,25333 | 33.7     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 262144     | 104.36   | 137.23                 | 6   | 26209,26412,26615,26215,26418,26621 | 31.5     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 2          | 1.34     | 1.76                   | 6   | 8408,8583,8758,8414,8589,8764       | 31.34    |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 256        | 2.6      | 3.35                   | 6   | 53376,53565,53754,53382,53571,53760 | 28.85    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 64         | 2.14     | 2.75                   | 6   | 29170,29373,29576,29176,29379,29582 | 28.5     |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1024       | 3.03     | 3.88                   | 6   | 52823,53012,53201,52829,53018,53207 | 28.05    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 262144     | 101.85   | 128.71                 | 6   | 34126,34329,34532,34132,34335,34538 | 26.37    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 8192       | 6.19     | 7.82                   | 6   | 32873,33076,33279,32879,33082,33285 | 26.33    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 4096       | 4.22     | 5.32                   | 6   | 24949,25152,25355,24955,25158,25361 | 26.07    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 16         | 5.19     | 6.54                   | 6   | 40307,40496,40685,40313,40502,40691 | 26.01    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 262144     | 774.92   | 973.85                 | 6   | 43240,43429,43618,43246,43435,43624 | 25.67    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 131072     | 89.38    | 111.96                 | 6   | 27420,27623,27826,27426,27629,27832 | 25.26    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 1          | 1.08     | 1.35                   | 6   | 7876,8051,8226,7882,8057,8232       | 25.0     |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 16         | 1.92     | 2.4                    | 6   | 29156,29359,29562,29162,29365,29568 | 25.0     |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 524288     | 342.05   | 427.45                 | 6   | 27434,27637,27840,27440,27643,27846 | 24.97    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 32768      | 24.12    | 30.14                  | 6   | 30451,30654,30857,30457,30660,30863 | 24.96    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 2012144    | 5685.05  | 7094.37                | 6   | 35918,36107,36296,35924,36113,36302 | 24.79    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1512144    | 4373.56  | 5445.55                | 6   | 43275,43464,43653,43281,43470,43659 | 24.51    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 65536      | 45.95    | 57.21                  | 6   | 27413,27616,27819,27419,27622,27825 | 24.5     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 2262144    | 6544.74  | 8135.7                 | 6   | 35925,36114,36303,35931,36120,36309 | 24.31    |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 16         | 1.32     | 1.64                   | 6   | 53348,53537,53726,53354,53543,53732 | 24.24    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 131072     | 384.07   | 476.95                 | 6   | 35862,36051,36240,35868,36057,36246 | 24.18    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 2012144    | 5797.54  | 7176.24                | 6   | 43289,43478,43667,43295,43484,43673 | 23.78    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 1          | 0.97     | 1.2                    | 6   | 21337,21505,21673,21343,21511,21679 | 23.71    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1262144    | 3638.4   | 4495.76                | 6   | 43268,43457,43646,43274,43463,43652 | 23.56    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 8          | 1.28     | 1.58                   | 6   | 24886,25089,25292,24892,25095,25298 | 23.44    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 32768      | 24.58    | 30.34                  | 6   | 27406,27609,27812,27412,27615,27818 | 23.43    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 65536      | 46.18    | 56.88                  | 6   | 30458,30661,30864,30464,30667,30870 | 23.17    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 32         | 3.0      | 3.69                   | 6   | 21372,21540,21708,21378,21546,21714 | 23.0     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 1012144    | 2932.55  | 3602.8                 | 6   | 35890,36079,36268,35896,36085,36274 | 22.86    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 1          | 1.01     | 1.24                   | 6   | 24361,24529,24697,24367,24535,24703 | 22.77    |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 2048       | 4.62     | 5.66                   | 6   | 52830,53019,53208,52836,53025,53214 | 22.51    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 131072     | 87.8     | 107.54                 | 6   | 30465,30668,30871,30471,30674,30877 | 22.48    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 262144     | 766.99   | 937.38                 | 6   | 35869,36058,36247,35875,36064,36253 | 22.22    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 512        | 2.13     | 2.6                    | 6   | 26146,26349,26552,26152,26355,26558 | 22.07    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 262144     | 172.16   | 210.02                 | 6   | 27427,27630,27833,27433,27636,27839 | 21.99    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1762144    | 5112.41  | 6234.31                | 6   | 43282,43471,43660,43288,43477,43666 | 21.94    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 65536      | 205.71   | 250.82                 | 6   | 35855,36044,36233,35861,36050,36239 | 21.93    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 762144     | 2238.57  | 2728.51                | 6   | 35883,36072,36261,35889,36078,36267 | 21.89    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 131072     | 54.49    | 66.4                   | 6   | 26202,26405,26608,26208,26411,26614 | 21.86    |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 128        | 1.47     | 1.79                   | 4   | 53936,54125,53942,54131             | 21.77    |
