+-----+------------+----------+-----------+----------+--------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+------------------------------+------------------------+-----+-------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz  | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-2-3ded1b78 | patched-munro-728899ba | cnt |                 qid                 | pct_diff |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 4          | 1.21                         | 1.99                   | 6   | 33407,33610,33813,33411,33614,33817 | 64.46    |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1512144    | 1830.52                      | 2998.05                | 6   | 52916,53105,53294,52920,53109,53298 | 63.78    |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 128        | 5.2                          | 8.44                   | 6   | 48268,48457,48646,48272,48461,48650 | 62.31    |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1012144    | 1254.12                      | 2028.09                | 6   | 52902,53091,53280,52906,53095,53284 | 61.71    |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1262144    | 1563.29                      | 2526.21                | 6   | 52909,53098,53287,52913,53102,53291 | 61.6     |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 2012144    | 2490.45                      | 4007.91                | 6   | 52930,53119,53308,52934,53123,53312 | 60.93    |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 262144     | 330.63                       | 529.42                 | 6   | 52881,53070,53259,52885,53074,53263 | 60.12    |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 512144     | 644.32                       | 1031.54                | 6   | 52888,53077,53266,52892,53081,53270 | 60.1     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 16         | 3.71                         | 5.87                   | 6   | 39742,39931,40120,39746,39935,40124 | 58.22    |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 2262144    | 2710.55                      | 4238.55                | 6   | 52937,53126,53315,52941,53130,53319 | 56.37    |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 65536      | 88.68                        | 136.69                 | 6   | 52867,53056,53245,52871,53060,53249 | 54.14    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 1          | 1.13                         | 1.74                   | 6   | 14178,14353,14528,14182,14357,14532 | 53.98    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 16         | 1.59                         | 2.4                    | 6   | 29158,29361,29564,29162,29365,29568 | 50.94    |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 256        | 9.28                         | 13.93                  | 6   | 44306,44495,44684,44310,44499,44688 | 50.11    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 7048576    | 2593.8                       | 3885.23                | 6   | 34184,34387,34590,34188,34391,34594 | 49.79    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 8          | 1.3                          | 1.93                   | 6   | 5799,5974,6149,5803,5978,6153       | 48.46    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 131072     | 56.15                        | 83.33                  | 6   | 32903,33106,33309,32907,33110,33313 | 48.41    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 6048576    | 2235.06                      | 3303.65                | 6   | 34177,34380,34583,34181,34384,34587 | 47.81    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 6048576    | 2224.16                      | 3277.87                | 6   | 26260,26463,26666,26264,26467,26670 | 47.38    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 262144     | 106.28                       | 156.52                 | 6   | 32910,33113,33316,32914,33117,33320 | 47.27    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 64         | 9.06                         | 13.32                  | 6   | 36921,37110,37299,36925,37114,37303 | 47.02    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 5048576    | 1858.26                      | 2726.38                | 6   | 34170,34373,34576,34174,34377,34580 | 46.72    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 4048576    | 1490.99                      | 2185.23                | 6   | 26246,26449,26652,26250,26453,26656 | 46.56    |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 32768      | 47.16                        | 69.03                  | 6   | 52860,53049,53238,52864,53053,53242 | 46.37    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 5048576    | 1857.05                      | 2706.31                | 6   | 26253,26456,26659,26257,26460,26663 | 45.73    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 1048576    | 394.86                       | 574.79                 | 6   | 32924,33127,33330,32928,33131,33334 | 45.57    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 128        | 7.93                         | 11.51                  | 6   | 40330,40519,40708,40334,40523,40712 | 45.15    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 3048576    | 1135.13                      | 1646.61                | 6   | 32938,33141,33344,32942,33145,33348 | 45.06    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 8048576    | 3013.08                      | 4368.7                 | 6   | 26274,26477,26680,26278,26481,26684 | 44.99    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 8048576    | 3028.03                      | 4387.79                | 6   | 34191,34394,34597,34195,34398,34601 | 44.91    |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 762144     | 931.65                       | 1347.91                | 6   | 52895,53084,53273,52899,53088,53277 | 44.68    |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 16         | 1.21                         | 1.75                   | 4   | 53917,54106,53921,54110             | 44.63    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 128        | 10.22                        | 14.77                  | 6   | 35227,35416,35605,35231,35420,35609 | 44.52    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 7048576    | 2608.34                      | 3762.85                | 6   | 26267,26470,26673,26271,26474,26677 | 44.26    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 2048576    | 766.32                       | 1103.99                | 6   | 25014,25217,25420,25018,25221,25424 | 44.06    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 6048576    | 2241.57                      | 3226.92                | 6   | 32959,33162,33365,32963,33166,33369 | 43.96    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 3048576    | 1140.92                      | 1641.92                | 6   | 26239,26442,26645,26243,26446,26649 | 43.91    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 3048576    | 1150.02                      | 1654.39                | 6   | 25021,25224,25427,25025,25228,25431 | 43.86    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 5048576    | 1872.63                      | 2693.61                | 6   | 25035,25238,25441,25039,25242,25445 | 43.84    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 3048576    | 1126.71                      | 1619.17                | 6   | 34156,34359,34562,34160,34363,34566 | 43.71    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 524288     | 202.64                       | 290.79                 | 6   | 25000,25203,25406,25004,25207,25410 | 43.5     |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 4048576    | 1519.66                      | 2180.42                | 6   | 34163,34366,34569,34167,34370,34573 | 43.48    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 7048576    | 2622.7                       | 3759.11                | 6   | 32966,33169,33372,32970,33173,33376 | 43.33    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 9048576    | 3342.0                       | 4788.75                | 6   | 32980,33183,33386,32984,33187,33390 | 43.29    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 2048576    | 769.33                       | 1101.01                | 6   | 34149,34352,34555,34153,34356,34559 | 43.11    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 8048576    | 2982.62                      | 4262.39                | 6   | 25056,25259,25462,25060,25263,25466 | 42.91    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 4048576    | 1506.91                      | 2149.27                | 6   | 25028,25231,25434,25032,25235,25438 | 42.63    |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 16384      | 25.83                        | 36.84                  | 6   | 52853,53042,53231,52857,53046,53235 | 42.62    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 9048576    | 3384.17                      | 4825.82                | 6   | 26281,26484,26687,26285,26488,26691 | 42.6     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 2048576    | 767.58                       | 1093.11                | 6   | 26232,26435,26638,26236,26439,26642 | 42.41    |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 512        | 10.93                        | 15.53                  | 6   | 52251,52440,52629,52255,52444,52633 | 42.09    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 9048576    | 3397.58                      | 4826.14                | 6   | 34198,34401,34604,34202,34405,34608 | 42.05    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 32         | 2.6                          | 3.69                   | 6   | 21374,21542,21710,21378,21546,21714 | 41.92    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 4048576    | 1515.93                      | 2149.25                | 6   | 32945,33148,33351,32949,33152,33355 | 41.78    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 262144     | 105.04                       | 148.78                 | 6   | 24993,25196,25399,24997,25200,25403 | 41.64    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 9048576    | 3349.34                      | 4742.87                | 6   | 25063,25266,25469,25067,25270,25473 | 41.61    |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 128        | 7.85                         | 11.07                  | 6   | 48835,49024,49213,48839,49028,49217 | 41.02    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 128        | 2.27                         | 3.2                    | 6   | 6877,7052,7227,6881,7056,7231       | 40.97    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 524288     | 200.36                       | 282.24                 | 6   | 26218,26421,26624,26222,26425,26628 | 40.87    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 2048576    | 786.62                       | 1105.97                | 6   | 32931,33134,33337,32935,33138,33341 | 40.6     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 65536      | 31.03                        | 43.54                  | 6   | 24979,25182,25385,24983,25186,25389 | 40.32    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 524288     | 206.36                       | 289.45                 | 6   | 32917,33120,33323,32921,33124,33327 | 40.26    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 524288     | 200.19                       | 280.75                 | 6   | 34135,34338,34541,34139,34342,34545 | 40.24    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 1048576    | 406.25                       | 569.58                 | 6   | 25007,25210,25413,25011,25214,25417 | 40.2     |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1048576    | 400.85                       | 561.94                 | 6   | 34142,34345,34548,34146,34349,34552 | 40.19    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 8048576    | 3017.56                      | 4222.63                | 6   | 32973,33176,33379,32977,33180,33383 | 39.94    |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 512        | 13.84                        | 19.35                  | 6   | 46581,46770,46959,46585,46774,46963 | 39.81    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 5048576    | 1914.98                      | 2673.57                | 6   | 32952,33155,33358,32956,33159,33362 | 39.61    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 65536      | 31.55                        | 43.97                  | 6   | 32896,33099,33302,32900,33103,33306 | 39.37    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 1048576    | 402.94                       | 557.97                 | 6   | 26225,26428,26631,26229,26432,26635 | 38.47    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 7048576    | 2651.42                      | 3662.84                | 6   | 25049,25252,25455,25053,25256,25459 | 38.15    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 6048576    | 2315.38                      | 3189.9                 | 6   | 25042,25245,25448,25046,25249,25452 | 37.77    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 32         | 6.14                         | 8.43                   | 6   | 36914,37103,37292,36918,37107,37296 | 37.3     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 131072     | 58.33                        | 79.91                  | 6   | 24986,25189,25392,24990,25193,25396 | 37.0     |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 128        | 9.12                         | 12.41                  | 6   | 49969,50158,50347,49973,50162,50351 | 36.07    |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 256        | 8.64                         | 11.73                  | 6   | 44873,45062,45251,44877,45066,45255 | 35.76    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 2          | 1.3                          | 1.76                   | 6   | 8410,8585,8760,8414,8589,8764       | 35.38    |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 256        | 9.33                         | 12.6                   | 6   | 49976,50165,50354,49980,50169,50358 | 35.05    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 64         | 8.92                         | 12.01                  | 6   | 36354,36543,36732,36358,36547,36736 | 34.64    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 32         | 6.15                         | 8.22                   | 6   | 43151,43340,43529,43155,43344,43533 | 33.66    |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 16         | 1.23                         | 1.64                   | 6   | 53350,53539,53728,53354,53543,53732 | 33.33    |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 8192       | 14.94                        | 19.76                  | 6   | 52846,53035,53224,52850,53039,53228 | 32.26    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 256        | 12.34                        | 16.32                  | 6   | 42605,42794,42983,42609,42798,42987 | 32.25    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 64         | 7.5                          | 9.89                   | 6   | 34653,34842,35031,34657,34846,35035 | 31.87    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 262144     | 104.41                       | 137.23                 | 6   | 26211,26414,26617,26215,26418,26621 | 31.43    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 32         | 1.81                         | 2.37                   | 6   | 27947,28150,28353,27951,28154,28357 | 30.94    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 256        | 7.84                         | 10.23                  | 6   | 35801,35990,36179,35805,35994,36183 | 30.48    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 128        | 1.95                         | 2.53                   | 6   | 25525,25728,25931,25529,25732,25935 | 29.74    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 64         | 2.12                         | 2.75                   | 6   | 29172,29375,29578,29176,29379,29582 | 29.72    |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 256        | 8.7                          | 11.14                  | 6   | 48842,49031,49220,48846,49035,49224 | 28.05    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 32768      | 18.28                        | 23.37                  | 6   | 24972,25175,25378,24976,25179,25382 | 27.84    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 4          | 1.33                         | 1.7                    | 6   | 16292,16467,16642,16296,16471,16646 | 27.82    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 8          | 1.05                         | 1.34                   | 6   | 6324,6499,6674,6328,6503,6678       | 27.62    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 32         | 1.85                         | 2.36                   | 6   | 3188,3363,3538,3192,3367,3542       | 27.57    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 32768      | 18.26                        | 23.03                  | 6   | 32889,33092,33295,32893,33096,33299 | 26.12    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 256        | 10.59                        | 13.35                  | 6   | 38069,38258,38447,38073,38262,38451 | 26.06    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 128        | 9.21                         | 11.6                   | 6   | 36361,36550,36739,36365,36554,36743 | 25.95    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 128        | 12.16                        | 15.27                  | 6   | 38062,38251,38440,38066,38255,38444 | 25.58    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 2          | 1.15                         | 1.44                   | 6   | 20842,21010,21178,20846,21014,21182 | 25.22    |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 64         | 6.9                          | 8.62                   | 6   | 52230,52419,52608,52234,52423,52612 | 24.93    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 524288     | 342.52                       | 427.45                 | 6   | 27436,27639,27842,27440,27643,27846 | 24.8     |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 512        | 12.51                        | 15.6                   | 6   | 48282,48471,48660,48286,48475,48664 | 24.7     |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 128        | 4.95                         | 6.17                   | 6   | 50536,50725,50914,50540,50729,50918 | 24.65    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 1          | 0.96                         | 1.19                   | 6   | 12078,12253,12428,12082,12257,12432 | 23.96    |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 512        | 12.75                        | 15.78                  | 6   | 47148,47337,47526,47152,47341,47530 | 23.76    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 8          | 1.18                         | 1.46                   | 6   | 14724,14899,15074,14728,14903,15078 | 23.73    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 4          | 2.32                         | 2.87                   | 6   | 41429,41618,41807,41433,41622,41811 | 23.71    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 32         | 6.56                         | 8.07                   | 6   | 34646,34835,35024,34650,34839,35028 | 23.02    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 131072     | 91.06                        | 111.96                 | 6   | 27422,27625,27828,27426,27629,27832 | 22.95    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 8          | 1.22                         | 1.5                    | 6   | 7899,8074,8249,7903,8078,8253       | 22.95    |
