+-----+------------+----------+-----------+----------+--------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+------------------+------------------------+-----+-------------------------------------+----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz  | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-728899ba | patched-munro-728899ba | cnt |                 qid                 |   diff   | pct_diff |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 503036     | 3641.02          | 3710.01                | 6   | 688,863,1038,693,868,1043           | 68.99    | 1.89     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 220268     | 1704.01          | 1772.7                 | 6   | 24509,24677,24845,24514,24682,24850 | 68.69    | 4.03     |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 2012144    | 6428.18          | 6494.14                | 6   | 50094,50283,50472,50099,50288,50477 | 65.96    | 1.03     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 440536     | 3384.58          | 3448.89                | 6   | 5931,6106,6281,5936,6111,6286       | 64.31    | 1.9      |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 251518     | 3783.02          | 3845.47                | 6   | 23004,23172,23340,23009,23177,23345 | 62.45    | 1.65     |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 2012144    | 4134.7           | 4195.62                | 6   | 46692,46881,47070,46697,46886,47075 | 60.92    | 1.47     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1512144    | 5385.19          | 5445.55                | 6   | 43276,43465,43654,43281,43470,43659 | 60.36    | 1.12     |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1262144    | 3994.98          | 4054.84                | 6   | 47238,47427,47616,47243,47432,47621 | 59.86    | 1.5      |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 524288     | 222.23           | 280.75                 | 6   | 34134,34337,34540,34139,34342,34545 | 58.52    | 26.33    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 157768     | 2711.75          | 2769.99                | 6   | 23991,24159,24327,23996,24164,24332 | 58.24    | 2.15     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 378036     | 2879.81          | 2936.37                | 6   | 5924,6099,6274,5929,6104,6279       | 56.56    | 1.96     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 2262144    | 10933.93         | 10990.39               | 6   | 39895,40084,40273,39900,40089,40278 | 56.46    | 0.52     |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 1048576    | 718.78           | 774.56                 | 6   | 28660,28863,29066,28665,28868,29071 | 55.78    | 7.76     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 524288     | 227.07           | 282.24                 | 6   | 26217,26420,26623,26222,26425,26628 | 55.17    | 24.3     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 282768     | 4469.99          | 4524.38                | 6   | 19987,20155,20323,19992,20160,20328 | 54.39    | 1.22     |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 1012144    | 3050.56          | 3104.06                | 6   | 50633,50822,51011,50638,50827,51016 | 53.5     | 1.75     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 315536     | 2433.49          | 2484.28                | 6   | 5917,6092,6267,5922,6097,6272       | 50.79    | 2.09     |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 440536     | 1191.19          | 1241.95                | 6   | 156,331,506,161,336,511             | 50.76    | 4.26     |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1762144    | 5633.94          | 5682.84                | 6   | 50087,50276,50465,50092,50281,50470 | 48.9     | 0.87     |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1762144    | 3494.44          | 3540.91                | 6   | 52922,53111,53300,52927,53116,53305 | 46.47    | 1.33     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 503036     | 4227.71          | 4270.97                | 6   | 11713,11888,12063,11718,11893,12068 | 43.26    | 1.02     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 157768     | 1051.0           | 1094.2                 | 6   | 23487,23655,23823,23492,23660,23828 | 43.2     | 4.11     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 282768     | 4297.97          | 4340.32                | 6   | 23011,23179,23347,23016,23184,23352 | 42.35    | 0.99     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 189018     | 2838.8           | 2880.31                | 6   | 17446,17614,17782,17451,17619,17787 | 41.51    | 1.46     |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 2012144    | 4121.06          | 4161.48                | 6   | 51228,51417,51606,51233,51422,51611 | 40.42    | 0.98     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 95268      | 1445.96          | 1486.21                | 6   | 22969,23137,23305,22974,23142,23310 | 40.25    | 2.78     |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 524288     | 370.5            | 410.67                 | 6   | 31698,31901,32104,31703,31906,32109 | 40.17    | 10.84    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 440536     | 1430.4           | 1470.31                | 6   | 8031,8206,8381,8036,8211,8386       | 39.91    | 2.79     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1762144    | 9043.3           | 9082.77                | 6   | 38180,38369,38558,38185,38374,38563 | 39.47    | 0.44     |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 1262144    | 1638.38          | 1675.79                | 4   | 54042,54231,54047,54236             | 37.41    | 2.28     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1262144    | 6442.35          | 6478.74                | 6   | 41001,41190,41379,41006,41195,41384 | 36.39    | 0.56     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 2012144    | 10211.0          | 10247.34               | 6   | 41022,41211,41400,41027,41216,41405 | 36.34    | 0.36     |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 189018     | 2965.92          | 3001.23                | 6   | 22486,22654,22822,22491,22659,22827 | 35.31    | 1.19     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 440536     | 1181.01          | 1215.97                | 6   | 6981,7156,7331,6986,7161,7336       | 34.96    | 2.96     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 253036     | 1111.31          | 1146.08                | 6   | 9585,9760,9935,9590,9765,9940       | 34.77    | 3.13     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1262144    | 6042.94          | 6077.32                | 6   | 37032,37221,37410,37037,37226,37415 | 34.38    | 0.57     |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 2262144    | 4526.04          | 4560.42                | 6   | 43864,44053,44242,43869,44058,44247 | 34.38    | 0.76     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 2262144    | 11550.05         | 11584.31               | 6   | 41029,41218,41407,41034,41223,41412 | 34.26    | 0.3      |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 282768     | 4881.13          | 4915.11                | 6   | 24019,24187,24355,24024,24192,24360 | 33.98    | 0.7      |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 315536     | 820.17           | 854.01                 | 6   | 142,317,492,147,322,497             | 33.84    | 4.13     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 282768     | 2219.55          | 2253.39                | 6   | 24523,24691,24859,24528,24696,24864 | 33.84    | 1.52     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 1762144    | 8497.98          | 8531.66                | 6   | 39881,40070,40259,39886,40075,40264 | 33.68    | 0.4      |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 378036     | 1022.68          | 1056.18                | 6   | 149,324,499,154,329,504             | 33.5     | 3.28     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 126518     | 1926.03          | 1958.72                | 6   | 17432,17600,17768,17437,17605,17773 | 32.69    | 1.7      |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1512144    | 3053.07          | 3084.14                | 6   | 43843,44032,44221,43848,44037,44226 | 31.07    | 1.02     |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 220268     | 3455.27          | 3486.17                | 6   | 22493,22661,22829,22498,22666,22834 | 30.9     | 0.89     |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 762144     | 2489.7           | 2520.33                | 6   | 50059,50248,50437,50064,50253,50442 | 30.63    | 1.23     |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1512144    | 4488.71          | 4518.98                | 6   | 46111,46300,46489,46116,46305,46494 | 30.27    | 0.67     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 2262144    | 11580.32         | 11610.57               | 6   | 38194,38383,38572,38199,38388,38577 | 30.25    | 0.26     |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1762144    | 5601.09          | 5630.27                | 6   | 51788,51977,52166,51793,51982,52171 | 29.18    | 0.52     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 220268     | 1488.65          | 1517.5                 | 6   | 23501,23669,23837,23506,23674,23842 | 28.85    | 1.94     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 1262144    | 6937.43          | 6966.16                | 6   | 41568,41757,41946,41573,41762,41951 | 28.73    | 0.41     |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 189018     | 2030.95          | 2057.81                | 6   | 21982,22150,22318,21987,22155,22323 | 26.86    | 1.32     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 251518     | 1686.04          | 1712.77                | 6   | 23508,23676,23844,23513,23681,23849 | 26.73    | 1.59     |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 253036     | 680.24           | 706.39                 | 6   | 135,310,485,140,315,490             | 26.15    | 3.84     |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 1262144    | 3782.7           | 3807.83                | 6   | 50640,50829,51018,50645,50834,51023 | 25.13    | 0.66     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 262144     | 112.12           | 137.23                 | 6   | 26210,26413,26616,26215,26418,26621 | 25.11    | 22.4     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 220268     | 3055.07          | 3080.03                | 6   | 18965,19133,19301,18970,19138,19306 | 24.96    | 0.82     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 190536     | 1465.06          | 1489.46                | 6   | 5903,6078,6253,5908,6083,6258       | 24.4     | 1.67     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 565536     | 1898.65          | 1923.0                 | 6   | 8045,8220,8395,8050,8225,8400       | 24.35    | 1.28     |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 315536     | 2440.96          | 2465.04                | 6   | 3292,3467,3642,3297,3472,3647       | 24.08    | 0.99     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 95268      | 1649.69          | 1673.54                | 6   | 23977,24145,24313,23982,24150,24318 | 23.85    | 1.45     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 262144     | 1320.94          | 1344.14                | 6   | 40973,41162,41351,40978,41167,41356 | 23.2     | 1.76     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 565536     | 4085.8           | 4108.88                | 6   | 6470,6645,6820,6475,6650,6825       | 23.08    | 0.56     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 251518     | 1951.22          | 1974.28                | 6   | 17964,18132,18300,17969,18137,18305 | 23.06    | 1.18     |
