+-----+------------+----------+-----------+----------+------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+------------------------------------+----------+-----+-------------------------------------+---------+----------+
| did | fillfactor |   rows   | ndistinct | relpages | fuzz | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-2-munro-3ded1b78 |  master  | cnt |                 qid                 |  diff   | pct_diff |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 503036     | 4936.19                            | 11292.71 | 6   | 15915,16090,16265,15912,16087,16262 | 6356.52 | 128.77   |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 565536     | 4346.47                            | 10690.11 | 6   | 7522,7697,7872,7519,7694,7869       | 6343.64 | 145.95   |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 565536     | 4340.05                            | 10648.68 | 6   | 1747,1922,2097,1744,1919,2094       | 6308.63 | 145.36   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 565536     | 4771.97                            | 10955.91 | 6   | 12772,12947,13122,12769,12944,13119 | 6183.94 | 129.59   |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 282768     | 4873.74                            | 10988.0  | 6   | 18477,18645,18813,18474,18642,18810 | 6114.26 | 125.45   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 565536     | 4860.29                            | 10940.97 | 6   | 11197,11372,11547,11194,11369,11544 | 6080.68 | 125.11   |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 282768     | 4933.08                            | 11002.25 | 6   | 24021,24189,24357,24018,24186,24354 | 6069.17 | 123.03   |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 251518     | 2448.29                            | 8441.38  | 6   | 19478,19646,19814,19475,19643,19811 | 5993.09 | 244.79   |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 251518     | 3800.63                            | 9769.88  | 6   | 17462,17630,17798,17459,17627,17795 | 5969.25 | 157.06   |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 282768     | 2815.37                            | 8758.25  | 6   | 20997,21165,21333,20994,21162,21330 | 5942.88 | 211.09   |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 282768     | 2754.85                            | 8695.5   | 6   | 19485,19653,19821,19482,19650,19818 | 5940.65 | 215.64   |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 251518     | 3834.85                            | 9767.59  | 6   | 23006,23174,23342,23003,23171,23339 | 5932.74 | 154.71   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 565536     | 3234.0                             | 9166.6   | 6   | 2797,2972,3147,2794,2969,3144       | 5932.6  | 183.44   |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 503036     | 3647.26                            | 9573.18  | 6   | 690,865,1040,687,862,1037           | 5925.92 | 162.48   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 565536     | 3252.34                            | 9161.98  | 6   | 5422,5597,5772,5419,5594,5769       | 5909.64 | 181.7    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 565536     | 3233.24                            | 9104.19  | 6   | 4372,4547,4722,4369,4544,4719       | 5870.95 | 181.58   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 503036     | 3936.55                            | 9764.39  | 6   | 13815,13990,14165,13812,13987,14162 | 5827.84 | 148.04   |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 503036     | 3639.01                            | 9454.34  | 6   | 6465,6640,6815,6462,6637,6812       | 5815.33 | 159.81   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 565536     | 3303.79                            | 9118.6   | 6   | 3847,4022,4197,3844,4019,4194       | 5814.81 | 176.0    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 440536     | 4299.87                            | 10093.3  | 6   | 10133,10308,10483,10130,10305,10480 | 5793.43 | 134.74   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 503036     | 4093.78                            | 9853.56  | 6   | 12240,12415,12590,12237,12412,12587 | 5759.78 | 140.7    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 440536     | 4333.31                            | 10021.71 | 6   | 9083,9258,9433,9080,9255,9430       | 5688.4  | 131.27   |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 282768     | 3107.59                            | 8771.82  | 6   | 22005,22173,22341,22002,22170,22338 | 5664.23 | 182.27   |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 503036     | 3815.0                             | 9446.55  | 6   | 1740,1915,2090,1737,1912,2087       | 5631.55 | 147.62   |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 503036     | 3881.6                             | 9507.02  | 6   | 7515,7690,7865,7512,7687,7862       | 5625.42 | 144.93   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 440536     | 4359.85                            | 9983.51  | 6   | 14858,15033,15208,14855,15030,15205 | 5623.66 | 128.99   |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 282768     | 3068.74                            | 8667.11  | 6   | 20493,20661,20829,20490,20658,20826 | 5598.37 | 182.43   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 440536     | 4342.47                            | 9903.4   | 6   | 15908,16083,16258,15905,16080,16255 | 5560.93 | 128.06   |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 251518     | 4302.49                            | 9812.46  | 6   | 18470,18638,18806,18467,18635,18803 | 5509.97 | 128.06   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 503036     | 4230.41                            | 9736.13  | 6   | 12765,12940,13115,12762,12937,13112 | 5505.72 | 130.15   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 503036     | 4319.76                            | 9710.53  | 6   | 11190,11365,11540,11187,11362,11537 | 5390.77 | 124.79   |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 251518     | 4344.89                            | 9717.53  | 6   | 24014,24182,24350,24011,24179,24347 | 5372.64 | 123.65   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 503036     | 2877.01                            | 8148.82  | 6   | 4365,4540,4715,4362,4537,4712       | 5271.81 | 183.24   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 503036     | 2902.18                            | 8158.07  | 6   | 5415,5590,5765,5412,5587,5762       | 5255.89 | 181.1    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 220268     | 3344.82                            | 8594.71  | 6   | 17455,17623,17791,17452,17620,17788 | 5249.89 | 156.96   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 503036     | 2881.83                            | 8125.43  | 6   | 2790,2965,3140,2787,2962,3137       | 5243.6  | 181.95   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 503036     | 2909.37                            | 8145.31  | 6   | 3840,4015,4190,3837,4012,4187       | 5235.94 | 179.97   |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 220268     | 3328.12                            | 8559.42  | 6   | 22999,23167,23335,22996,23164,23332 | 5231.3  | 157.18   |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 251518     | 2489.42                            | 7717.1   | 6   | 20990,21158,21326,20987,21155,21323 | 5227.68 | 210.0    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 440536     | 3437.37                            | 8589.5   | 6   | 13808,13983,14158,13805,13980,14155 | 5152.13 | 149.89   |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 440536     | 3179.4                             | 8297.19  | 6   | 6458,6633,6808,6455,6630,6805       | 5117.79 | 160.97   |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 440536     | 3217.47                            | 8296.41  | 6   | 683,858,1033,680,855,1030           | 5078.94 | 157.86   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 440536     | 3572.18                            | 8633.64  | 6   | 12233,12408,12583,12230,12405,12580 | 5061.46 | 141.69   |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 251518     | 2733.15                            | 7787.15  | 6   | 21998,22166,22334,21995,22163,22331 | 5054.0  | 184.91   |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 251518     | 2714.94                            | 7725.46  | 6   | 20486,20654,20822,20483,20651,20819 | 5010.52 | 184.55   |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 440536     | 3371.65                            | 8379.95  | 6   | 1733,1908,2083,1730,1905,2080       | 5008.3  | 148.54   |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 440536     | 3356.72                            | 8334.15  | 6   | 7508,7683,7858,7505,7680,7855       | 4977.43 | 148.28   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 440536     | 3698.25                            | 8658.74  | 6   | 12758,12933,13108,12755,12930,13105 | 4960.49 | 134.13   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 378036     | 3686.95                            | 8520.9   | 6   | 10126,10301,10476,10123,10298,10473 | 4833.95 | 131.11   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 440536     | 3770.23                            | 8579.29  | 6   | 11183,11358,11533,11180,11355,11530 | 4809.06 | 127.55   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 378036     | 3719.23                            | 8524.05  | 6   | 9076,9251,9426,9073,9248,9423       | 4804.82 | 129.19   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 378036     | 3737.82                            | 8529.65  | 6   | 14851,15026,15201,14848,15023,15198 | 4791.83 | 128.2    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 220268     | 3811.78                            | 8556.1   | 6   | 24007,24175,24343,24004,24172,24340 | 4744.32 | 124.46   |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 220268     | 3832.26                            | 8572.3   | 6   | 18463,18631,18799,18460,18628,18796 | 4740.04 | 123.69   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 378036     | 3717.23                            | 8434.5   | 6   | 15901,16076,16251,15898,16073,16248 | 4717.27 | 126.9    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 220268     | 2146.24                            | 6798.81  | 6   | 19471,19639,19807,19468,19636,19804 | 4652.57 | 216.78   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 440536     | 2523.37                            | 7150.56  | 6   | 4358,4533,4708,4355,4530,4705       | 4627.19 | 183.37   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 440536     | 2519.87                            | 7113.43  | 6   | 2783,2958,3133,2780,2955,3130       | 4593.56 | 182.29   |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 220268     | 2193.34                            | 6774.8   | 6   | 20983,21151,21319,20980,21148,21316 | 4581.46 | 208.88   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 440536     | 2539.51                            | 7115.81  | 6   | 5408,5583,5758,5405,5580,5755       | 4576.3  | 180.2    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 440536     | 2544.48                            | 7067.7   | 6   | 3833,4008,4183,3830,4005,4180       | 4523.22 | 177.77   |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 189018     | 2867.61                            | 7367.86  | 6   | 22992,23160,23328,22989,23157,23325 | 4500.25 | 156.93   |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 378036     | 2768.37                            | 7214.38  | 6   | 6451,6626,6801,6448,6623,6798       | 4446.01 | 160.6    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 189018     | 2891.55                            | 7327.05  | 6   | 17448,17616,17784,17445,17613,17781 | 4435.5  | 153.4    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 220268     | 2399.16                            | 6822.31  | 6   | 21991,22159,22327,21988,22156,22324 | 4423.15 | 184.36   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 378036     | 2919.09                            | 7331.25  | 6   | 13801,13976,14151,13798,13973,14148 | 4412.16 | 151.15   |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 220268     | 2366.88                            | 6771.65  | 6   | 20479,20647,20815,20476,20644,20812 | 4404.77 | 186.1    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 378036     | 2749.32                            | 7152.83  | 6   | 676,851,1026,673,848,1023           | 4403.51 | 160.17   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 378036     | 3074.18                            | 7403.94  | 6   | 12226,12401,12576,12223,12398,12573 | 4329.76 | 140.84   |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 378036     | 2857.32                            | 7154.76  | 6   | 7501,7676,7851,7498,7673,7848       | 4297.44 | 150.4    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 378036     | 3184.47                            | 7412.58  | 6   | 12751,12926,13101,12748,12923,13098 | 4228.11 | 132.77   |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 378036     | 2888.23                            | 7105.18  | 6   | 1726,1901,2076,1723,1898,2073       | 4216.95 | 146.0    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 189018     | 3249.77                            | 7390.26  | 6   | 24000,24168,24336,23997,24165,24333 | 4140.49 | 127.41   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 378036     | 3243.2                             | 7373.41  | 6   | 11176,11351,11526,11173,11348,11523 | 4130.21 | 127.35   |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 189018     | 3262.39                            | 7346.55  | 6   | 18456,18624,18792,18453,18621,18789 | 4084.16 | 125.19   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 315536     | 3102.01                            | 7162.03  | 6   | 10119,10294,10469,10116,10291,10466 | 4060.02 | 130.88   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 315536     | 3108.25                            | 7140.91  | 6   | 14844,15019,15194,14841,15016,15191 | 4032.66 | 129.74   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 315536     | 3111.67                            | 7105.2   | 6   | 15894,16069,16244,15891,16066,16241 | 3993.53 | 128.34   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 315536     | 3107.25                            | 7089.6   | 6   | 9069,9244,9419,9066,9241,9416       | 3982.35 | 128.16   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 378036     | 2164.78                            | 6143.65  | 6   | 4351,4526,4701,4348,4523,4698       | 3978.87 | 183.8    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 189018     | 1846.3                             | 5815.47  | 6   | 19464,19632,19800,19461,19629,19797 | 3969.17 | 214.98   |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 189018     | 1873.85                            | 5813.88  | 6   | 20976,21144,21312,20973,21141,21309 | 3940.03 | 210.26   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 378036     | 2190.93                            | 6115.45  | 6   | 3826,4001,4176,3823,3998,4173       | 3924.52 | 179.13   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 378036     | 2170.12                            | 6072.64  | 6   | 2776,2951,3126,2773,2948,3123       | 3902.52 | 179.83   |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 189018     | 2030.47                            | 5834.38  | 6   | 20472,20640,20808,20469,20637,20805 | 3803.91 | 187.34   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 315536     | 2406.09                            | 6202.99  | 6   | 13794,13969,14144,13791,13966,14141 | 3796.9  | 157.8    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 189018     | 2045.96                            | 5821.68  | 6   | 21984,22152,22320,21981,22149,22317 | 3775.72 | 184.55   |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 157768     | 2416.36                            | 6166.78  | 6   | 22985,23153,23321,22982,23150,23318 | 3750.42 | 155.21   |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 157768     | 2415.33                            | 6111.56  | 6   | 17441,17609,17777,17438,17606,17774 | 3696.23 | 153.03   |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 315536     | 2300.48                            | 5980.0   | 6   | 6444,6619,6794,6441,6616,6791       | 3679.52 | 159.95   |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 315536     | 2311.46                            | 5987.31  | 6   | 669,844,1019,666,841,1016           | 3675.85 | 159.03   |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 315536     | 2430.27                            | 6006.06  | 6   | 7494,7669,7844,7491,7666,7841       | 3575.79 | 147.14   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 315536     | 2555.2                             | 6130.52  | 6   | 12219,12394,12569,12216,12391,12566 | 3575.32 | 139.92   |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 315536     | 2425.0                             | 5936.54  | 6   | 1719,1894,2069,1716,1891,2066       | 3511.54 | 144.81   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 315536     | 2646.51                            | 6122.78  | 6   | 12744,12919,13094,12741,12916,13091 | 3476.27 | 131.35   |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 157768     | 2731.62                            | 6179.39  | 6   | 18449,18617,18785,18446,18614,18782 | 3447.77 | 126.22   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 315536     | 2702.92                            | 6147.18  | 6   | 11169,11344,11519,11166,11341,11516 | 3444.26 | 127.43   |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 157768     | 2742.11                            | 6145.93  | 6   | 23993,24161,24329,23990,24158,24326 | 3403.82 | 124.13   |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 157768     | 1554.96                            | 4904.02  | 6   | 20969,21137,21305,20966,21134,21302 | 3349.06 | 215.38   |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 157768     | 1549.26                            | 4845.43  | 6   | 19457,19625,19793,19454,19622,19790 | 3296.17 | 212.76   |
