+-----+------------+----------+-----------+----------+------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+-------------------------+---------------+-----+-------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages | fuzz | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-munro | patched-munro | cnt |                 qid                 | pct_diff |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 1024       | 34.58                   | 82.48         | 6   | 10134,10254,10374,10135,10255,10375 | 138.52   |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 32768      | 1227.93                 | 2840.56       | 6   | 6919,7039,7159,6920,7040,7160       | 131.33   |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 8192       | 302.44                  | 691.48        | 6   | 7629,7749,7869,7630,7750,7870       | 128.63   |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 64018      | 2334.15                 | 5333.95       | 6   | 7644,7764,7884,7645,7765,7885       | 128.52   |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 2048       | 80.11                   | 181.89        | 6   | 6899,7019,7139,6900,7020,7140       | 127.05   |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 189018     | 6905.39                 | 15649.02      | 6   | 7664,7784,7904,7665,7785,7905       | 126.62   |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 2048       | 79.08                   | 178.5         | 6   | 7619,7739,7859,7620,7740,7860       | 125.72   |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 1024       | 41.27                   | 91.8          | 6   | 7614,7734,7854,7615,7735,7855       | 122.44   |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 256        | 10.38                   | 22.87         | 6   | 10124,10244,10364,10125,10245,10365 | 120.33   |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 512        | 19.82                   | 43.64         | 6   | 8329,8449,8569,8330,8450,8570       | 120.18   |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 4096       | 28.68                   | 62.29         | 6   | 2089,2224,2359,2090,2225,2360       | 117.19   |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 256        | 11.05                   | 23.53         | 6   | 9404,9524,9644,9405,9525,9645       | 112.94   |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 256        | 10.67                   | 22.46         | 6   | 9044,9164,9284,9045,9165,9285       | 110.5    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 256        | 12.48                   | 25.45         | 6   | 6884,7004,7124,6885,7005,7125       | 103.93   |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 251518     | 3201.0                  | 6258.07       | 6   | 6594,6714,6834,6595,6715,6835       | 95.5     |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 220268     | 2794.74                 | 5418.37       | 6   | 6589,6709,6829,6590,6710,6830       | 93.88    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 282768     | 3629.16                 | 6934.07       | 6   | 6599,6719,6839,6600,6720,6840       | 91.07    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 157768     | 2031.52                 | 3875.6        | 6   | 6579,6699,6819,6580,6700,6820       | 90.77    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 32768      | 435.57                  | 826.5         | 6   | 6559,6679,6799,6560,6680,6800       | 89.75    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 126518     | 1671.36                 | 3154.56       | 6   | 6574,6694,6814,6575,6695,6815       | 88.74    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 189018     | 2439.07                 | 4589.19       | 6   | 6584,6704,6824,6585,6705,6825       | 88.15    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 95268      | 1257.76                 | 2363.55       | 6   | 6569,6689,6809,6570,6690,6810       | 87.92    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 64018      | 850.91                  | 1597.54       | 6   | 6564,6684,6804,6565,6685,6805       | 87.74    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 8192       | 113.36                  | 210.4         | 6   | 6549,6669,6789,6550,6670,6790       | 85.6     |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 128        | 7.43                    | 13.76         | 6   | 6879,6999,7119,6880,7000,7120       | 85.2     |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 16384      | 221.76                  | 406.13        | 6   | 6554,6674,6794,6555,6675,6795       | 83.14    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 1024       | 13.65                   | 24.9          | 6   | 3294,3429,3564,3295,3430,3565       | 82.42    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 4096       | 61.02                   | 106.38        | 6   | 6544,6664,6784,6545,6665,6785       | 74.34    |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 128        | 6.87                    | 11.84         | 6   | 9039,9159,9279,9040,9160,9280       | 72.34    |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 95268      | 4384.84                 | 7533.75       | 6   | 8369,8489,8609,8370,8490,8610       | 71.81    |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 4096       | 189.49                  | 324.1         | 6   | 9064,9184,9304,9065,9185,9305       | 71.04    |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 282768     | 13020.59                | 22263.5       | 6   | 9479,9599,9719,9480,9600,9720       | 70.99    |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 4096       | 189.04                  | 322.74        | 6   | 10144,10264,10384,10145,10265,10385 | 70.73    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 189018     | 9640.27                 | 16323.54      | 6   | 6944,7064,7184,6945,7065,7185       | 69.33    |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 251518     | 11370.56                | 19252.08      | 6   | 9114,9234,9354,9115,9235,9355       | 69.32    |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 126518     | 5873.73                 | 9922.98       | 6   | 8374,8494,8614,8375,8495,8615       | 68.94    |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 282768     | 12863.7                 | 21711.36      | 6   | 9119,9239,9359,9120,9240,9360       | 68.78    |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 189018     | 8807.02                 | 14838.83      | 6   | 9464,9584,9704,9465,9585,9705       | 68.49    |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 157768     | 7330.89                 | 12300.7       | 6   | 9459,9579,9699,9460,9580,9700       | 67.79    |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 1024       | 50.05                   | 83.67         | 6   | 9054,9174,9294,9055,9175,9295       | 67.17    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 251518     | 13028.52                | 21750.17      | 6   | 6954,7074,7194,6955,7075,7195       | 66.94    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 64018      | 3315.11                 | 5528.97       | 6   | 6924,7044,7164,6925,7045,7165       | 66.78    |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 2048       | 97.03                   | 161.8         | 6   | 9059,9179,9299,9060,9180,9300       | 66.75    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 16384      | 851.88                  | 1420.02       | 6   | 6914,7034,7154,6915,7035,7155       | 66.69    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 282768     | 14715.36                | 24477.6       | 6   | 6959,7079,7199,6960,7080,7200       | 66.34    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 95268      | 4943.97                 | 8217.27       | 6   | 6929,7049,7169,6930,7050,7170       | 66.21    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 126518     | 6539.63                 | 10868.36      | 6   | 6934,7054,7174,6935,7055,7175       | 66.19    |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 512        | 25.57                   | 42.37         | 6   | 10129,10249,10369,10130,10250,10370 | 65.7     |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 4096       | 215.88                  | 357.19        | 6   | 6904,7024,7144,6905,7025,7145       | 65.46    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 220268     | 11450.76                | 18926.93      | 6   | 6949,7069,7189,6950,7070,7190       | 65.29    |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 512        | 26.08                   | 43.05         | 6   | 9049,9169,9289,9050,9170,9290       | 65.07    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 32768      | 1671.88                 | 2759.37       | 6   | 7639,7759,7879,7640,7760,7880       | 65.05    |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 1024       | 51.66                   | 85.26         | 6   | 8334,8454,8574,8335,8455,8575       | 65.04    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 2048       | 33.46                   | 55.04         | 6   | 6539,6659,6779,6540,6660,6780       | 64.49    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 95268      | 4868.63                 | 7948.73       | 6   | 7649,7769,7889,7650,7770,7890       | 63.26    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 126518     | 6502.0                  | 10583.26      | 6   | 7654,7774,7894,7655,7775,7895       | 62.77    |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 128        | 9.89                    | 16.04         | 6   | 4899,5034,5169,4900,5035,5170       | 62.18    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 282768     | 14413.56                | 23202.16      | 6   | 7679,7799,7919,7680,7800,7920       | 60.97    |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 512        | 27.2                    | 43.43         | 6   | 9409,9529,9649,9410,9530,9650       | 59.67    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 512        | 30.05                   | 47.92         | 6   | 6889,7009,7129,6890,7010,7130       | 59.47    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 1024       | 18.35                   | 28.95         | 6   | 6534,6654,6774,6535,6655,6775       | 57.77    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 4096       | 218.8                   | 344.51        | 6   | 7624,7744,7864,7625,7745,7865       | 57.45    |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 220268     | 4584.95                 | 7102.14       | 6   | 8029,8149,8269,8030,8150,8270       | 54.9     |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 256        | 15.06                   | 23.18         | 6   | 8324,8444,8564,8325,8445,8565       | 53.92    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 8192       | 51.88                   | 79.69         | 6   | 4119,4254,4389,4120,4255,4390       | 53.6     |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 126518     | 2629.48                 | 4026.19       | 6   | 9814,9934,10054,9815,9935,10055     | 53.12    |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 126518     | 2650.71                 | 4055.38       | 6   | 8014,8134,8254,8015,8135,8255       | 52.99    |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 251518     | 5340.98                 | 8162.47       | 6   | 9834,9954,10074,9835,9955,10075     | 52.83    |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 4096       | 243.06                  | 371.19        | 6   | 8344,8464,8584,8345,8465,8585       | 52.72    |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 220268     | 4593.51                 | 6990.78       | 6   | 9829,9949,10069,9830,9950,10070     | 52.19    |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 282768     | 5927.91                 | 9019.81       | 6   | 9839,9959,10079,9840,9960,10080     | 52.16    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 256        | 15.97                   | 24.29         | 6   | 7604,7724,7844,7605,7725,7845       | 52.1     |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 157768     | 3322.06                 | 5028.88       | 6   | 8019,8139,8259,8020,8140,8260       | 51.38    |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 8192       | 178.79                  | 269.99        | 6   | 7989,8109,8229,7990,8110,8230       | 51.01    |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 189018     | 3983.99                 | 6008.9        | 6   | 9824,9944,10064,9825,9945,10065     | 50.83    |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 282768     | 5929.5                  | 8909.53       | 6   | 8039,8159,8279,8040,8160,8280       | 50.26    |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 32768      | 695.91                  | 1042.45       | 6   | 7999,8119,8239,8000,8120,8240       | 49.8     |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 16384      | 351.19                  | 525.63        | 6   | 7994,8114,8234,7995,8115,8235       | 49.67    |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 189018     | 4053.94                 | 6036.83       | 6   | 8024,8144,8264,8025,8145,8265       | 48.91    |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 95268      | 2016.9                  | 3003.22       | 6   | 8009,8129,8249,8010,8130,8250       | 48.9     |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 64018      | 1362.67                 | 2024.4        | 6   | 8004,8124,8244,8005,8125,8245       | 48.56    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 256        | 6.31                    | 9.35          | 6   | 6524,6644,6764,6525,6645,6765       | 48.18    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 64         | 5.63                    | 8.3           | 6   | 6874,6994,7114,6875,6995,7115       | 47.42    |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 512        | 10.83                   | 15.95         | 6   | 6529,6649,6769,6530,6650,6770       | 47.28    |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 4096       | 92.55                   | 136.26        | 6   | 7984,8104,8224,7985,8105,8225       | 47.23    |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 32768      | 710.95                  | 1045.3        | 6   | 9799,9919,10039,9800,9920,10040     | 47.03    |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 64         | 4.67                    | 6.86          | 6   | 10114,10234,10354,10115,10235,10355 | 46.9     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 512        | 12.27                   | 17.94         | 6   | 454,589,724,455,590,725             | 46.21    |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 95268      | 2057.4                  | 3007.43       | 6   | 9809,9929,10049,9810,9930,10050     | 46.18    |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 64018      | 1407.84                 | 2056.3        | 6   | 9804,9924,10044,9805,9925,10045     | 46.06    |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 128        | 8.48                    | 12.35         | 6   | 9399,9519,9639,9400,9520,9640       | 45.64    |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 157768     | 3434.72                 | 4996.72       | 6   | 9819,9939,10059,9820,9940,10060     | 45.48    |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 16384      | 357.0                   | 519.26        | 6   | 9794,9914,10034,9795,9915,10035     | 45.45    |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 251518     | 5427.67                 | 7892.47       | 6   | 8034,8154,8274,8035,8155,8275       | 45.41    |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 2048       | 49.2                    | 71.49         | 6   | 9779,9899,10019,9780,9900,10020     | 45.3     |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 4096       | 94.04                   | 136.19        | 6   | 9784,9904,10024,9785,9905,10025     | 44.82    |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 1024       | 26.55                   | 37.73         | 6   | 9774,9894,10014,9775,9895,10015     | 42.11    |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 128        | 8.47                    | 12.0          | 6   | 10119,10239,10359,10120,10240,10360 | 41.68    |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 1024       | 26.83                   | 37.86         | 6   | 7974,8094,8214,7975,8095,8215       | 41.11    |
| 7   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 8192       | 186.3                   | 262.03        | 6   | 9789,9909,10029,9790,9910,10030     | 40.65    |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 128        | 8.77                    | 12.3          | 6   | 8319,8439,8559,8320,8440,8560       | 40.25    |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 512        | 14.77                   | 20.71         | 6   | 7969,8089,8209,7970,8090,8210       | 40.22    |
