+-----+------------+----------+-----------+----------+--------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------+----------------------------+-----+-------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz  | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values |  master  | patched-geoghegan-43ff7415 | cnt |                 qid                 | pct_diff |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 4          | 1.63     | 2.25                       | 6   | 21855,22023,22191,21859,22027,22195 | 38.04    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 256        | 2.77     | 3.82                       | 6   | 29793,29996,30199,29797,30000,30203 | 37.91    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1          | 1.24     | 1.67                       | 6   | 40279,40468,40657,40283,40472,40661 | 34.68    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 8          | 2.04     | 2.69                       | 6   | 22870,23038,23206,22874,23042,23210 | 31.86    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 16         | 1.48     | 1.94                       | 6   | 2129,2304,2479,2133,2308,2483       | 31.08    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 128        | 1.91     | 2.47                       | 6   | 26132,26335,26538,26136,26339,26542 | 29.32    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 512        | 2.13     | 2.75                       | 6   | 26146,26349,26552,26150,26353,26556 | 29.11    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 32         | 3.0      | 3.85                       | 6   | 21372,21540,21708,21376,21544,21712 | 28.33    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 4          | 1.43     | 1.82                       | 6   | 23367,23535,23703,23371,23539,23707 | 27.27    |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 2          | 0.99     | 1.26                       | 6   | 45956,46145,46334,45960,46149,46338 | 27.27    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 131072     | 384.07   | 487.74                     | 6   | 35862,36051,36240,35866,36055,36244 | 26.99    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 1          | 0.97     | 1.22                       | 6   | 21337,21505,21673,21341,21509,21677 | 25.77    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 1          | 1.17     | 1.47                       | 6   | 8401,8576,8751,8405,8580,8755       | 25.64    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 2012144    | 5685.05  | 7133.79                    | 6   | 35918,36107,36296,35922,36111,36300 | 25.48    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 65536      | 205.71   | 257.36                     | 6   | 35855,36044,36233,35859,36048,36237 | 25.11    |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 1024       | 3.03     | 3.79                       | 4   | 53957,54146,53961,54150             | 25.08    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 2          | 1.32     | 1.65                       | 6   | 15758,15933,16108,15762,15937,16112 | 25.0     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 1          | 1.05     | 1.31                       | 6   | 15226,15401,15576,15230,15405,15580 | 24.76    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 1          | 1.01     | 1.26                       | 6   | 24361,24529,24697,24365,24533,24701 | 24.75    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1262144    | 3638.4   | 4525.27                    | 6   | 43268,43457,43646,43272,43461,43650 | 24.38    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1762144    | 5112.41  | 6353.31                    | 6   | 43282,43471,43660,43286,43475,43664 | 24.27    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 262144     | 766.99   | 949.74                     | 6   | 35869,36058,36247,35873,36062,36251 | 23.83    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1512144    | 4373.56  | 5409.97                    | 6   | 43275,43464,43653,43279,43468,43657 | 23.7     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 4          | 1.46     | 1.8                        | 6   | 22863,23031,23199,22867,23035,23203 | 23.29    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 2262144    | 6672.87  | 8203.59                    | 6   | 43296,43485,43674,43300,43489,43678 | 22.94    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 2262144    | 6544.74  | 8038.19                    | 6   | 35925,36114,36303,35929,36118,36307 | 22.82    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 512144     | 1518.01  | 1859.46                    | 6   | 43247,43436,43625,43251,43440,43629 | 22.49    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 1012144    | 2932.55  | 3586.22                    | 6   | 35890,36079,36268,35894,36083,36272 | 22.29    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 1          | 1.2      | 1.46                       | 6   | 39145,39334,39523,39149,39338,39527 | 21.67    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 1262144    | 3678.68  | 4475.1                     | 6   | 35897,36086,36275,35901,36090,36279 | 21.65    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 8          | 2.21     | 2.67                       | 6   | 19342,19510,19678,19346,19514,19682 | 20.81    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 1512144    | 4470.68  | 5400.08                    | 6   | 35904,36093,36282,35908,36097,36286 | 20.79    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 512144     | 1495.46  | 1804.39                    | 6   | 35876,36065,36254,35880,36069,36258 | 20.66    |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 64         | 1.19     | 1.43                       | 4   | 53929,54118,53933,54122             | 20.17    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 1          | 1.21     | 1.45                       | 6   | 526,701,876,530,705,880             | 19.83    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 4048576    | 1481.49  | 1772.29                    | 6   | 26244,26447,26650,26248,26451,26654 | 19.63    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 64         | 2.31     | 2.76                       | 6   | 33433,33636,33839,33437,33640,33843 | 19.48    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 32768      | 115.46   | 136.45                     | 6   | 35848,36037,36226,35852,36041,36230 | 18.18    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 762144     | 2353.74  | 2766.79                    | 6   | 43254,43443,43632,43258,43447,43636 | 17.55    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 128        | 2.45     | 2.86                       | 6   | 29786,29989,30192,29790,29993,30196 | 16.73    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 262144     | 774.92   | 903.53                     | 6   | 43240,43429,43618,43244,43433,43622 | 16.6     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1512144    | 4266.01  | 4965.3                     | 6   | 34770,34959,35148,34774,34963,35152 | 16.39    |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 2          | 1.04     | 1.21                       | 6   | 48791,48980,49169,48795,48984,49173 | 16.35    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 1          | 1.17     | 1.36                       | 6   | 36310,36499,36688,36314,36503,36692 | 16.24    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 32         | 1.85     | 2.15                       | 6   | 25509,25712,25915,25513,25716,25919 | 16.22    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 32         | 1.89     | 2.19                       | 6   | 26118,26321,26524,26122,26325,26528 | 15.87    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 128        | 2.28     | 2.64                       | 6   | 6875,7050,7225,6879,7054,7229       | 15.79    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 8          | 1.54     | 1.78                       | 6   | 11047,11222,11397,11051,11226,11401 | 15.58    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 64         | 1.93     | 2.23                       | 6   | 8443,8618,8793,8447,8622,8797       | 15.54    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 8          | 1.94     | 2.24                       | 6   | 19846,20014,20182,19850,20018,20186 | 15.46    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 16         | 2.67     | 3.08                       | 6   | 22877,23045,23213,22881,23049,23217 | 15.36    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 512        | 2.54     | 2.93                       | 6   | 25537,25740,25943,25541,25744,25947 | 15.35    |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 1          | 0.85     | 0.98                       | 6   | 45382,45571,45760,45386,45575,45764 | 15.29    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 16         | 1.9      | 2.19                       | 6   | 32201,32404,32607,32205,32408,32611 | 15.26    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 2048       | 3.37     | 3.88                       | 6   | 32859,33062,33265,32863,33066,33269 | 15.13    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 16         | 1.59     | 1.83                       | 6   | 14729,14904,15079,14733,14908,15083 | 15.09    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 2012144    | 5797.54  | 6672.12                    | 6   | 43289,43478,43667,43293,43482,43671 | 15.09    |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 16         | 1.13     | 1.3                        | 6   | 52781,52970,53159,52785,52974,53163 | 15.04    |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 128        | 1.47     | 1.69                       | 4   | 53936,54125,53940,54129             | 14.97    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1012144    | 2891.03  | 3317.29                    | 6   | 34756,34945,35134,34760,34949,35138 | 14.74    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1262144    | 3641.97  | 4175.88                    | 6   | 34763,34952,35141,34767,34956,35145 | 14.66    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 512        | 2.53     | 2.9                        | 6   | 32845,33048,33251,32849,33052,33255 | 14.62    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 2          | 1.51     | 1.73                       | 6   | 35183,35372,35561,35187,35376,35565 | 14.57    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 1          | 1.1      | 1.26                       | 6   | 22849,23017,23185,22853,23021,23189 | 14.55    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 512        | 2.56     | 2.93                       | 6   | 27364,27567,27770,27368,27571,27774 | 14.45    |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 1          | 0.9      | 1.03                       | 6   | 44815,45004,45193,44819,45008,45197 | 14.44    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 64         | 2.09     | 2.39                       | 6   | 27343,27546,27749,27347,27550,27753 | 14.35    |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 1          | 0.86     | 0.98                       | 6   | 44248,44437,44626,44252,44441,44630 | 13.95    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1          | 1.15     | 1.31                       | 6   | 42547,42736,42925,42551,42740,42929 | 13.91    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 65536      | 203.49   | 231.72                     | 6   | 34721,34910,35099,34725,34914,35103 | 13.87    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 762144     | 2238.57  | 2548.69                    | 6   | 35883,36072,36261,35887,36076,36265 | 13.85    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 1762144    | 5165.83  | 5873.22                    | 6   | 35911,36100,36289,35915,36104,36293 | 13.69    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 16384      | 9.31     | 10.58                      | 6   | 26181,26384,26587,26185,26388,26591 | 13.64    |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 4          | 1.25     | 1.42                       | 6   | 49932,50121,50310,49936,50125,50314 | 13.6     |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2048576    | 3174.72  | 3605.17                    | 6   | 33538,33741,33944,33542,33745,33948 | 13.56    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 1          | 1.28     | 1.45                       | 6   | 38578,38767,38956,38582,38771,38960 | 13.28    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 762144     | 2210.52  | 2503.84                    | 6   | 34749,34938,35127,34753,34942,35131 | 13.27    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1          | 1.21     | 1.37                       | 6   | 37444,37633,37822,37448,37637,37826 | 13.22    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 32         | 2.82     | 3.19                       | 6   | 23388,23556,23724,23392,23560,23728 | 13.12    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 4          | 1.86     | 2.1                        | 6   | 41427,41616,41805,41431,41620,41809 | 12.9     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 262144     | 103.96   | 117.3                      | 6   | 24991,25194,25397,24995,25198,25401 | 12.83    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 4          | 1.25     | 1.41                       | 6   | 15765,15940,16115,15769,15944,16119 | 12.8     |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 2          | 1.02     | 1.15                       | 6   | 45389,45578,45767,45393,45582,45771 | 12.75    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 8          | 2.06     | 2.32                       | 6   | 20854,21022,21190,20858,21026,21194 | 12.62    |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 4          | 1.27     | 1.43                       | 6   | 43695,43884,44073,43699,43888,44077 | 12.6     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 2262144    | 6519.86  | 7339.24                    | 6   | 42162,42351,42540,42166,42355,42544 | 12.57    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 2262144    | 6210.31  | 6989.68                    | 6   | 34791,34980,35169,34795,34984,35173 | 12.55    |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 32         | 4.95     | 5.57                       | 6   | 48819,49008,49197,48823,49012,49201 | 12.53    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1          | 1.04     | 1.17                       | 6   | 30955,31158,31361,30959,31162,31365 | 12.5     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1012144    | 3014.53  | 3387.18                    | 6   | 43261,43450,43639,43265,43454,43643 | 12.36    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 32768      | 107.31   | 120.42                     | 6   | 34714,34903,35092,34718,34907,35096 | 12.22    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 16         | 1.58     | 1.77                       | 6   | 25502,25705,25908,25506,25709,25912 | 12.03    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 8          | 3.41     | 3.82                       | 6   | 43135,43324,43513,43139,43328,43517 | 12.02    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 8          | 1.43     | 1.6                        | 6   | 10522,10697,10872,10526,10701,10876 | 11.89    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 32         | 7.74     | 8.66                       | 6   | 40314,40503,40692,40318,40507,40696 | 11.89    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 4          | 1.19     | 1.33                       | 6   | 33405,33608,33811,33409,33612,33815 | 11.76    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 2012144    | 5919.37  | 6614.3                     | 6   | 42155,42344,42533,42159,42348,42537 | 11.74    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 1762144    | 5177.9   | 5782.19                    | 6   | 42148,42337,42526,42152,42341,42530 | 11.67    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 8          | 1.29     | 1.44                       | 6   | 7897,8072,8247,7901,8076,8251       | 11.63    |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 4          | 1.32     | 1.47                       | 6   | 48231,48420,48609,48235,48424,48613 | 11.36    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 512        | 2.74     | 3.05                       | 6   | 29191,29394,29597,29195,29398,29601 | 11.31    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 1012144    | 2980.53  | 3314.84                    | 6   | 42127,42316,42505,42131,42320,42509 | 11.22    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 282768     | 1983.17  | 2205.12                    | 6   | 17970,18138,18306,17974,18142,18310 | 11.19    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 2          | 1.63     | 1.81                       | 6   | 36884,37073,37262,36888,37077,37266 | 11.04    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 32         | 2.09     | 2.32                       | 6   | 29163,29366,29569,29167,29370,29573 | 11.0     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 2          | 1.28     | 1.42                       | 6   | 15233,15408,15583,15237,15412,15587 | 10.94    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 16384      | 9.16     | 10.16                      | 6   | 32880,33083,33286,32884,33087,33290 | 10.92    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 512        | 4.15     | 4.6                        | 6   | 15289,15464,15639,15293,15468,15643 | 10.84    |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 1          | 1.11     | 1.23                       | 4   | 53887,54076,53891,54080             | 10.81    |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 256        | 1.85     | 2.05                       | 4   | 53943,54132,53947,54136             | 10.81    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 8          | 3.07     | 3.4                        | 6   | 35197,35386,35575,35201,35390,35579 | 10.75    |
