1.18	1.12	1
1.16	1.27	1
1.14	1.49	1
1.25	1.44	1
1.37	1.55	1
1.53	1.54	1
1.64	1.93	1
2.11	2.21	1
2.7	2.83	1
3.85	3.81	1
5.73	5.89	1
9.93	9.88	1
17.62	17.53	1
32.71	32.85	1
60.9	60.16	1
117.96	119.12	1
224.24	230.79	1
429.06	450.18	1
628.96	646.49	1
850.48	860.43	1
1045.71	1088.3	1
1273.27	1319.13	1
1479.77	1502.44	1
1655.52	1676.83	1
1891.37	1903.23	1
1.09	1.23	1
1.17	1.26	1
1.1	1.19	1
1.29	1.31	1
1.28	1.52	1
1.61	1.97	1
2.05	2.4	1
2.68	3.79	1
3.68	6.27	1
5.62	11.32	1
9.98	21.64	1
18.58	41.01	1
35.07	81.05	1
69.45	158.36	1
131.78	316.53	1
258.28	622.84	1
512.89	1250.48	1
990.61	2408.37	1
1456.36	3602.56	1
1955.52	4827.27	1
2428.84	5936.54	1
2914.83	7105.18	1
3379.28	8379.95	1
3878.55	9446.55	1
4319.25	10648.68	1
1.17	1.23	1
1.14	1.12	1
1.07	1.26	1
1.38	1.34	1
1.54	1.57	1
2.17	1.61	1
1.97	1.94	1
2.17	2.28	1
2.81	2.9	1
3.74	3.82	1
5.81	5.9	1
8.68	10.01	1
15.66	17.65	1
28.02	32.82	1
51.47	61.43	1
97.07	119.23	1
186.59	235.21	1
347.17	439.73	1
506.51	663.02	1
680.24	885.4	1
820.17	1085.69	1
1022.68	1291.65	1
1191.19	1507.79	1
1347.3	1727.96	1
1495.26	1937.89	1
1.07	1.21	1
1.13	1.14	1
1.0	1.11	1
1.3	1.39	1
1.45	1.68	1
1.87	1.88	1
2.02	2.4	1
2.62	3.82	1
3.66	6.28	1
5.61	11.36	1
9.58	22.41	1
17.4	41.28	1
33.4	81.23	1
64.08	161.68	1
123.71	316.28	1
247.06	625.88	1
484.53	1246.99	1
945.42	2433.3	1
1404.64	3577.57	1
1849.6	4821.26	1
2309.06	5987.31	1
2754.05	7152.83	1
3221.1	8296.41	1
3641.02	9573.18	1
