0.96	1.0	1
1.09	1.0	1
1.38	1.41	1
1.76	1.82	1
2.76	2.76	1
4.03	3.89	1
6.72	6.6	1
10.85	8.28	1
14.76	9.84	1
13.59	14.4	1
17.91	15.74	1
17.05	14.33	1
18.3	13.97	1
18.73	18.52	1
23.88	25.21	1
29.13	32.5	1
43.88	60.45	1
70.11	108.37	1
126.62	196.04	1
235.89	374.69	1
442.44	737.79	1
822.66	1401.74	1
1261.27	2112.79	1
1635.09	2791.31	1
2064.22	3497.6	1
2502.7	4140.72	1
2839.68	4803.55	1
3168.91	5513.04	1
3652.78	6291.98	1
0.88	0.95	1
0.97	1.88	1
1.28	1.19	1
1.69	1.76	1
2.48	2.41	1
4.18	4.14	1
7.26	6.41	1
9.49	8.8	1
13.27	11.88	1
13.53	9.32	1
16.14	12.9	1
20.43	16.49	1
20.21	14.04	1
25.36	23.75	1
43.64	31.18	1
68.71	47.03	1
123.93	78.81	1
223.79	148.1	1
446.76	276.12	1
858.24	530.62	1
1709.77	1043.18	1
3326.56	2005.91	1
4962.09	3014.38	1
6576.44	3972.51	1
8235.76	4984.6	1
9750.29	5933.83	1
11493.21	6910.9	1
12956.97	7876.83	1
14608.19	8840.62	1
0.8	0.88	1
0.94	1.02	1
1.33	1.31	1
1.68	1.68	1
2.4	2.44	1
3.92	3.94	1
7.05	6.51	1
11.17	10.13	1
13.23	11.72	1
14.26	13.6	1
15.85	14.54	1
15.2	11.71	1
18.27	17.97	1
19.42	17.97	1
22.69	23.82	1
29.98	33.16	1
45.41	58.75	1
73.68	104.97	1
125.72	193.33	1
229.32	366.47	1
446.15	718.86	1
843.32	1383.34	1
1249.02	2053.72	1
1671.82	2774.51	1
2048.36	3004.4	1
2425.82	4080.7	1
2898.42	4706.62	1
3239.74	5408.62	1
3711.89	6059.64	1
0.84	0.98	1
1.0	1.1	1
1.31	1.31	1
1.6	1.7	1
2.45	2.54	1
4.06	4.2	1
6.65	6.74	1
10.5	8.67	1
12.27	13.19	1
15.83	15.99	1
16.25	15.31	1
19.41	14.4	1
22.58	19.42	1
30.17	19.69	1
39.39	30.28	1
68.84	40.78	1
119.42	78.4	1
230.48	144.14	1
440.45	265.32	1
860.3	520.36	1
1714.32	1026.87	1
3307.29	1926.02	1
4939.31	2938.02	1
6514.18	3941.51	1
8123.69	4847.97	1
9734.69	5778.15	1
11368.02	6783.41	1
12965.54	7675.27	1
14602.11	8608.09	1
0.96	0.95	2
0.98	1.13	2
1.21	1.28	2
1.72	1.76	2
2.26	2.46	2
4.17	4.16	2
6.86	6.94	2
9.75	9.23	2
10.21	15.26	2
14.09	10.42	2
16.68	17.31	2
18.26	16.49	2
19.83	15.74	2
19.96	20.81	2
28.19	33.34	2
38.42	46.22	2
58.6	79.77	2
106.55	136.92	2
197.0	264.72	2
370.06	513.4	2
713.84	989.24	2
1390.22	1955.55	2
2029.52	2855.78	2
2734.39	3788.77	2
3390.55	4696.55	2
4089.3	5618.82	2
4713.58	6605.81	2
5446.44	7540.27	2
6078.67	8481.75	2
1.0	0.89	2
0.96	1.13	2
1.2	1.43	2
1.68	1.84	2
2.56	2.4	2
4.22	4.32	2
6.2	6.85	2
9.77	10.15	2
12.86	14.59	2
15.99	14.41	2
17.77	13.12	2
15.69	15.44	2
23.35	17.63	2
27.47	21.22	2
40.94	26.72	2
61.13	39.8	2
109.24	64.78	2
195.32	118.01	2
384.5	226.32	2
746.75	427.12	2
1466.1	821.39	2
2860.53	1630.21	2
4274.37	2381.19	2
5656.61	3144.59	2
7041.57	3957.72	2
8449.27	4701.79	2
9868.62	5446.45	2
11215.83	6222.51	2
12609.71	7057.29	2
0.98	1.02	2
1.25	1.13	2
1.21	1.32	2
1.63	1.84	2
2.6	2.54	2
4.24	4.32	2
6.96	7.16	2
10.39	9.57	2
13.91	12.88	2
16.88	11.42	2
17.71	12.83	2
18.36	13.71	2
21.32	16.22	2
21.91	21.76	2
28.98	27.16	2
37.11	46.88	2
58.94	76.41	2
107.03	138.84	2
193.02	262.13	2
367.99	510.58	2
726.88	987.88	2
1395.38	1919.49	2
2041.78	2898.35	2
2731.77	3779.44	2
3354.42	4693.88	2
4059.92	5540.93	2
4711.77	6450.97	2
5390.91	7370.43	2
6106.73	8345.27	2
0.95	0.94	2
0.96	1.16	2
1.22	1.32	2
1.72	1.87	2
2.58	2.71	2
4.09	4.3	2
7.04	6.4	2
10.93	8.11	2
14.73	10.71	2
15.46	11.39	2
16.75	15.66	2
17.31	15.67	2
23.26	17.55	2
27.3	20.66	2
40.93	26.55	2
63.43	38.47	2
109.31	64.36	2
199.81	115.11	2
379.74	215.7	2
754.18	411.21	2
1461.53	805.27	2
2853.23	1546.9	2
4268.88	2296.72	2
5665.72	3024.21	2
7073.86	4168.18	2
9476.51	4498.42	2
9843.16	5215.32	2
11237.12	5994.88	2
12631.24	6695.55	2
0.89	0.88	3
1.13	1.06	3
1.24	1.26	3
1.83	1.67	3
2.53	2.69	3
4.22	3.74	3
6.6	6.84	3
10.54	11.54	3
14.37	8.04	3
16.01	14.65	3
17.63	9.09	3
19.13	14.65	3
21.0	14.93	3
28.31	22.11	3
39.95	29.38	3
62.43	40.86	3
111.12	66.9	3
198.44	116.1	3
385.31	219.67	3
748.11	424.07	3
1486.67	828.71	3
2883.23	1617.55	3
4272.45	2395.6	3
5666.98	3162.71	3
7029.14	3958.5	3
8456.28	4702.92	3
9769.17	5524.62	3
11176.34	6232.42	3
12676.64	7038.48	3
0.96	0.88	3
1.05	0.99	3
1.31	1.35	3
1.68	1.66	3
2.51	2.36	3
3.89	4.23	3
7.04	6.47	3
9.87	8.68	3
14.82	8.87	3
13.78	11.54	3
17.57	12.63	3
17.96	10.87	3
20.94	16.32	3
20.83	19.66	3
26.93	32.68	3
39.85	48.28	3
63.11	76.75	3
106.91	140.35	3
194.09	259.87	3
375.19	514.07	3
721.65	1002.55	3
1395.8	1925.54	3
2042.35	2853.02	3
2726.95	3802.18	3
3403.92	4709.33	3
4075.09	5680.4	3
4750.23	6617.0	3
5461.22	7528.27	3
6094.88	8574.81	3
0.93	1.05	3
1.12	1.09	3
1.27	1.43	3
1.72	1.77	3
2.47	2.74	3
4.01	3.73	3
6.64	6.54	3
11.1	10.35	3
14.91	13.24	3
16.55	11.0	3
16.21	13.88	3
20.02	15.37	3
19.26	16.35	3
26.76	20.36	3
35.93	25.57	3
65.17	38.94	3
111.28	61.92	3
201.89	113.81	3
383.14	211.77	3
739.56	408.38	3
1482.3	803.6	3
2875.73	1559.97	3
4273.37	2330.69	3
5644.07	3094.76	3
7137.68	3790.22	3
8433.66	4488.52	3
9832.56	5211.28	3
11236.17	6019.36	3
12604.1	6760.57	3
1.03	1.08	3
1.03	1.09	3
1.24	1.33	3
1.76	1.71	3
2.58	2.56	3
4.09	3.9	3
6.94	6.19	3
11.04	9.18	3
12.93	11.96	3
14.28	10.96	3
17.3	12.7	3
18.31	16.64	3
18.04	16.71	3
22.54	19.39	3
27.47	31.02	3
36.47	46.5	3
61.8	76.77	3
101.21	138.81	3
196.46	262.12	3
377.26	518.94	3
726.84	996.67	3
1387.81	1895.6	3
2077.4	2838.51	3
2758.01	3735.56	3
3438.3	4679.07	3
4059.08	5590.28	3
4735.15	6582.23	3
5443.12	7361.38	3
6203.59	8351.8	3
0.87	0.85	4
1.0	0.91	4
1.21	1.29	4
1.61	1.66	4
2.33	2.46	4
4.08	4.17	4
6.59	5.99	4
10.71	8.08	4
13.68	12.67	4
16.15	15.84	4
17.38	14.55	4
19.72	15.75	4
20.83	18.51	4
28.45	20.55	4
41.01	32.06	4
69.62	49.01	4
117.23	77.14	4
232.64	147.11	4
433.67	269.24	4
856.14	529.69	4
1718.07	1051.09	4
3322.03	2037.38	4
4906.54	3015.46	4
6530.84	3937.12	4
8166.18	4994.07	4
9797.37	5927.32	4
11329.58	6846.73	4
13008.88	7922.86	4
14614.37	8858.88	4
0.92	0.86	4
1.04	1.05	4
1.26	1.29	4
1.83	1.55	4
2.66	2.61	4
4.18	3.83	4
6.66	6.58	4
11.7	8.16	4
11.39	11.53	4
14.31	10.12	4
17.12	15.97	4
17.67	13.0	4
18.06	15.17	4
20.82	16.84	4
24.7	24.28	4
31.9	37.84	4
43.19	58.69	4
73.66	104.08	4
126.56	196.21	4
233.63	378.15	4
441.68	739.33	4
846.45	1409.22	4
1243.61	1814.62	4
1654.65	2832.53	4
2075.46	3472.97	4
2448.75	4134.4	4
2862.38	4894.8	4
3278.76	5554.12	4
3648.13	6308.34	4
0.97	0.91	4
0.98	0.92	4
1.25	1.25	4
1.72	1.78	4
2.53	2.45	4
4.04	4.02	4
6.91	6.91	4
9.86	9.04	4
14.77	15.7	4
15.81	13.87	4
17.89	13.12	4
20.21	15.34	4
23.76	16.62	4
26.96	19.79	4
41.95	29.25	4
72.17	42.1	4
125.31	82.1	4
230.94	143.04	4
438.2	263.86	4
863.95	511.82	4
1717.01	1038.27	4
3312.45	1974.23	4
4954.66	2984.27	4
6578.07	3939.23	4
8198.77	4819.23	4
9745.45	5744.7	4
11400.86	6755.51	4
12966.4	7765.52	4
14595.53	8683.41	4
0.86	0.78	4
0.95	0.98	4
1.24	1.2	4
1.64	1.71	4
2.67	2.5	4
4.04	3.93	4
5.8	6.69	4
9.9	7.64	4
15.09	14.96	4
14.64	8.05	4
16.42	17.12	4
17.49	12.54	4
16.45	15.18	4
21.68	21.66	4
20.68	24.03	4
30.7	36.55	4
45.5	60.65	4
73.34	104.84	4
126.18	193.55	4
232.97	365.37	4
