+-----+------------+----------+-----------+----------+--------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------------------------+----------------------------------+-----+-------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz  | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-43ff7415 | patched-geoghegan-munro-43ff7415 | cnt |                 qid                 | pct_diff |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 128        | 6.76                       | 9.33                             | 6   | 44868,45057,45246,44869,45058,45247 | 38.02    |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 512        | 10.72                      | 14.79                            | 6   | 50552,50741,50930,50553,50742,50931 | 37.97    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 128        | 9.12                       | 12.55                            | 6   | 43167,43356,43545,43168,43357,43546 | 37.61    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 4          | 1.54                       | 2.11                             | 6   | 23875,24043,24211,23876,24044,24212 | 37.01    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 512        | 10.74                      | 14.63                            | 6   | 36944,37133,37322,36945,37134,37323 | 36.22    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 8          | 1.44                       | 1.96                             | 6   | 7901,8076,8251,7902,8077,8252       | 36.11    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 128        | 2.12                       | 2.88                             | 6   | 32835,33038,33241,32836,33039,33242 | 35.85    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 1          | 1.09                       | 1.48                             | 6   | 41984,42173,42362,41985,42174,42363 | 35.78    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 32         | 1.76                       | 2.38                             | 6   | 3715,3890,4065,3716,3891,4066       | 35.23    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 4          | 1.2                        | 1.62                             | 6   | 1594,1769,1944,1595,1770,1945       | 35.0     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 512        | 13.43                      | 18.06                            | 6   | 40913,41102,41291,40914,41103,41292 | 34.48    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 64         | 1.99                       | 2.67                             | 6   | 9497,9672,9847,9498,9673,9848       | 34.17    |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 128        | 7.95                       | 10.61                            | 6   | 48270,48459,48648,48271,48460,48649 | 33.46    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 16         | 2.38                       | 3.17                             | 6   | 19857,20025,20193,19858,20026,20194 | 33.19    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 2          | 1.09                       | 1.44                             | 6   | 9462,9637,9812,9463,9638,9813       | 32.11    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 64         | 2.62                       | 3.46                             | 6   | 12647,12822,12997,12648,12823,12998 | 32.06    |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1          | 0.91                       | 1.2                              | 6   | 52190,52379,52568,52191,52380,52569 | 31.87    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 2          | 1.14                       | 1.5                              | 6   | 16812,16980,17148,16813,16981,17149 | 31.58    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 64         | 8.58                       | 11.26                            | 6   | 43160,43349,43538,43161,43350,43539 | 31.24    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 16         | 1.64                       | 2.13                             | 6   | 12633,12808,12983,12634,12809,12984 | 29.88    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 64         | 2.09                       | 2.71                             | 6   | 11597,11772,11947,11598,11773,11948 | 29.67    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 1          | 0.88                       | 1.14                             | 6   | 32786,32989,33192,32787,32990,33193 | 29.55    |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 512        | 10.47                      | 13.54                            | 6   | 51119,51308,51497,51120,51309,51498 | 29.32    |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 2          | 0.95                       | 1.22                             | 6   | 44259,44448,44637,44260,44449,44638 | 28.42    |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 32         | 3.93                       | 5.02                             | 6   | 48256,48445,48634,48257,48446,48635 | 27.74    |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 128        | 9.25                       | 11.79                            | 6   | 51105,51294,51483,51106,51295,51484 | 27.46    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 8          | 1.17                       | 1.49                             | 6   | 12101,12276,12451,12102,12277,12452 | 27.35    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 64         | 3.22                       | 4.1                              | 6   | 20879,21047,21215,20880,21048,21216 | 27.33    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 524288     | 203.68                     | 258.62                           | 6   | 34137,34340,34543,34138,34341,34544 | 26.97    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 64         | 8.03                       | 10.19                            | 6   | 34655,34844,35033,34656,34845,35034 | 26.9     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 64         | 1.91                       | 2.42                             | 6   | 7922,8097,8272,7923,8098,8273       | 26.7     |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 128        | 6.47                       | 8.15                             | 6   | 45435,45624,45813,45436,45625,45814 | 25.97    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 2          | 1.32                       | 1.66                             | 6   | 20844,21012,21180,20845,21013,21181 | 25.76    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 512        | 10.83                      | 13.61                            | 6   | 43181,43370,43559,43182,43371,43560 | 25.67    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 128        | 9.44                       | 11.86                            | 6   | 39765,39954,40143,39766,39955,40144 | 25.64    |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1024       | 18.04                      | 22.62                            | 6   | 43755,43944,44133,43756,43945,44134 | 25.39    |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1          | 0.95                       | 1.19                             | 6   | 43685,43874,44063,43686,43875,44064 | 25.26    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 64         | 1.91                       | 2.39                             | 6   | 24911,25114,25317,24912,25115,25318 | 25.13    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 1          | 1.0                        | 1.25                             | 6   | 22349,22517,22685,22350,22518,22686 | 25.0     |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 64         | 10.91                      | 13.61                            | 6   | 41459,41648,41837,41460,41649,41838 | 24.75    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 512        | 10.63                      | 13.24                            | 6   | 35810,35999,36188,35811,36000,36189 | 24.55    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 8          | 3.11                       | 3.87                             | 6   | 40304,40493,40682,40305,40494,40683 | 24.44    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 2          | 1.36                       | 1.69                             | 6   | 41991,42180,42369,41992,42181,42370 | 24.26    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 8          | 1.92                       | 2.38                             | 6   | 24386,24554,24722,24387,24555,24723 | 23.96    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 64         | 9.52                       | 11.78                            | 6   | 36923,37112,37301,36924,37113,37302 | 23.74    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 64         | 1.9                        | 2.34                             | 6   | 34046,34249,34452,34047,34250,34453 | 23.16    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 64         | 8.34                       | 10.25                            | 6   | 40325,40514,40703,40326,40515,40704 | 22.9     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 512        | 14.07                      | 17.22                            | 6   | 36377,36566,36755,36378,36567,36756 | 22.39    |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 8          | 2.15                       | 2.63                             | 6   | 48242,48431,48620,48243,48432,48621 | 22.33    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 64         | 2.2                        | 2.69                             | 6   | 31001,31204,31407,31002,31205,31408 | 22.27    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 8          | 3.42                       | 4.18                             | 6   | 35768,35957,36146,35769,35958,36147 | 22.22    |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1          | 0.92                       | 1.12                             | 6   | 47087,47276,47465,47088,47277,47466 | 21.74    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 64         | 2.23                       | 2.71                             | 6   | 1622,1797,1972,1623,1798,1973       | 21.52    |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 64         | 5.8                        | 7.04                             | 6   | 45995,46184,46373,45996,46185,46374 | 21.38    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1          | 0.94                       | 1.14                             | 6   | 33395,33598,33801,33396,33599,33802 | 21.28    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 512        | 11.59                      | 14.05                            | 6   | 39779,39968,40157,39780,39969,40158 | 21.23    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 8          | 1.37                       | 1.66                             | 6   | 30371,30574,30777,30372,30575,30778 | 21.17    |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1          | 0.95                       | 1.15                             | 6   | 49355,49544,49733,49356,49545,49734 | 21.05    |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 32         | 4.62                       | 5.59                             | 6   | 49390,49579,49768,49391,49580,49769 | 21.0     |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 256        | 7.32                       | 8.85                             | 6   | 44308,44497,44686,44309,44498,44687 | 20.9     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 2          | 1.01                       | 1.22                             | 6   | 14712,14887,15062,14713,14888,15063 | 20.79    |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 256        | 2.76                       | 3.33                             | 6   | 53380,53569,53758,53381,53570,53759 | 20.65    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1          | 1.17                       | 1.41                             | 6   | 40850,41039,41228,40851,41040,41229 | 20.51    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 8          | 1.27                       | 1.53                             | 6   | 13151,13326,13501,13152,13327,13502 | 20.47    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 4096       | 25.74                      | 30.96                            | 6   | 39233,39422,39611,39234,39423,39612 | 20.28    |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 128        | 7.16                       | 8.61                             | 6   | 46002,46191,46380,46003,46192,46381 | 20.25    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 1024       | 2.52                       | 3.03                             | 6   | 24939,25142,25345,24940,25143,25346 | 20.24    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 8          | 1.26                       | 1.51                             | 6   | 13676,13851,14026,13677,13852,14027 | 19.84    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1024       | 15.37                      | 18.4                             | 6   | 36951,37140,37329,36952,37141,37330 | 19.71    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1024       | 2.6                        | 3.11                             | 6   | 31638,31841,32044,31639,31842,32045 | 19.62    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 64         | 3.6                        | 4.3                              | 6   | 23903,24071,24239,23904,24072,24240 | 19.44    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 16         | 5.3                        | 6.33                             | 6   | 42012,42201,42390,42013,42202,42391 | 19.43    |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 128        | 7.23                       | 8.63                             | 6   | 49404,49593,49782,49405,49594,49783 | 19.36    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 1          | 0.94                       | 1.12                             | 6   | 2630,2805,2980,2631,2806,2981       | 19.15    |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1024       | 18.55                      | 22.1                             | 6   | 46023,46212,46401,46024,46213,46402 | 19.14    |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 2048       | 27.79                      | 32.73                            | 6   | 44896,45085,45274,44897,45086,45275 | 17.78    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 2          | 1.47                       | 1.73                             | 6   | 41424,41613,41802,41425,41614,41803 | 17.69    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 16         | 4.78                       | 5.62                             | 6   | 38610,38799,38988,38611,38800,38989 | 17.57    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2          | 1.48                       | 1.74                             | 6   | 42558,42747,42936,42559,42748,42937 | 17.57    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 1048576    | 386.59                     | 454.09                           | 6   | 25009,25212,25415,25010,25213,25416 | 17.46    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 32         | 1.72                       | 2.02                             | 6   | 16315,16490,16665,16316,16491,16666 | 17.44    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 32         | 1.84                       | 2.16                             | 6   | 2140,2315,2490,2141,2316,2491       | 17.39    |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 1          | 0.94                       | 1.1                              | 6   | 48788,48977,49166,48789,48978,49167 | 17.02    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 16         | 1.47                       | 1.72                             | 6   | 11058,11233,11408,11059,11234,11409 | 17.01    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 378036     | 1455.49                    | 1702.69                          | 6   | 9602,9777,9952,9603,9778,9953       | 16.98    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 512        | 13.7                       | 16.02                            | 6   | 35243,35432,35621,35244,35433,35622 | 16.93    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 4          | 1.19                       | 1.39                             | 6   | 10519,10694,10869,10520,10695,10870 | 16.81    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 64         | 8.7                        | 10.16                            | 6   | 37490,37679,37868,37491,37680,37869 | 16.78    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 4          | 2.04                       | 2.38                             | 6   | 34627,34816,35005,34628,34817,35006 | 16.67    |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 2          | 1.02                       | 1.19                             | 6   | 52764,52953,53142,52765,52954,53143 | 16.67    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 16         | 1.72                       | 2.0                              | 6   | 31596,31799,32002,31597,31800,32003 | 16.28    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 2          | 0.88                       | 1.02                             | 6   | 25485,25688,25891,25486,25689,25892 | 15.91    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 8          | 1.33                       | 1.54                             | 6   | 15776,15951,16126,15777,15952,16127 | 15.79    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 8          | 1.4                        | 1.62                             | 6   | 24890,25093,25296,24891,25094,25297 | 15.71    |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 128        | 10.76                      | 12.45                            | 6   | 48837,49026,49215,48838,49027,49216 | 15.71    |
