+-----+------------+----------+-----------+----------+--------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+------------------+----------+-----+-------------------------------------+----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz  | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-728899ba |  master  | cnt |                 qid                 |   diff   | pct_diff |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 1512144    | 8877.41          | 28232.03 | 6   | 36472,36661,36850,36471,36660,36849 | 19354.62 | 218.02   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1762144    | 8187.84          | 26099.45 | 6   | 37613,37802,37991,37612,37801,37990 | 17911.61 | 218.76   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 1762144    | 8236.9           | 25953.63 | 6   | 39314,39503,39692,39313,39502,39691 | 17716.73 | 215.09   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 1762144    | 8894.17          | 26421.02 | 6   | 38747,38936,39125,38746,38935,39124 | 17526.85 | 197.06   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1762144    | 8735.25          | 25899.25 | 6   | 40448,40637,40826,40447,40636,40825 | 17164.0  | 196.49   |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 1262144    | 6937.43          | 23710.47 | 6   | 41568,41757,41946,41567,41756,41945 | 16773.04 | 241.78   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 1262144    | 6958.49          | 23508.44 | 6   | 35331,35520,35709,35330,35519,35708 | 16549.95 | 237.84   |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1262144    | 7494.26          | 23935.55 | 6   | 42702,42891,43080,42701,42890,43079 | 16441.29 | 219.39   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 1262144    | 7412.98          | 23575.42 | 6   | 36465,36654,36843,36464,36653,36842 | 16162.44 | 218.03   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1512144    | 7046.56          | 22363.46 | 6   | 37606,37795,37984,37605,37794,37983 | 15316.9  | 217.37   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 1512144    | 6977.3           | 22293.88 | 6   | 39307,39496,39685,39306,39495,39684 | 15316.58 | 219.52   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 1512144    | 7596.74          | 22492.53 | 6   | 38740,38929,39118,38739,38928,39117 | 14895.79 | 196.08   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1512144    | 7485.25          | 22268.29 | 6   | 40441,40630,40819,40440,40629,40818 | 14783.04 | 197.5    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1012144    | 6001.64          | 19589.29 | 6   | 42695,42884,43073,42694,42883,43072 | 13587.65 | 226.4    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 1012144    | 5602.56          | 19092.8  | 6   | 41561,41750,41939,41560,41749,41938 | 13490.24 | 240.79   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 1012144    | 5513.22          | 18860.56 | 6   | 35324,35513,35702,35323,35512,35701 | 13347.34 | 242.1    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 1012144    | 5921.28          | 19081.48 | 6   | 36458,36647,36836,36457,36646,36835 | 13160.2  | 222.25   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1262144    | 5866.9           | 18783.18 | 6   | 37599,37788,37977,37598,37787,37976 | 12916.28 | 220.16   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 1262144    | 5849.45          | 18603.27 | 6   | 39300,39489,39678,39299,39488,39677 | 12753.82 | 218.03   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1262144    | 6234.08          | 18863.07 | 6   | 40434,40623,40812,40433,40622,40811 | 12628.99 | 202.58   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 1262144    | 6337.51          | 18858.99 | 6   | 38733,38922,39111,38732,38921,39110 | 12521.48 | 197.58   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1012144    | 4731.6           | 15112.0  | 6   | 37592,37781,37970,37591,37780,37969 | 10380.4  | 219.38   |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 762144     | 4517.28          | 14859.81 | 6   | 42688,42877,43066,42687,42876,43065 | 10342.53 | 228.95   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 1012144    | 4692.02          | 14939.24 | 6   | 39293,39482,39671,39292,39481,39670 | 10247.22 | 218.4    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 762144     | 4192.67          | 14382.51 | 6   | 35317,35506,35695,35316,35505,35694 | 10189.84 | 243.04   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 2262144    | 6700.61          | 16849.63 | 6   | 44431,44620,44809,44430,44619,44808 | 10149.02 | 151.46   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 2262144    | 6618.0           | 16660.14 | 6   | 46132,46321,46510,46131,46320,46509 | 10042.14 | 151.74   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 1012144    | 5069.17          | 15098.89 | 6   | 38726,38915,39104,38725,38914,39103 | 10029.72 | 197.86   |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 762144     | 4221.13          | 14248.1  | 6   | 41554,41743,41932,41553,41742,41931 | 10026.97 | 237.54   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1012144    | 5022.73          | 15046.21 | 6   | 40427,40616,40805,40426,40615,40804 | 10023.48 | 199.56   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 2262144    | 6760.07          | 16696.4  | 6   | 50668,50857,51046,50667,50856,51045 | 9936.33  | 146.99   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 2262144    | 6636.37          | 16534.15 | 6   | 48967,49156,49345,48966,49155,49344 | 9897.78  | 149.14   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 762144     | 4460.72          | 14242.73 | 6   | 36451,36640,36829,36450,36639,36828 | 9782.01  | 219.29   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 2262144    | 7237.94          | 16722.38 | 6   | 45565,45754,45943,45564,45753,45942 | 9484.44  | 131.04   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 2262144    | 7220.47          | 16700.15 | 6   | 47266,47455,47644,47265,47454,47643 | 9479.68  | 131.29   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2262144    | 7278.52          | 16662.55 | 6   | 51802,51991,52180,51801,51990,52179 | 9384.03  | 128.93   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 2262144    | 7258.48          | 16624.0  | 6   | 50101,50290,50479,50100,50289,50478 | 9365.52  | 129.03   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 2012144    | 5934.36          | 15038.77 | 6   | 50661,50850,51039,50660,50849,51038 | 9104.41  | 153.42   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 2012144    | 5967.31          | 14944.9  | 6   | 46125,46314,46503,46124,46313,46502 | 8977.59  | 150.45   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 2012144    | 6021.63          | 14959.1  | 6   | 44424,44613,44802,44423,44612,44801 | 8937.47  | 148.42   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 2012144    | 5981.71          | 14851.79 | 6   | 48960,49149,49338,48959,49148,49337 | 8870.08  | 148.29   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 2262144    | 4605.31          | 13473.47 | 6   | 48400,48589,48778,48399,48588,48777 | 8868.16  | 192.56   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 2262144    | 4526.04          | 13381.29 | 6   | 43864,44053,44242,43863,44052,44241 | 8855.25  | 195.65   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 2262144    | 4693.44          | 13527.26 | 6   | 46699,46888,47077,46698,46887,47076 | 8833.82  | 188.22   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 2262144    | 4574.67          | 13199.8  | 6   | 51235,51424,51613,51234,51423,51612 | 8625.13  | 188.54   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2012144    | 6439.84          | 14952.17 | 6   | 51795,51984,52173,51794,51983,52172 | 8512.33  | 132.18   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 2012144    | 6461.59          | 14922.71 | 6   | 47259,47448,47637,47258,47447,47636 | 8461.12  | 130.94   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 2012144    | 6428.18          | 14865.8  | 6   | 50094,50283,50472,50093,50282,50471 | 8437.62  | 131.26   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 2012144    | 6517.36          | 14946.01 | 6   | 45558,45747,45936,45557,45746,45935 | 8428.65  | 129.33   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 2262144    | 5142.68          | 13482.26 | 6   | 49534,49723,49912,49533,49722,49911 | 8339.58  | 162.16   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 2262144    | 5267.14          | 13592.9  | 6   | 47833,48022,48211,47832,48021,48210 | 8325.76  | 158.07   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 2262144    | 5148.09          | 13348.52 | 6   | 44998,45187,45376,44997,45186,45375 | 8200.43  | 159.29   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 2262144    | 5148.89          | 13166.14 | 6   | 52369,52558,52747,52368,52557,52746 | 8017.25  | 155.71   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 1762144    | 5260.63          | 13246.93 | 6   | 44417,44606,44795,44416,44605,44794 | 7986.3   | 151.81   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 1762144    | 5224.06          | 13149.87 | 6   | 50654,50843,51032,50653,50842,51031 | 7925.81  | 151.72   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 2012144    | 4134.7           | 12060.24 | 6   | 46692,46881,47070,46691,46880,47069 | 7925.54  | 191.68   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 2012144    | 4129.94          | 12037.88 | 6   | 48393,48582,48771,48392,48581,48770 | 7907.94  | 191.48   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1762144    | 5190.95          | 13096.32 | 6   | 46118,46307,46496,46117,46306,46495 | 7905.37  | 152.29   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 1762144    | 5188.59          | 13091.69 | 6   | 48953,49142,49331,48952,49141,49330 | 7903.1   | 152.32   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 2012144    | 4093.26          | 11959.12 | 6   | 43857,44046,44235,43856,44045,44234 | 7865.86  | 192.17   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 762144     | 3562.03          | 11318.05 | 6   | 37585,37774,37963,37584,37773,37962 | 7756.02  | 217.74   |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 762144     | 3544.47          | 11267.27 | 6   | 39286,39475,39664,39285,39474,39663 | 7722.8   | 217.88   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1762144    | 5601.09          | 13294.68 | 6   | 51788,51977,52166,51787,51976,52165 | 7693.59  | 137.36   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 2012144    | 4121.06          | 11799.51 | 6   | 51228,51417,51606,51227,51416,51605 | 7678.45  | 186.32   |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 762144     | 3815.5           | 11454.05 | 6   | 38719,38908,39097,38718,38907,39096 | 7638.55  | 200.2    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 762144     | 3726.56          | 11287.94 | 6   | 40420,40609,40798,40419,40608,40797 | 7561.38  | 202.91   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1762144    | 5685.13          | 13207.06 | 6   | 47252,47441,47630,47251,47440,47629 | 7521.93  | 132.31   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1762144    | 5633.94          | 13107.87 | 6   | 50087,50276,50465,50086,50275,50464 | 7473.93  | 132.66   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 2012144    | 4633.96          | 12059.23 | 6   | 47826,48015,48204,47825,48014,48203 | 7425.27  | 160.24   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 1762144    | 5838.12          | 13213.1  | 6   | 45551,45740,45929,45550,45739,45928 | 7374.98  | 126.32   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 2012144    | 4666.22          | 12036.58 | 6   | 49527,49716,49905,49526,49715,49904 | 7370.36  | 157.95   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 2012144    | 4574.16          | 11943.68 | 6   | 44991,45180,45369,44990,45179,45368 | 7369.52  | 161.11   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 2012144    | 4571.08          | 11817.33 | 6   | 52362,52551,52740,52361,52550,52739 | 7246.25  | 158.52   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 1512144    | 3177.69          | 10258.55 | 6   | 51214,51403,51592,51213,51402,51591 | 7080.86  | 222.83   |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 512144     | 3021.09          | 10040.73 | 6   | 42681,42870,43059,42680,42869,43058 | 7019.64  | 232.35   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 565536     | 5725.1           | 12721.84 | 6   | 15920,16095,16270,15919,16094,16269 | 6996.74  | 122.21   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 565536     | 5726.47          | 12717.83 | 6   | 14870,15045,15220,14869,15044,15219 | 6991.36  | 122.09   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1762144    | 3591.51          | 10558.42 | 6   | 43850,44039,44228,43849,44038,44227 | 6966.91  | 193.98   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1512144    | 4488.71          | 11434.29 | 6   | 46111,46300,46489,46110,46299,46488 | 6945.58  | 154.73   |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1762144    | 3667.48          | 10603.66 | 6   | 46685,46874,47063,46684,46873,47062 | 6936.18  | 189.13   |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 1762144    | 3683.75          | 10615.84 | 6   | 48386,48575,48764,48385,48574,48763 | 6932.09  | 188.18   |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 1512144    | 4573.88          | 11494.17 | 6   | 44410,44599,44788,44409,44598,44787 | 6920.29  | 151.3    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 565536     | 5901.71          | 12763.94 | 6   | 9095,9270,9445,9094,9269,9444       | 6862.23  | 116.28   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 1762144    | 3610.87          | 10466.55 | 6   | 51221,51410,51599,51220,51409,51598 | 6855.68  | 189.86   |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 512144     | 2851.15          | 9697.83  | 6   | 41547,41736,41925,41546,41735,41924 | 6846.68  | 240.14   |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 1512144    | 4587.66          | 11430.68 | 6   | 50647,50836,51025,50646,50835,51024 | 6843.02  | 149.16   |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 512144     | 2826.72          | 9635.08  | 6   | 35310,35499,35688,35309,35498,35687 | 6808.36  | 240.86   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 565536     | 5919.45          | 12721.47 | 6   | 10145,10320,10495,10144,10319,10494 | 6802.02  | 114.91   |
