+-----+------------+----------+-----------+----------+------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------+-------------------+-----+-------------------------------------+----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages | fuzz | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched  | patched-geoghegan | cnt |                 qid                 |   diff   | pct_diff |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 762144     | 3561.94  | 6198.87           | 6   | 2127,2262,2397,2128,2263,2398       | 2636.93  | 74.03    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 762144     | 3497.38  | 6071.62           | 6   | 3342,3477,3612,3343,3478,3613       | 2574.24  | 73.6     |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 95268      | 6676.23  | 7617.42           | 6   | 6927,7047,7167,6928,7048,7168       | 941.19   | 14.1     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 262144     | 1237.94  | 2122.82           | 6   | 2117,2252,2387,2118,2253,2388       | 884.88   | 71.48    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 262144     | 1328.73  | 2181.5            | 6   | 2927,3062,3197,2928,3063,3198       | 852.77   | 64.18    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 131072     | 744.6    | 1319.33           | 6   | 492,627,762,493,628,763             | 574.73   | 77.19    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 131072     | 659.52   | 1095.56           | 6   | 2922,3057,3192,2923,3058,3193       | 436.04   | 66.11    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 65536      | 381.03   | 767.91            | 6   | 4132,4267,4402,4133,4268,4403       | 386.88   | 101.54   |
| 5   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 32768      | 2295.03  | 2663.89           | 6   | 6917,7037,7157,6918,7038,7158       | 368.86   | 16.07    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 1262144    | 6105.77  | 6457.89           | 6   | 3757,3892,4027,3758,3893,4028       | 352.12   | 5.77     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1762144    | 8980.24  | 9307.11           | 6   | 2552,2687,2822,2553,2688,2823       | 326.87   | 3.64     |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 1262144    | 7842.84  | 8130.08           | 6   | 4972,5107,5242,4973,5108,5243       | 287.24   | 3.66     |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 762144     | 3822.82  | 4081.62           | 6   | 4557,4692,4827,4558,4693,4828       | 258.8    | 6.77     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1512144    | 7670.63  | 7926.56           | 6   | 2547,2682,2817,2548,2683,2818       | 255.93   | 3.34     |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 2012144    | 7057.76  | 7256.15           | 6   | 6202,6337,6472,6203,6338,6473       | 198.39   | 2.81     |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 2262144    | 7254.59  | 7438.4            | 6   | 5397,5532,5667,5398,5533,5668       | 183.81   | 2.53     |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1262144    | 6485.27  | 6637.84           | 6   | 4567,4702,4837,4568,4703,4838       | 152.57   | 2.35     |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 2262144    | 7928.2   | 8069.84           | 6   | 6207,6342,6477,6208,6343,6478       | 141.64   | 1.79     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1762144    | 5643.98  | 5767.31           | 6   | 122,257,392,123,258,393             | 123.33   | 2.19     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1012144    | 4893.42  | 5003.61           | 6   | 1727,1862,1997,1728,1863,1998       | 110.19   | 2.25     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 1762144    | 6251.09  | 6354.21           | 6   | 932,1067,1202,933,1068,1203         | 103.12   | 1.65     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 1512144    | 5360.91  | 5451.27           | 6   | 927,1062,1197,928,1063,1198         | 90.36    | 1.69     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 2262144    | 7977.14  | 8062.68           | 6   | 942,1077,1212,943,1078,1213         | 85.54    | 1.07     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 2012144    | 10167.01 | 10242.92          | 6   | 2557,2692,2827,2558,2693,2828       | 75.91    | 0.75     |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 2012144    | 10194.98 | 10267.34          | 6   | 4582,4717,4852,4583,4718,4853       | 72.36    | 0.71     |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 2262144    | 11244.03 | 11311.1           | 6   | 4182,4317,4452,4183,4318,4453       | 67.07    | 0.6      |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 762144     | 3694.96  | 3758.88           | 6   | 3747,3882,4017,3748,3883,4018       | 63.92    | 1.73     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 1762144    | 8545.1   | 8608.49           | 6   | 1742,1877,2012,1743,1878,2013       | 63.39    | 0.74     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 2262144    | 13278.89 | 13341.7           | 6   | 1347,1482,1617,1348,1483,1618       | 62.81    | 0.47     |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1012144    | 3570.24  | 3631.86           | 6   | 6182,6317,6452,6183,6318,6453       | 61.62    | 1.73     |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 2012144    | 10001.89 | 10057.47          | 6   | 4177,4312,4447,4178,4313,4448       | 55.58    | 0.56     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1012144    | 5142.68  | 5194.11           | 6   | 2537,2672,2807,2538,2673,2808       | 51.43    | 1.0      |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 16384      | 94.74    | 145.92            | 6   | 2907,3042,3177,2908,3043,3178       | 51.18    | 54.02    |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1762144    | 10355.64 | 10406.02          | 6   | 5792,5927,6062,5793,5928,6063       | 50.38    | 0.49     |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 512144     | 2488.98  | 2538.94           | 6   | 3742,3877,4012,3743,3878,4013       | 49.96    | 2.01     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 1512144    | 7544.15  | 7590.14           | 6   | 2952,3087,3222,2953,3088,3223       | 45.99    | 0.61     |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2262144    | 13245.16 | 13289.7           | 6   | 5802,5937,6072,5803,5938,6073       | 44.54    | 0.34     |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 512144     | 2601.54  | 2643.83           | 6   | 4552,4687,4822,4553,4688,4823       | 42.29    | 1.63     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 762144     | 3698.18  | 3740.16           | 6   | 1722,1857,1992,1723,1858,1993       | 41.98    | 1.14     |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 2012144    | 9756.84  | 9797.01           | 6   | 3772,3907,4042,3773,3908,4043       | 40.17    | 0.41     |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 1762144    | 9662.69  | 9702.02           | 6   | 4982,5117,5252,4983,5118,5253       | 39.33    | 0.41     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 762144     | 2707.84  | 2744.47           | 6   | 912,1047,1182,913,1048,1183         | 36.63    | 1.35     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1262144    | 5877.44  | 5913.96           | 6   | 2137,2272,2407,2138,2273,2408       | 36.52    | 0.62     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 2262144    | 11294.92 | 11331.13          | 6   | 2967,3102,3237,2968,3103,3238       | 36.21    | 0.32     |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 512144     | 1691.46  | 1726.64           | 6   | 5362,5497,5632,5363,5498,5633       | 35.18    | 2.08     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 1762144    | 9615.88  | 9650.35           | 6   | 527,662,797,528,663,798             | 34.47    | 0.36     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 2262144    | 12350.12 | 12384.18          | 6   | 537,672,807,538,673,808             | 34.06    | 0.28     |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 1012144    | 5561.2   | 5594.77           | 6   | 4967,5102,5237,4968,5103,5238       | 33.57    | 0.6      |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 762144     | 4460.37  | 4493.48           | 6   | 1317,1452,1587,1318,1453,1588       | 33.11    | 0.74     |
| 6   | 40         | 10000000 | 312500    | 238096   | 0    | 512   | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 95268      | 2156.19  | 2188.57           | 6   | 8727,8847,8967,8728,8848,8968       | 32.38    | 1.5      |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2012144    | 11846.89 | 11878.74          | 6   | 5797,5932,6067,5798,5933,6068       | 31.85    | 0.27     |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 1012144    | 4660.85  | 4691.27           | 6   | 3347,3482,3617,3348,3483,3618       | 30.42    | 0.65     |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 2262144    | 12420.84 | 12450.84          | 6   | 4992,5127,5262,4993,5128,5263       | 30.0     | 0.24     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 2262144    | 10899.87 | 10929.28          | 6   | 1752,1887,2022,1753,1888,2023       | 29.41    | 0.27     |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 131072     | 688.0    | 715.41            | 6   | 4542,4677,4812,4543,4678,4813       | 27.41    | 3.98     |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 1512144    | 7293.29  | 7319.88           | 6   | 3762,3897,4032,3763,3898,4033       | 26.59    | 0.36     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 1262144    | 7413.63  | 7439.76           | 6   | 1327,1462,1597,1328,1463,1598       | 26.13    | 0.35     |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 32768      | 183.27   | 208.12            | 6   | 4532,4667,4802,4533,4668,4803       | 24.85    | 13.56    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 1262144    | 6335.14  | 6359.32           | 6   | 2947,3082,3217,2948,3083,3218       | 24.18    | 0.38     |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1262144    | 4485.76  | 4509.63           | 6   | 6187,6322,6457,6188,6323,6458       | 23.87    | 0.53     |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 8192       | 53.41    | 77.27             | 6   | 4117,4252,4387,4118,4253,4388       | 23.86    | 44.67    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 2012144    | 6542.03  | 6565.2            | 6   | 127,262,397,128,263,398             | 23.17    | 0.35     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 2012144    | 9742.99  | 9761.25           | 6   | 1747,1882,2017,1748,1883,2018       | 18.26    | 0.19     |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 262144     | 928.39   | 944.44            | 6   | 6167,6302,6437,6168,6303,6438       | 16.05    | 1.73     |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 1262144    | 4139.73  | 4155.55           | 6   | 5377,5512,5647,5378,5513,5648       | 15.82    | 0.38     |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1012144    | 5922.67  | 5937.53           | 6   | 5777,5912,6047,5778,5913,6048       | 14.86    | 0.25     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 2012144    | 11814.16 | 11828.7           | 6   | 1342,1477,1612,1343,1478,1613       | 14.54    | 0.12     |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1262144    | 7412.7   | 7425.73           | 6   | 5782,5917,6052,5783,5918,6053       | 13.03    | 0.18     |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 512144     | 2979.19  | 2991.4            | 6   | 5767,5902,6037,5768,5903,6038       | 12.21    | 0.41     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 131072     | 480.15   | 490.76            | 6   | 897,1032,1167,898,1033,1168         | 10.61    | 2.21     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 1512144    | 8306.43  | 8316.99           | 6   | 522,657,792,523,658,793             | 10.56    | 0.13     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 512144     | 2410.73  | 2421.1            | 6   | 2122,2257,2392,2123,2258,2393       | 10.37    | 0.43     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 1012144    | 4719.01  | 4729.35           | 6   | 2132,2267,2402,2133,2268,2403       | 10.34    | 0.22     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 262144     | 1373.1   | 1383.23           | 6   | 2522,2657,2792,2523,2658,2793       | 10.13    | 0.74     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 762144     | 3836.75  | 3846.09           | 6   | 2937,3072,3207,2938,3073,3208       | 9.34     | 0.24     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 1012144    | 5060.75  | 5069.95           | 6   | 2942,3077,3212,2943,3078,3213       | 9.2      | 0.18     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 131072     | 677.49   | 685.82            | 6   | 2517,2652,2787,2518,2653,2788       | 8.33     | 1.23     |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 262144     | 1513.42  | 1521.01           | 6   | 5762,5897,6032,5763,5898,6033       | 7.59     | 0.5      |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 2048       | 20.72    | 27.56             | 6   | 3297,3432,3567,3298,3433,3568       | 6.84     | 33.01    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 1024       | 18.95    | 25.59             | 6   | 457,592,727,458,593,728             | 6.64     | 35.04    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 4096       | 31.96    | 38.48             | 6   | 2492,2627,2762,2493,2628,2763       | 6.52     | 20.4     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 512144     | 1684.6   | 1690.93           | 6   | 97,232,367,98,233,368               | 6.33     | 0.38     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | desc       | 512144     | 2591.05  | 2597.15           | 6   | 2932,3067,3202,2933,3068,3203       | 6.1      | 0.24     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 16384      | 99.25    | 105.11            | 6   | 1692,1827,1962,1693,1828,1963       | 5.86     | 5.9      |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 2048       | 22.66    | 28.33             | 6   | 5727,5862,5997,5728,5863,5998       | 5.67     | 25.02    |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 262144     | 1462.02  | 1467.59           | 6   | 497,632,767,498,633,768             | 5.57     | 0.38     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 1262144    | 6463.73  | 6469.16           | 6   | 2542,2677,2812,2543,2678,2813       | 5.43     | 0.08     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 16384      | 83.16    | 88.06             | 6   | 2097,2232,2367,2098,2233,2368       | 4.9      | 5.89     |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 8192       | 57.3     | 62.04             | 6   | 5737,5872,6007,5738,5873,6008       | 4.74     | 8.27     |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 512144     | 2528.17  | 2532.35           | 6   | 1717,1852,1987,1718,1853,1988       | 4.18     | 0.17     |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 512        | 11.2     | 15.31             | 6   | 3692,3827,3962,3693,3828,3963       | 4.11     | 36.7     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 1762144    | 10365.95 | 10370.01          | 6   | 1337,1472,1607,1338,1473,1608       | 4.06     | 0.04     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 1024       | 12.26    | 16.11             | 6   | 862,997,1132,863,998,1133           | 3.85     | 31.4     |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1024       | 17.17    | 21.0              | 6   | 4507,4642,4777,4508,4643,4778       | 3.83     | 22.31    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 2262144    | 11500.46 | 11504.1           | 6   | 4587,4722,4857,4588,4723,4858       | 3.64     | 0.03     |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 1012144    | 4949.99  | 4953.43           | 6   | 3752,3887,4022,3753,3888,4023       | 3.44     | 0.07     |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 32         | 5.87     | 9.05              | 6   | 4482,4617,4752,4483,4618,4753       | 3.18     | 54.17    |
| 2   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | desc        | asc        | 64         | 10.45    | 13.62             | 6   | 2462,2597,2732,2463,2598,2733       | 3.17     | 30.33    |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 128        | 6.49     | 9.49              | 6   | 5302,5437,5572,5303,5438,5573       | 3.0      | 46.22    |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 131072     | 742.32   | 745.31            | 6   | 5757,5892,6027,5758,5893,6028       | 2.99     | 0.4      |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 131072     | 657.37   | 660.35            | 6   | 4137,4272,4407,4138,4273,4408       | 2.98     | 0.45     |
| 1   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 512        | 11.65    | 14.63             | 6   | 1262,1397,1532,1263,1398,1533       | 2.98     | 25.58    |
| 3   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 262144     | 1213.6   | 1216.24           | 6   | 3332,3467,3602,3333,3468,3603       | 2.64     | 0.22     |
| 4   | 20         | 10000000 | 2500000   | 476191   | 1024 | 128   | 4    | worker   | 12        | 16  | decrease  | desc        | asc        | 65536      | 360.94   | 363.48            | 6   | 4942,5077,5212,4943,5078,5213       | 2.54     | 0.7      |
