+-----+------------+----------+-----------+----------+------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+------------------------------------+----------------------------+-----+-------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages | fuzz | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-2-munro-3ded1b78 | patched-geoghegan-43ff7415 | cnt |                 qid                 | pct_diff |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 315536     | 1809.13                            | 5113.83                    | 6   | 2769,2944,3119,2770,2945,3120       | 182.67   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 565536     | 3233.24                            | 9133.52                    | 6   | 4372,4547,4722,4373,4548,4723       | 182.49   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 190536     | 1104.71                            | 3117.73                    | 6   | 5380,5555,5730,5381,5556,5731       | 182.22   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 565536     | 3234.0                             | 9125.6                     | 6   | 2797,2972,3147,2798,2973,3148       | 182.18   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 315536     | 1811.97                            | 5110.73                    | 6   | 5394,5569,5744,5395,5570,5745       | 182.05   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 440536     | 2523.37                            | 7116.21                    | 6   | 4358,4533,4708,4359,4534,4709       | 182.01   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 65536      | 377.62                             | 1063.78                    | 6   | 4316,4491,4666,4317,4492,4667       | 181.71   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 565536     | 3252.34                            | 9152.62                    | 6   | 5422,5597,5772,5423,5598,5773       | 181.42   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 128036     | 733.92                             | 2064.44                    | 6   | 2748,2923,3098,2749,2924,3099       | 181.29   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 32768      | 190.87                             | 536.43                     | 6   | 4309,4484,4659,4310,4485,4660       | 181.04   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 190536     | 1097.32                            | 3081.76                    | 6   | 2755,2930,3105,2756,2931,3106       | 180.84   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 128036     | 736.41                             | 2067.72                    | 6   | 4323,4498,4673,4324,4499,4674       | 180.78   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 440536     | 2544.48                            | 7136.59                    | 6   | 3833,4008,4183,3834,4009,4184       | 180.47   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 253036     | 1460.11                            | 4081.96                    | 6   | 5387,5562,5737,5388,5563,5738       | 179.57   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 32768      | 192.03                             | 536.54                     | 6   | 3784,3959,4134,3785,3960,4135       | 179.4    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 65536      | 379.79                             | 1061.11                    | 6   | 2741,2916,3091,2742,2917,3092       | 179.39   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 503036     | 2902.18                            | 8106.0                     | 6   | 5415,5590,5765,5416,5591,5766       | 179.31   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 190536     | 1112.06                            | 3104.23                    | 6   | 3805,3980,4155,3806,3981,4156       | 179.14   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 440536     | 2539.51                            | 7085.07                    | 6   | 5408,5583,5758,5409,5584,5759       | 178.99   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 253036     | 1472.28                            | 4107.24                    | 6   | 3812,3987,4162,3813,3988,4163       | 178.97   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 32768      | 190.8                              | 531.91                     | 6   | 2734,2909,3084,2735,2910,3085       | 178.78   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 503036     | 2909.37                            | 8104.66                    | 6   | 3840,4015,4190,3841,4016,4191       | 178.57   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 378036     | 2190.93                            | 6099.71                    | 6   | 3826,4001,4176,3827,4002,4177       | 178.41   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 315536     | 1834.36                            | 5104.16                    | 6   | 3819,3994,4169,3820,3995,4170       | 178.25   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 128036     | 742.57                             | 2065.03                    | 6   | 5373,5548,5723,5374,5549,5724       | 178.09   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 16384      | 97.41                              | 270.73                     | 6   | 2727,2902,3077,2728,2903,3078       | 177.93   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 65536      | 383.18                             | 1060.45                    | 6   | 3791,3966,4141,3792,3967,4142       | 176.75   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 128036     | 749.01                             | 2069.73                    | 6   | 3798,3973,4148,3799,3974,4149       | 176.33   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 565536     | 3303.79                            | 9115.28                    | 6   | 3847,4022,4197,3848,4023,4198       | 175.9    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 16384      | 96.97                              | 266.11                     | 6   | 4302,4477,4652,4303,4478,4653       | 174.43   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 8192       | 49.84                              | 136.35                     | 6   | 5345,5520,5695,5346,5521,5696       | 173.58   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 8192       | 49.63                              | 135.54                     | 6   | 4295,4470,4645,4296,4471,4646       | 173.1    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 8192       | 50.05                              | 136.14                     | 6   | 2720,2895,3070,2721,2896,3071       | 172.01   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 32768      | 238.73                             | 649.36                     | 6   | 13759,13934,14109,13760,13935,14110 | 172.01   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 16384      | 98.4                               | 267.4                      | 6   | 3777,3952,4127,3778,3953,4128       | 171.75   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 190536     | 1384.27                            | 3759.44                    | 6   | 13780,13955,14130,13781,13956,14131 | 171.58   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 128036     | 925.83                             | 2500.41                    | 6   | 13773,13948,14123,13774,13949,14124 | 170.07   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 32768      | 198.88                             | 535.07                     | 6   | 5359,5534,5709,5360,5535,5710       | 169.04   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 16384      | 101.18                             | 270.78                     | 6   | 5352,5527,5702,5353,5528,5703       | 167.62   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 65536      | 476.99                             | 1273.21                    | 6   | 13766,13941,14116,13767,13942,14117 | 166.93   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 4096       | 26.12                              | 69.44                      | 6   | 3763,3938,4113,3764,3939,4114       | 165.85   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 16384      | 122.79                             | 325.36                     | 6   | 13752,13927,14102,13753,13928,14103 | 164.97   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 4096       | 25.84                              | 67.8                       | 6   | 4288,4463,4638,4289,4464,4639       | 162.38   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 4096       | 26.22                              | 68.79                      | 6   | 5338,5513,5688,5339,5514,5689       | 162.36   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 4096       | 26.16                              | 68.55                      | 6   | 2713,2888,3063,2714,2889,3064       | 162.04   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 253036     | 1908.03                            | 4973.51                    | 6   | 13787,13962,14137,13788,13963,14138 | 160.66   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 2048       | 13.52                              | 35.06                      | 6   | 2706,2881,3056,2707,2882,3057       | 159.32   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 315536     | 2406.09                            | 6222.07                    | 6   | 13794,13969,14144,13795,13970,14145 | 158.6    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 4096       | 32.51                              | 83.5                       | 6   | 13738,13913,14088,13739,13914,14089 | 156.84   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 8192       | 63.67                              | 162.63                     | 6   | 13745,13920,14095,13746,13921,14096 | 155.43   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 2048       | 13.72                              | 34.79                      | 6   | 5331,5506,5681,5332,5507,5682       | 153.57   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 378036     | 2919.09                            | 7376.37                    | 6   | 13801,13976,14151,13802,13977,14152 | 152.69   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 8192       | 53.74                              | 135.34                     | 6   | 3770,3945,4120,3771,3946,4121       | 151.84   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 2048       | 17.43                              | 43.83                      | 6   | 13731,13906,14081,13732,13907,14082 | 151.46   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 2048       | 13.99                              | 34.98                      | 6   | 4281,4456,4631,4282,4457,4632       | 150.04   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 565536     | 4435.23                            | 11012.5                    | 6   | 13822,13997,14172,13823,13998,14173 | 148.3    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 440536     | 3437.37                            | 8520.87                    | 6   | 13808,13983,14158,13809,13984,14159 | 147.89   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 503036     | 3936.55                            | 9705.77                    | 6   | 13815,13990,14165,13816,13991,14166 | 146.56   |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 220268     | 2146.24                            | 5233.74                    | 6   | 19471,19639,19807,19472,19640,19808 | 143.86   |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 157768     | 1554.96                            | 3763.84                    | 6   | 20969,21137,21305,20970,21138,21306 | 142.05   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 315536     | 2555.2                             | 6168.14                    | 6   | 12219,12394,12569,12220,12395,12570 | 141.4    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 565536     | 4600.68                            | 11073.61                   | 6   | 12247,12422,12597,12248,12423,12598 | 140.7    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 65536      | 533.36                             | 1281.61                    | 6   | 12191,12366,12541,12192,12367,12542 | 140.29   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 503036     | 4093.78                            | 9825.66                    | 6   | 12240,12415,12590,12241,12416,12591 | 140.01   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 440536     | 3572.18                            | 8564.04                    | 6   | 12233,12408,12583,12234,12409,12584 | 139.74   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 190536     | 1542.83                            | 3696.58                    | 6   | 12205,12380,12555,12206,12381,12556 | 139.6    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 128036     | 1049.08                            | 2505.22                    | 6   | 12723,12898,13073,12724,12899,13074 | 138.8    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 128036     | 1045.64                            | 2495.93                    | 6   | 12198,12373,12548,12199,12374,12549 | 138.7    |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 16384      | 135.44                             | 323.21                     | 6   | 12177,12352,12527,12178,12353,12528 | 138.64   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 32768      | 273.52                             | 652.24                     | 6   | 12709,12884,13059,12710,12885,13060 | 138.46   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 253036     | 2055.89                            | 4898.74                    | 6   | 12212,12387,12562,12213,12388,12563 | 138.28   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 378036     | 3074.18                            | 7301.07                    | 6   | 12226,12401,12576,12227,12402,12577 | 137.5    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 190536     | 1580.56                            | 3752.01                    | 6   | 12730,12905,13080,12731,12906,13081 | 137.38   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 253036     | 2111.91                            | 5005.38                    | 6   | 12737,12912,13087,12738,12913,13088 | 137.01   |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 1024       | 7.99                               | 18.93                      | 6   | 3749,3924,4099,3750,3925,4100       | 136.92   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 32768      | 269.84                             | 637.95                     | 6   | 12184,12359,12534,12185,12360,12535 | 136.42   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 16384      | 137.02                             | 323.22                     | 6   | 12702,12877,13052,12703,12878,13053 | 135.89   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 65536      | 543.1                              | 1277.84                    | 6   | 12716,12891,13066,12717,12892,13067 | 135.29   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 4096       | 36.85                              | 86.58                      | 6   | 12688,12863,13038,12689,12864,13039 | 134.95   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 8192       | 70.76                              | 165.73                     | 6   | 12170,12345,12520,12171,12346,12521 | 134.21   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 315536     | 2646.51                            | 6195.56                    | 6   | 12744,12919,13094,12745,12920,13095 | 134.1    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 503036     | 4877.25                            | 11385.31                   | 6   | 10140,10315,10490,10141,10316,10491 | 133.44   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 503036     | 4230.41                            | 9846.45                    | 6   | 12765,12940,13115,12766,12941,13116 | 132.75   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 128036     | 1260.16                            | 2931.49                    | 6   | 10098,10273,10448,10099,10274,10449 | 132.63   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 440536     | 3698.25                            | 8598.97                    | 6   | 12758,12933,13108,12759,12934,13109 | 132.51   |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 1024       | 7.86                               | 18.19                      | 6   | 5324,5499,5674,5325,5500,5675       | 131.42   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 378036     | 3719.23                            | 8598.2                     | 6   | 9076,9251,9426,9077,9252,9427       | 131.18   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 503036     | 4960.69                            | 11467.86                   | 6   | 9090,9265,9440,9091,9266,9441       | 131.17   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 253036     | 2471.2                             | 5712.37                    | 6   | 10112,10287,10462,10113,10288,10463 | 131.16   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 378036     | 3686.95                            | 8520.81                    | 6   | 10126,10301,10476,10127,10302,10477 | 131.11   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 315536     | 3107.25                            | 7180.65                    | 6   | 9069,9244,9419,9070,9245,9420       | 131.09   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 190536     | 1868.35                            | 4316.47                    | 6   | 15880,16055,16230,15881,16056,16231 | 131.03   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 128036     | 1256.52                            | 2902.64                    | 6   | 15873,16048,16223,15874,16049,16224 | 131.01   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 253036     | 2476.43                            | 5720.53                    | 6   | 15887,16062,16237,15888,16063,16238 | 131.0    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 128036     | 1265.69                            | 2923.44                    | 6   | 14823,14998,15173,14824,14999,15174 | 130.98   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 190536     | 1881.66                            | 4343.93                    | 6   | 10105,10280,10455,10106,10281,10456 | 130.86   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 378036     | 3717.23                            | 8579.76                    | 6   | 15901,16076,16251,15902,16077,16252 | 130.81   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 565536     | 4771.97                            | 11011.87                   | 6   | 12772,12947,13122,12773,12948,13123 | 130.76   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 253036     | 2494.26                            | 5755.05                    | 6   | 9062,9237,9412,9063,9238,9413       | 130.73   |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 8192       | 70.68                              | 163.0                      | 6   | 12695,12870,13045,12696,12871,13046 | 130.62   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 440536     | 4299.87                            | 9915.79                    | 6   | 10133,10308,10483,10134,10309,10484 | 130.61   |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 440536     | 4333.31                            | 9989.42                    | 6   | 9083,9258,9433,9084,9259,9434       | 130.53   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 65536      | 558.46                             | 1286.27                    | 6   | 11141,11316,11491,11142,11317,11492 | 130.32   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 503036     | 4936.19                            | 11351.13                   | 6   | 15915,16090,16265,15916,16091,16266 | 129.96   |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 190536     | 1628.18                            | 3741.39                    | 6   | 11155,11330,11505,11156,11331,11506 | 129.79   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 440536     | 4342.47                            | 9969.83                    | 6   | 15908,16083,16258,15909,16084,16259 | 129.59   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 16384      | 163.96                             | 376.2                      | 6   | 15852,16027,16202,15853,16028,16203 | 129.45   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 32768      | 326.29                             | 748.57                     | 6   | 15859,16034,16209,15860,16035,16210 | 129.42   |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 315536     | 3111.67                            | 7138.27                    | 6   | 15894,16069,16244,15895,16070,16245 | 129.4    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 190536     | 1878.44                            | 4308.85                    | 6   | 9055,9230,9405,9056,9231,9406       | 129.38   |
