1.24	1.12	1
0.96	1.27	1
1.12	1.49	1
1.23	1.44	1
1.4	1.55	1
1.56	1.54	1
1.92	1.93	1
2.0	2.21	1
2.81	2.83	1
3.79	3.81	1
5.74	5.89	1
10.02	9.88	1
17.66	17.53	1
32.67	32.85	1
62.14	60.16	1
118.27	119.12	1
221.23	230.79	1
436.26	450.18	1
633.14	646.49	1
829.42	860.43	1
1066.4	1088.3	1
1268.54	1319.13	1
1476.74	1502.44	1
1653.5	1676.83	1
1859.66	1903.23	1
1.04	1.23	1
1.19	1.26	1
1.05	1.19	1
1.2	1.31	1
1.48	1.52	1
1.73	1.97	1
1.95	2.4	1
2.66	3.79	1
3.81	6.27	1
5.87	11.32	1
9.89	21.64	1
18.67	41.01	1
35.52	81.05	1
68.2	158.36	1
131.56	316.53	1
260.63	622.84	1
507.25	1250.48	1
982.89	2408.37	1
1463.34	3602.56	1
1937.54	4827.27	1
2413.9	5936.54	1
2888.34	7105.18	1
3377.27	8379.95	1
3938.53	9446.55	1
4300.41	10648.68	1
1.1	1.23	1
1.03	1.12	1
1.35	1.26	1
1.39	1.34	1
1.38	1.57	1
1.62	1.61	1
1.96	1.94	1
2.52	2.28	1
2.79	2.9	1
3.65	3.82	1
5.4	5.9	1
9.0	10.01	1
15.46	17.65	1
27.22	32.82	1
50.48	61.43	1
93.93	119.23	1
188.54	235.21	1
346.28	439.73	1
531.66	663.02	1
696.9	885.4	1
855.36	1085.69	1
998.91	1291.65	1
1188.82	1507.79	1
1333.77	1727.96	1
1507.65	1937.89	1
1.18	1.21	1
1.15	1.14	1
1.12	1.11	1
1.25	1.39	1
1.54	1.68	1
1.68	1.88	1
2.4	2.4	1
2.72	3.82	1
3.9	6.28	1
6.02	11.36	1
9.7	22.41	1
17.04	41.28	1
32.65	81.23	1
63.26	161.68	1
124.87	316.28	1
246.71	625.88	1
483.29	1246.99	1
938.82	2433.3	1
1406.49	3577.57	1
1860.2	4821.26	1
2285.02	5987.31	1
2750.45	7152.83	1
3224.08	8296.41	1
3656.87	9573.18	1
4105.3	10774.04	1
1.21	1.27	2
1.2	1.29	2
1.25	1.42	2
1.38	1.51	2
1.48	1.59	2
1.85	1.6	2
1.96	1.96	2
2.44	2.57	2
3.58	3.56	2
5.76	5.64	2
9.84	9.67	2
18.35	17.52	2
35.64	34.09	2
67.82	64.26	2
133.24	126.84	2
255.4	251.67	2
518.8	488.76	2
979.57	953.65	2
1466.04	1418.88	2
1949.79	1887.11	2
2413.87	2364.62	2
2860.41	2828.43	2
3385.04	3297.33	2
3831.63	3811.98	2
4300.13	4231.64	2
1.19	1.29	2
1.2	2.02	2
1.2	1.35	2
1.4	1.44	2
1.53	1.66	2
1.76	2.13	2
2.25	2.54	2
3.43	3.5	2
5.58	5.85	2
9.07	10.29	2
17.02	18.93	2
31.91	35.67	2
64.32	69.17	2
101.42	137.69	2
162.63	268.08	2
277.62	529.47	2
