+-----+------------+----------+-----------+----------+--------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+------------------------------+------------------+-----+-------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz  | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-2-3ded1b78 | patched-728899ba | cnt |                 qid                 | pct_diff |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 3048576    | 1150.02                      | 1784.45          | 6   | 25021,25224,25427,25020,25223,25426 | 55.17    |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 256        | 8.79                         | 13.62            | 6   | 46007,46196,46385,46006,46195,46384 | 54.95    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 128        | 7.93                         | 12.27            | 6   | 40330,40519,40708,40329,40518,40707 | 54.73    |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 128        | 5.2                          | 8.02             | 6   | 48268,48457,48646,48267,48456,48645 | 54.23    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 262144     | 105.04                       | 161.86           | 6   | 24993,25196,25399,24992,25195,25398 | 54.09    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 16         | 3.71                         | 5.69             | 6   | 39742,39931,40120,39741,39930,40119 | 53.37    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 1          | 1.05                         | 1.61             | 6   | 19827,19995,20163,19826,19994,20162 | 53.33    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 2048576    | 786.62                       | 1205.69          | 6   | 32931,33134,33337,32930,33133,33336 | 53.27    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 524288     | 206.36                       | 315.15           | 6   | 32917,33120,33323,32916,33119,33322 | 52.72    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 1048576    | 406.25                       | 618.56           | 6   | 25007,25210,25413,25006,25209,25412 | 52.26    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 262144     | 106.28                       | 161.08           | 6   | 32910,33113,33316,32909,33112,33315 | 51.56    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 32         | 6.14                         | 9.3              | 6   | 36914,37103,37292,36913,37102,37291 | 51.47    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 64         | 8.92                         | 13.44            | 6   | 36354,36543,36732,36353,36542,36731 | 50.67    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 1024       | 16.21                        | 24.39            | 6   | 36382,36571,36760,36381,36570,36759 | 50.46    |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 64         | 5.18                         | 7.76             | 6   | 48828,49017,49206,48827,49016,49205 | 49.81    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 32768      | 166.94                       | 250.05           | 6   | 39252,39441,39630,39251,39440,39629 | 49.78    |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 32768      | 47.16                        | 70.53            | 6   | 52860,53049,53238,52859,53048,53237 | 49.55    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 2048       | 23.49                        | 34.83            | 6   | 35255,35444,35633,35254,35443,35632 | 48.28    |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1          | 1.12                         | 1.66             | 6   | 49920,50109,50298,49919,50108,50297 | 48.21    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 256        | 7.84                         | 11.58            | 6   | 35801,35990,36179,35800,35989,36178 | 47.7     |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 131072     | 56.15                        | 82.67            | 6   | 32903,33106,33309,32902,33105,33308 | 47.23    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 256        | 12.34                        | 18.05            | 6   | 42605,42794,42983,42604,42793,42982 | 46.27    |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 16384      | 25.83                        | 37.23            | 6   | 52853,53042,53231,52852,53041,53230 | 44.13    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 128        | 9.21                         | 13.26            | 6   | 36361,36550,36739,36360,36549,36738 | 43.97    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 2          | 1.17                         | 1.68             | 6   | 17818,17986,18154,17817,17985,18153 | 43.59    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 131072     | 58.33                        | 82.29            | 6   | 24986,25189,25392,24985,25188,25391 | 41.08    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 65536      | 31.03                        | 43.75            | 6   | 24979,25182,25385,24978,25181,25384 | 40.99    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 65536      | 31.55                        | 43.91            | 6   | 32896,33099,33302,32895,33098,33301 | 39.18    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1024       | 17.3                         | 23.79            | 6   | 40351,40540,40729,40350,40539,40728 | 37.51    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 512        | 13.78                        | 18.93            | 6   | 40911,41100,41289,40910,41099,41288 | 37.37    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 131072     | 89.86                        | 123.35           | 6   | 30467,30670,30873,30466,30669,30872 | 37.27    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1024       | 3.41                         | 4.66             | 6   | 31636,31839,32042,31635,31838,32041 | 36.66    |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 512        | 12.15                        | 16.6             | 6   | 49416,49605,49794,49415,49604,49793 | 36.63    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 128036     | 618.82                       | 834.14           | 6   | 8522,8697,8872,8521,8696,8871       | 34.8     |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 64         | 7.5                          | 10.1             | 6   | 34653,34842,35031,34652,34841,35030 | 34.67    |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 16384      | 109.32                       | 146.91           | 6   | 46616,46805,46994,46615,46804,46993 | 34.39    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 32         | 1.62                         | 2.17             | 6   | 38,213,388,37,212,387               | 33.95    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 8          | 1.57                         | 2.1              | 6   | 25497,25700,25903,25496,25699,25902 | 33.76    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 32         | 6.15                         | 8.2              | 6   | 43151,43340,43529,43150,43339,43528 | 33.33    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 2          | 1.21                         | 1.61             | 6   | 16285,16460,16635,16284,16459,16634 | 33.06    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 16384      | 85.84                        | 114.18           | 6   | 8501,8676,8851,8500,8675,8850       | 33.01    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 2          | 0.98                         | 1.3              | 6   | 26092,26295,26498,26091,26294,26497 | 32.65    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 64         | 1.97                         | 2.61             | 6   | 32217,32420,32623,32216,32419,32622 | 32.49    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 8          | 1.05                         | 1.39             | 6   | 6324,6499,6674,6323,6498,6673       | 32.38    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 131072     | 625.18                       | 827.42           | 6   | 39266,39455,39644,39265,39454,39643 | 32.35    |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 1024       | 18.52                        | 24.41            | 6   | 44320,44509,44698,44319,44508,44697 | 31.8     |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 2048       | 19.48                        | 25.53            | 6   | 40358,40547,40736,40357,40546,40735 | 31.06    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 256        | 2.16                         | 2.83             | 6   | 25532,25735,25938,25531,25734,25937 | 31.02    |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 1024       | 18.11                        | 23.66            | 6   | 51691,51880,52069,51690,51879,52068 | 30.65    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 2          | 1.65                         | 2.15             | 6   | 39154,39343,39532,39153,39342,39531 | 30.3     |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 2048       | 21.01                        | 27.36            | 6   | 37523,37712,37901,37522,37711,37900 | 30.22    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 256        | 10.32                        | 13.42            | 6   | 37502,37691,37880,37501,37690,37879 | 30.04    |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 2          | 0.97                         | 1.26             | 6   | 44824,45013,45202,44823,45012,45201 | 29.9     |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 8192       | 14.94                        | 19.3             | 6   | 52846,53035,53224,52845,53034,53223 | 29.18    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 32         | 3.05                         | 3.94             | 6   | 18854,19022,19190,18853,19021,19189 | 29.18    |
| 20  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 512        | 11.38                        | 14.69            | 6   | 43179,43368,43557,43178,43367,43556 | 29.09    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 32768      | 18.26                        | 23.54            | 6   | 32889,33092,33295,32888,33091,33294 | 28.92    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 256        | 9.83                         | 12.66            | 6   | 40337,40526,40715,40336,40525,40714 | 28.79    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 1          | 1.09                         | 1.4              | 6   | 15753,15928,16103,15752,15927,16102 | 28.44    |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 32         | 3.71                         | 4.76             | 6   | 48821,49010,49199,48820,49009,49198 | 28.3     |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 16         | 3.04                         | 3.9              | 6   | 43711,43900,44089,43710,43899,44088 | 28.29    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 4          | 1.08                         | 1.38             | 6   | 26708,26911,27114,26707,26910,27113 | 27.78    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 4          | 1.16                         | 1.48             | 6   | 24881,25084,25287,24880,25083,25286 | 27.59    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 4048576    | 2562.65                      | 3268.24          | 6   | 27464,27667,27870,27463,27666,27869 | 27.53    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 32768      | 18.28                        | 23.28            | 6   | 24972,25175,25378,24971,25174,25377 | 27.35    |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 128        | 6.52                         | 8.3              | 6   | 44299,44488,44677,44298,44487,44676 | 27.3     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 16         | 1.26                         | 1.59             | 6   | 7381,7556,7731,7380,7555,7730       | 26.19    |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 256        | 9.28                         | 11.71            | 6   | 44306,44495,44684,44305,44494,44683 | 26.19    |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | asc        | 64         | 6.31                         | 7.96             | 6   | 51663,51852,52041,51662,51851,52040 | 26.15    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 5048576    | 3200.73                      | 4033.1           | 6   | 30516,30719,30922,30515,30718,30921 | 26.01    |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 64         | 1.5                          | 1.89             | 6   | 53364,53553,53742,53363,53552,53741 | 26.0     |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 7048576    | 4521.03                      | 5692.91          | 6   | 30530,30733,30936,30529,30732,30935 | 25.92    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 9048576    | 5726.81                      | 7210.12          | 6   | 30544,30747,30950,30543,30746,30949 | 25.9     |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 256        | 2.32                         | 2.92             | 6   | 27968,28171,28374,27967,28170,28373 | 25.86    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 8048576    | 5132.45                      | 6441.36          | 6   | 30537,30740,30943,30536,30739,30942 | 25.5     |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 524288     | 340.65                       | 426.65           | 6   | 30481,30684,30887,30480,30683,30886 | 25.25    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 64         | 3.29                         | 4.12             | 6   | 21885,22053,22221,21884,22052,22220 | 25.23    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 9048576    | 5769.35                      | 7222.14          | 6   | 27499,27702,27905,27498,27701,27904 | 25.18    |
