+-----+------------+----------+-----------+----------+------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+------------------------+------------------+-----+-------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages | fuzz | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-munro-728899ba | patched-728899ba | cnt |                 qid                 | pct_diff |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 128036     | 897.73                 | 999.5            | 6   | 10626,10801,10976,10621,10796,10971 | 11.34    |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 1          | 1.06                   | 1.18             | 6   | 1057,1232,1407,1052,1227,1402       | 11.32    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 4          | 1.24                   | 1.38             | 6   | 26712,26915,27118,26707,26910,27113 | 11.29    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 1024       | 13.56                  | 15.09            | 6   | 20909,21077,21245,20904,21072,21240 | 11.28    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 4048576    | 2149.27                | 2390.27          | 6   | 25032,25235,25438,25027,25230,25433 | 11.21    |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 16         | 1.43                   | 1.59             | 6   | 7385,7560,7735,7380,7555,7730       | 11.19    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 2          | 0.99                   | 1.1              | 6   | 25487,25690,25893,25482,25685,25888 | 11.11    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 64         | 2.16                   | 2.4              | 6   | 27349,27552,27755,27344,27547,27750 | 11.11    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 128        | 2.71                   | 3.01             | 6   | 13181,13356,13531,13176,13351,13526 | 11.07    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 16384      | 115.56                 | 128.35           | 6   | 2205,2380,2555,2200,2375,2550       | 11.07    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 64         | 2.08                   | 2.31             | 6   | 26740,26943,27146,26735,26938,27141 | 11.06    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 8048576    | 4262.39                | 4732.64          | 6   | 25060,25263,25466,25055,25258,25461 | 11.03    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 440536     | 2976.77                | 3304.8           | 6   | 4886,5061,5236,4881,5056,5231       | 11.02    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 32         | 2.55                   | 2.83             | 6   | 22386,22554,22722,22381,22549,22717 | 10.98    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 9048576    | 4742.87                | 5261.75          | 6   | 25067,25270,25473,25062,25265,25468 | 10.94    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 512        | 5.24                   | 5.81             | 6   | 2170,2345,2520,2165,2340,2515       | 10.88    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 1          | 0.92                   | 1.02             | 6   | 26698,26901,27104,26693,26896,27099 | 10.87    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 65536      | 446.82                 | 495.27           | 6   | 4844,5019,5194,4839,5014,5189       | 10.84    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 4096       | 8.22                   | 9.11             | 6   | 25564,25767,25970,25559,25762,25965 | 10.83    |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 8          | 1.94                   | 2.15             | 6   | 20860,21028,21196,20855,21023,21191 | 10.82    |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | asc        | 512        | 10.73                  | 11.89            | 6   | 22918,23086,23254,22913,23081,23249 | 10.81    |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 65536      | 447.61                 | 495.94           | 6   | 2219,2394,2569,2214,2389,2564       | 10.8     |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 256        | 3.34                   | 3.7              | 6   | 2163,2338,2513,2158,2333,2508       | 10.78    |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 8          | 1.3                    | 1.44             | 6   | 10003,10178,10353,9998,10173,10348  | 10.77    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 256        | 4.64                   | 5.13             | 6   | 16863,17031,17199,16858,17026,17194 | 10.56    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 64         | 3.46                   | 3.82             | 6   | 18361,18529,18697,18356,18524,18692 | 10.4     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 32         | 2.02                   | 2.23             | 6   | 25515,25718,25921,25510,25713,25916 | 10.4     |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 32         | 2.53                   | 2.79             | 6   | 21882,22050,22218,21877,22045,22213 | 10.28    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 128        | 3.32                   | 3.66             | 6   | 12656,12831,13006,12651,12826,13001 | 10.24    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 256        | 5.28                   | 5.82             | 6   | 20391,20559,20727,20386,20554,20722 | 10.23    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 5048576    | 2693.61                | 2967.89          | 6   | 25039,25242,25445,25034,25237,25440 | 10.18    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 32768      | 229.19                 | 252.14           | 6   | 4837,5012,5187,4832,5007,5182       | 10.01    |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 4          | 1.5                    | 1.65             | 6   | 16821,16989,17157,16816,16984,17152 | 10.0     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 128        | 4.4                    | 4.84             | 6   | 18368,18536,18704,18363,18531,18699 | 10.0     |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | desc       | 8          | 1.91                   | 2.1              | 6   | 22372,22540,22708,22367,22535,22703 | 9.95     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 256        | 2.85                   | 3.13             | 6   | 6888,7063,7238,6883,7058,7233       | 9.82     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 4          | 1.12                   | 1.23             | 6   | 4221,4396,4571,4216,4391,4566       | 9.82     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 503036     | 4951.1                 | 5435.26          | 6   | 9093,9268,9443,9088,9263,9438       | 9.78     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 2048       | 3.1                    | 3.4              | 6   | 26166,26369,26572,26161,26364,26567 | 9.68     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 1024       | 14.12                  | 15.47            | 6   | 20405,20573,20741,20400,20568,20736 | 9.56     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 512        | 10.78                  | 11.81            | 6   | 23926,24094,24262,23921,24089,24257 | 9.55     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 32         | 2.41                   | 2.64             | 6   | 18354,18522,18690,18349,18517,18685 | 9.54     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 128036     | 735.22                 | 805.01           | 6   | 4326,4501,4676,4321,4496,4671       | 9.49     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 2048576    | 1103.99                | 1206.38          | 6   | 25018,25221,25424,25013,25216,25419 | 9.27     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 524288     | 290.79                 | 317.71           | 6   | 25004,25207,25410,24999,25202,25405 | 9.26     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 8          | 1.52                   | 1.66             | 6   | 15778,15953,16128,15773,15948,16123 | 9.21     |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 128        | 2.5                    | 2.73             | 6   | 2156,2331,2506,2151,2326,2501       | 9.2      |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 1          | 0.98                   | 1.07             | 6   | 532,707,882,527,702,877             | 9.18     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 256        | 6.35                   | 6.93             | 6   | 17367,17535,17703,17362,17530,17698 | 9.13     |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 190536     | 1093.46                | 1193.06          | 6   | 2758,2933,3108,2753,2928,3103       | 9.11     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 2          | 0.99                   | 1.08             | 6   | 24878,25081,25284,24873,25076,25279 | 9.09     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | desc       | 8          | 1.87                   | 2.04             | 6   | 24388,24556,24724,24383,24551,24719 | 9.09     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 64         | 2.56                   | 2.79             | 6   | 13699,13874,14049,13694,13869,14044 | 8.98     |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 1          | 1.13                   | 1.23             | 6   | 20839,21007,21175,20834,21002,21170 | 8.85     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 256        | 2.6                    | 2.83             | 6   | 7938,8113,8288,7933,8108,8283       | 8.85     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 4          | 1.25                   | 1.36             | 6   | 13146,13321,13496,13141,13316,13491 | 8.8      |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 262144     | 148.78                 | 161.86           | 6   | 24997,25200,25403,24992,25195,25398 | 8.79     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 8          | 1.94                   | 2.11             | 6   | 17332,17500,17668,17327,17495,17663 | 8.76     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 256        | 5.63                   | 6.12             | 6   | 19383,19551,19719,19378,19546,19714 | 8.7      |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 1048576    | 569.58                 | 618.56           | 6   | 25011,25214,25417,25006,25209,25412 | 8.6      |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 128        | 2.58                   | 2.8              | 6   | 6356,6531,6706,6351,6526,6701       | 8.53     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 16         | 2.12                   | 2.3              | 6   | 19859,20027,20195,19854,20022,20190 | 8.49     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 503036     | 4911.31                | 5328.02          | 6   | 15918,16093,16268,15913,16088,16263 | 8.48     |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | asc        | 128        | 3.66                   | 3.97             | 6   | 20888,21056,21224,20883,21051,21219 | 8.47     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 16         | 1.57                   | 1.7              | 6   | 15260,15435,15610,15255,15430,15605 | 8.28     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 32768      | 197.2                  | 213.4            | 6   | 4312,4487,4662,4307,4482,4657       | 8.22     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 253036     | 1774.58                | 1919.92          | 6   | 13265,13440,13615,13260,13435,13610 | 8.19     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 512        | 7.1                    | 7.68             | 6   | 17878,18046,18214,17873,18041,18209 | 8.17     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 315536     | 3120.44                | 3374.53          | 6   | 9072,9247,9422,9067,9242,9417       | 8.14     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 4          | 1.23                   | 1.33             | 6   | 12621,12796,12971,12616,12791,12966 | 8.13     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 32         | 2.47                   | 2.67             | 6   | 19866,20034,20202,19861,20029,20197 | 8.1      |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 8          | 2.11                   | 2.28             | 6   | 18844,19012,19180,18839,19007,19175 | 8.06     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 64         | 2.64                   | 2.85             | 6   | 8974,9149,9324,8969,9144,9319       | 7.95     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 1          | 0.88                   | 0.95             | 6   | 24871,25074,25277,24866,25069,25272 | 7.95     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 128        | 3.93                   | 4.24             | 6   | 20384,20552,20720,20379,20547,20715 | 7.89     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 3048576    | 1654.39                | 1784.45          | 6   | 25025,25228,25431,25020,25223,25426 | 7.86     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | desc        | asc        | 512        | 6.28                   | 6.77             | 6   | 11620,11795,11970,11615,11790,11965 | 7.8      |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 128        | 2.06                   | 2.22             | 6   | 24920,25123,25326,24915,25118,25321 | 7.77     |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 16         | 1.43                   | 1.54             | 6   | 35,210,385,30,205,380               | 7.69     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 253036     | 2487.71                | 2678.16          | 6   | 15890,16065,16240,15885,16060,16235 | 7.66     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 32         | 1.58                   | 1.7              | 6   | 6867,7042,7217,6862,7037,7212       | 7.59     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 512        | 10.82                  | 11.64            | 6   | 19894,20062,20230,19889,20057,20225 | 7.58     |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 512        | 8.21                   | 8.83             | 6   | 21910,22078,22246,21905,22073,22241 | 7.55     |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 512        | 3.58                   | 3.85             | 6   | 1120,1295,1470,1115,1290,1465       | 7.54     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 190536     | 1325.92                | 1425.09          | 6   | 13258,13433,13608,13253,13428,13603 | 7.48     |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 1024       | 5.41                   | 5.81             | 6   | 77,252,427,72,247,422               | 7.39     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 256        | 6.24                   | 6.7              | 6   | 19887,20055,20223,19882,20050,20218 | 7.37     |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | asc         | desc       | 8          | 2.04                   | 2.19             | 6   | 21364,21532,21700,21359,21527,21695 | 7.35     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | desc        | asc        | 256        | 6.81                   | 7.31             | 6   | 23919,24087,24255,23914,24082,24250 | 7.34     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 16         | 1.53                   | 1.64             | 6   | 13160,13335,13510,13155,13330,13505 | 7.19     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | asc        | 32         | 1.67                   | 1.79             | 6   | 9492,9667,9842,9487,9662,9837       | 7.19     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 503036     | 5005.9                 | 5363.11          | 6   | 14868,15043,15218,14863,15038,15213 | 7.14     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 1024       | 10.86                  | 11.63            | 6   | 16877,17045,17213,16872,17040,17208 | 7.09     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | asc        | 8          | 1.98                   | 2.12             | 6   | 16828,16996,17164,16823,16991,17159 | 7.07     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 440536     | 2522.65                | 2700.0           | 6   | 4361,4536,4711,4356,4531,4706       | 7.03     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | asc         | desc       | 512        | 10.46                  | 11.19            | 6   | 17374,17542,17710,17369,17537,17705 | 6.98     |
| 2   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | increase  | desc        | desc       | 440536     | 2563.78                | 2742.28          | 6   | 3836,4011,4186,3831,4006,4181       | 6.96     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 128036     | 545.25                 | 583.12           | 6   | 16401,16576,16751,16396,16571,16746 | 6.95     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 565536     | 5537.59                | 5919.45          | 6   | 10150,10325,10500,10145,10320,10495 | 6.9      |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 503036     | 1630.65                | 1742.32          | 6   | 8043,8218,8393,8038,8213,8388       | 6.85     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 128        | 2.64                   | 2.82             | 6   | 15281,15456,15631,15276,15451,15626 | 6.82     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | desc       | 32         | 2.51                   | 2.68             | 6   | 20370,20538,20706,20365,20533,20701 | 6.77     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 4          | 1.33                   | 1.42             | 6   | 15246,15421,15596,15241,15416,15591 | 6.77     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 128        | 2.22                   | 2.37             | 6   | 26138,26341,26544,26133,26336,26539 | 6.76     |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 256        | 2.38                   | 2.54             | 6   | 27363,27566,27769,27358,27561,27764 | 6.72     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 32         | 1.64                   | 1.75             | 6   | 7392,7567,7742,7387,7562,7737       | 6.71     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | asc        | 256        | 4.19                   | 4.47             | 6   | 10563,10738,10913,10558,10733,10908 | 6.68     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 16         | 1.8                    | 1.92             | 6   | 26726,26929,27132,26721,26924,27127 | 6.67     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 1024       | 3.91                   | 4.17             | 6   | 25550,25753,25956,25545,25748,25951 | 6.65     |
| 6   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | desc        | desc       | 128        | 3.92                   | 4.18             | 6   | 11081,11256,11431,11076,11251,11426 | 6.63     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 256        | 7.12                   | 7.58             | 6   | 18375,18543,18711,18370,18538,18706 | 6.46     |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 4048576    | 3072.17                | 3268.24          | 5   | 27468,27671,27463,27666,27869       | 6.38     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | io_uring | 12        | 16  | increase  | asc         | desc       | 315536     | 3090.88                | 3286.95          | 6   | 10122,10297,10472,10117,10292,10467 | 6.34     |
| 3   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 190536     | 1097.85                | 1167.33          | 6   | 5383,5558,5733,5378,5553,5728       | 6.33     |
| 1   | 100        | 10000000 | 625000    | 93458    | 0    | 8     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 32         | 1.76                   | 1.87             | 6   | 567,742,917,562,737,912             | 6.25     |
| 8   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | desc       | 32         | 1.92                   | 2.04             | 6   | 15267,15442,15617,15262,15437,15612 | 6.25     |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 9048576    | 6828.41                | 7255.05          | 4   | 27503,27706,27498,27701             | 6.25     |
| 10  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | increase  | desc        | desc       | 16         | 2.42                   | 2.57             | 6   | 19355,19523,19691,19350,19518,19686 | 6.2      |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | asc        | 32         | 1.95                   | 2.07             | 6   | 8442,8617,8792,8437,8612,8787       | 6.15     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024 | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 512        | 2.6                    | 2.76             | 6   | 26152,26355,26558,26147,26350,26553 | 6.15     |
| 5   | 80         | 10000000 | 625000    | 117648   | 16   | 0     | 16   | worker   | 12        | 16  | increase  | asc         | desc       | 565536     | 5562.83                | 5901.71          | 6   | 9100,9275,9450,9095,9270,9445       | 6.09     |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | desc       | 1024       | 19.58                  | 20.77            | 6   | 18389,18557,18725,18384,18552,18720 | 6.08     |
| 11  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | decrease  | asc         | asc        | 1          | 1.0                    | 1.06             | 6   | 21847,22015,22183,21842,22010,22178 | 6.0      |
| 9   | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | io_uring | 12        | 16  | increase  | asc         | asc        | 256        | 4.84                   | 5.12             | 6   | 17871,18039,18207,17866,18034,18202 | 5.79     |
| 12  | 100        | 10000000 | 312500    | 93458    | 64   | 2     | 32   | worker   | 12        | 16  | decrease  | desc        | desc       | 95268      | 636.15                 | 672.86           | 6   | 23478,23646,23814,23473,23641,23809 | 5.77     |
