+-----+------------+----------+-----------+----------+--------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------------------------------+------------------------+-----+-------------------------------------+----------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz  | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-geoghegan-munro-43ff7415 | patched-munro-728899ba | cnt |                 qid                 |   diff   | pct_diff |
+-----+------------+----------+-----------+----------+--------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+----------------------------------+------------------------+-----+-------------------------------------+----------+----------+
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 2012144    | 2433.49                          | 4007.91                | 6   | 52933,53122,53311,52934,53123,53312 | 1574.42  | 64.7     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 9048576    | 3341.86                          | 4825.82                | 6   | 26284,26487,26690,26285,26488,26691 | 1483.96  | 44.41    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 8048576    | 2938.94                          | 4387.79                | 6   | 34194,34397,34600,34195,34398,34601 | 1448.85  | 49.3     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 8048576    | 2939.82                          | 4368.7                 | 6   | 26277,26480,26683,26278,26481,26684 | 1428.88  | 48.6     |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 2262144    | 2815.33                          | 4238.55                | 6   | 52940,53129,53318,52941,53130,53319 | 1423.22  | 50.55    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 9048576    | 3372.61                          | 4788.75                | 6   | 32983,33186,33389,32984,33187,33390 | 1416.14  | 41.99    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 9048576    | 3417.78                          | 4826.14                | 6   | 34201,34404,34607,34202,34405,34608 | 1408.36  | 41.21    |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1762144    | 2147.72                          | 3540.91                | 6   | 52926,53115,53304,52927,53116,53305 | 1393.19  | 64.87    |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 1262144    | 6726.45                          | 8034.6                 | 6   | 53479,53668,53857,53480,53669,53858 | 1308.15  | 19.45    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 8048576    | 2956.1                           | 4262.39                | 6   | 25059,25262,25465,25060,25263,25466 | 1306.29  | 44.19    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 8048576    | 2983.92                          | 4222.63                | 6   | 32976,33179,33382,32977,33180,33383 | 1238.71  | 41.51    |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1512144    | 1810.07                          | 2998.05                | 6   | 52919,53108,53297,52920,53109,53298 | 1187.98  | 65.63    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 7048576    | 2612.26                          | 3759.11                | 6   | 32969,33172,33375,32970,33173,33376 | 1146.85  | 43.9     |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 8048576    | 5210.8                           | 6301.49                | 6   | 31758,31961,32164,31759,31962,32165 | 1090.69  | 20.93    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 6048576    | 2216.83                          | 3303.65                | 6   | 34180,34383,34586,34181,34384,34587 | 1086.82  | 49.03    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 9048576    | 5979.99                          | 7051.07                | 6   | 31765,31968,32171,31766,31969,32172 | 1071.08  | 17.91    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 7048576    | 2598.34                          | 3662.84                | 6   | 25052,25255,25458,25053,25256,25459 | 1064.5   | 40.97    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 9048576    | 5795.78                          | 6853.19                | 6   | 28720,28923,29126,28721,28924,29127 | 1057.41  | 18.24    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 6048576    | 2230.75                          | 3277.87                | 6   | 26263,26466,26669,26264,26467,26670 | 1047.12  | 46.94    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 9048576    | 5772.63                          | 6798.97                | 6   | 27502,27705,27908,27503,27706,27909 | 1026.34  | 17.78    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 9048576    | 5756.66                          | 6744.59                | 6   | 30547,30750,30953,30548,30751,30954 | 987.93   | 17.16    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 8048576    | 5111.53                          | 6095.52                | 6   | 28713,28916,29119,28714,28917,29120 | 983.99   | 19.25    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 6048576    | 2255.4                           | 3226.92                | 6   | 32962,33165,33368,32963,33166,33369 | 971.52   | 43.08    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 8048576    | 5099.29                          | 6066.26                | 6   | 27495,27698,27901,27496,27699,27902 | 966.97   | 18.96    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 8048576    | 5098.48                          | 6059.67                | 6   | 30540,30743,30946,30541,30744,30947 | 961.19   | 18.85    |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1262144    | 1596.15                          | 2526.21                | 6   | 52912,53101,53290,52913,53102,53291 | 930.06   | 58.27    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 9048576    | 3813.11                          | 4742.87                | 6   | 25066,25269,25472,25067,25270,25473 | 929.76   | 24.38    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 7048576    | 2974.32                          | 3885.23                | 6   | 34187,34390,34593,34188,34391,34594 | 910.91   | 30.63    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 7048576    | 4599.43                          | 5509.74                | 6   | 31751,31954,32157,31752,31955,32158 | 910.31   | 19.79    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 7048576    | 4460.87                          | 5293.23                | 6   | 27488,27691,27894,27489,27692,27895 | 832.36   | 18.66    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 7048576    | 4457.31                          | 5286.51                | 6   | 28706,28909,29112,28707,28910,29113 | 829.2    | 18.6     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 5048576    | 1878.8                           | 2693.61                | 6   | 25038,25241,25444,25039,25242,25445 | 814.81   | 43.37    |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 1012144    | 1226.6                           | 2028.09                | 6   | 52905,53094,53283,52906,53095,53284 | 801.49   | 65.34    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 7048576    | 4515.06                          | 5308.27                | 6   | 30533,30736,30939,30534,30737,30940 | 793.21   | 17.57    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 7048576    | 2981.95                          | 3762.85                | 6   | 26270,26473,26676,26271,26474,26677 | 780.9    | 26.19    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 6048576    | 3809.41                          | 4587.67                | 6   | 28699,28902,29105,28700,28903,29106 | 778.26   | 20.43    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | desc       | 5048576    | 1926.48                          | 2673.57                | 6   | 32955,33158,33361,32956,33159,33362 | 747.09   | 38.78    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 6048576    | 3822.82                          | 4561.7                 | 6   | 30526,30729,30932,30527,30730,30933 | 738.88   | 19.33    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | asc        | 6048576    | 3853.37                          | 4590.31                | 6   | 27481,27684,27887,27482,27685,27888 | 736.94   | 19.12    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | asc        | 4048576    | 1502.92                          | 2185.23                | 6   | 26249,26452,26655,26250,26453,26656 | 682.31   | 45.4     |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | desc       | 4048576    | 1507.85                          | 2180.42                | 6   | 34166,34369,34572,34167,34370,34573 | 672.57   | 44.6     |
| 25  | 80         | 10000000 | 2500000   | 117648   | 16     | 128   | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 1762144    | 10481.0                          | 11141.1                | 6   | 53493,53682,53871,53494,53683,53872 | 660.1    | 6.3      |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | asc        | 4048576    | 1497.43                          | 2149.27                | 6   | 25031,25234,25437,25032,25235,25438 | 651.84   | 43.53    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 5048576    | 3271.26                          | 3918.56                | 6   | 31737,31940,32143,31738,31941,32144 | 647.3    | 19.79    |
