+-----+------------+----------+-----------+----------+--------+-------+------+----------+-----------+-----+-----------+-------------+------------+------------+------------------------+------------------------------------+-----+-------------------------------------+----------+
| did | fillfactor |   rows   | ndistinct | relpages |  fuzz  | fuzz2 | step | iomethod | ioworkers | eic | direction | index_order | scan_order | num_values | patched-munro-728899ba | patched-geoghegan-2-munro-3ded1b78 | cnt |                 qid                 | pct_diff |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 2          | 0.99                   | 1.78                               | 6   | 4739,4914,5089,4736,4911,5086       | 79.8     |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 7048576    | 5323.87                | 9462.32                            | 6   | 29316,29519,29722,29313,29516,29719 | 77.73    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 5048576    | 3807.78                | 6766.87                            | 6   | 29302,29505,29708,29299,29502,29705 | 77.71    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 6048576    | 4578.62                | 8131.87                            | 6   | 31136,31339,31542,31133,31336,31539 | 77.61    |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 2          | 0.97                   | 1.71                               | 6   | 48230,48419,48608,48227,48416,48605 | 76.29    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 524288     | 404.14                 | 711.37                             | 6   | 31094,31297,31500,31091,31294,31497 | 76.02    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 9048576    | 6928.4                 | 12163.99                           | 6   | 29330,29533,29736,29327,29530,29733 | 75.57    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 6048576    | 4631.6                 | 8123.17                            | 6   | 29309,29512,29715,29306,29509,29712 | 75.39    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 6048576    | 5441.85                | 9372.2                             | 6   | 25655,25858,26061,25652,25855,26058 | 72.22    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 7048576    | 6388.03                | 10979.14                           | 6   | 32361,32564,32767,32358,32561,32764 | 71.87    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 7048576    | 5531.61                | 9485.61                            | 6   | 28098,28301,28504,28095,28298,28501 | 71.48    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 4048576    | 3683.86                | 6289.91                            | 6   | 25641,25844,26047,25638,25841,26044 | 70.74    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 4048576    | 3687.27                | 6293.82                            | 6   | 26859,27062,27265,26856,27059,27262 | 70.69    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 3048576    | 2402.96                | 4099.55                            | 6   | 31115,31318,31521,31112,31315,31518 | 70.6     |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 6048576    | 4762.4                 | 8123.99                            | 6   | 29918,30121,30324,29915,30118,30321 | 70.59    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 262144     | 243.56                 | 415.36                             | 6   | 32305,32508,32711,32302,32505,32708 | 70.54    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 1048576    | 830.74                 | 1415.83                            | 6   | 31101,31304,31507,31098,31301,31504 | 70.43    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 8048576    | 6375.77                | 10860.62                           | 6   | 29932,30135,30338,29929,30132,30335 | 70.34    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 9048576    | 8249.1                 | 14024.61                           | 6   | 25676,25879,26082,25673,25876,26079 | 70.01    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 5048576    | 3999.11                | 6798.31                            | 6   | 28084,28287,28490,28081,28284,28487 | 70.0     |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 3048576    | 2788.48                | 4723.28                            | 6   | 32333,32536,32739,32330,32533,32736 | 69.39    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 8048576    | 7351.25                | 12448.86                           | 6   | 32368,32571,32774,32365,32568,32771 | 69.34    |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 64         | 5.25                   | 8.89                               | 6   | 44863,45052,45241,44860,45049,45238 | 69.33    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 8048576    | 6369.08                | 10784.31                           | 6   | 28105,28308,28511,28102,28305,28508 | 69.32    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 6048576    | 5579.32                | 9442.85                            | 6   | 32354,32557,32760,32351,32554,32757 | 69.25    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 9048576    | 7197.92                | 12174.19                           | 6   | 29939,30142,30345,29936,30139,30342 | 69.13    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 5048576    | 4628.18                | 7824.08                            | 6   | 25648,25851,26054,25645,25848,26051 | 69.05    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 7048576    | 6509.01                | 11001.69                           | 6   | 26880,27083,27286,26877,27080,27283 | 69.02    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 8048576    | 7425.56                | 12549.01                           | 6   | 33586,33789,33992,33583,33786,33989 | 69.0     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 3048576    | 2794.18                | 4721.46                            | 6   | 26852,27055,27258,26849,27052,27255 | 68.97    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 5048576    | 4014.91                | 6777.18                            | 6   | 29911,30114,30317,29908,30111,30314 | 68.8     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 5048576    | 4651.55                | 7848.61                            | 6   | 26866,27069,27272,26863,27066,27269 | 68.73    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 4048576    | 3706.08                | 6251.97                            | 6   | 32340,32543,32746,32337,32540,32743 | 68.69    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 7048576    | 6469.54                | 10909.54                           | 6   | 25662,25865,26068,25659,25862,26065 | 68.63    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 4048576    | 3237.06                | 5457.73                            | 6   | 31122,31325,31528,31119,31322,31525 | 68.6     |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 9048576    | 8328.87                | 14037.07                           | 6   | 32375,32578,32781,32372,32575,32778 | 68.54    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 9048576    | 8430.53                | 14188.95                           | 6   | 33593,33796,33999,33590,33793,33996 | 68.3     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 9048576    | 8323.6                 | 13990.28                           | 6   | 26894,27097,27300,26891,27094,27297 | 68.08    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 3048576    | 2823.33                | 4741.64                            | 6   | 33551,33754,33957,33548,33751,33954 | 67.94    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 9048576    | 7241.71                | 12153.21                           | 6   | 28112,28315,28518,28109,28312,28515 | 67.82    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 524288     | 492.16                 | 825.82                             | 6   | 25613,25816,26019,25610,25813,26016 | 67.8     |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | asc        | 2          | 1.14                   | 1.91                               | 6   | 45962,46151,46340,45959,46148,46337 | 67.54    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 2048576    | 1905.74                | 3189.85                            | 6   | 32326,32529,32732,32323,32526,32729 | 67.38    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 5048576    | 4731.06                | 7817.64                            | 6   | 32347,32550,32753,32344,32547,32750 | 65.24    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 2048576    | 1679.85                | 2769.55                            | 6   | 31108,31311,31514,31105,31308,31511 | 64.87    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 4048576    | 3315.26                | 5443.1                             | 6   | 29904,30107,30310,29901,30104,30307 | 64.18    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 4048576    | 3331.35                | 5428.18                            | 6   | 29295,29498,29701,29292,29495,29698 | 62.94    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | asc         | asc        | 378036     | 2168.82                | 3526.36                            | 6   | 5404,5579,5754,5401,5576,5751       | 62.59    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 3048576    | 2520.19                | 4095.95                            | 6   | 29897,30100,30303,29894,30097,30300 | 62.53    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 65536      | 57.76                  | 92.57                              | 6   | 29246,29449,29652,29243,29446,29649 | 60.27    |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | asc        | 128        | 8.44                   | 13.47                              | 6   | 48272,48461,48650,48269,48458,48647 | 59.6     |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 65536      | 68.09                  | 107.97                             | 6   | 25592,25795,25998,25589,25792,25995 | 58.57    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 2048576    | 1754.08                | 2754.99                            | 6   | 29890,30093,30296,29887,30090,30293 | 57.06    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 4048576    | 3482.21                | 5446.98                            | 6   | 28077,28280,28483,28074,28277,28480 | 56.42    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 4          | 1.11                   | 1.73                               | 6   | 32193,32396,32599,32190,32393,32596 | 55.86    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 3048576    | 2643.97                | 4100.36                            | 6   | 28070,28273,28476,28067,28270,28473 | 55.08    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 131072     | 116.08                 | 179.77                             | 6   | 28035,28238,28441,28032,28235,28438 | 54.87    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 131072     | 116.85                 | 180.91                             | 6   | 29253,29456,29659,29250,29453,29656 | 54.82    |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | desc       | 128        | 4.72                   | 7.22                               | 6   | 44303,44492,44681,44300,44489,44678 | 52.97    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 2048576    | 2080.46                | 3169.77                            | 6   | 26845,27048,27251,26842,27045,27248 | 52.36    |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | asc         | asc        | 64         | 5.43                   | 8.26                               | 6   | 49399,49588,49777,49396,49585,49774 | 52.12    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 7048576    | 5307.86                | 8070.59                            | 6   | 31143,31346,31549,31140,31343,31546 | 52.05    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | desc        | desc       | 2          | 1.22                   | 1.85                               | 6   | 16289,16464,16639,16286,16461,16636 | 51.64    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 8048576    | 6112.2                 | 9222.38                            | 6   | 29323,29526,29729,29320,29523,29726 | 50.88    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | asc        | 8          | 1.54                   | 2.28                               | 6   | 28546,28749,28952,28543,28746,28949 | 48.05    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 8048576    | 7304.16                | 10790.8                            | 6   | 25669,25872,26075,25666,25869,26072 | 47.73    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 8048576    | 6268.71                | 9239.73                            | 6   | 31150,31353,31556,31147,31350,31553 | 47.39    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | asc        | 7048576    | 5542.36                | 8149.46                            | 6   | 29925,30128,30331,29922,30125,30328 | 47.04    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 524288     | 485.33                 | 712.15                             | 6   | 26831,27034,27237,26828,27031,27234 | 46.74    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | asc        | 8          | 1.52                   | 2.23                               | 6   | 30982,31185,31388,30979,31182,31385 | 46.71    |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 64         | 6.42                   | 9.41                               | 6   | 46564,46753,46942,46561,46750,46939 | 46.57    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 6048576    | 4778.21                | 7002.1                             | 6   | 28091,28294,28497,28088,28291,28494 | 46.54    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 1048576    | 963.55                 | 1405.21                            | 6   | 26838,27041,27244,26835,27038,27241 | 45.84    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 7048576    | 6515.01                | 9497.49                            | 6   | 33579,33782,33985,33576,33779,33982 | 45.78    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 8048576    | 7431.0                 | 10815.33                           | 6   | 26887,27090,27293,26884,27087,27290 | 45.54    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 6048576    | 5551.12                | 8068.76                            | 6   | 26873,27076,27279,26870,27073,27276 | 45.35    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | asc         | desc       | 3048576    | 2802.09                | 4070.98                            | 6   | 25634,25837,26040,25631,25834,26037 | 45.28    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 4048576    | 3765.7                 | 5465.35                            | 6   | 33558,33761,33964,33555,33758,33961 | 45.14    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 6048576    | 5635.58                | 8165.22                            | 6   | 33572,33775,33978,33569,33772,33975 | 44.89    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 524288     | 418.01                 | 605.58                             | 6   | 29267,29470,29673,29264,29467,29670 | 44.87    |
| 3   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | worker   | 12        | 16  | decrease  | asc         | asc        | 4          | 1.12                   | 1.62                               | 6   | 4221,4396,4571,4218,4393,4568       | 44.64    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | worker   | 12        | 16  | increase  | desc        | asc        | 2          | 1.36                   | 1.95                               | 6   | 18830,18998,19166,18827,18995,19163 | 43.38    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | desc        | asc        | 1048576    | 1140.48                | 1635.24                            | 6   | 32319,32522,32725,32316,32519,32722 | 43.38    |
| 10  | 100        | 10000000 | 312500    | 93458    | 64     | 2     | 32   | io_uring | 12        | 16  | increase  | desc        | asc        | 4          | 1.69                   | 2.42                               | 6   | 19845,20013,20181,19842,20010,20178 | 43.2     |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | desc        | desc       | 512        | 12.18                  | 17.37                              | 6   | 51121,51310,51499,51118,51307,51496 | 42.61    |
| 16  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | desc        | asc        | 5048576    | 4792.37                | 6823.24                            | 6   | 33565,33768,33971,33562,33765,33968 | 42.38    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 524288     | 431.07                 | 612.01                             | 6   | 28049,28252,28455,28046,28249,28452 | 41.97    |
| 17  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | increase  | asc         | desc       | 512        | 10.89                  | 15.42                              | 6   | 36379,36568,36757,36376,36565,36754 | 41.6     |
| 22  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 8          | 1.9                    | 2.69                               | 6   | 46543,46732,46921,46540,46729,46918 | 41.58    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 2          | 1.63                   | 2.29                               | 6   | 37457,37646,37835,37454,37643,37832 | 40.49    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 65536      | 75.91                  | 106.23                             | 6   | 26810,27013,27216,26807,27010,27213 | 39.94    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | increase  | desc        | desc       | 2048576    | 1689.94                | 2361.15                            | 6   | 28063,28266,28469,28060,28263,28466 | 39.72    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 1048576    | 1013.02                | 1413.85                            | 6   | 29274,29477,29680,29271,29474,29677 | 39.57    |
| 13  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | asc         | desc       | 262144     | 294.65                 | 410.51                             | 6   | 26824,27027,27230,26821,27024,27227 | 39.32    |
| 23  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | decrease  | asc         | desc       | 64         | 4.64                   | 6.45                               | 6   | 48832,49021,49210,48829,49018,49207 | 39.01    |
| 14  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | increase  | desc        | desc       | 3048576    | 2536.3                 | 3502.03                            | 6   | 29288,29491,29694,29285,29488,29691 | 38.08    |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | worker   | 12        | 16  | increase  | asc         | asc        | 256        | 9.34                   | 12.88                              | 6   | 43743,43932,44121,43740,43929,44118 | 37.9     |
| 4   | 100        | 10000000 | 625000    | 93458    | 0      | 8     | 16   | io_uring | 12        | 16  | decrease  | desc        | asc        | 1          | 1.17                   | 1.59                               | 6   | 7357,7532,7707,7354,7529,7704       | 35.9     |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 16         | 1.59                   | 2.15                               | 6   | 14210,14385,14560,14207,14382,14557 | 35.22    |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 128        | 6.99                   | 9.43                               | 6   | 52241,52430,52619,52238,52427,52616 | 34.91    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | asc         | desc       | 64         | 2.15                   | 2.9                                | 6   | 13174,13349,13524,13171,13346,13521 | 34.88    |
| 18  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | worker   | 12        | 16  | increase  | desc        | desc       | 32         | 6.38                   | 8.57                               | 6   | 37485,37674,37863,37482,37671,37860 | 34.33    |
| 19  | 20         | 10000000 | 2500000   | 476191   | 1024   | 128   | 4    | io_uring | 12        | 16  | decrease  | asc         | desc       | 256        | 12.27                  | 16.33                              | 6   | 40908,41097,41286,40905,41094,41283 | 33.09    |
| 7   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | io_uring | 12        | 16  | decrease  | asc         | desc       | 8          | 1.53                   | 2.03                               | 6   | 14203,14378,14553,14200,14375,14550 | 32.68    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | worker   | 12        | 16  | decrease  | asc         | desc       | 64         | 1.83                   | 2.42                               | 6   | 30394,30597,30800,30391,30594,30797 | 32.24    |
| 21  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | increase  | asc         | asc        | 128        | 5.45                   | 7.15                               | 6   | 44870,45059,45248,44867,45056,45245 | 31.19    |
| 15  | 80         | 10000000 | 10000000  | 117648   | 1024   | 8     | 1    | io_uring | 12        | 16  | decrease  | asc         | desc       | 1024       | 3.05                   | 3.99                               | 6   | 31640,31843,32046,31637,31840,32043 | 30.82    |
| 8   | 80         | 10000000 | 625000    | 117648   | 16     | 0     | 16   | worker   | 12        | 16  | decrease  | desc        | asc        | 2          | 1.02                   | 1.33                               | 6   | 14714,14889,15064,14711,14886,15061 | 30.39    |
| 24  | 60         | 10000000 | 2500000   | 156250   | 262144 | 8     | 4    | io_uring | 12        | 16  | decrease  | desc        | desc       | 1024       | 17.56                  | 22.89                              | 6   | 52262,52451,52640,52259,52448,52637 | 30.35    |
