0.87	1.18
0.98	1.16
1.15	1.14
1.2	1.25
1.43	1.37
1.36	1.53
1.89	1.64
2.15	2.11
2.77	2.7
3.62	3.85
5.59	5.73
9.69	9.93
17.84	17.62
31.43	32.71
60.24	60.9
117.72	117.96
227.49	224.24
425.74	429.06
650.8	628.96
827.81	850.48
1030.35	1045.71
1261.97	1273.27
1440.31	1479.77
1684.99	1655.52
1836.83	1891.37
1.1	1.09
1.02	1.17
0.82	1.1
1.04	1.29
1.3	1.28
1.55	1.61
1.9	2.05
2.45	2.68
3.73	3.68
5.73	5.62
10.31	9.98
18.33	18.58
34.66	35.07
67.7	69.45
130.29	131.78
256.41	258.28
516.01	512.89
995.05	990.61
1473.73	1456.36
1956.21	1955.52
2425.0	2428.84
2888.23	2914.83
3371.65	3379.28
3815.0	3878.55
4340.05	4319.25
1.04	1.17
1.04	1.14
1.0	1.07
1.16	1.38
1.41	1.54
1.63	2.17
1.97	1.97
2.21	2.17
2.92	2.81
3.6	3.74
5.37	5.81
8.87	8.68
15.23	15.66
28.14	28.02
49.74	51.47
94.44	97.07
178.75	186.59
342.14	347.17
516.68	506.51
708.66	680.24
850.26	820.17
1000.86	1022.68
1159.98	1191.19
1367.89	1347.3
1526.81	1495.26
0.95	1.07
1.12	1.13
1.08	1.0
1.14	1.3
1.4	1.45
1.74	1.87
2.28	2.02
2.45	2.62
3.52	3.66
5.45	5.61
9.43	9.58
17.13	17.4
33.66	33.4
63.53	64.08
123.48	123.71
246.7	247.06
486.58	484.53
949.44	945.42
1385.76	1404.64
1862.28	1849.6
2311.46	2309.06
2749.32	2754.05
3217.47	3221.1
3647.26	3641.02
4109.31	4104.49
1.02	1.03
1.02	1.12
1.09	1.17
1.25	1.33
1.44	1.29
1.55	1.71
1.84	2.02
2.53	2.49
3.67	3.69
6.65	5.32
9.82	9.94
18.93	18.46
34.85	36.19
67.97	67.69
134.84	133.42
257.09	255.57
518.68	512.05
1007.05	997.84
1477.26	1472.42
1967.91	1975.18
2447.41	2440.96
2952.29	2937.79
3424.81	3387.52
3904.06	3907.19
4384.14	4335.74
1.09	1.06
1.06	1.13
1.13	1.16
1.31	1.36
1.54	1.44
1.67	1.84
1.95	2.34
2.28	3.13
3.32	5.04
5.54	9.14
7.99	17.05
17.46	32.25
26.12	61.72
53.74	106.54
98.4	134.17
192.03	241.36
383.18	486.81
749.01	933.72
1112.06	1249.24
1472.28	1851.09
1834.36	1882.23
2190.93	2250.46
2544.48	2742.28
2909.37	3091.07
3303.79	3368.7
0.99	1.05
1.04	0.99
1.17	1.28
1.1	1.45
1.34	1.43
1.68	1.71
2.08	2.02
2.44	2.73
3.43	3.7
5.17	5.81
9.0	10.14
16.7	17.67
31.17	34.82
61.93	67.69
115.89	128.35
227.6	251.98
450.99	495.94
882.32	981.21
1285.08	1468.81
1695.9	1954.48
2142.92	2361.53
2539.56	2901.62
2954.25	3338.02
3415.51	3830.99
3853.18	4369.25
1.01	1.06
1.08	1.06
1.08	1.2
1.22	1.38
1.49	1.59
1.84	1.9
2.15	2.57
2.76	3.58
3.98	5.47
4.82	9.77
8.04	17.47
13.52	34.07
26.16	47.11
50.05	107.71
97.41	182.81
190.8	354.29
379.79	500.28
733.92	932.09
1097.32	1193.06
1451.09	1825.28
1809.13	1893.43
2170.12	2284.88
2519.87	2908.93
2881.83	3395.61
3234.0	3287.6
1.05	1.12
1.09	1.16
1.02	1.22
1.29	1.23
1.6	1.45
2.27	1.82
2.13	2.3
2.27	3.4
2.99	5.26
4.98	8.97
7.86	16.59
13.72	29.87
26.22	52.62
49.84	78.97
101.18	209.93
198.88	291.86
378.87	595.03
742.57	853.37
1104.71	1167.33
1460.11	1527.34
1811.97	1892.55
3526.36	2196.2
2539.51	2648.13
2902.18	3584.81
3252.34	3333.08
1.03	1.15
0.92	1.16
1.15	1.21
1.26	1.25
1.24	1.39
1.78	1.8
1.98	2.03
2.59	2.69
3.7	3.51
5.69	5.57
9.99	9.88
18.04	18.03
35.13	34.84
66.67	66.93
131.7	132.36
259.41	259.25
514.78	518.98
996.97	980.43
1484.26	1465.06
1969.1	1960.19
2470.71	2433.49
